"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0000800","2210408F21Rik",29,"gene_size",2,FALSE,47480,"2210408F21Rik","chr6",31305266,31305295,29,"+",-0.123,0.429083680886107
"MmuEX0000890","2310022A10Rik",121,"gene_size",2,TRUE,22071,"2310022A10Rik","chr7",27255838,27255959,121,"+",0.002,1
"MmuEX0000890","2310022A10Rik",121,"gene_size",2,FALSE,22072,"2310022A10Rik","chr7",27255838,27255959,121,"+",0.002,1
"MmuEX0000902","2310033P09Rik",46,"gene_size",2,FALSE,50241,"2310033P09Rik","chr11",59099645,59099691,46,"+",0,1
"MmuEX0000902","2310033P09Rik",46,"gene_size",2,TRUE,50242,"2310033P09Rik","chr11",59099645,59099691,46,"+",-0.008,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",2,TRUE,50243,"2310033P09Rik","chr11",59099794,59099877,83,"+",-0.006,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",2,FALSE,50244,"2310033P09Rik","chr11",59099794,59099877,83,"+",0.001,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,FALSE,28583,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.003,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,TRUE,28584,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.006,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,FALSE,28585,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.005,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,TRUE,28586,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.018,0.092590769085612
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,54645,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.044,0.562679272256881
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,54646,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.097,0.030411787789773
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,54647,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.113,0.011409755523399
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,TRUE,54648,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.152,8.70418073129305e-11
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,54649,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.007,1
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,54651,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.063,0.0261248728305486
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,54652,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.108,0.00335132142661094
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,TRUE,54653,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.231,3.13897056497055e-14
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,TRUE,18084,"2410004B18Rik","chr3",145646949,145647041,92,"+",0.012,0.428276826158966
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,FALSE,18085,"2410004B18Rik","chr3",145646949,145647041,92,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",2,FALSE,68749,"2410006H16Rik","chr11",62494060,62494108,48,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",2,TRUE,68750,"2410006H16Rik","chr11",62494422,62494472,50,"+",0,1
"MmuEX0001178","2700049A03Rik",73,"gene_size",2,FALSE,12303,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.003,1
"MmuEX0001178","2700049A03Rik",73,"gene_size",2,TRUE,12304,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.008,1
"MmuEX0001179","2700049A03Rik",175,"gene_size",2,TRUE,12305,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.005,1
"MmuEX0001179","2700049A03Rik",175,"gene_size",2,FALSE,12306,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.002,1
"MmuEX0001183","2700049A03Rik",175,"gene_size",2,TRUE,12305,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.005,1
"MmuEX0001183","2700049A03Rik",175,"gene_size",2,FALSE,12306,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.002,1
"MmuEX0001185","2700049A03Rik",70,"gene_size",2,FALSE,12303,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.003,1
"MmuEX0001185","2700049A03Rik",70,"gene_size",2,TRUE,12304,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.008,1
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,FALSE,2840,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.05,1.36249541240055e-05
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,TRUE,2841,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.097,0.0135345334226067
"MmuEX0001207","2700097O09Rik",122,"gene_size_contained",3,FALSE,12531,"2700097O09Rik","chr12",55106241,55106363,122,"-",-0.823,1
"MmuEX0001207","2700097O09Rik",122,"gene_size_contained",3,FALSE,12532,"2700097O09Rik","chr12",55106241,55106363,122,"-",-0.029,1
"MmuEX0001207","2700097O09Rik",122,"gene_size_contained",3,TRUE,12534,"2700097O09Rik","chr12",55109772,55109894,122,"-",-0.041,1
"MmuEX0001210","2700097O09Rik",122,"gene_size_contained",3,TRUE,12531,"2700097O09Rik","chr12",55106241,55106363,122,"-",-0.823,1
"MmuEX0001210","2700097O09Rik",122,"gene_size_contained",3,FALSE,12532,"2700097O09Rik","chr12",55106241,55106363,122,"-",-0.029,1
"MmuEX0001210","2700097O09Rik",122,"gene_size_contained",3,FALSE,12534,"2700097O09Rik","chr12",55109772,55109894,122,"-",-0.041,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12526,"2700097O09Rik","chr12",55100085,55100192,107,"-",1,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12527,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.022,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12528,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,TRUE,12529,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.032,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,TRUE,12526,"2700097O09Rik","chr12",55100085,55100192,107,"-",1,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12527,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.022,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12528,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12529,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.032,1
"MmuEX0001244","2810408I11Rik",72,"gene_size",2,TRUE,30878,"2810408I11Rik","chr1",64724990,64725062,72,"-",-0.5,1
"MmuEX0001244","2810408I11Rik",72,"gene_size",2,FALSE,30879,"2810408I11Rik","chr1",64724990,64725062,72,"-",0.009,1
"MmuEX0001249","2810429I04Rik",53,"gene_size",2,FALSE,49893,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.094,0.0832229629965225
"MmuEX0001249","2810429I04Rik",53,"gene_size",2,TRUE,49894,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.081,0.000245128005807553
"MmuEX0001293","3110009E18Rik",78,"gene_size",2,FALSE,66099,"3110009E18Rik","chr1",120099130,120099212,82,"+",-0.006,1
"MmuEX0001293","3110009E18Rik",78,"gene_size",2,TRUE,66100,"3110009E18Rik","chr1",120099130,120099212,82,"+",0.142,0.0026164502100624
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9604,"4833420G17Rik","chr13",119601100,119601226,126,"+",-0.001,1
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9605,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.145,2.3949052893392e-09
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,TRUE,9606,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.154,0.00220369590099262
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9607,"4833420G17Rik","chr13",119601100,119601226,126,"+",-0.049,0.0240357157881495
"MmuEX0001375","4833420G17Rik",294,"gene_size",2,TRUE,9610,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.016,0.620938361257541
"MmuEX0001375","4833420G17Rik",294,"gene_size",2,FALSE,9611,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.007,1
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,FALSE,9614,"4833420G17Rik","chr13",119603402,119603492,90,"+",-0.001,1
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,FALSE,9615,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.001,1
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,TRUE,9617,"4833420G17Rik","chr13",119617470,119617566,96,"+",-0.005,1
"MmuEX0001380","4833420G17Rik",90,"gene_size",2,TRUE,9614,"4833420G17Rik","chr13",119603402,119603492,90,"+",-0.001,1
"MmuEX0001380","4833420G17Rik",90,"gene_size",2,FALSE,9615,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.001,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10666,"4833439L19Rik","chr13",54701010,54701117,107,"-",-0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,TRUE,10689,"4833439L19Rik","chr13",54712322,54712434,112,"-",-0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10690,"4833439L19Rik","chr13",54712322,54712434,112,"-",0.001,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10691,"4833439L19Rik","chr13",54712322,54712434,112,"-",-0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10692,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10693,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10694,"4833439L19Rik","chr13",54712327,54712434,107,"-",0.002,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",8,FALSE,10695,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.002,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10674,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.015,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10675,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.004,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,TRUE,10676,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.153,0.174284406038242
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10677,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.025,0.417399174060423
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10678,"4833439L19Rik","chr13",54709505,54709684,179,"-",0.001,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10679,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.003,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",7,FALSE,10680,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.009,1
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,FALSE,2186,"4930503L19Rik","chr18",70589544,70589615,71,"-",0.002,1
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,TRUE,2187,"4930503L19Rik","chr18",70589544,70589615,71,"-",-0.004,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,TRUE,61843,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.004,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,61844,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.002,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,61848,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.001,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,61849,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.002,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,61843,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.004,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,61844,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.002,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,61848,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.001,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,TRUE,61849,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.002,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,61845,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.003,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,TRUE,61846,"4931406C07Rik","chr9",15205981,15206055,74,"-",-0.049,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,61847,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.015,0.23456586471477
"MmuEX0001870","4933427D14Rik",79,"gene_size_contained",2,FALSE,25211,"4933427D14Rik","chr11",72056342,72056424,82,"-",0.023,0.612005320616744
"MmuEX0001870","4933427D14Rik",79,"gene_size_contained",2,TRUE,25212,"4933427D14Rik","chr11",72060606,72060685,79,"-",-0.004,1
"MmuEX0001872","4933427D14Rik",67,"gene_size_contained",2,FALSE,58902,"4933427D14Rik","chr11",72060606,72060669,63,"-",-0.01,1
"MmuEX0001872","4933427D14Rik",67,"gene_size_contained",2,TRUE,58903,"4933427D14Rik","chr11",72082103,72082170,67,"-",-0.126,0.197758071630226
"MmuEX0001874","4933427D14Rik",82,"gene_size_contained",2,TRUE,25211,"4933427D14Rik","chr11",72056342,72056424,82,"-",0.023,0.612005320616744
"MmuEX0001874","4933427D14Rik",82,"gene_size_contained",2,FALSE,25212,"4933427D14Rik","chr11",72060606,72060685,79,"-",-0.004,1
"MmuEX0001875","4933427D14Rik",80,"gene_size",2,TRUE,25211,"4933427D14Rik","chr11",72056342,72056424,82,"-",0.023,0.612005320616744
"MmuEX0001875","4933427D14Rik",80,"gene_size",2,FALSE,25212,"4933427D14Rik","chr11",72060606,72060685,79,"-",-0.004,1
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,TRUE,43892,"4933431E20Rik","chr3",107801366,107801524,158,"-",-0.005,1
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,FALSE,43893,"4933431E20Rik","chr3",107801366,107801524,158,"-",-0.002,1
"MmuEX0001986","5530601H04Rik",119,"gene_size",2,FALSE,47323,"5530601H04Rik","chrX",104107912,104108035,123,"-",0.006,0.737933591791738
"MmuEX0001986","5530601H04Rik",119,"gene_size",2,TRUE,47324,"5530601H04Rik","chrX",104107912,104108035,123,"-",0.016,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,47319,"5530601H04Rik","chrX",104091514,104091616,102,"-",0.024,0.955773782910124
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,47320,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.019,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,TRUE,47321,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.215,0.00794095043255623
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,FALSE,47317,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.005,1
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,TRUE,47318,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.085,0.0834717240983129
"MmuEX0001991","5530601H04Rik",65,"gene_size",2,FALSE,47329,"5530601H04Rik","chrX",104113216,104113281,65,"-",0.021,0.972869377743729
"MmuEX0001991","5530601H04Rik",65,"gene_size",2,TRUE,47330,"5530601H04Rik","chrX",104113216,104113281,65,"-",0.026,1
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,TRUE,7981,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.008,1
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,FALSE,7982,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.004,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,TRUE,18780,"9430015G10Rik","chr4",156201466,156201560,94,"+",-0.001,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,FALSE,18781,"9430015G10Rik","chr4",156206389,156206485,96,"+",-0.034,0.171075776990741
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,FALSE,18780,"9430015G10Rik","chr4",156201466,156201560,94,"+",-0.001,1
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,TRUE,18781,"9430015G10Rik","chr4",156206389,156206485,96,"+",-0.034,0.171075776990741
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,18782,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.006,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,TRUE,18783,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.025,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,18785,"9430015G10Rik","chr4",156208548,156208579,31,"+",0.009,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,18786,"9430015G10Rik","chr4",156208548,156208579,31,"+",-0.004,1
"MmuEX0002365","9430015G10Rik",31,"gene_size_contained",4,FALSE,18782,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.006,1
