"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant"
"chrX:150690271:150690440:150690080:150691726:SE","SE","ENSMUSG00000025261","Huwe1",169,"Regular (>50bp)",0,1,FALSE
"chrX:150704041:150704157:150703181:150704257:SE","SE","ENSMUSG00000025261","Huwe1",116,"Regular (>50bp)",-0.001,1,FALSE
"chrX:150704257:150704414:150704157:150705327:SE","SE","ENSMUSG00000025261","Huwe1",157,"Regular (>50bp)",0,1,FALSE
"chrX:150705691:150705894:150705460:150706474:SE","SE","ENSMUSG00000025261","Huwe1",203,"Regular (>50bp)",0,1,FALSE
"chrX:150710626:150710785:150707757:150711148:SE","SE","ENSMUSG00000025261","Huwe1",159,"Regular (>50bp)",-0.001,1,FALSE
"chrX:150711148:150711394:150707757:150711758:SE","SE","ENSMUSG00000025261","Huwe1",246,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134644190:134644271:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",81,"Regular (>50bp)",-0.084,0.140309977465843,FALSE
"chrX:134644311:134644363:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",52,"Regular (>50bp)",0.079,0.176720433397602,FALSE
"chrX:134645247:134645324:134643727:134649404:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134698301:134698378:134652766:134698536:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.002,1,FALSE
"chrX:134698301:134698378:134697786:134698536:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.002,1,FALSE
"chrX:134698301:134698378:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.016,1,FALSE
"chrX:134698536:134698613:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.002,1,FALSE
"chrX:134698536:134698613:134698378:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.004,1,FALSE
"chrX:134698771:134698843:134698613:134699139:SE","SE","ENSMUSG00000043384","Gprasp1",72,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132961392:132961471:132960171:132961693:SE","SE","ENSMUSG00000031256","Cstf2",79,"Regular (>50bp)",0.002,1,FALSE
"chrX:132962442:132962579:132961863:132963116:SE","SE","ENSMUSG00000031256","Cstf2",137,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132963116:132963236:132962579:132967009:SE","SE","ENSMUSG00000031256","Cstf2",120,"Regular (>50bp)",0.003,1,FALSE
"chrX:132963346:132963484:132963236:132967009:SE","SE","ENSMUSG00000031256","Cstf2",138,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132973163:132973223:132970656:132973884:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",-0.02,1,FALSE
"chrX:132973163:132973223:132970656:132973962:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",0.041,0.586887190796513,FALSE
"chrX:132973426:132973513:132973223:132973884:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.291,4.17755326674286e-09,TRUE
"chrX:132973426:132973513:132973223:132973962:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.167,3.0090896213522e-09,TRUE
"chrX:104426358:104426555:104394805:104431487:SE","SE","ENSMUSG00000087620","5330434G04Rik",197,"Regular (>50bp)",-0.078,1,FALSE
"chrX:104433475:104433533:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",58,"Regular (>50bp)",0.049,1,FALSE
"chrX:104433475:104433549:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",74,"Regular (>50bp)",0.019,0.94124084678774,FALSE
"chrX:100584365:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",242,"Regular (>50bp)",-0.006,1,FALSE
"chrX:100584428:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",179,"Regular (>50bp)",-0.012,1,FALSE
"chrX:100586069:100586288:100584607:100586656:SE","SE","ENSMUSG00000031314","Taf1",219,"Regular (>50bp)",-0.003,1,FALSE
"chrX:100587553:100587761:100586875:100590564:SE","SE","ENSMUSG00000031314","Taf1",208,"Regular (>50bp)",-0.001,1,FALSE
"chrX:100605679:100605893:100603550:100606419:SE","SE","ENSMUSG00000031314","Taf1",214,"Regular (>50bp)",0,1,FALSE
"chrX:100634339:100634345:100634195:100637545:SE","SE","ENSMUSG00000031314","Taf1",6,"Microexon (0-30bp)",0.078,0.0191059182691326,FALSE
"chrX:84619155:84619216:84617771:84637257:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.011,1,FALSE
"chrX:84619155:84619216:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.099,0.722986961148473,FALSE
"chrX:84619155:84619216:84617771:84652998:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.022,1,FALSE
"chrX:84637257:84637360:84617928:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",0.016,1,FALSE
"chrX:84637257:84637360:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.134,1,FALSE
"chrX:84637257:84637360:84619216:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.072,1,FALSE
"chrX:84637257:84637360:84619216:84652998:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",0.119,0.00223357259034471,TRUE
"chrX:84659979:84660140:84659035:84667947:SE","SE","ENSMUSG00000035476","Tab3",161,"Regular (>50bp)",0.031,1,FALSE
"chrX:84665159:84665253:84660140:84667947:SE","SE","ENSMUSG00000035476","Tab3",94,"Regular (>50bp)",0.022,1,FALSE
"chrX:13391063:13391090:13388586:13392236:SE","SE","ENSMUSG00000031012","Cask",27,"Microexon (0-30bp)",0.007,1,FALSE
"chrX:13410752:13410868:13404080:13415403:SE","SE","ENSMUSG00000031012","Cask",116,"Regular (>50bp)",0.007,1,FALSE
"chrX:13417185:13417221:13415600:13418611:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",-0.059,0.190390018666952,FALSE
"chrX:13417185:13417221:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",-0.009,1,FALSE
"chrX:13418611:13418680:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.04,0.391623865822395,FALSE
"chrX:13418611:13418680:13417221:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.134,0.000352031808409297,TRUE
"chrX:13453082:13453204:13437350:13466595:SE","SE","ENSMUSG00000031012","Cask",122,"Regular (>50bp)",0.001,1,FALSE
"chrX:13462924:13462942:13453204:13466595:SE","SE","ENSMUSG00000031012","Cask",18,"Microexon (0-30bp)",0.022,1,FALSE
"chrX:13466595:13466695:13453204:13474972:SE","SE","ENSMUSG00000031012","Cask",100,"Regular (>50bp)",0.001,1,FALSE
"chrX:13549209:13549287:13543896:13580904:SE","SE","ENSMUSG00000031012","Cask",78,"Regular (>50bp)",0,1,FALSE
"chr19:42159984:42160182:42159107:42165827:SE","SE","ENSMUSG00000018820","Zfyve27",198,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42165827:42165898:42160182:42167727:SE","SE","ENSMUSG00000018820","Zfyve27",71,"Regular (>50bp)",0.01,0.877091112164708,FALSE
"chr19:42167727:42167929:42160182:42169940:SE","SE","ENSMUSG00000018820","Zfyve27",202,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42169940:42170036:42167929:42171097:SE","SE","ENSMUSG00000018820","Zfyve27",96,"Regular (>50bp)",0.002,1,FALSE
"chr19:42174058:42174079:42172628:42174243:SE","SE","ENSMUSG00000018820","Zfyve27",21,"Microexon (0-30bp)",-0.04,1,FALSE
"chr19:42174243:42174388:42172628:42177635:SE","SE","ENSMUSG00000018820","Zfyve27",145,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42177635:42177682:42174388:42177960:SE","SE","ENSMUSG00000018820","Zfyve27",47,"Small (30-50bp)",0,1,FALSE
"chr19:41516459:41516525:41472039:41516999:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",-0.001,1,FALSE
"chr19:41516459:41516525:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",0.118,0.0623354377142908,FALSE
"chr19:41516459:41516525:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",-0.021,1,FALSE
"chr19:41516999:41517079:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.073,0.265102959945675,FALSE
"chr19:41516999:41517079:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.187,0.00443076990762749,TRUE
"chr19:41516999:41517079:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.029,1,FALSE
"chr19:41516999:41517079:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.013,1,FALSE
"chr19:41516999:41517079:41516525:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0,1,FALSE
"chr19:41516999:41517079:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.004,1,FALSE
"chr19:41534313:41534446:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.031,0.278518409014699,FALSE
"chr19:41534313:41534446:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.071,0.0643466879944024,FALSE
"chr19:41534313:41534446:41472039:41546749:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.049,0.0286808840814531,FALSE
"chr19:41534313:41534446:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.048,1,FALSE
"chr19:41534313:41534446:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.003,1,FALSE
"chr19:41534313:41534446:41517079:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.06,3.04326020538484e-10,FALSE
"chr19:41534313:41534446:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.073,0.000868062842938194,FALSE
"chr19:41534313:41534446:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.029,0.767085027572757,FALSE
"chr19:41540887:41541175:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",-0.023,0.388365336479251,FALSE
"chr19:41540887:41541175:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",-0.069,0.00793129403659568,FALSE
"chr19:41540887:41541175:41534446:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",0.009,1,FALSE
"chr19:41544046:41544140:41472039:41546749:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.071,0.00304070441608889,FALSE
"chr19:41544046:41544140:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.08,1,FALSE
"chr19:41544046:41544140:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.164,0.411179012620194,FALSE
"chr19:41544046:41544140:41534446:41546749:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",-0.007,1,FALSE
"chr19:41544046:41544140:41534446:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.11,1,FALSE
"chr19:32102625:32102792:32101924:32106940:SE","SE","ENSMUSG00000040451","Sgms1",167,"Regular (>50bp)",0.002,1,FALSE
"chr19:32120145:32120263:32107094:32133969:SE","SE","ENSMUSG00000040451","Sgms1",118,"Regular (>50bp)",-0.004,1,FALSE
"chr19:32120145:32120263:32107094:32136923:SE","SE","ENSMUSG00000040451","Sgms1",118,"Regular (>50bp)",0.008,1,FALSE
"chr19:32120145:32120263:32107094:32200908:SE","SE","ENSMUSG00000040451","Sgms1",118,"Regular (>50bp)",0.02,0.772744317958276,FALSE
"chr19:32133969:32134047:32120263:32136923:SE","SE","ENSMUSG00000040451","Sgms1",78,"Regular (>50bp)",0.002,1,FALSE
"chr19:32136923:32137763:32107094:32200908:SE","SE","ENSMUSG00000040451","Sgms1",840,"Regular (>50bp)",0.008,1,FALSE
"chr19:32136923:32137763:32120263:32188227:SE","SE","ENSMUSG00000040451","Sgms1",840,"Regular (>50bp)",0.008,1,FALSE
"chr19:32136923:32137763:32120263:32200908:SE","SE","ENSMUSG00000040451","Sgms1",840,"Regular (>50bp)",-0.006,1,FALSE
"chr19:32136923:32137763:32120263:32266940:SE","SE","ENSMUSG00000040451","Sgms1",840,"Regular (>50bp)",-0.01,1,FALSE
"chr19:32200908:32200990:32120263:32266940:SE","SE","ENSMUSG00000040451","Sgms1",82,"Regular (>50bp)",-0.056,1,FALSE
"chr19:32200908:32200990:32137763:32225393:SE","SE","ENSMUSG00000040451","Sgms1",82,"Regular (>50bp)",-0.002,1,FALSE
"chr19:32200908:32200990:32137763:32266940:SE","SE","ENSMUSG00000040451","Sgms1",82,"Regular (>50bp)",0,1,FALSE
"chr19:32225393:32225436:32137763:32266940:SE","SE","ENSMUSG00000040451","Sgms1",43,"Small (30-50bp)",0.006,1,FALSE
"chr19:32225393:32225436:32200990:32237375:SE","SE","ENSMUSG00000040451","Sgms1",43,"Small (30-50bp)",0.012,1,FALSE
"chr19:32225393:32225436:32200990:32266940:SE","SE","ENSMUSG00000040451","Sgms1",43,"Small (30-50bp)",-0.007,1,FALSE
"chr19:32225393:32225436:32200990:32329344:SE","SE","ENSMUSG00000040451","Sgms1",43,"Small (30-50bp)",-0.027,1,FALSE
"chr19:32237375:32237497:32200990:32266940:SE","SE","ENSMUSG00000040451","Sgms1",122,"Regular (>50bp)",0.034,1,FALSE
"chr19:32237375:32237497:32225436:32266940:SE","SE","ENSMUSG00000040451","Sgms1",122,"Regular (>50bp)",0.018,0.709470055964731,FALSE
"chr19:32252786:32252908:32225436:32266940:SE","SE","ENSMUSG00000040451","Sgms1",122,"Regular (>50bp)",0.003,1,FALSE
"chr19:32266940:32267031:32200990:32329344:SE","SE","ENSMUSG00000040451","Sgms1",91,"Regular (>50bp)",-0.022,1,FALSE
"chr19:32266940:32267031:32225436:32329344:SE","SE","ENSMUSG00000040451","Sgms1",91,"Regular (>50bp)",0.006,1,FALSE
"chr19:16977302:16977407:16933656:16980985:SE","SE","ENSMUSG00000039126","Prune2",105,"Regular (>50bp)",-0.007,1,FALSE
"chr19:16980985:16981188:16977407:16983985:SE","SE","ENSMUSG00000039126","Prune2",203,"Regular (>50bp)",-0.001,1,FALSE
"chr19:16983985:16984149:16981188:16993571:SE","SE","ENSMUSG00000039126","Prune2",164,"Regular (>50bp)",-0.001,1,FALSE
"chr19:17095406:17101956:17091106:17102301:SE","SE","ENSMUSG00000039126","Prune2",6550,"Regular (>50bp)",-0.003,1,FALSE
"chr19:17170619:17170793:17156354:17176476:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.004,1,FALSE
"chr19:17170619:17170793:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.006,1,FALSE
"chr19:17176476:17176579:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",0.007,1,FALSE
"chr19:17176476:17176579:17170793:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",-0.005,1,FALSE
"chr19:17179005:17179092:17177276:17185594:SE","SE","ENSMUSG00000039126","Prune2",87,"Regular (>50bp)",0,1,FALSE
"chr19:17185594:17185693:17179092:17198147:SE","SE","ENSMUSG00000039126","Prune2",99,"Regular (>50bp)",-0.001,1,FALSE
"chr19:17189041:17189077:17185693:17189655:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",-0.042,0.633453710493209,FALSE
"chr19:17189041:17189077:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.009,1,FALSE
"chr19:17189041:17189077:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",-0.003,1,FALSE
"chr19:17189655:17189694:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.08,0.22067576921248,FALSE
"chr19:17189655:17189694:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.052,0.0826677763172718,FALSE
"chr19:17189655:17189694:17189077:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.09,0.0611881958575016,FALSE
"chr19:17189655:17189694:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",-0.056,0.925643118395375,FALSE
"chr19:17193689:17193737:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",-0.047,0.972582701003798,FALSE
"chr19:17193689:17193737:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",-0.022,0.20554789388068,FALSE
"chr19:17193689:17193737:17189694:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",-0.008,0.837651311198081,FALSE
"chr19:5701663:5701742:5701590:5701933:SE","SE","ENSMUSG00000056917","Sipa1",79,"Regular (>50bp)",0.003,1,FALSE
"chr19:5705715:5705819:5705443:5706181:SE","SE","ENSMUSG00000056917","Sipa1",104,"Regular (>50bp)",0.002,1,FALSE
"chr19:5706181:5706356:5705443:5709361:SE","SE","ENSMUSG00000056917","Sipa1",175,"Regular (>50bp)",-0.02,1,FALSE
"chr19:5709623:5709751:5709538:5713631:SE","SE","ENSMUSG00000056917","Sipa1",128,"Regular (>50bp)",-0.005,1,FALSE
"chr19:5710341:5710426:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",85,"Regular (>50bp)",-0.053,0.205044684348747,FALSE
"chr19:5710341:5711109:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",768,"Regular (>50bp)",-0.038,0.676373907303295,FALSE
"chr19:5710341:5711139:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",798,"Regular (>50bp)",-0.013,1,FALSE
"chr19:5711623:5711651:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",0.056,1,FALSE
"chr19:5711623:5711651:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",-0.005,1,FALSE
"chr19:5711623:5711654:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",0.074,1,FALSE
"chr19:5711623:5711654:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",-0.017,1,FALSE
"chr19:5711623:5711686:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",0.084,1,FALSE
"chr19:5711623:5711686:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",-0.066,0.00402576770239887,FALSE
"chr19:5712615:5712869:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",-0.022,0.668029279555007,FALSE
"chr19:5712615:5712869:5711651:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",-0.144,0.357676014032983,FALSE
"chr19:5712615:5712869:5711654:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",-0.023,1,FALSE
"chr19:5712615:5712869:5711686:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.093,0.826074676667736,FALSE
"chr18:82625872:82626004:82622511:82627412:SE","SE","ENSMUSG00000041258","Zfp236",132,"Regular (>50bp)",-0.013,0.433214003519829,FALSE
"chr18:82628729:82628811:82627600:82635834:SE","SE","ENSMUSG00000041258","Zfp236",82,"Regular (>50bp)",0.096,0.0011362303403542,FALSE
"chr18:82635834:82636014:82627600:82636867:SE","SE","ENSMUSG00000041258","Zfp236",180,"Regular (>50bp)",0.003,1,FALSE
"chr18:82676127:82676331:82675265:82686696:SE","SE","ENSMUSG00000041258","Zfp236",204,"Regular (>50bp)",-0.042,1,FALSE
"chr18:82682962:82683106:82676331:82686696:SE","SE","ENSMUSG00000041258","Zfp236",144,"Regular (>50bp)",-0.009,1,FALSE
"chr18:82698716:82698881:82692610:82700269:SE","SE","ENSMUSG00000041258","Zfp236",165,"Regular (>50bp)",-0.004,1,FALSE
"chr18:77066125:77066228:77065221:77067694:SE","SE","ENSMUSG00000025420","Katnal2",103,"Regular (>50bp)",-0.005,1,FALSE
"chr18:77066125:77066368:77065221:77067694:SE","SE","ENSMUSG00000025420","Katnal2",243,"Regular (>50bp)",-0.014,1,FALSE
"chr18:77099679:77099800:77098741:77103697:SE","SE","ENSMUSG00000025420","Katnal2",121,"Regular (>50bp)",0.002,1,FALSE
"chr18:77099685:77099800:77098741:77103697:SE","SE","ENSMUSG00000025420","Katnal2",115,"Regular (>50bp)",0.002,1,FALSE
"chr18:77099685:77099800:77098741:77134869:SE","SE","ENSMUSG00000025420","Katnal2",115,"Regular (>50bp)",0.014,1,FALSE
"chr18:77103697:77103740:77099800:77105156:SE","SE","ENSMUSG00000025420","Katnal2",43,"Small (30-50bp)",-0.005,1,FALSE
"chr18:77105156:77105323:77099800:77134869:SE","SE","ENSMUSG00000025420","Katnal2",167,"Regular (>50bp)",0.067,1,FALSE
"chr18:77132375:77132501:77106951:77134869:SE","SE","ENSMUSG00000025420","Katnal2",126,"Regular (>50bp)",0.004,1,FALSE
