ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
80	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725004	20725112	20724632	20724751	80	306,249,305	1,5,5	324,323,333	8,7,5	173	149	0.158235347393	0.5890694873241954	0.996,0.977,0.981	0.972,0.975,0.983	0.008
81	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20579075	20579221	20578268	20578399	81	332,336,279	0,2,2	390,374,496	0,4,0	298	149	1	1.0	1.0,0.988,0.986	1.0,0.979,1.0	-0.002
83	"ENSMUSG00000008035"	"Mid1ip1"	chrX	+	10584222	10585929	10584225	10585929	10583628	10583943	83	379,421,378	1452,1578,1459	311,307,315	1515,1471,1658	152	149	0.00517010173986	0.05816583975042629	0.204,0.207,0.203	0.168,0.17,0.157	0.04
84	"ENSMUSG00000031169"	"Porcn"	chrX	-	8070434	8070627	8070434	8070556	8071803	8071972	84	35,37,42	3,2,0	74,59,43	2,4,3	220	149	0.417390746343	1.0	0.888,0.926,1.0	0.962,0.909,0.907	0.012
85	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009485	8009568	8009896	8009990	85	3735,3908,4206	2772,3410,3487	3770,3686,4167	2918,2745,3058	152	149	0.344847231662	0.9274395844750296	0.569,0.529,0.542	0.559,0.568,0.572	-0.02
86	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009485	8009568	8010811	8010918	86	25,57,53	6,4,9	27,38,31	0,0,0	152	149	5.66232524202e-07	6.796107110247725e-05	0.803,0.933,0.852	1.0,1.0,1.0	-0.137
87	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8011193	8011311	87	3738,4171,4298	1,3,2	3816,3426,3938	4,1,0	298	149	1	1.0	0.999,0.999,0.999	0.998,0.999,1.0	0.0
88	"ENSMUSG00000031166"	"Wdr13"	chrX	-	7997623	7997864	7997623	7997830	7998525	7998605	88	378,390,341	29,30,16	325,340,398	24,43,38	183	149	0.0287095378403	0.19677280849108675	0.914,0.914,0.946	0.917,0.866,0.895	0.032
90	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759106	7758968	7759106	7755850	7756002	90	692,576,611	0,0,1	598,573,687	6,1,1	298	149	1	1.0	1.0,1.0,0.997	0.98,0.997,0.997	0.008
91	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733905	7734062	7722542	7722636	91	974,953,837	0,3,0	865,810,792	1,0,0	298	149	1	1.0	1.0,0.994,1.0	0.998,1.0,1.0	-0.001
92	"ENSMUSG00000097785"	"B230217O12Rik"	chr19	-	57313027	57313229	57313027	57313225	57348445	57349301	92	15,21,29	0,2,0	13,2,10	0,0,3	153	149	0.827822689087	1.0	1.0,0.911,1.0	1.0,1.0,0.764	0.049
94	"ENSMUSG00000024978"	"Gpam"	chr19	-	55063973	55064111	55063973	55064107	55064722	55064800	94	81,110,90	5,0,1	106,93,97	0,0,0	153	149	0.573657235557	1.0	0.94,1.0,0.989	1.0,1.0,1.0	-0.024
95	"ENSMUSG00000025024"	"Smndc1"	chr19	-	53371987	53372166	53371987	53372149	53372884	53373027	95	78,122,92	915,829,853	123,90,120	925,825,1135	166	149	0.801098804561	1.0	0.071,0.117,0.088	0.107,0.089,0.087	-0.002
96	"ENSMUSG00000025231"	"Sufu"	chr19	+	46441597	46441754	46441600	46441754	46439329	46439402	96	107,103,134	167,197,164	86,113,120	189,181,195	152	149	0.297609854646	0.8712220418763504	0.386,0.339,0.445	0.308,0.38,0.376	0.035
97	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46256829	46256955	46256858	46256955	46256431	46256555	97	376,392,347	5,7,11	470,375,412	12,7,9	178	149	0.773938066071	1.0	0.984,0.979,0.964	0.97,0.978,0.975	0.001
98	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44120524	44120603	44120524	44120587	44121438	44121523	98	134,149,126	50,63,54	149,120,147	63,58,72	165	149	0.389218446839	0.9904168819094165	0.708,0.681,0.678	0.681,0.651,0.648	0.029
99	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751311	43751445	43751341	43751445	43749127	43749163	99	93,140,132	16,7,12	96,114,138	17,14,12	179	149	0.326553053718	0.9075607486476025	0.829,0.943,0.902	0.825,0.871,0.905	0.024
100	"ENSMUSG00000025159"	"Mms19"	chr19	-	41933897	41934062	41933897	41934040	41934171	41934254	100	323,342,358	1,0,0	459,425,441	0,0,0	171	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
101	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938419	41938522	101	272,235,248	0,2,0	324,292,398	0,1,0	298	149	1	1.0	1.0,0.983,1.0	1.0,0.993,1.0	-0.003
102	"ENSMUSG00000025159"	"Mms19"	chr19	-	41939190	41939290	41939190	41939285	41940845	41941001	102	356,320,291	2,0,0	381,349,493	3,2,2	154	149	1	1.0	0.994,1.0,1.0	0.992,0.994,0.996	0.004
103	"ENSMUSG00000025159"	"Mms19"	chr19	-	41942355	41942456	41942355	41942453	41942904	41942986	103	96,71,87	102,120,127	97,86,85	178,139,171	152	149	0.0674536576845	0.34063437114452494	0.48,0.367,0.402	0.348,0.378,0.328	0.065
104	"ENSMUSG00000025159"	"Mms19"	chr19	-	41943857	41944035	41943857	41944012	41944261	41944400	104	14,31,27	278,326,269	14,32,34	326,348,384	172	149	0.668551761286	1.0	0.042,0.076,0.08	0.036,0.074,0.071	0.006
105	"ENSMUSG00000025159"	"Mms19"	chr19	-	41944261	41944422	41944261	41944400	41944947	41945025	105	8,8,17	170,204,215	5,8,9	195,254,281	171	149	0.02918285542	0.198697515597124	0.039,0.033,0.064	0.022,0.027,0.027	0.02
106	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951388	41951517	41951388	41951473	41951839	41951909	106	617,683,559	24,7,14	937,837,914	8,14,20	193	149	0.0672846618746	0.34011375116044135	0.952,0.987,0.969	0.989,0.979,0.972	-0.011
107	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952301	41952376	107	633,652,593	3,6,4	852,727,865	14,9,24	161	149	0.00182077048537	0.028825142561333037	0.995,0.99,0.993	0.983,0.987,0.971	0.012
108	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41927158	41927275	41927246	41927275	41926802	41926891	108	63,64,51	311,337,348	68,83,83	209,225,277	237	149	8.05166707374e-06	0.0005692418324324951	0.113,0.107,0.084	0.17,0.188,0.159	-0.071
109	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41928038	41928172	41928126	41928172	41927246	41927275	109	524,490,574	0,1,0	435,438,514	0,1,0	237	149	1	1.0	1.0,0.997,1.0	1.0,0.996,1.0	0.0
110	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41769596	41769788	41769596	41769743	41770769	41770835	110	213,263,298	24,19,23	293,214,293	22,28,10	194	149	0.549266687673	1.0	0.872,0.914,0.909	0.911,0.854,0.957	-0.009
112	"ENSMUSG00000036502"	"Tmem255a"	chrX	-	37313457	37314002	37313457	37313546	37321979	37322069	112	0,0,1	0,0,0	0,0,0	0,0,4	298	149	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
117	"ENSMUSG00000024989"	"Cep55"	chr19	+	38061745	38062869	38061748	38062869	38060212	38060338	117	546,501,584	6,12,17	365,434,513	1,6,6	152	149	0.0117987630042	0.10854441330601818	0.989,0.976,0.971	0.997,0.986,0.988	-0.012
118	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37065819	37065987	37065819	37065960	37103731	37103788	118	31,13,13	0,4,0	12,19,15	0,0,0	176	149	0.367004001745	0.9556547189737361	1.0,0.733,1.0	1.0,1.0,1.0	-0.089
119	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578831	36578928	36576995	36577119	119	111,94,78	96,61,66	59,37,41	59,52,37	152	149	0.0760791938438	0.36730095362755083	0.531,0.602,0.537	0.495,0.411,0.521	0.081
122	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36586655	36586823	36586664	36586823	36583785	36583874	122	13,0,0	275,265,243	14,18,8	183,185,241	158	149	3.06721278542e-06	0.00029314602195467814	0.043,0.0,0.0	0.067,0.084,0.03	-0.046
123	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36414702	36414762	36414705	36414762	36414554	36414610	123	149,179,160	9,6,5	228,216,163	9,19,7	152	149	0.201993070583	0.68180918069252	0.942,0.967,0.969	0.961,0.918,0.958	0.014
128	"ENSMUSG00000118038"	"Gm9895"	chr19	+	29046392	29046918	29046521	29046918	29044635	29044982	128	7,12,3	1,1,0	2,14,5	0,0,7	278	149	0.0590458237118	0.30922518599182375	0.79,0.865,1.0	1.0,1.0,0.277	0.126
129	"ENSMUSG00000041360"	"Pum3"	chr19	-	27376281	27376504	27376281	27376500	27377078	27377221	129	597,621,645	1,2,3	577,683,793	1,7,0	153	149	1	1.0	0.998,0.997,0.995	0.998,0.99,1.0	0.001
130	"ENSMUSG00000041360"	"Pum3"	chr19	-	27397417	27397521	27397417	27397517	27398696	27398871	130	741,685,751	0,0,0	780,814,812	1,0,0	153	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
137	"ENSMUSG00000047368"	"Abhd17b"	chr19	+	21658231	21658411	21658353	21658411	21655716	21656186	137	941,1009,1032	3,3,4	889,769,941	3,3,9	271	149	1	1.0	0.994,0.995,0.993	0.994,0.993,0.983	0.004
147	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10874866	10875016	147	52,51,55	3,2,0	74,69,74	7,4,2	206	149	0.0864921511304	0.4016641747915197	0.926,0.949,1.0	0.884,0.926,0.964	0.034
148	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257	148	380,343,354	1400,1477,1481	324,331,362	1244,1151,1357	206	149	0.331172606924	0.9115636396452075	0.164,0.144,0.147	0.159,0.172,0.162	-0.013
149	"ENSMUSG00000035735"	"Dagla"	chr19	-	10232170	10232426	10232170	10232313	10233024	10233105	149	0,2,1	46,52,43	2,9,13	52,53,78	262	149	2.59008952912e-05	0.0012978108795910991	0.0,0.021,0.013	0.021,0.088,0.087	-0.054
152	"ENSMUSG00000071647"	"Eml3"	chr19	+	8908407	8908668	8908410	8908668	8908162	8908334	152	145,164,188	115,117,135	147,141,142	127,128,133	152	149	0.117890908163	0.48948912069931055	0.553,0.579,0.577	0.532,0.519,0.511	0.049
153	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8902901	8903262	8903067	8903262	8899169	8899344	153	1001,1062,1011	155,168,162	1046,938,1170	210,167,191	298	149	0.207833049538	0.6974163645420143	0.764,0.76,0.757	0.714,0.737,0.754	0.025
155	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825277	8825346	8824769	8824911	155	642,659,704	0,2,0	753,536,678	1,3,2	298	149	1	1.0	1.0,0.994,1.0	0.997,0.989,0.994	0.005
156	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715516	8715618	8713539	8713661	156	1591,1776,1788	0,2,0	1657,1681,1788	0,0,0	298	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
157	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7211468	7211521	157	230,315,273	0,1,0	287,264,283	0,0,0	298	149	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
158	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6966790	6966955	6966790	6966952	6967048	6967233	158	154,151,153	28,68,29	271,214,288	60,54,54	152	149	0.388708933836	0.9904168819094165	0.844,0.685,0.838	0.816,0.795,0.839	-0.028
159	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969526	6969640	159	4,17,9	279,363,228	6,3,13	457,449,459	169	149	0.0109918565044	0.10314358439856072	0.012,0.04,0.034	0.011,0.006,0.024	0.015
160	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969916	6969940	160	0,12,1	20,33,14	5,2,6	14,17,25	169	149	0.521445456943	1.0	0.0,0.243,0.059	0.239,0.094,0.175	-0.069
161	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6969526	6969689	6969526	6969640	6969916	6969940	161	49,66,40	95,93,59	50,66,80	178,170,166	198	149	0.00183622939786	0.028980978355827094	0.28,0.348,0.338	0.174,0.226,0.266	0.1
162	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933390	6933426	162	430,439,420	0,0,1	515,419,446	0,0,0	298	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
163	"ENSMUSG00000024955"	"Esrra"	chr19	-	6891446	6891660	6891446	6891563	6897430	6897767	163	27,39,42	604,619,588	73,76,80	809,763,923	246	149	0.00213758495895	0.03206998829401438	0.026,0.037,0.041	0.052,0.057,0.05	-0.018
164	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884433	6884495	6884433	6884488	6884609	6884648	164	1387,1541,1205	1,0,2	1627,1674,1786	0,0,1	156	149	1	1.0	0.999,1.0,0.998	1.0,1.0,0.999	-0.001
165	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424313	6424158	6424313	6423650	6423783	165	4482,4356,4196	0,0,2	3700,3813,4010	0,3,0	268	149	1	1.0	1.0,1.0,0.999	1.0,0.999,1.0	0.0
166	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424554	6424638	6424578	6424638	6424039	6424313	166	7,1,12	1389,1442,1529	7,5,10	1252,1119,1394	173	149	1	1.0	0.004,0.001,0.007	0.005,0.004,0.006	-0.001
167	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424578	6424638	6424583	6424638	6424039	6424317	167	212,184,182	1,0,0	164,128,169	0,0,4	154	149	1	1.0	0.995,1.0,1.0	1.0,1.0,0.976	0.006
168	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424748	6424928	6424849	6424928	6424578	6424638	168	2944,2801,2830	0,7,2	2576,2467,2550	7,1,4	250	149	1	1.0	1.0,0.996,0.999	0.995,0.999,0.997	0.001
170	"ENSMUSG00000024833"	"Pola2"	chr19	-	6011118	6011243	6011118	6011214	6013321	6013426	170	42,50,42	0,1,0	64,47,44	0,0,0	178	149	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
