ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258846	72258961	34	120,198,197	19,20,19	123,189,223	15,13,13	298	149	0.0918861193858	0.2679763205788794	0.759,0.832,0.838	0.804,0.879,0.896	-0.05
36	"ENSMUSG00000035967"	"Ints6l"	chrX	+	55538398	55542094	55538398	55538493	55541875	55542094	36	47,46,57	8,5,2	24,36,21	0,4,5	298	149	0.877497468688	1.0	0.746,0.821,0.934	1.0,0.818,0.677	0.002
38	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145041	52143453	52144367	52145018	52145041	38	247,280,248	4,0,12	158,194,256	2,3,9	298	149	0.848056229224	1.0	0.969,1.0,0.912	0.975,0.97,0.934	0.001
39	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	39	348,440,435	4,2,1	293,303,388	0,0,6	298	149	1	1.0	0.978,0.991,0.995	1.0,1.0,0.97	-0.002
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	40	52,37,40	106,141,120	15,18,22	77,86,139	298	149	0.000498695168563	0.005090374263201304	0.197,0.116,0.143	0.089,0.095,0.073	0.066
43	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	43	44,54,54	481,474,514	50,46,61	406,437,487	298	149	0.373618675041	0.7028334551949282	0.044,0.054,0.05	0.058,0.05,0.059	-0.006
45	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	45	2,13,11	238,275,204	3,13,10	257,242,263	298	149	0.863781105218	1.0	0.004,0.023,0.026	0.006,0.026,0.019	0.001
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	46	85,72,114	450,476,356	96,142,163	424,376,465	298	149	0.00092891418333	0.00814046014806022	0.086,0.07,0.138	0.102,0.159,0.149	-0.039
47	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	47	5,0,6	273,325,327	8,5,6	275,207,286	235	149	0.375540954171	0.705710590134102	0.011,0.0,0.012	0.018,0.015,0.013	-0.008
48	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	48	26,33,34	121,139,124	18,35,37	119,83,113	295	149	0.402982139585	0.7352528301915878	0.098,0.107,0.122	0.071,0.176,0.142	-0.021
50	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	50	400,417,424	3733,4072,4764	268,326,361	3954,3318,4004	298	149	0.092568680656	0.26931114947126156	0.051,0.049,0.043	0.033,0.047,0.043	0.007
51	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	51	87,99,112	697,693,643	47,68,66	414,446,455	234	149	0.587668739472	0.9120923459710135	0.074,0.083,0.1	0.067,0.088,0.085	0.006
52	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	52	0,2,4	1127,1215,1076	1,5,1	1075,943,997	236	149	1	1.0	0.0,0.001,0.002	0.001,0.003,0.001	-0.001
54	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	54	71,63,77	4259,4320,3702	40,35,51	3659,3962,4077	241	149	0.641400320007	0.9635919031259954	0.01,0.009,0.013	0.007,0.005,0.008	0.004
56	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	56	28,36,32	3,4,3	40,47,33	6,13,1	298	149	0.385439264003	0.7169570430016377	0.824,0.818,0.842	0.769,0.644,0.943	0.043
57	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	57	4,7,17	130,165,186	6,8,9	164,136,197	270	149	0.470180444311	0.8073674461454139	0.017,0.023,0.048	0.02,0.031,0.025	0.004
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	58	4,2,8	307,375,322	3,4,3	414,341,378	229	149	1	1.0	0.008,0.003,0.016	0.005,0.008,0.005	0.003
59	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	59	58,40,70	31,13,37	31,53,66	39,51,50	298	149	0.00183935827264	0.01449397553023386	0.483,0.606,0.486	0.284,0.342,0.398	0.184
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	60	56,56,54	2,0,3	68,141,98	4,0,1	298	149	0.542405923558	0.873538540270683	0.933,1.0,0.9	0.895,1.0,0.98	-0.014
61	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	61	70,74,81	1137,1118,1081	68,74,87	1489,1326,1654	298	149	0.0331168632839	0.12471973445861541	0.03,0.032,0.036	0.022,0.027,0.026	0.008
63	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	63	110,104,110	266,260,224	112,136,160	304,301,333	298	149	0.984847452914	1.0	0.171,0.167,0.197	0.156,0.184,0.194	0.0
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	64	54,66,71	260,249,253	54,53,60	296,269,344	298	149	0.0305305386395	0.11694693532166685	0.094,0.117,0.123	0.084,0.09,0.08	0.027
76	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	76	15,9,12	624,732,688	11,27,22	793,650,715	298	149	0.126408155364	0.3381865243654892	0.012,0.006,0.009	0.007,0.02,0.015	-0.005
82	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	82	70,71,78	1,8,0	49,68,90	0,0,0	298	149	0.00198693909923	0.015419162383441449	0.972,0.816,1.0	1.0,1.0,1.0	-0.071
84	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	84	147,167,197	1442,1615,1445	94,66,109	1635,1808,1947	298	149	2.02504679692e-13	3.464758638730267e-11	0.048,0.049,0.064	0.028,0.018,0.027	0.029
85	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	85	92,102,75	670,686,700	60,89,62	515,404,473	298	149	0.254910541137	0.546420696325638	0.064,0.069,0.051	0.055,0.099,0.062	-0.011
86	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	86	73,112,105	540,602,599	108,72,105	561,455,606	298	149	0.660489888724	0.9749736016529182	0.063,0.085,0.081	0.088,0.073,0.08	-0.004
87	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	87	73,71,84	449,538,517	77,75,81	504,428,588	220	149	0.918359354136	1.0	0.099,0.082,0.099	0.094,0.106,0.085	-0.002
88	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	88	9,27,16	5,8,8	28,20,54	9,13,15	298	149	0.852836556409	1.0	0.474,0.628,0.5	0.609,0.435,0.643	-0.028
89	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	89	35,32,32	1306,1464,1281	14,54,33	1655,1526,1665	252	149	0.34862174822	0.6691228319201176	0.016,0.013,0.015	0.005,0.02,0.012	0.002
90	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	90	22,5,22	1211,1270,1377	9,12,19	1099,1038,1238	298	149	1	1.0	0.009,0.002,0.008	0.004,0.006,0.008	0.0
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	91	35,43,51	1239,1313,1361	30,45,42	1209,1195,1215	298	149	0.924502092537	1.0	0.014,0.016,0.018	0.012,0.018,0.017	0.0
93	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	93	46,44,58	659,676,603	62,50,64	684,550,641	298	149	0.149207465685	0.37727123448712524	0.034,0.032,0.046	0.043,0.043,0.048	-0.007
94	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	94	130,155,187	962,1183,1145	101,92,104	1148,1013,1209	231	149	1.7042103943e-05	0.0003172656967212384	0.08,0.078,0.095	0.054,0.055,0.053	0.03
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715017	8715093	8715516	8715618	95	22,37,39	0,1,0	38,40,53	0,0,0	298	149	1	1.0	1.0,0.949,1.0	1.0,1.0,1.0	-0.017
96	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	96	17,35,47	126,159,175	26,33,31	183,157,194	298	149	0.196006152933	0.4573052646027721	0.063,0.099,0.118	0.066,0.095,0.074	0.015
98	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	98	90,109,83	3,3,6	75,96,56	9,2,2	298	149	0.600531322357	0.9228866728950817	0.938,0.948,0.874	0.806,0.96,0.933	0.02
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	99	58,77,63	239,292,257	48,53,97	264,218,284	298	149	0.910308547904	1.0	0.108,0.116,0.109	0.083,0.108,0.146	-0.001
100	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	100	89,142,80	863,813,799	159,158,191	866,911,983	298	149	0.000491269406244	0.005043231361813406	0.049,0.08,0.048	0.084,0.08,0.089	-0.025
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	101	49,35,40	321,331,322	54,66,55	334,312,359	298	149	0.0331498320089	0.12471973445861541	0.071,0.05,0.058	0.075,0.096,0.071	-0.021
102	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	102	109,155,128	2791,2735,2701	56,74,107	3129,2948,3265	227	149	5.16615640267e-08	2.109318176681058e-06	0.025,0.036,0.03	0.012,0.016,0.021	0.014
103	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	103	28,24,20	0,3,0	25,35,24	0,3,0	298	149	0.650661036623	0.9706077827572901	1.0,0.8,1.0	1.0,0.854,1.0	-0.018
104	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	104	48,80,51	247,247,252	51,36,35	252,179,285	298	149	0.0263702719852	0.10512698661687007	0.089,0.139,0.092	0.092,0.091,0.058	0.026
105	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	105	8,13,33	345,386,401	13,24,14	329,336,316	236	149	0.680115173288	0.9877339602359677	0.014,0.021,0.049	0.024,0.043,0.027	-0.003
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	106	12,7,21	289,380,372	2,1,4	375,370,401	236	149	0.000114788022072	0.0014997576847443491	0.026,0.011,0.034	0.003,0.002,0.006	0.02
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	107	96,84,78	176,213,240	77,130,135	173,201,151	298	149	0.00289290707233	0.020788430221763382	0.214,0.165,0.14	0.182,0.244,0.309	-0.072
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	108	40,26,29	290,292,269	4,12,24	255,248,238	243	149	0.000256018772956	0.0029388992052105686	0.078,0.052,0.062	0.01,0.029,0.058	0.032
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	109	53,58,49	164,186,164	69,70,106	197,189,184	298	149	0.0266857896317	0.1058755071159603	0.139,0.135,0.13	0.149,0.156,0.224	-0.042
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	110	12,9,7	155,186,215	8,14,1	202,174,249	234	149	0.293990870937	0.5984754670122612	0.047,0.03,0.02	0.025,0.049,0.003	0.007
111	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	111	36,23,30	311,327,338	29,26,14	343,368,452	228	149	0.0208707478417	0.088325791513814	0.07,0.044,0.055	0.052,0.044,0.02	0.018
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	112	345,361,393	132,135,101	356,305,381	91,93,105	298	149	0.16110825132	0.39757001853898355	0.567,0.572,0.661	0.662,0.621,0.645	-0.043
113	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	113	15,6,9	45,41,57	6,30,7	67,57,60	268	149	0.873457979421	1.0	0.156,0.075,0.081	0.047,0.226,0.061	-0.007
114	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	114	54,32,28	145,191,181	25,24,47	228,196,201	228	149	0.0471393817076	0.16348629196467837	0.196,0.099,0.092	0.067,0.074,0.133	0.038
116	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	116	263,290,245	1082,1209,1136	274,304,376	1658,1643,1983	298	149	0.00871513442811	0.04701723423453338	0.108,0.107,0.097	0.076,0.085,0.087	0.021
117	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	117	41,52,51	258,308,262	61,41,36	319,339,331	230	149	0.145511952113	0.3707873236889652	0.093,0.099,0.112	0.11,0.073,0.066	0.018
118	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	118	23,26,28	89,88,100	15,26,29	139,155,141	225	149	0.00625469525101	0.037330764180862015	0.146,0.164,0.156	0.067,0.1,0.12	0.06
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	119	16,18,20	85,104,92	18,17,36	121,88,116	298	149	0.543592260158	0.8746650204870998	0.086,0.08,0.098	0.069,0.088,0.134	-0.009
120	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	120	3,1,0	0,1,0	0,4,4	0,0,1	234	149	1	1.0	1.0,0.389,NA	NA,1.0,0.718	-0.164
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	121	2,1,0	0,0,0	0,0,2	2,0,1	226	149	1	1.0	1.0,1.0,NA	0.0,NA,0.569	0.716
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	122	0,3,2	0,1,0	5,0,0	0,0,0	298	149	1	1.0	NA,0.6,1.0	1.0,NA,NA	-0.2
123	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	123	48,36,46	1008,948,994	60,68,55	1411,1446,1513	289	149	0.790946214772	1.0	0.024,0.019,0.023	0.021,0.024,0.018	0.001
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	124	60,90,49	875,1001,909	63,59,78	1419,1329,1375	234	149	0.00430924344894	0.027797328028799674	0.042,0.054,0.033	0.027,0.027,0.035	0.013
125	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	125	0,1,0	123,108,124	1,2,11	189,136,160	298	149	0.795579623804	1.0	0.0,0.005,0.0	0.003,0.007,0.033	-0.013
126	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	126	25,20,22	253,243,234	18,14,16	372,357,384	248	149	0.000324967151552	0.003559777364409561	0.056,0.047,0.053	0.028,0.023,0.024	0.027
127	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	127	8,6,1	148,177,177	11,15,10	129,134,111	234	149	9.39032347035e-05	0.0013026807810412183	0.033,0.021,0.004	0.052,0.067,0.054	-0.038
129	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	129	1,0,0	37,34,33	4,2,0	22,25,21	241	149	0.162191839567	0.398849115840922	0.016,0.0,0.0	0.101,0.047,0.0	-0.044
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	130	2,3,2	27,30,21	3,2,1	17,24,13	298	149	0.927660686194	1.0	0.036,0.048,0.045	0.081,0.04,0.037	-0.01
131	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	131	5,19,18	565,558,527	15,21,9	643,540,664	277	149	0.917179546043	1.0	0.005,0.018,0.018	0.012,0.02,0.007	0.001
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	132	24,48,63	709,687,768	44,56,50	820,759,932	298	149	0.844752372095	1.0	0.017,0.034,0.039	0.026,0.036,0.026	0.001
133	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	133	25,20,20	14,16,11	49,51,61	36,19,16	298	149	0.209021937847	0.4765328824138775	0.472,0.385,0.476	0.405,0.573,0.656	-0.1
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	134	5,1,5	60,54,33	6,12,19	66,49,64	224	149	0.0013910751965	0.011385269205067198	0.053,0.012,0.092	0.057,0.14,0.165	-0.068
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	135	31,38,26	19,26,20	61,37,67	36,30,28	298	149	0.469387027315	0.8069414302118637	0.449,0.422,0.394	0.459,0.381,0.545	-0.04
136	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	136	8,18,18	323,378,307	7,7,17	383,382,431	298	149	0.0353611733643	0.13125278501852264	0.012,0.023,0.028	0.009,0.009,0.019	0.009
137	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	137	25,9,12	7,7,8	0,0,4	1,0,3	298	149	1	1.0	0.641,0.391,0.429	0.0,NA,0.4	0.287
138	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	138	35,29,46	124,102,121	30,12,37	101,103,99	222	149	0.278729316895	0.5805648902050639	0.159,0.16,0.203	0.166,0.073,0.201	0.027
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	139	11,12,29	129,111,127	25,21,21	100,110,135	233	149	0.127518720026	0.34039729647356465	0.052,0.065,0.127	0.138,0.109,0.09	-0.031
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	28,28,23	15,1,7	36,25,66	13,9,24	298	149	0.330759962799	0.6444796889028238	0.483,0.933,0.622	0.581,0.581,0.579	0.099
141	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	141	2,1,0	0,0,0	2,5,2	0,3,0	298	149	1	1.0	1.0,1.0,NA	1.0,0.455,1.0	0.182
142	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	142	92,97,73	675,692,605	157,128,163	825,783,882	269	149	0.00863203095737	0.046709167514804834	0.07,0.072,0.063	0.095,0.083,0.093	-0.022
143	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087103	4087396	4087103	4087191	4087289	4087396	143	26,23,21	1467,1667,1426	24,19,31	2157,1806,2100	247	149	1	1.0	0.011,0.008,0.009	0.007,0.006,0.009	0.002
144	"ENSMUSG00000024871"	"Doc2g"	chr19	+	4054322	4054648	4054322	4054432	4054512	4054648	144	4,2,1	12,14,21	2,3,2	29,20,47	229	149	0.400562203864	0.7339214678650443	0.178,0.085,0.03	0.043,0.089,0.027	0.045
