ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
183	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165136560	165136680	165127687	165128077	165155633	165155820	183	264,281,307	529,510,567	422,501,540	802,839,1177	269	149	0.908782702296	1.0	0.217,0.234,0.231	0.226,0.249,0.203	0.001
184	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165150023	165150170	165127687	165128077	165155633	165155820	184	5,7,4	529,510,567	38,27,18	802,839,1177	296	149	0.0152776394574	0.18797288504567478	0.005,0.007,0.004	0.023,0.016,0.008	-0.01
185	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165150023	165150170	165136560	165136680	165155633	165155820	185	3,3,3	112,121,114	15,13,5	144,172,200	296	149	0.0035775629447	0.06259748597405707	0.013,0.012,0.013	0.05,0.037,0.012	-0.02
186	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165155633	165155820	165127687	165128077	165158628	165158785	186	1248,1155,1287	1,0,0	1890,1994,2572	0,0,0	336	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
187	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165162983	165163155	165158628	165158785	165165444	165165518	187	938,1162,1035	4,0,0	1771,1999,2303	0,0,1	321	149	1	1.0	0.991,1.0,1.0	1.0,1.0,0.999	-0.003
188	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165166930	165166996	165165444	165165518	165169947	165171984	188	573,681,559	0,1,0	1094,1316,1355	0,0,0	215	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
189	"ENSMUSG00000031342"	"Gpm6b"	chrX	+	165168386	165168477	165166930	165166996	165169947	165171984	189	17,20,32	318,371,314	52,68,60	577,668,686	240	149	0.0505332754164	0.4507316921500088	0.032,0.032,0.06	0.053,0.059,0.052	-0.013
190	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164959840	164960075	164953449	164953546	164961529	164961638	190	369,360,309	0,0,0	646,569,708	1,2,0	384	149	1	1.0	1.0,1.0,1.0	0.996,0.991,1.0	0.004
191	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164959840	164960075	164953449	164953546	164961787	164961826	191	386,373,314	11,22,21	688,589,736	42,31,36	384	149	0.623306958941	1.0	0.932,0.868,0.853	0.864,0.881,0.888	0.007
192	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164961529	164961638	164953490	164953546	164961787	164961826	192	78,54,58	11,22,21	94,121,128	42,31,36	258	149	0.64079220173	1.0	0.804,0.586,0.615	0.564,0.693,0.672	0.025
193	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164961529	164961638	164959840	164960075	164961787	164961826	193	180,140,150	126,110,109	243,311,344	268,286,273	258	149	0.0519748814831	0.4601177714845501	0.452,0.424,0.443	0.344,0.386,0.421	0.056
194	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164963348	164963805	164961418	164961826	164972239	164972338	194	998,975,958	8,0,1	1897,1804,2035	0,3,0	606	149	0.86714962403	1.0	0.968,1.0,0.996	1.0,0.993,1.0	-0.01
195	"ENSMUSG00000040621"	"Gemin8"	chrX	+	164963441	164963805	164961787	164961826	164972239	164972816	195	505,581,573	8,0,1	1113,1053,1138	0,3,0	513	149	0.763819835905	1.0	0.948,1.0,0.994	1.0,0.99,1.0	-0.016
202	"ENSMUSG00000031381"	"Piga"	chrX	+	163210927	163211060	163205579	163206359	163211806	163212013	202	38,53,36	0,0,3	41,31,44	0,0,7	282	149	0.021994558155	0.2466885923430396	1.0,1.0,0.864	1.0,1.0,0.769	0.032
203	"ENSMUSG00000031381"	"Piga"	chrX	+	163211535	163211668	163208505	163211060	163211806	163212013	203	172,206,227	0,2,0	214,198,238	0,0,0	282	149	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
204	"ENSMUSG00000031380"	"Vegfd"	chrX	+	163168799	163169025	163156373	163156915	163174597	163174788	204	41,44,38	0,0,2	36,50,62	0,0,0	375	149	1	1.0	1.0,1.0,0.883	1.0,1.0,1.0	-0.039
205	"ENSMUSG00000031379"	"Pir"	chrX	+	163054598	163054727	163052366	163052471	163063124	163063217	205	374,451,395	0,2,0	749,599,786	4,2,0	278	149	1	1.0	1.0,0.992,1.0	0.99,0.994,1.0	0.003
206	"ENSMUSG00000031379"	"Pir"	chrX	+	163054598	163054727	163052426	163052673	163063124	163063217	206	777,921,879	11,26,22	1470,1149,1513	38,17,31	278	149	0.691186771517	1.0	0.974,0.95,0.955	0.954,0.973,0.963	-0.004
207	"ENSMUSG00000031379"	"Pir"	chrX	+	163063124	163063217	163054598	163054727	163078910	163078994	207	778,892,810	0,0,0	1358,1190,1471	2,0,3	242	149	1	1.0	1.0,1.0,1.0	0.998,1.0,0.997	0.002
208	"ENSMUSG00000031379"	"Pir"	chrX	+	163063124	163063217	163054598	163054727	163083219	163083426	208	171,189,144	0,1,0	330,260,312	0,0,0	242	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
209	"ENSMUSG00000031379"	"Pir"	chrX	+	163078910	163078994	163054598	163054727	163083219	163083426	209	303,255,290	0,1,0	433,410,512	0,0,0	233	149	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
210	"ENSMUSG00000031379"	"Pir"	chrX	+	163078910	163078994	163063124	163063217	163083219	163083426	210	918,969,964	5,7,0	1479,1351,1690	5,2,6	233	149	1	1.0	0.992,0.989,1.0	0.995,0.998,0.994	-0.002
211	"ENSMUSG00000031379"	"Pir"	chrX	+	163090199	163090317	163083219	163083426	163113010	163113095	211	9,2,0	424,479,456	4,2,0	691,617,804	267	149	1	1.0	0.012,0.002,0.0	0.003,0.002,0.0	0.003
212	"ENSMUSG00000031379"	"Pir"	chrX	+	163113010	163113095	163083219	163083426	163125469	163125514	212	637,700,716	2,1,0	1046,905,1232	0,0,0	234	149	1	1.0	0.995,0.998,1.0	1.0,1.0,1.0	-0.002
213	"ENSMUSG00000031379"	"Pir"	chrX	+	163113010	163113095	163083219	163083426	163141143	163141226	213	371,424,382	0,5,0	584,528,694	0,0,0	234	149	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
214	"ENSMUSG00000031379"	"Pir"	chrX	+	163125469	163125514	163083219	163083426	163141143	163141226	214	79,89,98	0,5,0	121,90,93	0,0,0	194	149	0.508860725295	1.0	1.0,0.932,1.0	1.0,1.0,1.0	-0.023
215	"ENSMUSG00000031379"	"Pir"	chrX	+	163125469	163125514	163113010	163113095	163141143	163141226	215	360,377,442	18,13,10	618,503,643	35,35,20	194	149	0.0444332451623	0.41148366137549847	0.939,0.957,0.971	0.931,0.917,0.961	0.019
216	"ENSMUSG00000031379"	"Pir"	chrX	+	163141143	163141226	163125469	163125514	163152041	163152108	216	401,431,513	2,0,0	731,565,779	0,0,0	232	149	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
218	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162722301	162722411	162718438	162719961	162723114	162723170	218	194,196,209	1,2,0	195,233,215	0,0,0	259	149	1	1.0	0.991,0.983,1.0	1.0,1.0,1.0	-0.009
219	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162722301	162722411	162718438	162719961	162726095	162726309	219	116,81,104	2,0,3	97,135,111	1,0,0	259	149	0.514064248413	1.0	0.971,1.0,0.952	0.982,1.0,1.0	-0.02
220	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162723114	162723170	162718438	162719961	162726095	162726309	220	92,93,87	2,0,3	77,98,110	1,0,0	205	149	0.493085541525	1.0	0.971,1.0,0.955	0.982,1.0,1.0	-0.019
221	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162723114	162723170	162722060	162722411	162726095	162726309	221	171,206,194	0,0,2	178,197,215	0,0,0	205	149	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0	-0.005
222	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642294	161642442	161640052	161641004	161646055	161646204	222	377,413,408	1,0,1	517,577,693	1,0,0	297	149	1	1.0	0.995,1.0,0.995	0.996,1.0,1.0	-0.002
223	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642868	161642927	161642294	161642442	161646055	161646204	223	486,495,484	0,0,0	611,703,699	0,0,1	208	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
224	"ENSMUSG00000031357"	"Syap1"	chrX	-	161646055	161646204	161640052	161641004	161655510	161655650	224	279,338,348	0,1,0	404,361,498	0,0,0	298	149	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
225	"ENSMUSG00000031357"	"Syap1"	chrX	-	161646055	161646204	161642868	161642927	161655510	161655650	225	624,690,703	4,2,0	831,877,1014	1,2,5	298	149	1	1.0	0.987,0.994,1.0	0.998,0.995,0.99	-0.001
226	"ENSMUSG00000031357"	"Syap1"	chrX	-	161655510	161655650	161640052	161641004	161661326	161661400	226	429,491,433	0,0,1	568,623,645	0,0,0	289	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
227	"ENSMUSG00000031357"	"Syap1"	chrX	-	161661326	161661400	161655510	161655650	161665675	161665742	227	744,833,790	0,0,4	901,1027,1104	0,0,0	223	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
228	"ENSMUSG00000031357"	"Syap1"	chrX	-	161661326	161661400	161655510	161655650	161665963	161666082	228	310,312,268	4,0,0	387,397,421	0,0,0	223	149	1	1.0	0.981,1.0,1.0	1.0,1.0,1.0	-0.006
229	"ENSMUSG00000031357"	"Syap1"	chrX	-	161665675	161665742	161655510	161655650	161665963	161666082	229	214,274,307	4,0,0	252,344,383	0,0,0	216	149	1	1.0	0.974,1.0,1.0	1.0,1.0,1.0	-0.009
230	"ENSMUSG00000031357"	"Syap1"	chrX	-	161665675	161665742	161661326	161661400	161665963	161666082	230	650,800,827	0,2,0	774,977,1068	0,0,0	216	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
231	"ENSMUSG00000031357"	"Syap1"	chrX	-	161665963	161666082	161661326	161661400	161671064	161671443	231	540,614,528	1,0,0	593,755,747	0,0,0	268	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
232	"ENSMUSG00000040855"	"Reps2"	chrX	-	161286766	161286903	161254790	161254852	161290602	161290648	232	0,0,1	0,0,0	0,0,1	2,0,0	286	149	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
234	"ENSMUSG00000040855"	"Reps2"	chrX	-	161295674	161295728	161254790	161254852	161297274	161297344	234	6,3,7	0,1,3	1,8,0	0,0,4	203	149	0.790796010617	1.0	1.0,0.688,0.631	1.0,1.0,0.0	0.106
236	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285742	159285900	159285161	159285288	159306267	159306426	236	101,101,128	3,3,8	140,175,205	9,6,18	307	149	0.133631076271	0.9041403070004422	0.942,0.942,0.886	0.883,0.934,0.847	0.035
237	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285748	159285900	159285167	159285288	159306267	159306426	237	93,107,143	3,3,8	139,205,177	9,6,18	301	149	0.112412230607	0.8027175148401038	0.939,0.946,0.898	0.884,0.944,0.83	0.042
239	"ENSMUSG00000031295"	"Phka2"	chrX	+	159314103	159314184	159312910	159312993	159315974	159316073	239	89,121,131	3,1,0	138,135,155	2,0,0	230	149	1	1.0	0.951,0.987,1.0	0.978,1.0,1.0	-0.013
241	"ENSMUSG00000031295"	"Phka2"	chrX	+	159326629	159326683	159324364	159324511	159327207	159327330	241	148,127,152	5,0,0	171,211,221	0,0,0	203	149	0.914678172437	1.0	0.956,1.0,1.0	1.0,1.0,1.0	-0.015
242	"ENSMUSG00000031295"	"Phka2"	chrX	+	159335708	159335816	159332170	159332266	159337296	159337375	242	90,95,100	0,2,0	146,147,172	0,0,4	257	149	1	1.0	1.0,0.965,1.0	1.0,1.0,0.961	0.001
244	"ENSMUSG00000031295"	"Phka2"	chrX	+	159371960	159372014	159369774	159369945	159373163	159373364	244	134,146,116	2,1,0	171,255,346	0,0,0	203	149	1	1.0	0.98,0.991,1.0	1.0,1.0,1.0	-0.01
245	"ENSMUSG00000031295"	"Phka2"	chrX	+	159373161	159373364	159371960	159372014	159373934	159374137	245	71,90,76	3,0,3	113,166,227	0,4,6	352	149	0.766697191345	1.0	0.909,1.0,0.915	1.0,0.946,0.941	-0.021
246	"ENSMUSG00000031295"	"Phka2"	chrX	+	159373163	159373364	159371960	159372014	159373934	159374137	246	196,231,179	3,0,3	271,399,534	0,4,6	350	149	0.768929817738	1.0	0.965,1.0,0.962	1.0,0.977,0.974	-0.008
248	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158315663	158315831	158334746	158334835	248	1035,1328,1269	4,5,6	1568,2247,2449	5,6,6	226	149	1	1.0	0.994,0.994,0.993	0.995,0.996,0.996	-0.002
249	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158315663	158315831	158336239	158336890	249	378,500,489	0,0,1	583,829,853	0,0,0	226	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
250	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158334746	158335370	158315663	158315831	158336239	158336890	250	1460,1545,1868	0,0,1	2104,2642,3138	0,0,0	773	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
251	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158334746	158335370	158331234	158331311	158336239	158336890	251	2123,2372,2654	4,0,2	3091,4063,4738	2,0,3	773	149	1	1.0	0.99,1.0,0.996	0.997,1.0,0.997	-0.003
252	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158338470	158338646	158336239	158336890	158340438	158340553	252	187,265,270	2,0,0	324,454,430	4,0,5	325	149	0.733471937259	1.0	0.977,1.0,1.0	0.974,1.0,0.975	0.009
253	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158340438	158340553	158336239	158336890	158341330	158341394	253	115,107,107	0,0,0	142,173,141	0,0,3	264	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012
254	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158349423	158349538	158342833	158342949	158350914	158351010	254	224,233,269	7,0,1	264,319,397	1,0,0	264	149	0.862035515085	1.0	0.948,1.0,0.993	0.993,1.0,1.0	-0.017
255	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158357940	158358093	158350533	158351010	158375066	158375198	255	302,302,334	0,0,0	342,400,514	0,0,1	302	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
259	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156337878	156338074	156341880	156342061	259	1125,971,959	0,0,0	1119,1151,1346	1,0,0	244	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
260	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156337878	156338074	156344378	156344497	260	419,415,365	0,0,0	504,472,564	1,0,0	244	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
261	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156337878	156338074	156344378	156344497	261	410,387,452	0,0,0	470,473,517	1,0,0	330	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
262	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156338592	156338687	156344378	156344497	262	1119,956,1050	3,15,4	1091,1158,1325	7,6,26	330	149	0.0922347141833	0.6969692994284765	0.994,0.966,0.992	0.986,0.989,0.958	0.006
263	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156338592	156338687	156355854	156355982	263	794,655,697	6,2,5	726,781,942	5,3,0	330	149	0.758174036179	1.0	0.984,0.993,0.984	0.985,0.992,1.0	-0.005
264	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156344378	156344497	156338592	156338687	156355854	156355982	264	324,410,395	6,2,5	396,356,494	5,3,0	268	149	0.221254054191	1.0	0.968,0.991,0.978	0.978,0.985,1.0	-0.009
265	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156344378	156344497	156341880	156342061	156355854	156355982	265	645,687,736	2,0,0	750,725,831	0,0,0	268	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
266	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156351136	156351812	156344378	156344497	156351929	156352001	266	356,321,381	0,0,0	245,404,382	0,0,5	825	149	0.504361186019	1.0	1.0,1.0,1.0	1.0,1.0,0.932	0.023
267	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156351136	156351812	156344378	156344497	156355854	156355982	267	288,270,313	434,479,497	196,334,310	510,466,578	825	149	0.158632914089	1.0	0.107,0.092,0.102	0.065,0.115,0.088	0.011
268	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156374349	156374551	156359079	156359183	156381491	156381675	268	1514,1527,1584	1,4,2	1742,1727,2126	0,0,0	351	149	1	1.0	0.998,0.994,0.997	1.0,1.0,1.0	-0.004
269	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156376720	156376869	156374052	156374551	156381491	156381639	269	1179,1129,1185	451,500,476	1224,1277,1387	642,521,684	298	149	0.109520965974	0.788357390372674	0.567,0.53,0.555	0.488,0.551,0.503	0.037
270	"ENSMUSG00000071708"	"Sms"	chrX	-	156237829	156237909	156230350	156230466	156243322	156243412	270	243,337,294	1,0,0	382,450,486	0,0,0	229	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
272	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156244956	156245132	156252983	156253104	272	232,205,285	5,9,3	311,326,392	10,0,4	214	149	0.150714145452	0.9820112893880203	0.97,0.941,0.985	0.956,1.0,0.986	-0.015
273	"ENSMUSG00000071708"	"Sms"	chrX	-	156249393	156249487	156248819	156248884	156252983	156253104	273	1585,1599,1601	0,1,1	2470,2458,2749	1,0,1	243	149	1	1.0	1.0,0.999,0.999	0.999,1.0,0.999	0.0
274	"ENSMUSG00000025287"	"Acot9"	chrX	+	154047031	154047089	154045500	154045670	154052654	154052749	274	3,2,5	938,1037,947	2,2,0	1084,962,1310	207	149	1	1.0	0.002,0.001,0.004	0.001,0.001,0.0	0.002
275	"ENSMUSG00000025287"	"Acot9"	chrX	+	154056387	154056425	154055967	154056138	154064606	154064690	275	1050,1143,1094	0,2,0	1355,1374,1699	0,0,1	187	149	1	1.0	1.0,0.998,1.0	1.0,1.0,0.999	-0.0
276	"ENSMUSG00000025287"	"Acot9"	chrX	+	154076904	154076972	154069284	154069361	154078158	154078270	276	904,893,975	0,0,0	1260,1084,1422	1,0,1	217	149	1	1.0	1.0,1.0,1.0	0.999,1.0,0.999	0.001
277	"ENSMUSG00000025287"	"Acot9"	chrX	+	154078417	154078508	154078158	154078270	154078678	154078764	277	679,702,799	0,0,2	1043,956,1248	3,0,2	240	149	1	1.0	1.0,1.0,0.996	0.995,1.0,0.997	0.001
278	"ENSMUSG00000025287"	"Acot9"	chrX	+	154079320	154079408	154078678	154078764	154079576	154079727	278	494,574,567	0,1,1	722,717,923	0,0,0	237	149	1	1.0	1.0,0.997,0.997	1.0,1.0,1.0	-0.002
279	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153996127	153996663	153997028	153997130	279	513,580,573	0,0,1	883,753,1090	0,7,2	190	149	1	1.0	1.0,1.0,0.998	1.0,0.988,0.998	0.004
280	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153996127	153996663	153998596	153998680	280	103,162,120	0,0,0	200,150,217	0,4,2	190	149	1	1.0	1.0,1.0,1.0	1.0,0.967,0.988	0.015
281	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996954	153996310	153996663	153997028	153997130	281	112,166,134	0,0,1	208,151,223	0,7,2	211	149	0.459329000807	1.0	1.0,1.0,0.99	1.0,0.938,0.987	0.022
282	"ENSMUSG00000025283"	"Sat1"	chrX	-	153997028	153997130	153996127	153996663	153998596	153998680	282	573,522,459	0,0,0	823,618,935	0,4,2	251	149	1	1.0	1.0,1.0,1.0	1.0,0.989,0.996	0.005
283	"ENSMUSG00000025283"	"Sat1"	chrX	-	153997028	153997130	153996892	153996933	153998596	153998680	283	966,921,894	1,0,0	1488,1211,1792	0,0,1	251	149	1	1.0	0.998,1.0,1.0	1.0,1.0,0.999	-0.0
284	"ENSMUSG00000025283"	"Sat1"	chrX	-	153998116	153998226	153997028	153997130	153998596	153998680	284	88,62,107	744,687,668	64,48,62	1130,873,1349	259	149	6.64072130618e-11	1.844651607806074e-08	0.064,0.049,0.084	0.032,0.031,0.026	0.036
285	"ENSMUSG00000025283"	"Sat1"	chrX	-	153998780	153998832	153998115	153998680	153999098	153999328	285	1072,1132,997	0,0,1	1646,1466,1818	0,0,0	201	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
287	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152508700	152508837	152506585	152506933	152524035	152524916	287	819,887,800	6,3,4	1129,1218,1359	0,0,1	286	149	1	1.0	0.986,0.994,0.99	1.0,1.0,0.999	-0.01
288	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152508700	152508837	152506588	152507121	152524035	152524916	288	84,121,79	3,0,0	169,150,202	0,0,0	286	149	1	1.0	0.936,1.0,1.0	1.0,1.0,1.0	-0.021
289	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152509938	152510028	152508700	152508837	152511857	152511935	289	0,0,0	883,893,966	0,0,3	1110,1246,1315	239	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.001	-0.0
290	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152511857	152511935	152508700	152508837	152524035	152524080	290	990,986,1090	85,126,78	1237,1351,1432	176,157,200	227	149	0.00192868646737	0.038757292101978126	0.884,0.837,0.902	0.822,0.85,0.825	0.042
292	"ENSMUSG00000041649"	"Klf8"	chrX	+	152091847	152091920	152020743	152021088	152153840	152153914	292	19,17,11	5,15,21	12,9,27	9,9,34	222	149	0.539029143765	1.0	0.718,0.432,0.26	0.472,0.402,0.348	0.063
293	"ENSMUSG00000041649"	"Klf8"	chrX	+	152142837	152142960	152142608	152142705	152143291	152143479	293	6,7,8	0,0,0	13,2,6	7,2,0	272	149	2.0886940766e-05	0.0010724216486311313	1.0,1.0,1.0	0.504,0.354,1.0	0.381
294	"ENSMUSG00000041649"	"Klf8"	chrX	+	152143291	152143479	152020946	152021088	152153840	152153914	294	47,107,58	5,15,21	91,57,114	9,9,34	337	149	0.939031775635	1.0	0.806,0.759,0.55	0.817,0.737,0.597	-0.012
