ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
35	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366	35	16,23,25	32,29,19	40,51,68	38,55,57	298	247	0.291114717836	0.8620024451237658	0.293,0.397,0.522	0.466,0.435,0.497	-0.062
36	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101	36	991,1021,995	2361,2601,2411	1226,1484,1589	3078,3717,3893	239	226	0.865277020277	1.0	0.284,0.271,0.281	0.274,0.274,0.278	0.003
37	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324	37	208,248,208	68,90,73	404,385,472	110,120,131	230	201	0.1357393486	0.6554635081036115	0.728,0.707,0.713	0.762,0.737,0.759	-0.037
38	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134652693	134652766	134698771	134698843	38	3,7,4	195,147,176	7,8,2	211,240,272	226	226	0.83924326429	1.0	0.015,0.045,0.022	0.032,0.032,0.007	0.004
39	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843	39	25,12,16	198,148,177	12,31,31	211,241,272	226	226	0.946520971619	1.0	0.112,0.075,0.083	0.054,0.114,0.102	0.0
40	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961392	132961471	132962442	132962579	132959935	132960171	132963116	132963236	40	129,113,137	846,815,939	184,167,192	1109,1140,1307	228	286	0.651799399002	1.0	0.161,0.148,0.155	0.172,0.155,0.156	-0.006
41	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236	41	5,5,5	846,815,939	1,5,10	1109,1140,1307	298	286	1	1.0	0.006,0.006,0.005	0.001,0.004,0.007	0.002
42	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132961392	132961471	132963116	132963236	42	815,846,991	846,814,941	1157,1082,1218	1109,1140,1307	298	286	0.618148985301	1.0	0.48,0.499,0.503	0.5,0.477,0.472	0.011
43	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973163	132973223	132973426	132973513	132970593	132970656	132973962	132974026	43	169,163,193	62,73,66	232,307,291	156,155,142	209	236	0.00535028009697	0.1064573758953082	0.755,0.716,0.768	0.627,0.691,0.698	0.074
46	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	46	279,234,273	147,132,169	229,276,274	119,140,95	244	270	0.0654360378964	0.4651947751740002	0.677,0.662,0.641	0.68,0.686,0.761	-0.049
47	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103676189	103676216	103617774	103617844	103714269	103714670	47	66,60,49	145,131,169	52,42,42	119,146,94	176	270	0.852866318083	1.0	0.411,0.413,0.308	0.401,0.306,0.407	0.006
48	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	48	66,56,49	97,106,84	45,38,40	79,71,89	176	244	0.380683257849	0.9372727498954246	0.485,0.423,0.447	0.441,0.426,0.384	0.035
49	"ENSMUSG00000031207"	"Msn"	chrX	+	95185470	95185554	95194225	95194321	95139647	95139849	95196129	95196404	49	454,469,432	623,452,514	785,823,929	882,881,1089	233	245	0.70350728354	1.0	0.434,0.522,0.469	0.483,0.496,0.473	-0.009
50	"ENSMUSG00000025151"	"Maged1"	chrX	-	93583460	93584153	93584856	93584930	93582212	93582887	93585497	93585596	50	8459,9094,9448	5487,4832,4896	9010,7931,9301	5042,4851,5270	223	298	0.745807054767	1.0	0.673,0.716,0.721	0.705,0.686,0.702	0.006
51	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	51	21,20,25	1,1,2	14,24,38	2,0,0	210	252	0.312064598434	0.8829817059851103	0.962,0.96,0.938	0.894,1.0,1.0	-0.011
52	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829	52	872,1127,1005	2573,2761,3230	928,972,1275	2899,3172,3894	216	248	0.262641933377	0.8395663864357445	0.28,0.319,0.263	0.269,0.26,0.273	0.02
53	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73350708	73350843	73350184	73350292	73351277	73351476	53	2010,2295,1989	2276,2584,2526	2235,2526,2654	2328,2803,2910	249	284	0.340060680252	0.9055043913464885	0.502,0.503,0.473	0.523,0.507,0.51	-0.021
54	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73353995	73354140	73352681	73352781	73354243	73354298	54	3722,4047,4076	2740,2612,2740	4193,4869,5203	2913,3141,3800	298	294	0.924964086966	1.0	0.573,0.605,0.595	0.587,0.605,0.575	0.002
55	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73354243	73354298	73352681	73352781	73354392	73355468	55	3721,4045,4075	746,789,860	4187,4867,5202	916,914,1076	298	204	0.916103420276	1.0	0.773,0.778,0.764	0.758,0.785,0.768	0.001
56	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353995	73354140	73354243	73354298	73352681	73353740	73354392	73355466	56	2893,3135,2903	749,795,862	3133,3878,3869	922,917,1079	294	204	0.989019545408	1.0	0.728,0.732,0.7	0.702,0.746,0.713	-0.0
57	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73354085	73354140	73354243	73354298	73353568	73353740	73354392	73354762	57	0,0,1	749,795,862	0,0,0	922,917,1079	204	204	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
58	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	58	1395,1366,1326	355,400,404	1294,1218,1440	319,223,260	260	210	0.000439538781988	0.017133842631695793	0.76,0.734,0.726	0.766,0.815,0.817	-0.059
59	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	59	934,944,950	309,305,275	896,693,754	264,220,258	298	197	0.925669740282	1.0	0.666,0.672,0.695	0.692,0.676,0.659	0.002
60	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	60	272,367,409	327,349,398	347,437,505	275,456,514	235	230	0.427243880948	0.96422980153763	0.449,0.507,0.501	0.553,0.484,0.49	-0.023
61	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	61	190,244,190	19,24,48	170,223,226	76,110,173	202	185	6.51256826245e-13	5.690899233337558e-10	0.902,0.903,0.784	0.672,0.65,0.545	0.241
62	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	62	190,244,190	43,61,88	170,223,226	140,196,270	202	240	1.89293025699e-13	2.481158334349643e-10	0.84,0.826,0.72	0.591,0.575,0.499	0.24
63	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	63	167,190,183	314,289,263	152,172,195	246,257,269	215	298	0.527070023964	1.0	0.424,0.477,0.491	0.461,0.481,0.501	-0.017
64	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	64	493,501,462	305,204,218	428,439,557	212,198,207	298	215	0.277890139171	0.8564161849583639	0.538,0.639,0.605	0.593,0.615,0.66	-0.029
65	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270	65	76,94,106	294,292,320	60,60,90	287,264,312	214	264	0.0819368663522	0.5263684634232966	0.242,0.284,0.29	0.205,0.219,0.262	0.043
66	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	66	3,5,3	294,288,320	5,5,5	287,267,312	214	264	0.347539650231	0.9138588937145777	0.012,0.021,0.011	0.021,0.023,0.019	-0.006
67	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558	67	75,74,63	396,373,401	69,75,73	333,286,471	298	214	0.429427763855	0.9646209069860779	0.12,0.125,0.101	0.13,0.158,0.1	-0.014
68	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558	68	138,155,162	396,373,401	180,135,178	333,286,471	298	214	0.15514120085	0.6878844281695272	0.2,0.23,0.225	0.28,0.253,0.213	-0.03
69	"ENSMUSG00000031392"	"Irak1"	chrX	-	73066078	73066267	73066454	73066671	73065843	73065855	73066971	73067139	69	24,18,26	379,403,374	28,25,31	322,325,451	298	298	0.151785884652	0.6828085742002883	0.06,0.043,0.065	0.08,0.071,0.064	-0.016
70	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	70	474,502,426	132,112,85	431,405,515	128,105,116	298	281	0.386273714642	0.9416124889323074	0.772,0.809,0.825	0.76,0.784,0.807	0.018
71	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454	71	130,133,106	191,141,155	124,118,120	142,138,157	248	212	0.509850579896	1.0	0.368,0.446,0.369	0.427,0.422,0.395	-0.02
72	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575	72	0,5,5	191,143,152	3,0,1	145,143,154	248	212	0.751702973914	1.0	0.0,0.029,0.027	0.017,0.0,0.006	0.011
73	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	73	145,146,129	137,115,85	151,157,149	163,89,103	240	248	0.770460517871	1.0	0.522,0.567,0.611	0.489,0.646,0.599	-0.011
74	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	74	187,197,165	131,118,88	178,177,162	159,84,112	298	248	0.567205905169	1.0	0.543,0.581,0.609	0.482,0.637,0.546	0.023
75	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	75	195,198,168	161,202,222	184,181,162	244,221,270	298	240	0.0260003757866	0.287291823496615	0.494,0.441,0.379	0.378,0.397,0.326	0.071
76	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832440	72832559	72833405	72833480	72830633	72830912	72833636	72833726	76	2536,2729,2472	1223,1196,1111	2532,2527,2847	1036,1007,1203	268	224	0.219164280031	0.7832771004925022	0.634,0.656,0.65	0.671,0.677,0.664	-0.024
77	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832443	72832559	72833405	72833480	72830667	72830912	72833636	72833726	77	1024,999,883	1223,1196,1111	1074,967,1103	1036,1007,1203	265	224	0.0643882959686	0.4611855679827456	0.414,0.414,0.402	0.467,0.448,0.437	-0.041
78	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72833480	72833636	72833726	72830829	72832559	72833964	72834030	78	1068,1109,1034	792,772,885	1233,1188,1337	817,680,882	224	239	0.0357701189979	0.33712701621517865	0.59,0.605,0.555	0.617,0.651,0.618	-0.045
79	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	79	1160,1155,986	696,591,561	1128,1018,1312	678,471,571	239	215	0.191885167541	0.749109406863338	0.6,0.637,0.613	0.599,0.66,0.674	-0.028
80	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	80	166,147,158	104,89,80	285,248,270	142,132,177	284	253	0.806710050271	1.0	0.587,0.595,0.638	0.641,0.626,0.576	-0.008
83	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	83	288,266,391	813,791,835	309,350,323	737,911,881	184	267	0.894871432769	1.0	0.34,0.328,0.405	0.378,0.358,0.347	-0.003
85	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276	85	1522,1657,1642	236,205,275	1989,1839,2075	240,249,340	298	195	0.549859187304	1.0	0.808,0.841,0.796	0.844,0.829,0.8	-0.009
87	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736	87	252,213,251	251,239,215	270,261,276	291,296,334	281	284	0.178828087456	0.7299304496160437	0.504,0.474,0.541	0.484,0.471,0.455	0.036
88	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447	88	1,5,1	251,239,215	8,3,5	291,296,334	257	284	0.188471710893	0.7446549963918605	0.004,0.023,0.005	0.029,0.011,0.016	-0.008
89	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741	89	883,715,921	113,120,97	698,699,743	121,73,148	298	298	0.12005270179	0.621665496775279	0.887,0.856,0.905	0.852,0.905,0.834	0.019
90	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	90	145,159,179	212,213,183	231,214,192	359,268,307	218	185	0.212232298891	0.7732469815441244	0.367,0.388,0.454	0.353,0.404,0.347	0.035
91	"ENSMUSG00000031012"	"Cask"	chrX	-	13453082	13453204	13466595	13466695	13437272	13437350	13474972	13475056	91	214,269,276	352,343,329	246,313,360	467,438,424	249	271	0.553160304993	1.0	0.398,0.46,0.477	0.364,0.437,0.48	0.018
92	"ENSMUSG00000031012"	"Cask"	chrX	-	13486888	13487064	13492433	13492536	13480708	13480831	13543823	13543833	92	298,314,301	346,403,448	344,375,392	475,485,514	252	298	0.877472280878	1.0	0.505,0.48,0.443	0.461,0.478,0.474	0.005
93	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12590021	12590100	12583100	12583295	12594252	12594378	93	182,164,197	558,562,604	201,140,165	458,467,528	228	298	0.396822535224	0.9433944859310744	0.299,0.276,0.299	0.365,0.282,0.29	-0.021
94	"ENSMUSG00000064127"	"Med14"	chrX	-	12610955	12611067	12611984	12612135	12594252	12594378	12612863	12612996	94	433,425,425	234,195,263	400,399,468	215,209,217	298	261	0.58351254854	1.0	0.618,0.656,0.586	0.62,0.626,0.654	-0.013
95	"ENSMUSG00000031176"	"Dynlt3"	chrX	-	9523279	9523403	9527218	9527260	9522514	9522696	9529107	9529242	95	8,6,6	804,833,804	6,3,10	690,952,1009	191	273	0.844249429021	1.0	0.014,0.01,0.011	0.012,0.004,0.014	0.002
96	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8067896	8067911	8067414	8067515	8069264	8069282	96	2,1,1	17,15,23	2,0,0	27,22,25	164	275	0.0994975871157	0.5730514600844827	0.165,0.101,0.068	0.11,0.0,0.0	0.075
98	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067896	8067911	8069264	8069282	8067682	8067808	8069397	8069528	98	1,2,0	5,2,5	2,1,1	3,1,4	167	164	0.210148747762	0.7720033829357501	0.164,0.495,0.0	0.396,0.495,0.197	-0.143
100	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009568	8010086	8010186	8008599	8009194	8010811	8010918	100	2053,2205,2481	1319,1475,1373	2130,1923,2190	1388,1310,1498	249	232	0.34715277851	0.9138588937145777	0.592,0.582,0.627	0.588,0.578,0.577	0.019
101	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8010086	8010186	8008606	8009194	8010811	8010918	101	2053,2205,2481	1318,1484,1378	2130,1923,2190	1393,1315,1506	249	235	0.33973565315	0.9055043913464885	0.595,0.584,0.63	0.591,0.58,0.578	0.02
102	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009489	8009568	8010086	8010186	8008597	8009194	8010811	8010918	102	2053,2205,2481	548,635,596	2130,1923,2190	582,611,560	249	228	0.498340637494	0.997644678126	0.774,0.761,0.792	0.77,0.742,0.782	0.011
103	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009489	8009571	8010086	8010186	8008606	8009194	8010811	8010918	103	2053,2205,2481	566,672,636	2130,1923,2190	604,644,586	249	231	0.542662366022	1.0	0.771,0.753,0.784	0.766,0.735,0.776	0.01
104	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010186	8010811	8010918	8009896	8009990	8011193	8011311	104	2613,3029,3064	4350,4934,5625	2730,2393,2823	4642,4299,4961	256	249	0.770113671	1.0	0.369,0.374,0.346	0.364,0.351,0.356	0.006
105	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010413	8010684	8010811	8010918	8010086	8010186	8011193	8011311	105	6346,7100,7826	74,93,85	6681,5711,6827	118,101,153	256	298	3.76872779847e-05	0.002366399981721941	0.99,0.989,0.991	0.985,0.985,0.981	0.006
106	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7658514	7658576	7661230	7661338	7658308	7658375	7665528	7665667	106	1058,1166,1059	871,852,815	724,751,820	625,602,696	211	257	0.386239389835	0.9416124889323074	0.597,0.625,0.613	0.585,0.603,0.589	0.019
107	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7660498	7660525	7661230	7661338	7658514	7658576	7665528	7665667	107	197,169,174	901,882,860	135,111,141	650,622,714	176	257	0.65604686229	1.0	0.242,0.219,0.228	0.233,0.207,0.224	0.008
108	"ENSMUSG00000031144"	"Syp"	chrX	+	7506096	7506162	7507335	7507460	7504709	7504967	7510339	7510538	108	20,6,16	1246,1296,1186	10,13,13	1035,1030,947	215	274	0.873718746239	1.0	0.02,0.006,0.017	0.012,0.016,0.017	-0.001
109	"ENSMUSG00000024991"	"Eif3a"	chr19	-	60751502	60751702	60752469	60752671	60749554	60750742	60754771	60755433	109	2959,3088,3074	3596,3918,3936	3972,4210,4451	5143,5258,6037	298	298	0.678668559279	1.0	0.451,0.441,0.439	0.436,0.445,0.424	0.009
110	"ENSMUSG00000041362"	"Shtn1"	chr19	-	59016586	59016681	59020604	59020686	59010607	59010754	59023475	59023573	110	144,130,133	300,269,290	177,183,181	312,344,351	231	244	0.267753059755	0.8454794272812286	0.336,0.338,0.326	0.375,0.36,0.353	-0.029
111	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535165	7535256	7535653	7535749	7534179	7534745	7535841	7535997	111	3293,3343,2811	1482,1425,1431	2773,3072,3073	1394,1445,1519	245	240	0.486747143064	0.9904969031960226	0.685,0.697,0.658	0.661,0.676,0.665	0.013
