ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
84	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45411571	45411679
96	"ENSMUSG00000097855"	"A930007I19Rik"	chr19	-	29498173	29498369	29498247	29498369	29487548	29487729
111	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855491	9855612	9853953	9854180
113	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823829	8823927
114	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715017	8715093
116	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8716629	8716730
118	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7212427	7212523	7207552	7207648
125	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851441	5852699	5850556	5850604
127	"ENSMUSG00000092341"	"Malat1"	chr19	-	5851441	5852699	5851860	5852699	5850556	5850604
136	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883475
137	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883475
138	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883475
143	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674179
145	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341617	4341669	4340799	4340899
146	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4315130	4315177	4313935	4314136
150	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247475	4247585	4247111	4247249
152	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638
155	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905176
156	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905189
161	"ENSMUSG00000024560"	"Cxxc1"	chr18	+	74352201	74352638	74352201	74352309	74352908	74353116
162	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600401	70600556	70600405	70600556	70586264	70586459
163	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600829	70601588	70601124	70601588	70600401	70600527
164	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600829	70601588	70601124	70601588	70600405	70600556
166	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70601124	70601588	70601291	70601588	70600405	70600556
170	"ENSMUSG00000024530"	"Prelid3a"	chr18	+	67610033	67610190	67610033	67610136	67612141	67612422
176	"ENSMUSG00000098098"	"Bvht"	chr18	+	61772603	61772839	61772603	61772803	61777257	61777341
181	"ENSMUSG00000024477"	"Pggt1b"	chr18	-	46407652	46407775	46407656	46407775	46392670	46392822
184	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38433481	38433636	38433481	38433537	38434708	38434860
186	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38433481	38433643	38433481	38433636	38434708	38434860
187	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38433481	38433643	38433481	38433636	38440917	38441448
189	"ENSMUSG00000024454"	"Hdac3"	chr18	-	38074431	38074819	38074760	38074819	38074005	38074163
190	"ENSMUSG00000019143"	"Hars2"	chr18	+	36919163	36919259	36919163	36919224	36920554	36920680
193	"ENSMUSG00000006850"	"Tmco6"	chr18	+	36870509	36870632	36870509	36870625	36871148	36871253
197	"ENSMUSG00000037236"	"Matr3"	chr18	+	35695263	35695345	35695263	35695312	35711468	35711510
203	"ENSMUSG00000014503"	"Pkd2l2"	chr18	+	34549880	34550581	34549880	34550102	34554100	34555253
224	"ENSMUSG00000024073"	"Birc6"	chr17	+	74925430	74926833	74925430	74925558	74929030	74929246
228	"ENSMUSG00000034647"	"Ankrd12"	chr17	-	66359778	66360086	66359948	66360086	66356780	66356928
229	"ENSMUSG00000034647"	"Ankrd12"	chr17	-	66359778	66360086	66359948	66360086	66357531	66357718
231	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5733304	5733440	5733334	5733440	5731459	5731602
233	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075347	57075902	57075347	57075413	57076049	57076125
238	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56735851	56736157	56736098	56736157	56731879	56731977
240	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56319270	56319492	56319270	56319343	56322207	56322278
244	"ENSMUSG00000024072"	"Yipf4"	chr17	+	74800922	74801094	74800922	74801010	74805303	74805417
248	"ENSMUSG00000023977"	"Ubr2"	chr17	-	47291245	47292368	47292279	47292368	47286852	47287016
250	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45899921	45900000	45899927	45900000	45898487	45898596
252	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45900339	45900746	45900606	45900746	45900133	45900231
253	"ENSMUSG00000023947"	"Nfkbie"	chr17	+	45869420	45870356	45869420	45869523	45871049	45871138
264	"ENSMUSG00000024457"	"Trim26"	chr17	+	37148075	37148175	37148075	37148156	37148388	37148464
266	"ENSMUSG00000007029"	"Vars"	chr17	+	35232097	35232366	35232097	35232168	35232803	35232872
270	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34829845	34829900	34830578	34830674
272	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34432988	34433177
277	"ENSMUSG00000091586"	"Cyp4f17"	chr17	+	32725867	32726082	32725867	32726066	32728277	32728402
278	"ENSMUSG00000091586"	"Cyp4f17"	chr17	+	32725867	32726082	32725867	32726066	32736867	32737012
281	"ENSMUSG00000024002"	"Brd4"	chr17	-	32417869	32418244	32418131	32418244	32417656	32417787
284	"ENSMUSG00000024002"	"Brd4"	chr17	-	32502832	32503083	32503036	32503083	32472014	32472174
288	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068648	32068492	32068648	32067605	32067822
299	"ENSMUSG00000024018"	"Ccdc167"	chr17	-	29923228	29923443	29923343	29923443	29906330	29909020
300	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29917611	29918262	29917611	29917703	29919207	29919255
303	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29592191	29592388	29592191	29592271	29592984	29593077
305	"ENSMUSG00000064147"	"Rab44"	chr17	+	29356952	29357146	29356952	29357057	29358088	29359524
310	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28421322	28420234	28420414	28421408	28421572
314	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059480	28064156	28064246
320	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26151078	26151205	26149931	26150012
321	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26151078	26151205	26150435	26150547
322	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064744	26064888	26064348	26064433
323	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068841	26068944	26068227	26068387
326	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060730	26061065	26060963	26061065	26060532	26060641
328	"ENSMUSG00000039615"	"Stub1"	chr17	-	26050075	26050605	26050517	26050605	26049609	26049984
331	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25131709	25131840	25131721	25131840	25127384	25127402
334	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897687	24896808	24897026	24898010	24898198
338	"ENSMUSG00000052752"	"Traf7"	chr17	-	24738087	24738220	24738104	24738220	24737715	24737768
341	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24376713	24377036	24376891	24377036	24376501	24376570
342	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23951310	23953290	23951310	23951798	23953939	23954046
343	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954173	23954346	23955297	23955375
349	"ENSMUSG00000067942"	"Zfp160"	chr17	+	21231937	21232039	21231937	21232034	21239090	21239151
381	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312832	26312934	26310707	26311126
388	"ENSMUSG00000022639"	"Dubr"	chr16	-	50547236	50548572	50548254	50548572	50530731	50530939
391	"ENSMUSG00000055447"	"Cd47"	chr16	+	49728416	49728445	49728416	49728441	49731236	49731454
392	"ENSMUSG00000058550"	"Dppa4"	chr16	+	48109401	48109568	48109401	48109463	48109690	48109741
393	"ENSMUSG00000058550"	"Dppa4"	chr16	+	48109401	48109568	48109401	48109463	48111376	48111677
395	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44565645	44565856	44565757	44565856	44562866	44562966
399	"ENSMUSG00000022704"	"Qtrt2"	chr16	-	43701330	43701576	43701355	43701576	43691983	43692183
400	"ENSMUSG00000022704"	"Qtrt2"	chr16	-	43701330	43701576	43701355	43701576	43698319	43698396
416	"ENSMUSG00000014075"	"Dynlt2b"	chr16	+	32244058	32245739	32244058	32244128	32247573	32247917
419	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30359556	30362306	30362219	30362306	30358206	30358356
423	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927337	22927601	22927337	22927383	22928734	22928903
424	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929329	22929473	22930252	22930342
430	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20526322	20526941	20526826	20526941	20526168	20526207
433	"ENSMUSG00000002833"	"Hdgfl2"	chr17	+	56405973	56406387	56405973	56406075	56406858	56406985
443	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18633579	18633712	18633579	18633686	18636652	18636774
444	"ENSMUSG00000005262"	"Ufd1"	chr16	+	18645004	18645856	18645004	18645052	18646385	18646467
449	"ENSMUSG00000055692"	"Tmem191"	chr16	+	17094825	17095114	17094825	17094903	17095205	17095265
450	"ENSMUSG00000022788"	"Fgd4"	chr16	-	16321849	16322080	16321960	16322080	16301953	16302461
453	"ENSMUSG00000022789"	"Dnm1l"	chr16	-	16163843	16164009	16163861	16164009	16160560	16160599
459	"ENSMUSG00000041168"	"Lonp1"	chr17	-	56925317	56927069	56926985	56927069	56923358	56923446
461	"ENSMUSG00000037965"	"Zc3h7a"	chr16	-	10968155	10968620	10968458	10968620	10967074	10967271
463	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10237516	10238992	10237516	10237549	10239440	10239543
466	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4866613	4867721	4867669	4867721	4865597	4865677
469	"ENSMUSG00000005983"	"1700037C18Rik"	chr16	-	3724704	3725058	3724767	3725058	3715092	3715177
470	"ENSMUSG00000022488"	"Nckap1l"	chr15	+	103381943	103382285	103381943	103382025	103382479	103382625
475	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247759	102247853	102247251	102247322
476	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247759	102247853	102247251	102247333
477	"ENSMUSG00000001285"	"Myg1"	chr15	+	102240524	102241031	102240524	102240637	102242636	102242796
480	"ENSMUSG00000056185"	"Snx32"	chr19	-	5546968	5547053	5547013	5547053	5546343	5546430
484	"ENSMUSG00000046897"	"Zfp740"	chr15	+	102113005	102113521	102113005	102113318	102117589	102117708
489	"ENSMUSG00000037353"	"Letmd1"	chr15	+	100372903	100373288	100372903	100373090	100373382	100373535
492	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99541273	99541404	99541302	99541404	99540763	99540848
494	"ENSMUSG00000022999"	"Lmbr1l"	chr15	-	98806400	98806802	98806729	98806802	98805774	98805852
502	"ENSMUSG00000022620"	"Arsa"	chr15	-	89358742	89359208	89358989	89359208	89358430	89358555
503	"ENSMUSG00000022617"	"Chkb"	chr15	-	89312613	89313030	89312916	89313030	89312336	89312432
504	"ENSMUSG00000008690"	"Ncaph2"	chr15	+	89247807	89248037	89247807	89247892	89248124	89248204
507	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89186045	89186580	89186384	89186580	89184975	89185154
508	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89008377	89008791	89008734	89008791	89008021	89008204
520	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8540631	8540667	8545786	8546274
521	"ENSMUSG00000022474"	"Pmm1"	chr15	-	81841993	81842111	81842063	81842111	81840369	81840461
522	"ENSMUSG00000022474"	"Pmm1"	chr15	-	81841993	81842111	81842096	81842111	81840369	81840461
523	"ENSMUSG00000022474"	"Pmm1"	chr15	-	81842063	81842111	81842096	81842111	81840369	81840461
524	"ENSMUSG00000022477"	"Aco2"	chr15	+	81773498	81773635	81773498	81773580	81779370	81779629
525	"ENSMUSG00000055024"	"Ep300"	chr15	+	81523941	81524342	81523941	81524092	81524640	81524754
527	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	72239547	72241991	72239547	72239582	72245455	72245551
528	"ENSMUSG00000022394"	"L3mbtl2"	chr15	+	81551359	81552964	81551359	81551597	81554327	81554451
530	"ENSMUSG00000022407"	"Adsl"	chr15	+	80847860	80848228	80847860	80847930	80850292	80850383
534	"ENSMUSG00000009585"	"Apobec3"	chr15	+	79789644	79790803	79789644	79789801	79791051	79791164
535	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79325420	79326018	79325960	79326018	79322971	79323055
539	"ENSMUSG00000022436"	"Sh3bp1"	chr15	+	78794207	78794299	78794207	78794293	78795538	78796247
542	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78321100	78321194	78321100	78321163	78321357	78321779
544	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78321100	78321299	78321100	78321163	78321783	78321871
545	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78321100	78321299	78321100	78321194	78321783	78321871
547	"ENSMUSG00000033819"	"Ppp1r16a"	chr15	+	76577036	76577338	76577036	76577140	76577638	76577714
549	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480419	76480771	76480615	76480771	76480208	76480347
551	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231681	76232204	76232095	76232204	76231458	76231587
553	"ENSMUSG00000022564"	"Grina"	chr15	+	76132648	76133100	76132648	76132849	76133177	76133321
554	"ENSMUSG00000075590"	"Nrbp2"	chr15	-	75962094	75962391	75962301	75962391	75961900	75961995
562	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66501648	66502815	66501648	66501830	66504554	66504750
564	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66502715	66502894	66502715	66502815	66508532	66508881
567	"ENSMUSG00000022377"	"Asap1"	chr15	-	64030726	64030853	64030730	64030853	64024678	64024779
568	"ENSMUSG00000022377"	"Asap1"	chr15	-	64030726	64030853	64030766	64030853	64024678	64024779
572	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979356	61978996	61979314	62021087	62021201
584	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62116567	62116706	62116567	62116690	62130269	62132064
589	"ENSMUSG00000038679"	"Trps1"	chr15	-	50709409	50710338	50710125	50710338	50695002	50695354
592	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36484126	36486273	36485940	36486273	36477813	36479619
610	"ENSMUSG00000022111"	"Uchl3"	chr14	+	101903196	101906012	101903196	101903325	101928007	101928083
617	"ENSMUSG00000048922"	"Cdca2"	chr14	-	67932290	67932499	67932413	67932499	67931581	67931900
633	"ENSMUSG00000022220"	"Adcy4"	chr14	-	56007248	56007589	56007481	56007589	56006829	56006954
636	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55338527	55338979	55338851	55338979	55338107	55338234
641	"ENSMUSG00000038084"	"Opa1"	chr16	+	29432943	29433982	29432943	29433016	29434724	29434789
645	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52319245	52319360	52319284	52319360	52314859	52315020
650	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4766089	4766227	4765128	4765296
651	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52122607	52122979	52122607	52122761	52124679	52124761
654	"ENSMUSG00000006289"	"Osgep"	chr14	-	51154256	51154960	51154910	51154960	51154070	51154161
655	"ENSMUSG00000006289"	"Osgep"	chr14	-	51154839	51154960	51154910	51154960	51154256	51154322
660	"ENSMUSG00000021843"	"Ktn1"	chr14	+	47971611	47971723	47971611	47971721	47973556	47977351
670	"ENSMUSG00000058690"	"Ccser2"	chr14	-	36612250	36612383	36612298	36612383	36607707	36607747
678	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30731691	30732122	30731691	30731809	30732253	30732366
679	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30732820	30733190	30732820	30732987	30733441	30733948
680	"ENSMUSG00000031311"	"Nono"	chrX	+	100488293	100488940	100488293	100488396	100489724	100489834
694	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20402771	20402905	20406422	20406565
695	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20402771	20402905	20408091	20408208
696	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20402771	20402905	20417913	20421410
697	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20402771	20402905	20424397	20424522
702	"ENSMUSG00000025451"	"Paip1"	chr13	+	119565668	119565948	119565668	119565696	119574504	119574690
704	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208608	4208918	4208801	4208918	4208064	4208127
706	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208801	4208918	4208823	4208918	4208064	4208127
707	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208608	4208918	4208801	4208918	4208064	4208362
710	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8726018	8726252	8726018	8726075	8727029	8727136
718	"ENSMUSG00000021714"	"Cenpk"	chr13	+	104370654	104370740	104370654	104370727	104371504	104371539
721	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100623032	100622981	100623032	100619445	100619551
734	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94679286	94679391	94679286	94679384	94680491	94680829
752	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99193121	99193309	99193121	99193154	99201921	99202065
753	"ENSMUSG00000023007"	"Prpf40b"	chr15	+	99202305	99203314	99202305	99202371	99203421	99203532
756	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61084199	61084385	61084304	61084385	61083360	61083483
757	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61084283	61084371	61084304	61084371	61083360	61083483
758	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61084283	61084371	61084304	61084371	61083771	61083930
760	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45040534	45040662	45040534	45040622	45040849	45040899
765	"ENSMUSG00000021494"	"Ddx41"	chr13	-	55683698	55684219	55684108	55684219	55683542	55683617
766	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55654118	55655179	55655142	55655179	55653746	55653981
767	"ENSMUSG00000021485"	"Mxd3"	chr13	-	55476182	55477187	55477081	55477187	55473825	55474009
768	"ENSMUSG00000034789"	"Rab24"	chr13	-	55468914	55469271	55469202	55469271	55468739	55468807
777	"ENSMUSG00000025873"	"Faf2"	chr13	+	54789231	54789366	54789231	54789309	54797790	54797876
783	"ENSMUSG00000022546"	"Gpt"	chr15	+	76582914	76583351	76582914	76583089	76583435	76583548
799	"ENSMUSG00000006958"	"Chrd"	chr16	+	20554495	20554893	20554495	20554643	20555013	20555133
812	"ENSMUSG00000041319"	"Thoc6"	chr17	-	23889166	23889526	23889422	23889526	23889009	23889081
822	"ENSMUSG00000022216"	"Psme1"	chr14	+	55817227	55817498	55817227	55817290	55817570	55817616
824	"ENSMUSG00000022160"	"Mettl3"	chr14	-	52537157	52537562	52537490	52537562	52535325	52535542
827	"ENSMUSG00000021218"	"Gdi2"	chr13	+	3606313	3606520	3606313	3606512	3606933	3607044
836	"ENSMUSG00000021288"	"Klc1"	chr12	+	111755758	111755920	111755758	111755893	111760082	111760133
837	"ENSMUSG00000021288"	"Klc1"	chr12	+	111755758	111755920	111755758	111755893	111761981	111762112
838	"ENSMUSG00000021288"	"Klc1"	chr12	+	111755758	111755920	111755758	111755893	111772441	111772508
854	"ENSMUSG00000021203"	"Otub2"	chr12	+	103369075	103369687	103369075	103369160	103370484	103372604
859	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7626728	7626866	7626732	7626866	7607884	7608009
866	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89137221	89137464	89137221	89137453	89140865	89141052
867	"ENSMUSG00000021037"	"Ahsa1"	chr12	+	87316648	87317228	87316648	87316731	87318112	87318201
871	"ENSMUSG00000012609"	"Ttll5"	chr12	+	85964448	85964606	85964448	85964548	85965746	85966011
873	"ENSMUSG00000042350"	"Arel1"	chr12	-	84988504	84988731	84988534	84988731	84981727	84981897
874	"ENSMUSG00000042350"	"Arel1"	chr12	-	84988504	84988731	84988534	84988731	84986934	84987171
877	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80994269	80995942	80994269	80994368	80996267	80996378
883	"ENSMUSG00000060073"	"Psma3"	chr12	+	71025506	71025613	71025506	71025589	71030097	71030216
884	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031266	71031519	71031266	71031368	71033636	71033709
885	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031266	71031519	71031266	71031368	71037258	71037305
886	"ENSMUSG00000021066"	"Atl1"	chr12	+	69978990	69981694	69978990	69979095	69983848	69983905
887	"ENSMUSG00000021066"	"Atl1"	chr12	+	70005814	70006262	70005814	70006246	70007321	70007336
900	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44623386	44623572	44623386	44623563	44630449	44630575
901	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44623386	44623572	44623386	44623563	44636890	44637022
907	"ENSMUSG00000020674"	"Pxdn"	chr12	+	30037062	30037232	30037062	30037215	30040734	30041007
909	"ENSMUSG00000061911"	"Myt1l"	chr12	+	29876864	29877836	29876864	29877830	29886348	29886439
912	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	17047634	17047857	17047774	17047857	17045614	17045672
919	"ENSMUSG00000022961"	"Son"	chr16	+	91468236	91471029	91468236	91468353	91472288	91472436
935	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120682852	120682953	120682856	120682953	120682680	120682769
937	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120599755	120600072	120599755	120599825	120600169	120600268
938	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120503671	120503909	120503855	120503909	120502453	120502531
940	"ENSMUSG00000061111"	"Mcrip1"	chr11	-	120435506	120435754	120435702	120435754	120434729	120434831
947	"ENSMUSG00000025579"	"Gaa"	chr11	+	119164800	119165137	119164800	119164966	119165466	119165586
950	"ENSMUSG00000025575"	"Cant1"	chr11	-	118309755	118309878	118309797	118309878	118301678	118302337
953	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646156	117646348
954	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646788	117646932
955	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117648762	117648957
958	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116730663	116731371	116731273	116731371	116729815	116729954
959	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116731235	116731371	116731273	116731371	116729815	116729954
961	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116731235	116731371	116731273	116731371	116730663	116730757
962	"ENSMUSG00000020814"	"Mxra7"	chr11	-	116701605	116701693	116701613	116701693	116693887	116695480
963	"ENSMUSG00000020775"	"Mrpl38"	chr11	-	116025733	116026151	116026016	116026151	116025258	116025331
976	"ENSMUSG00000044477"	"Zfand3"	chr17	+	30354296	30354633	30354296	30354479	30372276	30372342
981	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106064504	106064607
982	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106071780	106071809
983	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106075387	106075445
993	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	100918092	100920084	100918092	100918219	100924726	100924939
995	"ENSMUSG00000002763"	"Pex6"	chr17	+	47034599	47034953	47034599	47034661	47035316	47035433
1001	"ENSMUSG00000001552"	"Jup"	chr11	-	100288446	100288575	100288461	100288575	100276998	100277214
1006	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98581288	98581845	98581288	98581479	98584208	98584323
1012	"ENSMUSG00000024640"	"Psat1"	chr19	-	15894426	15894613	15894440	15894613	15892372	15892397
1013	"ENSMUSG00000024640"	"Psat1"	chr19	-	15894426	15894613	15894440	15894613	15894202	15894321
1022	"ENSMUSG00000000804"	"Usp32"	chr11	-	84927305	84927465	84927347	84927465	84922894	84923049
1027	"ENSMUSG00000024948"	"Map4k2"	chr19	+	6393831	6394109	6393831	6393913	6394436	6394515
1030	"ENSMUSG00000121399"	"ENSMUSG00000121399"	chr11	+	83116359	83116672	83116359	83116511	83134643	83134822
1046	"ENSMUSG00000036672"	"Cenpt"	chr8	-	106575818	106576153	106576056	106576153	106575644	106575687
1047	"ENSMUSG00000036672"	"Cenpt"	chr8	-	106576257	106576555	106576464	106576555	106576056	106576153
1049	"ENSMUSG00000040860"	"Crocc"	chr4	-	140747018	140747800	140747584	140747800	140746473	140746623
1051	"ENSMUSG00000000088"	"Cox5a"	chr9	+	57436238	57437645	57436238	57436355	57438951	57439075
1056	"ENSMUSG00000086804"	"Gm43154"	chr6	+	31769946	31770057	31769946	31770044	31773185	31773391
