ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
50	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258833	72258961	50	485,578,577	79,70,86	634,701,970	92,163,160	185	149	0.0586047927807	0.28524514597572387	0.832,0.869,0.844	0.847,0.776,0.83	0.031
51	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258846	72258961	51	313,312,325	11,9,5	336,385,576	6,5,8	185	149	0.0656641135355	0.30701881656032887	0.958,0.965,0.981	0.978,0.984,0.983	-0.014
52	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72259646	72259715	52	297,293,307	2,5,1	322,376,567	4,0,9	185	149	0.829913431405	1.0	0.992,0.979,0.996	0.985,1.0,0.981	0.0
53	"ENSMUSG00000073131"	"Vma21"	chrX	+	70860395	70860673	70860395	70860546	70863673	70863783	53	24,12,24	543,548,607	8,16,8	514,564,652	276	149	0.00569997552679	0.05443563253852335	0.023,0.012,0.021	0.008,0.015,0.007	0.009
58	"ENSMUSG00000031099"	"Smarca1"	chrX	-	46975973	46976075	46975988	46976075	46972913	46973080	58	0,2,0	0,0,2	0,0,0	1,6,0	164	149	1	1.0	NA,1.0,0.0	0.0,0.0,NA	0.5
62	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20584232	20584511	62	470,474,380	4,1,0	464,448,551	0,0,0	298	149	1	1.0	0.983,0.996,1.0	1.0,1.0,1.0	-0.007
63	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20511675	20511836	20511675	20511833	20512007	20512105	63	121,81,104	86,81,121	71,81,99	116,55,93	152	149	0.702401303938	1.0	0.58,0.495,0.457	0.375,0.591,0.511	0.018
64	"ENSMUSG00000031012"	"Cask"	chrX	-	13652157	13652288	13652175	13652288	13580904	13581010	64	17,7,13	186,208,224	24,39,28	257,252,276	167	149	0.00113487770634	0.01730963957922466	0.075,0.029,0.049	0.077,0.121,0.083	-0.043
65	"ENSMUSG00000031169"	"Porcn"	chrX	-	8064444	8065391	8065305	8065391	8064213	8064324	65	4,0,1	14,23,26	6,15,7	28,22,11	298	149	2.40067924846e-05	0.0009548017972989013	0.125,0.0,0.019	0.097,0.254,0.241	-0.149
66	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009489	8009571	8008606	8009194	66	2083,2402,2184	2326,2822,2802	2210,2106,2437	2426,2555,2646	153	149	0.552365188429	1.0	0.466,0.453,0.432	0.47,0.445,0.473	-0.012
67	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010811	8010918	8009896	8009990	67	6320,7101,8206	0,0,0	6674,5904,7078	3,0,0	298	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
68	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7750571	7750747	7750571	7750672	7751987	7752170	68	6,7,9	776,794,796	2,5,4	771,743,777	224	149	1	1.0	0.005,0.006,0.007	0.002,0.004,0.003	0.003
69	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7751987	7752170	7751987	7752131	7755850	7756002	69	632,610,574	0,0,1	508,623,575	0,0,1	188	149	1	1.0	1.0,1.0,0.998	1.0,1.0,0.998	0.0
70	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759654	7758378	7759106	7760429	7760703	70	101,121,108	45,55,45	110,126,126	60,42,49	298	149	0.761285758908	1.0	0.529,0.524,0.545	0.478,0.6,0.562	-0.014
71	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733905	7734077	7733905	7734062	7734161	7734310	71	29,12,15	544,554,537	4,13,8	535,415,464	164	149	0.00549650244349	0.053138494392140245	0.046,0.019,0.025	0.007,0.028,0.015	0.013
73	"ENSMUSG00000031148"	"Gpkow"	chrX	+	7571538	7571671	7571538	7571611	7572249	7572388	73	324,330,276	0,2,1	227,251,294	0,0,0	209	149	1	1.0	1.0,0.992,0.995	1.0,1.0,1.0	-0.004
74	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535841	7535997	7535165	7535256	74	4134,3839,3780	2,0,0	3582,3580,3920	1,0,0	298	149	1	1.0	0.999,1.0,1.0	0.999,1.0,1.0	0.0
75	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56795397	56795517	75	311,323,345	39,16,22	297,345,353	4,28,10	232	149	0.00301754910892	0.03460269817600964	0.837,0.928,0.91	0.979,0.888,0.958	-0.05
79	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46295209	46295308	79	200,216,240	1,0,0	231,161,252	0,0,5	298	149	1	1.0	0.99,1.0,1.0	1.0,1.0,0.962	0.009
80	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	80	185,216,214	355,354,313	201,202,204	396,345,458	161	149	0.120682147346	0.4646206402171114	0.325,0.361,0.388	0.32,0.351,0.292	0.037
81	"ENSMUSG00000038754"	"Elovl3"	chr19	+	46120335	46120706	46120335	46120612	46121562	46121694	81	1,0,0	5,0,1	4,1,0	0,0,0	243	149	1	1.0	0.109,NA,0.0	1.0,1.0,NA	-0.946
82	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45767025	45767123	45762100	45762199	82	27,31,36	9,1,6	22,34,41	0,0,0	298	149	1.34379492311e-07	1.4074012161372067e-05	0.6,0.939,0.75	1.0,1.0,1.0	-0.237
83	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45394983	45395025	83	22,28,9	0,4,1	16,20,15	0,0,3	281	149	0.190013200707	0.6231956958469667	1.0,0.788,0.827	1.0,1.0,0.726	-0.037
84	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45411571	45411679	84	30,39,9	0,2,0	29,27,34	0,2,5	281	149	0.00912872299316	0.07548012538028609	1.0,0.912,1.0	1.0,0.877,0.783	0.084
85	"ENSMUSG00000036097"	"Slf2"	chr19	+	44929897	44931378	44929897	44930865	44931887	44931958	85	55,75,76	135,114,143	140,198,214	102,86,98	298	149	2.10942374679e-15	1.10463490206903e-12	0.169,0.248,0.21	0.407,0.535,0.522	-0.279
87	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44115804	44115923	44115855	44115923	44113246	44113331	87	191,185,161	2,2,0	176,149,168	0,0,0	200	149	1	1.0	0.986,0.986,1.0	1.0,1.0,1.0	-0.009
89	"ENSMUSG00000049164"	"Zfp518a"	chr19	+	40883148	40883234	40883148	40883230	40885527	40885609	89	3,14,10	0,0,0	3,4,8	1,0,0	153	149	1	1.0	1.0,1.0,1.0	0.745,1.0,1.0	0.085
90	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	90	373,343,377	51,40,54	215,287,320	28,26,44	211	149	0.479364808911	1.0	0.838,0.858,0.831	0.844,0.886,0.837	-0.013
91	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	91	358,349,354	51,40,54	211,255,293	28,26,44	235	149	0.685005087157	1.0	0.817,0.847,0.806	0.827,0.861,0.809	-0.009
92	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	92	120,127,108	135,121,131	82,72,106	86,104,133	173	149	0.345428201915	0.9213373602860186	0.434,0.475,0.415	0.451,0.374,0.407	0.031
93	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	93	9,19,7	16,28,11	17,9,16	19,17,25	218	149	0.802694154292	1.0	0.278,0.317,0.303	0.379,0.266,0.304	-0.017
95	"ENSMUSG00000024776"	"Stambpl1"	chr19	+	34169628	34170031	34169628	34169995	34197586	34197666	95	129,145,154	150,141,125	160,136,161	161,132,175	185	149	0.69788789509	1.0	0.409,0.453,0.498	0.445,0.453,0.426	0.012
96	"ENSMUSG00000097855"	"A930007I19Rik"	chr19	-	29498173	29498369	29498247	29498369	29487548	29487729	96	3,1,2	1,0,0	11,3,10	0,0,0	223	149	1	1.0	0.667,1.0,1.0	1.0,1.0,1.0	-0.111
97	"ENSMUSG00000059363"	"Fxn"	chr19	-	24249667	24249831	24249710	24249831	24244665	24244763	97	8,5,5	316,296,307	4,8,2	301,341,325	192	149	0.476736304327	1.0	0.019,0.013,0.012	0.01,0.018,0.005	0.004
99	"ENSMUSG00000052387"	"Trpm3"	chr19	+	22903259	22903470	22903259	22903434	22955655	22955806	99	2,5,9	4,6,9	0,6,3	16,14,28	185	149	0.00089527954941	0.01471904510773004	0.287,0.402,0.446	0.0,0.257,0.079	0.266
101	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16722149	16722321	16722187	16722321	16720359	16720422	101	141,146,197	2,5,6	156,149,218	0,1,2	187	149	0.0142166499992	0.10330189786809886	0.983,0.959,0.963	1.0,0.992,0.989	-0.025
108	"ENSMUSG00000048832"	"Vps37c"	chr19	+	10666114	10666347	10666114	10666343	10683573	10683672	108	72,93,58	147,101,134	82,51,51	126,84,126	153	149	0.748559424285	1.0	0.323,0.473,0.297	0.388,0.372,0.283	0.017
109	"ENSMUSG00000034445"	"Cyb561a3"	chr19	+	10554814	10555257	10554814	10554927	10556345	10556438	109	104,121,87	0,0,0	87,99,109	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.961,1.0	0.013
110	"ENSMUSG00000035735"	"Dagla"	chr19	-	10248351	10248563	10248374	10248563	10247080	10247182	110	100,155,170	5,0,4	165,145,131	4,0,0	172	149	0.312111876791	0.8655388498475922	0.945,1.0,0.974	0.973,1.0,1.0	-0.018
111	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855491	9855612	9853953	9854180	111	728,688,635	17,12,15	513,444,460	0,3,2	298	149	1.28379784159e-06	9.074663883475574e-05	0.955,0.966,0.955	1.0,0.987,0.991	-0.034
112	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867366	8867464	112	18,38,21	913,927,812	40,36,72	971,882,1047	298	149	0.000508549270017	0.009863344483909964	0.01,0.02,0.013	0.02,0.02,0.033	-0.01
113	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823829	8823927	113	917,945,934	0,0,1	973,933,918	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
114	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715017	8715093	114	1643,1839,1879	5,1,8	1688,1696,1802	3,5,0	298	149	1	1.0	0.994,0.999,0.992	0.996,0.994,1.0	-0.002
115	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8715516	8715618	115	2256,2594,2360	5,14,16	2351,2325,2540	0,2,0	281	149	1	1.0	0.996,0.99,0.987	1.0,0.998,1.0	-0.008
116	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8716629	8716730	116	999,1182,990	1,0,0	1046,999,1131	0,0,0	281	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
118	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7212427	7212523	7207552	7207648	118	247,330,284	0,7,3	289,250,316	1,6,0	298	149	0.407708200253	1.0	1.0,0.959,0.979	0.993,0.954,1.0	-0.003
119	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6942874	6942952	6942876	6942952	6942664	6942765	119	18,17,11	961,955,888	3,4,12	1132,1022,1029	151	149	0.0334975914461	0.1879454148636539	0.018,0.017,0.012	0.003,0.004,0.011	0.01
120	"ENSMUSG00000118668"	"Rps6ka4"	chr19	-	6817701	6817773	6817747	6817773	6816827	6817046	120	260,279,235	13,15,31	347,254,298	20,26,19	195	149	0.874269567986	1.0	0.939,0.934,0.853	0.93,0.882,0.923	-0.003
121	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424317	6424039	6424313	6424578	6424638	121	190,159,153	1389,1442,1529	144,111,141	1252,1119,1394	153	149	0.399720361785	1.0	0.118,0.097,0.089	0.101,0.088,0.09	0.008
122	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494532	10494750	10494683	10494750	10494343	10494453	122	636,670,706	132,135,101	675,651,823	91,93,105	298	149	0.009530225954	0.07737459934746253	0.707,0.713,0.778	0.788,0.778,0.797	-0.055
123	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	123	8,3,1	111,76,97	7,0,6	102,86,93	153	149	0.814801110208	1.0	0.066,0.037,0.01	0.063,0.0,0.059	-0.003
125	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851441	5852699	5850556	5850604	125	2598,2731,3248	0,3,0	2847,3725,4449	0,0,0	298	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
128	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852265	5852699	5852425	5852699	5851805	5852089	128	2849,3003,3024	14,0,1	2610,4165,4700	1,3,1	298	149	1	1.0	0.99,1.0,0.999	0.999,0.999,1.0	-0.003
129	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852182	5852699	5852390	5852699	5851805	5852099	129	3306,3492,3624	12,10,13	3080,5191,5814	18,25,12	298	149	1	1.0	0.993,0.994,0.993	0.988,0.99,0.996	0.002
131	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5769975	5770435	5767066	5767224	131	106,134,108	25,22,28	114,96,117	62,55,82	298	149	4.5833373763e-09	8.00047002018589e-07	0.679,0.753,0.659	0.479,0.466,0.416	0.243
132	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5770212	5770435	5767066	5767224	132	70,58,57	5,3,1	63,59,99	0,1,3	298	149	0.0421730562485	0.22307700796765487	0.875,0.906,0.966	1.0,0.967,0.943	-0.054
133	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5769975	5770435	5770212	5770435	5767066	5767224	133	82,64,71	5,3,1	112,99,160	0,1,3	298	149	0.0112331792738	0.088236623195699	0.891,0.914,0.973	1.0,0.98,0.964	-0.055
135	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101585	5101658	135	331,263,248	10,10,5	393,326,389	0,5,7	298	149	0.00263944397761	0.03171227596696396	0.943,0.929,0.961	1.0,0.97,0.965	-0.034
136	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883475	136	10,5,6	0,2,0	3,21,11	0,0,0	170	149	1	1.0	1.0,0.687,1.0	1.0,1.0,1.0	-0.104
137	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883475	137	62,54,42	1,2,1	73,87,74	0,0,0	216	149	0.378271535158	0.9726097900707331	0.977,0.949,0.967	1.0,1.0,1.0	-0.036
138	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883475	138	52,51,36	1,2,1	70,66,63	0,0,0	195	149	0.379921994957	0.9736663198653297	0.975,0.951,0.965	1.0,1.0,1.0	-0.036
139	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883546	139	201,160,148	1,1,4	239,228,245	1,2,3	170	149	1	1.0	0.994,0.993,0.97	0.995,0.99,0.986	-0.005
140	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883546	140	253,209,184	0,2,0	309,294,308	0,0,0	216	149	1	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005
141	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883546	141	53,50,40	0,2,0	71,68,66	0,0,0	195	149	1	1.0	1.0,0.95,1.0	1.0,1.0,1.0	-0.017
143	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674179	143	6,9,10	10,7,3	21,12,16	4,2,13	174	149	0.139961662368	0.5125402600935385	0.339,0.524,0.741	0.818,0.837,0.513	-0.188
144	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674209	144	93,112,97	431,403,432	111,109,107	614,499,662	174	149	0.0357888263021	0.1972780565635056	0.156,0.192,0.161	0.134,0.158,0.122	0.032
145	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341617	4341669	4340799	4340899	145	747,810,778	2,3,2	874,850,939	0,0,0	298	149	1	1.0	0.995,0.993,0.995	1.0,1.0,1.0	-0.006
146	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4315130	4315177	4313935	4314136	146	59,67,76	0,0,0	137,110,130	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.97	0.01
147	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100453217	100453386	100453238	100453386	100452759	100452911	147	248,253,310	33,32,33	317,344,386	19,36,45	170	149	0.159460649608	0.5654913781809662	0.868,0.874,0.892	0.936,0.893,0.883	-0.026
149	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460892	100460936	149	438,437,447	11,10,23	499,544,563	23,24,18	298	149	0.320677180671	0.880740997961785	0.952,0.956,0.907	0.916,0.919,0.94	0.013
150	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247475	4247585	4247111	4247249	150	240,176,201	0,2,0	202,186,181	1,0,0	287	149	1	1.0	1.0,0.979,1.0	0.991,1.0,1.0	-0.004
151	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177548	4177638	151	253,304,216	666,680,524	366,356,378	829,790,822	160	149	0.372622518314	0.9650412354944679	0.261,0.294,0.277	0.291,0.296,0.3	-0.018
152	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638	152	4,12,13	9,8,9	19,29,19	4,8,13	160	149	0.0378014049724	0.20372558220116774	0.293,0.583,0.574	0.816,0.771,0.576	-0.238
153	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4181227	4181281	153	377,413,375	8,1,11	570,516,625	6,6,10	298	149	0.441842886016	1.0	0.959,0.995,0.945	0.979,0.977,0.969	-0.009
154	"ENSMUSG00000059734"	"Ndufs8"	chr19	-	3962466	3962734	3962469	3962734	3961688	3961746	154	97,67,89	13,20,13	106,116,133	23,12,20	152	149	0.527083289357	1.0	0.88,0.767,0.87	0.819,0.905,0.867	-0.025
155	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905176	155	1,10,6	1,0,0	6,7,21	0,0,0	153	149	1	1.0	0.493,1.0,1.0	1.0,1.0,1.0	-0.169
156	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905189	156	28,30,42	0,9,0	28,30,43	5,5,0	153	149	0.677623369006	1.0	1.0,0.764,1.0	0.845,0.854,1.0	0.022
157	"ENSMUSG00000033016"	"Nfatc1"	chr18	-	80678616	80679291	80678905	80679291	80649419	80651240	157	42,29,40	8,23,11	42,27,63	24,14,12	298	149	0.866130145224	1.0	0.724,0.387,0.645	0.467,0.491,0.724	0.025
158	"ENSMUSG00000025420"	"Katnal2"	chr18	-	77085294	77085386	77085307	77085386	77082089	77082200	158	77,56,63	2,2,0	101,103,81	2,1,5	162	149	0.307111490791	0.8570493102934642	0.973,0.963,1.0	0.979,0.99,0.937	0.01
