ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
60	56,56,54	2,0,3	68,141,98	4,0,1	298	149
61	70,74,81	1137,1118,1081	68,74,87	1489,1326,1654	298	149
63	110,104,110	266,260,224	112,136,160	304,301,333	298	149
64	54,66,71	260,249,253	54,53,60	296,269,344	298	149
76	15,9,12	624,732,688	11,27,22	793,650,715	298	149
82	70,71,78	1,8,0	49,68,90	0,0,0	298	149
84	147,167,197	1442,1615,1445	94,66,109	1635,1808,1947	298	149
85	92,102,75	670,686,700	60,89,62	515,404,473	298	149
86	73,112,105	540,602,599	108,72,105	561,455,606	298	149
87	73,71,84	449,538,517	77,75,81	504,428,588	220	149
88	9,27,16	5,8,8	28,20,54	9,13,15	298	149
89	35,32,32	1306,1464,1281	14,54,33	1655,1526,1665	252	149
90	22,5,22	1211,1270,1377	9,12,19	1099,1038,1238	298	149
91	35,43,51	1239,1313,1361	30,45,42	1209,1195,1215	298	149
93	46,44,58	659,676,603	62,50,64	684,550,641	298	149
94	130,155,187	962,1183,1145	101,92,104	1148,1013,1209	231	149
95	22,37,39	0,1,0	38,40,53	0,0,0	298	149
96	17,35,47	126,159,175	26,33,31	183,157,194	298	149
98	90,109,83	3,3,6	75,96,56	9,2,2	298	149
99	58,77,63	239,292,257	48,53,97	264,218,284	298	149
100	89,142,80	863,813,799	159,158,191	866,911,983	298	149
101	49,35,40	321,331,322	54,66,55	334,312,359	298	149
102	109,155,128	2791,2735,2701	56,74,107	3129,2948,3265	227	149
103	28,24,20	0,3,0	25,35,24	0,3,0	298	149
104	48,80,51	247,247,252	51,36,35	252,179,285	298	149
105	8,13,33	345,386,401	13,24,14	329,336,316	236	149
106	12,7,21	289,380,372	2,1,4	375,370,401	236	149
107	96,84,78	176,213,240	77,130,135	173,201,151	298	149
108	40,26,29	290,292,269	4,12,24	255,248,238	243	149
109	53,58,49	164,186,164	69,70,106	197,189,184	298	149
110	12,9,7	155,186,215	8,14,1	202,174,249	234	149
111	36,23,30	311,327,338	29,26,14	343,368,452	228	149
112	345,361,393	132,135,101	356,305,381	91,93,105	298	149
113	15,6,9	45,41,57	6,30,7	67,57,60	268	149
114	54,32,28	145,191,181	25,24,47	228,196,201	228	149
116	263,290,245	1082,1209,1136	274,304,376	1658,1643,1983	298	149
117	41,52,51	258,308,262	61,41,36	319,339,331	230	149
118	23,26,28	89,88,100	15,26,29	139,155,141	225	149
119	16,18,20	85,104,92	18,17,36	121,88,116	298	149
120	3,1,0	0,1,0	0,4,4	0,0,1	234	149
121	2,1,0	0,0,0	0,0,2	2,0,1	226	149
122	0,3,2	0,1,0	5,0,0	0,0,0	298	149
123	48,36,46	1008,948,994	60,68,55	1411,1446,1513	289	149
124	60,90,49	875,1001,909	63,59,78	1419,1329,1375	234	149
125	0,1,0	123,108,124	1,2,11	189,136,160	298	149
126	25,20,22	253,243,234	18,14,16	372,357,384	248	149
127	8,6,1	148,177,177	11,15,10	129,134,111	234	149
129	1,0,0	37,34,33	4,2,0	22,25,21	241	149
130	2,3,2	27,30,21	3,2,1	17,24,13	298	149
131	5,19,18	565,558,527	15,21,9	643,540,664	277	149
132	24,48,63	709,687,768	44,56,50	820,759,932	298	149
133	25,20,20	14,16,11	49,51,61	36,19,16	298	149
134	5,1,5	60,54,33	6,12,19	66,49,64	224	149
135	31,38,26	19,26,20	61,37,67	36,30,28	298	149
136	8,18,18	323,378,307	7,7,17	383,382,431	298	149
137	25,9,12	7,7,8	0,0,4	1,0,3	298	149
138	35,29,46	124,102,121	30,12,37	101,103,99	222	149
139	11,12,29	129,111,127	25,21,21	100,110,135	233	149
140	28,28,23	15,1,7	36,25,66	13,9,24	298	149
141	2,1,0	0,0,0	2,5,2	0,3,0	298	149
142	92,97,73	675,692,605	157,128,163	825,783,882	269	149
143	26,23,21	1467,1667,1426	24,19,31	2157,1806,2100	247	149
144	4,2,1	12,14,21	2,3,2	29,20,47	229	149
146	12,22,20	36,29,27	9,0,6	16,9,5	298	149
147	93,110,111	569,591,544	88,70,119	580,598,697	293	149
148	173,216,284	55,68,94	168,192,246	53,44,46	298	149
149	412,536,562	21,34,38	336,452,521	32,42,40	298	149
150	394,465,582	0,2,0	420,469,478	2,1,2	298	149
152	7,3,8	35,47,42	7,5,9	30,25,28	298	149
153	441,380,344	2699,3014,2815	374,395,433	2711,2549,2825	298	149
156	13,0,1	14,4,10	4,1,0	8,6,1	298	149
157	13,2,4	26,23,22	6,5,6	20,34,18	298	149
158	13,3,6	4,1,8	6,7,8	3,2,5	298	149
159	7,4,4	41,86,52	13,6,4	53,76,49	298	149
162	9,10,18	527,518,470	11,2,19	465,384,461	264	149
163	18,56,28	852,1045,906	18,24,42	974,859,1084	298	149
164	101,112,106	17,3,6	85,92,125	3,2,5	298	149
165	153,178,157	1052,1214,1162	140,129,170	1164,1224,1375	298	149
166	183,137,142	0,0,0	145,157,143	1,0,0	298	149
167	203,214,189	529,511,523	192,248,285	547,432,530	298	149
168	27,1,10	11,11,6	4,2,1	3,2,4	298	149
169	2,0,0	2,3,1	0,0,0	2,5,7	298	149
170	6,9,18	0,0,2	9,10,10	0,2,0	284	149
171	6,6,23	0,0,1	15,10,23	0,0,0	298	149
172	6,6,9	0,0,4	9,5,6	0,0,0	298	149
173	7,1,0	423,361,370	0,0,1	391,335,393	298	149
174	11,26,17	0,2,4	16,21,19	0,0,0	298	149
175	128,112,130	194,167,182	91,73,103	135,188,178	298	149
176	29,42,73	400,438,452	20,44,36	417,350,430	298	149
177	366,478,436	340,342,385	413,423,562	378,303,363	298	149
178	13,7,13	366,356,381	19,31,24	256,353,356	298	149
179	50,69,66	1239,1271,1180	56,45,81	1040,982,1285	298	149
180	5,6,15	163,140,203	11,12,6	183,166,144	276	149
181	61,65,82	525,559,540	95,117,82	385,457,563	298	149
182	35,57,61	686,735,636	33,33,45	613,622,726	298	149
183	29,15,28	640,737,689	16,9,21	623,657,750	238	149
184	440,383,531	1,5,0	353,443,529	1,0,13	269	149
186	68,59,44	14,8,14	36,29,44	7,12,10	298	149
187	81,58,53	3,0,3	38,31,51	1,1,0	298	149
188	17,6,20	0,0,1	11,14,21	0,8,0	298	149
189	63,51,48	1019,1003,862	37,48,45	1312,1147,1283	222	149
191	4,0,6	4,0,10	0,0,0	9,2,1	298	149
197	168,135,174	481,477,441	156,179,180	436,459,653	298	149
198	2,2,5	636,562,752	0,0,0	526,524,510	298	149
199	10,0,1	221,186,243	5,3,1	110,210,203	298	149
201	15,22,12	304,355,365	4,4,7	270,271,401	289	149
202	12,12,11	3,0,0	13,12,11	0,0,0	298	149
203	27,27,13	3233,3465,3223	49,37,53	2572,2539,2895	298	149
204	23,21,17	169,189,171	30,27,37	187,171,165	298	149
205	21,14,7	312,294,275	31,29,33	502,332,524	249	149
207	138,161,165	952,1061,937	129,140,175	881,727,742	298	149
208	340,308,376	425,443,373	225,297,308	331,336,293	298	149
209	263,249,257	0,0,4	162,181,251	0,1,0	298	149
210	540,471,501	9,14,20	260,376,384	3,6,19	298	149
211	241,258,250	204,240,209	204,145,178	183,201,244	267	149
212	1057,1066,1074	25,25,25	891,837,1038	36,35,38	281	149
213	17,12,8	482,416,535	4,6,6	404,321,385	224	149
216	187,196,196	0,2,0	111,127,167	1,2,2	298	149
217	54,54,55	0,0,2	5,8,18	0,0,1	298	149
218	90,76,110	984,1104,987	77,96,109	1685,1488,1662	221	149
219	8,16,7	10,10,7	9,1,16	23,7,21	253	149
220	9,6,7	0,1,0	7,0,29	0,0,0	298	149
221	5,2,5	19,27,8	1,1,13	28,15,26	220	149
222	8,1,2	19,3,14	6,9,13	4,10,10	298	149
225	196,208,186	246,238,256	280,304,342	211,237,250	298	149
226	4,6,11	0,2,1	1,15,2	4,0,4	235	149
228	19,25,28	104,128,118	58,95,94	211,178,193	298	149
229	158,180,206	404,473,446	204,150,190	662,616,701	285	149
230	641,651,646	2458,2436,2244	857,876,1019	2866,2431,2840	298	149
231	467,377,491	1540,1589,1426	360,350,380	1912,1790,1886	298	149
232	344,401,368	2178,2242,2278	324,245,305	1856,1676,2082	281	149
233	85,83,111	21800,21677,22524	87,103,110	28321,24354,28247	262	149
234	51678,52444,52293	13,2,5	64656,56652,64288	7,17,9	186	149
235	7,7,11	30531,32636,31218	5,7,12	39610,35239,37344	294	149
236	13,13,18	40,51,38	23,8,8	24,54,35	298	149
237	1053,1092,1092	3,18,7	1228,1246,1468	13,3,19	298	149
238	149,159,142	581,571,558	161,151,273	726,671,778	298	149
242	2,0,1	5,16,9	2,0,0	7,8,13	298	149
243	143,105,141	344,447,460	96,98,124	460,351,491	233	149
244	9,7,8	299,322,310	6,7,11	373,349,324	269	149
246	36,32,37	41,28,31	32,26,16	42,20,37	298	149
247	62,58,85	1829,1931,1758	48,40,38	1446,1309,1413	232	149
248	30,40,73	1551,1753,1865	49,25,38	1471,1329,1503	262	149
249	187,152,198	2173,2251,2262	94,112,102	1859,1567,1753	221	149
250	14,19,15	1743,1667,1831	24,12,12	1533,1305,1500	229	149
252	66,53,71	216,223,174	33,39,62	223,237,253	278	149
253	53,71,68	171,175,131	36,74,41	179,180,206	228	149
256	30,18,51	4,2,2	28,55,52	4,5,8	298	149
257	6,14,4	10,15,14	3,5,13	14,17,30	298	149
259	4,7,6	13,13,18	12,4,0	11,9,21	298	149
260	7,11,13	0,0,3	7,11,7	2,0,0	298	149
261	5,11,12	0,2,0	3,3,8	0,0,0	238	149
262	122,129,94	1030,999,927	134,130,152	1173,1073,1159	298	149
263	31,54,36	1104,1159,1134	36,24,23	900,910,1058	298	149
264	28,22,27	969,1069,979	36,39,27	786,948,902	298	149
265	3,10,2	1,0,0	14,8,9	0,5,0	298	149
266	1,8,0	121,85,87	12,9,7	130,100,117	298	149
267	99,140,97	2285,2136,2248	85,104,100	1924,1581,1708	298	149
268	11,13,18	26,23,27	46,32,41	64,92,61	298	149
269	1,0,0	14,18,32	8,0,0	44,62,53	242	149
270	50,59,70	1102,924,1037	38,51,57	1156,964,1125	262	149
271	38,46,57	0,0,0	90,111,155	0,0,4	298	149
272	138,78,105	4231,4140,3832	87,73,107	3518,3109,3751	298	149
273	130,67,109	32,39,32	80,64,99	27,20,25	298	149
274	0,0,0	363,337,366	0,0,3	429,446,501	240	149
275	26,35,20	216,243,231	30,28,42	273,238,262	298	149
276	22,9,27	506,564,526	11,9,14	417,491,593	249	149
277	46,66,68	1027,1013,994	54,64,88	967,866,1031	298	149
278	3331,3484,3617	2685,3062,3162	2458,2421,3022	2484,2289,3026	266	149
280	39,57,72	491,463,447	56,58,81	456,539,536	298	149
281	395,439,421	447,466,444	473,579,739	398,475,515	298	149
282	277,254,278	614,676,635	335,399,395	491,544,590	298	149
283	706,804,750	207,209,171	679,603,748	201,219,260	251	149
284	363,350,300	92,124,109	277,318,347	75,89,76	298	149
285	361,379,371	434,444,487	301,397,357	297,231,331	298	149
286	333,356,347	459,475,570	287,343,400	307,332,414	298	149
287	40,53,50	376,384,386	41,16,23	465,357,385	231	149
288	491,488,476	395,379,379	500,408,429	454,361,365	248	149
289	3,14,15	288,254,267	0,1,14	268,238,272	298	149
290	6,0,5	15,10,17	18,17,16	95,113,146	298	149
292	885,942,969	13,32,10	1002,914,1111	20,8,19	298	149
293	171,212,199	626,620,488	209,220,205	559,458,653	298	149
296	6,1,2	0,0,0	2,7,4	0,1,0	273	149
298	7,5,4	0,1,0	5,8,6	0,0,1	298	149
300	412,453,376	246,345,339	258,288,338	217,178,235	298	149
301	103,106,110	318,356,335	56,58,97	262,248,239	235	149
302	513,693,697	2,0,0	330,472,509	0,0,0	298	149
303	1036,1179,1180	869,939,1063	891,890,1183	763,795,825	298	149
304	0,0,0	0,2,0	1,0,0	0,0,0	235	149
306	45,41,42	50,52,32	58,67,47	46,23,30	298	149
307	74,35,46	309,248,243	49,46,63	242,229,251	298	149
308	80,89,87	1,1,2	105,114,91	1,1,1	298	149
309	81,83,84	85,107,121	93,108,92	133,88,93	298	149
310	23,24,20	6378,6446,6597	13,15,12	5754,5138,5582	298	149
311	4,14,7	13,8,12	13,5,10	2,7,2	298	149
312	19,15,27	3321,3148,3484	20,28,65	2819,2634,2892	298	149
313	8,11,9	0,0,0	4,7,9	0,3,3	298	149
315	118,124,112	153,235,183	64,87,102	167,119,138	298	149
316	23,16,35	205,202,256	19,10,16	103,75,78	298	149
317	876,936,886	235,220,163	777,909,1019	226,228,211	298	149
318	2,6,10	0,0,2	6,9,9	3,0,5	218	149
319	13,7,2	20,38,49	13,10,9	66,36,24	298	149
320	13,23,16	21,15,15	9,5,12	51,35,54	298	149
321	24,70,71	61,89,62	13,22,17	115,76,110	225	149
322	41,28,45	31,44,47	37,50,48	58,22,31	228	149
323	119,96,109	6,4,9	102,115,114	4,4,1	298	149
324	111,107,100	0,0,0	96,101,88	2,7,6	254	149
325	46,46,37	146,125,152	46,42,42	130,111,112	216	149
326	62,58,87	264,283,266	47,35,52	293,267,357	298	149
327	72,32,53	458,460,434	38,27,45	419,353,392	298	149
328	30,51,25	93,108,102	26,24,30	52,99,88	221	149
329	44,46,69	55,55,88	63,48,52	57,49,84	298	149
330	7,25,16	99,81,100	4,10,13	98,72,103	298	149
331	60,60,61	112,102,103	58,59,54	83,98,98	298	149
332	37,67,43	9,7,18	31,39,34	8,7,15	261	149
333	66,77,80	37,27,53	37,58,53	48,30,34	298	149
334	58,75,88	0,0,1	87,61,85	0,3,1	263	149
335	61,79,92	272,251,251	89,62,85	254,259,319	296	149
336	44,33,64	247,271,254	35,22,30	273,245,324	238	149
337	95,92,84	246,224,232	51,41,63	273,255,290	283	149
338	78,91,102	142,184,162	55,55,90	181,178,216	226	149
339	22,13,17	214,269,272	18,15,5	280,236,260	233	149
340	132,120,120	1941,1842,1730	74,71,70	2027,1754,2004	239	149
341	593,523,521	1314,1339,1211	457,450,454	1434,1266,1371	298	149
342	160,150,94	152,149,170	143,173,177	203,181,162	220	149
343	59,67,70	685,660,656	81,79,110	1055,947,1254	231	149
344	0,2,5	0,0,0	2,0,9	0,2,0	298	149
345	47,71,73	90,151,104	103,77,119	105,111,113	298	149
346	45,55,40	6,0,10	24,29,22	0,0,0	298	149
350	28,19,45	136,123,144	17,8,34	144,110,127	298	149
351	18,20,26	0,1,3	4,26,8	0,0,0	298	149
352	3,0,1	3,0,0	1,1,0	0,2,0	219	149
353	0,2,0	1,1,1	0,0,0	2,0,4	232	149
354	182,197,154	56390,62025,53127	187,179,191	83049,80254,88963	230	149
355	532,600,504	535,581,580	500,427,587	554,482,511	298	149
356	24,6,5	121,105,102	10,7,9	196,169,234	298	149
357	120,93,100	557,624,638	79,93,115	512,545,558	216	149
358	106,86,88	1,4,0	70,75,85	0,0,0	298	149
359	114,72,80	147,132,138	76,39,82	116,142,120	225	149
360	95,148,127	20,24,16	189,113,138	17,25,40	298	149
361	27,33,26	141,145,118	41,12,47	183,141,161	298	149
362	4,15,15	107,142,139	13,8,3	98,107,117	298	149
363	2,0,4	112,133,101	0,4,0	249,171,242	219	149
365	228,279,334	56,67,40	199,269,293	62,68,91	298	149
366	90,68,101	245,283,217	48,57,81	219,234,233	298	149
367	16,23,31	232,296,288	7,25,16	211,233,269	298	149
369	0,0,1	1,0,1	1,2,9	0,0,0	197	149
380	11,3,6	3005,2980,2829	8,3,4	3463,3015,3331	298	149
385	41,86,22	153,161,206	62,42,58	143,200,213	298	149
387	198,290,212	7,7,5	153,253,188	2,10,5	221	149
388	290,277,280	322,325,311	231,236,265	286,314,373	258	149
389	66,47,22	92,93,22	22,22,39	63,37,6	298	149
392	61,53,53	32,38,39	65,35,57	33,27,31	286	149
393	19,8,9	356,451,437	13,14,20	253,328,388	253	149
394	101,104,105	48,75,75	109,137,130	78,44,100	298	149
399	22,49,44	233,292,365	30,26,39	233,202,257	271	149
400	95,109,104	441,456,462	50,67,48	238,221,277	298	149
401	121,189,145	662,666,719	73,88,73	404,356,395	298	149
402	287,338,289	129,135,160	278,345,362	110,128,101	298	149
403	215,201,165	240,233,254	203,280,266	213,152,188	298	149
404	27,41,18	427,567,506	23,19,50	591,524,591	258	149
405	10,1,2	261,249,204	2,1,1	284,274,271	230	149
406	91,95,78	369,371,323	87,91,96	430,435,474	278	149
407	87,84,64	6,4,0	58,65,87	0,2,3	298	149
408	10,1,3	13,8,7	1,0,0	15,14,20	298	149
410	161,168,133	0,0,6	158,174,243	0,2,0	298	149
411	12,14,31	0,1,0	6,3,15	0,0,0	284	149
415	16,11,10	290,338,317	6,21,15	248,290,339	298	149
416	1,0,0	21,10,8	0,0,0	20,31,33	298	149
418	30,12,6	40,36,29	21,34,10	47,31,34	298	149
420	4,7,10	18,6,18	7,23,14	24,16,13	246	149
422	15,18,11	46,66,88	13,15,30	67,28,57	298	149
423	161,164,175	759,730,820	121,122,187	639,554,708	298	149
425	79,77,68	411,512,401	57,107,107	535,513,588	298	149
426	8,8,4	13,9,9	13,22,27	5,17,18	298	149
429	79,68,85	6098,6777,6800	32,52,66	5852,6460,8087	234	149
430	78,94,137	1785,2181,2286	52,65,103	1915,2010,2546	229	149
431	62,75,69	1703,1749,1645	54,55,65	1446,1642,2118	298	149
432	141,141,161	2494,2832,2613	120,147,212	2096,2485,3222	298	149
433	119,119,142	1,1,1	86,94,86	0,0,0	298	149
434	17,15,15	151,188,157	10,15,16	126,152,155	276	149
435	66,36,35	275,350,310	40,28,43	278,242,324	298	149
436	31,26,36	1996,1996,2016	16,30,33	1669,1325,1734	298	149
438	71,60,60	0,0,1	66,40,65	0,2,0	298	149
439	134,140,123	933,907,947	83,95,146	1094,993,1199	250	149
440	27,38,46	765,851,853	34,15,31	853,698,878	298	149
441	29,24,40	256,262,292	24,22,13	317,296,255	298	149
442	105,149,122	343,345,311	182,208,225	452,369,471	298	149
443	193,239,260	183,230,233	108,197,185	382,325,356	270	149
444	93,71,105	462,410,427	58,77,77	356,305,388	298	149
445	6,1,3	24,27,16	0,2,0	27,24,27	298	149
449	38,29,37	191,279,275	36,26,21	267,320,284	298	149
450	28,20,22	313,310,359	23,18,15	260,225,265	298	149
454	25,24,27	449,532,509	29,26,37	463,394,475	298	149
455	83,58,61	47,44,36	70,101,86	74,125,104	228	149
456	81,75,89	34,38,35	114,197,176	34,50,88	223	149
457	167,207,194	22,18,14	253,386,431	34,23,21	298	149
458	46,63,41	72,80,52	61,36,47	108,170,184	275	149
459	10,6,5	103,113,106	2,0,2	152,246,233	225	149
460	65,69,64	60,66,81	69,85,86	163,222,247	258	149
461	23,37,40	3,0,1	19,13,11	0,3,0	298	149
462	45,52,44	201,234,206	63,81,74	242,262,306	298	149
463	675,852,785	37,35,58	956,1058,1131	71,58,46	296	149
464	18,28,23	339,376,362	7,16,26	376,346,421	298	149
465	394,380,411	9,7,2	370,326,425	0,0,0	298	149
466	123,178,146	6,18,2	132,133,183	3,2,5	298	149
467	36,35,33	834,825,850	19,35,57	788,754,880	298	149
468	97,107,107	514,515,632	66,81,72	498,528,497	298	149
469	115,121,123	821,874,1005	83,69,160	644,612,674	298	149
470	23,16,7	1,0,3	31,20,23	0,0,0	298	149
471	9,15,3	121,94,89	21,30,13	162,123,192	233	149
473	25,24,26	0,0,1	23,6,22	0,0,0	298	149
475	6,3,4	1,0,0	5,2,1	0,0,2	298	149
476	35,26,37	128,127,148	21,25,53	64,43,61	298	149
477	26,31,48	93,115,104	21,10,15	57,40,30	298	149
478	35,36,42	1236,1359,1376	44,40,59	1644,1607,1764	298	149
479	47,43,57	0,1,0	66,38,54	0,0,4	298	149
480	181,197,271	185,183,225	231,262,358	96,155,172	298	149
481	41,33,49	988,1128,938	22,26,19	617,682,605	220	149
482	1656,1668,1686	0,0,3	939,889,976	0,0,0	220	149
483	211,202,226	3307,3795,3457	201,197,195	4288,3851,4537	298	149
484	22,17,15	452,536,504	11,11,8	346,313,377	270	149
485	76,92,90	0,0,2	95,115,147	0,0,0	298	149
486	76,87,88	23,21,21	102,123,146	28,30,46	298	149
487	78,160,103	40,80,80	86,129,114	51,61,45	243	149
488	102,177,121	10,17,4	100,147,141	6,12,30	259	149
489	16,24,18	2,16,9	13,13,3	0,5,6	298	149
490	17,28,20	4,6,12	16,10,3	5,5,7	298	149
491	39,18,44	2,5,9	12,22,27	0,5,8	298	149
492	20,15,12	202,231,194	22,37,19	264,211,252	256	149
495	35,15,21	243,275,299	28,27,17	304,270,329	220	149
496	48,51,76	74,85,95	49,78,69	105,111,136	298	149
497	6,3,5	966,959,858	9,12,6	1255,1138,1292	245	149
498	124,93,116	612,624,623	136,109,170	859,793,960	298	149
499	538,540,470	0,0,0	461,453,508	0,1,4	248	149
500	384,457,428	11,21,26	429,484,741	9,21,3	298	149
501	30,52,26	0,2,0	41,39,44	0,0,0	298	149
502	69,67,84	143,164,131	38,60,42	182,144,168	228	149
503	63,74,93	0,0,0	42,42,44	2,1,0	298	149
504	44,46,56	245,263,223	35,42,18	273,231,322	238	149
505	100,63,78	769,966,863	66,83,88	1178,943,1232	225	149
506	27,26,25	1,0,0	39,29,24	0,4,12	298	149
508	40,43,36	105,127,143	30,27,27	93,85,99	298	149
509	8,5,6	7,6,1	9,14,6	1,11,3	298	149
510	0,0,1	477,493,522	0,5,0	692,632,799	254	149
511	70,60,53	127,177,160	46,52,55	148,161,153	298	149
512	92,95,78	9,3,2	70,76,104	3,0,2	298	149
514	63,46,36	296,349,272	45,69,82	320,343,379	226	149
515	143,194,194	903,851,801	194,192,168	801,744,1061	298	149
516	684,763,661	0,0,0	628,672,743	0,1,0	298	149
517	918,984,872	362,418,374	794,812,981	420,348,451	298	149
518	872,943,845	91,100,81	766,784,937	97,101,84	284	149
519	95,82,95	5713,5741,5705	133,103,91	4878,4532,5536	225	149
520	115,117,133	278,307,314	98,87,116	235,208,266	261	149
521	115,117,133	1402,1547,1614	98,87,116	1537,1424,1531	264	149
522	72,100,108	2869,2818,2856	75,72,82	2408,2527,2784	232	149
523	83,54,71	2,0,0	31,40,37	1,0,1	298	149
524	143,107,122	473,488,528	71,48,75	408,335,305	257	149
527	172,169,173	654,650,704	164,124,233	754,658,746	298	149
528	224,228,271	47,59,49	159,215,264	43,28,51	298	149
529	223,214,208	44,25,37	137,163,215	46,26,12	252	149
530	62,74,68	0,3,0	59,77,54	0,0,2	298	149
531	74,63,96	123,159,144	45,65,49	99,90,131	298	149
532	33,51,30	519,583,537	56,42,55	768,685,845	298	149
533	40,46,47	630,703,685	45,48,60	992,824,995	267	149
535	138,102,105	2504,2593,2814	127,70,117	2435,2175,2705	298	149
536	0,2,0	0,0,0	0,0,0	1,0,0	298	149
538	46,29,17	414,440,405	41,24,38	504,462,552	227	149
540	189,197,180	618,641,676	168,169,287	550,491,573	298	149
541	159,185,208	3,3,1	150,180,265	3,5,5	298	149
543	113,75,85	2945,3126,3249	106,140,164	4048,3760,4247	298	149
544	116,83,106	0,1,10	77,56,69	0,4,2	298	149
545	7,9,4	559,627,632	3,7,2	524,478,475	298	149
546	48,48,71	827,972,915	20,37,68	729,713,831	298	149
547	11,22,6	325,293,351	15,2,12	258,255,327	252	149
548	34,65,72	237,320,314	45,99,125	432,583,611	298	149
549	69,129,98	4,3,0	99,200,246	2,1,1	298	149
550	100,147,161	74,152,155	191,352,429	185,260,214	298	149
551	49,48,40	725,746,752	30,45,41	452,454,435	298	149
553	99,117,111	982,1021,1021	89,122,99	889,775,976	298	149
554	25,12,19	178,263,237	16,14,14	190,197,216	298	149
555	41,34,52	445,383,433	38,25,16	299,309,359	298	149
556	52,29,43	385,417,356	50,35,84	605,523,556	298	149
557	39,18,24	0,0,1	35,30,50	0,4,0	298	149
558	12,17,19	431,498,396	10,13,27	613,577,672	298	149
561	10,7,16	59,63,76	10,15,11	65,81,80	262	149
562	3817,3866,4001	20,31,37	4273,4128,4649	27,18,22	298	149
563	44,53,70	384,335,303	41,41,31	330,258,348	298	149
564	24,22,17	149,144,123	17,11,11	137,106,125	222	149
565	38,29,32	2,1,0	31,27,23	3,0,0	298	149
566	29,34,22	17,15,13	34,69,61	21,33,31	258	149
567	68,53,46	2321,2324,2284	45,59,73	2737,2689,3262	241	149
568	8,16,28	2383,2655,2620	25,34,26	2994,3030,3800	265	149
569	144,156,153	1,1,4	169,155,185	2,2,0	298	149
570	253,264,234	2966,3153,2958	265,268,304	3729,3793,4568	298	149
571	60,54,28	402,530,439	26,31,56	496,524,553	221	149
572	146,166,144	2,0,0	105,130,144	0,0,0	298	149
573	214,196,182	747,780,686	145,201,206	709,840,843	215	149
574	63,64,35	937,1003,943	41,79,93	863,1054,1000	228	149
575	52,76,67	860,827,840	37,59,48	830,885,910	222	149
576	36,27,47	642,592,594	29,46,39	618,590,699	222	149
578	16,14,41	517,569,484	7,19,24	585,483,468	226	149
579	89,52,60	701,910,769	47,47,82	733,648,844	225	149
