"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","Neg_dPSI","Neg_FDR","Neg_significant","Neg_direction","Pos_dPSI","Pos_FDR","Pos_significant","Pos_direction","KO_dPSI","KO_FDR","KO_significant","KO_direction"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",-0.01,1,FALSE,"Exclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",-0.01,1,FALSE,"Exclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",-0.01,1,FALSE,"Exclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",-0.01,1,FALSE,"Exclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",-0.01,1,FALSE,"Exclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",-0.011,1,FALSE,"Exclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.068,1,FALSE,"Inclusion",-0.008,1,FALSE,"Exclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.106,0.000304020570954701,TRUE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.094,0.0403759056782623,FALSE,"Inclusion",0.083,0.722966266549926,FALSE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.248,0.0622275542945634,FALSE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",0.285,0.11506416587014,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.033,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",0.127,0.0431624519997093,TRUE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",0.004,1,FALSE,"Inclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.361,2.17287888029556e-06,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.055,0.769457289812861,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.092,0.0196672354253624,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.081,1,FALSE,"Exclusion"
"ENSMUSG00000097080_chr18_38373891_38374006","ENSMUSG00000097080","1700086O06Rik","chr18",38373891,38374006,115,"Regular (>50bp)",0.127,0.0396136153852968,TRUE,"Inclusion",0.006,1,FALSE,"Inclusion",-0.022,1,FALSE,"Exclusion"
