ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
203	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315319	4315448
208	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4250270	4250370
210	"ENSMUSG00000040385"	"Ppp1ca"	chr19	+	4242743	4242875	4242748	4242875	4242431	4242484
212	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177638	4177575	4177638	4175958	4176199
214	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177638	4177575	4177638	4177055	4177131
220	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905115	88905189	88905115	88905176	88905336	88905457
222	"ENSMUSG00000024515"	"Smad4"	chr18	-	73781955	73782124	73781955	73782033	73782933	73782980
224	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600401	70600556	70600401	70600527	70600829	70601588
225	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600405	70601588	70600405	70600556	70602519	70602848
226	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69697104	69697234	69697107	69697234	69598421	69598518
231	"ENSMUSG00000024587"	"Nars"	chr18	-	64634373	64634946	64634373	64634505	64636578	64636692
233	"ENSMUSG00000024587"	"Nars"	chr18	-	64648396	64648479	64648396	64648476	64649557	64649599
243	"ENSMUSG00000025094"	"Slc18a2"	chr19	+	59261598	59263108	59263047	59263108	59261313	59261372
246	"ENSMUSG00000054477"	"Kcnn2"	chr18	+	45788264	45788406	45788265	45788406	45694287	45694383
250	"ENSMUSG00000052102"	"Gnpda1"	chr18	-	38463538	38463713	38463538	38463694	38466206	38466389
252	"ENSMUSG00000024451"	"Arap3"	chr18	-	38129638	38130176	38129638	38130144	38130585	38130627
253	"ENSMUSG00000044024"	"Rell2"	chr18	+	38090511	38090827	38090641	38090827	38090141	38090208
254	"ENSMUSG00000024454"	"Hdac3"	chr18	-	38074431	38074819	38074431	38074511	38074930	38075020
255	"ENSMUSG00000024454"	"Hdac3"	chr18	-	38076730	38077262	38076730	38076804	38077944	38078078
262	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35551109	35551248
263	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35571319	35571433
264	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34927502	34928833	34928727	34928833	34926056	34926224
265	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34895547	34895777
266	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34896125	34896183
271	"ENSMUSG00000036501"	"Fam13b"	chr18	-	34627651	34627829	34627651	34627746	34630386	34630956
272	"ENSMUSG00000036501"	"Fam13b"	chr18	-	34627651	34627829	34627651	34627746	34632738	34632905
274	"ENSMUSG00000024382"	"Ercc3"	chr18	+	32378541	32378972	32378804	32378972	32377851	32377901
275	"ENSMUSG00000040446"	"Rprd1a"	chr18	-	24640161	24641148	24640161	24640288	24641226	24641333
287	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4383184	4383413	4383188	4383413	4379568	4379741
289	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4386952	4387179	4387127	4387179	4386170	4386382
319	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731602	5731459	5731581	5733304	5733440
321	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731620	5731459	5731581	5733334	5733440
322	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731620	5731459	5731602	5733334	5733440
327	"ENSMUSG00000007670"	"Khsrp"	chr17	-	57330504	57330936	57330504	57330593	57331010	57331171
328	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075347	57075902	57075805	57075902	57075033	57075150
330	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	57028034	57028127	57028076	57028127	57024786	57024837
331	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	57028034	57028127	57028076	57028127	57024797	57024942
334	"ENSMUSG00000042625"	"Safb2"	chr17	-	56873878	56874018	56873878	56874015	56875894	56876022
337	"ENSMUSG00000001229"	"Dpp9"	chr17	-	56512452	56512870	56512452	56512621	56513776	56513889
338	"ENSMUSG00000019578"	"Ubxn6"	chr17	-	56376690	56377985	56376690	56376775	56379400	56379529
339	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56319270	56319492	56319415	56319492	56318617	56318699
340	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56319270	56319492	56319415	56319492	56318865	56318962
342	"ENSMUSG00000038781"	"Stap2"	chr17	-	56306742	56307015	56306742	56306808	56307086	56307156
354	"ENSMUSG00000094707"	"A830019P07Rik"	chr19	-	35900886	35900947	35900886	35900944	35901769	35901978
355	"ENSMUSG00000023977"	"Ubr2"	chr17	-	47291245	47292368	47291245	47291344	47293191	47293299
360	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46574614	46574739	46574614	46574736	46582725	46582855
361	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46574614	46574739	46574614	46574736	46593271	46593365
363	"ENSMUSG00000071074"	"Yipf3"	chr17	+	46562039	46562413	46562289	46562413	46561719	46561851
367	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903187	45903104	45903183	45904257	45904560
368	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903269	45903104	45903183	45904257	45904560
369	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903269	45903104	45903187	45904257	45904560
376	"ENSMUSG00000024457"	"Trim26"	chr17	+	37148356	37148464	37148388	37148464	37148075	37148175
377	"ENSMUSG00000092368"	"A930015D03Rik"	chr17	+	36323609	36325082	36324123	36325082	36318291	36318563
383	"ENSMUSG00000007029"	"Vars"	chr17	+	35232097	35232366	35232240	35232366	35231705	35231796
392	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34431203	34431332	34428063	34428269
393	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418544	34418656	34417343	34417519
394	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419684	34419889	34418544	34418656
395	"ENSMUSG00000024327"	"Slc39a7"	chr17	-	34249063	34249395	34249063	34249228	34249539	34249708
399	"ENSMUSG00000002308"	"Cd320"	chr17	+	34066468	34067152	34066990	34067152	34064989	34065115
401	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885467	33885503	33887958	33888052
405	"ENSMUSG00000024045"	"Akap8"	chr17	-	32531259	32532236	32531259	32531347	32534415	32534462
408	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068648	32067932	32068055	32068901	32069125
409	"ENSMUSG00000024039"	"Cbs"	chr17	-	31851801	31852128	31851801	31852125	31855631	31855764
418	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29882105	29882280	29882145	29882280	29879780	29880132
420	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29583884	29584584	29584435	29584584	29582684	29582916
423	"ENSMUSG00000024011"	"Pi16"	chr17	+	29545247	29546944	29546811	29546944	29544846	29544956
424	"ENSMUSG00000064147"	"Rab44"	chr17	+	29358088	29359524	29359301	29359524	29356952	29357057
425	"ENSMUSG00000023067"	"Cdkn1a"	chr17	+	29317370	29317811	29317376	29317811	29312742	29312835
433	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28818444	28819430	28818444	28818843	28821661	28821827
434	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28625058	28625244	28625058	28625129	28629483	28629567
440	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28421322	28421088	28421322	28419981	28420107
443	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28066926	28070942	28070611	28070942	28064156	28064246
452	"ENSMUSG00000003680"	"Taf6l"	chr19	-	8762485	8762542	8762485	8762538	8763408	8763621
453	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27141649	27142276	27141878	27142276	27140780	27140834
459	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26338006	26338509	26338372	26338509	26337835	26337926
461	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150435	26150647	26150435	26150547	26151078	26151205
464	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26073503	26074208	26073503	26073739	26074274	26074405
466	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26061153	26061392	26061153	26061262	26062080	26062134
469	"ENSMUSG00000002274"	"Metrn"	chr17	-	26013840	26014407	26013840	26014265	26015214	26015323
470	"ENSMUSG00000061046"	"Haghl"	chr17	-	26002476	26002860	26002476	26002556	26003048	26003152
480	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25137061	25137113	25137061	25137110	25139445	25139469
490	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103374	25103529	25103374	25103457	25104692	25104811
492	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25104692	25104837	25104692	25104811	25105264	25105303
493	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897687	24897569	24897687	24896383	24896595
494	"ENSMUSG00000002504"	"Nherf2"	chr17	-	24860792	24861344	24860792	24860946	24866500	24866701
495	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24815828	24816037	24815828	24815927	24816178	24816257
499	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24733686	24733803	24737715	24737773
500	"ENSMUSG00000052752"	"Traf7"	chr17	-	24737715	24737773	24737715	24737768	24738087	24738220
506	"ENSMUSG00000024130"	"Abca3"	chr17	+	24585059	24585907	24585741	24585907	24583666	24583931
507	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24402667	24402826	24402667	24402822	24403354	24403372
509	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24402667	24402826	24402667	24402822	24408917	24409027
511	"ENSMUSG00000049620"	"Prss33"	chr17	-	24054249	24054297	24054249	24054273	24054495	24054571
512	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954536	23954694	23953939	23954046
522	"ENSMUSG00000071266"	"Zfp946"	chr17	+	22670059	22670133	22670077	22670133	22647461	22647546
535	"ENSMUSG00000080316"	"Spaca6"	chr17	+	18058348	18058771	18058577	18058771	18056982	18057006
539	"ENSMUSG00000014767"	"Tbp"	chr17	+	15723223	15723390	15723226	15723390	15721573	15721619
540	"ENSMUSG00000116953"	"9030025P20Rik"	chr17	+	15206035	15207094	15206979	15207094	15205079	15205177
546	"ENSMUSG00000046962"	"Zbtb21"	chr16	-	97757957	97758100	97757957	97758094	97763712	97763822
554	"ENSMUSG00000022948"	"Setd4"	chr16	-	93393185	93393223	93393185	93393217	93396099	93396195
557	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91599922	91600019	91599925	91600019	91598525	91598594
562	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90516199	90517638	90516199	90516866	90518523	90518646
564	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90039414	90039846	90039414	90039606	90039931	90040097
577	"ENSMUSG00000055447"	"Cd47"	chr16	+	49731231	49731444	49731236	49731444	49727143	49727175
581	"ENSMUSG00000043065"	"Spice1"	chr16	+	44178106	44178266	44178122	44178266	44175802	44175898
589	"ENSMUSG00000022827"	"Rabl3"	chr16	+	37383977	37384128	37384030	37384128	37377182	37377312
591	"ENSMUSG00000022837"	"Iqcb1"	chr16	+	36652190	36652353	36652290	36652353	36649365	36649435
594	"ENSMUSG00000086324"	"Gm15564"	chr16	-	35787856	35787890	35787856	35787887	35802094	35802165
595	"ENSMUSG00000086324"	"Gm15564"	chr16	-	35787856	35787890	35787856	35787887	35803421	35803616
602	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927334	22927383	22927337	22927383	22926520	22926630
603	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22929093	22928983	22929093	22927468	22927601
604	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929875	22930013	22928983	22929093
620	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20500483	20500672	20500486	20500672	20499932	20500066
629	"ENSMUSG00000046613"	"Vwa5b2"	chr16	+	20408906	20409031	20408914	20409031	20408333	20408396
642	"ENSMUSG00000000884"	"Gnb1l"	chr16	+	18371116	18371332	18371158	18371332	18367684	18367809
651	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17341140	17342086	17341959	17342086	17340421	17340587
652	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17343102	17343208	17343116	17343208	17342171	17342335
655	"ENSMUSG00000038344"	"Txlng"	chrX	-	161569612	161570674	161569612	161569687	161573607	161573802
664	"ENSMUSG00000062203"	"Gspt1"	chr16	-	11056735	11056963	11056735	11056960	11058668	11058704
670	"ENSMUSG00000060992"	"Copz1"	chr15	+	103199101	103199847	103199755	103199847	103197527	103197596
671	"ENSMUSG00000009575"	"Cbx5"	chr15	-	103123448	103123552	103123448	103123548	103148159	103148243
673	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40901335	40901452	40901335	40901371	40902106	40902592
675	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40903074	40903505	40903074	40903497	40911244	40911347
677	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40961441	40961563	40961441	40961556	40968762	40968814
679	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102381695	102381837	102381719	102381837	102379502	102379572
683	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247251	102247333	102247251	102247322	102247620	102247853
684	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247251	102247333	102247251	102247322	102247759	102247853
685	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247620	102247688	102247965	102248056
687	"ENSMUSG00000001285"	"Myg1"	chr15	+	102242616	102242796	102242636	102242796	102240864	102241153
688	"ENSMUSG00000058290"	"Espl1"	chr15	+	102205165	102205284	102205194	102205284	102204739	102205074
698	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99532122	99535655	99532122	99532176	99537494	99537700
701	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99540763	99540852	99540763	99540848	99541302	99541404
702	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99537494	99537700	99537494	99537686	99549387	99549493
703	"ENSMUSG00000023011"	"Faim2"	chr15	-	99410661	99418236	99410661	99410749	99418589	99418654
707	"ENSMUSG00000022999"	"Lmbr1l"	chr15	-	98806400	98806640	98806400	98806477	98806729	98806802
708	"ENSMUSG00000067713"	"Prkag1"	chr15	-	98713063	98713240	98713063	98713118	98713377	98713436
714	"ENSMUSG00000033228"	"Scaf11"	chr15	-	96332800	96332878	96332800	96332877	96336062	96336231
719	"ENSMUSG00000022617"	"Chkb"	chr15	-	89312613	89313030	89312613	89312781	89313251	89313360
720	"ENSMUSG00000008690"	"Ncaph2"	chr15	+	89247807	89248037	89247968	89248037	89247633	89247689
728	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89008377	89008791	89008377	89008456	89008915	89009007
729	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89011796	89012221	89011796	89011894	89012387	89012522
734	"ENSMUSG00000022437"	"Samm50"	chr15	+	84084493	84084918	84084830	84084918	84082774	84082862
743	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8542108	8542167	8539431	8539513
749	"ENSMUSG00000022391"	"Rangap1"	chr15	-	81608686	81608833	81608686	81608826	81613912	81614204
750	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	72240958	72241991	72241891	72241991	72239547	72239582
753	"ENSMUSG00000022412"	"Mief1"	chr15	+	80132441	80132704	80132527	80132704	80130937	80131088
758	"ENSMUSG00000053411"	"Cbx7"	chr15	-	79802953	79803305	79802953	79803026	79807672	79807738
760	"ENSMUSG00000042524"	"Sun2"	chr15	-	79612063	79612782	79612063	79612285	79613233	79613277
762	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79325420	79326018
763	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79325960	79326018
764	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79326292	79326337
765	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79339690	79339767
770	"ENSMUSG00000073436"	"Eme2"	chr17	-	25113544	25113729	25113544	25113681	25113828	25114033
771	"ENSMUSG00000005354"	"Txn2"	chr15	-	77799246	77800057	77799246	77799436	77808742	77808866
778	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76507694	76507370	76507472	76508285	76508375
779	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76508375	76507370	76507694	76508647	76508685
788	"ENSMUSG00000022555"	"Dgat1"	chr15	-	76388685	76388771	76388685	76388743	76390765	76390853
789	"ENSMUSG00000022553"	"Maf1"	chr15	+	76236619	76236752	76236666	76236752	76236195	76236241
790	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76231794	76231458	76231587	76232095	76232204
791	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76232017	76231458	76231587	76232095	76232204
792	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76232017	76231458	76231794	76232095	76232204
797	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76232285	76232635	76232285	76232427	76234254	76234429
798	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76216359	76216831	76216683	76216831	76216095	76216275
802	"ENSMUSG00000063268"	"Parp10"	chr15	-	76125857	76126839	76125857	76126522	76126931	76127186
806	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75798972	75798815	75798944	75800277	75800392
808	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798972	75800277	75800392
810	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798944	75800740	75800898
811	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798972	75800740	75800898
813	"ENSMUSG00000022570"	"Gfus"	chr15	-	75800277	75800392	75800277	75800361	75801567	75801627
824	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66504554	66504750	66504668	66504750	66502715	66502815
846	"ENSMUSG00000037458"	"Azin1"	chr15	-	38497507	38497794	38497507	38497642	38514716	38514853
850	"ENSMUSG00000024947"	"Men1"	chr19	+	6388312	6388991	6388855	6388991	6387508	6387549
851	"ENSMUSG00000101892"	"9130401M01Rik"	chr15	-	57888669	57889832	57888669	57888802	57892009	57892440
869	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123192042	123192327
870	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123200709	123200797
871	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123209151	123209368
883	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3951890	3952556	3951890	3952035	3952630	3952724
897	"ENSMUSG00000013539"	"Tango2"	chr16	-	18156472	18156941	18156472	18156587	18161661	18161770
901	"ENSMUSG00000097589"	"Dleu2"	chr14	-	61840812	61841255	61840812	61841232	61851614	61851720
907	"ENSMUSG00000022220"	"Adcy4"	chr14	-	56016098	56016519	56016098	56016257	56017159	56017271
921	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55798531	55798899	55798692	55798899	55798385	55798432
923	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55340659	55340964	55340659	55340715	55341268	55341349
927	"ENSMUSG00000059674"	"Cdh24"	chr14	-	54871106	54871228	54871106	54871224	54873789	54873926
942	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52312711	52312872	52312711	52312869	52319284	52319360
943	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52224388	52224679	52224572	52224679	52222761	52222883
946	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52242056	52242199	52242068	52242199	52241110	52241215
951	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4765512	4765622	4768476	4768632
953	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52126198	52127092	52126984	52127092	52125429	52125503
964	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29552487	29552816	29552487	29552563	29552931	29552979
966	"ENSMUSG00000055128"	"Cgrrf1"	chr14	+	47083197	47083508	47083330	47083508	47077613	47077753
970	"ENSMUSG00000037697"	"Ddhd1"	chr14	-	45860297	45860399	45860297	45860350	45867036	45867210
985	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30726651	30726747	30726674	30726747	30723360	30723385
986	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30732037	30732366	30732253	30732366	30731691	30731809
994	"ENSMUSG00000048502"	"Duxbl1"	chr14	+	25983852	25983969	25983911	25983969	25979506	25980098
995	"ENSMUSG00000048502"	"Duxbl1"	chr14	+	25983852	25983969	25983911	25983969	25980462	25980752
996	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61106664	61106788	61106664	61106785	61108756	61108890
997	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61106664	61106788	61106664	61106785	61115444	61115505
1019	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119601815	119602840	119602546	119602840	119601100	119601226
1021	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119602546	119602840	119602609	119602840	119601100	119601226
1025	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4212601	4212722	4212601	4212717	4212820	4212861
1026	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4212601	4212722	4212601	4212717	4213166	4213299
1028	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8720443	8720787	8720716	8720787	8720217	8720288
1030	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7806156	7806283	7806156	7806203	7808082	7808151
1032	"ENSMUSG00000021692"	"Dimt1"	chr13	+	107085208	107086293	107086199	107086293	107084093	107084167
1036	"ENSMUSG00000021711"	"Trappc13"	chr13	-	104280911	104281062	104280911	104281059	104286557	104286691
1038	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961434	103961227	103961356	103970005	103971536
1041	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100623032	100622578	100622633	100625356	100625443
1052	"ENSMUSG00000109561"	"Ankrd31"	chr13	+	96935118	96935399	96935235	96935399	96932246	96932807
1055	"ENSMUSG00000042167"	"Tent2"	chr13	-	93311147	93311226	93311147	93311214	93320586	93320824
