ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
884	"ENSMUSG00000012609"	"Ttll5"	chr12	+	85964448	85964606	85964448	85964548	85965746	85966011
886	"ENSMUSG00000004788"	"Eif2b2"	chr12	+	85266595	85267019	85266595	85266716	85268250	85268414
887	"ENSMUSG00000042350"	"Arel1"	chr12	-	84988504	84988731	84988534	84988731	84981727	84981897
888	"ENSMUSG00000042350"	"Arel1"	chr12	-	84988504	84988731	84988534	84988731	84986934	84987171
896	"ENSMUSG00000060073"	"Psma3"	chr12	+	71025506	71025613	71025506	71025589	71030097	71030216
897	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031266	71031519	71031266	71031368	71033636	71033709
898	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031266	71031519	71031266	71031368	71037258	71037305
899	"ENSMUSG00000021066"	"Atl1"	chr12	+	70005814	70006262	70005814	70006246	70007321	70007336
912	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44623386	44623572	44623386	44623563	44630449	44630575
913	"ENSMUSG00000020598"	"Nrcam"	chr12	+	44623386	44623572	44623386	44623563	44636890	44637022
919	"ENSMUSG00000020674"	"Pxdn"	chr12	+	30037062	30037232	30037062	30037215	30040734	30041007
921	"ENSMUSG00000061911"	"Myt1l"	chr12	+	29876864	29877836	29876864	29877830	29886348	29886439
924	"ENSMUSG00000045679"	"Pqlc3"	chr12	-	17047634	17047857	17047774	17047857	17045614	17045672
942	"ENSMUSG00000038347"	"Tcte2"	chr17	-	13948172	13948284	13948183	13948284	13937829	13937895
947	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120682852	120682953	120682856	120682953	120682680	120682769
949	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120599755	120600072	120599755	120599825	120600169	120600268
950	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120503671	120503909	120503855	120503909	120502453	120502531
952	"ENSMUSG00000061111"	"Mcrip1"	chr11	-	120435506	120435754	120435702	120435754	120434729	120434831
959	"ENSMUSG00000025579"	"Gaa"	chr11	+	119164800	119165137	119164800	119164966	119165466	119165586
960	"ENSMUSG00000025579"	"Gaa"	chr11	+	119164800	119165137	119164800	119164966	119165681	119165800
963	"ENSMUSG00000025575"	"Cant1"	chr11	-	118309755	118309878	118309797	118309878	118301678	118302337
966	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646156	117646348
967	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117646788	117646932
970	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116730663	116731371	116731273	116731371	116729815	116729954
971	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116731235	116731371	116731273	116731371	116729815	116729954
973	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116731235	116731371	116731273	116731371	116730663	116730757
974	"ENSMUSG00000020814"	"Mxra7"	chr11	-	116701605	116701693	116701613	116701693	116693887	116695480
975	"ENSMUSG00000020775"	"Mrpl38"	chr11	-	116025733	116026151	116026016	116026151	116025258	116025331
988	"ENSMUSG00000044477"	"Zfand3"	chr17	+	30354296	30354633	30354296	30354479	30372276	30372342
993	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106064504	106064607
994	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106071780	106071809
995	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106077950	106078006	106075387	106075445
1005	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	100918092	100920084	100918092	100918219	100921235	100921329
1006	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	100918092	100920084	100918092	100918219	100924726	100924939
