ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
76	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56795397	56795517	76	311,323,345	39,16,22	343,424,281	32,27,23	232	149	0.920841815021	1.0	0.837,0.928,0.91	0.873,0.91,0.887	0.002
80	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578922	46578989	80	65,84,72	0,0,0	79,101,53	0,8,0	298	149	0.0117370899547	0.09524648498239051	1.0,1.0,1.0	1.0,0.863,1.0	0.046
81	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46295209	46295308	81	200,216,240	1,0,0	249,450,258	0,0,0	298	149	1	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003
82	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	82	185,216,214	355,354,313	256,344,210	451,536,378	161	149	0.852873798742	1.0	0.325,0.361,0.388	0.344,0.373,0.34	0.006
83	"ENSMUSG00000038754"	"Elovl3"	chr19	+	46120335	46120706	46120335	46120612	46121562	46121694	83	1,0,0	5,0,1	7,2,4	0,13,3	243	149	1	1.0	0.109,NA,0.0	1.0,0.086,0.45	-0.458
84	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45394983	45395025	84	22,28,9	0,4,1	15,17,13	5,1,0	281	149	0.310899462626	0.8579858708621393	1.0,0.788,0.827	0.614,0.9,1.0	0.034
85	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45411571	45411679	85	30,39,9	0,2,0	26,37,19	8,4,0	281	149	0.000332165621416	0.006956191013653781	1.0,0.912,1.0	0.633,0.831,1.0	0.149
86	"ENSMUSG00000036097"	"Slf2"	chr19	+	44929897	44931378	44929897	44930865	44931887	44931958	86	55,75,76	135,114,143	77,153,178	69,95,64	298	149	2.35869372922e-08	4.256289061938266e-06	0.169,0.248,0.21	0.358,0.446,0.582	-0.253
88	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44115804	44115923	44115855	44115923	44113246	44113331	88	191,185,161	2,2,0	190,176,176	3,0,0	200	149	1	1.0	0.986,0.986,1.0	0.979,1.0,1.0	-0.002
91	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	91	373,343,377	51,40,54	233,292,271	45,23,19	211	149	0.252721359884	0.766091415664679	0.838,0.858,0.831	0.785,0.9,0.91	-0.023
92	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	92	358,349,354	51,40,54	195,286,244	45,23,19	235	149	0.465937955842	1.0	0.817,0.847,0.806	0.733,0.887,0.891	-0.014
93	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	93	120,127,108	135,121,131	63,106,71	101,112,98	173	149	0.211927337979	0.6920685503821268	0.434,0.475,0.415	0.349,0.449,0.384	0.047
94	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	94	9,19,7	16,28,11	16,21,5	28,28,22	218	149	0.544389874801	1.0	0.278,0.317,0.303	0.281,0.339,0.134	0.048
96	"ENSMUSG00000024776"	"Stambpl1"	chr19	+	34169628	34170031	34169628	34169995	34197586	34197666	96	129,145,154	150,141,125	205,224,154	133,180,128	185	149	0.0500719776857	0.26644858945538064	0.409,0.453,0.498	0.554,0.501,0.492	-0.062
97	"ENSMUSG00000097855"	"A930007I19Rik"	chr19	-	29498173	29498369	29498247	29498369	29487548	29487729	97	3,1,2	1,0,0	1,10,4	0,4,0	223	149	0.321071211941	0.8750605826704333	0.667,1.0,1.0	1.0,0.626,1.0	0.014
98	"ENSMUSG00000059363"	"Fxn"	chr19	-	24249667	24249831	24249710	24249831	24244665	24244763	98	8,5,5	316,296,307	3,10,4	437,394,354	192	149	0.485060865038	1.0	0.019,0.013,0.012	0.005,0.019,0.009	0.004
100	"ENSMUSG00000052387"	"Trpm3"	chr19	+	22903259	22903470	22903259	22903434	22955655	22955806	100	2,5,9	4,6,9	3,3,1	19,34,7	185	149	6.34466722998e-05	0.0020594789828515076	0.287,0.402,0.446	0.113,0.066,0.103	0.284
102	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16722149	16722321	16722187	16722321	16720359	16720422	102	141,146,197	2,5,6	108,113,108	6,0,0	187	149	0.223097290592	0.7195022900149716	0.983,0.959,0.963	0.935,1.0,1.0	-0.01
109	"ENSMUSG00000048832"	"Vps37c"	chr19	+	10666114	10666347	10666114	10666343	10683573	10683672	109	72,93,58	147,101,134	79,98,80	155,209,118	153	149	0.690812126783	1.0	0.323,0.473,0.297	0.332,0.313,0.398	0.017
111	"ENSMUSG00000035735"	"Dagla"	chr19	-	10248351	10248563	10248374	10248563	10247080	10247182	111	100,155,170	5,0,4	191,290,222	0,6,0	172	149	0.329481029146	0.8882852330630532	0.945,1.0,0.974	1.0,0.977,1.0	-0.019
112	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855491	9855612	9853953	9854180	112	728,688,635	17,12,15	556,806,570	14,18,4	298	149	0.544742345945	1.0	0.955,0.966,0.955	0.952,0.957,0.986	-0.006
113	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867366	8867464	113	18,38,21	913,927,812	35,30,33	1128,1087,999	298	149	0.76313063066	1.0	0.01,0.02,0.013	0.015,0.014,0.016	-0.001
114	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823829	8823927	114	917,945,934	0,0,1	1142,1073,933	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
115	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715017	8715093	115	1643,1839,1879	5,1,8	2827,3173,2526	3,10,13	298	149	1	1.0	0.994,0.999,0.992	0.998,0.994,0.99	0.001
116	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715211	8715358	116	70,87,120	0,0,0	90,116,90	0,4,0	298	149	0.443279267925	1.0	1.0,1.0,1.0	1.0,0.935,1.0	0.022
117	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8715516	8715618	117	2256,2594,2360	5,14,16	3854,4394,3347	13,32,13	281	149	0.935594136301	1.0	0.996,0.99,0.987	0.994,0.986,0.993	0.0
118	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8716629	8716730	118	999,1182,990	1,0,0	1701,1981,1434	0,0,0	281	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
119	"ENSMUSG00000010095"	"Slc3a2"	chr19	-	8690093	8690267	8690229	8690267	8689197	8689292	119	12454,13788,12571	0,0,0	22022,24792,19474	0,1,0	285	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
120	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7212427	7212523	7207552	7207648	120	247,330,284	0,7,3	371,468,367	3,3,1	298	149	0.250834834646	0.7630832926531547	1.0,0.959,0.979	0.984,0.987,0.995	-0.009
121	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6942874	6942952	6942876	6942952	6942664	6942765	121	18,17,11	961,955,888	1,5,10	952,1112,1019	151	149	0.0307740232361	0.19168818165840001	0.018,0.017,0.012	0.001,0.004,0.01	0.011
122	"ENSMUSG00000118668"	"Rps6ka4"	chr19	-	6817701	6817773	6817747	6817773	6816827	6817046	122	260,279,235	13,15,31	379,375,379	32,21,20	195	149	0.44985286882	1.0	0.939,0.934,0.853	0.9,0.932,0.935	-0.014
123	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424317	6424039	6424313	6424578	6424638	123	190,159,153	1389,1442,1529	180,201,177	1605,1422,1293	153	149	0.260954620105	0.7764057716414573	0.118,0.097,0.089	0.098,0.121,0.118	-0.011
124	"ENSMUSG00000024826"	"Dpf2"	chr19	-	5954174	5954346	5954267	5954346	5953758	5953800	124	40,49,19	281,312,287	40,52,57	497,580,368	242	149	0.349740336484	0.9216874953464271	0.081,0.088,0.039	0.047,0.052,0.087	0.007
125	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494532	10494750	10494683	10494750	10494343	10494453	125	636,670,706	132,135,101	775,912,667	155,113,114	298	149	0.326890686984	0.88423930829172	0.707,0.713,0.778	0.714,0.801,0.745	-0.021
126	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	126	8,3,1	111,76,97	4,0,8	96,128,87	153	149	0.789954713857	1.0	0.066,0.037,0.01	0.039,0.0,0.082	-0.003
128	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851441	5852699	5850556	5850604	128	2598,2731,3248	0,3,0	1584,2260,2582	0,0,0	298	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
129	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851860	5852699	5850556	5850604	129	3332,4494,4816	0,0,0	2382,3781,4028	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
130	"ENSMUSG00000092341"	"Malat1"	chr19	-	5851441	5852699	5851860	5852699	5850556	5850604	130	3327,4494,4812	0,0,0	2381,3774,4024	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
131	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852265	5852699	5852425	5852699	5851805	5852089	131	2849,3003,3024	14,0,1	1801,2846,2982	4,4,0	298	149	1	1.0	0.99,1.0,0.999	0.996,0.997,1.0	-0.001
132	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852182	5852699	5852390	5852699	5851805	5852099	132	3306,3492,3624	12,10,13	2215,3496,3403	5,5,5	298	149	1	1.0	0.993,0.994,0.993	0.996,0.997,0.997	-0.003
134	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5769975	5770435	5767066	5767224	134	106,134,108	25,22,28	86,107,122	38,52,51	298	149	7.02563155762e-05	0.0022358039251014236	0.679,0.753,0.659	0.531,0.507,0.545	0.169
135	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5770212	5770435	5767066	5767224	135	70,58,57	5,3,1	48,76,76	4,6,0	298	149	0.732541988816	1.0	0.875,0.906,0.966	0.857,0.864,1.0	0.009
136	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5769975	5770435	5770212	5770435	5767066	5767224	136	82,64,71	5,3,1	81,109,108	4,6,0	298	149	0.894796798698	1.0	0.891,0.914,0.973	0.91,0.901,1.0	-0.011
138	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101585	5101658	138	331,263,248	10,10,5	579,674,498	11,18,3	298	149	0.12903773189	0.5064769984461185	0.943,0.929,0.961	0.963,0.949,0.988	-0.022
139	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883475	139	10,5,6	0,2,0	10,15,16	0,0,0	170	149	1	1.0	1.0,0.687,1.0	1.0,1.0,1.0	-0.104
140	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883475	140	62,54,42	1,2,1	81,92,72	0,5,0	216	149	0.682473291578	1.0	0.977,0.949,0.967	1.0,0.927,1.0	-0.011
141	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883475	141	52,51,36	1,2,1	71,77,56	0,5,0	195	149	0.639572330679	1.0	0.975,0.951,0.965	1.0,0.922,1.0	-0.01
142	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883546	142	201,160,148	1,1,4	273,290,250	2,5,7	170	149	0.251626729294	0.7647756210564831	0.994,0.993,0.97	0.992,0.981,0.969	0.005
143	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883546	143	253,209,184	0,2,0	344,367,306	0,2,3	216	149	1	1.0	1.0,0.986,1.0	1.0,0.992,0.986	0.003
144	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883546	144	53,50,40	0,2,0	73,82,63	0,2,3	195	149	0.576289462528	1.0	1.0,0.95,1.0	1.0,0.969,0.941	0.013
146	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4672618	4673270	146	6,9,6	0,0,0	15,14,9	0,1,0	174	149	1	1.0	1.0,1.0,1.0	1.0,0.923,1.0	0.026
147	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674179	147	6,9,10	10,7,3	15,16,9	16,23,9	174	149	0.349968007862	0.9216874953464271	0.339,0.524,0.741	0.445,0.373,0.461	0.108
148	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674209	148	93,112,97	431,403,432	136,131,85	839,849,691	174	149	4.98106696715e-05	0.0017385530511149357	0.156,0.192,0.161	0.122,0.117,0.095	0.058
149	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337850	4338013	4337380	4337494	149	665,675,666	0,0,0	1036,1005,769	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001
150	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341617	4341669	4340799	4340899	150	747,810,778	2,3,2	1152,1240,924	2,0,1	298	149	1	1.0	0.995,0.993,0.995	0.997,1.0,0.998	-0.004
151	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100453217	100453386	100453238	100453386	100452759	100452911	151	248,253,310	33,32,33	222,262,206	19,20,35	170	149	0.494001550033	1.0	0.868,0.874,0.892	0.911,0.92,0.838	-0.012
153	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460892	100460936	153	438,437,447	11,10,23	442,519,472	18,19,19	298	149	0.440680403227	1.0	0.952,0.956,0.907	0.925,0.932,0.925	0.011
154	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247475	4247585	4247111	4247249	154	240,176,201	0,2,0	298,379,298	1,10,3	287	149	0.0309183008905	0.19168818165840001	1.0,0.979,1.0	0.994,0.952,0.981	0.017
155	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177548	4177638	155	253,304,216	666,680,524	398,610,434	1049,1387,937	160	149	0.731529978149	1.0	0.261,0.294,0.277	0.261,0.291,0.301	-0.007
156	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638	156	4,12,13	9,8,9	30,36,27	13,30,8	160	149	0.166351296804	0.5973189263559557	0.293,0.583,0.574	0.682,0.528,0.759	-0.173
157	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4181227	4181281	157	377,413,375	8,1,11	619,819,486	9,3,0	298	149	0.00578360056478	0.058851308568262956	0.959,0.995,0.945	0.972,0.993,1.0	-0.022
158	"ENSMUSG00000059734"	"Ndufs8"	chr19	-	3962466	3962734	3962469	3962734	3961688	3961746	158	97,67,89	13,20,13	107,156,136	21,29,12	152	149	0.537655235619	1.0	0.88,0.767,0.87	0.833,0.841,0.917	-0.025
