ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
42	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961392	132961471	132962442	132962579	132959935	132960171	132963116	132963236	42	129,113,137	846,815,939	152,256,253	1247,1525,1329	228	286	0.39583740273	0.8791597863498969	0.161,0.148,0.155	0.133,0.174,0.193	-0.012
43	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236	43	5,5,5	846,815,939	9,8,20	1247,1525,1329	298	286	0.894784271178	1.0	0.006,0.006,0.005	0.007,0.005,0.014	-0.003
44	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132961392	132961471	132963116	132963236	44	815,846,991	846,814,941	1027,1430,1307	1247,1525,1327	298	286	0.225816854349	0.7315740560690193	0.48,0.499,0.503	0.441,0.474,0.486	0.027
45	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973163	132973223	132973426	132973513	132970593	132970656	132973962	132974026	45	169,163,193	62,73,66	330,433,341	100,156,132	209	236	0.519021125618	0.942368099206607	0.755,0.716,0.768	0.788,0.758,0.745	-0.017
48	"ENSMUSG00000031245"	"Hmgn5"	chrX	-	108054159	108054213	108054462	108054492	108051767	108051902	108055027	108055051	48	16,15,15	45,44,66	6,13,8	20,32,47	179	203	0.71118752185	1.0	0.287,0.279,0.205	0.254,0.315,0.162	0.013
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	49	279,234,273	147,132,169	213,275,219	122,187,149	244	270	0.287754228099	0.7941415642314439	0.677,0.662,0.641	0.659,0.619,0.619	0.028
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	50	66,56,49	97,106,84	35,92,56	67,94,99	176	244	0.504051273846	0.9354852156698908	0.485,0.423,0.447	0.42,0.576,0.44	-0.027
51	"ENSMUSG00000031207"	"Msn"	chrX	+	95185470	95185554	95194225	95194321	95139647	95139849	95196129	95196404	51	454,469,432	623,452,514	707,782,736	850,863,747	233	245	0.593203775551	0.9761081656285703	0.434,0.522,0.469	0.467,0.488,0.509	-0.013
52	"ENSMUSG00000025151"	"Maged1"	chrX	-	93583460	93584153	93584856	93584930	93582212	93582887	93585497	93585596	52	8459,9094,9448	5487,4832,4896	7258,7010,6962	4055,4273,3494	223	298	0.865096442903	1.0	0.673,0.716,0.721	0.705,0.687,0.727	-0.003
53	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84652995	84653190	84617627	84617771	84657576	84659035	53	21,19,23	57,81,72	15,18,26	77,92,48	210	298	0.775418686804	1.0	0.343,0.25,0.312	0.217,0.217,0.435	0.012
54	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	54	21,20,25	1,1,2	17,18,28	6,0,0	210	252	0.609552174219	0.982288321082199	0.962,0.96,0.938	0.773,1.0,1.0	0.029
55	"ENSMUSG00000035476"	"Tab3"	chrX	+	84657576	84659035	84665159	84665253	84652995	84653190	84667947	84668031	55	62,77,74	34,38,40	77,84,45	22,16,14	298	243	0.000395792594909	0.014892817155362274	0.598,0.623,0.601	0.741,0.811,0.724	-0.151
56	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74560694	74560819	74564968	74565035	74557904	74558034	74566865	74566964	56	6115,7350,7307	2113,2430,2104	5438,6843,4669	1882,2651,1751	274	216	0.0935102196664	0.5033533907690892	0.695,0.705,0.732	0.695,0.67,0.678	0.03
57	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829	57	872,1127,1005	2573,2761,3230	693,974,729	2296,2415,1806	216	248	0.615533196213	0.985636257053211	0.28,0.319,0.263	0.257,0.317,0.317	-0.01
58	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351476	73350184	73350292	73351735	73351867	58	1993,2269,1970	1725,1807,1739	1758,2643,2083	1481,1725,1686	249	298	0.222551174061	0.727672244321498	0.58,0.6,0.576	0.587,0.647,0.597	-0.025
59	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351867	73350184	73350292	73352681	73352781	59	1993,2269,1970	1970,2317,2333	1757,2643,2084	1906,2323,2049	249	298	0.339225378398	0.8397218383294754	0.548,0.54,0.503	0.525,0.577,0.549	-0.02
60	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73353995	73354140	73352681	73352781	73354243	73354298	60	3722,4047,4076	2740,2612,2740	3453,4318,3415	2607,2692,2447	298	294	0.835515814354	1.0	0.573,0.605,0.595	0.566,0.613,0.579	0.005
61	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73354243	73354298	73352681	73352781	73354392	73355468	61	3721,4045,4075	746,789,860	3449,4323,3414	682,765,729	298	204	0.705225674703	1.0	0.773,0.778,0.764	0.776,0.795,0.762	-0.006
62	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353995	73354140	73354243	73354298	73352681	73353740	73354392	73355466	62	2893,3135,2903	749,795,862	2784,3511,2751	687,765,734	294	204	0.244133010148	0.7509391908149767	0.728,0.732,0.7	0.738,0.761,0.722	-0.02
63	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73354085	73354140	73354243	73354298	73353568	73353740	73354392	73354762	63	0,0,1	749,795,862	0,0,0	687,765,734	204	204	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
64	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	64	1395,1366,1326	355,400,404	1562,1717,1380	295,360,296	260	210	0.000559360283102	0.019530576611492354	0.76,0.734,0.726	0.81,0.794,0.79	-0.058
65	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73345541	73345627	73344183	73344377	73345967	73346120	65	331,333,416	531,599,548	300,393,289	467,557,459	190	235	0.787053090362	1.0	0.435,0.407,0.484	0.443,0.466,0.438	-0.007
66	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345541	73345627	73345967	73346206	73344929	73344970	73346827	73346875	66	689,681,749	1009,1016,1109	703,645,561	1164,1235,822	235	298	0.17868244741	0.6678048267554065	0.464,0.459,0.461	0.434,0.398,0.464	0.029
67	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	67	934,944,950	309,305,275	932,1071,785	365,316,291	298	197	0.27217466345	0.7807981277900691	0.666,0.672,0.695	0.628,0.691,0.641	0.024
68	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327253	73327299	73331624	73331705	73326877	73327006	73331783	73331825	68	222,200,265	325,349,395	151,211,209	311,374,266	195	230	0.606187737635	0.9815055821917339	0.446,0.403,0.442	0.364,0.4,0.481	0.015
69	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	69	272,367,409	327,349,398	301,319,348	313,374,268	235	230	0.669390375725	1.0	0.449,0.507,0.501	0.485,0.455,0.56	-0.014
70	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119	70	1,0,1	34,40,64	2,0,2	57,27,38	230	191	0.438552597368	0.90524768623155	0.024,0.0,0.013	0.028,0.0,0.042	-0.011
71	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	71	190,244,190	19,24,48	268,327,253	13,46,54	202	185	0.61922126443	0.987867948168812	0.902,0.903,0.784	0.95,0.867,0.811	-0.013
72	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	72	190,244,190	43,61,88	268,327,253	29,82,88	202	240	0.108932779547	0.5375897401498171	0.84,0.826,0.72	0.917,0.826,0.774	-0.044
73	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	73	167,190,183	314,289,263	161,228,196	321,462,315	215	298	0.165087912493	0.6471751849613528	0.424,0.477,0.491	0.41,0.406,0.463	0.038
74	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	74	493,501,462	305,204,218	731,682,530	287,415,243	298	215	0.827000074458	1.0	0.538,0.639,0.605	0.648,0.542,0.611	-0.006
75	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270	75	76,94,106	294,292,320	77,145,122	365,434,370	214	264	0.735670718661	1.0	0.242,0.284,0.29	0.207,0.292,0.289	0.009
76	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	76	3,5,3	294,288,320	6,17,12	365,434,370	214	264	0.0027543093208	0.060083216647169986	0.012,0.021,0.011	0.02,0.046,0.038	-0.02
77	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558	77	75,74,63	396,373,401	121,128,106	518,578,485	298	214	0.0806167607348	0.4659839763165656	0.12,0.125,0.101	0.144,0.137,0.136	-0.024
78	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558	78	138,155,162	396,373,401	240,246,228	518,578,485	298	214	0.158324561334	0.6360883464514229	0.2,0.23,0.225	0.25,0.234,0.252	-0.027
79	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	79	474,502,426	132,112,85	411,547,368	85,96,92	298	281	0.328063446309	0.8312036805915761	0.772,0.809,0.825	0.82,0.843,0.79	-0.016
80	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454	80	130,133,106	191,141,155	98,100,128	157,189,174	248	212	0.14471642445	0.6122325006885216	0.368,0.446,0.369	0.348,0.311,0.386	0.046
81	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575	81	0,5,5	191,143,152	0,0,1	157,191,170	248	212	0.724170426879	1.0	0.0,0.029,0.027	0.0,0.0,0.005	0.017
82	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	82	145,146,129	137,115,85	134,138,114	159,119,107	240	248	0.10631298436	0.5337223960076511	0.522,0.567,0.611	0.465,0.545,0.524	0.055
83	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	83	195,198,168	161,202,222	224,236,173	240,265,174	298	240	0.827192759811	1.0	0.494,0.441,0.379	0.429,0.418,0.445	0.007
84	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832440	72832559	72833405	72833480	72830633	72830912	72833636	72833726	84	2536,2729,2472	1223,1196,1111	3332,4141,3157	1553,1917,1535	268	224	0.703899062867	1.0	0.634,0.656,0.65	0.642,0.644,0.632	0.007
85	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832443	72832559	72833405	72833480	72830667	72830912	72833636	72833726	85	1024,999,883	1223,1196,1111	1214,1582,1145	1553,1917,1535	265	224	0.591703535081	0.9755134236591138	0.414,0.414,0.402	0.398,0.411,0.387	0.011
86	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72833480	72833636	72833726	72830829	72832559	72833964	72834030	86	1068,1109,1034	792,772,885	1563,1988,1472	1044,1055,878	224	239	0.00569590581386	0.09724860043722498	0.59,0.605,0.555	0.615,0.668,0.641	-0.058
87	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	87	1160,1155,986	696,591,561	1411,1886,1281	655,837,586	239	215	0.0230916169083	0.23407692222563567	0.6,0.637,0.613	0.66,0.67,0.663	-0.048
88	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	88	166,147,158	104,89,80	273,337,217	197,163,154	284	253	0.556464497812	0.9599746995686992	0.587,0.595,0.638	0.552,0.648,0.557	0.021
91	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105243722	105243942	105246044	105246222	105243252	105243367	105246442	105246541	91	0,0,0	2101,2015,1949	0,1,0	3161,3899,2587	298	298	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
92	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105243762	105243942	105246044	105246222	105243252	105243367	105246442	105246541	92	1232,1423,1405	2101,2015,1949	1970,2170,1637	3161,3899,2587	298	298	0.23057215291	0.7363230073905923	0.37,0.414,0.419	0.384,0.358,0.388	0.024
93	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105246044	105246222	105246442	105246541	105243722	105243942	105246844	105247267	93	806,816,879	1624,1576,1549	1253,1267,860	2498,3097,1895	298	248	0.0892902753279	0.4889046081014081	0.292,0.301,0.321	0.295,0.254,0.274	0.03
94	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	94	288,266,391	813,791,835	233,299,270	749,902,813	184	267	0.100480061275	0.519616001994531	0.34,0.328,0.405	0.311,0.325,0.325	0.037
95	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901	95	90,105,97	136,154,229	88,119,97	207,165,149	251	283	0.895278644295	1.0	0.427,0.435,0.323	0.324,0.448,0.423	-0.003
96	"ENSMUSG00000001173"	"Ocrl"	chrX	+	47005351	47005431	47009037	47009076	47001845	47001925	47019247	47019358	96	27,40,50	29,27,18	46,43,19	12,27,19	229	188	0.667398577821	1.0	0.433,0.549,0.695	0.759,0.567,0.451	-0.033
98	"ENSMUSG00000031093"	"Dock11"	chrX	+	35227434	35227514	35228698	35228782	35226891	35227069	35232342	35232483	98	93,140,108	120,120,145	61,98,59	97,59,67	229	233	0.670211168407	1.0	0.441,0.543,0.431	0.39,0.628,0.473	-0.025
100	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741	100	883,715,921	113,120,97	950,1020,993	167,183,152	298	298	0.0228543370659	0.23328206811339755	0.887,0.856,0.905	0.85,0.848,0.867	0.028
101	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	101	145,159,179	212,213,183	283,339,226	382,429,361	218	185	0.399508069856	0.8807509154751065	0.367,0.388,0.454	0.386,0.401,0.347	0.025
102	"ENSMUSG00000031012"	"Cask"	chrX	-	13486888	13487064	13492433	13492536	13480708	13480831	13543823	13543833	102	298,314,301	346,403,448	559,691,429	734,962,632	252	298	0.531979278058	0.9477829350040876	0.505,0.48,0.443	0.474,0.459,0.445	0.017
103	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12594252	12594378	12583100	12583295	12610955	12611067	103	217,176,230	553,562,604	225,225,162	514,603,484	275	298	0.620555595947	0.987867948168812	0.298,0.253,0.292	0.322,0.288,0.266	-0.011
104	"ENSMUSG00000064127"	"Med14"	chrX	-	12610955	12611067	12611984	12612135	12594252	12594378	12612863	12612996	104	433,425,425	234,195,263	455,488,349	211,273,214	298	261	0.946136868328	1.0	0.618,0.656,0.586	0.654,0.61,0.588	0.003
105	"ENSMUSG00000031174"	"Rpgr"	chrX	-	10078963	10079056	10079767	10079893	10078036	10078099	10082454	10082692	105	1,9,2	87,118,104	2,13,1	96,132,80	275	242	0.410485288547	0.8882770239970164	0.01,0.063,0.017	0.018,0.08,0.011	-0.006
106	"ENSMUSG00000031174"	"Rpgr"	chrX	-	10078963	10079056	10079767	10079893	10078036	10078099	10082790	10082972	106	245,302,295	88,116,106	275,313,234	96,132,84	275	242	0.833651986891	1.0	0.71,0.696,0.71	0.716,0.676,0.71	0.005
107	"ENSMUSG00000031176"	"Dynlt3"	chrX	-	9523279	9523403	9527218	9527260	9522514	9522696	9529107	9529242	107	8,6,6	804,833,804	3,3,3	441,732,584	191	273	0.834362191289	1.0	0.014,0.01,0.011	0.01,0.006,0.007	0.004
108	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8067896	8067911	8067414	8067515	8069264	8069282	108	2,1,1	17,15,23	1,9,0	21,50,33	164	275	0.502177575718	0.933762781524578	0.165,0.101,0.068	0.074,0.232,0.0	0.009
110	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8069264	8069282	8067414	8067515	8069397	8069528	110	1,2,0	17,15,23	4,3,5	21,50,33	167	275	0.0143651863329	0.17743120406999574	0.088,0.18,0.0	0.239,0.09,0.2	-0.087
