ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
391	166,115,134	24,22,28	106,240,129	25,57,23	382	149
392	18,21,18	24,22,28	14,45,13	25,57,23	182	149
395	548,569,593	0,1,0	454,651,604	0,1,0	1167	149
396	74,81,114	94,85,134	105,141,128	100,135,104	280	149
398	1,2,0	0,0,1	0,0,0	0,0,2	153	149
399	600,626,607	11,3,4	265,325,192	0,1,3	254	149
400	216,200,179	18,19,8	57,108,60	7,0,2	254	149
402	48,57,31	1,1,8	47,35,28	0,7,6	261	149
404	25,29,27	33,48,48	25,40,41	28,65,34	295	149
405	158,129,148	109,138,151	109,145,127	194,228,159	991	149
407	22,28,19	112,81,91	25,26,17	132,199,133	288	149
408	44,36,26	133,130,112	30,47,33	209,168,148	313	149
409	134,89,98	133,130,112	137,220,149	209,168,148	174	149
412	8,6,20	56,71,67	0,0,7	44,40,65	311	149
414	23,21,33	0,3,3	10,23,18	0,0,0	257	149
415	45,46,55	43,33,40	24,31,22	24,20,17	257	149
417	3133,3108,3041	0,7,9	4421,5214,3880	16,10,3	162	149
419	7,7,7	426,376,387	3,12,7	331,498,346	164	149
421	416,380,407	5,11,4	575,576,401	9,26,15	163	149
422	673,824,722	2,0,0	542,717,572	0,0,0	1760	149
423	5,7,7	213,191,236	14,10,6	241,245,203	230	149
425	109,167,143	0,1,0	154,247,266	0,0,0	2812	149
428	56,54,34	3821,4264,4017	31,39,35	2631,3277,2757	209	149
429	282,309,270	1,0,3	258,296,269	2,4,1	367	149
430	2634,2981,2773	0,0,0	1730,2303,1758	4,1,0	689	149
432	5,3,6	14,8,10	16,15,20	8,4,15	152	149
433	38,53,45	6,0,1	83,72,69	0,6,1	158	149
434	65,65,63	886,826,894	56,60,50	1094,1260,971	216	149
436	329,338,405	1,0,1	164,146,214	0,0,0	653	149
437	28,19,27	58,73,87	17,11,12	56,55,60	174	149
438	204,216,207	9,0,1	103,160,127	4,1,1	193	149
439	1071,1120,1120	3,4,4	1318,1408,1230	0,1,21	461	149
440	593,687,520	0,1,0	596,800,510	0,0,0	167	149
441	595,588,591	1,0,0	656,735,573	0,0,1	230	149
442	7,2,0	768,747,762	0,9,6	957,1048,861	167	149
443	100,88,116	1199,1334,1478	172,201,140	1555,1951,1314	205	149
444	162,142,178	79,55,70	134,247,159	84,102,62	158	149
445	364,451,392	0,0,0	505,765,600	0,0,1	501	149
446	267,263,247	4,4,9	368,366,304	2,2,4	186	149
447	79,85,96	25,22,19	124,113,115	30,35,17	268	149
448	367,369,386	280,319,278	395,505,371	510,497,388	358	149
449	411,509,510	169,187,230	487,591,374	144,180,106	175	149
450	100,149,137	0,2,1	125,159,77	0,0,0	175	149
451	706,678,747	0,1,0	473,610,437	0,4,0	953	149
452	431,461,379	11,14,15	732,909,612	27,26,5	153	149
454	2,0,3	386,379,412	1,5,0	393,495,355	163	149
455	295,338,324	20,8,19	259,362,318	2,4,11	198	149
456	90,86,80	0,0,1	50,176,99	0,0,5	301	149
457	219,252,241	0,0,1	151,353,217	0,0,0	360	149
458	2,0,0	3,1,0	0,0,0	4,2,3	260	149
459	2,0,0	9,9,18	3,0,4	6,27,9	260	149
460	50,46,58	980,1156,1086	27,48,26	768,962,836	167	149
461	15,18,25	77,81,62	12,27,17	37,38,52	167	149
463	0,1,2	368,334,405	0,0,0	414,542,402	153	149
465	242,241,188	4,3,9	206,201,235	1,0,1	176	149
466	176,125,102	95,95,97	121,93,87	108,151,105	437	149
467	3515,3358,3288	1,0,0	3910,4870,3723	0,0,0	1817	149
468	503,565,537	85,108,108	327,394,357	58,52,67	211	149
469	37,63,46	345,341,383	30,24,53	222,208,219	452	149
470	67,94,70	64,56,67	63,166,55	76,84,73	197	149
471	499,644,400	0,2,0	474,581,438	1,0,0	1592	149
472	583,621,619	0,0,0	532,626,470	0,0,1	288	149
473	1264,1321,1269	3,11,13	1160,1369,951	4,0,5	288	149
475	1803,1848,2007	0,2,0	1560,1910,1632	0,0,0	1205	149
478	163,173,199	2,0,0	59,54,64	0,0,0	409	149
479	14,17,14	1236,1359,1376	7,4,9	1749,2150,1681	301	149
481	204,150,230	239,244,266	57,100,120	100,149,172	682	149
484	871,967,873	0,0,1	751,916,692	0,0,0	288	149
485	505,444,458	1311,1215,1314	450,500,403	1816,2123,1624	543	149
486	3461,3846,3443	67,51,40	4207,5561,4518	74,71,58	463	149
487	0,0,3	301,291,295	0,2,2	193,300,255	154	149
488	15,13,18	23,21,21	3,16,10	40,29,21	194	149
489	64,97,98	10,17,4	81,100,89	11,16,15	165	149
490	1566,1570,1482	20,28,10	1867,2073,1878	28,35,20	352	149
491	1302,1235,1252	126,122,120	1493,1676,1604	102,122,71	352	149
492	1224,1148,1130	3,0,3	1389,1566,1484	0,0,0	352	149
495	17,11,9	160,161,200	14,7,4	130,161,144	179	149
497	473,448,495	0,0,1	465,464,429	0,0,5	347	149
498	13,11,8	41,47,68	19,13,13	60,87,84	152	149
499	27,21,28	8,8,4	24,21,16	5,2,9	249	149
500	195,253,216	14,12,19	238,344,209	12,10,21	178	149
501	1729,1949,1783	148,195,175	1328,1693,1438	120,153,156	178	149
502	239,292,282	2,0,0	278,441,245	0,0,0	478	149
505	353,385,388	0,0,1	191,241,239	0,0,0	1530	149
506	318,371,362	244,315,305	339,349,319	194,233,200	197	149
507	105,111,123	265,259,276	159,169,140	393,444,377	158	149
509	282,278,299	0,0,0	420,449,343	2,0,0	583	149
510	176,222,197	9,3,2	332,311,249	8,1,3	214	149
511	493,508,414	0,3,1	428,453,376	1,0,0	396	149
512	1830,1834,1683	0,0,0	1265,1790,1557	0,6,0	452	149
513	5502,5659,5799	2,0,0	6262,7200,5377	0,2,0	294	149
514	1483,1691,1642	0,0,0	1761,1852,1558	0,1,1	154	149
515	614,652,701	12,11,14	645,694,535	27,56,20	178	149
516	836,840,864	4,4,1	1095,1246,770	2,9,0	488	149
517	455,491,487	0,1,0	350,493,314	0,0,0	506	149
518	50,34,31	77,124,82	20,27,47	41,98,84	160	149
519	215,229,221	38,40,24	259,337,221	51,99,58	207	149
520	72,85,105	594,740,602	145,193,173	902,1174,961	171	149
521	6,1,4	529,591,552	5,14,0	752,880,762	160	149
525	728,719,788	0,0,0	524,744,655	1,0,0	1595	149
526	5,6,12	513,617,562	6,18,7	534,647,559	189	149
528	163,175,131	618,641,676	68,124,105	645,707,531	454	149
529	750,796,835	1,0,0	355,577,472	0,0,0	1649	149
530	246,279,272	6,2,5	503,657,418	1,15,4	182	149
531	5581,6184,6426	0,0,0	7153,6852,6244	1,0,0	204	149
532	320,278,342	0,0,5	219,251,219	0,0,0	399	149
533	5,7,8	285,346,391	3,19,11	339,481,382	164	149
534	586,845,880	2,1,6	641,1025,960	5,1,1	2558	149
535	951,1072,1013	0,0,1	959,1229,865	0,0,0	1516	149
536	50,23,27	297,332,349	37,41,24	353,353,319	472	149
537	1436,1531,1549	2,0,1	1549,1581,1294	0,0,0	447	149
539	89,78,98	5,7,4	108,139,91	7,2,9	167	149
540	3,5,1	0,0,3	3,0,0	0,0,0	153	149
541	109,119,123	0,0,0	42,46,54	0,0,1	689	149
542	110,121,124	0,0,0	42,47,54	0,0,3	689	149
543	3339,3746,3224	0,0,1	4894,6081,4433	0,3,0	194	149
546	179,168,148	0,2,0	315,366,288	0,0,0	155	149
547	1,1,2	0,1,0	2,3,3	5,9,3	155	149
548	0,1,0	2,0,3	0,0,0	7,0,5	263	149
549	304,386,328	0,0,0	731,888,606	1,0,0	180	149
550	66,107,74	3,1,0	137,145,136	0,0,0	180	149
551	660,659,599	3,1,0	911,1028,709	0,0,0	285	149
552	605,560,534	11,8,9	787,891,579	13,8,6	254	149
553	86,100,108	0,0,0	167,196,166	0,0,2	399	149
554	200,212,183	452,545,550	303,279,221	1145,1254,957	427	149
555	23,25,15	0,0,1	11,5,22	0,0,0	347	149
556	3,6,1	83,90,84	3,7,4	71,91,91	236	149
557	3541,3562,3481	0,0,0	4794,5589,3938	1,0,0	1064	149
558	607,716,613	2,0,0	726,874,540	0,0,0	345	149
559	605,731,676	13,2,3	783,774,690	3,1,1	364	149
560	567,599,612	1,0,0	582,549,475	2,0,0	563	149
561	83,103,89	545,529,548	42,56,94	704,690,613	165	149
562	8219,8624,7810	7,28,25	7971,10778,8142	14,18,8	400	149
563	305,333,345	1,2,0	291,421,387	1,4,0	356	149
564	0,0,2	0,0,0	0,12,0	2,0,0	153	149
565	80,97,119	507,570,629	105,135,76	591,718,589	183	149
566	30,43,81	964,959,1086	68,78,62	1207,1187,986	205	149
570	0,3,0	183,222,167	0,5,0	240,322,199	173	149
571	153,146,153	4,13,18	121,153,134	6,5,8	1134	149
572	88,85,73	110,132,124	28,76,87	112,106,118	228	149
573	88,105,78	731,734,662	131,135,116	900,1022,718	216	149
575	0,0,6	7,3,3	0,0,0	0,6,0	153	149
576	55,76,70	14,21,20	74,112,66	3,2,3	189	149
577	62,79,67	14,21,20	74,118,66	3,2,3	185	149
578	187,237,223	64,75,76	324,385,301	99,137,85	185	149
580	5,1,5	40,63,28	7,4,0	88,93,64	191	149
581	3,5,6	212,202,195	10,10,5	181,348,260	191	149
582	3,1,5	212,202,195	6,4,0	181,348,260	195	149
584	93,78,86	206,244,264	135,200,143	243,386,241	527	149
585	232,287,288	64,92,78	387,469,342	96,160,98	153	149
586	141,127,204	46,71,68	182,313,205	62,80,74	165	149
587	80,93,105	0,0,0	83,129,103	6,0,2	171	149
588	175,149,241	0,0,0	203,362,234	6,0,2	187	149
589	58,56,68	0,0,0	56,113,64	6,0,2	312	149
590	24,34,31	46,71,68	35,64,35	62,80,74	290	149
591	17,19,24	134,112,197	23,33,19	170,282,189	274	149
592	12,15,7	0,0,6	17,43,22	4,11,0	165	149
593	121,98,139	116,147,133	57,94,90	135,160,148	225	149
594	261,275,291	636,653,755	224,266,238	515,686,700	289	149
597	1209,1252,1528	5,6,1	1347,1326,1296	8,1,4	865	149
598	2744,3094,3007	371,426,436	2095,2668,2183	357,368,378	221	149
599	5236,5081,5333	0,0,0	8037,8748,6749	0,1,3	378	149
601	922,850,877	0,1,0	972,1107,894	0,0,0	1963	149
602	13,15,11	53,67,78	12,20,8	175,206,109	175	149
603	153,160,166	19,13,13	212,216,223	17,10,12	161	149
612	1,8,0	510,536,424	0,1,1	706,715,467	171	149
613	74,55,86	26,22,14	65,85,97	21,33,17	1071	149
614	689,768,703	20,40,30	811,922,746	46,58,29	243	149
615	137,143,183	9,8,13	111,137,156	6,5,18	297	149
617	898,836,825	49,55,76	517,637,394	38,67,27	293	149
619	1128,1250,1496	0,1,2	956,1114,844	1,2,4	2836	149
623	366,399,376	18,26,20	369,315,332	12,24,10	178	149
624	0,2,1	309,278,302	1,1,5	251,244,247	405	149
625	173,153,211	292,349,271	54,43,60	98,156,181	1699	149
626	14,12,14	0,0,1	3,8,2	0,0,0	272	149
627	0,1,0	16,17,14	0,0,0	5,6,3	182	149
628	0,0,0	144,135,143	0,0,1	57,38,41	153	149
