ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
105	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	105	8,13,33	345,386,401	8,28,16	349,414,374	236	149	0.843403191088	1.0	0.014,0.021,0.049	0.014,0.041,0.026	0.001
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	106	12,7,21	289,380,372	20,20,9	311,420,302	236	149	0.356076681124	0.6118954687061782	0.026,0.011,0.034	0.039,0.029,0.018	-0.005
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	107	96,84,78	176,213,240	47,52,48	210,257,198	298	149	1.06698799893e-05	0.00013225517911135773	0.214,0.165,0.14	0.101,0.092,0.108	0.073
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	108	40,26,29	290,292,269	13,14,12	318,324,271	243	149	1.71678688177e-06	2.7893920191641396e-05	0.078,0.052,0.062	0.024,0.026,0.026	0.039
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	109	53,58,49	164,186,164	30,39,22	209,214,187	298	149	5.4004366733e-06	7.375036657734947e-05	0.139,0.135,0.13	0.067,0.084,0.056	0.066
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	110	12,9,7	155,186,215	10,11,7	175,204,176	234	149	1	1.0	0.047,0.03,0.02	0.035,0.033,0.025	0.001
111	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	111	36,23,30	311,327,338	26,15,27	396,524,347	228	149	0.00477296439657	0.020944139389815073	0.07,0.044,0.055	0.041,0.018,0.048	0.021
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	112	345,361,393	132,135,101	395,402,347	155,113,114	298	149	0.978134455434	1.0	0.567,0.572,0.661	0.56,0.64,0.603	-0.001
113	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	113	15,6,9	45,41,57	9,12,15	35,32,50	268	149	0.180618005161	0.37143052714693675	0.156,0.075,0.081	0.125,0.173,0.143	-0.043
114	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	114	54,32,28	145,191,181	21,32,36	270,267,252	228	149	0.000275834545033	0.0020514127916165586	0.196,0.099,0.092	0.048,0.073,0.085	0.06
116	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	116	263,290,245	1082,1209,1136	284,397,270	2235,2618,1938	298	149	1.44820404335e-07	3.3271796078748088e-06	0.108,0.107,0.097	0.06,0.07,0.065	0.039
117	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	117	41,52,51	258,308,262	40,58,41	463,401,419	230	149	0.00188359885537	0.00993295478263098	0.093,0.099,0.112	0.053,0.086,0.06	0.035
118	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	118	23,26,28	89,88,100	21,38,35	206,234,221	225	149	0.000506072722931	0.003374129966011307	0.146,0.164,0.156	0.063,0.097,0.095	0.07
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	119	16,18,20	85,104,92	16,41,21	191,179,161	298	149	0.234119765831	0.4479946924946509	0.086,0.08,0.098	0.04,0.103,0.061	0.02
120	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	120	3,1,0	0,1,0	0,5,0	0,2,0	234	149	1	1.0	1.0,0.389,NA	NA,0.614,NA	0.081
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	122	0,3,2	0,1,0	1,5,1	0,4,1	298	149	1	1.0	NA,0.6,1.0	1.0,0.385,0.333	0.227
123	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	123	48,36,46	1008,948,994	66,49,77	1679,2253,1681	289	149	0.107339052823	0.2537168830488604	0.024,0.019,0.023	0.02,0.011,0.023	0.004
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	124	60,90,49	875,1001,909	37,86,79	1715,2444,1618	234	149	8.88445950142e-08	2.194948316549448e-06	0.042,0.054,0.033	0.014,0.022,0.03	0.021
125	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	125	0,1,0	123,108,124	3,2,0	201,210,146	298	149	1	1.0	0.0,0.005,0.0	0.007,0.005,0.0	-0.002
126	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	126	25,20,22	253,243,234	36,35,36	573,654,489	248	149	0.0501732438133	0.1397489501425275	0.056,0.047,0.053	0.036,0.031,0.042	0.016
127	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	127	8,6,1	148,177,177	4,0,4	223,180,176	234	149	0.223346646591	0.43476057973758064	0.033,0.021,0.004	0.011,0.0,0.014	0.011
129	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	129	1,0,0	37,34,33	0,0,1	13,40,21	241	149	1	1.0	0.016,0.0,0.0	0.0,0.0,0.029	-0.004
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	130	2,3,2	27,30,21	3,2,0	19,18,16	298	149	0.766722970513	1.0	0.036,0.048,0.045	0.073,0.053,0.0	0.001
131	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	131	5,19,18	565,558,527	5,2,12	760,802,643	277	149	0.230268810576	0.443670531877843	0.005,0.018,0.018	0.004,0.001,0.01	0.009
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	132	24,48,63	709,687,768	41,41,43	1099,1094,927	298	149	0.00483736004939	0.02117519138124967	0.017,0.034,0.039	0.018,0.018,0.023	0.01
133	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	133	25,20,20	14,16,11	25,16,21	25,31,29	298	149	0.00577056010975	0.024315899901715246	0.472,0.385,0.476	0.333,0.205,0.266	0.176
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	134	5,1,5	60,54,33	0,4,0	45,74,63	224	149	0.0129143084399	0.04710001065997907	0.053,0.012,0.092	0.0,0.035,0.0	0.041
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	135	31,38,26	19,26,20	27,56,65	37,25,28	298	149	0.795300979921	1.0	0.449,0.422,0.394	0.267,0.528,0.537	-0.022
136	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	136	8,18,18	323,378,307	9,21,16	267,348,325	298	149	0.643195501224	0.923201819703529	0.012,0.023,0.028	0.017,0.029,0.024	-0.002
137	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	137	25,9,12	7,7,8	4,5,3	0,2,0	298	149	0.000933424363503	0.005519445375664461	0.641,0.391,0.429	1.0,0.556,1.0	-0.365
138	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	138	35,29,46	124,102,121	17,33,46	181,196,177	222	149	0.000662648500148	0.004208051302876472	0.159,0.16,0.203	0.059,0.102,0.149	0.071
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	139	11,12,29	129,111,127	16,23,34	169,236,114	233	149	0.886846889123	1.0	0.052,0.065,0.127	0.057,0.059,0.16	-0.011
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	28,28,23	15,1,7	46,26,12	2,19,5	298	149	0.83633191149	1.0	0.483,0.933,0.622	0.92,0.406,0.545	0.056
141	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	141	2,1,0	0,0,0	6,0,1	0,1,0	298	149	1	1.0	1.0,1.0,NA	1.0,0.0,1.0	0.333
142	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	142	92,97,73	675,692,605	171,252,139	902,1328,905	269	149	0.0092051828626	0.03551133110737775	0.07,0.072,0.063	0.095,0.095,0.078	-0.021
143	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087103	4087396	4087103	4087191	4087289	4087396	143	26,23,21	1467,1667,1426	19,17,30	2399,2814,2413	247	149	1	1.0	0.011,0.008,0.009	0.005,0.004,0.007	0.004
