ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
87	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009485	8009568	8010811	8010918	87	25,57,53	6,4,9	27,48,30	1,2,5	152	149	0.0822515602082	0.3995507378341396	0.803,0.933,0.852	0.964,0.959,0.855	-0.063
88	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8011193	8011311	88	4915,5435,5584	1,3,2	6105,6741,6027	2,9,4	881	149	1	1.0	0.999,0.997,0.998	0.998,0.992,0.996	0.003
89	"ENSMUSG00000031166"	"Wdr13"	chrX	-	7997623	7997864	7997623	7997830	7998525	7998605	89	378,390,341	29,30,16	373,514,386	39,42,31	183	149	0.112679135792	0.4861930084336704	0.914,0.914,0.946	0.886,0.909,0.91	0.023
91	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759106	7758968	7759106	7755850	7756002	91	1626,1392,1514	0,0,1	1469,1705,1423	4,8,1	739	149	0.849417417299	1.0	1.0,1.0,0.997	0.987,0.977,0.997	0.012
92	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733905	7734062	7722542	7722636	92	974,953,837	0,3,0	924,1039,665	0,0,0	301	149	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
93	"ENSMUSG00000097785"	"B230217O12Rik"	chr19	-	57313027	57313229	57313027	57313225	57348445	57349301	93	15,21,29	0,2,0	7,33,23	0,0,3	153	149	0.88090802255	1.0	1.0,0.911,1.0	1.0,1.0,0.882	0.01
95	"ENSMUSG00000024978"	"Gpam"	chr19	-	55063973	55064111	55063973	55064107	55064722	55064800	95	81,110,90	5,0,1	147,107,80	2,9,8	153	149	0.00862105560349	0.08838252740787228	0.94,1.0,0.989	0.986,0.92,0.907	0.039
96	"ENSMUSG00000025024"	"Smndc1"	chr19	-	53371987	53372166	53371987	53372149	53372884	53373027	96	78,122,92	915,829,853	149,160,125	1073,1207,1009	166	149	0.152955087786	0.6002384569829355	0.071,0.117,0.088	0.111,0.106,0.1	-0.014
97	"ENSMUSG00000025231"	"Sufu"	chr19	+	46441597	46441754	46441600	46441754	46439329	46439402	97	107,103,134	167,197,164	147,149,108	213,222,205	152	149	0.804316084037	1.0	0.386,0.339,0.445	0.404,0.397,0.341	0.009
98	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46256829	46256955	46256858	46256955	46256431	46256555	98	376,392,347	5,7,11	517,510,408	4,19,3	178	149	0.809685942301	1.0	0.984,0.979,0.964	0.991,0.957,0.991	-0.004
99	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44120524	44120603	44120524	44120587	44121438	44121523	99	134,149,126	50,63,54	116,131,130	61,127,70	165	149	0.00894506675142	0.09065019753833678	0.708,0.681,0.678	0.632,0.482,0.626	0.109
100	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751311	43751445	43751341	43751445	43749127	43749163	100	93,140,132	16,7,12	162,177,105	41,24,12	179	149	0.0156505008735	0.13483900589709283	0.829,0.943,0.902	0.767,0.86,0.879	0.056
101	"ENSMUSG00000025159"	"Mms19"	chr19	-	41933897	41934062	41933897	41934040	41934171	41934254	101	323,342,358	1,0,0	447,424,354	0,0,0	171	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
102	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938419	41938522	102	299,264,274	0,2,0	290,367,296	0,0,0	405	149	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
103	"ENSMUSG00000025159"	"Mms19"	chr19	-	41939190	41939290	41939190	41939285	41940845	41941001	103	356,320,291	2,0,0	378,434,392	0,0,0	154	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
104	"ENSMUSG00000025159"	"Mms19"	chr19	-	41942355	41942456	41942355	41942453	41942904	41942986	104	96,71,87	102,120,127	84,70,83	130,151,139	152	149	0.102328618731	0.4599136729711045	0.48,0.367,0.402	0.388,0.312,0.369	0.06
105	"ENSMUSG00000025159"	"Mms19"	chr19	-	41943857	41944035	41943857	41944012	41944261	41944400	105	14,31,27	278,326,269	19,15,19	358,363,324	172	149	0.0165837214901	0.139676449648876	0.042,0.076,0.08	0.044,0.035,0.048	0.024
106	"ENSMUSG00000025159"	"Mms19"	chr19	-	41944261	41944422	41944261	41944400	41944947	41945025	106	8,8,17	170,204,215	9,16,9	213,259,234	171	149	0.599174337879	1.0	0.039,0.033,0.064	0.036,0.051,0.032	0.006
107	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951388	41951517	41951388	41951473	41951839	41951909	107	617,683,559	24,7,14	879,994,751	14,9,4	193	149	0.000682386268614	0.013881175942746755	0.952,0.987,0.969	0.98,0.988,0.993	-0.018
108	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952301	41952376	108	633,652,593	3,6,4	884,1058,748	7,3,4	161	149	1	1.0	0.995,0.99,0.993	0.992,0.997,0.994	-0.002
109	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952756	41952842	109	29,19,25	0,0,0	44,69,49	0,9,0	161	149	0.0105315927419	0.1007384112686065	1.0,1.0,1.0	1.0,0.876,1.0	0.041
110	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41927158	41927275	41927246	41927275	41926802	41926891	110	63,64,51	311,337,348	71,153,73	306,342,255	237	149	2.75523645155e-05	0.0012756803766644	0.113,0.107,0.084	0.127,0.22,0.153	-0.065
111	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41928038	41928172	41928126	41928172	41927246	41927275	111	524,490,574	0,1,0	635,662,498	0,2,0	237	149	1	1.0	1.0,0.997,1.0	1.0,0.995,1.0	0.001
112	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41769596	41769788	41769596	41769743	41770769	41770835	112	213,263,298	24,19,23	317,345,261	27,34,11	194	149	0.640526381612	1.0	0.872,0.914,0.909	0.9,0.886,0.948	-0.013
119	"ENSMUSG00000024989"	"Cep55"	chr19	+	38061745	38062869	38061748	38062869	38060212	38060338	119	546,501,584	6,12,17	338,425,347	16,7,9	152	149	0.291570584583	0.8626445147897482	0.989,0.976,0.971	0.954,0.983,0.974	0.008
120	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37065819	37065987	37065819	37065960	37103731	37103788	120	31,13,13	0,4,0	25,37,8	0,0,0	176	149	0.345418411938	0.9507093648033402	1.0,0.733,1.0	1.0,1.0,1.0	-0.089
121	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578831	36578928	36576995	36577119	121	111,94,78	96,61,66	43,56,83	47,66,43	152	149	0.649909614426	1.0	0.531,0.602,0.537	0.473,0.454,0.654	0.03
122	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578869	36578928	36576995	36577119	122	141,127,109	0,0,0	60,91,105	0,0,2	190	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
123	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578831	36578928	36578869	36578928	36576995	36577119	123	126,94,97	0,0,0	64,101,65	0,0,2	187	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.963	0.012
124	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36586655	36586823	36586664	36586823	36583785	36583874	124	13,0,0	275,265,243	10,12,3	193,228,223	158	149	0.00987191446303	0.09635134226831864	0.043,0.0,0.0	0.047,0.047,0.013	-0.021
125	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36414702	36414762	36414705	36414762	36414554	36414610	125	149,179,160	9,6,5	296,268,166	15,5,5	152	149	0.692923543277	1.0	0.942,0.967,0.969	0.951,0.981,0.97	-0.008
130	"ENSMUSG00000118038"	"Gm9895"	chr19	+	29046392	29046918	29046521	29046918	29044635	29044982	130	7,12,3	1,1,0	5,32,17	1,7,5	278	149	0.00089774030166	0.016900520269684697	0.79,0.865,1.0	0.728,0.71,0.646	0.19
131	"ENSMUSG00000041360"	"Pum3"	chr19	-	27376281	27376504	27376281	27376500	27377078	27377221	131	597,621,645	1,2,3	765,906,557	1,0,0	153	149	1	1.0	0.998,0.997,0.995	0.999,1.0,1.0	-0.003
134	"ENSMUSG00000024812"	"Tjp2"	chr19	-	24071868	24072954	24071868	24072948	24073947	24074033	134	93,86,101	0,0,0	87,118,82	0,3,0	155	149	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
139	"ENSMUSG00000047368"	"Abhd17b"	chr19	+	21658231	21658411	21658353	21658411	21655716	21656186	139	941,1009,1032	3,3,4	854,896,769	3,4,0	271	149	1	1.0	0.994,0.995,0.993	0.994,0.992,1.0	-0.001
149	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10874866	10875016	149	52,51,55	3,2,0	93,68,72	2,7,6	206	149	0.0542178946273	0.303826973070357	0.926,0.949,1.0	0.971,0.875,0.897	0.044
150	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257	150	380,343,354	1400,1477,1481	528,532,483	2283,2231,1918	206	149	0.776383423108	1.0	0.164,0.144,0.147	0.143,0.147,0.154	0.004
151	"ENSMUSG00000035735"	"Dagla"	chr19	-	10232170	10232426	10232170	10232313	10233024	10233105	151	0,2,1	46,52,43	3,5,10	92,126,66	262	149	0.00925466393292	0.09240888081676316	0.0,0.021,0.013	0.018,0.022,0.079	-0.028
153	"ENSMUSG00000036098"	"Myrf"	chr19	-	10192380	10192469	10192380	10192466	10193105	10193174	153	0,0,0	0,0,1	0,6,0	0,0,0	152	149	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
154	"ENSMUSG00000071647"	"Eml3"	chr19	+	8908407	8908668	8908410	8908668	8908162	8908334	154	145,164,188	115,117,135	198,187,162	135,160,137	152	149	0.594581331433	1.0	0.553,0.579,0.577	0.59,0.534,0.537	0.016
155	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8902901	8903262	8903067	8903262	8899169	8899344	155	1086,1128,1079	155,168,162	1295,1530,1173	193,227,186	315	149	0.769721089567	1.0	0.768,0.761,0.759	0.76,0.761,0.749	0.006
157	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825277	8825346	8824769	8824911	157	668,671,730	0,2,0	697,735,675	3,4,3	396	149	0.87211412835	1.0	1.0,0.992,1.0	0.989,0.986,0.988	0.01
158	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715516	8715618	8713539	8713661	158	1623,1808,1822	0,2,0	2770,3153,2483	0,0,0	648	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
159	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7211468	7211521	159	346,447,413	0,1,0	536,560,494	0,2,0	627	149	1	1.0	1.0,0.991,1.0	1.0,0.985,1.0	0.002
160	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6966790	6966955	6966790	6966952	6967048	6967233	160	154,151,153	28,68,29	240,320,276	79,105,84	152	149	0.255691924659	0.809461568788815	0.844,0.685,0.838	0.749,0.749,0.763	0.035
161	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969526	6969640	161	4,17,9	279,363,228	1,8,6	495,568,413	169	149	0.000267557881903	0.0071124683179239695	0.012,0.04,0.034	0.002,0.012,0.013	0.02
162	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6969526	6969689	6969526	6969640	6969916	6969940	162	49,66,40	95,93,59	81,102,65	151,195,137	198	149	0.196564186706	0.6990324535506247	0.28,0.348,0.338	0.288,0.282,0.263	0.044
163	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933390	6933426	163	559,600,575	0,0,1	501,607,507	0,0,0	698	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
164	"ENSMUSG00000024955"	"Esrra"	chr19	-	6891446	6891660	6891446	6891563	6897430	6897767	164	27,39,42	604,619,588	57,103,84	1062,1269,895	246	149	0.0846289750323	0.40478054061561214	0.026,0.037,0.041	0.031,0.047,0.054	-0.009
165	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884433	6884495	6884433	6884488	6884609	6884648	165	1387,1541,1205	1,0,2	1934,2559,1675	0,0,0	156	149	1	1.0	0.999,1.0,0.998	1.0,1.0,1.0	-0.001
166	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424313	6424158	6424313	6423650	6423783	166	4482,4356,4196	0,0,2	5076,5072,3714	0,1,0	268	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
167	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424554	6424638	6424578	6424638	6424039	6424313	167	7,1,12	1389,1442,1529	1,2,10	1605,1422,1293	173	149	1	1.0	0.004,0.001,0.007	0.001,0.001,0.007	0.001
168	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424578	6424638	6424583	6424638	6424039	6424317	168	212,184,182	1,0,0	204,230,213	0,0,0	154	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
169	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424748	6424928	6424849	6424928	6424578	6424638	169	2944,2801,2830	0,7,2	3029,2979,2717	12,12,6	250	149	1	1.0	1.0,0.996,0.999	0.993,0.993,0.996	0.004
171	"ENSMUSG00000024833"	"Pola2"	chr19	-	6011118	6011243	6011118	6011214	6013321	6013426	171	42,50,42	0,1,0	47,41,27	0,2,0	178	149	1	1.0	1.0,0.977,1.0	1.0,0.945,1.0	0.011
