ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
251	2123,2372,2654	4,0,2	2521,3844,3272	0,0,7	773	149
252	187,265,270	2,0,0	263,349,507	1,0,6	325	149
253	114,173,167	0,0,0	156,192,286	1,6,2	325	149
254	115,107,107	0,0,0	106,142,145	1,6,2	264	149
255	186,199,210	0,0,0	212,299,361	0,0,1	264	149
256	224,233,269	7,0,1	230,394,399	0,0,0	264	149
257	140,123,127	0,0,0	136,152,156	0,3,0	245	149
261	1119,956,1050	3,15,4	922,1224,874	3,4,0	330	149
262	794,655,697	6,2,5	612,796,578	5,6,5	330	149
263	324,410,395	6,2,5	317,360,261	5,6,5	268	149
264	645,687,736	2,0,0	614,782,553	0,0,0	268	149
265	356,321,381	0,0,0	508,517,445	0,4,1	825	149
266	288,270,313	434,479,497	416,420,370	392,502,332	825	149
267	976,1023,1155	0,0,0	1042,1176,845	0,0,7	277	149
268	1514,1527,1584	1,4,2	1702,1833,1427	3,0,0	351	149
269	1179,1129,1185	451,500,476	1118,1617,919	543,599,454	298	149
270	243,337,294	1,0,0	475,544,476	0,0,0	229	149
272	46,46,68	3,0,0	74,71,44	0,0,2	325	149
273	232,205,285	5,9,3	432,432,324	4,3,5	214	149
274	1585,1599,1601	0,1,1	2830,3187,2656	3,3,3	243	149
275	796,917,857	0,0,0	1409,1567,1480	1,0,0	270	149
276	3,2,5	938,1037,947	1,23,5	978,1260,1041	207	149
277	1050,1143,1094	0,2,0	1345,1625,1165	0,0,0	187	149
278	904,893,975	0,0,0	1110,1276,1021	0,0,2	217	149
279	679,702,799	0,0,2	923,1014,877	0,0,2	240	149
280	494,574,567	0,1,1	676,763,717	2,0,0	237	149
281	513,580,573	0,0,1	636,653,572	0,0,2	190	149
282	112,166,134	0,0,1	130,165,131	0,0,2	211	149
283	966,921,894	1,0,0	1180,1110,1088	0,2,0	251	149
284	88,62,107	744,687,668	185,206,149	897,839,861	259	149
285	1072,1132,997	0,0,1	1311,1559,1232	0,1,0	201	149
287	1617,1654,1688	0,0,0	2031,2448,1869	0,1,0	286	149
288	819,887,800	6,3,4	1025,1256,916	7,7,0	286	149
289	84,121,79	3,0,0	68,96,82	0,0,0	286	149
290	0,0,0	883,893,966	3,4,0	1073,1291,1034	239	149
291	110,102,126	6,3,4	164,158,121	7,7,0	227	149
292	990,986,1090	85,126,78	1218,1447,1149	67,99,81	227	149
294	7,1,7	0,5,2	5,8,6	0,0,5	222	149
295	19,17,11	5,15,21	14,7,17	6,10,12	222	149
296	6,7,8	0,0,0	2,5,8	0,2,0	272	149
297	47,107,58	5,15,21	83,92,73	6,10,12	337	149
298	47,102,56	12,16,4	83,95,68	9,2,11	337	149
299	9,19,10	0,3,0	14,22,14	0,0,0	337	149
300	38,62,37	0,3,0	41,29,35	0,0,0	223	149
301	64,132,77	0,3,0	101,100,78	0,0,0	223	149
303	7,12,19	1,1,1	37,32,41	3,0,2	179	149
304	48,46,42	3,8,3	107,122,94	0,20,14	179	149
305	7,24,18	0,2,0	33,30,38	0,2,0	179	149
306	2,5,4	3,8,3	2,0,2	0,20,14	245	149
307	4,6,1	0,2,0	2,0,1	0,2,0	245	149
308	57,59,37	5,3,0	70,47,51	24,23,7	245	149
309	4,4,7	44,36,27	8,2,9	77,92,61	245	149
310	6,5,4	3,14,3	8,2,8	3,0,5	245	149
311	183,214,171	18,31,17	243,249,161	30,16,16	245	149
312	120,114,119	18,26,16	149,168,95	11,23,8	245	149
313	119,112,111	2,3,2	144,173,94	1,2,4	245	149
314	138,159,109	4,0,4	186,267,199	1,0,0	411	149
315	179,207,181	2,3,2	325,399,300	1,2,4	551	149
316	322,309,259	2,1,1	474,590,385	0,0,0	272	149
317	126,118,98	0,6,3	178,221,199	0,0,5	248	149
318	182,186,150	0,6,3	264,316,277	0,0,5	275	149
319	46,58,70	101,81,98	79,75,79	89,135,146	199	149
320	1268,1481,1643	0,3,0	1591,1605,1748	0,0,0	338	149
321	444,560,599	84,69,116	488,546,523	77,71,107	262	149
322	2393,2319,2528	0,0,2	2914,2835,2350	0,0,0	335	149
323	1066,1253,1280	0,8,0	1342,1333,1162	0,0,0	329	149
324	2236,2477,2679	0,0,0	2853,2737,2558	1,2,0	291	149
325	2076,2276,2456	0,0,0	2685,2486,2474	0,2,0	295	149
326	1060,1195,1270	0,0,0	1473,1438,1323	0,0,8	303	149
327	705,665,736	1,0,0	871,861,745	0,0,0	260	149
328	2323,2365,2361	14,22,15	2734,2845,2439	10,11,9	306	149
329	1642,1631,1722	0,2,2	1844,1849,1628	0,0,0	301	149
330	920,827,906	0,0,0	956,941,951	0,2,0	260	149
331	2234,2354,2354	2,7,4	4733,5663,4413	1,14,3	314	149
332	816,994,913	5,0,1	1848,2088,1554	4,0,3	308	149
333	2252,2643,2509	5,0,1	5283,6124,4727	4,0,3	278	149
334	160,181,218	1,0,3	206,252,237	0,1,1	362	149
335	69,72,108	0,0,0	84,92,104	4,0,0	323	149
336	16,16,49	40,41,53	51,39,27	31,52,63	196	149
337	78,87,98	139,191,178	71,138,89	122,200,141	244	149
338	66,61,82	101,120,150	60,104,94	108,139,96	244	149
339	38,27,46	871,913,968	28,49,51	1184,1591,1105	244	149
340	89,88,95	46,37,51	96,145,66	60,54,37	244	149
341	78,64,78	20,27,35	79,106,74	27,42,39	244	149
342	48,32,40	7,18,11	44,46,27	24,30,21	244	149
343	237,266,279	4,6,3	267,332,351	12,7,9	285	149
344	252,283,301	17,38,28	281,341,367	47,41,71	285	149
345	376,457,455	871,913,968	389,531,492	1184,1591,1105	285	149
346	283,303,328	7,18,11	327,385,388	24,30,21	285	149
347	285,342,343	3,2,3	333,445,400	5,4,3	285	149
348	230,259,272	4,6,3	261,322,344	12,7,9	281	149
349	234,263,271	17,38,28	264,327,354	47,41,71	281	149
350	331,379,421	871,913,968	369,459,440	1184,1591,1105	281	149
351	250,286,306	7,18,11	288,362,383	24,30,21	281	149
352	267,296,319	3,2,3	306,384,404	5,4,3	281	149
353	850,1004,1038	0,3,6	1234,1484,1229	0,5,3	290	149
354	1704,1879,1978	0,0,1	2371,3034,2263	3,1,2	290	149
355	880,919,972	0,0,0	1184,1595,1112	0,2,0	290	149
356	384,441,477	0,0,0	500,677,514	0,2,0	218	149
357	1135,1295,1405	10,7,4	1548,1929,1539	7,4,8	218	149
358	228,310,284	755,844,945	394,429,382	1029,1274,950	257	149
359	1092,942,1241	0,0,1	1385,1641,1429	0,0,4	227	149
360	922,827,1127	1,0,0	1160,1477,1338	0,2,0	197	149
361	709,619,838	0,0,0	897,1121,989	12,8,3	218	149
362	732,701,795	56,55,64	947,1079,1042	90,98,124	383	149
363	221,193,209	0,0,0	269,279,246	0,1,0	207	149
364	1018,1219,1049	0,0,0	1415,1575,1424	2,1,0	326	149
365	343,355,323	0,0,0	412,380,382	0,1,0	395	149
366	677,925,921	0,0,4	1049,1304,1049	0,0,3	283	149
367	1651,1715,1785	1,0,1	2464,2455,2018	0,0,0	366	149
368	900,1042,1172	0,0,0	1373,1688,1239	1,0,0	272	149
369	2824,2814,3094	0,1,0	3459,4236,3436	0,0,1	508	149
370	1603,1736,1875	0,0,0	2085,2452,1997	0,0,1	298	149
371	586,656,653	0,0,0	696,778,589	0,0,5	225	149
372	2006,2235,2247	41,35,32	2704,3447,2538	50,42,29	248	149
373	41,38,32	176,187,213	49,44,25	181,177,152	283	149
374	3572,3837,3634	2,3,1	4890,6044,4525	0,2,3	318	149
375	2292,2439,2514	0,0,0	2583,3743,2948	0,0,1	304	149
376	1162,1253,1363	0,0,0	1471,1520,1427	3,0,0	265	149
377	3022,3209,3137	0,0,0	3749,4384,3863	6,0,0	352	149
378	3647,3680,3677	0,1,0	4604,5211,4102	3,6,0	308	149
379	212,213,187	0,1,0	424,446,367	0,0,0	237	149
380	180,189,110	21,23,32	268,389,317	43,40,33	452	149
381	246,183,209	2,0,1	389,338,255	1,0,5	278	149
382	192,180,204	2,0,1	255,274,169	1,0,0	249	149
383	291,285,291	6,1,0	484,557,402	5,0,0	359	149
384	38,39,53	0,0,3	19,48,54	0,0,0	214	149
385	86,109,114	0,0,0	107,81,101	3,0,0	358	149
386	1339,1318,1312	3,1,2	3152,3678,2580	11,1,0	335	149
387	339,341,331	0,1,3	819,900,672	0,0,5	335	149
388	339,341,331	0,0,5	825,900,671	4,0,0	335	149
389	1826,1925,1977	3,1,2	4453,5009,3616	11,1,0	326	149
390	826,948,996	0,1,3	2120,2231,1708	0,0,5	326	149
391	826,948,996	0,0,5	2126,2231,1707	4,0,0	326	149
392	364,365,364	0,1,3	863,868,670	0,0,5	241	149
393	80,108,161	0,0,5	176,123,104	4,0,0	241	149
394	1327,1321,1314	0,0,0	3149,3599,2553	0,0,1	241	149
395	677,639,745	0,0,0	1482,1708,1214	6,0,0	241	149
396	507,533,671	0,0,5	1335,1345,1181	4,0,0	240	149
397	507,532,668	0,0,0	1335,1345,1177	6,0,0	240	149
398	1259,1341,1418	97,120,176	3186,3398,2646	187,157,120	240	149
399	648,597,594	0,0,1	1282,1533,1245	0,0,0	588	149
400	280,303,324	3,1,1	710,759,560	1,2,0	293	149
401	73,74,74	0,0,4	94,99,74	5,0,1	438	149
402	87,74,90	0,0,4	107,117,107	5,0,1	281	149
403	3,19,14	32,34,51	18,19,28	80,77,62	269	149
404	143,142,158	0,0,0	236,266,214	0,4,5	260	149
405	0,2,4	1347,1374,1345	3,0,2	998,1430,1269	226	149
406	3757,4043,3949	4,0,0	3323,4283,3425	0,0,1	341	149
407	2395,2465,2605	0,0,0	2045,2697,2193	0,1,0	224	149
408	733,705,765	0,0,4	547,862,720	0,0,0	224	149
409	2061,1953,2002	3,0,0	1853,2376,1733	0,1,0	221	149
410	3213,3152,3077	1,2,0	2912,3836,2717	0,0,0	300	149
411	1921,1858,2032	1,0,0	1886,2262,1955	0,0,0	259	149
412	517,467,523	0,0,0	541,581,559	1,0,0	199	149
413	863,800,934	4,0,0	916,1003,950	0,0,0	199	149
414	1661,1543,1752	0,0,0	1540,1719,1641	2,0,0	199	149
416	257,223,213	0,0,0	217,309,225	2,0,0	247	149
417	119,154,77	0,0,0	147,218,179	0,3,0	245	149
418	43,45,55	0,0,0	37,62,78	3,0,0	297	149
419	176,241,224	1,3,8	217,293,273	0,0,6	553	149
420	25,31,19	60,59,55	35,43,14	61,87,73	221	149
423	3,4,12	0,1,0	3,0,2	0,0,0	260	149
424	9,3,14	0,0,2	3,4,0	0,0,0	390	149
427	14,10,10	14,0,0	11,24,14	0,18,9	186	149
428	0,1,4	31,27,37	0,2,9	68,56,49	279	149
429	32,42,47	7,14,17	89,119,78	18,19,8	276	149
430	51,75,76	0,0,5	155,134,123	0,0,0	307	149
431	19,23,28	0,0,0	48,46,48	0,0,4	307	149
432	32,29,19	0,0,0	37,62,43	0,0,4	247	149
433	68,83,62	4,2,0	147,148,117	3,6,1	247	149
434	7973,8768,8368	365,385,359	9041,9455,8066	263,269,268	226	149
435	2361,2601,2411	0,3,0	2663,2962,2543	0,0,0	226	149
436	2361,2600,2409	0,1,0	2666,2962,2542	0,0,0	226	149
437	991,1021,995	0,3,0	1088,1075,884	0,0,0	239	149
438	115,144,111	0,1,0	77,103,96	0,0,0	239	149
439	6093,6689,6454	0,1,2	7018,7121,5962	0,2,1	239	149
440	1097,1217,1094	0,0,0	1153,1305,1172	3,2,0	239	149
442	46,64,74	5354,5832,5738	57,40,51	6184,6148,5124	323	149
443	7049,7621,8060	0,0,0	12130,14582,11171	0,1,0	222	149
444	2801,2938,3242	5,7,3	4792,5972,4406	3,0,4	222	149
445	3129,3255,3647	3,1,0	2313,2899,3367	1,0,4	215	149
446	143,166,158	1,0,0	2526,2877,2579	6,11,8	226	149
447	22,17,15	1,0,0	207,237,199	6,11,8	184	149
448	7412,7158,7509	4,5,6	9063,9670,8766	2,4,5	222	149
449	208,248,208	135,145,145	373,453,330	171,159,145	230	149
450	68,90,73	135,145,145	182,206,185	171,159,145	201	149
451	315,302,376	4,4,1	404,457,442	1,0,0	226	149
452	209,182,221	0,0,1	313,396,289	0,0,0	222	149
453	179,171,201	0,1,0	218,205,189	0,0,0	226	149
454	204,201,261	3,2,1	251,239,226	1,2,0	226	149
455	25,12,16	0,0,1	26,29,14	0,0,0	226	149
456	198,148,177	0,0,1	180,195,132	0,0,0	226	149
457	393,361,431	2,6,1	413,417,355	5,7,0	226	149
458	496,421,491	0,0,0	527,504,427	0,0,1	221	149
459	59,43,62	0,0,0	768,1048,699	4,0,1	332	149
460	58,51,68	0,0,0	705,1016,775	0,3,0	218	149
462	140,142,167	0,0,0	1561,2201,1307	0,0,2	233	149
463	8,2,8	23,34,24	65,91,34	238,423,276	179	149
464	44,52,55	0,0,0	446,723,535	0,1,2	230	149
475	0,2,0	0,3,0	0,0,1	14,9,6	270	149
476	1,2,15	0,2,0	22,37,29	0,0,0	306	149
477	12,23,9	0,0,0	23,29,13	0,3,0	351	149
478	7,7,15	0,0,1	10,46,29	0,0,0	215	149
479	942,957,1122	3,4,2	1176,1676,1547	6,1,7	228	149
480	129,112,139	0,1,0	152,256,253	0,0,2	228	149
481	1501,1429,1580	0,1,0	2326,2615,2012	0,0,2	319	149
482	2311,2270,2566	0,0,2	3344,4037,3299	0,0,0	319	149
483	911,949,1091	0,1,0	1157,1633,1496	0,0,0	319	149
484	846,814,941	0,1,0	1247,1525,1327	0,0,0	286	149
485	2248,2136,2417	2,1,3	3437,3936,3143	3,7,13	286	149
486	1325,1229,1385	0,0,0	2022,2288,1710	0,0,2	286	149
487	2,1,4	0,0,0	10,10,16	0,0,2	269	149
488	722,685,827	2,0,1	1125,1299,1148	0,0,0	269	149
489	1617,1575,1807	0,0,1	2431,2884,2152	7,7,6	287	149
490	247,305,278	0,1,0	505,774,652	0,0,0	209	149
491	152,175,210	75,83,88	345,391,307	41,32,22	209	149
492	169,163,193	84,64,66	330,433,341	32,48,25	209	149
493	9,18,16	75,83,88	25,39,32	41,32,22	236	149
494	62,73,66	84,64,66	100,156,132	32,48,25	236	149
495	95,119,113	42,70,87	214,307,267	123,91,67	236	149
496	167,225,191	56,55,70	325,511,447	108,133,101	236	149
508	0,0,1	0,4,0	8,23,6	43,30,39	239	149
509	4,0,3	0,0,0	27,30,47	0,0,1	215	149
510	243,204,182	0,0,0	112,130,162	0,1,0	254	149
511	271,265,254	2,3,1	136,163,131	0,9,0	266	149
512	448,469,330	0,8,1	178,288,272	0,0,0	274	149
514	175,170,177	6,1,6	71,94,95	0,0,0	222	149
515	0,5,0	3,0,0	0,0,0	0,0,7	222	149
516	175,162,176	2,0,0	71,94,95	0,0,1	222	149
517	6,1,5	3,0,0	0,0,0	0,0,7	216	149
518	356,384,294	4,0,2	137,229,210	0,0,11	216	149
519	453,467,446	0,0,2	289,251,247	0,0,0	281	149
520	158,181,150	0,0,0	118,102,92	0,0,1	211	149
521	164,205,188	0,0,0	147,136,125	0,0,1	226	149
522	207,200,331	9,8,18	145,159,156	5,10,4	212	149
523	246,221,342	1,0,0	174,205,165	0,0,0	398	149
524	257,229,352	1,0,0	176,209,167	0,0,0	401	149
525	0,9,1	970,1249,1413	6,1,1	380,433,662	259	149
526	0,5,1	0,0,1	0,1,0	1,0,1	259	149
527	951,1302,1344	0,2,0	424,532,652	0,0,0	230	149
528	216,166,274	0,0,0	91,185,191	0,0,1	203	149
529	180,137,218	0,0,0	76,162,152	0,0,2	179	149
530	216,214,220	6,7,23	176,188,170	4,9,8	308	149
531	152,130,140	0,0,1	106,115,126	0,0,0	211	149
532	51,87,83	0,1,0	40,44,59	0,0,0	278	149
533	197,260,267	0,0,0	131,195,183	0,0,4	284	149
535	34,67,73	0,4,0	31,31,45	0,0,0	248	149
537	10,13,1	0,0,0	0,5,0	1,0,0	220	149
540	0,0,2	5,1,3	0,5,0	1,6,3	254	149
541	1,1,1	4,9,0	4,5,0	3,0,3	254	149
542	47,17,33	0,1,3	25,23,16	0,0,0	346	149
543	4,0,6	28,13,11	0,3,3	14,9,14	207	149
544	7,2,9	28,13,11	2,5,11	14,9,14	223	149
545	1205,1334,1356	0,2,7	1179,1201,1018	6,0,3	290	149
546	84,50,85	0,7,0	80,98,48	0,0,0	282	149
547	285,303,328	13,18,25	240,352,294	13,28,13	270	149
548	147,132,169	2,5,0	122,187,149	11,16,4	270	149
549	266,216,248	3,0,0	201,262,208	0,0,0	244	149
550	279,234,273	2,5,0	213,275,219	11,16,4	244	149
551	5,10,18	0,0,0	4,32,15	0,0,3	244	149
552	404,388,403	2,1,0	319,419,355	0,1,5	244	149
553	66,60,49	0,0,0	46,107,55	0,0,3	176	149
554	379,353,384	0,5,5	295,431,317	0,10,8	176	149
555	561,525,545	0,0,0	381,372,389	2,0,0	257	149
557	20,45,53	2,6,11	48,63,56	1,10,0	242	149
559	16,47,54	7,1,1	33,44,43	2,1,1	242	149
560	5,16,5	0,0,0	20,21,17	0,5,0	242	149
561	5,9,7	2,0,0	8,10,8	0,0,0	242	149
562	15,12,5	0,0,0	8,20,5	0,5,0	305	149
563	6,6,10	0,1,1	3,12,8	2,0,2	220	149
564	6,7,7	0,2,0	3,12,8	0,0,9	220	149
565	7,8,7	0,0,0	4,12,10	5,4,1	220	149
566	6,8,7	3,15,10	3,13,12	2,6,5	220	149
567	6,6,7	0,0,2	3,12,10	0,4,0	220	149
568	21,23,24	0,0,0	37,47,26	5,4,1	482	149
569	0,3,2	0,2,0	2,11,5	0,0,9	371	149
570	0,2,4	0,1,0	0,11,3	0,0,0	371	149
571	0,0,0	3,15,10	5,4,3	2,6,5	196	149
572	1,2,0	3,2,4	1,0,4	0,7,4	196	149
573	13,24,32	0,0,2	12,21,18	0,4,0	279	149
575	24,20,24	0,0,0	101,154,60	0,3,4	255	149
577	18,20,24	0,0,0	130,115,104	0,13,0	202	149
578	45414,48986,50248	0,4,0	78684,88738,72072	0,2,1	321	149
579	50254,55498,56936	3,1,1	86704,98864,85319	1,5,8	330	149
580	955,935,1049	4,0,2	640,612,758	0,0,0	357	149
581	376,474,517	0,0,1	310,309,315	0,0,0	257	149
583	1060,1061,989	0,6,0	577,706,669	0,2,0	363	149
584	752,770,821	0,1,0	414,562,489	0,0,0	248	149
585	293,330,388	0,0,0	184,185,251	0,0,1	234	149
586	34,56,53	254,269,249	40,63,60	92,106,159	155	149
587	0,0,0	0,0,1	0,0,3	0,0,0	295	149
588	399,322,328	0,0,3	304,339,268	0,0,0	217	149
589	1535,1433,1641	5,3,22	1769,1882,1335	7,12,12	245	149
590	774,658,768	0,0,1	1253,1479,1171	0,5,0	316	149
591	1018,1007,1058	0,0,1	1594,1572,1365	0,0,0	327	149
592	2794,2965,2711	1,0,0	5093,6087,4261	0,0,0	553	149
593	3068,3208,3043	0,4,4	5262,6286,4509	1,2,3	553	149
594	4,5,3	0,4,4	14,9,11	1,2,3	307	149
595	222,239,225	496,478,557	466,605,446	617,790,684	307	149
596	873,779,870	5,0,7	1560,1706,1198	0,9,5	210	149
601	1020,1003,957	0,0,0	1609,1867,1560	0,0,6	233	149
602	1188,987,1040	0,0,1	1749,1948,1564	0,0,0	245	149
604	30838,31962,32210	0,0,0	24873,24485,23934	0,1,0	842	149
605	13481,14834,14561	265,319,292	11599,11842,11254	132,111,125	223	149
607	43,44,56	0,0,2	33,56,37	9,0,1	210	149
608	46,52,39	0,4,0	46,59,49	0,8,3	210	149
609	36,32,30	0,4,0	23,38,19	0,8,3	252	149
610	77,63,73	29,45,31	34,79,44	46,54,31	252	149
611	32,15,28	0,1,2	10,17,21	3,3,3	252	149
612	104,135,127	0,0,0	145,156,84	0,0,1	344	149
613	74,91,98	0,0,0	102,105,56	0,0,1	341	149
614	382,298,403	0,0,1	259,359,247	0,0,0	1608	149
615	68,37,63	5,0,2	32,61,49	0,0,0	310	149
616	75,92,115	3,0,3	75,41,77	3,15,0	243	149
618	170,183,234	522,428,403	224,205,195	567,667,522	215	149
619	567,636,519	0,0,0	750,766,576	0,0,6	224	149
621	5,8,7	0,0,0	12,10,8	0,0,1	1609	149
630	5,6,3	0,1,0	3,5,6	0,0,0	312	149
631	2,1,3	2,0,2	0,2,7	4,2,0	312	149
633	7,5,2	2,0,2	4,7,3	4,2,0	312	149
634	11,9,4	1,0,2	7,12,4	0,2,2	312	149
635	8178,9949,9595	0,0,0	7102,9306,6467	2,0,3	274	149
637	4084,4862,4273	0,0,4	3436,4967,3432	0,0,0	216	149
638	5741,6459,6470	2,0,0	5015,6369,4489	2,0,0	248	149
639	1248,1450,1519	1,0,9	961,1202,935	5,4,4	166	149
640	260,260,242	1,0,0	155,243,214	0,0,0	204	149
641	204,228,261	0,0,0	174,125,171	0,0,5	238	149
642	809,910,961	0,0,0	694,570,642	0,1,0	238	149
644	68,57,79	0,1,4	67,71,50	0,1,7	301	149
645	25,15,29	1,0,1	17,30,29	0,2,2	217	149
646	1,2,14	0,3,0	0,4,11	0,1,0	359	149
647	174,207,196	25,21,29	232,247,197	43,33,33	218	149
649	2010,2295,1989	0,1,2	1759,2661,2086	0,0,2	249	149
650	5808,6541,6566	17,26,19	4952,6469,5652	2,18,3	284	149
651	2518,2730,2616	0,0,0	2084,2535,2381	1,0,0	348	149
652	793,924,879	0,0,0	603,810,698	0,0,1	348	149
653	4501,5122,5238	0,0,0	3491,4427,4208	0,0,1	739	149
654	1883,2220,2263	0,0,0	1861,2256,1997	0,0,1	281	149
655	3608,4026,4000	0,0,0	3344,3980,3681	0,0,1	281	149
656	7567,8193,7915	0,0,2	7127,8966,7048	0,0,0	321	149
657	4689,5069,5024	2,0,3	4349,5464,4302	0,0,0	321	149
658	4688,5067,5023	0,6,0	4345,5469,4301	0,0,0	321	149
659	2740,2612,2740	2,0,3	2607,2692,2447	0,0,0	294	149
661	5633,5747,5640	5,6,5	5391,6203,5198	5,0,5	294	149
662	2893,3135,2903	4,4,4	2784,3511,2751	1,5,4	294	149
663	1178,1048,1227	5,6,5	1132,1133,955	5,0,5	204	149
664	0,0,1	4,4,4	0,0,0	1,5,4	204	149
665	746,789,860	0,6,0	682,765,729	0,0,0	204	149
666	749,795,862	4,4,4	687,765,734	1,5,4	204	149
667	3463,3387,3555	0,0,1	3274,3445,3173	0,0,0	204	149
668	12,8,13	1448,1428,1421	19,22,12	1603,1970,1491	212	149
669	2181,2204,2178	18,13,3	2447,2801,2089	11,3,2	224	149
670	333,353,421	12,6,1	307,371,314	2,4,6	184	149
671	1382,1304,1503	12,6,1	1437,1521,1152	2,4,6	190	149
672	1614,1605,1691	0,0,0	1631,1710,1336	2,0,0	235	149
673	2555,2639,2640	0,0,2	2738,3013,2111	1,0,0	388	149
674	1318,1318,1381	0,2,0	1526,1551,1113	1,0,0	197	149
675	21,38,37	1,1,2	17,20,33	1,0,0	297	149
676	225,200,268	1,0,0	148,211,211	0,0,0	195	149
