"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr17:26150435:26150547:26150012:26153731:SE","SE","ENSMUSG00000025728","Pigq",112,"Regular (>50bp)",-0.158,2.52250847565998e-12,TRUE,"Exclusion (dPSI < 0)"
"chr17:26150435:26150647:26150012:26153731:SE","SE","ENSMUSG00000025728","Pigq",212,"Regular (>50bp)",-0.172,8.23979773301535e-12,TRUE,"Exclusion (dPSI < 0)"
"chr17:26150647:26151205:26150012:26153731:SE","SE","ENSMUSG00000025728","Pigq",558,"Regular (>50bp)",-0.253,2.58657996923983e-05,TRUE,"Exclusion (dPSI < 0)"
"chr17:26153067:26153247:26150801:26153731:SE","SE","ENSMUSG00000025728","Pigq",180,"Regular (>50bp)",-0.276,0.0202178170726361,TRUE,"Exclusion (dPSI < 0)"
"chr17:31870619:31870686:31867868:31871475:SE","SE","ENSMUSG00000061613","U2af1",67,"Regular (>50bp)",0.119,2.90030240115313e-07,TRUE,"Inclusion (dPSI > 0)"
"chr17:31871475:31871542:31867868:31877626:SE","SE","ENSMUSG00000061613","U2af1",67,"Regular (>50bp)",0.146,1.32161787376965e-06,TRUE,"Inclusion (dPSI > 0)"
"chr17:31871475:31871542:31870686:31877626:SE","SE","ENSMUSG00000061613","U2af1",67,"Regular (>50bp)",0.241,0.00605468382586203,TRUE,"Inclusion (dPSI > 0)"
"chr17:21789310:21789389:21787507:21794118:SE","SE","ENSMUSG00000067931","Zfp948",79,"Regular (>50bp)",0.128,9.00811004318081e-08,TRUE,"Inclusion (dPSI > 0)"
"chr17:6172102:6172619:6156857:6187485:SE","SE","ENSMUSG00000034377","Tulp4",517,"Regular (>50bp)",-0.497,0.000230168188191636,TRUE,"Exclusion (dPSI < 0)"
"chr17:5851473:5851616:5849035:5852987:SE","SE","ENSMUSG00000096965","3300005D01Rik",143,"Regular (>50bp)",-0.189,4.52761380502343e-07,TRUE,"Exclusion (dPSI < 0)"
"chr17:5851473:5851616:5850268:5852987:SE","SE","ENSMUSG00000096965","3300005D01Rik",143,"Regular (>50bp)",-0.116,8.64525148203521e-05,TRUE,"Exclusion (dPSI < 0)"
"chr16:93390134:93390220:93388191:93393185:SE","SE","ENSMUSG00000022948","Setd4",86,"Regular (>50bp)",0.12,0.00628067002954597,TRUE,"Inclusion (dPSI > 0)"
"chr16:32661906:32661951:32658723:32663367:SE","SE","ENSMUSG00000035629","Rubcn",45,"Small (30-50bp)",0.138,0.00314166215695235,TRUE,"Inclusion (dPSI > 0)"
"chr16:32484703:32484774:32463926:32488204:SE","SE","ENSMUSG00000022791","Tnk2",71,"Regular (>50bp)",0.327,3.73231324444531e-05,TRUE,"Inclusion (dPSI > 0)"
"chr16:32499723:32499813:32499625:32499969:SE","SE","ENSMUSG00000022791","Tnk2",90,"Regular (>50bp)",-0.218,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:24261530:24261640:24212533:24275582:SE","SE","ENSMUSG00000033306","Lpp",110,"Regular (>50bp)",0.164,0.00259210700976688,TRUE,"Inclusion (dPSI > 0)"
"chr16:22747824:22748059:22739245:22748382:SE","SE","ENSMUSG00000022871","Fetub",235,"Regular (>50bp)",-0.219,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:20409104:20409281:20409031:20409422:SE","SE","ENSMUSG00000046613","Vwa5b2",177,"Regular (>50bp)",-0.172,0.0287741506516248,TRUE,"Exclusion (dPSI < 0)"
"chr16:20409219:20409281:20409031:20409422:SE","SE","ENSMUSG00000046613","Vwa5b2",62,"Regular (>50bp)",-0.141,9.98298601228234e-05,TRUE,"Exclusion (dPSI < 0)"
"chr16:20414924:20415080:20414570:20415769:SE","SE","ENSMUSG00000046613","Vwa5b2",156,"Regular (>50bp)",-0.141,8.13939243889258e-06,TRUE,"Exclusion (dPSI < 0)"
"chr16:15411554:15411622:15399071:15412323:SE","SE","ENSMUSG00000022674","Ube2v2",68,"Regular (>50bp)",0.115,6.17216614252387e-06,TRUE,"Inclusion (dPSI > 0)"
"chr15:102086961:102087051:102086221:102087215:SE","SE","ENSMUSG00000023044","Csad",90,"Regular (>50bp)",-0.304,9.98763361577042e-13,TRUE,"Exclusion (dPSI < 0)"
"chr15:102097321:102097397:102097114:102111571:SE","SE","ENSMUSG00000023044","Csad",76,"Regular (>50bp)",0.143,0.0037533753006842,TRUE,"Inclusion (dPSI > 0)"
"chr15:102097321:102097397:102097114:102112573:SE","SE","ENSMUSG00000023044","Csad",76,"Regular (>50bp)",0.135,0.0216734952991413,TRUE,"Inclusion (dPSI > 0)"
"chr15:99541273:99541404:99540852:99549387:SE","SE","ENSMUSG00000023015","Racgap1",131,"Regular (>50bp)",-0.165,0,TRUE,"Exclusion (dPSI < 0)"
"chr15:83962969:83963098:83961783:83964387:SE","SE","ENSMUSG00000018865","Sult4a1",129,"Regular (>50bp)",0.167,2.69343925895728e-12,TRUE,"Inclusion (dPSI > 0)"
"chr15:75946455:75946506:75944417:75947390:SE","SE","ENSMUSG00000002524","Puf60",51,"Regular (>50bp)",0.168,0,TRUE,"Inclusion (dPSI > 0)"
"chr15:75919770:75919845:75919521:75919963:SE","SE","ENSMUSG00000022568","Scrib",75,"Regular (>50bp)",-0.168,4.81136874308379e-07,TRUE,"Exclusion (dPSI < 0)"
"chr15:75921305:75921389:75921150:75921898:SE","SE","ENSMUSG00000022568","Scrib",84,"Regular (>50bp)",-0.22,0,TRUE,"Exclusion (dPSI < 0)"
"chr15:73236889:73237044:73215208:73294857:SE","SE","ENSMUSG00000022607","Ptk2",155,"Regular (>50bp)",-0.124,0.00293072824508913,TRUE,"Exclusion (dPSI < 0)"
"chr15:73263607:73263729:73202864:73266496:SE","SE","ENSMUSG00000022607","Ptk2",122,"Regular (>50bp)",-0.143,0.0468979104394288,TRUE,"Exclusion (dPSI < 0)"
"chr15:66495609:66495732:66494666:66495840:SE","SE","ENSMUSG00000072501","Phf20l1",123,"Regular (>50bp)",-0.277,3.44219544020406e-08,TRUE,"Exclusion (dPSI < 0)"
"chr15:61978972:61979314:61910050:62114022:SE","SE","ENSMUSG00000097039","Pvt1",342,"Regular (>50bp)",-0.123,0.0306070663023369,TRUE,"Exclusion (dPSI < 0)"
"chr15:62031845:62031977:61910050:62047315:SE","SE","ENSMUSG00000097039","Pvt1",132,"Regular (>50bp)",-0.118,0.0334578316845123,TRUE,"Exclusion (dPSI < 0)"
"chr15:62031845:62031977:62021201:62047315:SE","SE","ENSMUSG00000097039","Pvt1",132,"Regular (>50bp)",-0.138,0.00304070441608889,TRUE,"Exclusion (dPSI < 0)"
"chr15:62047612:62047775:62047397:62094585:SE","SE","ENSMUSG00000097039","Pvt1",163,"Regular (>50bp)",-0.193,0.00173356617197294,TRUE,"Exclusion (dPSI < 0)"
"chr15:5061368:5061615:5052181:5063667:SE","SE","ENSMUSG00000079105","C7",247,"Regular (>50bp)",-0.153,0.00420360995311163,TRUE,"Exclusion (dPSI < 0)"
"chr14:61861881:61861931:61841255:61862668:SE","SE","ENSMUSG00000097589","Dleu2",50,"Small (30-50bp)",-0.206,0.0181912535502611,TRUE,"Exclusion (dPSI < 0)"
"chr14:57048196:57048316:57048053:57049048:SE","SE","ENSMUSG00000040123","Zmym5",120,"Regular (>50bp)",-0.257,2.72650929155964e-05,TRUE,"Exclusion (dPSI < 0)"
"chrX:72949762:72949825:72949469:72950034:SE","SE","ENSMUSG00000031389","Arhgap4",63,"Regular (>50bp)",-0.256,0.00549118627373868,TRUE,"Exclusion (dPSI < 0)"
"chr14:52242335:52242356:52242199:52242445:SE","SE","ENSMUSG00000004562","Arhgef40",21,"Microexon (0-30bp)",-0.167,0.0190484496052214,TRUE,"Exclusion (dPSI < 0)"
"chr14:52126603:52126854:52126293:52126984:SE","SE","ENSMUSG00000004561","Mettl17",251,"Regular (>50bp)",-0.164,0.0101770932992758,TRUE,"Exclusion (dPSI < 0)"
"chr14:47963385:47963457:47962427:47963682:SE","SE","ENSMUSG00000021843","Ktn1",72,"Regular (>50bp)",-0.278,0,TRUE,"Exclusion (dPSI < 0)"
"chr14:45860297:45860399:45858297:45866310:SE","SE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",0.202,9.08505595997864e-08,TRUE,"Inclusion (dPSI > 0)"
"chr14:45860297:45860399:45858297:45867036:SE","SE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",0.229,1.00094948310059e-07,TRUE,"Inclusion (dPSI > 0)"
"chr14:24252365:24252434:24243022:24295214:SE","SE","ENSMUSG00000021782","Dlg5",69,"Regular (>50bp)",0.2,3.21301936253784e-05,TRUE,"Inclusion (dPSI > 0)"
"chr19:44514654:44514754:44514093:44515043:SE","SE","ENSMUSG00000051984","Sec31b",100,"Regular (>50bp)",-0.138,0.0177730572840249,TRUE,"Exclusion (dPSI < 0)"
"chr13:111584429:111584489:111577350:111585466:SE","SE","ENSMUSG00000032745","Gpbp1",60,"Regular (>50bp)",0.152,5.0053279788322e-12,TRUE,"Inclusion (dPSI > 0)"
"chr13:107106211:107106325:107105296:107111002:SE","SE","ENSMUSG00000021693","Kif2a",114,"Regular (>50bp)",-0.183,6.10355387630414e-14,TRUE,"Exclusion (dPSI < 0)"
"chr13:103966695:103966839:103964531:103970005:SE","SE","ENSMUSG00000021709","Erbin",144,"Regular (>50bp)",-0.191,3.30970954966116e-13,TRUE,"Exclusion (dPSI < 0)"
"chr13:104022648:104022846:104005406:104056753:SE","SE","ENSMUSG00000021709","Erbin",198,"Regular (>50bp)",-0.493,1.9817333954181e-05,TRUE,"Exclusion (dPSI < 0)"
"chr13:103900803:103900927:103900514:103905824:SE","SE","ENSMUSG00000032621","Srek1",124,"Regular (>50bp)",0.131,2.96533741839348e-11,TRUE,"Inclusion (dPSI > 0)"
"chr19:55743445:55743514:55731629:55806195:SE","SE","ENSMUSG00000024985","Tcf7l2",69,"Regular (>50bp)",0.16,0.0391099382053929,TRUE,"Inclusion (dPSI > 0)"
"chr19:55914408:55914481:55912376:55919865:SE","SE","ENSMUSG00000024985","Tcf7l2",73,"Regular (>50bp)",0.198,0.00900541194774358,TRUE,"Inclusion (dPSI > 0)"
"chr19:55914408:55914481:55913012:55919865:SE","SE","ENSMUSG00000024985","Tcf7l2",73,"Regular (>50bp)",0.168,0.02138329801425,TRUE,"Inclusion (dPSI > 0)"
"chr19:55916161:55916186:55914481:55919865:SE","SE","ENSMUSG00000024985","Tcf7l2",25,"Microexon (0-30bp)",-0.197,0.00635973075347412,TRUE,"Exclusion (dPSI < 0)"
"chr13:74731765:74731992:74729359:74739390:SE","SE","ENSMUSG00000113204","Gm46430",227,"Regular (>50bp)",-0.324,0.0498277729635883,TRUE,"Exclusion (dPSI < 0)"
"chr13:64445068:64445200:64423670:64456635:SE","SE","ENSMUSG00000021482","Prxl2c",132,"Regular (>50bp)",0.164,3.19801903985779e-06,TRUE,"Inclusion (dPSI > 0)"
"chr13:64349145:64349262:64344489:64353084:SE","SE","ENSMUSG00000033102","Cdc14b",117,"Regular (>50bp)",0.535,0.000208947045737529,TRUE,"Inclusion (dPSI > 0)"
"chr13:64353311:64353397:64349262:64356920:SE","SE","ENSMUSG00000033102","Cdc14b",86,"Regular (>50bp)",-0.118,0.0368972728992684,TRUE,"Exclusion (dPSI < 0)"
"chr13:55712332:55712393:55691602:55718587:SE","SE","ENSMUSG00000021495","Fam193b",61,"Regular (>50bp)",0.144,0.00381295193590217,TRUE,"Inclusion (dPSI > 0)"
"chr13:55712332:55712393:55704038:55718587:SE","SE","ENSMUSG00000021495","Fam193b",61,"Regular (>50bp)",-0.166,3.52706147381082e-05,TRUE,"Exclusion (dPSI < 0)"
"chr19:45018178:45018250:45017762:45018418:SE","SE","ENSMUSG00000074818","Pdzd7",72,"Regular (>50bp)",0.109,0.000260824319092781,TRUE,"Inclusion (dPSI > 0)"
"chr17:32305003:32305082:32303066:32306732:SE","SE","ENSMUSG00000121449","Pdxk-ps",79,"Regular (>50bp)",-0.306,4.0476382504492e-07,TRUE,"Exclusion (dPSI < 0)"
"chr13:35083297:35083438:35083206:35083813:SE","SE","ENSMUSG00000021413","Prpf4b",141,"Regular (>50bp)",-0.31,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:20553611:20553712:20553523:20553866:SE","SE","ENSMUSG00000006958","Chrd",101,"Regular (>50bp)",-0.387,0.000129799836426995,TRUE,"Exclusion (dPSI < 0)"
"chr16:20553611:20553719:20553523:20553866:SE","SE","ENSMUSG00000006958","Chrd",108,"Regular (>50bp)",-0.449,2.13768804346231e-06,TRUE,"Exclusion (dPSI < 0)"
"chr16:20553655:20553719:20553523:20553866:SE","SE","ENSMUSG00000006958","Chrd",64,"Regular (>50bp)",-0.354,0.0105224860836707,TRUE,"Exclusion (dPSI < 0)"
"chr13:21705955:21706079:21705132:21709307:SE","SE","ENSMUSG00000063894","Zkscan8",124,"Regular (>50bp)",0.242,5.30459291731261e-05,TRUE,"Inclusion (dPSI > 0)"
"chr13:21706393:21706485:21705132:21709307:SE","SE","ENSMUSG00000063894","Zkscan8",92,"Regular (>50bp)",0.336,7.43164044426592e-08,TRUE,"Inclusion (dPSI > 0)"
"chr13:21632336:21632654:21632064:21633443:SE","SE","ENSMUSG00000022228","Zscan26",318,"Regular (>50bp)",-0.104,3.26082655539263e-06,TRUE,"Exclusion (dPSI < 0)"
"chr13:21632336:21632654:21632064:21633610:SE","SE","ENSMUSG00000022228","Zscan26",318,"Regular (>50bp)",-0.21,1.74233608451325e-13,TRUE,"Exclusion (dPSI < 0)"
"chr13:21633443:21633503:21632064:21633610:SE","SE","ENSMUSG00000022228","Zscan26",60,"Regular (>50bp)",-0.256,1.06510101077711e-05,TRUE,"Exclusion (dPSI < 0)"
"chr12:111760082:111760133:111755893:111760770:SE","SE","ENSMUSG00000021288","Klc1",51,"Regular (>50bp)",0.211,0,TRUE,"Inclusion (dPSI > 0)"
"chr12:111760082:111760133:111755893:111761981:SE","SE","ENSMUSG00000021288","Klc1",51,"Regular (>50bp)",0.154,0.000160037126879157,TRUE,"Inclusion (dPSI > 0)"
"chr12:111760082:111760133:111755920:111760770:SE","SE","ENSMUSG00000021288","Klc1",51,"Regular (>50bp)",0.15,2.69343925895728e-12,TRUE,"Inclusion (dPSI > 0)"
"chr12:110444793:110445057:110443435:110450469:SE","SE","ENSMUSG00000113585","Gm19605",264,"Regular (>50bp)",0.351,0.00085302931527466,TRUE,"Inclusion (dPSI > 0)"
"chr12:109515725:109515806:109512425:109515913:SE","SE","ENSMUSG00000021268","Meg3",81,"Regular (>50bp)",-0.331,0.0195073445336856,TRUE,"Exclusion (dPSI < 0)"
"chr15:58819174:58819369:58817868:58823318:SE","SE","ENSMUSG00000022353","Mtss1",195,"Regular (>50bp)",0.124,0.000251059822237387,TRUE,"Inclusion (dPSI > 0)"
"chr12:87202246:87202343:87194282:87204666:SE","SE","ENSMUSG00000021033","Gstz1",97,"Regular (>50bp)",0.108,0.0133010555962245,TRUE,"Inclusion (dPSI > 0)"
"chr12:85890719:85890772:85890634:85892020:SE","SE","ENSMUSG00000012609","Ttll5",53,"Regular (>50bp)",-0.144,2.09091554847252e-08,TRUE,"Exclusion (dPSI < 0)"
"chr12:81975015:81975148:81966154:81980304:SE","SE","ENSMUSG00000021140","Pcnx",133,"Regular (>50bp)",0.164,0.00873957281480054,TRUE,"Inclusion (dPSI > 0)"
"chr12:81975018:81975148:81966154:81980304:SE","SE","ENSMUSG00000021140","Pcnx",130,"Regular (>50bp)",0.219,0.0120602963590191,TRUE,"Inclusion (dPSI > 0)"
"chr12:73390442:73390522:73388534:73391566:SE","SE","ENSMUSG00000044712","Slc38a6",80,"Regular (>50bp)",0.309,0.0128915895662323,TRUE,"Inclusion (dPSI > 0)"
"chr12:69772228:69772328:69771788:69784724:SE","SE","ENSMUSG00000054894","Dmac2l",100,"Regular (>50bp)",0.11,0.000336218499461787,TRUE,"Inclusion (dPSI > 0)"
"chr12:65090488:65090651:65090131:65090779:SE","SE","ENSMUSG00000035597","Prpf39",163,"Regular (>50bp)",-0.107,0.0313983465220249,TRUE,"Exclusion (dPSI < 0)"
"chr12:65090541:65090651:65090131:65090779:SE","SE","ENSMUSG00000035597","Prpf39",110,"Regular (>50bp)",-0.124,0.0282017471999398,TRUE,"Exclusion (dPSI < 0)"
"chr12:65102207:65102307:65102094:65102411:SE","SE","ENSMUSG00000035597","Prpf39",100,"Regular (>50bp)",-0.198,0.000320191755661519,TRUE,"Exclusion (dPSI < 0)"
"chr12:25090454:25090568:25088549:25101093:SE","SE","ENSMUSG00000036333","Kidins220",114,"Regular (>50bp)",0.152,2.95362368420932e-06,TRUE,"Inclusion (dPSI > 0)"
"chr12:25097892:25097925:25090568:25101093:SE","SE","ENSMUSG00000036333","Kidins220",33,"Small (30-50bp)",-0.128,7.03298940818431e-07,TRUE,"Exclusion (dPSI < 0)"
"chr12:17047496:17047704:17045645:17047774:SE","SE","ENSMUSG00000045679","Pqlc3",208,"Regular (>50bp)",-0.291,4.63002303079279e-05,TRUE,"Exclusion (dPSI < 0)"
"chr12:3824569:3824610:3823640:3829618:SE","SE","ENSMUSG00000071454","Dtnb",41,"Small (30-50bp)",-0.202,4.03815502687876e-06,TRUE,"Exclusion (dPSI < 0)"
"chr12:3288833:3289009:3288112:3291521:SE","SE","ENSMUSG00000079179","Rab10os",176,"Regular (>50bp)",-0.121,6.73394999766936e-10,TRUE,"Exclusion (dPSI < 0)"
"chr11:120959860:120959914:120959672:120960413:SE","SE","ENSMUSG00000025165","Sectm1a",54,"Regular (>50bp)",0.379,1.24374305404046e-12,TRUE,"Inclusion (dPSI > 0)"
"chr11:120844999:120845094:120839976:120846051:SE","SE","ENSMUSG00000025161","Slc16a3",95,"Regular (>50bp)",0.133,1.46824664266279e-08,TRUE,"Inclusion (dPSI > 0)"
"chr11:120509974:120510116:120509875:120510508:SE","SE","ENSMUSG00000025138","Sirt7",142,"Regular (>50bp)",-0.255,7.89935249579501e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:120509974:120510116:120509875:120510988:SE","SE","ENSMUSG00000025138","Sirt7",142,"Regular (>50bp)",-0.256,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:120503671:120503909:120503427:120504204:SE","SE","ENSMUSG00000025137","Pcyt2",238,"Regular (>50bp)",-0.231,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:120503855:120503909:120503427:120504204:SE","SE","ENSMUSG00000025137","Pcyt2",54,"Regular (>50bp)",-0.132,1.90477869399475e-07,TRUE,"Exclusion (dPSI < 0)"
"chr17:46505127:46505342:46501702:46509559:SE","SE","ENSMUSG00000023953","Polh",215,"Regular (>50bp)",-0.177,4.42377117596674e-11,TRUE,"Exclusion (dPSI < 0)"
"chr11:117718904:117718995:117716832:117723170:SE","SE","ENSMUSG00000017718","Afmid",91,"Regular (>50bp)",-0.257,0.00328488530829696,TRUE,"Exclusion (dPSI < 0)"
"chr11:115051263:115051340:115051181:115051460:SE","SE","ENSMUSG00000020732","Rab37",77,"Regular (>50bp)",-0.132,3.87278373001197e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106064607:106075387:SE","SE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",-0.143,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106064607:106077926:SE","SE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",-0.172,3.707656846415e-07,TRUE,"Exclusion (dPSI < 0)"
"chr11:104177948:104178035:104173306:104193186:SE","SE","ENSMUSG00000018411","Mapt",87,"Regular (>50bp)",0.108,1.71917323588273e-05,TRUE,"Inclusion (dPSI > 0)"
"chr11:104180733:104180820:104178035:104193186:SE","SE","ENSMUSG00000018411","Mapt",87,"Regular (>50bp)",0.152,4.49553475872719e-06,TRUE,"Inclusion (dPSI > 0)"
"chr11:104185684:104185750:104173306:104193186:SE","SE","ENSMUSG00000018411","Mapt",66,"Regular (>50bp)",0.203,6.61711795217488e-09,TRUE,"Inclusion (dPSI > 0)"
