"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant"
"chr19:16980985:16981188:16977407:16993571:SE","SE","ENSMUSG00000039126","Prune2",203,"Regular (>50bp)",-0.003,1,FALSE
"chr19:16983985:16984149:16981188:16993571:SE","SE","ENSMUSG00000039126","Prune2",164,"Regular (>50bp)",-0.003,1,FALSE
"chr19:17095406:17101956:17091106:17102301:SE","SE","ENSMUSG00000039126","Prune2",6550,"Regular (>50bp)",0.001,1,FALSE
"chr19:17170619:17170793:17156354:17176476:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.005,1,FALSE
"chr19:17170619:17170793:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.008,1,FALSE
"chr19:17176476:17176579:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",0.008,1,FALSE
"chr19:17176476:17176579:17170793:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",-0.001,1,FALSE
"chr19:17189041:17189077:17185693:17189655:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.017,1,FALSE
"chr19:17189041:17189077:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.028,0.76716048037201,FALSE
"chr19:17189041:17189077:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.092,0.521962018980933,FALSE
"chr19:17189655:17189694:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.113,0.0330137103152969,TRUE
"chr19:17189655:17189694:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.038,0.89892362264764,FALSE
"chr19:17189655:17189694:17189077:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.116,0.00583089718009933,TRUE
"chr19:17189655:17189694:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.089,0.128242629807748,FALSE
"chr19:17193689:17193737:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.118,0.0452451347637844,TRUE
"chr19:17193689:17193737:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.01,0.534689415875486,FALSE
"chr19:17193689:17193737:17189694:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.009,1,FALSE
"chr19:5701663:5701742:5701590:5701933:SE","SE","ENSMUSG00000056917","Sipa1",79,"Regular (>50bp)",0,1,FALSE
"chr19:5705715:5705819:5705443:5706181:SE","SE","ENSMUSG00000056917","Sipa1",104,"Regular (>50bp)",-0.002,1,FALSE
"chr19:5710341:5710426:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",85,"Regular (>50bp)",-0.038,1,FALSE
"chr19:5710341:5711109:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",768,"Regular (>50bp)",-0.032,1,FALSE
"chr19:5710341:5711139:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",798,"Regular (>50bp)",-0.014,1,FALSE
"chr19:5711623:5711651:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",0.295,6.66291490053471e-05,TRUE
"chr19:5711623:5711651:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",0.033,0.663190363648677,FALSE
"chr19:5711623:5711654:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",0.214,1,FALSE
"chr19:5711623:5711654:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",0.09,0.14684701233851,FALSE
"chr19:5711623:5711686:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",0.266,0.000136639824794856,TRUE
"chr19:5711623:5711686:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",0.002,1,FALSE
"chr19:5712615:5712869:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.023,0.936941435355459,FALSE
"chr19:5712615:5712869:5711651:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.042,1,FALSE
"chr19:5712615:5712869:5711654:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.017,1,FALSE
"chr19:5712615:5712869:5711686:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.089,0.849341902014564,FALSE
"chr18:46887437:46887529:46875148:46912254:SE","SE","ENSMUSG00000024480","Ap3s1",92,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46890448:46890502:46887529:46891069:SE","SE","ENSMUSG00000024480","Ap3s1",54,"Regular (>50bp)",-0.004,1,FALSE
"chr18:46891069:46891181:46887529:46912254:SE","SE","ENSMUSG00000024480","Ap3s1",112,"Regular (>50bp)",-0.01,0.0137354050281744,FALSE
"chr18:46891069:46891181:46887529:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",112,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46912254:46912326:46887529:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",72,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46912254:46912326:46891181:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",72,"Regular (>50bp)",0.002,1,FALSE
"chr18:46913727:46913835:46891181:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",108,"Regular (>50bp)",-0.003,1,FALSE
"chr18:46916825:46916866:46913835:46921723:SE","SE","ENSMUSG00000024480","Ap3s1",41,"Small (30-50bp)",-0.757,0.000578400887225834,TRUE
"chr18:46916825:46916866:46913835:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",41,"Small (30-50bp)",0,1,FALSE
"chr18:46921723:46921771:46913835:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",48,"Small (30-50bp)",0.024,1.80701390240478e-07,FALSE
"chr18:36662739:36662789:36662382:36662925:SE","SE","ENSMUSG00000024485","Slc4a9",50,"Small (30-50bp)",0.264,0.000194381456300803,TRUE
"chr18:36662925:36663083:36662382:36663328:SE","SE","ENSMUSG00000024485","Slc4a9",158,"Regular (>50bp)",-0.083,1,FALSE
"chr18:32547997:32548090:32547343:32552895:SE","SE","ENSMUSG00000024381","Bin1",93,"Regular (>50bp)",0.011,1,FALSE
"chr18:32552895:32552981:32547343:32553121:SE","SE","ENSMUSG00000024381","Bin1",86,"Regular (>50bp)",0,1,FALSE
"chr18:32554930:32555013:32553197:32557872:SE","SE","ENSMUSG00000024381","Bin1",83,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32562248:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32562752:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32565035:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",0.006,1,FALSE
"chr18:32562248:32562356:32558020:32562752:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32562248:32562356:32559405:32562752:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",0.065,1.39864747015665e-05,FALSE
"chr18:32562752:32562776:32559405:32564723:SE","SE","ENSMUSG00000024381","Bin1",24,"Microexon (0-30bp)",0.14,0.0132226098273639,TRUE
"chr18:32562752:32562776:32559405:32565035:SE","SE","ENSMUSG00000024381","Bin1",24,"Microexon (0-30bp)",0.158,0.00216435526037455,TRUE
"chr18:32563802:32563910:32562776:32564723:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.062,0.0700183553683899,FALSE
"chr18:32563802:32563910:32562776:32565035:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.011,1,FALSE
"chr18:32564723:32564795:32558020:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.004,1,FALSE
"chr18:32564723:32564795:32559405:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.007,1,FALSE
"chr18:32564723:32564795:32562776:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.007,0.704547077425064,FALSE
"chr18:32564723:32564795:32563910:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.001,1,FALSE
"chr18:32565035:32565146:32558020:32565376:SE","SE","ENSMUSG00000024381","Bin1",111,"Regular (>50bp)",-0.002,1,FALSE
"chr18:24604118:24604141:24604037:24606006:SE","SE","ENSMUSG00000024273","2700062C07Rik",23,"Microexon (0-30bp)",-0.014,0.482357065842646,FALSE
"chr18:24604118:24604141:24604037:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",23,"Microexon (0-30bp)",-0.102,0.0216985677542389,TRUE
"chr18:24604118:24604203:24604037:24606006:SE","SE","ENSMUSG00000024273","2700062C07Rik",85,"Regular (>50bp)",-0.046,1,FALSE
"chr18:24606006:24606206:24604037:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",200,"Regular (>50bp)",-0.011,1,FALSE
"chr18:24606006:24606206:24604141:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",200,"Regular (>50bp)",0.012,0.590839263847186,FALSE
"chr18:20953934:20954080:20952370:20958023:SE","SE","ENSMUSG00000033382","Trappc8",146,"Regular (>50bp)",-0.002,1,FALSE
"chr18:20958023:20958125:20954080:20961525:SE","SE","ENSMUSG00000033382","Trappc8",102,"Regular (>50bp)",-0.001,1,FALSE
"chr18:20964506:20964565:20961705:20964666:SE","SE","ENSMUSG00000033382","Trappc8",59,"Regular (>50bp)",-0.001,1,FALSE
"chr18:20977180:20977307:20974739:20978634:SE","SE","ENSMUSG00000033382","Trappc8",127,"Regular (>50bp)",-0.009,1,FALSE
"chr18:20978634:20978709:20974739:20979505:SE","SE","ENSMUSG00000033382","Trappc8",75,"Regular (>50bp)",-0.019,1,FALSE
"chr18:20988001:20988133:20985911:20993489:SE","SE","ENSMUSG00000033382","Trappc8",132,"Regular (>50bp)",0.004,1,FALSE
"chr18:20988877:20988895:20988133:20993489:SE","SE","ENSMUSG00000033382","Trappc8",18,"Microexon (0-30bp)",0.11,7.28534664518961e-06,TRUE
"chr18:20993489:20993595:20988133:20995951:SE","SE","ENSMUSG00000033382","Trappc8",106,"Regular (>50bp)",0.002,1,FALSE
"chr18:21018119:21018314:21007761:21028967:SE","SE","ENSMUSG00000033382","Trappc8",195,"Regular (>50bp)",0.002,1,FALSE
"chr17:25119761:25119829:25119620:25119912:SE","SE","ENSMUSG00000024163","Mapk8ip3",68,"Regular (>50bp)",0,1,FALSE
"chr17:25119912:25119993:25119829:25120079:SE","SE","ENSMUSG00000024163","Mapk8ip3",81,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25121251:25121417:25120761:25121977:SE","SE","ENSMUSG00000024163","Mapk8ip3",166,"Regular (>50bp)",-0.002,1,FALSE
"chr17:25122898:25123025:25122358:25123622:SE","SE","ENSMUSG00000024163","Mapk8ip3",127,"Regular (>50bp)",0,1,FALSE
"chr17:25125120:25125202:25124272:25125782:SE","SE","ENSMUSG00000024163","Mapk8ip3",82,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25125147:25125202:25124272:25125782:SE","SE","ENSMUSG00000024163","Mapk8ip3",55,"Regular (>50bp)",-0.005,1,FALSE
"chr17:25127384:25127402:25126360:25128123:SE","SE","ENSMUSG00000024163","Mapk8ip3",18,"Microexon (0-30bp)",0.149,0,TRUE
"chr17:25128123:25128135:25127402:25131721:SE","SE","ENSMUSG00000024163","Mapk8ip3",12,"Microexon (0-30bp)",-0.001,1,FALSE
"chr17:25136968:25137110:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",142,"Regular (>50bp)",-0.01,1,FALSE
"chr17:25136968:25137113:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",145,"Regular (>50bp)",-0.006,1,FALSE
"chr17:25137061:25137110:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",49,"Small (30-50bp)",-0.004,1,FALSE
"chr17:25137061:25137113:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",52,"Regular (>50bp)",-0.003,1,FALSE
"chr17:25139445:25139469:25137113:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",-0.023,0.3776722198361,FALSE
"chr17:25139445:25139469:25137113:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",0.005,1,FALSE
"chr17:25139445:25139469:25137110:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",-0.005,1,FALSE
"chr17:25142789:25142881:25137113:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",92,"Regular (>50bp)",0.003,1,FALSE
"chr17:25142789:25142881:25139469:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",92,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25146802:25146923:25143191:25155510:SE","SE","ENSMUSG00000024163","Mapk8ip3",121,"Regular (>50bp)",0.001,1,FALSE
"chr16:43712515:43712554:43710401:43718452:SE","SE","ENSMUSG00000022701","Ccdc191",39,"Small (30-50bp)",0.186,7.85526742502879e-05,TRUE
"chr16:43712515:43712554:43710401:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",39,"Small (30-50bp)",0.076,1,FALSE
"chr16:43718452:43718594:43710401:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",0.018,0.807575019242147,FALSE
"chr16:43718452:43718594:43712554:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",-0.006,1,FALSE
"chr16:43718452:43718594:43712554:43725713:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",0.024,1,FALSE
"chr16:43751556:43751747:43735966:43759276:SE","SE","ENSMUSG00000022701","Ccdc191",191,"Regular (>50bp)",0.017,0.916357436094478,FALSE
"chr16:43762150:43762192:43759526:43763866:SE","SE","ENSMUSG00000022701","Ccdc191",42,"Small (30-50bp)",-0.002,1,FALSE
"chr16:43779578:43779731:43777324:43780380:SE","SE","ENSMUSG00000022701","Ccdc191",153,"Regular (>50bp)",-0.006,1,FALSE
"chr16:20492348:20492405:20491626:20492617:SE","SE","ENSMUSG00000045983","Eif4g1",57,"Regular (>50bp)",0.021,0.418986129255444,FALSE
"chr16:20492348:20492405:20491626:20492977:SE","SE","ENSMUSG00000045983","Eif4g1",57,"Regular (>50bp)",-0.003,1,FALSE
"chr16:20492617:20492711:20491626:20492977:SE","SE","ENSMUSG00000045983","Eif4g1",94,"Regular (>50bp)",-0.003,1,FALSE
"chr16:20492617:20492711:20492405:20492977:SE","SE","ENSMUSG00000045983","Eif4g1",94,"Regular (>50bp)",-0.008,0.0563641957045931,FALSE
"chr16:20492977:20493064:20491626:20493535:SE","SE","ENSMUSG00000045983","Eif4g1",87,"Regular (>50bp)",-0.002,1,FALSE
"chr16:20492977:20493064:20491626:20494093:SE","SE","ENSMUSG00000045983","Eif4g1",87,"Regular (>50bp)",0.017,0.697132522405875,FALSE
"chr16:20492977:20493064:20491626:20494479:SE","SE","ENSMUSG00000045983","Eif4g1",87,"Regular (>50bp)",-0.075,1,FALSE
"chr16:20492977:20493064:20491626:20496435:SE","SE","ENSMUSG00000045983","Eif4g1",87,"Regular (>50bp)",0.056,1,FALSE
"chr16:20492977:20493064:20492405:20494093:SE","SE","ENSMUSG00000045983","Eif4g1",87,"Regular (>50bp)",0,1,FALSE
"chr16:20493535:20493556:20491626:20494093:SE","SE","ENSMUSG00000045983","Eif4g1",21,"Microexon (0-30bp)",0.057,0.000139359982191431,FALSE
"chr16:20493535:20493556:20493064:20494093:SE","SE","ENSMUSG00000045983","Eif4g1",21,"Microexon (0-30bp)",0.166,1.83302648422216e-13,TRUE
"chr16:20494093:20494270:20491626:20494479:SE","SE","ENSMUSG00000045983","Eif4g1",177,"Regular (>50bp)",-0.001,1,FALSE
"chr16:20494093:20494270:20493064:20494479:SE","SE","ENSMUSG00000045983","Eif4g1",177,"Regular (>50bp)",0,1,FALSE
"chr16:20494479:20494579:20491626:20496435:SE","SE","ENSMUSG00000045983","Eif4g1",100,"Regular (>50bp)",0,1,FALSE
"chr16:20500169:20500328:20500066:20500483:SE","SE","ENSMUSG00000045983","Eif4g1",159,"Regular (>50bp)",-0.001,1,FALSE
"chr16:20500169:20500328:20500066:20500486:SE","SE","ENSMUSG00000045983","Eif4g1",159,"Regular (>50bp)",0.001,1,FALSE
"chr16:20502167:20502404:20501555:20502561:SE","SE","ENSMUSG00000045983","Eif4g1",237,"Regular (>50bp)",0,1,FALSE
"chr16:20504260:20504363:20503258:20504608:SE","SE","ENSMUSG00000045983","Eif4g1",103,"Regular (>50bp)",-0.001,1,FALSE
"chr16:20505262:20505381:20505127:20505509:SE","SE","ENSMUSG00000045983","Eif4g1",119,"Regular (>50bp)",0,1,FALSE
"chr16:20506130:20506212:20506025:20507288:SE","SE","ENSMUSG00000045983","Eif4g1",82,"Regular (>50bp)",0,1,FALSE
"chr16:20507720:20507802:20507615:20507941:SE","SE","ENSMUSG00000045983","Eif4g1",82,"Regular (>50bp)",0,1,FALSE
"chr16:20507720:20507802:20507615:20510996:SE","SE","ENSMUSG00000045983","Eif4g1",82,"Regular (>50bp)",0,1,FALSE
"chr16:20507941:20508082:20507615:20510996:SE","SE","ENSMUSG00000045983","Eif4g1",141,"Regular (>50bp)",0,1,FALSE
"chr16:20507941:20508082:20507802:20510996:SE","SE","ENSMUSG00000045983","Eif4g1",141,"Regular (>50bp)",0,1,FALSE
"chr15:89173224:89173312:89173146:89173807:SE","SE","ENSMUSG00000036529","Sbf1",88,"Regular (>50bp)",-0.001,1,FALSE
"chr15:89180154:89180232:89179779:89183685:SE","SE","ENSMUSG00000036529","Sbf1",78,"Regular (>50bp)",0.028,1,FALSE
"chr15:89186045:89186173:89185154:89186384:SE","SE","ENSMUSG00000036529","Sbf1",128,"Regular (>50bp)",0.001,1,FALSE
"chr15:89188012:89188162:89187744:89188887:SE","SE","ENSMUSG00000036529","Sbf1",150,"Regular (>50bp)",-0.001,1,FALSE
"chr15:89190382:89190496:89190275:89190571:SE","SE","ENSMUSG00000036529","Sbf1",114,"Regular (>50bp)",-0.001,1,FALSE
"chr15:89191374:89191398:89191138:89191695:SE","SE","ENSMUSG00000036529","Sbf1",24,"Microexon (0-30bp)",0.134,0,TRUE
"chr15:89192687:89192773:89192362:89199264:SE","SE","ENSMUSG00000036529","Sbf1",86,"Regular (>50bp)",0.001,1,FALSE
"chr14:120562205:120562824:120513317:120579752:SE","SE","ENSMUSG00000022139","Mbnl2",619,"Regular (>50bp)",0.001,1,FALSE
"chr14:120562205:120562824:120513317:120616561:SE","SE","ENSMUSG00000022139","Mbnl2",619,"Regular (>50bp)",0.004,1,FALSE
"chr14:120579752:120579894:120513317:120616561:SE","SE","ENSMUSG00000022139","Mbnl2",142,"Regular (>50bp)",0.342,1,FALSE
"chr14:120579752:120579894:120562824:120616561:SE","SE","ENSMUSG00000022139","Mbnl2",142,"Regular (>50bp)",0.001,1,FALSE
"chr14:120622802:120623003:120616726:120626311:SE","SE","ENSMUSG00000022139","Mbnl2",201,"Regular (>50bp)",0.001,1,FALSE
"chr14:120626311:120626575:120616726:120633862:SE","SE","ENSMUSG00000022139","Mbnl2",264,"Regular (>50bp)",0.004,1,FALSE
"chr14:120633123:120633177:120626575:120633862:SE","SE","ENSMUSG00000022139","Mbnl2",54,"Regular (>50bp)",0.06,0.273951139291232,FALSE
"chr14:120640747:120640783:120634016:120642049:SE","SE","ENSMUSG00000022139","Mbnl2",36,"Small (30-50bp)",0.145,2.06151569147105e-05,TRUE
"chr14:120640747:120640783:120634016:120666346:SE","SE","ENSMUSG00000022139","Mbnl2",36,"Small (30-50bp)",0.113,0.00276681893539065,TRUE
"chr14:120642049:120642144:120634016:120666346:SE","SE","ENSMUSG00000022139","Mbnl2",95,"Regular (>50bp)",0.015,1,FALSE
"chr14:120642049:120642144:120640783:120666346:SE","SE","ENSMUSG00000022139","Mbnl2",95,"Regular (>50bp)",-0.006,1,FALSE
"chr14:58077007:58077052:58076662:58078285:SE","SE","ENSMUSG00000021969","Zdhhc20",45,"Small (30-50bp)",-0.072,0.00944494315238716,FALSE
"chr14:58087601:58087637:58084519:58094066:SE","SE","ENSMUSG00000021969","Zdhhc20",36,"Small (30-50bp)",0.196,6.6172500227135e-08,TRUE
"chr14:58094066:58094187:58084519:58095084:SE","SE","ENSMUSG00000021969","Zdhhc20",121,"Regular (>50bp)",-0.01,1,FALSE
"chr14:58094066:58094187:58084519:58111349:SE","SE","ENSMUSG00000021969","Zdhhc20",121,"Regular (>50bp)",-0.039,1,FALSE
"chr14:58102977:58103098:58084519:58111349:SE","SE","ENSMUSG00000021969","Zdhhc20",121,"Regular (>50bp)",-0.001,1,FALSE
"chr14:58102977:58103098:58096066:58111349:SE","SE","ENSMUSG00000021969","Zdhhc20",121,"Regular (>50bp)",-0.001,1,FALSE
"chr14:58102977:58103098:58096066:58115889:SE","SE","ENSMUSG00000021969","Zdhhc20",121,"Regular (>50bp)",0.005,1,FALSE
"chr14:58111349:58111453:58096066:58115889:SE","SE","ENSMUSG00000021969","Zdhhc20",104,"Regular (>50bp)",0.004,1,FALSE
"chr14:58111349:58111453:58103098:58115889:SE","SE","ENSMUSG00000021969","Zdhhc20",104,"Regular (>50bp)",-0.005,1,FALSE
"chr14:58115889:58115916:58103098:58127519:SE","SE","ENSMUSG00000021969","Zdhhc20",27,"Microexon (0-30bp)",-0.002,1,FALSE
"chr14:45836558:45836642:45833121:45839021:SE","SE","ENSMUSG00000037697","Ddhd1",84,"Regular (>50bp)",0.081,0.103735580282486,FALSE
"chr14:45842509:45842659:45840348:45846394:SE","SE","ENSMUSG00000037697","Ddhd1",150,"Regular (>50bp)",0.011,0.271165447387839,FALSE
"chr14:45853986:45854093:45851726:45856725:SE","SE","ENSMUSG00000037697","Ddhd1",107,"Regular (>50bp)",-0.002,1,FALSE
"chr14:45860297:45860350:45858297:45866310:SE","SE","ENSMUSG00000037697","Ddhd1",53,"Regular (>50bp)",0.07,0.297896829732759,FALSE
"chr14:45860297:45860399:45858297:45866310:SE","SE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",0.134,0.00534608001040081,TRUE
"chr14:45860297:45860399:45858297:45867036:SE","SE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",0.208,1.51614692199789e-08,TRUE
"chr14:45866310:45866331:45858297:45867036:SE","SE","ENSMUSG00000037697","Ddhd1",21,"Microexon (0-30bp)",0.202,1.72061376212635e-05,TRUE
"chr14:45866310:45866331:45860399:45867036:SE","SE","ENSMUSG00000037697","Ddhd1",21,"Microexon (0-30bp)",0.083,0.0691086310893666,FALSE
"chr14:45867036:45867210:45858297:45894678:SE","SE","ENSMUSG00000037697","Ddhd1",174,"Regular (>50bp)",-0.01,1,FALSE
"chr13:94527299:94527375:94495739:94531226:SE","SE","ENSMUSG00000021686","Ap3b1",76,"Regular (>50bp)",-0.019,0.00109112790750294,FALSE
"chr13:94527299:94527375:94495739:94539845:SE","SE","ENSMUSG00000021686","Ap3b1",76,"Regular (>50bp)",-0.003,1,FALSE
"chr13:94531226:94531301:94495739:94539845:SE","SE","ENSMUSG00000021686","Ap3b1",75,"Regular (>50bp)",-0.001,1,FALSE
"chr13:94531226:94531301:94527375:94539845:SE","SE","ENSMUSG00000021686","Ap3b1",75,"Regular (>50bp)",-0.004,1,FALSE
