"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"KO_vs_Parental","SE","Skipped Exon","Zmym3","ENSMUSG00000031310","chrX","-",0,-0.175,"0.726,0.795,0.711","0.903,0.932,0.922",100461878,100462558,100460892,100460936,100463303,100463404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Zmym3","ENSMUSG00000031310","chrX","-",6.41047855347639e-08,-0.146,"0.845,0.918,0.73","0.977,0.974,0.979",100461878,100462558,100460892,100460936,100463764,100463822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Zmym3","ENSMUSG00000031310","chrX","-",0,-0.21,"0.674,0.742,0.651","0.882,0.911,0.903",100462400,100462558,100460892,100460936,100463303,100463466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Ablim3","ENSMUSG00000032735","chr18","-",0.0469980524496196,0.303,"0.677,0.752,0.72","0.303,0.259,0.678",61949992,61950040,61947268,61947403,61952861,61952988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Ablim3","ENSMUSG00000032735","chr18","-",0.0319605160347993,0.193,"0.244,0.325,0.325","0.098,0.015,0.202",61952059,61952158,61947268,61947403,61952861,61952988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Gm33732","ENSMUSG00000118120","chr18","-",0.038780171689428,0.162,"0.273,0.292,0.297","0.104,0.121,0.152",54938665,54938757,54935688,54935732,54955902,54956035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rnf14","ENSMUSG00000060450","chr18","+",0.0211376478141826,-0.145,"0.608,0.603,0.513","0.747,0.747,0.666",38430518,38430628,38429737,38429851,38433481,38433610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rnf14","ENSMUSG00000060450","chr18","+",9.33221248580269e-05,-0.248,"0.535,1.0,0.72","1.0,1.0,1.0",38433481,38433643,38429758,38429851,38446264,38446437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rnf14","ENSMUSG00000060450","chr18","+",3.40916985073224e-05,-0.324,"0.512,1.0,0.517","1.0,1.0,1.0",38440917,38441448,38429687,38429851,38446264,38446437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Slc4a9","ENSMUSG00000024485","chr18","+",0.0006545800703738,0.255,"1.0,0.931,1.0","1.0,0.567,0.6",36662739,36662789,36662268,36662382,36662925,36663083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Sting1","ENSMUSG00000024349","chr18","-",9.85710703348617e-06,-0.354,"0.514,0.527,0.482","0.821,0.807,0.956",35872977,35873001,35872495,35872630,35873359,35873542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Paip2","ENSMUSG00000037058","chr18","+",0.0213098864546669,0.23,"0.586,0.325,0.509","0.265,0.245,0.22",35733097,35733170,35731693,35731812,35741790,35741872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Paip2","ENSMUSG00000037058","chr18","+",0.0326718197853215,-0.147,"0.178,0.047,0.0","0.348,0.044,0.273",35742645,35742726,35733117,35733170,35743923,35744087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Sil1","ENSMUSG00000024357","chr18","-",0.00255092158469026,-0.22,"0.404,0.495,0.533","0.765,0.654,0.672",35625911,35626019,35571362,35571433,35626197,35626286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","2010110K18Rik","ENSMUSG00000097755","chr18","+",0.0186649536236772,-0.268,"1.0,0.81,0.385","1.0,1.0,1.0",34889051,34889234,34887728,34887833,34889342,34889445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Bin1","ENSMUSG00000024381","chr18","+",0.00428096080427044,-0.108,"0.775,0.824,0.724","0.862,0.915,0.87",32563802,32563910,32561086,32562776,32565035,32565146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rnf138","ENSMUSG00000024317","chr18","+",0.000103674927235335,0.151,"0.707,0.687,0.642","0.512,0.523,0.548",21157465,21157573,21153944,21154056,21159142,21160592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Zbtb7c","ENSMUSG00000044646","chr18","+",0.0106849664433559,-0.155,"0.746,0.822,0.786","0.818,1.0,1.0",76033618,76033832,75953248,75953436,76144699,76144761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tmem241","ENSMUSG00000049411","chr18","-",0.000401409240402862,-0.13,"0.961,0.814,0.834","1.0,1.0,1.0",12237155,12237237,12207674,12207700,12246451,12246478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Gm30938","ENSMUSG00000117486","chr17","-",0.00108328611371799,-0.667,"0.0,1.0,0.0","1.0,1.0,1.0",87779124,87779219,87771471,87772361,87780094,87780187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Spdya","ENSMUSG00000052525","chr17","+",0.00119051165797142,-0.36,"0.529,1.0,0.273","1.0,1.0,0.882",71863234,71863484,71859055,71859136,71865615,71865674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Spdya","ENSMUSG00000052525","chr17","+",0.00387719633843175,-0.355,"0.597,1.0,0.202","1.0,1.0,0.864",71869497,71869583,71865615,71865674,71876011,71876183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Ubr2","ENSMUSG00000023977","chr17","-",1.60203776667274e-09,-0.2,"0.599,0.607,0.58","0.779,0.759,0.848",47291245,47291344,47286852,47287016,47291414,47291513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tjap1","ENSMUSG00000012296","chr17","-",0.000280383130535571,-0.118,"0.354,0.354,0.306","0.447,0.51,0.41",46575019,46575116,46574614,46574736,46575808,46575904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tjap1","ENSMUSG00000012296","chr17","-",0.000551714389815732,-0.127,"0.502,0.571,0.538","0.653,0.668,0.67",46575019,46575116,46574734,46574739,46575808,46575904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Gtpbp2","ENSMUSG00000023952","chr17","+",0.000364498301026655,-0.109,"0.099,0.145,0.13","0.185,0.314,0.202",46474222,46474334,46473959,46474139,46474408,46474431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Bag6","ENSMUSG00000024392","chr17","+",0,-0.176,"0.64,0.663,0.602","0.834,0.798,0.8",35361473,35361581,35361282,35361360,35361702,35361815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Vwa7","ENSMUSG00000007030","chr17","+",0.00412857928876318,-0.243,"0.592,1.0,0.679","1.0,1.0,1.0",35237363,35237460,35236032,35236281,35238013,35238124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","H2-K1","ENSMUSG00000061232","chr17","-",0.038585399615465,-0.564,"0.273,0.0,0.167","0.714,1.0,0.417",34218707,34219037,34216336,34216534,34219167,34219255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Akap8l","ENSMUSG00000002625","chr17","-",6.41047855347639e-08,-0.107,"0.15,0.151,0.164","0.255,0.285,0.247",32554084,32554144,32553561,32553670,32554536,32554597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Gm26885","ENSMUSG00000097125","chr17","-",0.00559316486966452,-0.146,"1.0,0.778,0.784","1.0,1.0,1.0",29682363,29682630,29680168,29680839,29683522,29683733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rab44","ENSMUSG00000064147","chr17","+",0.0437471131733604,-0.136,"0.044,0.084,0.173","0.123,0.386,0.201",29354159,29354306,29352611,29352786,29354788,29354879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rab44","ENSMUSG00000064147","chr17","+",0.00717462580318105,-0.109,"0.906,0.901,0.865","1.0,1.0,1.0",29354788,29354879,29352611,29352786,29356952,29357146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Kctd20","ENSMUSG00000005936","chr17","+",0.0116798629218527,0.157,"0.857,0.844,0.862","0.802,0.577,0.712",29176852,29177031,29171572,29171731,29180387,29180511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Fance","ENSMUSG00000007570","chr17","+",0.00116763060663894,-0.176,"0.124,0.224,0.103","0.358,0.312,0.31",28542544,28542639,28539763,28539830,28545125,28545542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Syngap1","ENSMUSG00000067629","chr17","+",1.08111273556568e-11,-0.204,"0.674,0.69,0.651","0.883,0.899,0.845",27186654,27186734,27185843,27185947,27189472,27189536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Luc7l","ENSMUSG00000024188","chr17","+",9.54744092000561e-05,-0.122,"0.416,0.404,0.426","0.484,0.573,0.556",26472947,26473018,26471972,26472065,26474004,26474099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Capn15","ENSMUSG00000037326","chr17","-",0.0120457815594727,0.117,"0.331,0.325,0.411","0.244,0.237,0.234",26192064,26192353,26183000,26184501,26204444,26204770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Pigq","ENSMUSG00000025728","chr17","-",4.10969896140887e-05,-0.359,"0.059,0.0,0.091","0.375,0.385,0.467",26153067,26153247,26150647,26150801,26153731,26153852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Rhbdl1","ENSMUSG00000025735","chr17","-",0.00467519603559071,-0.374,"0.0,1.0,0.333","1.0,1.0,0.455",26055372,26055546,26054942,26055167,26055961,26056056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Mapk8ip3","ENSMUSG00000024163","chr17","-",8.71200588607524e-05,-0.106,"0.595,0.638,0.602","0.732,0.712,0.71",25127384,25127402,25126302,25126360,25128123,25128135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tsc2","ENSMUSG00000002496","chr17","-",0.0207017653930352,-0.11,"0.18,0.18,0.195","0.351,0.195,0.338",24820362,24820431,24819308,24819439,24821067,24821271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Traf7","ENSMUSG00000052752","chr17","-",5.07438655286525e-06,-0.108,"0.753,0.79,0.729","0.848,0.849,0.898",24733686,24733840,24733098,24733191,24735478,24735570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Eci1","ENSMUSG00000024132","chr17","+",3.98985059550269e-12,0.875,"1.0,1.0,1.0","0.218,0.0,0.156",24652115,24652234,24645826,24645913,24656405,24656584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Eci1","ENSMUSG00000024132","chr17","+",4.08315279024018e-10,0.79,"1.0,1.0,1.0","0.335,0.0,0.296",24655151,24655298,24645677,24645913,24656405,24656584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Abca3","ENSMUSG00000024130","chr17","+",0.0121575062353665,0.118,"0.849,0.83,0.875","0.809,0.748,0.643",24576892,24576965,24570996,24571225,24579861,24580063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Prss41","ENSMUSG00000024114","chr17","-",0.0194518820591725,0.667,"1.0,1.0,1.0","0.0,0.0,1.0",24062930,24062957,24060025,24061499,24063050,24063146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Flywch1","ENSMUSG00000040097","chr17","-",0,0.268,"0.373,0.4,0.391","0.115,0.111,0.134",23989208,23989306,23981949,23982292,23990388,23990576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Gm10509","ENSMUSG00000073448","chr17","+",0.000291520421515505,0.378,"1.0,1.0,1.0","1.0,0.579,0.286",21900041,21900219,21898905,21899039,21900505,21900594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Map3k4","ENSMUSG00000014426","chr17","-",4.8343902323858e-05,-0.111,"0.147,0.168,0.174","0.326,0.268,0.228",12461536,12461692,12458856,12458957,12462386,12462483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tulp4","ENSMUSG00000034377","chr17","+",0.0117389749254551,-0.471,"0.404,0.184,1.0","1.0,1.0,1.0",6168570,6168641,6157674,6158063,6171469,6172159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","3300005D01Rik","ENSMUSG00000096965","chr17","+",0.0001311502755725,-0.152,"0.898,0.925,0.689","1.0,0.968,1.0",5851473,5851616,5848931,5849035,5852987,5853168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Pigp","ENSMUSG00000022940","chr16","-",0.0129560847983788,-0.166,"0.546,0.69,1.0","0.735,1.0,1.0",94166213,94166332,94159621,94160033,94170947,94171051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Cblb","ENSMUSG00000022637","chr16","+",0.000631318221536495,-0.186,"0.677,0.687,0.599","0.918,0.789,0.814",52006711,52006843,52006497,52006595,52009375,52009516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Parental","SE","Skipped Exon","Tmprss7","ENSMUSG00000033177","chr16","-",0.0342192113060299,0.111,"1.0,1.0,0.955","0.767,0.854,1.0",45484534,45484645,45483631,45483748,45487914,45488022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
