"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0005966","Arhgef11",30,"gene_size_contained",2,TRUE,56443,"Arhgef11","chr3",87625535,87625565,30,"+",0.041,0.586506747957349
"MmuEX0006261","Arrb1",24,"gene_size",2,TRUE,56059,"Arrb1","chr7",99246242,99246266,24,"+",-0.043,3.77519430079682e-09
"MmuEX0006261","Arrb1",24,"gene_size",2,FALSE,56060,"Arrb1","chr7",99246242,99246266,24,"+",-0.013,1
"MmuEX0006334","Asap1",9,"gene_size",2,FALSE,7648,"Asap1","chr15",64025692,64025701,9,"-",-0.105,3.36458407431524e-12
"MmuEX0006334","Asap1",9,"gene_size",2,TRUE,7649,"Asap1","chr15",64025692,64025701,9,"-",-0.223,1.06657471876529e-08
"MmuEX0006887","Atp6v0a1",18,"gene_size",2,TRUE,14275,"Atp6v0a1","chr11",100940284,100940302,18,"+",-0.134,0
"MmuEX0006887","Atp6v0a1",18,"gene_size",2,FALSE,14276,"Atp6v0a1","chr11",100940284,100940302,18,"+",-0.024,1
"MmuEX0008835","Cacnb1",20,"gene_size",4,FALSE,14471,"Cacnb1","chr11",97901452,97901472,20,"-",-0.229,1
"MmuEX0008835","Cacnb1",20,"gene_size",4,FALSE,14472,"Cacnb1","chr11",97901452,97901472,20,"-",-0.022,1
"MmuEX0008835","Cacnb1",20,"gene_size",4,FALSE,14473,"Cacnb1","chr11",97901452,97901472,20,"-",-0.093,0.972103839526717
"MmuEX0008835","Cacnb1",20,"gene_size",4,TRUE,14474,"Cacnb1","chr11",97901452,97901472,20,"-",-0.032,0.0230991621732141
"MmuEX0008842","Cacnb3",20,"gene_size",2,TRUE,36027,"Cacnb3","chr15",98538839,98538859,20,"+",-0.117,0.0004518079449838
"MmuEX0008842","Cacnb3",20,"gene_size",2,FALSE,36028,"Cacnb3","chr15",98538839,98538859,20,"+",-0.01,1
"MmuEX0009873","Ccdc66",26,"gene_size",2,TRUE,31379,"Ccdc66","chr14",27227594,27227620,26,"-",0.094,1
"MmuEX0009873","Ccdc66",26,"gene_size",2,FALSE,31380,"Ccdc66","chr14",27227594,27227620,26,"-",-0.072,0.849010974032635
"MmuEX0011499","Clasp1",24,"gene_size_contained",5,FALSE,33251,"Clasp1","chr1",118440434,118440458,24,"+",0.019,0.383067525925777
"MmuEX0011499","Clasp1",24,"gene_size_contained",5,TRUE,33252,"Clasp1","chr1",118440434,118440458,24,"+",0.178,0.372571342107372
"MmuEX0011499","Clasp1",24,"gene_size_contained",5,FALSE,33253,"Clasp1","chr1",118451050,118451077,27,"+",0.01,1
"MmuEX0011499","Clasp1",24,"gene_size_contained",5,FALSE,33258,"Clasp1","chr1",118469404,118469428,24,"+",0.034,0.645556667585133
"MmuEX0011499","Clasp1",24,"gene_size_contained",5,FALSE,33259,"Clasp1","chr1",118469404,118469428,24,"+",0.047,0.550577070320934
"MmuEX0011506","Clasp1",27,"gene_size_contained",5,FALSE,33251,"Clasp1","chr1",118440434,118440458,24,"+",0.019,0.383067525925777
"MmuEX0011506","Clasp1",27,"gene_size_contained",5,FALSE,33252,"Clasp1","chr1",118440434,118440458,24,"+",0.178,0.372571342107372
"MmuEX0011506","Clasp1",27,"gene_size_contained",5,TRUE,33253,"Clasp1","chr1",118451050,118451077,27,"+",0.01,1
"MmuEX0011506","Clasp1",27,"gene_size_contained",5,FALSE,33258,"Clasp1","chr1",118469404,118469428,24,"+",0.034,0.645556667585133
"MmuEX0011506","Clasp1",27,"gene_size_contained",5,FALSE,33259,"Clasp1","chr1",118469404,118469428,24,"+",0.047,0.550577070320934
"MmuEX0011507","Clasp1",24,"gene_size_contained",5,FALSE,33251,"Clasp1","chr1",118440434,118440458,24,"+",0.019,0.383067525925777
"MmuEX0011507","Clasp1",24,"gene_size_contained",5,FALSE,33252,"Clasp1","chr1",118440434,118440458,24,"+",0.178,0.372571342107372
"MmuEX0011507","Clasp1",24,"gene_size_contained",5,FALSE,33253,"Clasp1","chr1",118451050,118451077,27,"+",0.01,1
"MmuEX0011507","Clasp1",24,"gene_size_contained",5,FALSE,33258,"Clasp1","chr1",118469404,118469428,24,"+",0.034,0.645556667585133
"MmuEX0011507","Clasp1",24,"gene_size_contained",5,TRUE,33259,"Clasp1","chr1",118469404,118469428,24,"+",0.047,0.550577070320934
"MmuEX0011514","Clasp2",24,"gene_size_contained",3,TRUE,24864,"Clasp2","chr9",113687648,113687672,24,"+",0.09,0.196552367539305
"MmuEX0011514","Clasp2",24,"gene_size_contained",3,FALSE,24866,"Clasp2","chr9",113691503,113691530,27,"+",0.011,1
"MmuEX0011514","Clasp2",24,"gene_size_contained",3,FALSE,24869,"Clasp2","chr9",113707817,113707841,24,"+",-0.131,5.85942704572475e-07
"MmuEX0011524","Clasp2",17,"gene_size_contained",2,TRUE,24862,"Clasp2","chr9",113670226,113670243,17,"+",-0.035,0.000130682588467579
"MmuEX0011524","Clasp2",17,"gene_size_contained",2,FALSE,24865,"Clasp2","chr9",113689187,113689205,18,"+",-0.1,0.0857609642682593
"MmuEX0011526","Clasp2",27,"gene_size_contained",3,FALSE,24864,"Clasp2","chr9",113687648,113687672,24,"+",0.09,0.196552367539305
"MmuEX0011526","Clasp2",27,"gene_size_contained",3,TRUE,24866,"Clasp2","chr9",113691503,113691530,27,"+",0.011,1
"MmuEX0011526","Clasp2",27,"gene_size_contained",3,FALSE,24869,"Clasp2","chr9",113707817,113707841,24,"+",-0.131,5.85942704572475e-07
"MmuEX0011532","Clasp2",24,"gene_size_contained",3,FALSE,24864,"Clasp2","chr9",113687648,113687672,24,"+",0.09,0.196552367539305
"MmuEX0011532","Clasp2",24,"gene_size_contained",3,FALSE,24866,"Clasp2","chr9",113691503,113691530,27,"+",0.011,1
"MmuEX0011532","Clasp2",24,"gene_size_contained",3,TRUE,24869,"Clasp2","chr9",113707817,113707841,24,"+",-0.131,5.85942704572475e-07
"MmuEX0012543","Cpeb4",24,"gene_size",2,TRUE,39167,"Cpeb4","chr11",31868800,31868824,24,"+",0.086,7.34854896321887e-05
"MmuEX0012543","Cpeb4",24,"gene_size",2,FALSE,39168,"Cpeb4","chr11",31868800,31868824,24,"+",0.065,0.277101503401644
"MmuEX0013906","Dclk2",13,"gene_size",2,TRUE,42650,"Dclk2","chr3",86695928,86695941,13,"-",0.072,1
"MmuEX0013906","Dclk2",13,"gene_size",2,FALSE,42651,"Dclk2","chr3",86695928,86695941,13,"-",0.034,0.260120648527177
"MmuEX0013951","Dctn1",15,"gene_size_contained",3,FALSE,49324,"Dctn1","chr6",83163409,83163427,18,"+",-0.057,1
"MmuEX0013951","Dctn1",15,"gene_size_contained",3,FALSE,49325,"Dctn1","chr6",83163409,83163427,18,"+",0.092,0.244340396510165
"MmuEX0013951","Dctn1",15,"gene_size_contained",3,TRUE,49333,"Dctn1","chr6",83174300,83174315,15,"+",-0.117,2.54634701482315e-07
"MmuEX0014010","Ddhd1",21,"gene_size",2,TRUE,9081,"Ddhd1","chr14",45866310,45866331,21,"-",0.11,0.137302806234321
"MmuEX0014010","Ddhd1",21,"gene_size",2,FALSE,9082,"Ddhd1","chr14",45866310,45866331,21,"-",0.003,1
"MmuEX0014308","Denr",20,"gene_size",2,FALSE,16469,"Denr","chr5",124053253,124053273,20,"+",0,1
"MmuEX0014308","Denr",20,"gene_size",2,TRUE,16470,"Denr","chr5",124053253,124053273,20,"+",0.001,1
"MmuEX0014546","Dhx30",29,"gene_size",2,FALSE,65094,"Dhx30","chr9",109937008,109937037,29,"-",-0.014,1
"MmuEX0014546","Dhx30",29,"gene_size",2,TRUE,65095,"Dhx30","chr9",109937008,109937037,29,"-",0.021,0.55141086772789
"MmuEX0015479","Dock9",8,"gene_size_contained",3,TRUE,33796,"Dock9","chr14",121781987,121781995,8,"-",-0.057,0.000692911291838832
"MmuEX0015479","Dock9",8,"gene_size_contained",3,FALSE,33799,"Dock9","chr14",121797806,121797812,6,"-",-0.008,1
"MmuEX0015479","Dock9",8,"gene_size_contained",3,FALSE,33800,"Dock9","chr14",121797806,121797812,6,"-",-0.064,0.0609220095679151
"MmuEX0015480","Dock9",6,"gene_size_contained",3,FALSE,33796,"Dock9","chr14",121781987,121781995,8,"-",-0.057,0.000692911291838832
"MmuEX0015480","Dock9",6,"gene_size_contained",3,FALSE,33799,"Dock9","chr14",121797806,121797812,6,"-",-0.008,1
"MmuEX0015480","Dock9",6,"gene_size_contained",3,TRUE,33800,"Dock9","chr14",121797806,121797812,6,"-",-0.064,0.0609220095679151
"MmuEX0016267","Eef1d",15,"gene_size",6,FALSE,35309,"Eef1d","chr15",75777734,75777749,15,"-",-0.023,1
"MmuEX0016267","Eef1d",15,"gene_size",6,TRUE,35310,"Eef1d","chr15",75777734,75777749,15,"-",-0.154,1
"MmuEX0016267","Eef1d",15,"gene_size",6,FALSE,35311,"Eef1d","chr15",75777734,75777749,15,"-",-0.004,1
"MmuEX0016267","Eef1d",15,"gene_size",6,FALSE,35312,"Eef1d","chr15",75777734,75777749,15,"-",-0.086,0.981251567099025
"MmuEX0016267","Eef1d",15,"gene_size",6,FALSE,35313,"Eef1d","chr15",75777734,75777749,15,"-",-0.004,1
"MmuEX0016267","Eef1d",15,"gene_size",6,FALSE,35314,"Eef1d","chr15",75777734,75777749,15,"-",-0.003,1
"MmuEX0016639","Eif4g3",21,"gene_size",4,TRUE,49685,"Eif4g3","chr4",137823219,137823240,21,"+",-0.165,0.0791536114278795
"MmuEX0016639","Eif4g3",21,"gene_size",4,FALSE,49686,"Eif4g3","chr4",137823219,137823240,21,"+",0.007,1
"MmuEX0016639","Eif4g3",21,"gene_size",4,FALSE,49687,"Eif4g3","chr4",137823219,137823240,21,"+",-0.061,0.611712645707312
"MmuEX0016639","Eif4g3",21,"gene_size",4,FALSE,49688,"Eif4g3","chr4",137823219,137823240,21,"+",0.014,1
"MmuEX0016651","Eif5a",30,"gene_size",5,FALSE,69011,"Eif5a","chr11",69810274,69810304,30,"-",0.02,0.0100372042515087
"MmuEX0016651","Eif5a",30,"gene_size",5,TRUE,69012,"Eif5a","chr11",69810274,69810304,30,"-",0.042,0.00193171855155562
"MmuEX0016651","Eif5a",30,"gene_size",5,FALSE,69013,"Eif5a","chr11",69810274,69810304,30,"-",0.08,0.34104269818477
"MmuEX0016651","Eif5a",30,"gene_size",5,FALSE,69014,"Eif5a","chr11",69810274,69810304,30,"-",0.171,1
"MmuEX0016651","Eif5a",30,"gene_size",5,FALSE,69015,"Eif5a","chr11",69810274,69810304,30,"-",0,1
"MmuEX0016849","Enah",12,"gene_size",2,TRUE,26236,"Enah","chr1",181758738,181758750,12,"-",-0.019,1
"MmuEX0016849","Enah",12,"gene_size",2,FALSE,26237,"Enah","chr1",181758738,181758750,12,"-",0,1
"MmuEX0018055","Fam168a",27,"gene_size",2,TRUE,56132,"Fam168a","chr7",100467942,100467969,27,"+",-0.253,3.86870988106723e-10
"MmuEX0018055","Fam168a",27,"gene_size",2,FALSE,56133,"Fam168a","chr7",100467942,100467969,27,"+",-0.172,0.379824607066961
"MmuEX0018305","Fam3c",30,"gene_size",3,TRUE,23188,"Fam3c","chr6",22329577,22329607,30,"-",-0.011,0.00334672435213597
"MmuEX0018305","Fam3c",30,"gene_size",3,FALSE,23189,"Fam3c","chr6",22329577,22329607,30,"-",-0.004,1
"MmuEX0018305","Fam3c",30,"gene_size",3,FALSE,23190,"Fam3c","chr6",22329577,22329607,30,"-",0.005,1
"MmuEX0018656","Fastk",21,"gene_size",2,FALSE,34373,"Fastk","chr5",24649372,24649393,21,"-",0,1
"MmuEX0018656","Fastk",21,"gene_size",2,TRUE,34374,"Fastk","chr5",24649372,24649393,21,"-",0.026,1
"MmuEX0018702","Fbf1",28,"gene_size",2,FALSE,13502,"Fbf1","chr11",116055488,116055516,28,"-",-0.009,1
"MmuEX0018702","Fbf1",28,"gene_size",2,TRUE,13503,"Fbf1","chr11",116055488,116055516,28,"-",0.013,1
"MmuEX0018746","Fbrs",30,"gene_size_contained",3,TRUE,57358,"Fbrs","chr7",127080160,127080190,30,"+",-0.024,1
"MmuEX0018746","Fbrs",30,"gene_size_contained",3,FALSE,57359,"Fbrs","chr7",127080160,127080190,30,"+",0.002,1
"MmuEX0018746","Fbrs",30,"gene_size_contained",3,FALSE,57361,"Fbrs","chr7",127086031,127086061,30,"+",-0.045,0.726542498051809
"MmuEX0018753","Fbrs",30,"gene_size_contained",3,FALSE,57358,"Fbrs","chr7",127080160,127080190,30,"+",-0.024,1
"MmuEX0018753","Fbrs",30,"gene_size_contained",3,FALSE,57359,"Fbrs","chr7",127080160,127080190,30,"+",0.002,1
"MmuEX0018753","Fbrs",30,"gene_size_contained",3,TRUE,57361,"Fbrs","chr7",127086031,127086061,30,"+",-0.045,0.726542498051809
"MmuEX0018991","Fcho1",25,"gene_size",2,TRUE,31239,"Fcho1","chr8",72166915,72166940,25,"-",-0.009,1
"MmuEX0018991","Fcho1",25,"gene_size",2,FALSE,31240,"Fcho1","chr8",72166915,72166940,25,"-",-0.005,1
"MmuEX0019436","Fnbp1",15,"gene_size",2,FALSE,60992,"Fnbp1","chr2",30934893,30934908,15,"-",-0.005,1
"MmuEX0019436","Fnbp1",15,"gene_size",2,TRUE,60993,"Fnbp1","chr2",30934893,30934908,15,"-",-0.077,1
"MmuEX0020446","Git1",27,"gene_size",2,FALSE,56735,"Git1","chr11",77393654,77393681,27,"+",-0.004,1
"MmuEX0020446","Git1",27,"gene_size",2,TRUE,56736,"Git1","chr11",77393654,77393681,27,"+",-0.091,0
"MmuEX0020453","Git2",6,"gene_size",2,FALSE,25046,"Git2","chr5",114891208,114891214,6,"-",-0.133,0
"MmuEX0020453","Git2",6,"gene_size",2,TRUE,25047,"Git2","chr5",114891208,114891214,6,"-",-0.165,1.10335478096785e-08
"MmuEX0021319","Gnas",24,"gene_size",3,FALSE,31595,"Gnas","chr2",174169900,174169924,24,"+",-0.006,1
"MmuEX0021319","Gnas",24,"gene_size",3,FALSE,31596,"Gnas","chr2",174169900,174169924,24,"+",0.055,0.0968330291727473
"MmuEX0021319","Gnas",24,"gene_size",3,TRUE,31597,"Gnas","chr2",174169900,174169924,24,"+",0.025,0.00232971188137893
"MmuEX0021475","Gon4l",24,"gene_size",2,TRUE,26306,"Gon4l","chr3",88783213,88783237,24,"+",-0.075,1
"MmuEX0021475","Gon4l",24,"gene_size",2,FALSE,26307,"Gon4l","chr3",88783213,88783237,24,"+",0.014,1
"MmuEX0021486","Gopc",24,"gene_size",2,FALSE,62644,"Gopc","chr10",52233437,52233461,24,"-",-0.08,1
"MmuEX0021486","Gopc",24,"gene_size",2,TRUE,62645,"Gopc","chr10",52233437,52233461,24,"-",-0.081,2.69772737166447e-12
"MmuEX0021546","Gpatch8",18,"gene_size",2,FALSE,34119,"Gpatch8","chr11",102422138,102422156,18,"-",0.049,1
"MmuEX0021546","Gpatch8",18,"gene_size",2,TRUE,34120,"Gpatch8","chr11",102422138,102422156,18,"-",-0.107,0.00110545444193773
"MmuEX0022122","Gtf2ird1",26,"gene_size_contained",2,FALSE,29146,"Gtf2ird1","chr5",134404960,134404989,29,"-",-0.006,1
"MmuEX0022122","Gtf2ird1",26,"gene_size_contained",2,TRUE,29154,"Gtf2ird1","chr5",134421248,134421274,26,"-",0.006,1
"MmuEX0022165","Gtpbp2",27,"gene_size",3,FALSE,3686,"Gtpbp2","chr17",46474408,46474435,27,"+",-0.001,1
"MmuEX0022165","Gtpbp2",27,"gene_size",3,FALSE,3687,"Gtpbp2","chr17",46474408,46474435,27,"+",0.001,1
"MmuEX0022165","Gtpbp2",27,"gene_size",3,TRUE,3688,"Gtpbp2","chr17",46474408,46474435,27,"+",0.003,1
"MmuEX0023592","Idh3g",12,"gene_size",2,FALSE,69146,"Idh3g","chrX",72825903,72825915,12,"-",-0.023,0.0107631283252445
"MmuEX0023592","Idh3g",12,"gene_size",2,TRUE,69147,"Idh3g","chrX",72825903,72825915,12,"-",-0.045,0
"MmuEX0023608","Iffo1",9,"gene_size",2,TRUE,53085,"Iffo1","chr6",125128757,125128766,9,"+",-0.018,1
"MmuEX0023608","Iffo1",9,"gene_size",2,FALSE,53088,"Iffo1","chr6",125128760,125128766,6,"+",-0.009,0.95868919715388
"MmuEX0024133","Incenp",12,"gene_size",2,FALSE,1681,"Incenp","chr19",9860555,9860567,12,"-",-0.059,0.339026520213964
"MmuEX0024133","Incenp",12,"gene_size",2,TRUE,1682,"Incenp","chr19",9860555,9860567,12,"-",0.149,1
"MmuEX0024182","Inpp4a",15,"gene_size",2,TRUE,41536,"Inpp4a","chr1",37413352,37413370,18,"+",-0.09,0.276144168842407
"MmuEX0024182","Inpp4a",15,"gene_size",2,FALSE,41537,"Inpp4a","chr1",37413355,37413370,15,"+",-0.008,1
"MmuEX0024829","Jag2",28,"gene_size",2,FALSE,11414,"Jag2","chr12",112876312,112876340,28,"-",-0.001,1
"MmuEX0024829","Jag2",28,"gene_size",2,TRUE,11415,"Jag2","chr12",112876312,112876340,28,"-",-0.021,1
"MmuEX0025087","Kcnma1",12,"gene_size_contained",3,FALSE,38552,"Kcnma1","chr14",23482300,23482309,9,"-",0.162,1
"MmuEX0025087","Kcnma1",12,"gene_size_contained",3,FALSE,38553,"Kcnma1","chr14",23482300,23482309,9,"-",0.016,1
"MmuEX0025087","Kcnma1",12,"gene_size_contained",3,TRUE,38554,"Kcnma1","chr14",23499267,23499279,12,"-",-0.017,1
"MmuEX0025589","Kif3a",9,"gene_size",3,FALSE,68342,"Kif3a","chr11",53481543,53481552,9,"+",-0.007,1
"MmuEX0025589","Kif3a",9,"gene_size",3,TRUE,68343,"Kif3a","chr11",53481543,53481552,9,"+",0.041,0.229136103812079
"MmuEX0025589","Kif3a",9,"gene_size",3,FALSE,68344,"Kif3a","chr11",53481543,53481552,9,"+",0.015,1
"MmuEX0025877","Kpna3",30,"gene_size",2,FALSE,8585,"Kpna3","chr14",61628996,61629026,30,"-",0,1
"MmuEX0025877","Kpna3",30,"gene_size",2,TRUE,8586,"Kpna3","chr14",61628996,61629026,30,"-",-0.002,1
"MmuEX0025977","L1cam",15,"gene_size_contained",2,FALSE,53339,"L1cam","chrX",72899257,72899269,12,"-",-0.179,0
"MmuEX0025977","L1cam",15,"gene_size_contained",2,TRUE,53352,"L1cam","chrX",72910627,72910642,15,"-",-0.025,0.0868801912539865
"MmuEX0025978","L1cam",12,"gene_size_contained",2,TRUE,53339,"L1cam","chrX",72899257,72899269,12,"-",-0.179,0
"MmuEX0025978","L1cam",12,"gene_size_contained",2,FALSE,53352,"L1cam","chrX",72910627,72910642,15,"-",-0.025,0.0868801912539865
"MmuEX0026604","Lmf1",11,"gene_size",2,FALSE,11699,"Lmf1","chr17",25807649,25807660,11,"+",0.07,1
"MmuEX0026604","Lmf1",11,"gene_size",2,TRUE,11700,"Lmf1","chr17",25807649,25807660,11,"+",0.021,2.5264878856716e-07
"MmuEX0026609","Lmf2",29,"gene_size",2,FALSE,6838,"Lmf2","chr15",89238629,89238658,29,"-",-0.005,1
"MmuEX0026609","Lmf2",29,"gene_size",2,TRUE,6839,"Lmf2","chr15",89238629,89238658,29,"-",-0.01,1
"MmuEX0027467","Macf1",12,"gene_size_contained",3,TRUE,45707,"Macf1","chr4",123262613,123262625,12,"-",-0.007,1
"MmuEX0027467","Macf1",12,"gene_size_contained",3,FALSE,45708,"Macf1","chr4",123262613,123262628,15,"-",-0.005,1
"MmuEX0027467","Macf1",12,"gene_size_contained",3,FALSE,45709,"Macf1","chr4",123280341,123280350,9,"-",-0.025,0.462669578044302
"MmuEX0027469","Macf1",9,"gene_size_contained",2,FALSE,45707,"Macf1","chr4",123262613,123262625,12,"-",-0.007,1
"MmuEX0027469","Macf1",9,"gene_size_contained",2,TRUE,45709,"Macf1","chr4",123280341,123280350,9,"-",-0.025,0.462669578044302
"MmuEX0027471","Macf1",18,"gene_size_contained",2,TRUE,45706,"Macf1","chr4",123257849,123257867,18,"-",-0.137,0
"MmuEX0027471","Macf1",18,"gene_size_contained",2,FALSE,45708,"Macf1","chr4",123262613,123262628,15,"-",-0.005,1
"MmuEX0027690","Map2k5",30,"gene_size_contained",5,FALSE,47744,"Map2k5","chr9",63124274,63124307,33,"-",-0.065,0.104918297515448
"MmuEX0027690","Map2k5",30,"gene_size_contained",5,FALSE,47745,"Map2k5","chr9",63124274,63124307,33,"-",-0.075,0.836193631625734
"MmuEX0027690","Map2k5",30,"gene_size_contained",5,FALSE,47746,"Map2k5","chr9",63124620,63124647,27,"-",-0.016,1
"MmuEX0027690","Map2k5",30,"gene_size_contained",5,TRUE,47747,"Map2k5","chr9",63142570,63142600,30,"-",-0.061,1
"MmuEX0027690","Map2k5",30,"gene_size_contained",5,FALSE,47748,"Map2k5","chr9",63142570,63142600,30,"-",-0.012,1
"MmuEX0027691","Map2k5",27,"gene_size_contained",3,TRUE,47746,"Map2k5","chr9",63124620,63124647,27,"-",-0.016,1
"MmuEX0027691","Map2k5",27,"gene_size_contained",3,FALSE,47747,"Map2k5","chr9",63142570,63142600,30,"-",-0.061,1
"MmuEX0027691","Map2k5",27,"gene_size_contained",3,FALSE,47748,"Map2k5","chr9",63142570,63142600,30,"-",-0.012,1
"MmuEX0027736","Map3k5",24,"gene_size_contained",2,TRUE,63183,"Map3k5","chr10",19895303,19895327,24,"+",0.002,1
"MmuEX0027736","Map3k5",24,"gene_size_contained",2,FALSE,63188,"Map3k5","chr10",19987523,19987544,21,"+",-0.002,1
"MmuEX0027855","Mapk8ip3",12,"gene_size",2,TRUE,4511,"Mapk8ip3","chr17",25128123,25128135,12,"-",-0.002,1
"MmuEX0027855","Mapk8ip3",12,"gene_size",2,FALSE,4512,"Mapk8ip3","chr17",25128123,25128135,12,"-",-0.001,1
"MmuEX0027856","Mapk8ip3",24,"gene_size",2,TRUE,4517,"Mapk8ip3","chr17",25139445,25139469,24,"-",-0.09,5.19225305857089e-11
"MmuEX0027856","Mapk8ip3",24,"gene_size",2,FALSE,4518,"Mapk8ip3","chr17",25139445,25139469,24,"-",-0.071,0.000151555081315538
"MmuEX0027951","Mark2",27,"gene_size",3,FALSE,1770,"Mark2","chr19",7257350,7257377,27,"-",0.234,1
"MmuEX0027951","Mark2",27,"gene_size",3,TRUE,1771,"Mark2","chr19",7257350,7257377,27,"-",-0.062,0.000169761050823123
"MmuEX0027951","Mark2",27,"gene_size",3,FALSE,1772,"Mark2","chr19",7257350,7257377,27,"-",0.077,1
"MmuEX0028003","Mast2",21,"gene_size",2,FALSE,20804,"Mast2","chr4",116190609,116190630,21,"-",0.04,1
"MmuEX0028003","Mast2",21,"gene_size",2,TRUE,20805,"Mast2","chr4",116190609,116190630,21,"-",-0.043,1
"MmuEX0028432","Meaf6",30,"gene_size_contained",3,FALSE,36587,"Meaf6","chr4",125001309,125001339,30,"+",-0.013,0.49105454835629
"MmuEX0028432","Meaf6",30,"gene_size_contained",3,TRUE,36588,"Meaf6","chr4",125001309,125001339,30,"+",-0.057,0.0856393093459826
"MmuEX0028432","Meaf6",30,"gene_size_contained",3,FALSE,36591,"Meaf6","chr4",125002115,125002149,34,"+",-0.006,1
"MmuEX0028501","Med15",30,"gene_size",3,FALSE,23390,"Med15","chr16",17501022,17501052,30,"-",-0.012,1
