"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant"
"chrX:150690271:150690440:150690080:150691726:SE","SE","ENSMUSG00000025261","Huwe1",169,"Regular (>50bp)",0,1,FALSE
"chrX:150704041:150704157:150703181:150704257:SE","SE","ENSMUSG00000025261","Huwe1",116,"Regular (>50bp)",-0.001,1,FALSE
"chrX:150704257:150704414:150704157:150705327:SE","SE","ENSMUSG00000025261","Huwe1",157,"Regular (>50bp)",0,1,FALSE
"chrX:150705691:150705894:150705460:150706474:SE","SE","ENSMUSG00000025261","Huwe1",203,"Regular (>50bp)",0,1,FALSE
"chrX:150710626:150710785:150707757:150711148:SE","SE","ENSMUSG00000025261","Huwe1",159,"Regular (>50bp)",-0.001,1,FALSE
"chrX:150711148:150711394:150707757:150711758:SE","SE","ENSMUSG00000025261","Huwe1",246,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134644190:134644271:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",81,"Regular (>50bp)",-0.084,0.140309977465843,FALSE
"chrX:134644311:134644363:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",52,"Regular (>50bp)",0.079,0.176720433397602,FALSE
"chrX:134645247:134645324:134643727:134649404:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134698301:134698378:134652766:134698536:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.002,1,FALSE
"chrX:134698301:134698378:134697786:134698536:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.002,1,FALSE
"chrX:134698301:134698378:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.016,1,FALSE
"chrX:134698536:134698613:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.002,1,FALSE
"chrX:134698536:134698613:134698378:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.004,1,FALSE
"chrX:134698771:134698843:134698613:134699139:SE","SE","ENSMUSG00000043384","Gprasp1",72,"Regular (>50bp)",-0.001,1,FALSE
"chrX:133619118:133619210:133618799:133619474:SE","SE","ENSMUSG00000033460","Armcx1",92,"Regular (>50bp)",0.174,0.94563584642735,FALSE
"chrX:133619474:133619567:133618799:133619668:SE","SE","ENSMUSG00000033460","Armcx1",93,"Regular (>50bp)",-0.073,0.296579917399902,FALSE
"chrX:132961392:132961471:132960171:132961693:SE","SE","ENSMUSG00000031256","Cstf2",79,"Regular (>50bp)",0.002,1,FALSE
"chrX:132962442:132962579:132961863:132963116:SE","SE","ENSMUSG00000031256","Cstf2",137,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132963116:132963236:132962579:132967009:SE","SE","ENSMUSG00000031256","Cstf2",120,"Regular (>50bp)",0.003,1,FALSE
"chrX:132963346:132963484:132963236:132967009:SE","SE","ENSMUSG00000031256","Cstf2",138,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132973163:132973223:132970656:132973884:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",-0.02,1,FALSE
"chrX:132973163:132973223:132970656:132973962:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",0.041,0.586887190796513,FALSE
"chrX:132973426:132973513:132973223:132973884:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.291,4.17755326674286e-09,TRUE
"chrX:132973426:132973513:132973223:132973962:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.167,3.0090896213522e-09,TRUE
"chrX:104426358:104426555:104394805:104431487:SE","SE","ENSMUSG00000087620","5330434G04Rik",197,"Regular (>50bp)",-0.078,1,FALSE
"chrX:104433475:104433533:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",58,"Regular (>50bp)",0.049,1,FALSE
"chrX:104433475:104433549:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",74,"Regular (>50bp)",0.019,0.94124084678774,FALSE
"chrX:102540043:102540136:102537306:102546465:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.003,1,FALSE
"chrX:102540043:102540136:102537306:102561916:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.039,1,FALSE
"chrX:102540043:102540136:102537306:102568472:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.057,0.618691935406661,FALSE
"chrX:102540043:102540136:102537553:102546465:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.063,1,FALSE
"chrX:102540043:102540199:102537553:102546465:SE","SE","ENSMUSG00000097571","Jpx",156,"Regular (>50bp)",-0.121,1,FALSE
"chrX:102546465:102546536:102540136:102568472:SE","SE","ENSMUSG00000097571","Jpx",71,"Regular (>50bp)",0.046,1,FALSE
"chrX:102546465:102546798:102540136:102561916:SE","SE","ENSMUSG00000097571","Jpx",333,"Regular (>50bp)",-0.277,0.000837240414902223,TRUE
"chrX:102568472:102568602:102540136:102573250:SE","SE","ENSMUSG00000097571","Jpx",130,"Regular (>50bp)",-0.022,1,FALSE
"chrX:100584365:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",242,"Regular (>50bp)",-0.006,1,FALSE
"chrX:100584428:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",179,"Regular (>50bp)",-0.012,1,FALSE
"chrX:100586069:100586288:100584607:100586656:SE","SE","ENSMUSG00000031314","Taf1",219,"Regular (>50bp)",-0.003,1,FALSE
"chrX:100587553:100587761:100586875:100590564:SE","SE","ENSMUSG00000031314","Taf1",208,"Regular (>50bp)",-0.001,1,FALSE
"chrX:100605679:100605893:100603550:100606419:SE","SE","ENSMUSG00000031314","Taf1",214,"Regular (>50bp)",0,1,FALSE
"chrX:100634339:100634345:100634195:100637545:SE","SE","ENSMUSG00000031314","Taf1",6,"Microexon (0-30bp)",0.078,0.0191059182691326,FALSE
"chrX:84619155:84619216:84617771:84637257:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.011,1,FALSE
"chrX:84619155:84619216:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.099,0.722986961148473,FALSE
"chrX:84619155:84619216:84617771:84652998:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.022,1,FALSE
"chrX:84637257:84637360:84617928:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",0.016,1,FALSE
"chrX:84637257:84637360:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.134,1,FALSE
"chrX:84637257:84637360:84619216:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.072,1,FALSE
"chrX:84637257:84637360:84619216:84652998:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",0.119,0.00223357259034471,TRUE
"chrX:84659979:84660140:84659035:84667947:SE","SE","ENSMUSG00000035476","Tab3",161,"Regular (>50bp)",0.031,1,FALSE
"chrX:84665159:84665253:84660140:84667947:SE","SE","ENSMUSG00000035476","Tab3",94,"Regular (>50bp)",0.022,1,FALSE
"chrX:73326323:73326471:73325646:73326877:SE","SE","ENSMUSG00000009995","Tafazzin",148,"Regular (>50bp)",-0.143,0.0949010613471865,FALSE
"chrX:73326877:73327006:73325646:73327253:SE","SE","ENSMUSG00000009995","Tafazzin",129,"Regular (>50bp)",-0.003,1,FALSE
"chrX:73327537:73327623:73327299:73331624:SE","SE","ENSMUSG00000009995","Tafazzin",86,"Regular (>50bp)",0.002,1,FALSE
"chrX:73327537:73327623:73327299:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",86,"Regular (>50bp)",-0.003,1,FALSE
"chrX:73331624:73331705:73327299:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",81,"Regular (>50bp)",-0.003,1,FALSE
"chrX:73331624:73331705:73327623:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",81,"Regular (>50bp)",-0.011,1,FALSE
"chrX:73331627:73331705:73327623:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.025,0.0778088447265277,FALSE
"chrX:73331783:73331825:73331705:73332056:SE","SE","ENSMUSG00000009995","Tafazzin",42,"Small (30-50bp)",0.002,1,FALSE
"chrX:73331783:73331945:73331705:73332056:SE","SE","ENSMUSG00000009995","Tafazzin",162,"Regular (>50bp)",0.001,1,FALSE
"chrX:73332053:73332119:73331825:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",66,"Regular (>50bp)",-0.018,1,FALSE
"chrX:73332056:73332119:73331825:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",63,"Regular (>50bp)",-0.009,1,FALSE
"chrX:73332267:73332320:73332119:73332534:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.064,0.00421143970968787,FALSE
"chrX:73332267:73332320:73332119:73332589:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.031,0.143705343436499,FALSE
"chrX:73332267:73332320:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",-0.184,2.0346835167399e-08,TRUE
"chrX:73332267:73332320:73332119:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",-0.033,0.54626392033948,FALSE
"chrX:73332534:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",91,"Regular (>50bp)",-0.583,0,TRUE
"chrX:73332534:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",91,"Regular (>50bp)",-0.409,0,TRUE
"chrX:73332589:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",36,"Small (30-50bp)",-0.575,0,TRUE
"chrX:73332589:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",36,"Small (30-50bp)",-0.385,0,TRUE
"chrX:73332710:73332788:73332119:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.011,1,FALSE
"chrX:73332710:73332788:73332320:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.002,1,FALSE
"chrX:55526249:55526433:55526020:55529138:SE","SE","ENSMUSG00000035967","Ints6l",184,"Regular (>50bp)",-0.007,1,FALSE
"chrX:55526685:55526814:55526433:55529138:SE","SE","ENSMUSG00000035967","Ints6l",129,"Regular (>50bp)",-0.009,1,FALSE
"chrX:55539492:55539603:55538493:55541875:SE","SE","ENSMUSG00000035967","Ints6l",111,"Regular (>50bp)",-0.007,1,FALSE
"chrX:55544927:55545070:55543344:55547020:SE","SE","ENSMUSG00000035967","Ints6l",143,"Regular (>50bp)",0.01,1,FALSE
"chrX:13391063:13391090:13388586:13392236:SE","SE","ENSMUSG00000031012","Cask",27,"Microexon (0-30bp)",0.007,1,FALSE
"chrX:13410752:13410868:13404080:13415403:SE","SE","ENSMUSG00000031012","Cask",116,"Regular (>50bp)",0.007,1,FALSE
"chrX:13417185:13417221:13415600:13418611:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",-0.059,0.190390018666952,FALSE
"chrX:13417185:13417221:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",-0.009,1,FALSE
"chrX:13418611:13418680:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.04,0.391623865822395,FALSE
"chrX:13418611:13418680:13417221:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.134,0.000352031808409297,TRUE
"chrX:13453082:13453204:13437350:13466595:SE","SE","ENSMUSG00000031012","Cask",122,"Regular (>50bp)",0.001,1,FALSE
"chrX:13462924:13462942:13453204:13466595:SE","SE","ENSMUSG00000031012","Cask",18,"Microexon (0-30bp)",0.022,1,FALSE
"chrX:13466595:13466695:13453204:13474972:SE","SE","ENSMUSG00000031012","Cask",100,"Regular (>50bp)",0.001,1,FALSE
"chrX:13549209:13549287:13543896:13580904:SE","SE","ENSMUSG00000031012","Cask",78,"Regular (>50bp)",0,1,FALSE
"chr19:56421673:56421810:56392957:56422233:SE","SE","ENSMUSG00000025076","Casp7",137,"Regular (>50bp)",0.002,1,FALSE
"chr19:45394983:45395025:45352325:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.05,0.691035515302597,FALSE
"chr19:45394983:45395025:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.152,0.000417580588114848,TRUE
"chr19:45394983:45395025:45352325:45439055:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.028,1,FALSE
"chr19:45394983:45395025:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.061,0.586579536130149,FALSE
"chr19:45394983:45395025:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.136,0.718265074821492,FALSE
"chr19:45394983:45395025:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.1,0.624670628647683,FALSE
"chr19:45394983:45395025:45352581:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.072,0.161469532146869,FALSE
"chr19:45394983:45395025:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.048,1,FALSE
"chr19:45394983:45395025:45352713:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.032,1,FALSE
"chr19:45394983:45395025:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.432,2.04205695922085e-08,TRUE
"chr19:45411571:45411679:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.022,0.869404343511381,FALSE
"chr19:45411571:45411679:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.014,1,FALSE
"chr19:45411571:45411679:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.022,1,FALSE
"chr19:45411571:45411679:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.005,1,FALSE
"chr19:45411571:45411679:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.01,1,FALSE
"chr19:45411571:45411679:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.135,1.08455768614005e-10,TRUE
"chr19:45411571:45411679:45352713:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.131,1,FALSE
"chr19:45411571:45411679:45395025:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45411571:45411679:45395025:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45411571:45411679:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.035,0.305835424157354,FALSE
"chr19:45411571:45411679:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.022,0.692185704785107,FALSE
"chr19:45444971:45445049:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.028,1,FALSE
"chr19:45444971:45445049:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.034,0.795220468563218,FALSE
"chr19:45444971:45445049:45352581:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.055,1,FALSE
"chr19:45444971:45445049:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.025,0.475804540246031,FALSE
"chr19:45444971:45445049:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.038,0.712054338635238,FALSE
"chr19:45444971:45445049:45411679:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.014,1,FALSE
"chr19:45444971:45445049:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.002,1,FALSE
"chr19:45459453:45459543:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.009,0.761471534952125,FALSE
"chr19:45459453:45459543:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.019,0.671245387198443,FALSE
"chr19:45459453:45459543:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.009,1,FALSE
"chr19:45459453:45459543:45445049:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.004,1,FALSE
"chr19:45459453:45459543:45445049:45496122:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.012,1,FALSE
"chr19:45491370:45491602:45445049:45496122:SE","SE","ENSMUSG00000025217","Btrc",232,"Regular (>50bp)",-0.01,1,FALSE
"chr19:45491370:45491602:45459543:45496122:SE","SE","ENSMUSG00000025217","Btrc",232,"Regular (>50bp)",-0.002,1,FALSE
"chr19:42159984:42160182:42159107:42165827:SE","SE","ENSMUSG00000018820","Zfyve27",198,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42165827:42165898:42160182:42167727:SE","SE","ENSMUSG00000018820","Zfyve27",71,"Regular (>50bp)",0.01,0.877091112164708,FALSE
"chr19:42167727:42167929:42160182:42169940:SE","SE","ENSMUSG00000018820","Zfyve27",202,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42169940:42170036:42167929:42171097:SE","SE","ENSMUSG00000018820","Zfyve27",96,"Regular (>50bp)",0.002,1,FALSE
"chr19:42174058:42174079:42172628:42174243:SE","SE","ENSMUSG00000018820","Zfyve27",21,"Microexon (0-30bp)",-0.04,1,FALSE
"chr19:42174243:42174388:42172628:42177635:SE","SE","ENSMUSG00000018820","Zfyve27",145,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42177635:42177682:42174388:42177960:SE","SE","ENSMUSG00000018820","Zfyve27",47,"Small (30-50bp)",0,1,FALSE
"chr19:41516459:41516525:41472039:41516999:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",-0.001,1,FALSE
"chr19:41516459:41516525:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",0.118,0.0623354377142908,FALSE
"chr19:41516459:41516525:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",-0.021,1,FALSE
"chr19:41516999:41517079:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.073,0.265102959945675,FALSE
"chr19:41516999:41517079:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.187,0.00443076990762749,TRUE
"chr19:41516999:41517079:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.029,1,FALSE
"chr19:41516999:41517079:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.013,1,FALSE
"chr19:41516999:41517079:41516525:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0,1,FALSE
"chr19:41516999:41517079:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.004,1,FALSE
"chr19:41534313:41534446:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.031,0.278518409014699,FALSE
"chr19:41534313:41534446:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.071,0.0643466879944024,FALSE
"chr19:41534313:41534446:41472039:41546749:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.049,0.0286808840814531,FALSE
"chr19:41534313:41534446:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.048,1,FALSE
"chr19:41534313:41534446:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.003,1,FALSE
"chr19:41534313:41534446:41517079:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.06,3.04326020538484e-10,FALSE
"chr19:41534313:41534446:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.073,0.000868062842938194,FALSE
"chr19:41534313:41534446:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.029,0.767085027572757,FALSE
"chr19:41540887:41541175:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",-0.023,0.388365336479251,FALSE
"chr19:41540887:41541175:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",-0.069,0.00793129403659568,FALSE
"chr19:41540887:41541175:41534446:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",0.009,1,FALSE
"chr19:41544046:41544140:41472039:41546749:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.071,0.00304070441608889,FALSE
"chr19:41544046:41544140:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.08,1,FALSE
"chr19:41544046:41544140:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.164,0.411179012620194,FALSE
"chr19:41544046:41544140:41534446:41546749:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",-0.007,1,FALSE
"chr19:41544046:41544140:41534446:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.11,1,FALSE
