ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
117	263,290,245	1082,1209,1136	312,292,333	1643,1967,1922	298	149
118	41,52,51	258,308,262	49,70,55	430,396,402	230	149
119	23,26,28	89,88,100	57,63,74	169,163,218	225	149
120	16,18,20	85,104,92	24,8,16	164,184,205	298	149
121	3,1,0	0,1,0	4,0,0	0,0,1	234	149
122	2,1,0	0,0,0	2,0,0	0,2,2	226	149
123	0,3,2	0,1,0	2,0,0	0,0,0	298	149
124	48,36,46	1008,948,994	40,86,106	1876,2230,2004	289	149
125	60,90,49	875,1001,909	77,89,84	1876,2167,1885	234	149
126	0,1,0	123,108,124	0,0,0	159,188,206	298	149
127	25,20,22	253,243,234	31,37,43	428,452,453	248	149
128	8,6,1	148,177,177	13,1,23	213,261,324	234	149
130	1,0,0	37,34,33	2,0,0	16,25,27	241	149
131	2,3,2	27,30,21	0,2,7	9,21,22	298	149
132	5,19,18	565,558,527	9,5,10	687,626,833	277	149
133	24,48,63	709,687,768	45,44,55	774,957,1112	298	149
134	25,20,20	14,16,11	32,17,17	30,33,22	298	149
135	5,1,5	60,54,33	5,1,2	55,60,46	224	149
136	31,38,26	19,26,20	29,52,52	49,37,26	298	149
137	8,18,18	323,378,307	12,20,20	253,326,317	298	149
138	25,9,12	7,7,8	6,3,0	0,0,2	298	149
139	35,29,46	124,102,121	46,33,48	160,198,218	222	149
140	11,12,29	129,111,127	25,28,39	154,217,221	233	149
141	28,28,23	15,1,7	12,19,27	1,12,12	298	149
143	92,97,73	675,692,605	96,121,103	727,1002,959	269	149
144	26,23,21	1467,1667,1426	14,25,29	2372,2846,2704	247	149
145	4,2,1	12,14,21	3,7,5	31,24,26	229	149
147	12,22,20	36,29,27	18,16,19	24,34,24	298	149
148	93,110,111	569,591,544	102,147,119	643,735,818	293	149
149	173,216,284	55,68,94	252,269,237	55,110,82	298	149
150	412,536,562	21,34,38	518,706,550	28,48,28	298	149
151	394,465,582	0,2,0	537,668,515	0,3,7	298	149
153	7,3,8	35,47,42	4,6,7	41,50,46	298	149
154	441,380,344	2699,3014,2815	380,496,480	3441,4392,3590	298	149
157	13,0,1	14,4,10	5,4,8	3,6,12	298	149
158	13,2,4	26,23,22	6,8,15	41,26,43	298	149
159	13,3,6	4,1,8	14,8,18	10,7,21	298	149
160	7,4,4	41,86,52	2,3,6	43,38,52	298	149
163	9,10,18	527,518,470	10,9,1	260,365,355	264	149
164	18,56,28	852,1045,906	27,30,22	1096,1510,1359	298	149
165	101,112,106	17,3,6	133,101,88	5,11,8	298	149
166	153,178,157	1052,1214,1162	193,142,178	1300,1712,1652	298	149
167	203,214,189	529,511,523	177,217,195	476,677,774	298	149
168	27,1,10	11,11,6	17,22,13	11,11,12	298	149
169	2,0,0	2,3,1	0,0,0	6,4,6	298	149
170	6,9,18	0,0,2	0,2,7	0,0,0	284	149
171	6,6,23	0,0,1	4,5,1	2,2,0	298	149
172	6,6,9	0,0,4	3,0,4	2,1,0	298	149
173	7,1,0	423,361,370	0,9,0	338,417,424	298	149
174	11,26,17	0,2,4	22,14,12	2,1,1	298	149
175	128,112,130	194,167,182	115,74,114	208,236,204	298	149
176	29,42,73	400,438,452	30,49,55	469,553,614	298	149
177	366,478,436	340,342,385	336,382,421	292,333,351	298	149
178	13,7,13	366,356,381	4,8,16	505,544,626	298	149
179	50,69,66	1239,1271,1180	37,56,81	1490,1257,1310	298	149
180	5,6,15	163,140,203	15,15,10	150,231,199	276	149
181	61,65,82	525,559,540	53,36,42	467,489,459	298	149
182	35,57,61	686,735,636	43,53,37	801,848,931	298	149
183	29,15,28	640,737,689	24,27,32	720,786,824	238	149
184	440,383,531	1,5,0	293,353,389	11,3,4	269	149
186	68,59,44	14,8,14	21,55,31	4,8,7	298	149
187	81,58,53	3,0,3	26,57,31	1,0,0	298	149
188	17,6,20	0,0,1	6,16,10	0,0,0	298	149
189	63,51,48	1019,1003,862	72,102,85	1543,1688,1610	222	149
190	6,6,4	1,1,1	0,4,5	2,0,0	298	149
191	4,0,6	4,0,10	4,5,0	2,0,3	298	149
197	168,135,174	481,477,441	129,159,134	444,483,518	298	149
198	2,2,5	636,562,752	2,1,2	395,456,530	298	149
199	10,0,1	221,186,243	1,0,5	155,158,212	298	149
200	175,175,200	0,0,0	234,361,272	0,0,1	264	149
201	15,22,12	304,355,365	4,15,5	274,302,299	289	149
202	12,12,11	3,0,0	12,12,5	0,0,0	298	149
203	27,27,13	3233,3465,3223	18,30,19	4328,4503,4240	298	149
204	23,21,17	169,189,171	18,6,9	231,227,208	298	149
205	21,14,7	312,294,275	25,22,31	363,399,420	249	149
207	138,161,165	952,1061,937	155,134,147	1016,1004,1090	298	149
208	340,308,376	425,443,373	213,276,296	348,468,465	298	149
209	263,249,257	0,0,4	190,278,237	0,0,0	298	149
210	540,471,501	9,14,20	353,426,406	15,23,15	298	149
211	241,258,250	204,240,209	324,401,299	241,225,188	267	149
212	1057,1066,1074	25,25,25	828,1011,1087	24,35,55	281	149
213	17,12,8	482,416,535	9,5,8	389,517,606	224	149
216	187,196,196	0,2,0	207,205,224	3,0,11	298	149
217	54,54,55	0,0,2	35,53,35	1,1,3	298	149
218	90,76,110	984,1104,987	101,122,126	1279,1653,1532	221	149
219	8,16,7	10,10,7	15,23,6	15,5,23	253	149
220	9,6,7	0,1,0	19,19,6	0,0,0	298	149
221	5,2,5	19,27,8	8,7,5	33,29,26	220	149
222	8,1,2	19,3,14	2,0,0	18,3,2	298	149
225	196,208,186	246,238,256	135,138,159	284,334,357	298	149
226	4,6,11	0,2,1	21,13,16	10,7,7	235	149
228	19,25,28	104,128,118	42,35,25	178,225,188	298	149
229	158,180,206	404,473,446	234,263,324	471,581,510	285	149
230	641,651,646	2458,2436,2244	813,993,902	2799,3779,3099	298	149
231	467,377,491	1540,1589,1426	508,478,504	1703,2354,2082	298	149
232	344,401,368	2178,2242,2278	235,327,336	2044,2432,2679	281	149
233	85,83,111	21800,21677,22524	113,179,119	15029,19169,25524	262	149
234	51678,52444,52293	13,2,5	47980,49391,63408	6,12,11	186	149
235	7,7,11	30531,32636,31218	51,80,60	36491,37621,43212	294	149
236	13,13,18	40,51,38	10,39,33	24,43,58	298	149
237	1053,1092,1092	3,18,7	1006,1105,1178	20,4,10	298	149
238	149,159,142	581,571,558	145,154,112	514,532,682	298	149
242	2,0,1	5,16,9	0,0,9	5,1,5	298	149
243	143,105,141	344,447,460	93,134,98	535,622,692	233	149
244	9,7,8	299,322,310	13,10,25	246,404,399	269	149
246	36,32,37	41,28,31	37,21,33	39,43,37	298	149
247	62,58,85	1829,1931,1758	57,107,76	1852,2183,2541	232	149
248	30,40,73	1551,1753,1865	59,69,43	1848,2388,2360	262	149
249	187,152,198	2173,2251,2262	184,180,186	2227,2616,2862	221	149
250	14,19,15	1743,1667,1831	27,29,27	1732,2265,2330	229	149
252	66,53,71	216,223,174	48,58,88	309,314,336	278	149
253	53,71,68	171,175,131	49,63,70	240,233,284	228	149
256	30,18,51	4,2,2	40,37,41	6,4,4	298	149
257	6,14,4	10,15,14	0,1,3	19,27,31	298	149
259	4,7,6	13,13,18	0,3,5	7,17,8	298	149
260	7,11,13	0,0,3	3,16,10	1,6,0	298	149
261	5,11,12	0,2,0	0,15,6	0,0,0	238	149
262	122,129,94	1030,999,927	102,97,84	959,1297,1166	298	149
263	31,54,36	1104,1159,1134	28,35,33	1117,1202,1305	298	149
264	28,22,27	969,1069,979	56,36,13	821,975,1126	298	149
265	3,10,2	1,0,0	6,0,8	1,0,0	298	149
266	1,8,0	121,85,87	8,15,5	170,137,158	298	149
267	99,140,97	2285,2136,2248	155,190,139	1875,2441,2668	298	149
268	11,13,18	26,23,27	12,22,30	52,64,73	298	149
269	1,0,0	14,18,32	1,5,6	21,37,40	242	149
270	50,59,70	1102,924,1037	47,31,57	903,1153,1168	262	149
271	38,46,57	0,0,0	42,42,45	0,4,0	298	149
272	138,78,105	4231,4140,3832	88,121,77	2705,3180,3635	298	149
273	130,67,109	32,39,32	85,103,75	23,23,38	298	149
274	0,0,0	363,337,366	0,1,0	406,516,524	240	149
275	26,35,20	216,243,231	35,33,30	243,335,291	298	149
276	22,9,27	506,564,526	5,14,7	556,682,719	249	149
277	46,66,68	1027,1013,994	91,87,105	825,972,1144	298	149
278	3331,3484,3617	2685,3062,3162	3648,3954,4116	3109,3281,3184	266	149
280	39,57,72	491,463,447	25,58,74	302,472,373	298	149
281	395,439,421	447,466,444	308,355,363	328,490,454	298	149
282	277,254,278	614,676,635	179,213,196	442,547,618	298	149
283	706,804,750	207,209,171	726,803,743	189,204,183	251	149
284	363,350,300	92,124,109	200,341,263	96,125,116	298	149
285	361,379,371	434,444,487	301,347,341	389,425,355	298	149
286	333,356,347	459,475,570	227,359,279	481,455,486	298	149
287	123,133,134	0,0,0	96,107,123	2,0,1	298	149
288	40,53,50	376,384,386	28,70,68	376,437,386	231	149
289	491,488,476	395,379,379	398,510,486	346,498,522	248	149
290	3,14,15	288,254,267	1,2,7	195,233,277	298	149
291	6,0,5	15,10,17	10,13,23	84,63,73	298	149
293	885,942,969	13,32,10	1088,1311,1391	43,28,23	298	149
294	171,212,199	626,620,488	213,293,239	612,824,837	298	149
297	6,1,2	0,0,0	0,3,0	0,1,0	273	149
299	7,5,4	0,1,0	1,7,1	5,0,5	298	149
301	412,453,376	246,345,339	175,191,139	180,223,189	298	149
302	103,106,110	318,356,335	44,68,47	204,193,274	235	149
303	513,693,697	2,0,0	555,476,513	0,0,4	298	149
304	1036,1179,1180	869,939,1063	635,951,898	803,1052,1046	298	149
307	45,41,42	50,52,32	17,36,24	23,50,49	298	149
308	74,35,46	309,248,243	43,32,35	225,256,324	298	149
309	80,89,87	1,1,2	84,107,95	5,7,0	298	149
310	81,83,84	85,107,121	81,103,92	138,208,163	298	149
311	23,24,20	6378,6446,6597	13,14,20	7970,9261,8959	298	149
312	4,14,7	13,8,12	2,6,12	10,4,5	298	149
313	19,15,27	3321,3148,3484	26,16,34	3515,3927,4100	298	149
314	8,11,9	0,0,0	19,18,4	4,5,1	298	149
316	118,124,112	153,235,183	114,115,90	278,395,310	298	149
317	23,16,35	205,202,256	11,2,10	108,171,141	298	149
318	876,936,886	235,220,163	481,696,619	359,492,320	298	149
319	2,6,10	0,0,2	5,17,7	1,7,0	218	149
320	13,7,2	20,38,49	5,10,5	24,52,52	298	149
321	13,23,16	21,15,15	18,23,15	16,22,36	298	149
322	24,70,71	61,89,62	40,47,42	91,106,91	225	149
323	41,28,45	31,44,47	62,64,62	53,61,68	228	149
324	119,96,109	6,4,9	123,136,154	20,23,19	298	149
325	111,107,100	0,0,0	109,130,160	1,4,8	254	149
326	46,46,37	146,125,152	49,51,75	172,210,222	216	149
327	62,58,87	264,283,266	89,68,53	238,352,333	298	149
328	72,32,53	458,460,434	58,69,38	372,460,449	298	149
329	30,51,25	93,108,102	42,87,59	119,205,140	221	149
330	44,46,69	55,55,88	96,85,54	56,110,155	298	149
331	7,25,16	99,81,100	31,10,18	137,167,125	298	149
332	60,60,61	112,102,103	70,100,75	94,230,128	298	149
333	37,67,43	9,7,18	65,78,76	11,20,29	261	149
334	66,77,80	37,27,53	87,114,95	56,48,79	298	149
335	58,75,88	0,0,1	100,107,149	0,0,3	263	149
336	61,79,92	272,251,251	102,112,153	310,337,421	296	149
337	44,33,64	247,271,254	32,55,59	315,336,390	238	149
338	95,92,84	246,224,232	70,72,71	332,465,391	283	149
339	78,91,102	142,184,162	88,105,95	186,303,265	226	149
340	22,13,17	214,269,272	23,30,17	309,506,458	233	149
341	132,120,120	1941,1842,1730	113,166,208	2100,2403,2714	239	149
342	593,523,521	1314,1339,1211	559,576,634	1506,1666,2088	298	149
343	160,150,94	152,149,170	106,152,123	183,175,224	220	149
344	59,67,70	685,660,656	72,110,135	1309,1653,1497	231	149
346	47,71,73	90,151,104	41,59,45	46,54,62	298	149
347	45,55,40	6,0,10	17,36,30	1,2,5	298	149
351	28,19,45	136,123,144	30,39,47	197,203,214	298	149
352	18,20,26	0,1,3	26,38,24	0,0,0	298	149
353	3,0,1	3,0,0	0,1,0	0,0,0	219	149
355	182,197,154	56390,62025,53127	274,354,329	81031,99489,99581	230	149
356	532,600,504	535,581,580	470,574,595	757,1108,867	298	149
357	24,6,5	121,105,102	17,11,14	179,234,257	298	149
358	120,93,100	557,624,638	129,132,147	691,690,663	216	149
359	106,86,88	1,4,0	90,72,100	0,0,2	298	149
360	114,72,80	147,132,138	72,98,54	168,223,178	225	149
361	95,148,127	20,24,16	143,186,169	24,12,11	298	149
362	27,33,26	141,145,118	32,31,47	202,229,214	298	149
363	4,15,15	107,142,139	6,5,7	78,118,165	298	149
364	2,0,4	112,133,101	1,0,6	129,162,123	219	149
366	228,279,334	56,67,40	193,298,192	76,56,57	298	149
367	90,68,101	245,283,217	35,68,49	308,387,381	298	149
368	16,23,31	232,296,288	17,36,13	311,349,382	298	149
370	0,0,1	1,0,1	1,3,4	0,1,0	197	149
381	11,3,6	3005,2980,2829	12,17,2	2854,3374,3942	298	149
386	41,86,22	153,161,206	48,33,70	161,204,209	298	149
388	198,290,212	7,7,5	172,138,130	0,0,1	221	149
389	290,277,280	322,325,311	246,236,196	337,512,469	258	149
390	66,47,22	92,93,22	32,5,43	32,25,108	298	149
393	61,53,53	32,38,39	51,93,75	39,28,28	286	149
394	19,8,9	356,451,437	13,24,16	217,243,320	253	149
395	101,104,105	48,75,75	68,90,112	68,97,97	298	149
400	22,49,44	233,292,365	41,33,38	395,497,426	271	149
401	95,109,104	441,456,462	68,64,95	379,440,513	298	149
402	121,189,145	662,666,719	132,115,121	694,649,735	298	149
403	287,338,289	129,135,160	259,298,325	131,230,111	298	149
404	215,201,165	240,233,254	161,188,202	168,227,211	298	149
405	27,41,18	427,567,506	16,24,28	642,659,720	258	149
406	10,1,2	261,249,204	9,1,10	290,321,396	230	149
407	91,95,78	369,371,323	140,113,128	520,633,609	278	149
408	87,84,64	6,4,0	106,100,105	3,11,5	298	149
409	10,1,3	13,8,7	2,12,4	4,10,16	298	149
411	161,168,133	0,0,6	145,159,156	3,0,0	298	149
412	12,14,31	0,1,0	6,5,5	0,0,5	284	149
416	16,11,10	290,338,317	11,8,5	171,222,250	298	149
417	1,0,0	21,10,8	0,0,2	42,25,16	298	149
419	30,12,6	40,36,29	15,10,17	43,36,45	298	149
421	4,7,10	18,6,18	6,14,1	15,16,16	246	149
423	15,18,11	46,66,88	11,8,5	51,40,67	298	149
424	161,164,175	759,730,820	92,128,124	535,626,691	298	149
426	79,77,68	411,512,401	48,73,65	336,329,336	298	149
427	8,8,4	13,9,9	14,39,12	8,8,17	298	149
430	79,68,85	6098,6777,6800	101,75,100	4682,5481,5091	234	149
431	78,94,137	1785,2181,2286	110,125,120	1440,1596,1669	229	149
432	62,75,69	1703,1749,1645	41,70,102	1150,1320,1253	298	149
433	141,141,161	2494,2832,2613	111,131,150	1435,1876,1720	298	149
434	119,119,142	1,1,1	44,50,51	1,3,1	298	149
435	17,15,15	151,188,157	1,10,13	105,104,101	276	149
436	66,36,35	275,350,310	24,22,12	179,218,217	298	149
437	31,26,36	1996,1996,2016	20,40,22	1876,2050,2435	298	149
439	155,143,176	0,0,0	88,158,113	0,0,2	298	149
440	71,60,60	0,0,1	35,63,43	0,3,9	298	149
441	134,140,123	933,907,947	100,107,123	1180,1378,1357	250	149
442	27,38,46	765,851,853	29,25,32	998,1287,1093	298	149
443	29,24,40	256,262,292	21,23,22	334,334,319	298	149
444	105,149,122	343,345,311	128,89,96	271,338,401	298	149
445	193,239,260	183,230,233	235,255,231	197,272,206	270	149
446	93,71,105	462,410,427	59,61,61	355,493,491	298	149
447	6,1,3	24,27,16	1,3,1	26,28,60	298	149
451	38,29,37	191,279,275	27,15,47	315,451,390	298	149
452	28,20,22	313,310,359	21,5,12	323,471,509	298	149
456	25,24,27	449,532,509	33,59,33	378,499,468	298	149
457	83,58,61	47,44,36	35,53,61	44,81,36	228	149
458	81,75,89	34,38,35	37,73,85	43,36,36	223	149
459	167,207,194	22,18,14	114,204,192	27,10,26	298	149
460	46,63,41	72,80,52	26,45,27	35,54,66	275	149
461	10,6,5	103,113,106	1,0,3	73,95,96	225	149
462	65,69,64	60,66,81	48,58,69	47,71,72	258	149
463	23,37,40	3,0,1	35,34,56	1,1,1	298	149
464	45,52,44	201,234,206	37,56,36	269,219,219	298	149
465	675,852,785	37,35,58	663,788,748	109,81,81	296	149
466	18,28,23	339,376,362	18,16,17	261,382,396	298	149
467	394,380,411	9,7,2	334,431,382	3,0,4	298	149
468	123,178,146	6,18,2	133,150,153	4,12,3	298	149
469	36,35,33	834,825,850	36,57,44	715,834,987	298	149
470	97,107,107	514,515,632	63,55,78	513,680,613	298	149
471	115,121,123	821,874,1005	28,57,47	908,1057,1099	298	149
472	23,16,7	1,0,3	24,22,16	0,0,0	298	149
473	9,15,3	121,94,89	9,32,20	147,203,239	233	149
475	25,24,26	0,0,1	13,28,30	0,0,0	298	149
476	30,27,30	0,0,0	25,31,27	0,0,3	293	149
477	6,3,4	1,0,0	0,1,2	0,0,1	298	149
478	35,26,37	128,127,148	4,6,7	56,73,56	298	149
479	26,31,48	93,115,104	26,8,12	33,28,39	298	149
480	35,36,42	1236,1359,1376	33,30,28	1878,2163,2071	298	149
481	47,43,57	0,1,0	54,44,45	1,2,0	298	149
482	181,197,271	185,183,225	101,137,129	132,87,115	298	149
483	41,33,49	988,1128,938	34,30,14	871,954,969	220	149
484	1656,1668,1686	0,0,3	1188,1461,1455	0,0,0	220	149
485	211,202,226	3307,3795,3457	216,207,181	4458,5255,4623	298	149
486	22,17,15	452,536,504	12,17,26	391,485,529	270	149
487	76,92,90	0,0,2	74,86,54	0,0,0	298	149
488	76,87,88	23,21,21	78,77,63	34,51,33	298	149
489	78,160,103	40,80,80	98,98,91	48,77,58	243	149
490	102,177,121	10,17,4	116,121,113	14,13,15	259	149
491	16,24,18	2,16,9	31,35,20	14,3,5	298	149
492	17,28,20	4,6,12	35,35,21	3,17,8	298	149
493	39,18,44	2,5,9	28,38,37	3,1,1	298	149
494	20,15,12	202,231,194	11,27,26	167,193,190	256	149
497	35,15,21	243,275,299	17,15,25	213,353,368	220	149
498	48,51,76	74,85,95	34,57,67	91,67,50	298	149
499	6,3,5	966,959,858	14,7,13	795,973,1113	245	149
500	124,93,116	612,624,623	86,100,108	542,643,754	298	149
501	538,540,470	0,0,0	394,388,419	0,1,0	248	149
502	384,457,428	11,21,26	228,256,260	18,13,16	298	149
503	30,52,26	0,2,0	43,64,86	0,0,2	298	149
504	69,67,84	143,164,131	66,75,82	137,173,196	228	149
505	63,74,93	0,0,0	72,82,79	0,1,0	298	149
506	44,46,56	245,263,223	43,56,43	275,354,398	238	149
507	100,63,78	769,966,863	68,49,122	1043,1196,1254	225	149
508	27,26,25	1,0,0	32,29,15	10,4,8	298	149
510	40,43,36	105,127,143	40,8,25	76,101,117	298	149
511	8,5,6	7,6,1	2,5,2	4,1,2	298	149
512	0,0,1	477,493,522	2,6,0	690,768,820	254	149
513	70,60,53	127,177,160	47,95,80	198,265,283	298	149
514	92,95,78	9,3,2	124,115,143	4,5,2	298	149
516	63,46,36	296,349,272	37,37,29	189,249,238	226	149
517	143,194,194	903,851,801	136,200,168	611,818,780	298	149
518	684,763,661	0,0,0	510,581,504	0,0,7	298	149
519	918,984,872	362,418,374	613,685,651	311,323,408	298	149
520	872,943,845	91,100,81	582,662,629	135,160,112	284	149
521	95,82,95	5713,5741,5705	150,196,170	6120,6763,7982	225	149
522	115,117,133	278,307,314	152,147,133	361,410,390	261	149
523	115,117,133	1402,1547,1614	154,148,133	1668,1769,2175	264	149
524	72,100,108	2869,2818,2856	139,106,109	2757,3054,3572	232	149
525	83,54,71	2,0,0	77,83,106	0,0,2	298	149
526	143,107,122	473,488,528	166,113,167	365,579,562	257	149
529	172,169,173	654,650,704	214,193,185	722,794,785	298	149
530	224,228,271	47,59,49	211,189,242	57,103,91	298	149
531	223,214,208	44,25,37	171,183,201	24,36,27	252	149
532	62,74,68	0,3,0	60,47,49	14,10,3	298	149
533	74,63,96	123,159,144	73,73,63	162,184,158	298	149
534	33,51,30	519,583,537	53,48,18	744,894,861	298	149
535	40,46,47	630,703,685	64,73,70	937,1074,1059	267	149
537	138,102,105	2504,2593,2814	87,89,94	2437,3280,3419	298	149
538	0,2,0	0,0,0	0,0,0	0,1,1	298	149
540	46,29,17	414,440,405	37,23,24	401,476,367	227	149
541	19,12,26	0,0,0	14,20,8	1,2,0	298	149
542	189,197,180	618,641,676	86,117,117	547,693,604	298	149
543	159,185,208	3,3,1	101,127,118	5,2,4	298	149
545	113,75,85	2945,3126,3249	71,52,66	2677,2997,4390	298	149
546	116,83,106	0,1,10	78,79,71	3,8,8	298	149
547	7,9,4	559,627,632	2,5,10	719,870,908	298	149
548	48,48,71	827,972,915	47,69,64	981,1073,1291	298	149
549	11,22,6	325,293,351	2,14,4	222,282,293	252	149
550	34,65,72	237,320,314	46,62,64	343,349,412	298	149
551	69,129,98	4,3,0	91,101,111	0,0,0	298	149
552	100,147,161	74,152,155	148,152,121	176,184,205	298	149
553	49,48,40	725,746,752	44,45,31	958,989,969	298	149
555	99,117,111	982,1021,1021	104,98,90	1005,1152,1323	298	149
556	25,12,19	178,263,237	13,16,16	222,262,276	298	149
557	41,34,52	445,383,433	45,55,52	328,326,493	298	149
558	52,29,43	385,417,356	49,61,67	477,586,602	298	149
559	39,18,24	0,0,1	39,22,34	1,4,0	298	149
560	12,17,19	431,498,396	19,14,17	595,839,746	298	149
563	10,7,16	59,63,76	18,31,34	98,123,150	262	149
564	3817,3866,4001	20,31,37	4831,6349,5663	32,34,15	298	149
565	44,53,70	384,335,303	46,36,50	285,265,334	298	149
566	24,22,17	149,144,123	21,20,13	148,182,191	222	149
567	38,29,32	2,1,0	22,35,28	4,6,3	298	149
568	29,34,22	17,15,13	24,44,19	4,28,16	258	149
569	68,53,46	2321,2324,2284	45,71,43	2439,2817,2672	241	149
570	8,16,28	2383,2655,2620	41,37,16	2955,3366,3248	265	149
571	144,156,153	1,1,4	167,174,135	4,0,6	298	149
572	253,264,234	2966,3153,2958	241,287,224	3613,4070,4138	298	149
573	60,54,28	402,530,439	62,58,48	441,563,606	221	149
574	146,166,144	2,0,0	153,161,173	0,0,0	298	149
575	214,196,182	747,780,686	225,195,233	774,758,946	215	149
576	63,64,35	937,1003,943	54,84,96	878,942,1075	228	149
577	52,76,67	860,827,840	40,60,51	888,911,1071	222	149
