ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	40	348,440,435	4,2,1	278,346,301	1,10,1	298	149	0.102268940736	0.26543139657785275	0.978,0.991,0.995	0.993,0.945,0.993	0.011
41	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	41	52,37,40	106,141,120	21,20,19	98,103,108	298	149	0.00130238770578	0.009382876507315834	0.197,0.116,0.143	0.097,0.088,0.081	0.063
44	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	44	44,54,54	481,474,514	26,37,41	524,485,525	298	149	0.00587284161192	0.02986594942980605	0.044,0.054,0.05	0.024,0.037,0.038	0.016
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	46	2,13,11	238,275,204	17,13,1	227,373,303	298	149	0.923707766776	1.0	0.004,0.023,0.026	0.036,0.017,0.002	-0.001
47	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	47	85,72,114	450,476,356	64,59,65	348,533,453	298	149	0.00212162098897	0.013880370830540665	0.086,0.07,0.138	0.084,0.052,0.067	0.03
48	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	48	5,0,6	273,325,327	6,8,16	298,232,375	235	149	0.0108349462759	0.04869021030667438	0.011,0.0,0.012	0.013,0.021,0.026	-0.012
49	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	49	26,33,34	121,139,124	51,37,68	105,175,146	295	149	0.0173348988257	0.0690164667062683	0.098,0.107,0.122	0.197,0.096,0.19	-0.052
51	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	51	400,417,424	3733,4072,4764	393,355,444	8081,7825,7930	298	149	9.53681578153e-14	1.1542726034245145e-11	0.051,0.049,0.043	0.024,0.022,0.027	0.023
52	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	52	87,99,112	697,693,643	68,124,121	584,602,768	234	149	0.498397445033	0.806094041387449	0.074,0.083,0.1	0.069,0.116,0.091	-0.006
53	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	53	0,2,4	1127,1215,1076	1,1,4	1016,1074,1212	236	149	1	1.0	0.0,0.001,0.002	0.001,0.001,0.002	-0.0
55	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	55	71,63,77	4259,4320,3702	51,74,37	3402,3603,4118	241	149	0.939146869885	1.0	0.01,0.009,0.013	0.009,0.013,0.006	0.001
57	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	57	28,36,32	3,4,3	39,29,30	9,6,4	298	149	0.105769808462	0.27215226218241856	0.824,0.818,0.842	0.684,0.707,0.789	0.101
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	58	4,7,17	130,165,186	8,6,7	147,212,166	270	149	0.224166162963	0.467517138264591	0.017,0.023,0.048	0.029,0.015,0.023	0.007
59	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	59	4,2,8	307,375,322	5,5,1	340,434,432	229	149	1	1.0	0.008,0.003,0.016	0.009,0.007,0.002	0.003
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	60	58,40,70	31,13,37	60,109,71	33,47,33	298	149	0.961181471486	1.0	0.483,0.606,0.486	0.476,0.537,0.518	0.015
61	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	61	56,56,54	2,0,3	98,137,111	3,0,0	298	149	0.21682743748	0.45987174386091123	0.933,1.0,0.9	0.942,1.0,1.0	-0.036
62	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	62	70,74,81	1137,1118,1081	72,125,71	1370,1692,1670	298	149	0.151951339347	0.3571759723581288	0.03,0.032,0.036	0.026,0.036,0.021	0.005
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	64	110,104,110	266,260,224	75,80,85	241,300,341	298	149	0.000307815880911	0.002949022331366335	0.171,0.167,0.197	0.135,0.118,0.111	0.057
65	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	65	54,66,71	260,249,253	49,88,26	220,257,322	298	149	0.145144227691	0.3461438572498857	0.094,0.117,0.123	0.1,0.146,0.039	0.016
74	"ENSMUSG00000100417"	"Gm28578"	chr19	-	45326193	45326560	45326193	45326287	45326369	45326560	74	0,0,1	0,2,0	0,0,0	0,1,0	231	149	1	1.0	NA,0.0,1.0	NA,0.0,NA	0.5
77	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	77	15,9,12	624,732,688	3,6,5	909,1152,1133	298	149	1	1.0	0.012,0.006,0.009	0.002,0.003,0.002	0.007
83	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	83	70,71,78	1,8,0	66,106,73	2,1,10	298	149	0.480105699163	0.7883330096698314	0.972,0.816,1.0	0.943,0.981,0.785	0.026
85	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	85	147,167,197	1442,1615,1445	122,93,113	2911,2941,2708	298	149	0	0.0	0.048,0.049,0.064	0.021,0.016,0.02	0.035
86	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	86	92,102,75	670,686,700	100,100,108	714,825,781	298	149	0.889592922249	1.0	0.064,0.069,0.051	0.065,0.057,0.065	-0.001
87	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	87	73,112,105	540,602,599	74,121,80	534,804,834	298	149	0.0285947864837	0.09993038471830097	0.063,0.085,0.081	0.065,0.07,0.046	0.016
88	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	88	73,71,84	449,538,517	97,136,115	501,631,658	220	149	0.042136300004	0.1341512625240077	0.099,0.082,0.099	0.116,0.127,0.106	-0.023
89	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	89	9,27,16	5,8,8	16,14,14	11,26,18	298	149	0.00307971126259	0.01827194704977825	0.474,0.628,0.5	0.421,0.212,0.28	0.23
90	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	90	35,32,32	1306,1464,1281	35,46,23	1937,1997,2155	252	149	0.0695569580995	0.19595519219436044	0.016,0.013,0.015	0.011,0.013,0.006	0.005
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	91	22,5,22	1211,1270,1377	18,9,14	981,1155,1194	298	149	1	1.0	0.009,0.002,0.008	0.009,0.004,0.006	0.0
92	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	92	35,43,51	1239,1313,1361	24,31,48	997,1285,1207	298	149	0.481583764849	0.7890932536853426	0.014,0.016,0.018	0.012,0.012,0.019	0.002
94	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	94	46,44,58	659,676,603	28,46,66	559,701,693	298	149	0.629563103877	0.9271844564992252	0.034,0.032,0.046	0.024,0.032,0.045	0.004
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	95	130,155,187	962,1183,1145	198,218,207	1768,2107,1999	231	149	0.0048300158739	0.0257152311409544	0.08,0.078,0.095	0.067,0.063,0.063	0.02
96	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715017	8715093	8715516	8715618	96	22,37,39	0,1,0	73,53,32	0,0,0	298	149	1	1.0	1.0,0.949,1.0	1.0,1.0,1.0	-0.017
97	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	97	17,35,47	126,159,175	27,30,43	176,190,236	298	149	0.159881047394	0.370707588178553	0.063,0.099,0.118	0.071,0.073,0.083	0.018
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	99	90,109,83	3,3,6	91,114,167	2,13,17	298	149	0.0325705265535	0.11011506696066899	0.938,0.948,0.874	0.958,0.814,0.831	0.052
100	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	100	58,77,63	239,292,257	46,62,55	380,466,459	298	149	7.41329988063e-07	1.8058001235092607e-05	0.108,0.116,0.109	0.057,0.062,0.057	0.052
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	101	89,142,80	863,813,799	57,116,102	732,754,838	298	149	0.614580807013	0.9160953061371839	0.049,0.08,0.048	0.037,0.071,0.057	0.004
102	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	102	49,35,40	321,331,322	18,12,27	270,293,292	298	149	0.0002583251665	0.0025858102686525373	0.071,0.05,0.058	0.032,0.02,0.044	0.028
103	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	103	109,155,128	2791,2735,2701	197,173,195	4014,4397,4387	227	149	0.527836556217	0.8351087301193582	0.025,0.036,0.03	0.031,0.025,0.028	0.002
104	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	104	28,24,20	0,3,0	28,43,25	2,3,5	298	149	0.0117863725599	0.05149978190733682	1.0,0.8,1.0	0.875,0.878,0.714	0.111
105	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	105	48,80,51	247,247,252	39,34,43	391,462,426	298	149	1.23245302852e-10	8.142836786637527e-09	0.089,0.139,0.092	0.048,0.035,0.048	0.063
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	106	8,13,33	345,386,401	12,17,40	353,384,427	236	149	0.279515464357	0.5479528932186326	0.014,0.021,0.049	0.021,0.027,0.056	-0.007
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	107	12,7,21	289,380,372	20,12,9	314,369,416	236	149	1	1.0	0.026,0.011,0.034	0.039,0.02,0.013	-0.0
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	108	96,84,78	176,213,240	23,26,44	178,201,213	298	149	1.50320644821e-10	9.410590712845707e-09	0.214,0.165,0.14	0.061,0.061,0.094	0.101
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	109	40,26,29	290,292,269	13,16,25	224,273,302	243	149	0.00735419009812	0.03569928375170283	0.078,0.052,0.062	0.034,0.035,0.048	0.025
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	110	53,58,49	164,186,164	23,37,42	221,247,290	298	149	1.22569379868e-07	3.973655520542035e-06	0.139,0.135,0.13	0.049,0.07,0.068	0.072
111	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	111	12,9,7	155,186,215	0,8,18	166,218,205	234	149	0.682651551635	0.9789525213217556	0.047,0.03,0.02	0.0,0.023,0.053	0.007
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	112	36,23,30	311,327,338	12,19,44	292,381,341	228	149	0.227348318727	0.4719849887351269	0.07,0.044,0.055	0.026,0.032,0.078	0.011
113	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	113	345,361,393	132,135,101	271,412,378	162,160,181	298	149	0.00895325425464	0.04211044844377959	0.567,0.572,0.661	0.455,0.563,0.511	0.09
114	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	114	15,6,9	45,41,57	23,21,41	36,76,47	268	149	0.000512054842043	0.004410996246257503	0.156,0.075,0.081	0.262,0.133,0.327	-0.137
115	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	115	54,32,28	145,191,181	39,37,38	208,325,283	228	149	0.0127332933807	0.05484530043335908	0.196,0.099,0.092	0.109,0.069,0.081	0.043
117	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	117	263,290,245	1082,1209,1136	312,292,333	1643,1967,1922	298	149	0.00126522409769	0.009169717961501777	0.108,0.107,0.097	0.087,0.069,0.08	0.025
118	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	118	41,52,51	258,308,262	49,70,55	430,396,402	230	149	0.172166866563	0.3902234035519682	0.093,0.099,0.112	0.069,0.103,0.081	0.017
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	119	23,26,28	89,88,100	57,63,74	169,163,218	225	149	0.134984349804	0.32806437358656226	0.146,0.164,0.156	0.183,0.204,0.184	-0.035
120	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	120	16,18,20	85,104,92	24,8,16	164,184,205	298	149	0.000568978067158	0.004790696658801229	0.086,0.08,0.098	0.068,0.021,0.038	0.046
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	121	3,1,0	0,1,0	4,0,0	0,0,1	234	149	1	1.0	1.0,0.389,NA	1.0,NA,0.0	0.195
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	122	2,1,0	0,0,0	2,0,0	0,2,2	226	149	1	1.0	1.0,1.0,NA	1.0,0.0,0.0	0.667
123	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	123	0,3,2	0,1,0	2,0,0	0,0,0	298	149	1	1.0	NA,0.6,1.0	1.0,NA,NA	-0.2
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	124	48,36,46	1008,948,994	40,86,106	1876,2230,2004	289	149	0.293035461003	0.5668682785838535	0.024,0.019,0.023	0.011,0.019,0.027	0.003
125	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	125	60,90,49	875,1001,909	77,89,84	1876,2167,1885	234	149	6.61201904487e-05	0.0008336194844417698	0.042,0.054,0.033	0.025,0.025,0.028	0.017
126	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	126	0,1,0	123,108,124	0,0,0	159,188,206	298	149	1	1.0	0.0,0.005,0.0	0.0,0.0,0.0	0.002
127	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	127	25,20,22	253,243,234	31,37,43	428,452,453	248	149	0.674344995693	0.9708749719909925	0.056,0.047,0.053	0.042,0.047,0.054	0.004
128	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	128	8,6,1	148,177,177	13,1,23	213,261,324	234	149	0.103593014474	0.26766800686462805	0.033,0.021,0.004	0.037,0.002,0.043	-0.008
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	130	1,0,0	37,34,33	2,0,0	16,25,27	241	149	1	1.0	0.016,0.0,0.0	0.072,0.0,0.0	-0.019
131	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	131	2,3,2	27,30,21	0,2,7	9,21,22	298	149	0.329842111572	0.6113082217518163	0.036,0.048,0.045	0.0,0.045,0.137	-0.018
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	132	5,19,18	565,558,527	9,5,10	687,626,833	277	149	0.224866526888	0.46832133846476376	0.005,0.018,0.018	0.007,0.004,0.006	0.008
133	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	133	24,48,63	709,687,768	45,44,55	774,957,1112	298	149	0.198514001565	0.4298177338595796	0.017,0.034,0.039	0.028,0.022,0.024	0.005
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	134	25,20,20	14,16,11	32,17,17	30,33,22	298	149	0.0111624020222	0.04954124400897204	0.472,0.385,0.476	0.348,0.205,0.279	0.167
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	135	5,1,5	60,54,33	5,1,2	55,60,46	224	149	0.342764842589	0.6276035266602868	0.053,0.012,0.092	0.057,0.011,0.028	0.02
136	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	136	31,38,26	19,26,20	29,52,52	49,37,26	298	149	0.478605396574	0.7866981416750538	0.449,0.422,0.394	0.228,0.413,0.5	0.041
137	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	137	8,18,18	323,378,307	12,20,20	253,326,317	298	149	0.209751610213	0.44879675703205835	0.012,0.023,0.028	0.023,0.03,0.031	-0.007
138	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	138	25,9,12	7,7,8	6,3,0	0,0,2	298	149	0.043775645424	0.13773775436268976	0.641,0.391,0.429	1.0,1.0,0.0	-0.18
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	139	35,29,46	124,102,121	46,33,48	160,198,218	222	149	0.0360246992183	0.11836440076750704	0.159,0.16,0.203	0.162,0.101,0.129	0.043
140	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	140	11,12,29	129,111,127	25,28,39	154,217,221	233	149	0.559645783981	0.8665560092260175	0.052,0.065,0.127	0.094,0.076,0.101	-0.009
141	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	141	28,28,23	15,1,7	12,19,27	1,12,12	298	149	0.448556486332	0.7547305847411918	0.483,0.933,0.622	0.857,0.442,0.529	0.07
143	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	143	92,97,73	675,692,605	96,121,103	727,1002,959	269	149	0.402521275079	0.702332892749567	0.07,0.072,0.063	0.068,0.063,0.056	0.006
144	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087103	4087396	4087103	4087191	4087289	4087396	144	26,23,21	1467,1667,1426	14,25,29	2372,2846,2704	247	149	1	1.0	0.011,0.008,0.009	0.004,0.005,0.006	0.004
