ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162722301	162722411	162723114	162723170	162718438	162719961	162726095	162726309	16	92,93,87	116,81,104	106,106,121	124,120,142	205	259	0.727741518979	0.9783247951061304	0.501,0.592,0.514	0.519,0.527,0.518	0.014
17	"ENSMUSG00000031357"	"Syap1"	chrX	-	161661326	161661400	161665675	161665742	161655510	161655650	161665963	161666082	17	214,274,307	310,312,268	225,256,253	290,310,345	216	223	0.308076189266	0.7357570206649838	0.416,0.476,0.542	0.445,0.46,0.431	0.033
18	"ENSMUSG00000031357"	"Syap1"	chrX	-	161661326	161661400	161665963	161666082	161655510	161655650	161671064	161671443	18	544,612,528	311,310,268	586,616,640	298,309,345	268	223	0.829347220542	1.0	0.593,0.622,0.621	0.621,0.624,0.607	-0.005
19	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285742	159285900	159306267	159306426	159285161	159285288	159310725	159310773	19	21,9,12	83,89,122	33,15,11	119,161,155	307	308	0.857204275928	1.0	0.202,0.092,0.09	0.218,0.085,0.066	0.005
20	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285748	159285900	159306267	159306426	159285167	159285288	159310725	159310772	20	13,15,27	83,89,122	24,32,36	119,161,155	301	308	0.483269057303	0.8655344593147379	0.138,0.147,0.185	0.171,0.169,0.192	-0.021
21	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369945	159371960	159372014	159367459	159367513	159373163	159373364	21	74,87,101	14,28,26	87,131,128	24,38,29	320	203	0.917755164301	1.0	0.77,0.663,0.711	0.697,0.686,0.737	0.008
22	"ENSMUSG00000031295"	"Phka2"	chrX	+	159371960	159372014	159373163	159373364	159369774	159369945	159373934	159374137	22	35,16,30	73,91,76	20,53,38	81,99,121	203	350	0.774783671268	0.998740664106458	0.453,0.233,0.405	0.299,0.48,0.351	-0.013
23	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158334746	158335370	158315663	158315831	158336239	158336890	23	378,500,489	1460,1545,1868	555,730,624	1924,2338,2115	226	773	0.488484639659	0.8674217492977218	0.47,0.525,0.472	0.497,0.516,0.502	-0.016
24	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156344378	156344497	156338592	156338687	156355854	156355982	24	324,410,395	794,655,697	257,355,324	497,620,586	268	330	0.714349073857	0.972473216120838	0.334,0.435,0.411	0.389,0.414,0.405	-0.009
25	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156249393	156249487	156244956	156245132	156252983	156253104	25	310,324,302	232,205,285	702,829,684	294,398,433	243	214	0.000547882149269	0.017610052741341354	0.541,0.582,0.483	0.678,0.647,0.582	-0.1
26	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153997028	153997130	153996127	153996663	153998596	153998680	26	573,522,459	103,162,120	463,551,614	99,158,128	251	190	0.718741515106	0.9737614467257464	0.808,0.709,0.743	0.78,0.725,0.784	-0.01
27	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150963992	150964088	150986927	150987329	150961959	150962086	150991765	150992661	27	119,112,111	179,207,181	150,134,166	212,284,271	245	551	0.845526126597	1.0	0.599,0.549,0.58	0.614,0.515,0.579	0.007
28	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150589715	150589856	150618219	150618288	150586322	150586565	150623051	150623150	28	880,919,972	384,441,477	1237,1528,1621	494,584,662	290	218	0.0720628320407	0.3911276374917122	0.633,0.61,0.605	0.653,0.663,0.648	-0.039
29	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150635470	150635548	150636394	150636442	150633712	150633775	150636519	150636588	29	356,294,374	185,175,258	454,502,474	300,353,324	227	197	0.219236165807	0.6400634213980719	0.625,0.593,0.557	0.568,0.552,0.559	0.032
30	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150661713	150661905	150664073	150664196	150659808	150659903	150665487	150665725	30	1043,1147,1234	315,369,395	1632,1726,2062	471,559,662	341	272	0.910595415278	1.0	0.725,0.713,0.714	0.734,0.711,0.713	-0.002
31	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150704041	150704157	150704257	150704414	150702571	150703181	150705327	150705460	31	499,581,575	1110,1238,1234	564,769,758	1351,1587,1748	265	306	0.686096273073	0.9609233788169464	0.342,0.351,0.35	0.325,0.359,0.334	0.008
32	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150182670	150182799	150211912	150212012	150164906	150164989	150212832	150212909	32	122,92,95	68,89,90	101,153,143	79,100,127	278	249	0.823746779777	1.0	0.616,0.481,0.486	0.534,0.578,0.502	-0.01
33	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873591	149873777	149874671	149874763	149870090	149873410	149879160	149879251	33	364,365,364	339,341,331	740,1043,975	778,880,834	241	335	0.878982766117	1.0	0.599,0.598,0.605	0.569,0.622,0.619	-0.003
34	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149870089	149873410	149879160	149879251	34	364,365,364	826,948,996	740,1043,975	1972,2291,2204	241	326	0.458129587123	0.8493320568146436	0.373,0.342,0.331	0.337,0.381,0.374	-0.015
35	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149874671	149874763	149879160	149879251	149873600	149873777	149879424	149879539	35	507,532,668	677,639,745	1178,1524,1453	1423,1472,1529	240	241	0.168778838705	0.5800602468519307	0.429,0.455,0.474	0.454,0.51,0.488	-0.031
36	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366	36	19,23,28	32,29,19	42,38,32	44,60,74	307	247	0.275816614905	0.7062770643207864	0.323,0.39,0.542	0.434,0.338,0.258	0.075
37	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101	37	991,1021,995	2361,2601,2411	1051,1038,1457	3786,3279,4072	239	226	0.00321234910887	0.0600338252154626	0.284,0.271,0.281	0.208,0.23,0.253	0.048
38	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324	38	208,248,208	68,90,73	386,423,310	211,248,176	230	201	5.06118405027e-05	0.0030658808012891717	0.728,0.707,0.713	0.615,0.598,0.606	0.11
39	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134652693	134652766	134698771	134698843	39	3,7,4	195,147,176	2,0,0	139,155,174	226	226	0.0328837546203	0.25723379806986585	0.015,0.045,0.022	0.014,0.0,0.0	0.023
40	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843	40	25,12,16	198,148,177	18,15,19	139,155,177	226	226	0.695669399862	0.966287844481259	0.112,0.075,0.083	0.115,0.088,0.097	-0.01
41	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698536	134698613	134698771	134698843	134698301	134698378	134699139	134699222	41	31,51,64	129,105,119	78,64,53	164,133,135	226	221	0.579057529836	0.9133760126643597	0.19,0.322,0.345	0.317,0.32,0.277	-0.019
42	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961392	132961471	132962442	132962579	132959935	132960171	132963116	132963236	42	129,113,137	846,815,939	226,238,246	1408,1517,1708	228	286	0.606995284983	0.9272324247746523	0.161,0.148,0.155	0.168,0.164,0.153	-0.007
43	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236	43	101,108,105	846,815,939	234,195,226	1408,1517,1708	319	286	0.141023530989	0.5363954100129085	0.097,0.106,0.091	0.13,0.103,0.106	-0.015
44	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132961392	132961471	132963116	132963236	44	911,949,1091	846,814,941	1651,1856,1922	1408,1517,1708	319	286	0.701573196146	0.9684828909976831	0.491,0.511,0.51	0.513,0.523,0.502	-0.009
45	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973163	132973223	132973426	132973513	132970593	132970656	132973962	132974026	45	169,163,193	62,73,66	260,375,375	108,126,112	209	236	0.4461485244	0.8415471968961759	0.755,0.716,0.768	0.731,0.771,0.791	-0.018
48	"ENSMUSG00000063663"	"Brwd3"	chrX	-	107868411	107868510	107868950	107869101	107849042	107849203	107876819	107876879	48	136,166,144	34,67,73	118,114,126	33,40,65	300	248	0.967552664613	1.0	0.768,0.672,0.62	0.747,0.702,0.616	-0.002
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	49	279,234,273	147,132,169	190,258,292	121,120,132	244	270	0.346493881884	0.772658309453689	0.677,0.662,0.641	0.635,0.704,0.71	-0.023
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	50	66,56,49	97,106,84	38,50,70	101,90,94	176	244	0.650559670374	0.94517244954248	0.485,0.423,0.447	0.343,0.435,0.508	0.023
51	"ENSMUSG00000031320"	"Rps4x"	chrX	-	101229108	101229266	101230001	101230173	101228546	101228737	101230960	101231058	51	31593,33801,34722	9602,10840,10900	51642,59438,61413	13677,17847,18518	321	307	0.325788628053	0.7529078667858938	0.759,0.749,0.753	0.783,0.761,0.76	-0.014
52	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584365	100584607	100586069	100586288	100582673	100582793	100586656	100586875	52	293,291,322	702,618,696	242,259,299	469,527,632	391	368	0.36837925689	0.7894399686134899	0.282,0.307,0.303	0.327,0.316,0.308	-0.02
53	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584428	100584607	100586069	100586288	100582673	100582793	100586656	100586875	53	122,122,125	702,618,696	111,83,71	469,527,632	328	368	0.358405755248	0.782949338208817	0.163,0.181,0.168	0.21,0.15,0.112	0.013
54	"ENSMUSG00000015668"	"Pdzd11"	chrX	-	99667188	99667249	99667467	99667566	99666488	99667033	99668138	99668195	54	277,270,257	110,101,75	516,588,461	115,154,192	248	210	0.175664574436	0.5860842865568114	0.681,0.694,0.744	0.792,0.764,0.67	-0.036
55	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84665159	84665253	84617627	84617771	84667947	84668031	55	21,19,23	34,38,40	15,19,20	14,25,36	210	243	0.322389324022	0.748260065535586	0.417,0.367,0.4	0.554,0.468,0.391	-0.076
56	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	56	21,20,25	1,1,2	15,19,20	1,0,1	210	252	1	1.0	0.962,0.96,0.938	0.947,1.0,0.96	-0.016
57	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74560694	74560819	74564968	74565035	74557904	74558034	74566865	74566964	57	6115,7350,7307	2113,2430,2104	5178,6306,6074	1623,1780,2009	274	216	0.64803456379	0.9440626406516724	0.695,0.705,0.732	0.716,0.736,0.704	-0.008
58	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829	58	872,1127,1005	2573,2761,3230	814,977,928	2038,2281,2394	216	248	0.101099602361	0.4621104025238295	0.28,0.319,0.263	0.314,0.33,0.308	-0.03
59	"ENSMUSG00000031201"	"Brcc3"	chrX	+	74490761	74490893	74491408	74491452	74481541	74481597	74493574	74493751	59	361,329,378	43,39,37	275,343,326	41,31,17	281	193	0.323295492017	0.7492583236586975	0.852,0.853,0.875	0.822,0.884,0.929	-0.018
60	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73353995	73354140	73352681	73352781	73354243	73354298	60	4689,5069,5024	2740,2612,2740	3793,4820,4915	1895,2462,2584	321	294	0.426980524495	0.82803650996925	0.61,0.64,0.627	0.647,0.642,0.635	-0.016
61	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73354243	73354298	73352681	73352781	73354392	73355468	61	4688,5067,5023	746,789,860	3795,4823,4913	581,827,781	321	204	0.960397888435	1.0	0.8,0.803,0.788	0.806,0.788,0.8	-0.001
62	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353995	73354140	73354243	73354298	73352681	73353740	73354392	73355466	62	2893,3135,2903	749,795,862	2222,2936,3007	585,833,790	294	204	0.983806369738	1.0	0.728,0.732,0.7	0.725,0.71,0.725	0.0
63	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73354085	73354140	73354243	73354298	73353568	73353740	73354392	73354762	63	0,0,1	749,795,862	0,0,0	585,833,790	204	204	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
64	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73342325	73342388	73343855	73343930	73341228	73341355	73344183	73344377	64	4,1,1	2181,2204,2178	4,7,7	2484,2706,2357	212	224	1	1.0	0.002,0.0,0.0	0.002,0.003,0.003	-0.002
65	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345541	73345627	73341228	73341355	73345967	73346206	65	18,11,3	519,593,547	4,4,7	496,650,581	260	235	0.045516521642	0.3070809325322858	0.03,0.016,0.005	0.007,0.006,0.011	0.009
66	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	66	1395,1366,1326	355,400,404	1545,1667,1429	302,456,380	260	210	0.107061931776	0.4745405019254611	0.76,0.734,0.726	0.805,0.747,0.752	-0.028
67	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	67	1546,1625,1531	309,305,275	1335,1882,1760	267,326,308	388	197	0.70156031962	0.9684828909976831	0.718,0.73,0.739	0.717,0.746,0.744	-0.007
68	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327253	73327299	73331624	73331705	73326877	73327006	73331783	73331825	68	222,200,265	325,349,395	195,261,229	229,337,315	195	230	0.0698219065255	0.38554107972342766	0.446,0.403,0.442	0.501,0.477,0.462	-0.05
69	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	69	272,367,409	327,349,398	289,405,353	229,337,315	235	230	0.0459258510208	0.3086066612037036	0.449,0.507,0.501	0.553,0.54,0.523	-0.053
70	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119	70	1,0,1	34,40,64	0,0,0	59,72,58	230	191	1	1.0	0.024,0.0,0.013	0.0,0.0,0.0	0.012
71	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332053	73332119	73332710	73332788	73331783	73331825	73332904	73333091	71	19,13,28	400,356,368	17,20,37	282,310,336	215	227	0.0425895289262	0.2950554575805529	0.048,0.037,0.074	0.06,0.064,0.104	-0.023
72	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332119	73332710	73332788	73331783	73331825	73332904	73332954	72	89,91,134	400,356,368	63,132,100	282,310,336	212	227	0.442426180209	0.8388959305116213	0.192,0.215,0.281	0.193,0.313,0.242	-0.02
73	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	73	190,244,190	19,24,48	231,282,262	19,21,28	202	185	0.0154459010719	0.16518436225231145	0.902,0.903,0.784	0.918,0.925,0.896	-0.05
74	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	74	190,244,190	43,61,88	231,282,262	32,49,46	202	240	0.000246564181466	0.010208753331607414	0.84,0.826,0.72	0.896,0.872,0.871	-0.084
75	"ENSMUSG00000001964"	"Emd"	chrX	+	73299058	73299136	73299348	73299482	73298813	73298921	73300483	73300530	75	526,524,612	2073,2350,2054	715,916,875	2881,3267,3584	227	283	0.981956120542	1.0	0.24,0.218,0.271	0.236,0.259,0.233	0.0
76	"ENSMUSG00000001964"	"Emd"	chrX	+	73299348	73299482	73300483	73300530	73299058	73299136	73300612	73300929	76	1281,1293,1132	491,522,440	1539,2005,2245	610,692,816	283	196	0.483485261306	0.8656572074492334	0.644,0.632,0.641	0.636,0.667,0.656	-0.014
77	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	77	167,190,183	470,473,426	226,211,236	555,597,658	215	386	0.588073700961	0.9179209902271951	0.389,0.419,0.435	0.422,0.388,0.392	0.014
78	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	78	738,721,729	305,204,218	690,867,1003	321,317,340	357	215	0.142108087849	0.5382074642477518	0.593,0.68,0.668	0.564,0.622,0.64	0.038
79	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270	79	76,94,106	294,292,320	77,109,112	307,347,407	214	264	0.523815672457	0.8844235471660655	0.242,0.284,0.29	0.236,0.279,0.253	0.016
80	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	80	3,5,3	294,288,320	5,1,8	307,347,407	214	264	0.760228557858	0.9932565422842995	0.012,0.021,0.011	0.02,0.004,0.024	-0.001
81	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558	81	160,165,144	396,373,401	157,227,231	346,567,492	338	214	0.400158705245	0.813022962438105	0.204,0.219,0.185	0.223,0.202,0.229	-0.015
82	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558	82	226,247,243	396,373,401	263,361,363	346,567,492	341	214	0.161000384581	0.5711906106489657	0.264,0.294,0.276	0.323,0.285,0.316	-0.03
83	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	83	558,628,527	132,112,85	387,458,543	100,136,114	325	281	0.018230988282	0.18196953157772242	0.785,0.829,0.843	0.77,0.744,0.805	0.046
84	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454	84	130,133,106	191,141,155	109,136,183	158,191,177	248	212	0.684667323314	0.9599081147864847	0.368,0.446,0.369	0.371,0.378,0.469	-0.012
85	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575	85	0,5,5	191,143,152	1,2,0	157,195,170	248	212	0.726467541793	0.9776678372629104	0.0,0.029,0.027	0.005,0.009,0.0	0.014
86	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	86	145,146,129	137,115,85	125,149,130	117,85,141	240	248	0.76765788299	0.9955643117671654	0.522,0.567,0.611	0.525,0.644,0.488	0.014
87	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	87	347,375,301	131,118,88	300,360,403	115,83,136	403	248	0.719774576619	0.9740901395732326	0.62,0.662,0.678	0.616,0.727,0.646	-0.01
88	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	88	355,376,304	161,202,222	303,364,406	174,238,294	403	240	0.254835911089	0.6814607062149955	0.568,0.526,0.449	0.509,0.477,0.451	0.035
89	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	89	1160,1155,986	696,591,561	1512,1442,1525	569,790,773	239	215	0.0775933932177	0.40589618886730117	0.6,0.637,0.613	0.705,0.622,0.64	-0.039
90	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72719243	72719375	72720255	72720505	72716755	72717656	72720926	72721059	90	86,87,74	208,218,165	100,127,125	283,255,349	281	399	0.713154368902	0.9717073988241434	0.37,0.362,0.389	0.334,0.414,0.337	0.012
91	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	91	166,147,158	104,89,80	277,287,278	167,197,162	284	253	0.541459735405	0.8922645404874328	0.587,0.595,0.638	0.596,0.565,0.605	0.018
92	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723653	72722669	72722794	72723737	72723840	92	107,112,116	1,2,2	182,191,154	2,0,1	262	278	1	1.0	0.991,0.983,0.984	0.99,1.0,0.994	-0.009
93	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723662	72722669	72722794	72723737	72723840	93	107,112,116	117,154,127	182,191,154	186,282,212	262	287	0.558721171409	0.9025467629356232	0.5,0.443,0.5	0.517,0.426,0.443	0.019
94	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723677	72722669	72722794	72723737	72723840	94	107,112,116	0,0,2	182,191,154	0,0,0	262	302	1	1.0	1.0,1.0,0.985	1.0,1.0,1.0	-0.005
97	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	97	288,266,391	813,791,835	247,363,345	733,832,799	184	267	0.669802649221	0.9541694870499808	0.34,0.328,0.405	0.328,0.388,0.385	-0.009
98	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901	98	90,105,97	136,154,229	128,103,130	166,205,186	251	283	0.428203094177	0.8285780407701918	0.427,0.435,0.323	0.465,0.362,0.441	-0.028
99	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47677579	47677626	47680549	47680638	47667256	47667406	47683240	47683329	99	15,4,6	28,12,25	3,9,4	5,26,28	238	196	0.378522046287	0.796907727356226	0.306,0.215,0.165	0.331,0.222,0.105	0.009
101	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276	101	4985,4669,4865	236,205,275	5908,8409,6706	268,399,350	561	195	0.874248252008	1.0	0.88,0.888,0.86	0.885,0.88,0.869	-0.002
102	"ENSMUSG00000031093"	"Dock11"	chrX	+	35310706	35310922	35311010	35311068	35308518	35308632	35316133	35316240	102	137,129,179	44,50,51	100,108,109	35,18,32	365	207	0.289564933687	0.7215010441741477	0.638,0.594,0.666	0.618,0.773,0.659	-0.051
104	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736	104	252,213,251	251,239,215	244,298,298	333,390,303	281	284	0.0486216690265	0.3182015242250508	0.504,0.474,0.541	0.425,0.436,0.498	0.053
105	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447	105	1,5,1	251,239,215	12,11,4	333,390,303	257	284	0.00567021566783	0.08618867993486465	0.004,0.023,0.005	0.038,0.03,0.014	-0.017
106	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741	106	989,861,1055	127,136,104	1241,1336,1563	134,213,181	333	380	0.974908873197	1.0	0.899,0.878,0.92	0.914,0.877,0.908	-0.001
107	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	107	145,159,179	212,213,183	288,360,390	262,320,281	218	185	0.000405118008327	0.014258752591127126	0.367,0.388,0.454	0.483,0.488,0.541	-0.101
108	"ENSMUSG00000031012"	"Cask"	chrX	-	13486888	13487064	13492433	13492536	13480708	13480831	13543823	13543833	108	298,314,301	392,450,513	447,612,588	640,914,911	252	325	0.927592150341	1.0	0.495,0.474,0.431	0.474,0.463,0.454	0.003
109	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12590021	12590100	12583100	12583295	12594252	12594378	109	182,164,197	675,682,694	142,177,209	701,697,806	228	309	0.33257969154	0.7591581941524054	0.268,0.246,0.278	0.215,0.256,0.26	0.02
