ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
230	310,312,268	4,0,0	290,310,345	0,0,0	223	149
231	214,274,307	4,0,0	225,256,253	0,0,0	216	149
232	650,800,827	0,2,0	683,731,836	0,1,0	216	149
233	540,614,528	1,0,0	586,617,640	8,0,0	268	149
234	6,3,7	0,1,3	4,6,1	6,0,0	203	149
236	97,100,122	3,3,8	125,121,144	12,15,6	298	149
237	89,106,137	3,3,8	116,138,169	12,15,6	298	149
238	156,175,227	0,0,0	208,247,275	11,0,0	298	149
240	89,121,131	3,1,0	186,175,214	0,1,0	230	149
242	148,127,152	5,0,0	107,175,203	0,0,1	203	149
243	90,95,100	0,2,0	108,123,109	1,0,0	257	149
245	72,81,90	0,0,0	108,128,168	0,2,0	179	149
246	186,191,171	0,0,0	186,250,266	0,0,4	298	149
247	79,82,97	0,0,0	88,116,123	0,0,4	298	149
248	134,146,116	2,1,0	128,178,173	0,7,0	203	149
249	49,70,58	3,0,3	43,74,94	0,7,0	298	149
250	174,211,161	3,0,3	158,210,252	0,7,0	298	149
251	1035,1328,1269	4,5,6	1546,1963,1773	8,2,11	226	149
252	378,500,489	0,0,1	555,730,624	2,0,0	226	149
253	212,195,311	0,0,1	304,413,315	2,0,0	298	149
254	875,1022,1097	4,0,2	1292,1651,1463	3,0,0	298	149
255	168,225,252	2,0,0	233,315,321	0,0,0	298	149
256	224,233,269	7,0,1	289,353,289	0,1,0	264	149
257	140,123,127	0,0,0	115,173,171	0,1,0	245	149
261	1096,1107,985	0,0,0	891,1080,988	0,0,2	298	149
262	1036,870,951	3,15,4	736,935,795	8,2,5	298	149
263	711,569,598	6,2,5	427,506,505	5,3,1	298	149
264	7,11,6	0,0,0	21,8,5	0,0,5	268	149
265	324,410,395	6,2,5	257,355,324	5,3,1	268	149
266	645,687,736	2,0,0	544,769,608	0,0,0	268	149
267	0,0,3	6,2,5	2,0,5	5,3,1	298	149
268	6,1,6	434,479,497	15,9,1	328,493,390	298	149
269	1159,1147,1162	1,4,2	1102,1136,1275	1,5,1	298	149
270	1179,1129,1185	451,500,476	1040,1239,1041	496,522,665	298	149
271	243,337,294	1,0,0	380,512,514	0,0,0	229	149
273	0,1,0	3,0,0	4,0,0	0,0,0	298	149
274	1508,1481,1588	0,0,0	2516,2831,2980	1,0,0	214	149
275	232,205,285	5,9,3	294,398,433	8,0,2	214	149
276	310,324,302	5,9,3	702,829,684	8,0,2	243	149
277	1585,1599,1601	0,1,1	2922,3267,3231	0,5,3	243	149
278	796,917,857	0,0,0	1589,1775,1817	4,0,0	270	149
279	3,2,5	938,1037,947	1,14,1	961,1199,1092	207	149
280	1050,1143,1094	0,2,0	1044,1364,1359	2,0,0	187	149
281	904,893,975	0,0,0	927,1312,1141	2,0,0	217	149
282	679,702,799	0,0,2	824,1126,997	1,3,0	240	149
283	140,160,192	0,0,0	188,203,195	7,0,0	235	149
284	494,574,567	0,1,1	639,773,761	0,0,0	237	149
285	513,580,573	0,0,1	419,695,653	0,2,0	190	149
286	103,162,120	0,0,0	99,158,128	2,0,0	190	149
287	112,166,134	0,0,1	103,166,130	0,2,0	211	149
288	573,522,459	0,0,0	463,551,614	2,0,0	251	149
289	966,921,894	1,0,0	760,1034,1103	0,0,2	251	149
290	88,62,107	744,687,668	124,201,118	597,739,825	259	149
291	1072,1132,997	0,0,1	1013,1209,1246	0,0,0	201	149
293	1617,1654,1688	0,0,0	2067,2316,2320	0,3,0	286	149
294	819,887,800	6,3,4	1005,1067,1093	3,3,0	286	149
295	84,121,79	3,0,0	49,114,72	0,0,0	286	149
296	0,0,0	883,893,966	2,0,1	1110,1363,1296	239	149
297	110,102,126	6,3,4	108,173,122	3,3,0	227	149
298	990,986,1090	85,126,78	1204,1526,1401	47,112,69	227	149
300	19,17,11	5,15,21	20,22,29	8,13,19	222	149
301	6,7,8	0,0,0	10,4,7	1,2,2	272	149
302	38,91,48	5,15,21	57,85,64	8,13,19	298	149
303	38,62,37	0,3,0	39,50,61	0,2,0	223	149
304	64,132,77	0,3,0	78,120,99	0,0,0	223	149
306	7,12,19	1,1,1	34,36,36	0,7,1	179	149
307	48,46,42	3,8,3	81,81,124	3,9,11	179	149
308	7,24,18	0,2,0	31,29,37	4,3,0	179	149
309	2,5,4	3,8,3	6,8,7	3,9,11	245	149
310	4,6,1	0,2,0	1,2,2	4,3,0	245	149
311	57,59,37	5,3,0	57,58,71	6,9,17	245	149
312	4,4,7	44,36,27	11,9,12	52,55,94	245	149
313	6,5,4	3,14,3	6,3,6	2,3,7	245	149
314	183,214,171	18,31,17	231,209,274	37,27,43	245	149
315	120,114,119	18,26,16	161,138,173	14,24,13	245	149
316	119,112,111	2,3,2	150,134,166	5,3,8	245	149
317	92,87,59	4,0,4	88,88,89	0,0,1	298	149
318	80,73,82	2,3,2	95,125,128	5,3,8	298	149
319	322,309,259	2,1,1	329,380,526	0,1,3	272	149
320	126,118,98	0,6,3	121,159,173	0,0,4	248	149
321	182,186,150	0,6,3	185,252,276	0,0,4	275	149
322	46,58,70	101,81,98	56,70,92	114,132,138	199	149
323	1167,1345,1498	0,3,0	1862,1830,1997	0,0,0	298	149
324	444,560,599	84,69,116	568,628,851	135,125,124	262	149
325	2212,2152,2363	0,0,2	2545,2758,3235	0,0,0	298	149
326	929,1116,1108	0,8,0	1195,1178,1478	0,0,4	298	149
327	1061,1171,1113	0,0,0	1339,1365,1381	0,0,2	296	149
328	2236,2477,2679	0,0,0	3298,3796,3772	0,2,0	291	149
329	2298,2345,2326	14,22,15	2651,2963,3150	21,5,21	298	149
330	1635,1618,1713	0,2,2	2000,2108,2292	0,2,0	298	149
331	1905,1927,1969	2,7,4	3274,4212,3940	0,5,4	298	149
332	813,994,913	5,0,1	1389,1827,1612	0,0,5	298	149
333	2252,2643,2509	5,0,1	3973,5021,4753	0,0,5	278	149
334	124,119,169	1,0,3	151,181,172	3,4,8	298	149
335	65,65,102	0,0,0	71,100,95	0,2,0	298	149
336	16,16,49	40,41,53	60,57,52	40,50,37	196	149
337	78,87,98	139,191,178	83,110,103	155,177,231	244	149
338	66,61,82	101,120,150	76,75,60	96,163,130	244	149
339	38,27,46	871,913,968	38,47,25	1230,1525,1599	244	149
340	89,88,95	46,37,51	106,118,143	50,84,75	244	149
341	78,64,78	20,27,35	89,81,109	25,19,43	244	149
342	48,32,40	7,18,11	40,45,65	22,46,24	244	149
343	237,266,279	4,6,3	340,347,318	12,8,23	285	149
344	252,283,301	17,38,28	356,372,331	59,65,83	285	149
345	376,457,455	871,913,968	494,524,549	1230,1525,1599	285	149
346	283,303,328	7,18,11	389,431,393	22,46,24	285	149
347	285,342,343	3,2,3	420,428,416	3,3,2	285	149
348	230,259,272	4,6,3	329,343,311	12,8,23	281	149
349	234,263,271	17,38,28	332,348,335	59,65,83	281	149
350	331,379,421	871,913,968	425,506,441	1230,1525,1599	281	149
351	250,286,306	7,18,11	354,362,354	22,46,24	281	149
352	267,296,319	3,2,3	385,386,360	3,3,2	281	149
353	850,1004,1038	0,3,6	1291,1526,1641	2,3,0	290	149
354	1704,1879,1978	0,0,1	2461,2986,3157	0,5,2	290	149
355	1135,1295,1405	10,7,4	1605,1898,2100	15,9,25	218	149
356	228,310,284	755,844,945	316,490,444	983,1192,1371	257	149
357	1092,942,1241	0,0,1	1394,1794,1846	7,0,0	227	149
358	922,827,1127	1,0,0	1234,1647,1696	0,0,0	197	149
359	727,822,933	0,0,0	1043,1483,1478	1,0,0	290	149
360	608,564,650	56,55,64	825,942,1024	69,177,154	298	149
361	353,475,366	0,0,0	430,603,588	2,2,0	298	149
362	677,925,921	0,0,4	1066,1392,1407	0,0,0	283	149
363	1194,1373,1345	0,0,0	1602,1914,2264	4,0,0	298	149
364	1411,1454,1590	0,1,0	1778,2031,2354	1,0,1	298	149
365	828,885,928	0,0,0	1154,1158,1402	0,1,2	216	149
366	2006,2235,2247	41,35,32	2573,3043,3400	47,72,83	248	149
367	41,38,32	176,187,213	47,61,83	142,170,194	283	149
368	3409,3607,3436	2,3,1	4478,5101,5690	0,0,1	298	149
369	1162,1253,1363	0,0,0	1520,1819,1892	5,0,1	265	149
370	1748,1897,2006	0,0,0	2276,2614,2837	0,0,1	298	149
371	2434,2710,2640	0,0,0	3075,3515,4163	0,0,2	298	149
372	3620,3655,3657	0,1,0	3931,4267,5510	0,0,9	298	149
373	991,1061,1022	0,0,0	1213,1358,1507	0,0,2	298	149
374	192,236,220	0,0,0	288,353,405	0,0,1	298	149
375	212,213,187	0,1,0	234,392,412	0,0,0	237	149
376	102,118,56	21,23,32	140,154,241	40,46,79	298	149
377	120,82,113	0,0,0	114,196,157	0,0,3	278	149
378	246,183,209	2,0,1	220,356,309	0,3,0	278	149
379	192,180,204	2,0,1	198,300,294	0,0,1	249	149
380	222,245,244	6,1,0	311,350,345	2,0,5	298	149
381	38,39,53	0,0,3	49,57,84	0,0,0	214	149
382	116,67,90	0,0,0	88,95,107	0,0,1	287	149
383	1179,1119,1167	3,1,2	2608,2922,2945	18,8,16	298	149
384	179,142,186	0,1,3	348,375,413	2,2,0	298	149
385	1672,1728,1834	3,1,2	3806,4342,4317	18,8,16	298	149
386	672,751,853	0,1,3	1546,1795,1785	2,2,0	298	149
387	364,365,364	0,1,3	740,1043,975	2,2,0	241	149
388	80,108,161	0,0,5	129,141,153	0,0,0	241	149
389	1327,1321,1314	0,0,0	2943,3541,3453	0,0,1	241	149
390	507,533,671	0,0,5	1180,1526,1452	0,0,0	240	149
391	1259,1341,1418	97,120,176	2859,3774,3556	136,167,160	240	149
392	396,312,332	0,0,1	642,828,869	0,0,0	298	149
393	170,176,196	0,0,0	379,515,530	0,3,1	180	149
394	280,303,324	3,1,1	545,634,796	1,2,5	293	149
395	640,807,656	0,0,0	873,912,1289	1,3,1	229	149
396	601,721,737	0,0,0	1187,1327,1329	0,0,1	216	149
397	68,56,71	0,0,4	81,75,116	0,2,2	298	149
398	87,74,90	0,0,4	113,143,162	0,2,2	281	149
399	41,49,38	0,0,0	90,67,90	0,0,1	298	149
400	3,19,14	32,34,51	42,32,33	67,68,70	269	149
401	143,142,158	0,0,0	216,250,263	0,0,3	260	149
402	0,2,4	1347,1374,1345	0,0,0	1077,1127,1125	226	149
403	3264,3485,3428	4,0,0	2370,2657,2779	0,0,0	298	149
404	733,705,765	0,0,4	550,644,600	0,0,0	224	149
405	2061,1953,2002	3,0,0	1558,1635,1816	0,2,0	221	149
406	3205,3140,3060	1,2,0	2372,2671,3052	3,0,0	298	149
407	1478,1342,1350	0,0,0	1058,1129,1292	7,3,0	288	149
408	1921,1858,2032	1,0,0	1463,1813,1821	0,0,0	259	149
409	612,583,623	0,0,0	574,625,630	0,0,1	199	149
410	863,800,934	4,0,0	774,853,915	0,0,0	199	149
411	1661,1543,1752	0,0,0	1261,1595,1576	2,4,0	199	149
412	257,223,213	0,0,0	160,202,208	2,4,0	247	149
413	101,103,110	1,3,8	187,193,161	4,0,6	298	149
414	25,31,19	60,59,55	45,26,29	100,92,88	221	149
415	136,166,148	0,0,0	199,267,289	0,0,1	266	149
416	91,94,79	0,0,0	142,163,181	0,0,1	298	149
417	1,1,3	0,0,0	2,0,9	0,0,1	205	149
420	3,4,12	0,1,0	0,1,0	0,0,0	260	149
424	169,132,157	0,0,0	329,394,337	3,9,0	204	149
425	123,134,151	0,0,0	257,328,266	0,0,4	204	149
426	14,10,10	14,0,0	11,26,20	1,4,16	186	149
427	0,1,4	31,27,37	0,1,3	46,94,68	279	149
428	64,68,81	0,0,0	119,207,136	2,0,0	298	149
429	32,42,47	7,14,17	84,94,98	9,8,11	276	149
430	48,75,73	0,0,5	92,156,142	2,0,1	298	149
431	16,23,25	0,0,0	36,33,20	11,0,0	298	149
432	32,29,19	0,0,0	44,60,74	11,0,0	247	149
433	68,83,62	4,2,0	98,185,196	5,2,2	247	149
434	7973,8768,8368	365,385,359	11617,11220,13178	349,412,469	226	149
435	2361,2601,2411	0,3,0	3786,3279,4072	2,1,0	226	149
436	991,1021,995	0,3,0	1051,1038,1457	2,1,0	239	149
437	115,144,111	0,1,0	131,138,124	0,0,0	239	149
438	6093,6689,6454	0,1,2	8322,8288,9796	0,0,4	239	149
440	16,8,31	5354,5832,5738	31,23,46	7052,6880,8565	298	149
441	7049,7621,8060	0,0,0	12280,14433,13604	0,3,0	222	149
442	2801,2938,3242	5,7,3	5065,5421,5017	2,7,0	222	149
443	3129,3255,3647	3,1,0	3487,3584,4036	0,7,1	215	149
445	143,166,158	1,0,0	3152,3108,3140	22,26,20	226	149
446	22,17,15	1,0,0	228,200,213	22,26,20	184	149
447	7412,7158,7509	4,5,6	10248,10719,11373	8,0,8	222	149
448	208,248,208	135,145,145	386,423,310	208,173,209	230	149
449	68,90,73	135,145,145	211,248,176	208,173,209	201	149
450	315,302,376	4,4,1	459,473,499	0,0,1	226	149
451	209,182,221	0,0,1	242,304,222	0,0,0	222	149
452	179,171,201	0,1,0	192,215,280	0,0,1	226	149
453	204,201,261	3,2,1	268,272,331	0,0,3	226	149
454	25,12,16	0,0,1	18,15,19	0,0,0	226	149
455	198,148,177	0,0,1	139,155,177	0,0,0	226	149
456	393,361,431	2,6,1	390,403,491	1,3,0	226	149
457	496,421,491	0,0,0	479,478,576	1,0,0	221	149
458	55,41,57	0,0,0	387,587,437	0,1,2	298	149
459	71,63,92	0,0,0	371,668,527	0,6,0	257	149
460	8,2,8	23,34,24	33,84,33	187,299,181	179	149
470	0,2,0	0,3,0	1,0,1	1,1,0	270	149
471	1,2,15	0,2,0	13,13,16	2,1,0	298	149
472	7,7,15	0,0,1	3,14,21	0,0,0	215	149
473	942,957,1122	3,4,2	1647,1900,1937	6,1,0	228	149
474	129,112,139	0,1,0	226,238,246	0,0,0	228	149
475	1405,1326,1480	0,1,0	1936,2229,2408	0,0,0	298	149
476	2215,2167,2466	0,0,2	3353,3890,4104	0,0,0	298	149
477	815,846,991	0,1,0	1426,1669,1698	0,0,0	298	149
478	846,814,941	0,1,0	1408,1517,1708	0,0,0	286	149
479	2248,2136,2417	2,1,3	3338,3745,4113	3,7,2	286	149
480	722,685,827	2,0,1	1284,1357,1517	0,0,0	269	149
481	1617,1575,1807	0,0,1	2200,2575,2791	3,6,0	287	149
482	247,305,278	0,1,0	389,504,548	0,0,0	209	149
483	152,175,210	75,83,88	251,388,388	78,129,147	209	149
484	169,163,193	84,64,66	260,375,375	58,53,59	209	149
485	9,18,16	75,83,88	23,19,39	78,129,147	236	149
486	62,73,66	84,64,66	108,126,112	58,53,59	236	149
487	95,119,113	42,70,87	144,171,204	86,141,136	236	149
488	167,225,191	56,55,70	280,318,333	95,128,123	236	149
500	0,0,1	0,4,0	24,26,14	28,29,42	239	149
501	271,265,254	2,3,1	139,172,200	12,0,0	266	149
502	448,469,330	0,8,1	246,299,294	2,2,4	274	149
503	235,272,152	0,0,0	114,188,144	1,0,0	274	149
504	175,170,177	6,1,6	91,82,152	11,2,7	222	149
505	0,5,0	3,0,0	1,0,3	0,0,0	222	149
506	175,162,176	2,0,0	90,80,148	0,2,0	222	149
507	6,1,5	3,0,0	11,2,7	0,0,0	216	149
508	356,384,294	4,0,2	171,222,249	0,4,4	216	149
509	453,467,446	0,0,2	272,341,366	2,0,0	281	149
510	158,181,150	0,0,0	93,86,142	0,0,1	211	149
511	164,205,188	0,0,0	149,164,180	0,0,1	226	149
512	207,200,331	9,8,18	196,186,196	17,8,14	212	149
513	136,106,207	1,0,0	129,112,138	0,0,0	298	149
514	147,114,217	1,0,0	139,121,142	0,0,0	298	149
515	0,9,1	970,1249,1413	0,0,6	533,578,552	259	149
517	951,1302,1344	0,2,0	485,517,547	0,0,0	230	149
518	143,125,178	0,0,0	117,123,122	1,0,0	173	149
519	211,212,218	6,7,23	211,164,200	7,8,5	298	149
520	152,130,140	0,0,1	96,111,96	0,0,0	211	149
521	159,152,171	0,0,0	113,164,202	0,1,0	243	149
522	109,112,146	0,0,0	97,103,100	2,0,0	190	149
524	102,185,197	0,0,0	130,134,209	0,1,0	248	149
525	34,67,73	0,4,0	33,40,65	0,0,0	248	149
526	133,166,133	0,4,0	115,114,119	0,0,0	298	149
531	0,0,2	5,1,3	0,0,0	3,4,0	254	149
532	1,1,1	4,9,0	0,0,0	3,3,4	254	149
533	35,12,23	0,1,3	13,22,5	2,0,0	298	149
534	4,0,6	28,13,11	0,3,1	12,18,5	207	149
535	7,2,9	28,13,11	0,3,3	12,18,5	223	149
536	1205,1334,1356	0,2,7	1287,1327,1370	4,2,5	290	149
537	84,50,85	0,7,0	54,87,86	0,0,0	282	149
538	285,303,328	13,18,25	258,262,304	5,13,14	270	149
539	147,132,169	2,5,0	121,120,132	12,5,0	270	149
540	279,234,273	2,5,0	190,258,292	12,5,0	244	149
541	5,10,18	0,0,0	10,19,12	0,0,2	244	149
542	404,388,403	2,1,0	322,388,452	0,1,2	244	149
543	66,60,49	0,0,0	50,54,68	0,0,2	176	149
544	379,353,384	0,5,5	268,355,432	7,7,2	176	149
545	561,525,545	0,0,0	394,458,534	0,2,0	257	149
547	20,45,53	2,6,11	52,38,75	0,11,0	242	149
549	13,32,44	0,0,0	37,33,66	3,0,0	242	149
550	16,47,54	7,1,1	47,34,70	0,2,4	242	149
551	5,16,5	0,0,0	14,14,29	0,2,0	242	149
552	5,9,7	2,0,0	9,7,25	0,0,0	242	149
553	13,10,5	0,0,0	12,7,25	0,2,0	298	149
554	6,6,10	0,1,1	11,4,3	0,0,0	220	149
555	6,7,7	0,2,0	11,4,3	0,1,0	220	149
556	7,8,7	0,0,0	11,5,3	0,6,2	220	149
557	6,8,7	3,15,10	15,5,4	10,7,7	220	149
558	6,8,9	0,0,0	15,10,10	0,6,2	298	149
559	0,1,1	0,2,0	0,0,0	0,1,0	298	149
560	0,0,3	0,1,0	0,2,0	0,0,0	298	149
561	0,0,0	7,1,1	3,0,0	0,2,4	196	149
562	0,0,0	3,15,10	0,6,2	10,7,7	196	149
563	1,2,0	3,2,4	0,1,4	4,2,1	196	149
564	13,24,32	0,0,2	19,20,19	0,4,4	279	149
566	24,20,24	0,0,0	66,143,92	0,0,6	255	149
568	18,20,24	0,0,0	79,95,83	0,1,0	202	149
569	22580,24982,25437	0,0,0	34800,46021,45014	0,0,3	298	149
570	39760,41771,43492	0,4,0	64149,76940,76619	1,0,0	298	149
571	48642,53678,55316	3,1,1	86098,101716,99494	5,11,3	298	149
572	423,365,474	0,0,0	293,377,401	0,0,7	298	149
573	341,290,397	0,0,0	242,286,247	0,0,7	298	149
574	646,546,715	0,0,0	444,526,581	2,0,0	298	149
575	890,884,982	4,0,2	607,782,827	0,0,1	298	149
576	376,474,517	0,0,1	370,342,434	0,0,0	257	149
578	911,958,866	0,6,0	709,742,843	0,1,0	298	149
579	752,770,821	0,1,0	648,553,601	0,0,0	248	149
580	34,56,53	254,269,249	43,51,36	215,142,214	155	149
582	399,322,328	0,0,3	196,202,246	0,3,0	217	149
583	1535,1433,1641	5,3,22	1718,1780,1929	6,11,11	245	149
584	675,571,684	0,0,1	1012,1183,1084	1,0,4	298	149
585	901,899,924	0,0,1	1008,1581,1477	0,0,0	298	149
586	1030,1047,1066	1,0,0	1447,2023,1814	0,0,0	298	149
587	1304,1290,1398	0,4,4	1779,2369,2103	2,0,2	298	149
588	4,5,3	0,4,4	15,11,17	2,0,2	298	149
589	222,239,225	496,478,557	377,495,482	689,827,752	298	149
590	873,779,870	5,0,7	1233,1441,1482	0,11,3	210	149
591	1036,952,1047	0,0,0	1641,1870,1751	5,0,0	248	149
592	198,199,181	1,0,0	320,388,350	0,0,0	206	149
593	988,1028,1053	0,0,0	1749,2123,1881	0,0,5	233	149
598	1188,987,1040	0,0,1	1378,1527,1769	0,0,0	245	149
600	2346,2593,2666	0,0,0	2244,2305,2786	1,3,2	241	149
601	13481,14834,14561	265,319,292	13935,13822,16698	188,186,250	223	149
603	43,44,56	0,0,2	40,30,51	1,0,0	210	149
604	46,52,39	0,4,0	26,41,39	12,13,0	210	149
605	21,20,25	0,0,0	15,19,20	0,0,1	210	149
607	36,32,30	0,4,0	12,17,29	12,13,0	252	149
608	1,1,2	0,0,0	1,0,1	0,0,1	252	149
609	77,63,73	29,45,31	37,37,73	19,34,43	252	149
610	32,15,28	0,1,2	4,15,35	1,0,0	252	149
611	59,35,59	5,0,2	32,34,47	0,0,0	298	149
612	75,92,115	3,0,3	74,66,100	3,2,7	243	149
614	170,183,234	522,428,403	201,289,250	444,574,615	215	149
615	542,598,558	0,0,0	645,773,833	0,0,1	210	149
616	7,6,5	4,2,3	0,0,0	0,0,1	176	149
626	5,6,3	0,1,0	2,4,4	0,0,0	298	149
627	2,1,3	2,0,2	0,2,0	4,2,0	298	149
629	6,4,2	2,0,2	3,6,4	4,2,0	298	149
630	10,8,4	1,0,2	5,8,8	0,0,0	298	149
631	8178,9949,9595	0,0,0	7342,8741,8303	0,2,0	274	149
633	4084,4862,4273	0,0,4	3674,4093,4145	0,0,0	216	149
634	5741,6459,6470	2,0,0	4888,5385,5586	0,0,2	248	149
635	1248,1450,1519	1,0,9	964,1195,1289	7,2,8	166	149
636	260,260,242	1,0,0	217,215,267	0,0,0	204	149
638	269,296,335	0,0,0	280,261,294	1,0,0	193	149
639	68,57,79	0,1,4	47,33,57	5,0,0	298	149
640	25,15,29	1,0,1	40,71,16	0,4,2	217	149
641	1,2,8	0,3,0	8,0,0	0,0,0	298	149
642	13,12,10	0,0,0	18,9,23	2,0,0	298	149
643	174,207,196	25,21,29	212,268,288	24,26,37	218	149
645	2010,2295,1989	0,1,2	2112,2407,2139	0,0,0	249	149
646	5808,6541,6566	17,26,19	5067,5898,5845	15,8,19	284	149
647	0,1,2	0,0,0	0,2,0	0,0,1	298	149
648	1970,2317,2333	0,0,0	1646,2021,2049	0,0,1	298	149
649	3608,4026,4000	0,0,0	3168,3818,3880	0,2,0	281	149
650	6600,7171,6967	0,0,2	5215,6614,6846	0,0,0	298	149
651	3722,4047,4076	2,0,3	2998,3686,3854	0,0,0	298	149
652	3721,4045,4075	0,6,0	3000,3689,3852	0,0,0	298	149
653	2740,2612,2740	2,0,3	1895,2462,2584	0,0,0	294	149
655	5633,5747,5640	5,6,5	4117,5398,5591	4,6,9	294	149
656	2893,3135,2903	4,4,4	2222,2936,3007	6,9,7	294	149
657	1178,1048,1227	5,6,5	775,1101,1044	4,6,9	204	149
658	0,0,1	4,4,4	0,0,0	6,9,7	204	149
659	746,789,860	0,6,0	581,827,781	0,0,0	204	149
660	749,795,862	4,4,4	585,833,790	6,9,7	204	149
661	3463,3387,3555	0,0,1	2455,3277,3361	0,0,0	204	149
662	12,8,13	1448,1428,1421	20,21,26	1772,1913,1616	212	149
663	4,1,1	18,13,3	4,7,7	5,8,10	212	149
664	2181,2204,2178	18,13,3	2484,2706,2357	5,8,10	224	149
665	741,783,769	0,0,0	728,807,763	0,0,3	224	149
666	30,19,4	0,0,0	11,17,19	2,0,0	298	149
667	333,353,421	12,6,1	324,433,395	6,9,9	184	149
668	1382,1304,1503	12,6,1	1114,1735,1565	6,9,9	190	149
669	1943,1958,2059	0,0,2	1703,2322,2137	0,0,1	298	149
670	1318,1318,1381	0,2,0	1175,1479,1389	0,0,2	197	149
671	21,38,37	1,1,2	17,37,32	4,0,2	297	149
672	468,633,639	0,0,0	454,640,520	2,0,0	278	149
673	225,200,268	1,0,0	195,261,227	0,0,0	195	149
674	588,738,777	3,0,3	593,826,722	0,0,0	235	149
675	272,367,409	0,0,0	289,405,353	0,0,2	235	149
676	327,349,398	0,0,0	229,337,315	0,0,2	230	149
677	713,816,873	1,3,6	579,796,721	2,6,9	230	149
678	319,344,393	0,0,0	228,337,312	0,0,2	227	149
679	325,360,398	1,3,6	239,344,315	2,6,9	227	149
682	50,68,85	0,0,0	69,87,110	2,0,1	215	149
683	154,174,236	0,0,0	141,239,224	2,0,1	212	149
684	105,127,94	14,2,8	107,122,128	2,2,3	202	149
685	103,133,92	0,1,6	101,122,124	2,0,1	202	149
