ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
28	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150589715	150589856	150618219	150618288	150586322	150586565	150623051	150623150	28	880,919,972	384,441,477	1237,1528,1621	494,584,662	290	218	0.0720628320407	0.3768919676691173	0.633,0.61,0.605	0.653,0.663,0.648	-0.039
29	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150635470	150635548	150636394	150636442	150633712	150633775	150636519	150636588	29	356,294,374	185,175,258	454,502,474	300,353,324	227	197	0.219236165807	0.6270532423559335	0.625,0.593,0.557	0.568,0.552,0.559	0.032
30	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150661713	150661905	150664073	150664196	150659808	150659903	150665487	150665725	30	704,760,798	315,369,395	1090,1217,1383	471,559,662	298	272	0.669280312603	0.9563715922168131	0.671,0.653,0.648	0.679,0.665,0.656	-0.009
31	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150704041	150704157	150704257	150704414	150702571	150703181	150705327	150705460	31	499,581,575	1085,1218,1218	564,769,758	1325,1563,1705	265	298	0.707104626886	0.972745250089172	0.341,0.349,0.347	0.324,0.356,0.333	0.008
32	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150182670	150182799	150211912	150212012	150164906	150164989	150212832	150212909	32	122,92,95	68,89,90	101,153,143	79,100,127	278	249	0.823746779777	1.0	0.616,0.481,0.486	0.534,0.578,0.502	-0.01
33	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873591	149873777	149874671	149874763	149870090	149873410	149879160	149879251	33	364,365,364	179,142,186	740,1043,975	348,375,413	241	298	0.304472132984	0.7209982340736244	0.715,0.761,0.708	0.724,0.775,0.745	-0.02
34	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149870089	149873410	149879160	149879251	34	364,365,364	672,751,853	740,1043,975	1546,1795,1785	241	298	0.265086807199	0.6821365058833875	0.401,0.375,0.345	0.372,0.418,0.403	-0.024
35	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149874671	149874763	149879160	149879251	149873600	149873777	149879424	149879539	35	507,532,668	677,639,745	1178,1524,1453	1423,1472,1529	240	241	0.168778838705	0.5635658447683107	0.429,0.455,0.474	0.454,0.51,0.488	-0.031
36	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366	36	16,23,25	32,29,19	36,33,20	44,60,74	298	247	0.140736194189	0.5219870992087026	0.293,0.397,0.522	0.404,0.313,0.183	0.104
37	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101	37	991,1021,995	2361,2601,2411	1051,1038,1457	3786,3279,4072	239	226	0.00321234910887	0.05738742447330642	0.284,0.271,0.281	0.208,0.23,0.253	0.048
38	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324	38	208,248,208	68,90,73	386,423,310	211,248,176	230	201	5.06118405027e-05	0.00297205319851501	0.728,0.707,0.713	0.615,0.598,0.606	0.11
39	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134652693	134652766	134698771	134698843	39	3,7,4	195,147,176	2,0,0	139,155,174	226	226	0.0328837546203	0.24668845993578356	0.015,0.045,0.022	0.014,0.0,0.0	0.023
40	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843	40	25,12,16	198,148,177	18,15,19	139,155,177	226	226	0.695669399862	0.9691063445399569	0.112,0.075,0.083	0.115,0.088,0.097	-0.01
41	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698536	134698613	134698771	134698843	134698301	134698378	134699139	134699222	41	31,51,64	129,105,119	78,64,53	164,133,135	226	221	0.579057529836	0.9140544133346917	0.19,0.322,0.345	0.317,0.32,0.277	-0.019
42	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961392	132961471	132962442	132962579	132959935	132960171	132963116	132963236	42	129,113,137	846,815,939	226,238,246	1408,1517,1708	228	286	0.606995284983	0.930160211336791	0.161,0.148,0.155	0.168,0.164,0.153	-0.007
43	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236	43	5,5,5	846,815,939	9,8,2	1408,1517,1708	298	286	1	1.0	0.006,0.006,0.005	0.006,0.005,0.001	0.002
44	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132961392	132961471	132963116	132963236	44	815,846,991	846,814,941	1426,1669,1698	1408,1517,1708	298	286	0.859025736372	1.0	0.48,0.499,0.503	0.493,0.514,0.488	-0.004
45	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973163	132973223	132973426	132973513	132970593	132970656	132973962	132974026	45	169,163,193	62,73,66	260,375,375	108,126,112	209	236	0.4461485244	0.8352788272323171	0.755,0.716,0.768	0.731,0.771,0.791	-0.018
48	"ENSMUSG00000063663"	"Brwd3"	chrX	-	107868411	107868510	107868950	107869101	107849042	107849203	107876819	107876879	48	133,166,133	34,67,73	115,114,119	33,40,65	298	248	0.951159354441	1.0	0.765,0.673,0.603	0.744,0.703,0.604	-0.003
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	49	279,234,273	147,132,169	190,258,292	121,120,132	244	270	0.346493881884	0.7616907419599376	0.677,0.662,0.641	0.635,0.704,0.71	-0.023
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	50	66,56,49	97,106,84	38,50,70	101,90,94	176	244	0.650559670374	0.9477950471747135	0.485,0.423,0.447	0.343,0.435,0.508	0.023
51	"ENSMUSG00000031320"	"Rps4x"	chrX	-	101229108	101229266	101230001	101230173	101228546	101228737	101230960	101231058	51	25939,26586,27966	8759,9801,9911	41663,47034,48432	12315,16110,16822	298	298	0.36120091709	0.7747324109481947	0.748,0.731,0.738	0.772,0.745,0.742	-0.014
52	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584365	100584607	100586069	100586288	100582673	100582793	100586656	100586875	52	184,158,177	407,339,418	141,172,216	290,321,403	298	298	0.169576200146	0.5643190630129767	0.311,0.318,0.297	0.327,0.349,0.349	-0.033
53	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584428	100584607	100586069	100586288	100582673	100582793	100586656	100586875	53	102,83,100	407,339,418	90,81,62	290,321,403	298	298	0.670238840932	0.9567156658244286	0.2,0.197,0.193	0.237,0.201,0.133	0.006
54	"ENSMUSG00000015668"	"Pdzd11"	chrX	-	99667188	99667249	99667467	99667566	99666488	99667033	99668138	99668195	54	277,270,257	110,101,75	516,588,461	115,154,192	248	210	0.175664574436	0.5726667780465505	0.681,0.694,0.744	0.792,0.764,0.67	-0.036
55	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84665159	84665253	84617627	84617771	84667947	84668031	55	21,19,23	34,38,40	15,19,20	14,25,36	210	243	0.322389324022	0.7383006633868713	0.417,0.367,0.4	0.554,0.468,0.391	-0.076
56	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	56	21,20,25	1,1,2	15,19,20	1,0,1	210	252	1	1.0	0.962,0.96,0.938	0.947,1.0,0.96	-0.016
57	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74560694	74560819	74564968	74565035	74557904	74558034	74566865	74566964	57	6115,7350,7307	2113,2430,2104	5178,6306,6074	1623,1780,2009	274	216	0.64803456379	0.9470924085011715	0.695,0.705,0.732	0.716,0.736,0.704	-0.008
58	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829	58	872,1127,1005	2573,2761,3230	814,977,928	2038,2281,2394	216	248	0.101099602361	0.4482626900495015	0.28,0.319,0.263	0.314,0.33,0.308	-0.03
59	"ENSMUSG00000031201"	"Brcc3"	chrX	+	74490761	74490893	74491408	74491452	74481541	74481597	74493574	74493751	59	361,329,378	43,39,37	275,343,326	41,31,17	281	193	0.323295492017	0.7388837194645513	0.852,0.853,0.875	0.822,0.884,0.929	-0.018
60	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73353995	73354140	73352681	73352781	73354243	73354298	60	3722,4047,4076	2740,2612,2740	2998,3686,3854	1895,2462,2584	298	294	0.638689918158	0.9429925023849743	0.573,0.605,0.595	0.61,0.596,0.595	-0.009
61	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353568	73353740	73354243	73354298	73352681	73352781	73354392	73355468	61	3721,4045,4075	746,789,860	3000,3689,3852	581,827,781	298	204	0.804744202799	1.0	0.773,0.778,0.764	0.779,0.753,0.771	0.004
62	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353995	73354140	73354243	73354298	73352681	73353740	73354392	73355466	62	2893,3135,2903	749,795,862	2222,2936,3007	585,833,790	294	204	0.983806369738	1.0	0.728,0.732,0.7	0.725,0.71,0.725	0.0
63	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73354085	73354140	73354243	73354298	73353568	73353740	73354392	73354762	63	0,0,1	749,795,862	0,0,0	585,833,790	204	204	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
64	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73342325	73342388	73343855	73343930	73341228	73341355	73344183	73344377	64	4,1,1	2181,2204,2178	4,7,7	2484,2706,2357	212	224	1	1.0	0.002,0.0,0.0	0.002,0.003,0.003	-0.002
65	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345541	73345627	73341228	73341355	73345967	73346206	65	18,11,3	519,593,547	4,4,7	496,650,581	260	235	0.045516521642	0.293597458842929	0.03,0.016,0.005	0.007,0.006,0.011	0.009
66	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	66	1395,1366,1326	355,400,404	1545,1667,1429	302,456,380	260	210	0.107061931776	0.4583716890743065	0.76,0.734,0.726	0.805,0.747,0.752	-0.028
67	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	67	934,944,950	309,305,275	795,1169,1056	267,326,308	298	197	0.65082291167	0.9477950471747135	0.666,0.672,0.695	0.663,0.703,0.694	-0.009
68	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327253	73327299	73331624	73331705	73326877	73327006	73331783	73331825	68	222,200,265	325,349,395	195,261,229	229,337,315	195	230	0.0698219065255	0.37192893176539127	0.446,0.403,0.442	0.501,0.477,0.462	-0.05
69	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	69	272,367,409	327,349,398	289,405,353	229,337,315	235	230	0.0459258510208	0.295103648993863	0.449,0.507,0.501	0.553,0.54,0.523	-0.053
70	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119	70	1,0,1	34,40,64	0,0,0	59,72,58	230	191	1	1.0	0.024,0.0,0.013	0.0,0.0,0.0	0.012
71	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332053	73332119	73332710	73332788	73331783	73331825	73332904	73333091	71	19,13,28	400,356,368	17,20,37	282,310,336	215	227	0.0425895289262	0.2825149881220582	0.048,0.037,0.074	0.06,0.064,0.104	-0.023
72	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332119	73332710	73332788	73331783	73331825	73332904	73332954	72	89,91,134	400,356,368	63,132,100	282,310,336	212	227	0.442426180209	0.832933963752885	0.192,0.215,0.281	0.193,0.313,0.242	-0.02
73	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	73	190,244,190	19,24,48	231,282,262	19,21,28	202	185	0.0154459010719	0.15700488427485546	0.902,0.903,0.784	0.918,0.925,0.896	-0.05
74	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	74	190,244,190	43,61,88	231,282,262	32,49,46	202	240	0.000246564181466	0.009856945274046312	0.84,0.826,0.72	0.896,0.872,0.871	-0.084
75	"ENSMUSG00000001964"	"Emd"	chrX	+	73299058	73299136	73299348	73299482	73298813	73298921	73300483	73300530	75	526,524,612	2073,2350,2054	715,916,875	2881,3267,3584	227	283	0.981956120542	1.0	0.24,0.218,0.271	0.236,0.259,0.233	0.0
76	"ENSMUSG00000001964"	"Emd"	chrX	+	73299348	73299482	73300483	73300530	73299058	73299136	73300612	73300929	76	1281,1293,1132	491,522,440	1539,2005,2245	610,692,816	283	196	0.483485261306	0.8591015798477687	0.644,0.632,0.641	0.636,0.667,0.656	-0.014
77	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	77	167,190,183	314,289,263	226,211,236	356,381,422	215	298	0.517769833289	0.8805623215801418	0.424,0.477,0.491	0.468,0.434,0.437	0.018
78	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	78	493,501,462	305,204,218	460,583,670	321,317,340	298	215	0.184971957513	0.5841355354764304	0.538,0.639,0.605	0.508,0.57,0.587	0.039
79	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270	79	76,94,106	294,292,320	77,109,112	307,347,407	214	264	0.523815672457	0.8839759257991952	0.242,0.284,0.29	0.236,0.279,0.253	0.016
80	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	80	3,5,3	294,288,320	5,1,8	307,347,407	214	264	0.760228557858	0.9934289917580105	0.012,0.021,0.011	0.02,0.004,0.024	-0.001
81	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558	81	75,74,63	396,373,401	57,134,107	346,567,492	298	214	0.254981573843	0.6705400326082271	0.12,0.125,0.101	0.106,0.145,0.135	-0.013
82	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558	82	138,155,162	396,373,401	163,263,231	346,567,492	298	214	0.0884379198075	0.4193966730283801	0.2,0.23,0.225	0.253,0.25,0.252	-0.033
83	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	83	474,502,426	132,112,85	317,373,463	100,136,114	298	281	0.025551642247	0.21524537905727975	0.772,0.809,0.825	0.749,0.721,0.793	0.048
84	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454	84	130,133,106	191,141,155	109,136,183	158,191,177	248	212	0.684667323314	0.963395140346078	0.368,0.446,0.369	0.371,0.378,0.469	-0.012
85	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575	85	0,5,5	191,143,152	1,2,0	157,195,170	248	212	0.726467541793	0.9785946988685401	0.0,0.029,0.027	0.005,0.009,0.0	0.014
86	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	86	145,146,129	137,115,85	125,149,130	117,85,141	240	248	0.76765788299	0.9957903442190555	0.522,0.567,0.611	0.525,0.644,0.488	0.014
87	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	87	187,197,165	131,118,88	148,174,233	115,83,136	298	248	0.91518652633	1.0	0.543,0.581,0.609	0.517,0.636,0.588	-0.003
88	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	88	195,198,168	161,202,222	151,178,236	174,238,294	298	240	0.166532423856	0.561189576602056	0.494,0.441,0.379	0.411,0.376,0.393	0.045
89	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	89	1160,1155,986	696,591,561	1512,1442,1525	569,790,773	239	215	0.0775933932177	0.3915287940890543	0.6,0.637,0.613	0.705,0.622,0.64	-0.039
90	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72719243	72719375	72720255	72720505	72716755	72717656	72720926	72721059	90	86,87,74	96,99,92	100,127,125	174,144,201	281	298	0.117932353324	0.47934846728698904	0.487,0.482,0.46	0.379,0.483,0.397	0.057
91	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	91	166,147,158	104,89,80	277,287,278	167,197,162	284	253	0.541459735405	0.8931891497696977	0.587,0.595,0.638	0.596,0.565,0.605	0.018
92	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723653	72722669	72722794	72723737	72723840	92	107,112,116	1,2,2	182,191,154	2,0,1	262	278	1	1.0	0.991,0.983,0.984	0.99,1.0,0.994	-0.009
93	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723662	72722669	72722794	72723737	72723840	93	107,112,116	117,154,127	182,191,154	186,282,212	262	287	0.558721171409	0.9032119252769569	0.5,0.443,0.5	0.517,0.426,0.443	0.019
94	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723290	72723403	72723524	72723677	72722669	72722794	72723737	72723840	94	107,112,116	0,0,2	182,191,154	0,0,0	262	298	1	1.0	1.0,1.0,0.985	1.0,1.0,1.0	-0.005
97	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	97	288,266,391	813,791,835	247,363,345	733,832,799	184	267	0.669802649221	0.9563979640177565	0.34,0.328,0.405	0.328,0.388,0.385	-0.009
98	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901	98	90,105,97	136,154,229	128,103,130	166,205,186	251	283	0.428203094177	0.8221908557158435	0.427,0.435,0.323	0.465,0.362,0.441	-0.028
99	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47677579	47677626	47680549	47680638	47667256	47667406	47683240	47683329	99	15,4,6	28,12,25	3,9,4	5,26,28	238	196	0.378522046287	0.786362235644739	0.306,0.215,0.165	0.331,0.222,0.105	0.009
101	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276	101	1522,1657,1642	236,205,275	1735,2512,2106	268,399,350	298	195	0.428393165468	0.8221908557158435	0.808,0.841,0.796	0.809,0.805,0.797	0.011
102	"ENSMUSG00000031093"	"Dock11"	chrX	+	35310706	35310922	35311010	35311068	35308518	35308632	35316133	35316240	102	96,82,126	44,50,51	63,63,84	35,18,32	298	207	0.387266068548	0.7926811973464983	0.602,0.533,0.632	0.556,0.709,0.646	-0.048
104	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736	104	252,213,251	251,239,215	244,298,298	333,390,303	281	284	0.0486216690265	0.3044437073813774	0.504,0.474,0.541	0.425,0.436,0.498	0.053
105	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447	105	1,5,1	251,239,215	12,11,4	333,390,303	257	284	0.00567021566783	0.08308086725771463	0.004,0.023,0.005	0.038,0.03,0.014	-0.017
106	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741	106	883,715,921	113,120,97	1082,1167,1343	120,190,176	298	298	0.835232825215	1.0	0.887,0.856,0.905	0.9,0.86,0.884	0.001
107	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	107	145,159,179	212,213,183	288,360,390	262,320,281	218	185	0.000405118008327	0.014312710766016225	0.367,0.388,0.454	0.483,0.488,0.541	-0.101
108	"ENSMUSG00000031012"	"Cask"	chrX	-	13486888	13487064	13492433	13492536	13480708	13480831	13543823	13543833	108	298,314,301	346,403,448	447,612,588	578,815,781	252	298	0.931914537557	1.0	0.505,0.48,0.443	0.478,0.47,0.471	0.003
109	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12590021	12590100	12583100	12583295	12594252	12594378	109	182,164,197	558,562,604	142,177,209	560,553,665	228	298	0.566227467377	0.9071492865200838	0.299,0.276,0.299	0.249,0.295,0.291	0.013
