ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
231	606,590,678	1540,1589,1426	681,715,694	1703,2354,2082	462	149
232	344,401,368	2178,2242,2278	235,327,336	2044,2432,2679	281	149
233	85,83,111	21800,21677,22524	113,179,119	15029,19169,25524	262	149
234	51678,52444,52293	13,2,5	47980,49391,63408	6,12,11	186	149
235	7,7,11	30531,32636,31218	51,80,60	36491,37621,43212	294	149
236	46,78,49	40,51,38	36,93,83	24,43,58	759	149
237	1068,1113,1108	3,18,7	1030,1127,1198	20,4,10	312	149
238	995,912,940	581,571,558	790,992,918	514,532,682	2433	149
242	13,5,7	5,16,9	0,8,10	5,1,5	689	149
243	143,105,141	344,447,460	93,134,98	535,622,692	233	149
244	9,7,8	299,322,310	13,10,25	246,404,399	269	149
246	86,86,85	41,28,31	93,64,65	39,43,37	556	149
247	62,58,85	1829,1931,1758	57,107,76	1852,2183,2541	232	149
248	30,40,73	1551,1753,1865	59,69,43	1848,2388,2360	262	149
249	187,152,198	2173,2251,2262	184,180,186	2227,2616,2862	221	149
250	14,19,15	1743,1667,1831	27,29,27	1732,2265,2330	229	149
252	66,53,71	216,223,174	48,58,88	309,314,336	278	149
253	53,71,68	171,175,131	49,63,70	240,233,284	228	149
256	34,24,55	4,2,2	49,40,48	6,4,4	344	149
257	6,14,4	10,15,14	0,1,3	19,27,31	306	149
259	10,12,8	13,13,18	0,10,6	7,17,8	362	149
260	14,19,17	0,0,3	3,26,14	1,6,0	506	149
261	5,11,12	0,2,0	0,15,6	0,0,0	238	149
262	122,129,94	1030,999,927	102,97,84	959,1297,1166	311	149
263	31,54,36	1104,1159,1134	28,35,33	1117,1202,1305	339	149
264	59,51,53	969,1069,979	94,56,27	821,975,1126	589	149
265	4,13,5	1,0,0	11,1,17	1,0,0	560	149
266	4,16,5	121,85,87	17,16,17	170,137,158	686	149
267	130,176,124	2285,2136,2248	199,229,165	1875,2441,2668	321	149
268	13,13,20	26,23,27	14,28,34	52,64,73	375	149
269	1,0,0	14,18,32	1,5,6	21,37,40	242	149
270	50,59,70	1102,924,1037	47,31,57	903,1153,1168	262	149
271	303,334,350	0,0,0	427,532,560	0,4,0	1171	149
272	158,82,115	4231,4140,3832	95,131,93	2705,3180,3635	327	149
273	143,68,112	32,39,32	90,109,84	23,23,38	312	149
274	0,0,0	363,337,366	0,1,0	406,516,524	240	149
275	26,35,20	216,243,231	35,33,30	243,335,291	386	149
276	22,9,27	506,564,526	5,14,7	556,682,719	249	149
277	91,131,117	1027,1013,994	156,152,186	825,972,1144	440	149
278	3331,3484,3617	2685,3062,3162	3648,3954,4116	3109,3281,3184	266	149
280	58,74,81	491,463,447	30,70,89	302,472,373	350	149
281	1728,1901,1852	447,466,444	1322,1524,1619	328,490,454	1592	149
282	714,729,769	614,676,635	519,573,533	442,547,618	1015	149
283	706,804,750	207,209,171	726,803,743	189,204,183	251	149
284	966,1025,891	92,124,109	648,922,809	96,125,116	880	149
285	579,623,673	434,444,487	531,613,617	389,425,355	551	149
286	554,611,587	459,475,570	438,591,492	481,455,486	548	149
287	3450,3784,3821	0,0,0	3058,3396,3443	2,0,1	3135	149
288	40,53,50	376,384,386	28,70,68	376,437,386	231	149
289	491,488,476	395,379,379	398,510,486	346,498,522	248	149
290	7,14,15	288,254,267	3,2,13	195,233,277	586	149
291	6,0,5	15,10,17	10,13,25	84,63,73	322	149
293	3485,3741,3709	13,32,10	4210,5263,5230	43,28,23	1189	149
294	369,483,393	626,620,488	433,615,550	612,824,837	639	149
297	6,1,2	0,0,0	0,3,0	0,1,0	273	149
299	10,8,4	0,1,0	2,9,1	5,0,5	402	149
301	726,783,696	246,345,339	315,316,260	180,223,189	619	149
302	103,106,110	318,356,335	44,68,47	204,193,274	235	149
303	6194,5760,6523	2,0,0	5111,6213,5901	0,0,4	2731	149
304	1715,1967,1850	869,939,1063	1046,1483,1413	803,1052,1046	522	149
307	160,139,146	50,52,32	55,150,75	23,50,49	1163	149
308	75,38,52	309,248,243	47,41,37	225,256,324	321	149
309	301,287,267	1,1,2	279,384,332	5,7,0	809	149
310	306,287,270	85,107,121	279,389,341	138,208,163	823	149
311	58,62,80	6378,6446,6597	33,53,41	7970,9261,8959	1912	149
312	21,31,54	13,8,12	10,34,29	10,4,5	1612	149
313	478,432,408	3321,3148,3484	310,392,394	3515,3927,4100	3729	149
314	11,12,10	0,0,0	31,18,5	4,5,1	350	149
316	118,124,112	153,235,183	114,115,90	278,395,310	330	149
317	46,30,79	205,202,256	29,8,29	108,171,141	518	149
318	3465,3630,3660	235,220,163	2066,2662,2470	359,492,320	1135	149
319	2,6,10	0,0,2	5,17,7	1,7,0	218	149
320	22,13,5	20,38,49	8,12,15	24,52,52	581	149
321	21,34,17	21,15,15	26,31,22	16,22,36	391	149
322	24,70,71	61,89,62	40,47,42	91,106,91	225	149
323	41,28,45	31,44,47	62,64,62	53,61,68	228	149
324	159,142,149	6,4,9	185,195,227	20,23,19	500	149
325	111,107,100	0,0,0	109,130,160	1,4,8	254	149
326	46,46,37	146,125,152	49,51,75	172,210,222	216	149
327	80,87,121	264,283,266	120,95,67	238,352,333	426	149
328	148,159,155	458,460,434	154,166,119	372,460,449	1197	149
329	30,51,25	93,108,102	42,87,59	119,205,140	221	149
330	45,50,69	55,55,88	100,91,59	56,110,155	332	149
331	7,30,19	99,81,100	33,26,27	137,167,125	380	149
332	95,82,105	112,102,103	123,148,130	94,230,128	501	149
333	37,67,43	9,7,18	65,78,76	11,20,29	261	149
334	67,78,80	37,27,53	91,114,100	56,48,79	315	149
335	58,75,88	0,0,1	100,107,149	0,0,3	263	149
336	61,79,92	272,251,251	102,112,153	310,337,421	296	149
337	44,33,64	247,271,254	32,55,59	315,336,390	238	149
338	95,92,84	246,224,232	70,72,71	332,465,391	283	149
339	78,91,102	142,184,162	88,105,95	186,303,265	226	149
340	22,13,17	214,269,272	23,30,17	309,506,458	233	149
341	132,120,120	1941,1842,1730	113,166,208	2100,2403,2714	239	149
342	637,572,577	1314,1339,1211	607,634,709	1506,1666,2088	327	149
343	160,150,94	152,149,170	106,152,123	183,175,224	220	149
344	59,67,70	685,660,656	72,110,135	1309,1653,1497	231	149
346	47,74,74	90,151,104	44,62,46	46,54,62	351	149
347	90,96,74	6,0,10	30,72,47	1,2,5	425	149
351	47,40,55	136,123,144	39,63,70	197,203,214	426	149
352	85,97,79	0,1,3	143,162,106	0,0,0	1126	149
353	3,0,1	3,0,0	0,1,0	0,0,0	219	149
355	182,197,154	56390,62025,53127	274,354,329	81031,99489,99581	230	149
356	1087,1173,1026	535,581,580	1025,1160,1138	757,1108,867	692	149
357	24,6,8	121,105,102	19,11,14	179,234,257	367	149
358	120,93,100	557,624,638	129,132,147	691,690,663	216	149
359	183,156,162	1,4,0	163,128,207	0,0,2	529	149
360	114,72,80	147,132,138	72,98,54	168,223,178	225	149
361	95,148,127	20,24,16	143,186,169	24,12,11	397	149
362	27,33,26	141,145,118	32,31,47	202,229,214	304	149
363	17,29,29	107,142,139	14,13,14	78,118,165	703	149
364	2,0,4	112,133,101	1,0,6	129,162,123	219	149
366	236,296,340	56,67,40	214,303,196	76,56,57	377	149
367	345,381,520	245,283,217	240,311,291	308,387,381	1147	149
368	20,27,38	232,296,288	18,48,15	311,349,382	339	149
370	0,0,1	1,0,1	1,3,4	0,1,0	197	149
381	17,6,17	3005,2980,2829	15,39,8	2854,3374,3942	527	149
386	54,101,35	153,161,206	59,41,78	161,204,209	409	149
388	198,290,212	7,7,5	172,138,130	0,0,1	221	149
389	290,277,280	322,325,311	246,236,196	337,512,469	258	149
390	98,81,34	92,93,22	34,35,56	32,25,108	956	149
393	61,53,53	32,38,39	51,93,75	39,28,28	286	149
394	19,8,9	356,451,437	13,24,16	217,243,320	253	149
395	272,317,304	48,75,75	174,365,290	68,97,97	1083	149
400	22,49,44	233,292,365	41,33,38	395,497,426	271	149
401	216,280,283	441,456,462	195,197,253	379,440,513	824	149
402	355,592,466	662,666,719	350,401,406	694,649,735	815	149
403	339,371,321	129,135,160	287,325,380	131,230,111	368	149
404	217,209,166	240,233,254	161,188,202	168,227,211	302	149
405	27,41,18	427,567,506	16,24,28	642,659,720	258	149
406	10,1,2	261,249,204	9,1,10	290,321,396	230	149
407	91,95,78	369,371,323	140,113,128	520,633,609	278	149
408	129,117,104	6,4,0	173,157,160	3,11,5	556	149
409	10,2,6	13,8,7	4,12,5	4,10,16	389	149
411	558,579,603	0,0,6	524,656,595	3,0,0	1042	149
412	12,14,31	0,1,0	6,5,5	0,0,5	284	149
416	110,70,76	290,338,317	40,60,50	171,222,250	1532	149
417	5,0,4	21,10,8	0,0,4	42,25,16	1789	149
419	31,16,15	40,36,29	19,26,18	43,36,45	367	149
421	4,7,10	18,6,18	6,14,1	15,16,16	246	149
423	64,111,64	46,66,88	55,33,26	51,40,67	1280	149
424	305,304,307	759,730,820	184,235,246	535,626,691	556	149
426	270,303,294	411,512,401	188,290,223	336,329,336	1696	149
427	101,162,128	13,9,9	201,259,229	8,8,17	2641	149
430	79,68,85	6098,6777,6800	101,75,100	4682,5481,5091	234	149
431	78,94,137	1785,2181,2286	110,125,120	1440,1596,1669	229	149
432	140,154,162	1703,1749,1645	139,151,188	1150,1320,1253	551	149
433	161,154,213	2494,2832,2613	123,164,181	1435,1876,1720	388	149
434	215,197,259	1,1,1	75,69,104	1,3,1	593	149
435	17,15,15	151,188,157	1,10,13	105,104,101	276	149
436	96,57,64	275,350,310	36,48,24	179,218,217	468	149
437	34,33,40	1996,1996,2016	22,45,24	1876,2050,2435	325	149
439	836,800,810	0,0,0	640,787,824	0,0,2	960	149
440	105,112,105	0,0,1	51,114,96	0,3,9	565	149
441	134,140,123	933,907,947	100,107,123	1180,1378,1357	250	149
442	126,179,162	765,851,853	175,203,173	998,1287,1093	1233	149
443	372,303,410	256,262,292	255,249,197	334,334,319	3341	149
444	128,156,140	343,345,311	145,97,104	271,338,401	343	149
445	193,239,260	183,230,233	235,255,231	197,272,206	270	149
446	320,280,355	462,410,427	181,280,233	355,493,491	864	149
447	9,13,19	24,27,16	5,47,3	26,28,60	1149	149
451	105,98,74	191,279,275	55,86,90	315,451,390	982	149
452	95,89,59	313,310,359	49,76,55	323,471,509	973	149
456	62,79,71	449,532,509	111,157,102	378,499,468	811	149
457	83,58,61	47,44,36	35,53,61	44,81,36	228	149
458	81,75,89	34,38,35	37,73,85	43,36,36	223	149
459	168,208,194	22,18,14	115,204,194	27,10,26	303	149
460	46,63,41	72,80,52	26,45,27	35,54,66	275	149
461	10,6,5	103,113,106	1,0,3	73,95,96	225	149
462	65,69,64	60,66,81	48,58,69	47,71,72	258	149
463	97,142,110	3,0,1	120,113,124	1,1,1	1679	149
464	130,103,128	201,234,206	96,138,101	269,219,219	1016	149
465	675,852,785	37,35,58	663,788,748	109,81,81	296	149
466	68,74,100	339,376,362	62,32,34	261,382,396	915	149
467	3513,3358,3296	9,7,2	3099,4228,3401	3,0,4	1678	149
468	482,628,393	6,18,2	398,480,496	4,12,3	1437	149
469	54,68,56	834,825,850	51,81,62	715,834,987	606	149
470	300,292,304	514,515,632	185,177,232	513,680,613	780	149
471	362,397,412	821,874,1005	99,165,156	908,1057,1099	1168	149
472	25,26,9	1,0,3	29,51,28	0,0,0	443	149
473	9,15,3	121,94,89	9,32,20	147,203,239	233	149
475	36,31,32	0,0,1	24,38,42	0,0,0	405	149
476	30,27,30	0,0,0	25,31,27	0,0,3	293	149
477	24,26,26	1,0,0	7,7,7	0,0,1	1278	149
478	56,33,51	128,127,148	8,9,7	56,73,56	350	149
479	38,39,69	93,115,104	32,12,18	33,28,39	392	149
480	81,94,90	1236,1359,1376	87,85,65	1878,2163,2071	721	149
481	67,78,76	0,1,0	67,68,57	1,2,0	569	149
482	393,426,568	185,183,225	210,292,283	132,87,115	639	149
483	41,33,49	988,1128,938	34,30,14	871,954,969	220	149
484	1656,1668,1686	0,0,3	1188,1461,1455	0,0,0	220	149
485	337,321,343	3307,3795,3457	324,344,290	4458,5255,4623	431	149
486	22,17,15	452,536,504	12,17,26	391,485,529	270	149
487	176,217,223	0,0,2	183,200,143	0,0,0	687	149
488	191,230,239	23,21,21	196,215,164	34,51,33	732	149
489	78,160,103	40,80,80	98,98,91	48,77,58	243	149
490	102,177,121	10,17,4	116,121,113	14,13,15	259	149
491	31,59,49	2,16,9	52,58,38	14,3,5	662	149
492	32,63,53	4,6,12	56,58,39	3,17,8	673	149
493	124,143,146	2,5,9	105,141,123	3,1,1	1071	149
494	20,15,12	202,231,194	11,27,26	167,193,190	256	149
497	35,15,21	243,275,299	17,15,25	213,353,368	220	149
498	119,146,170	74,85,95	93,151,149	91,67,50	1030	149
499	6,3,5	966,959,858	14,7,13	795,973,1113	245	149
500	444,360,376	612,624,623	383,403,466	542,643,754	1284	149
501	538,540,470	0,0,0	394,388,419	0,1,0	248	149
502	1740,1652,1698	11,21,26	895,1333,1236	18,13,16	3491	149
503	883,1078,855	0,2,0	1229,2141,1494	0,0,2	7582	149
504	69,67,84	143,164,131	66,75,82	137,173,196	228	149
505	82,98,115	0,0,0	87,108,105	0,1,0	401	149
506	44,46,56	245,263,223	43,56,43	275,354,398	238	149
507	100,63,78	769,966,863	68,49,122	1043,1196,1254	225	149
508	59,41,55	1,0,0	64,65,34	10,4,8	805	149
510	213,244,205	105,127,143	157,107,105	76,101,117	1422	149
511	46,54,42	7,6,1	31,49,30	4,1,2	1677	149
512	0,0,1	477,493,522	2,6,0	690,768,820	254	149
513	111,97,93	127,177,160	91,146,134	198,265,283	420	149
514	160,142,130	9,3,2	180,191,212	4,5,2	485	149
516	63,46,36	296,349,272	37,37,29	189,249,238	226	149
517	157,211,215	903,851,801	157,215,199	611,818,780	330	149
518	1083,1194,1097	0,0,0	774,911,863	0,0,7	633	149
519	946,1005,896	362,418,374	621,712,677	311,323,408	318	149
520	872,943,845	91,100,81	582,662,629	135,160,112	284	149
521	95,82,95	5713,5741,5705	150,196,170	6120,6763,7982	225	149
522	115,117,133	278,307,314	152,147,133	361,410,390	261	149
523	115,117,133	1402,1547,1614	154,148,133	1668,1769,2175	264	149
524	72,100,108	2869,2818,2856	139,106,109	2757,3054,3572	232	149
525	199,180,220	2,0,0	215,201,273	0,0,2	480	149
526	143,107,122	473,488,528	166,113,167	365,579,562	257	149
529	204,208,216	654,650,704	248,263,219	722,794,785	360	149
530	350,344,390	47,59,49	300,310,345	57,103,91	427	149
531	223,214,208	44,25,37	171,183,201	24,36,27	252	149
532	141,140,144	0,3,0	143,92,116	14,10,3	580	149
533	96,78,117	123,159,144	85,89,71	162,184,158	379	149
534	53,69,42	519,583,537	68,68,27	744,894,861	380	149
535	40,46,47	630,703,685	64,73,70	937,1074,1059	267	149
537	143,110,124	2504,2593,2814	97,108,103	2437,3280,3419	355	149
538	0,2,0	0,0,0	2,0,0	0,1,1	575	149
540	46,29,17	414,440,405	37,23,24	401,476,367	227	149
541	75,62,83	0,0,0	42,48,47	1,2,0	1096	149
542	789,822,862	618,641,676	415,573,518	547,693,604	1590	149
543	629,650,732	3,3,1	352,490,435	5,2,4	1285	149
545	439,306,335	2945,3126,3249	232,254,246	2677,2997,4390	1096	149
546	1127,1019,943	0,1,10	1187,1057,1149	3,8,8	3184	149
547	22,27,17	559,627,632	15,15,45	719,870,908	1282	149
548	236,206,274	827,972,915	245,302,200	981,1073,1291	1498	149
549	11,22,6	325,293,351	2,14,4	222,282,293	252	149
550	258,288,389	237,320,314	238,310,371	343,349,412	1525	149
551	592,853,880	4,3,0	691,874,810	0,0,0	2458	149
552	341,580,514	74,152,155	473,590,442	176,184,205	964	149
553	242,301,263	725,746,752	222,200,184	958,989,969	1382	149
555	99,117,111	982,1021,1021	104,98,90	1005,1152,1323	299	149
556	117,88,127	178,263,237	84,92,115	222,262,276	1314	149
557	72,61,88	445,383,433	77,84,95	328,326,493	889	149
558	61,44,61	385,417,356	69,83,78	477,586,602	480	149
559	140,110,132	0,0,1	147,159,160	1,4,0	1097	149
560	38,39,34	431,498,396	41,29,43	595,839,746	600	149
563	10,7,16	59,63,76	18,31,34	98,123,150	262	149
564	7505,7641,7761	20,31,37	9355,11963,10972	32,34,15	617	149
565	746,741,790	384,335,303	410,528,651	285,265,334	1808	149
566	24,22,17	149,144,123	21,20,13	148,182,191	222	149
567	85,73,70	2,1,0	68,89,71	4,6,3	605	149
568	29,34,22	17,15,13	24,44,19	4,28,16	258	149
569	68,53,46	2321,2324,2284	45,71,43	2439,2817,2672	241	149
