"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0004901","Ank2",24,"chr3",126751199,126755605,"-","Neural-high",NA,0,"n.s.",-18.3,"lower",-43,"lower",-1,"n.s.",0,"n.s.",-2,"n.s.",-4,"n.s.",-0.43,-0.02,-0.183,"lower","n.s.","lower","gene_size",2,24019,"Ank2","chr3",126845875,126845898,24,0.041,1,0.847596599855
"MmuEX0004910","Ank3",12,"chr10",69390567,69395141,"+","Neural-high",NA,-4,"n.s.",-7.1,"n.s.",-12,"lower",-5,"n.s.",-8,"n.s.",-7,"n.s.",-12,"n.s.",-0.12,-0.07,-0.071,"lower","n.s.","n.s.","gene_size",2,57918,"Ank3","chr10",69765277,69765288,12,0.251,0.00548380560396285,0.000171363758675
"MmuEX0004931","Ank3",27,"chr10",69443143,69444863,"+","Neural-high","n.s.",44,"higher",-15.1,"lower",-18,"lower",-12,"lower",NA,"n.s.",-8,"n.s.",-4,"n.s.",-0.18,-0.08,-0.151,"lower","n.s.","lower","gene_size_contained",2,57921,"Ank3","chr10",69816654,69816680,27,0.187,0.000174189054449646,2.39444584249e-06
"MmuEX0005343","Anxa6",18,"chr11",54799718,54804892,"-",NA,"n.s.",7,"n.s.",-1.6,"n.s.",-2,"n.s.",-14,"lower",-9,"n.s.",-1,"n.s.",-12,"lower",-0.02,-0.01,-0.016,"n.s.","n.s.","n.s.","gene_size",1,32943,"Anxa6","chr11",54877877,54877894,18,0.034,0.142234970545609,0.0111149889681
"MmuEX0005383","Ap1ar",26,"chr3",127519925,127525501,"-",NA,NA,-3,"n.s.",-1,"n.s.",-5,"n.s.",3,"n.s.",-6,"n.s.",2,"n.s.",7,"n.s.",-0.05,0.02,-0.01,"n.s.","n.s.","n.s.","gene_size",2,40481,"Ap1ar","chr3",127614409,127614434,26,0.034,0.143114083859872,0.0112283288701
"MmuEX0005395","Ap1g1",9,"chr8",112353576,112356616,"+","Neural-high","n.s.",1,"n.s.",-4.8,"n.s.",-6,"n.s.",-12,"lower",-23,"lower",-3,"n.s.",-6,"n.s.",-0.06,-0.03,-0.048,"n.s.","n.s.","n.s.","gene_size",1,38659,"Ap1g1","chr8",110557245,110557253,9,-0.004,1,1
"MmuEX0005412","Ap1s2",9,"chrX",160355776,160370064,"+","Neural-high","ASD-low",-1,"n.s.",-13.6,"lower",-36,"lower",-2,"n.s.",1,"n.s.",-2,"n.s.",-20,"lower",-0.36,-0.02,-0.136,"lower","n.s.","lower","gene_size",1,36575,"Ap1s2","chrX",162714359,162714367,9,-0.001,1,1
"MmuEX0005519","Apbb1",6,"chr7",112714162,112714564,"-","Neural-high","ASD-low",3,"n.s.",-16.4,"lower",-47,"lower",0,"n.s.",-6,"n.s.",-10,"n.s.",-20,"lower",-0.47,-0.1,-0.164,"lower","n.s.","lower","gene_size",1,54799,"Apbb1","chr7",105215153,105215158,6,0.007,0.562895690343068,0.0722558499853
"MmuEX0005704","Arfgap1",30,"chr2",180712058,180713875,"+","Neural-high",NA,7,"n.s.",-26.6,"lower",-56,"lower",-26,"lower",-65,"lower",-32,"lower",-31,"lower",-0.56,-0.32,-0.266,"lower","lower","lower","gene_size",1,39391,"Arfgap1","chr2",180620205,180620234,30,0.1,0,0
"MmuEX0005816","Arhgap21",25,"chr2",20813805,20836258,"-",NA,NA,-1,"n.s.",1.1,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",0.01,0,0.011,"n.s.","n.s.","n.s.","gene_size",2,25883,"Arhgap21","chr2",20888011,20888040,30,0.21,4.24107750950333e-05,4.35566500423e-07
"MmuEX0005822","Arhgap21",30,"chr2",20803479,20808732,"-","Neural-high",NA,5,"n.s.",-26.5,"lower",-24,"lower",-22,"lower",-12,"lower",-11,"lower",-22,"lower",-0.24,-0.11,-0.265,"lower","lower","lower","gene_size",1,25883,"Arhgap21","chr2",20888011,20888040,30,0.21,4.24107750950333e-05,4.35566500423e-07
"MmuEX0005833","Arhgap23",23,"chr11",97352545,97354364,"+","Neural-high","n.s.",50,"higher",0.7,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-13,"lower",NA,"n.s.",NA,-0.13,0.007,"n.s.","lower","n.s.","gene_size",1,14043,"Arhgap23","chr11",97382470,97382492,23,0.228,8.00498907670246e-13,1.11022302463e-15
"MmuEX0005849","Arhgap26",30,"chr18",39517318,39522770,"+",NA,NA,6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",11,"n.s.",NA,0,NA,"n.s.","n.s.","n.s.","gene_size",1,15304,"Arhgap26","chr18",39490852,39490881,30,-0.029,0.216365452201103,0.0195394021545
"MmuEX0005947","Arhgef10l",15,"chr4",140124436,140126171,"-",NA,"ASD-low",5,"n.s.",-4.5,"n.s.",4,"n.s.",-2,"n.s.",-3,"n.s.",-4,"n.s.",-5,"n.s.",0.04,-0.04,-0.045,"n.s.","n.s.","n.s.","gene_size",1,54593,"Arhgef10l","chr4",140296067,140296081,15,-0.021,0.651793721749745,0.0890708086252
"MmuEX0005966","Arhgef11",30,"chr3",87521443,87526278,"+","Neural-low",NA,-19,"lower",8.7,"n.s.",-9,"n.s.",-25,"lower",-2,"n.s.",7,"n.s.",-9,"n.s.",-0.09,0.07,0.087,"n.s.","n.s.","n.s.","gene_size_contained",3,54658,"Arhgef11","chr3",87625536,87625565,30,0.146,2.78873270258153e-06,1.821261153e-08
"MmuEX0005968","Arhgef12",24,"chr9",42850760,42913261,"-",NA,NA,1,"n.s.",0.4,"n.s.",7,"n.s.",1,"n.s.",7,"n.s.",3,"n.s.",-1,"n.s.",0.07,0.03,0.004,"n.s.","n.s.","n.s.","gene_size",1,60574,"Arhgef12","chr9",42955560,42955583,24,-0.015,0.735696911247995,0.106167879961
"MmuEX0006037","Arhgef40",21,"chr14",52624418,52624663,"+",NA,NA,9,"n.s.",-5.4,"n.s.",-11,"n.s.",6,"n.s.",NA,"n.s.",-10,"n.s.",-10,"n.s.",-0.11,-0.1,-0.054,"n.s.","n.s.","n.s.","gene_size",1,8544,"Arhgef40","chr14",52242336,52242356,21,-0.176,0.00878694833148361,0.000302971621338
"MmuEX0006149","Arl6",13,"chr16",59613671,59618620,"-","Neural-high",NA,4,"n.s.",-8.2,"n.s.",-10,"n.s.",-9,"n.s.",-8,"n.s.",-6,"n.s.",-6,"n.s.",-0.1,-0.06,-0.082,"n.s.","n.s.","n.s.","gene_size",1,4972,"Arl6","chr16",59439029,59439041,13,0.079,0.111700360854889,0.00814990431546
"MmuEX0006230","Arntl",21,"chr7",120424317,120426770,"+",NA,"inconsistent",12,"higher",1.3,"n.s.",2,"n.s.",2,"n.s.",10,"higher",-9,"n.s.",NA,NA,0.02,-0.09,0.013,"n.s.","n.s.","n.s.","gene_size",1,55108,"Arntl","chr7",112880609,112880629,21,-0.089,0.0107292740115184,0.000392626400637
"MmuEX0006261","Arrb1",24,"chr7",106744617,106747000,"+","Neural-high","n.s.",3,"n.s.",-17.7,"lower",-22,"lower",-27,"lower",1,"n.s.",-5,"n.s.",-6,"n.s.",-0.22,-0.05,-0.177,"lower","n.s.","lower","gene_size",1,54300,"Arrb1","chr7",99246243,99246266,24,-0.002,1,1
"MmuEX0006307","Arvcf",18,"chr16",18400347,18401659,"+","Neural-high","ASD-low",21,"higher",-31.8,"lower",-42,"lower",-15,"lower",10,"n.s.",-22,"lower",-23,"lower",-0.42,-0.22,-0.318,"lower","lower","lower","gene_size",1,63614,"Arvcf","chr16",18219531,18219548,18,0.166,7.88857169241047e-11,1.60649271663e-13
"MmuEX0006334","Asap1",9,"chr15",63984493,63990443,"-","Neural-high","ASD-low",3,"n.s.",-29.9,"lower",-62,"lower",-18,"lower",-5,"n.s.",-16,"lower",-22,"lower",-0.62,-0.16,-0.299,"lower","lower","lower","gene_size",2,7291,"Asap1","chr15",64025693,64025701,9,0.067,0.0015000099963555,3.35551381114e-05
"MmuEX0006337","Asap2",4,"chr12",21219087,21223835,"+","Neural-high",NA,0,"n.s.",-39.6,"lower",-68,"lower",-9,"n.s.",-14,"lower",-13,"lower",-60,"lower",-0.68,-0.13,-0.396,"lower","lower","lower","gene_size",1,12429,"Asap2","chr12",21264363,21264371,9,0.012,0.620067336752337,0.0829057712968
"MmuEX0006501","Asxl1",3,"chr2",153178008,153182805,"+",NA,NA,0,"n.s.",0.8,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",-0.01,-0.01,0.008,"n.s.","n.s.","n.s.","gene_size",1,36682,"Asxl1","chr2",153196570,153196572,3,-0.005,1,0.850741457791
"MmuEX0006714","Atm",9,"chr9",53269116,53270585,"-",NA,NA,12,"higher",2.2,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",-10,"n.s.",-5,"n.s.",-0.01,-0.1,0.022,"n.s.","n.s.","n.s.","gene_size",1,55444,"Atm","chr9",53372412,53372420,9,0.03,0.0714722391048436,0.00449956021541
"MmuEX0006842","Atp2c1",12,"chr9",105372478,105396744,"-","Neural-high",NA,14,"higher",-24.8,"lower",-26,"lower",-14,"lower",-14,"n.s.",-15,"n.s.",NA,NA,-0.26,-0.15,-0.248,"lower","n.s.","lower","gene_size",1,61967,"Atp2c1","chr9",105370742,105370753,12,0.168,5.43819269842008e-06,3.99073848412e-08
"MmuEX0006887","Atp6v0a1",18,"chr11",100909840,100916339,"+","Neural-high","ASD-low",0,"n.s.",-14.1,"lower",-45,"lower",-1,"n.s.",-11,"lower",-18,"lower",-47,"lower",-0.45,-0.18,-0.141,"lower","lower","lower","gene_size",1,13804,"Atp6v0a1","chr11",100940285,100940302,18,0.04,2.17824647208559e-12,3.44169137634e-15
"MmuEX0007138","Auts2",30,"chr5",131933781,131937147,"-",NA,NA,3,"n.s.",-0.4,"n.s.",-1,"n.s.",-1,"n.s.",-4,"n.s.",1,"n.s.",-1,"n.s.",-0.01,0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",1,23284,"Auts2","chr5",131488965,131488994,30,-0.026,1,0.746263034705
"MmuEX0007658","Bak1",15,"chr17",27158293,27159383,"-",NA,NA,NA,NA,-1,"n.s.",-3,"n.s.",-3,"n.s.",0,"n.s.",-3,"n.s.",-2,"n.s.",-0.03,-0.03,-0.01,"n.s.","n.s.","n.s.","gene_size",1,4155,"Bak1","chr17",27240637,27240656,20,0.021,1,0.246052559612
"MmuEX0007715","Baz2b",27,"chr2",59770228,59771727,"-","Neural-high",NA,3,"n.s.",-3.4,"n.s.",0,"n.s.",-1,"n.s.",-41,"lower",-3,"n.s.",-13,"lower",0,-0.03,-0.034,"n.s.","n.s.","n.s.","gene_size",1,51680,"Baz2b","chr2",59763756,59763782,27,0,1,1
"MmuEX0007764","Bbs9",15,"chr9",22448292,22458515,"+","Neural-high","inconsistent",7,"n.s.",-47.5,"lower",-75,"lower",-13,"n.s.",2,"n.s.",-1,"n.s.",-46,"lower",-0.75,-0.01,-0.475,"lower","n.s.","lower","gene_size",1,53675,"Bbs9","chr9",22559316,22559330,15,0.018,1,1
"MmuEX0008045","Blzf1",21,"chr1",166232852,166236569,"-",NA,NA,-4,"n.s.",8.6,"n.s.",2,"n.s.",-7,"n.s.",2,"n.s.",1,"n.s.",-5,"n.s.",0.02,0.01,0.086,"n.s.","n.s.","n.s.","gene_size",1,14554,"Blzf1","chr1",164131473,164131493,21,-0.012,1,0.43438126979
"MmuEX0008193","Brcc3",17,"chrX",72662181,72663749,"+",NA,NA,-1,"n.s.",-0.7,"n.s.",0,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,606,"Brcc3","chrX",74461183,74461199,17,0,1,1
"MmuEX0008576","C430049B03Rik",23,"chrX",50408668,50409834,"-",NA,NA,0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-3,"n.s.",1,"n.s.",NA,-0.03,NA,"n.s.","n.s.","n.s.","gene_size",1,782,"C430049B03Rik","chrX",52145019,52145041,23,-0.121,0.471994068460538,0.0567609306184
"MmuEX0008731","Cacna1b",12,"chr2",24510001,24512810,"-",NA,"n.s.",2,"n.s.",-2.4,"n.s.",0,"n.s.",2,"n.s.",2,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.024,"n.s.","n.s.","n.s.","gene_size",1,29993,"Cacna1b","chr2",24546723,24546734,12,0.094,0,0
"MmuEX0008732","Cacna1b",6,"chr2",24494731,24503998,"-",NA,NA,-2,"n.s.",7.9,"n.s.",0,"n.s.",1,"n.s.",-8,"n.s.",2,"n.s.",6,"n.s.",0,0.02,0.079,"n.s.","n.s.","n.s.","gene_size",1,29986,"Cacna1b","chr2",24532865,24532870,6,0.043,0.00132859643395726,2.91558354391e-05
"MmuEX0008835","Cacnb1",20,"chr11",97871691,97873179,"-","Neural-high","n.s.",7,"n.s.",-21.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-16,"lower",NA,"n.s.",NA,-0.16,-0.211,"n.s.","lower","n.s.","gene_size",4,13993,"Cacnb1","chr11",97901453,97901472,20,-0.025,1,0.793040905104
"MmuEX0008842","Cacnb3",20,"chr15",98471182,98471607,"+","Neural-high","n.s.",0,"n.s.",-8.4,"n.s.",-8,"n.s.",1,"n.s.",-1,"n.s.",1,"n.s.",-1,"n.s.",-0.08,0.01,-0.084,"n.s.","n.s.","n.s.","gene_size",1,35044,"Cacnb3","chr15",98538840,98538859,20,0,1,1
"MmuEX0009028","Camta2",21,"chr11",70484239,70484509,"-","Neural-high","n.s.",2,"n.s.",-50.6,"lower",NA,NA,NA,"n.s.",NA,"n.s.",-5,"n.s.",-35,"lower",NA,-0.05,-0.506,NA,"n.s.","lower","gene_size",1,43589,"Camta2","chr11",70561717,70561737,21,-0.006,1,0.588319363678
"MmuEX0009120","Car12",21,"chr9",66561741,66594276,"+",NA,NA,0,"n.s.",-0.2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size",1,61276,"Car12","chr9",66624842,66624862,21,0.003,1,1
"MmuEX0009318","Catsper2",24,"chr2",121223625,121225472,"-",NA,NA,-6,"n.s.",10.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.104,"n.s.","n.s.","n.s.","gene_size",3,45740,"Catsper2","chr2",121229927,121229950,24,0.279,1,1
"MmuEX0009873","Ccdc66",26,"chr14",28313869,28319836,"-",NA,NA,-11,"n.s.",NA,"n.s.",-3,"n.s.",NA,"n.s.",16,"n.s.",NA,"n.s.",NA,"n.s.",-0.03,NA,NA,"n.s.","n.s.","n.s.","gene_size",2,30566,"Ccdc66","chr14",27227595,27227620,26,0.146,0.530453056550591,0.0666127826672
"MmuEX0010075","Ccnl1",14,"chr3",65752713,65754401,"-",NA,NA,4,"n.s.",3.6,"n.s.",-10,"n.s.",-11,"n.s.",0,"n.s.",1,"n.s.",-6,"n.s.",-0.1,0.01,0.036,"n.s.","n.s.","n.s.","gene_size",1,46634,"Ccnl1","chr3",65857634,65857647,14,-0.046,0.918046848258126,0.145924337075
"MmuEX0010598","Cdk5rap2",27,"chr4",69906532,69911386,"-",NA,NA,-4,"n.s.",7.4,"n.s.",NA,"n.s.",6,"n.s.",5,"n.s.",-10,"n.s.",NA,NA,NA,-0.1,0.074,"n.s.","n.s.","n.s.","gene_size",1,28551,"Cdk5rap2","chr4",70165185,70165211,27,-0.09,0.493794982564265,0.0603709249939
"MmuEX0010772","Celsr3",15,"chr9",108740897,108742330,"+",NA,NA,2,"n.s.",0,"n.s.",-14,"n.s.",-4,"n.s.",-78,"lower",-10,"n.s.",-39,"lower",-0.14,-0.1,0,"n.s.","n.s.","n.s.","gene_size",1,62172,"Celsr3","chr9",108715959,108715973,15,0.001,1,1
"MmuEX0011125","Chchd3",15,"chr6",32842376,32918200,"-","Neural-high",NA,0,"n.s.",-18.8,"lower",-39,"lower",0,"n.s.",0,"n.s.",-1,"n.s.",-11,"lower",-0.39,-0.01,-0.188,"lower","n.s.","lower","gene_size",2,14839,"Chchd3","chr6",32870327,32870341,15,-0.028,1,0.662401353439
"MmuEX0011317","Chmp2a",30,"chr7",13617915,13619177,"-",NA,NA,-2,"n.s.",3,"n.s.",2,"n.s.",-3,"n.s.",10,"n.s.",-4,"n.s.",-1,"n.s.",0.02,-0.04,0.03,"n.s.","n.s.","n.s.","gene_size",1,44595,"Chmp2a","chr7",12766719,12766748,30,-0.054,0.00250236166967168,6.2382218903e-05
"MmuEX0011484","Ckap5",24,"chr2",91439536,91440797,"+","Neural-high","n.s.",32,"higher",-35.2,"lower",-47,"lower",-21,"lower",9,"n.s.",-36,"lower",-37,"lower",-0.47,-0.36,-0.352,"lower","lower","lower","gene_size",1,52058,"Ckap5","chr2",91429949,91429972,24,0.098,0.000429899112835956,7.05668212464e-06
"MmuEX0011499","Clasp1",24,"chr1",120406954,120418403,"+","Neural-high","n.s.",6,"n.s.",-4.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.046,"n.s.","n.s.","n.s.","gene_size_contained",5,32391,"Clasp1","chr1",118440435,118440458,24,0.087,1.62398370258059e-06,9.86461545782e-09
"MmuEX0011502","Clasp1",3,"chr1",120368417,120394210,"+",NA,NA,-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",0,0.02,0,"n.s.","n.s.","n.s.","gene_size",1,32401,"Clasp1","chr1",118475386,118475388,3,0.011,1,0.917830987559
"MmuEX0011503","Clasp1",3,"chr1",120443527,120444441,"+",NA,NA,-1,"n.s.",-0.5,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,-0.005,"n.s.","n.s.","n.s.","gene_size",1,32401,"Clasp1","chr1",118475386,118475388,3,0.011,1,0.917830987559
"MmuEX0011506","Clasp1",27,"chr1",120418512,120421873,"+","Neural-high","ASD-low",43,"higher",-23.1,"lower",-31,"lower",-17,"lower",27,"higher",-2,"n.s.",-6,"n.s.",-0.31,-0.02,-0.231,"lower","n.s.","lower","gene_size_contained",5,32393,"Clasp1","chr1",118451051,118451077,27,0.117,0.219767330624062,0.0199816542073
"MmuEX0011507","Clasp1",24,"chr1",120435947,120439678,"+","Neural-high","n.s.",13,"higher",-27.1,"lower",-37,"lower",-21,"lower",4,"n.s.",-11,"lower",-8,"n.s.",-0.37,-0.11,-0.271,"lower","lower","lower","gene_size_contained",5,32398,"Clasp1","chr1",118469405,118469428,24,0.044,0.369346684890011,0.040370374512
"MmuEX0011514","Clasp2",24,"chr9",113763465,113771303,"+","Neural-high",NA,45,"higher",-42.3,"lower",-46,"lower",-22,"lower",NA,"n.s.",-26,"lower",-39,"lower",-0.46,-0.26,-0.423,"lower","lower","lower","gene_size_contained",3,24179,"Clasp2","chr9",113687649,113687672,24,0.252,1.26060491336164e-07,5.7098026307e-10
"MmuEX0011521","Clasp2",3,"chr9",113790870,113799075,"+",NA,NA,0,"n.s.",-3.9,"n.s.",-10,"lower",0,"n.s.",-16,"lower",-6,"n.s.",-12,"lower",-0.1,-0.06,-0.039,"lower","n.s.","n.s.","gene_size",1,24186,"Clasp2","chr9",113716113,113716115,3,-0.002,1,0.731249850813
"MmuEX0011524","Clasp2",17,"chr9",113744373,113750676,"+",NA,NA,1,"n.s.",-3.1,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",-1,"n.s.",NA,"n.s.",0,-0.01,-0.031,"n.s.","n.s.","n.s.","gene_size_contained",2,24176,"Clasp2","chr9",113670227,113670243,17,0.011,1,0.318114098096
"MmuEX0011526","Clasp2",27,"chr9",113771406,113777665,"+",NA,NA,NA,"n.s.",-0.8,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.008,"n.s.","n.s.","n.s.","gene_size_contained",3,24181,"Clasp2","chr9",113691504,113691530,27,0.009,1,0.802725792693
"MmuEX0011532","Clasp2",24,"chr9",113785469,113789059,"+","Neural-high","inconsistent",18,"higher",-67.9,"lower",-75,"lower",-37,"lower",-2,"n.s.",-26,"lower",-42,"lower",-0.75,-0.26,-0.679,"lower","lower","lower","gene_size_contained",3,24184,"Clasp2","chr9",113707818,113707841,24,0.058,0.00258686636886187,6.51700854851e-05
"MmuEX0011633","Clec16a",6,"chr16",10571693,10573392,"+","Neural-high","ASD-low",79,"higher",-2.5,"n.s.",-2,"n.s.",-2,"n.s.",2,"n.s.",0,"n.s.",-2,"n.s.",-0.02,0,-0.025,"n.s.","n.s.","n.s.","gene_size",1,6022,"Clec16a","chr16",10390782,10390787,6,0.108,0.0667158024334178,0.00410918487834
"MmuEX0011693","Clip1",6,"chr5",124030134,124032728,"-","Neural-high","ASD-low",8,"n.s.",-32.1,"lower",-62,"lower",-27,"lower",-5,"n.s.",-16,"lower",-17,"lower",-0.62,-0.16,-0.321,"lower","lower","lower","gene_size",1,37829,"Clip1","chr5",123719655,123719660,6,0.055,0.0297765634665853,0.00142293509166
