"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr6:51438899:51439035:51438413:51440390:SE","SE","ENSMUSG00000004980","Hnrnpa2b1",136,"Regular (>50bp)",-0.165,2.02694668392243e-09,TRUE,"Exclusion (dPSI < 0)"
"chr6:51441407:51441431:51441191:51442158:SE","SE","ENSMUSG00000004980","Hnrnpa2b1",24,"Microexon (0-30bp)",-0.115,9.85658267333971e-06,TRUE,"Exclusion (dPSI < 0)"
"chr2:73509958:73510247:73462174:73605366:SE","SE","ENSMUSG00000056486","Chn1",289,"Regular (>50bp)",-0.2,0.00106075590979512,TRUE,"Exclusion (dPSI < 0)"
"chr2:73537262:73537376:73490101:73546707:SE","SE","ENSMUSG00000056486","Chn1",114,"Regular (>50bp)",-0.115,0.000230654801698775,TRUE,"Exclusion (dPSI < 0)"
"chr2:180745434:180745464:180742411:180746679:SE","SE","ENSMUSG00000016346","Kcnq2",30,"Microexon (0-30bp)",0.126,1.44977024033862e-06,TRUE,"Inclusion (dPSI > 0)"
"chr1:37422419:37422452:37419141:37426778:SE","SE","ENSMUSG00000026113","Inpp4a",33,"Small (30-50bp)",0.17,0.000369519441417414,TRUE,"Inclusion (dPSI > 0)"
"chr1:37422419:37422452:37419258:37426778:SE","SE","ENSMUSG00000026113","Inpp4a",33,"Small (30-50bp)",0.191,0.000597907691344336,TRUE,"Inclusion (dPSI > 0)"
"chr7:44247013:44247043:44245692:44247804:SE","SE","ENSMUSG00000062785","Kcnc3",30,"Microexon (0-30bp)",0.178,1.82748512603246e-06,TRUE,"Inclusion (dPSI > 0)"
"chr7:44247013:44247043:44245692:44247807:SE","SE","ENSMUSG00000062785","Kcnc3",30,"Microexon (0-30bp)",0.236,0.00103894471213766,TRUE,"Inclusion (dPSI > 0)"
"chr5:76688593:76688614:76685704:76689897:SE","SE","ENSMUSG00000036435","Exoc1",21,"Microexon (0-30bp)",0.186,0.00143974915000025,TRUE,"Inclusion (dPSI > 0)"
"chr7:24618608:24618776:24616366:24619055:SE","SE","ENSMUSG00000040940","Arhgef1",168,"Regular (>50bp)",0.222,0.00136666181722495,TRUE,"Inclusion (dPSI > 0)"
"chr3:28679347:28679371:28677257:28684579:SE","SE","ENSMUSG00000027692","Tnik",24,"Microexon (0-30bp)",0.111,0.00674559213125424,TRUE,"Inclusion (dPSI > 0)"
"chr12:88799322:88799340:88762663:88817048:SE","SE","ENSMUSG00000066392","Nrxn3",18,"Microexon (0-30bp)",-0.107,0.00452207672631305,TRUE,"Exclusion (dPSI < 0)"
"chr6:83174300:83174315:83173089:83174472:SE","SE","ENSMUSG00000031865","Dctn1",15,"Microexon (0-30bp)",-0.117,2.54634701482315e-07,TRUE,"Exclusion (dPSI < 0)"
"chr7:89843480:89843504:89840961:89844862:SE","SE","ENSMUSG00000039361","Picalm",24,"Microexon (0-30bp)",-0.188,1.78979631253235e-11,TRUE,"Exclusion (dPSI < 0)"
"chr7:100467942:100467969:100462207:100473338:SE","SE","ENSMUSG00000029461","Fam168a",27,"Microexon (0-30bp)",-0.253,3.86870988106723e-10,TRUE,"Exclusion (dPSI < 0)"
"chr3:87602704:87602824:87596157:87604651:SE","SE","ENSMUSG00000041977","Arhgef11",120,"Regular (>50bp)",-0.106,0.00114814519812022,TRUE,"Exclusion (dPSI < 0)"
"chr7:144042427:144042454:144038948:144042933:SE","SE","ENSMUSG00000037519","Ppfia1",27,"Microexon (0-30bp)",-0.245,3.10346821548892e-05,TRUE,"Exclusion (dPSI < 0)"
"chr7:144056603:144056633:144054140:144058639:SE","SE","ENSMUSG00000037519","Ppfia1",30,"Microexon (0-30bp)",0.171,8.62476499492149e-05,TRUE,"Inclusion (dPSI > 0)"
"chr8:11254535:11254552:11253008:11256225:SE","SE","ENSMUSG00000031502","Col4a1",17,"Microexon (0-30bp)",-0.264,6.10355387630414e-14,TRUE,"Exclusion (dPSI < 0)"
"chr8:48766272:48766299:48763804:48788623:SE","SE","ENSMUSG00000031561","Tenm3",27,"Microexon (0-30bp)",-0.107,0.000820526485570748,TRUE,"Exclusion (dPSI < 0)"
"chr10:69817945:69817991:69816224:69821912:SE","SE","ENSMUSG00000069601","Ank3",46,"Small (30-50bp)",-0.124,0.0266382038889151,TRUE,"Exclusion (dPSI < 0)"
"chr10:69837752:69838061:69835328:69838340:SE","SE","ENSMUSG00000069601","Ank3",309,"Regular (>50bp)",-0.283,0,TRUE,"Exclusion (dPSI < 0)"
"chr10:122858990:122858993:122858849:122859814:SE","SE","ENSMUSG00000034602","Mon2",3,"Microexon (0-30bp)",-0.106,0.0142090723300144,TRUE,"Exclusion (dPSI < 0)"
"chr10:127132585:127132609:127132502:127132741:SE","SE","ENSMUSG00000040354","Mars1",24,"Microexon (0-30bp)",-0.22,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:93971565:93971580:93970036:93972165:SE","SE","ENSMUSG00000020859","Spag9",15,"Microexon (0-30bp)",0.168,0.0320554566746996,TRUE,"Inclusion (dPSI > 0)"
"chr2:30236070:30236085:30235951:30236364:SE","SE","ENSMUSG00000026860","Sh3glb2",15,"Microexon (0-30bp)",-0.128,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:30238566:30238629:30237116:30240299:SE","SE","ENSMUSG00000026860","Sh3glb2",63,"Regular (>50bp)",0.109,6.62958453222306e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:115789214:115789323:115787628:115789877:SE","SE","ENSMUSG00000041609","Bicdl1",109,"Regular (>50bp)",0.102,0.00129288026233258,TRUE,"Inclusion (dPSI > 0)"
"chr5:115799433:115799577:115794090:115800758:SE","SE","ENSMUSG00000041609","Bicdl1",144,"Regular (>50bp)",-0.109,0.00612145755105127,TRUE,"Exclusion (dPSI < 0)"
"chr14:52242335:52242492:52242445:52242492:52242068:52242199:A3SS","A3SS","ENSMUSG00000004562","Arhgef40",157,"Regular (>50bp)",-0.213,2.60164284683539e-08,TRUE,"Exclusion (dPSI < 0)"
"chr14:52242615:52243080:52242797:52243080:52242445:52242492:A3SS","A3SS","ENSMUSG00000004562","Arhgef40",465,"Regular (>50bp)",-0.111,0.0115927271369302,TRUE,"Exclusion (dPSI < 0)"
"chr19:40287906:40288097:40287906:40287965:40288686:40288746:A3SS","A3SS","ENSMUSG00000025006","Sorbs1",191,"Regular (>50bp)",-0.133,3.51131047581848e-07,TRUE,"Exclusion (dPSI < 0)"
"chr3:148526608:148526690:148526608:148526661:148528590:148528687:A3SS","A3SS","ENSMUSG00000028184","Adgrl2",82,"Regular (>50bp)",-0.177,0.0012567052559445,TRUE,"Exclusion (dPSI < 0)"
"chr3:126770493:126770596:126770493:126770581:126775448:126775593:A3SS","A3SS","ENSMUSG00000032826","Ank2",103,"Regular (>50bp)",-0.118,0.0236707118722263,TRUE,"Exclusion (dPSI < 0)"
"chr12:102964696:102965001:102964855:102965001:102957608:102957729:A3SS","A3SS","ENSMUSG00000021198","Unc79",305,"Regular (>50bp)",-0.123,0.0499852048428306,TRUE,"Exclusion (dPSI < 0)"
"chr7:24617944:24618776:24618608:24618776:24617319:24617425:A3SS","A3SS","ENSMUSG00000040940","Arhgef1",832,"Regular (>50bp)",-0.247,0.00019458006140348,TRUE,"Exclusion (dPSI < 0)"
"chr10:69837752:69838431:69838340:69838431:69835184:69835328:A3SS","A3SS","ENSMUSG00000069601","Ank3",679,"Regular (>50bp)",-0.261,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:165649438:165649849:165649594:165649849:165647106:165647297:A5SS","A5SS","ENSMUSG00000039671","Zmynd8",411,"Regular (>50bp)",-0.158,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:31615683:31615828:31615683:31615783:31624431:31624552:A5SS","A5SS","ENSMUSG00000022770","Dlg1",145,"Regular (>50bp)",0.153,1.82865756724972e-10,TRUE,"Inclusion (dPSI > 0)"
"chr4:155070671:155071473:155071175:155071473:155069822:155069849:A5SS","A5SS","ENSMUSG00000029055","Plch2",802,"Regular (>50bp)",-0.138,0.0341534467438212,TRUE,"Exclusion (dPSI < 0)"
"chr1:37419002:37419258:37419002:37419141:37422419:37422452:A5SS","A5SS","ENSMUSG00000026113","Inpp4a",256,"Regular (>50bp)",-0.137,0.00488567103936146,TRUE,"Exclusion (dPSI < 0)"
"chr2:90988749:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",84,"Regular (>50bp)",0.181,1.99055966154638e-09,TRUE,"Inclusion (dPSI > 0)"
"chr2:90988752:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",81,"Regular (>50bp)",0.149,0.00122673365236356,TRUE,"Inclusion (dPSI > 0)"
"chrX:13417185:13417221:13418611:13418680:13415600:13421116:MXE","MXE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.136,1.23089842693126e-05,TRUE,"Inclusion (dPSI > 0)"
"chr14:45860297:45860399:45866310:45866331:45858297:45867036:MXE","MXE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",-0.127,6.36088685010611e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106075387:106075445:106064607:106077926:MXE","MXE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",0.173,1.11932780992581e-06,TRUE,"Inclusion (dPSI > 0)"
"chr7:100473338:100473464:100480534:100480677:100467969:100483215:MXE","MXE","ENSMUSG00000029461","Fam168a",126,"Regular (>50bp)",-0.136,3.11697573621229e-06,TRUE,"Exclusion (dPSI < 0)"
"chr9:86680590:86680752:86680882:86680897:86674294:86686507:MXE","MXE","ENSMUSG00000033419","Snap91",162,"Regular (>50bp)",-0.145,0.0336608213802321,TRUE,"Exclusion (dPSI < 0)"
"chr16:18170649:18170701:18207024:18207255:18166320:18214823:MXE","MXE","ENSMUSG00000118669","Arvcf",52,"Regular (>50bp)",0.123,0.006616656726485,TRUE,"Inclusion (dPSI > 0)"
"chr4:155067823:155069849:155069422:155069822:RI","RI","ENSMUSG00000029055","Plch2",2026,"Regular (>50bp)",-0.301,0.00253887186183368,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155070671:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.241,0.013783735280543,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155071175:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.205,0.00590078800165802,TRUE,"Exclusion (dPSI < 0)"
"chr4:156252233:156253026:156252266:156253002:RI","RI","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.154,0.000233047696470748,TRUE,"Exclusion (dPSI < 0)"
"chr10:127132409:127132813:127132502:127132741:RI","RI","ENSMUSG00000040354","Mars1",404,"Regular (>50bp)",-0.166,8.437694987188e-15,TRUE,"Exclusion (dPSI < 0)"
"chr2:30235710:30236465:30235951:30236364:RI","RI","ENSMUSG00000026860","Sh3glb2",755,"Regular (>50bp)",-0.404,0,TRUE,"Exclusion (dPSI < 0)"
