"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000159",233.035870582008,5.20545070347192,0.22075512072209,23.5802036502931,6.15321677401522e-123,2.26556204839007e-120
"ENSMUSG00000052911",2043.50404693935,2.20152276821104,0.0936256132303907,23.5141078627021,2.9257610394667e-122,1.05479780808273e-119
"ENSMUSG00000042284",4325.3766412237,1.80592997281124,0.076888061136961,23.4877814072373,5.43776109631737e-122,1.92041746473004e-119
"ENSMUSG00000028776",826.143851525064,2.50494644476299,0.106896752815107,23.4333258849841,1.95551153859387e-121,6.76802543507338e-119
"ENSMUSG00000029624",2091.42916602855,-1.57954564579314,0.0675626040354656,-23.3789929849949,6.99145889594907e-121,2.37229796459605e-118
"ENSMUSG00000029623",13325.0076635471,-1.4074142547505,0.0602898768340126,-23.3441222417045,1.58126675007273e-120,5.26227329038628e-118
"ENSMUSG00000000782",1982.88495551503,-1.64965654979113,0.0710633225176224,-23.213895598282,3.29617297039551e-119,1.07623157080555e-116
"ENSMUSG00000036565",26361.1850407877,-1.46159648342674,0.062999792567303,-23.2000205693584,4.55103639677797e-119,1.45843860826376e-116
"ENSMUSG00000029560",3889.79826948541,-1.41537195528424,0.0616415265117934,-22.9613384901077,1.13524344873741e-116,3.57188870552744e-114
"ENSMUSG00000029578",6907.03808311315,-1.49400226464859,0.0651937203497014,-22.9163523209706,3.19226804694055e-116,9.86467831291182e-114
"ENSMUSG00000050822",5441.23322151908,-1.7612357404505,0.0772954041885871,-22.7857756737179,6.34491981758853e-115,1.92629539374333e-112
"ENSMUSG00000098557",864.475803405648,1.92806764435819,0.0847588831483675,22.7476763819926,1.51305770862993e-114,4.51439028411052e-112
"ENSMUSG00000020599",1563.35886068092,-1.75672997385269,0.0776792471568913,-22.6151776458977,3.07291661067003e-113,9.01302066909236e-111
"ENSMUSG00000040856",4548.59480389542,-1.60121464669299,0.0711248328376724,-22.512736871346,3.1143911516859e-112,8.98242314665408e-110
"ENSMUSG00000039244",3686.83883278753,-1.64172022448913,0.0729895619908623,-22.492534270786,4.91130510006446e-112,1.39328089764943e-109
"ENSMUSG00000015243",1703.13135228239,1.72364101229054,0.0768345137352093,22.4331609389841,1.86877199562572e-111,5.21598377166178e-109
"ENSMUSG00000001847",13964.2463520061,-1.20920266287325,0.0540118345730697,-22.3877354367104,5.18259750857339e-111,1.42356904580734e-108
"ENSMUSG00000017311",218.018039898967,4.40751586316791,0.197171715257148,22.3536923509525,1.11160527848557e-110,3.00567646003012e-108
"ENSMUSG00000016534",7352.84490586162,1.09139561496391,0.0490845430908374,22.2350162849461,1.57511500477545e-109,4.19344079348294e-107
"ENSMUSG00000041119",576.801717692762,-2.89457208094356,0.130716000081671,-22.1439768592601,1.19237670070562e-108,3.12637557662284e-106
"ENSMUSG00000016128",1086.21479207156,1.83060036098798,0.0828680644478438,22.0905408275843,3.89702461496589e-108,1.00653747704455e-105
"ENSMUSG00000031538",2483.2659749786,1.53344963924859,0.0696515638096733,22.016011635271,2.02305120256666e-107,5.14836780300236e-105
"ENSMUSG00000031520",709.405460535236,1.9806775738406,0.090090410715926,21.9854428246097,3.96904970152108e-107,9.95426160649598e-105
"ENSMUSG00000036555",2040.37098956441,-1.52008050348353,0.0692206722282886,-21.9599211413366,6.96197558707068e-107,1.72109982191797e-104
"ENSMUSG00000047843",2594.88606149652,-1.87228384625585,0.0852809078720859,-21.9543141949675,7.87607729256246e-107,1.91965517672948e-104
"ENSMUSG00000039031",644.379083700916,2.58920257561848,0.11807198330968,21.9290173929535,1.37361647994904e-106,3.3014490535442e-104
"ENSMUSG00000038780",5370.32250112524,-1.50623937888127,0.0688825388882574,-21.866780800933,5.382365900876e-106,1.27591564266657e-103
"ENSMUSG00000027313",9612.69894220114,-1.31710208721678,0.0602603728542805,-21.856852601987,6.6900995535886e-106,1.56448882128177e-103
"ENSMUSG00000047250",5410.0210145663,1.6357639268327,0.0750545692541505,21.7943283545291,2.62616630091745e-105,6.05944104498353e-103
"ENSMUSG00000045482",24691.0503896011,-1.12136384069621,0.0520779988780478,-21.5323911220577,7.74336094477143e-103,1.76314290985881e-100
"ENSMUSG00000026305",380.363634208184,-5.01055347410966,0.233668119096141,-21.4430342208904,5.30402965943014e-102,1.19202900333037e-99
"ENSMUSG00000035293",4218.13712131759,1.30357607244255,0.0609438657625177,21.3897831411327,1.66330132198191e-101,3.69018325344833e-99
"ENSMUSG00000020953",378.17709333878,-3.44536674802784,0.161106357147366,-21.3856660223303,1.81675482287256e-101,3.97961293795059e-99
"ENSMUSG00000045438",3204.40167933954,-1.32831724259099,0.0625583177470056,-21.2332634640669,4.70772340385324e-100,1.018339418796e-97
"ENSMUSG00000038722",4149.91574751916,-1.4150578269236,0.0670766545430293,-21.0961300405321,8.63183770391245e-99,1.84412285760747e-96
"ENSMUSG00000038970",8631.26257234268,-1.27701680515783,0.0605362611220776,-21.0950723002631,8.82705123556391e-99,1.86283075160285e-96
"ENSMUSG00000038608",1803.79149028378,3.86114949662154,0.184097006896774,20.9734506916049,1.14640136162967e-97,2.39017777867488e-95
"ENSMUSG00000029761",17723.145552682,1.15032483338984,0.0549299711873684,20.9416609643946,2.23529408465748e-97,4.60497192083305e-95
"ENSMUSG00000053046",3593.85942763907,-1.27350336780948,0.0608209755198988,-20.9385554395265,2.3858380921247e-97,4.85728566873153e-95
"ENSMUSG00000024176",4841.54407648636,-1.43466579533466,0.0685870991786283,-20.9174292617073,3.71613393756375e-97,7.47763927785358e-95
"ENSMUSG00000005057",3008.74417228006,-1.45244488966037,0.070194464285287,-20.6917298172871,4.11193948802378e-95,8.17897848738523e-93
"ENSMUSG00000001507",735.421329579037,5.04626868625663,0.245072797030707,20.5908968575747,3.31181635081871e-94,6.51261158533157e-92
"ENSMUSG00000035395",655.149180882922,3.0378359330066,0.148412084306038,20.4689257428817,4.07504240886569e-93,7.92343920060907e-91
"ENSMUSG00000027827",2766.23696591078,-1.40670963865727,0.0687514792960398,-20.4607908522239,4.81509689042033e-93,9.25836129874709e-91
"ENSMUSG00000043259",1746.91379195879,-1.63169530221988,0.0797808931592444,-20.4522065071768,5.74183857208676e-93,1.09189578560397e-90
"ENSMUSG00000029311",2231.32684629098,1.37425355252513,0.0673588720872435,20.401967995325,1.60619591595258e-92,3.02121960060428e-90
"ENSMUSG00000020121",315.177430823974,-3.2173400326293,0.158195376897598,-20.3377626813451,5.95874067679103e-92,1.1087742732459e-89
"ENSMUSG00000022098",3191.84126459068,1.15971556050582,0.057141706653158,20.2954309283257,1.41112161189699e-91,2.59175530755204e-89
"ENSMUSG00000047786",3596.63650993578,3.1241380542665,0.15393614777098,20.2950255641999,1.42280701657003e-91,2.59175530755204e-89
"ENSMUSG00000014599",2307.19517057488,1.42525704613997,0.070446888535459,20.2316536013167,5.15450797845077e-91,9.29153755907194e-89
"ENSMUSG00000020303",8792.93327534667,-1.60047694918147,0.0795336525678846,-20.1232672900997,4.61629611839444e-90,8.23556745657894e-88
"ENSMUSG00000028341",1594.78838743756,-1.59890475691792,0.07969993749927,-20.0615559696338,1.59998328703138e-89,2.82527661041613e-87
"ENSMUSG00000061462",1011.88397957504,-1.7303535570443,0.0866650557510684,-19.9659890834717,1.08851406821875e-88,1.90270060106317e-86
"ENSMUSG00000029617",5203.66235771509,-1.0956273110326,0.0550368267750735,-19.9071671684533,3.52703304860684e-88,6.10353069061413e-86
"ENSMUSG00000023064",1442.47119829582,1.39197075824494,0.0699400639708475,19.9023375046546,3.88386857469896e-88,6.65448967179857e-86
"ENSMUSG00000059895",3609.34481488758,-1.23295656306249,0.0620009175731554,-19.8861018727298,5.36898547279662e-88,9.10885231438682e-86
"ENSMUSG00000024027",1110.73939659731,-1.77320446247599,0.0891996148300236,-19.8790596333288,6.17809073380745e-88,1.03797922474309e-85
"ENSMUSG00000047388",5618.14588693556,-1.11439983422308,0.0561066902101252,-19.8621560111555,8.65157129711659e-88,1.43957155092887e-85
"ENSMUSG00000020684",928.608296014708,-1.97196417439475,0.0994733916761488,-19.8240367717106,1.84683064362306e-87,3.04375278932352e-85
"ENSMUSG00000030376",2149.05054528043,-1.40163411836735,0.0708668644539242,-19.7784130731317,4.56842543407129e-87,7.45817001288714e-85
"ENSMUSG00000024232",836.228562229992,1.61709311816614,0.0820228298409139,19.7151588320295,1.59813690371617e-86,2.58465038493536e-84
"ENSMUSG00000053398",38010.7200561525,-1.1974024729211,0.0607601320371791,-19.7070419825357,1.87618460406108e-86,3.00623838641454e-84
"ENSMUSG00000028108",1077.97383749418,1.63945910918638,0.083315059905124,19.6778242859495,3.34037785845055e-86,5.30323292114557e-84
"ENSMUSG00000037754",9958.11483756688,-1.17480919579706,0.0597525081440335,-19.6612532643012,4.63143361480472e-86,7.28608715492688e-84
"ENSMUSG00000029596",1545.80504233272,-1.56326034102937,0.0796294623881858,-19.6316827232693,8.29224364504495e-86,1.29276825475228e-83
"ENSMUSG00000028121",632.491891455865,1.83366712446758,0.0934864991652283,19.6142452743551,1.16858543163533e-85,1.80556882986155e-83
"ENSMUSG00000048065",1225.99839115545,-2.0699983521067,0.105761303301188,-19.5723604711237,2.66068161564115e-85,4.07461020873187e-83
"ENSMUSG00000029219",12385.9607360096,-1.02032140991725,0.0522162829333547,-19.540291889783,4.9896078244831e-85,7.50827507849392e-83
"ENSMUSG00000029587",3916.1904519017,-1.27398727272698,0.065197628984508,-19.540392688662,4.97976418726154e-85,7.50827507849392e-83
"ENSMUSG00000030681",3819.16951699612,1.35752922102875,0.0695613495673044,19.5155676172624,8.09649064979422e-85,1.20784285081628e-82
"ENSMUSG00000017057",690.01058278032,2.06661151746083,0.105916993982903,19.5116141399785,8.74759498507952e-85,1.29382163433163e-82
"ENSMUSG00000025858",8983.0470705266,-1.26879214762336,0.0652096385452307,-19.4571259085159,2.53614330693346e-84,3.71931863783759e-82
"ENSMUSG00000015829",398.678346091081,2.9893949919958,0.15401022924672,19.4103664842085,6.30755957971479e-84,9.17246374176171e-82
"ENSMUSG00000022197",3812.37527476926,1.5236634246503,0.0788953222552569,19.3124684847684,4.21916619098737e-83,6.08438924458637e-81
"ENSMUSG00000042109",4202.88709494377,-1.24913890285006,0.0647945798189411,-19.2784474618185,8.14857086631975e-83,1.16538032100548e-80
"ENSMUSG00000039419",627.574346361901,2.28078573147617,0.118375071265695,19.2674497011023,1.00781471867031e-82,1.42952735299916e-80
"ENSMUSG00000038252",12618.0923733621,0.903457437852698,0.0469073901115228,19.2604499142826,1.15371747230916e-82,1.62317730555366e-80
"ENSMUSG00000062210",902.528489344801,1.60775919054739,0.0836750804842525,19.2143130456859,2.80927757407576e-82,3.92052809833718e-80
"ENSMUSG00000041417",7643.19911977268,1.060985727713,0.055858105557985,18.9943020285858,1.90097986741107e-80,2.63171652844388e-78
"ENSMUSG00000029622",10732.9008590796,-0.964188422457378,0.0507633632749162,-18.9937852863625,1.9197818388667e-80,2.63665275568161e-78
"ENSMUSG00000051306",2962.26315892707,-1.19950072840516,0.0632443502147797,-18.9661325372404,3.24952412406333e-80,4.42779645408787e-78
"ENSMUSG00000030747",1859.7759476257,-2.27443153186526,0.120121419989032,-18.9344376054906,5.93460159361852e-80,8.02330317012255e-78
"ENSMUSG00000021973",4198.43620502777,1.06104566222789,0.0561688350129438,18.8902914219848,1.3708690698171e-79,1.8389836630376e-77
"ENSMUSG00000028751",989.646459414242,-2.31833079902217,0.122818545660019,-18.8760645761079,1.7947077679311e-79,2.38903214800366e-77
"ENSMUSG00000002341",4162.44682129204,-1.24127150174755,0.0658378827299846,-18.8534541251618,2.75267958907855e-79,3.63626872435147e-77
"ENSMUSG00000039206",2962.00424230377,-1.27140800730301,0.0675477882411725,-18.8223484500126,4.9539365449548e-79,6.49453575079112e-77
"ENSMUSG00000037370",2418.92474655661,1.19690549724895,0.0637162069896304,18.7849458371517,1.00288513757112e-78,1.30488175230588e-76
"ENSMUSG00000024059",268.993530109018,-3.88070228299099,0.207019646367534,-18.7455748818223,2.10385954771456e-78,2.71696190098511e-76
"ENSMUSG00000000881",1183.511861721,-1.67174295010964,0.0894590522416931,-18.6872419080973,6.28808409913514e-78,8.06039224707657e-76
"ENSMUSG00000050751",1346.11459699998,-1.6026380340162,0.0858070834435189,-18.6772230182035,7.58645870519605e-78,9.65321087451601e-76
"ENSMUSG00000003849",703.083010403393,1.83367833742299,0.0984731227419733,18.6211047884379,2.16697021435405e-77,2.73718390944503e-75
"ENSMUSG00000061603",3416.01507455947,1.0151766797146,0.0545965802742624,18.5941440766973,3.58387791937946e-77,4.49413097064215e-75
"ENSMUSG00000029651",2751.08827832753,-1.48849789669381,0.0802559469452837,-18.5468859735544,8.64155886906492e-77,1.07584299445445e-74
"ENSMUSG00000025372",4066.35074407242,-1.14744233419676,0.0619666066005789,-18.5171077963473,1.50297219912656e-76,1.85778099327751e-74
"ENSMUSG00000026387",2557.96801406547,-1.71494113018888,0.0930527124544102,-18.429781195568,7.57889621462653e-76,9.30161694993703e-74
"ENSMUSG00000001123",1342.50109629613,1.2822509637729,0.0696097727702576,18.4205595384557,8.98697009105171e-76,1.09520786919472e-73
"ENSMUSG00000036461",3764.27405125972,1.10766896375541,0.0603041688265186,18.3680330118125,2.36840827426147e-75,2.86610525776887e-73
"ENSMUSG00000028461",1422.81669955133,-1.36169165452674,0.0743537623297905,-18.3136886669844,6.4358623615935e-75,7.73420820606774e-73
"ENSMUSG00000022142",10846.5396759039,1.15338597642046,0.0630700252815506,18.287387253638,1.04295653287566e-74,1.24471467595954e-72
"ENSMUSG00000000420",12093.2764983972,0.873917153877158,0.0478544761913681,18.2619730363864,1.6617622980052e-74,1.96964360047808e-72
"ENSMUSG00000058587",9097.52756264139,1.0263189132541,0.0562144964833804,18.2571930277367,1.81379232927355e-74,2.13521607197815e-72
"ENSMUSG00000022488",1443.79735193252,1.49627381362513,0.0820357645173987,18.2392865164046,2.51722635263032e-74,2.94328392109916e-72
"ENSMUSG00000038690",6982.95718184759,-1.35770081444103,0.074523780317044,-18.218356726739,3.69073049811899e-74,4.28644907852007e-72
"ENSMUSG00000033763",5252.729445554,-1.25757532845564,0.0690794702782017,-18.2047621875362,4.73103600928691e-74,5.45803854271399e-72
"ENSMUSG00000031431",5675.35534160675,-1.11410847647855,0.0612890665714039,-18.1779318694725,7.71903956419893e-74,8.84622381844123e-72
"ENSMUSG00000039512",8732.50648389219,-0.943027678694707,0.0518841584819622,-18.1756379266044,8.04871058444978e-74,9.16335109630943e-72
"ENSMUSG00000025318",10696.8311851973,-1.50654809119855,0.082969179725605,-18.1579243784379,1.11148192569062e-73,1.25713691007033e-71
"ENSMUSG00000035021",3617.96525964804,0.96983346155622,0.0535674087724023,18.1049164740609,2.91453070129909e-73,3.27506193415459e-71
"ENSMUSG00000025278",6602.69553329492,1.11499766952849,0.0616014157449723,18.100195523826,3.17538631738984e-73,3.54516517564072e-71
"ENSMUSG00000050022",525.77969760933,-2.14170395551299,0.11836140293004,-18.0946144815375,3.51394105874025e-73,3.89799679625e-71
"ENSMUSG00000070420",1463.81189026447,-1.34539072462358,0.074476180453345,-18.0647116492015,6.04369349108672e-73,6.66153604224559e-71
"ENSMUSG00000037447",1898.31138006328,-1.72823564398033,0.0957829379302233,-18.0432515573841,8.91412334424409e-73,9.70181789132981e-71
"ENSMUSG00000023845",10506.8967477049,1.34719521154005,0.074663373760738,18.0435887595596,8.85988740010136e-73,9.70181789132981e-71
"ENSMUSG00000047878",3949.71534345985,1.06185200878279,0.058853961885984,18.0421500058039,9.09361537510716e-73,9.83531337913933e-71
"ENSMUSG00000035504",1914.82343859714,-1.67165215739597,0.0926588809773866,-18.0409275372529,9.29703119059101e-73,9.99286489150171e-71
"ENSMUSG00000056076",33470.7982617786,-1.18928876064084,0.065929692847402,-18.0387426253223,9.67195979136256e-73,1.03316829746623e-70
"ENSMUSG00000020689",8605.50155288687,1.27923757911269,0.0709493552122549,18.030291822747,1.12695325857657e-72,1.19643718648267e-70
"ENSMUSG00000038418",15477.0544628274,-2.38581549994094,0.132587174978635,-17.9943158176904,2.1587161478911e-72,2.27784042312533e-70
"ENSMUSG00000020130",7502.63703251792,1.16669982816826,0.0649208497368419,17.9711114826362,3.2807533992957e-72,3.44081439847346e-70
"ENSMUSG00000041313",29478.7534887733,-0.996300472445008,0.0554642321598112,-17.9629363582341,3.80154657539757e-72,3.96299780043705e-70
"ENSMUSG00000024085",6400.34830800104,1.2149833670742,0.0679101317679449,17.8910471154129,1.38481462696428e-71,1.4349830610549e-69
"ENSMUSG00000019806",927.317078024713,-1.670047080864,0.093405090722724,-17.8796152109267,1.70006235085397e-71,1.75116541556714e-69
"ENSMUSG00000043460",11772.3815607749,-0.964515979885555,0.0541259859443921,-17.8198320650728,4.95851404586207e-71,5.07734234104397e-69
"ENSMUSG00000036817",9407.92190340874,-0.957545669472268,0.053785349041081,-17.8030948305439,6.68692819873424e-71,6.80689955759388e-69
"ENSMUSG00000042190",865.047750773229,-1.79300167488732,0.100730684394463,-17.7999552536136,7.07253612938322e-71,7.157323843215e-69
"ENSMUSG00000051652",2517.52193535653,-1.38749416971437,0.0780515994726712,-17.7766269889214,1.07240874472441e-70,1.07895542601488e-68
"ENSMUSG00000039713",3856.69743431179,-1.09610617322462,0.061972011608113,-17.6871162446037,5.2704551335201e-70,5.27197838644886e-68
"ENSMUSG00000022021",3598.30076356465,1.19681906428723,0.0676730569049725,17.6853110975587,5.4419875961571e-70,5.41227559491372e-68
"ENSMUSG00000047045",11129.2560233299,-1.04263531056212,0.0589563594853791,-17.684865884921,5.48514210855797e-70,5.42402195363404e-68
"ENSMUSG00000075702",4462.4844167159,-1.01982757792412,0.0577883480329663,-17.6476333488949,1.06110566262447e-69,1.04332008475662e-67
"ENSMUSG00000058550",854.754221765104,1.56676716187244,0.0888607914220353,17.631703890991,1.40663332341831e-69,1.37524235377141e-67
"ENSMUSG00000052396",2389.42258662748,-1.2226924401106,0.0693899678350864,-17.620593844581,1.71198375649775e-69,1.66437521944908e-67
"ENSMUSG00000056413",1762.99870194905,-1.40495523823245,0.0800923867662476,-17.541682736124,6.8857889825615e-69,6.65690381805736e-67
"ENSMUSG00000028289",951.001827242238,-1.81754358780264,0.104164734335303,-17.4487421237213,3.51897088185979e-68,3.38309950614353e-66
"ENSMUSG00000086152",280.52865794777,-3.53414307722436,0.202573376528647,-17.4462367058614,3.67673270041863e-68,3.51524084976488e-66
"ENSMUSG00000034796",304.261208831996,-4.16400593910967,0.238880903655579,-17.4313052043431,4.77437093318371e-68,4.5395873076233e-66
"ENSMUSG00000034684",1549.52194077312,1.27182342428382,0.0730222323689605,17.4169343092342,6.13789497399452e-68,5.80416789753963e-66
"ENSMUSG00000031790",1056.46753066995,1.74746196819838,0.10050348298872,17.3870786985014,1.03370432087842e-67,9.72187677869627e-66
"ENSMUSG00000031490",28907.959378363,-0.924381634709933,0.0534636854274937,-17.2898973820942,5.60519669720558e-67,5.24313128892663e-65
"ENSMUSG00000025592",234.341315841731,-4.4915043286663,0.259897217568589,-17.2818484579619,6.44490179546997e-67,5.99618417046279e-65
"ENSMUSG00000025190",17902.7178515059,-1.48811464161414,0.086163478305454,-17.2708283240226,7.80145794329057e-67,7.21947752452638e-65
"ENSMUSG00000036777",6856.00647254381,0.987709560329433,0.0572170407718979,17.2625068861398,9.01124183304715e-67,8.29465637877027e-65
"ENSMUSG00000032291",1233.1918529437,-1.29617193351882,0.0751598406363243,-17.245538608718,1.20880924793763e-66,1.1067959807175e-64
"ENSMUSG00000035279",3223.6397930781,1.29170849331798,0.0749104729166871,17.2433632177784,1.25517439164883e-66,1.14319962355173e-64
"ENSMUSG00000048878",4279.31451895967,0.982245816104738,0.0570487268545012,17.2176640963415,1.95729846893688e-66,1.77335340340066e-64
"ENSMUSG00000078716",321.711578797214,-3.76870802431916,0.219204660228398,-17.1926455413511,3.01457172240145e-66,2.71703977375818e-64
"ENSMUSG00000039838",2073.20396484067,-1.22774306818889,0.0714439414736667,-17.1847051389433,3.4570016912727e-66,3.09965877033545e-64
"ENSMUSG00000025867",8434.64753136807,-1.63296029588528,0.0950602972417719,-17.178152638552,3.87041524481889e-66,3.45245029956654e-64
"ENSMUSG00000031983",3951.25258005867,-1.25866898257399,0.0735789458459166,-17.1063742229985,1.33026798529077e-65,1.18052756335676e-63
"ENSMUSG00000045312",1655.50833802403,-1.64636207952211,0.0962882100328522,-17.0982727683939,1.52868002132468e-65,1.34968406984814e-63
"ENSMUSG00000029917",205.901573876919,3.07711765072351,0.180072447985939,17.0882202421316,1.8163319987853e-65,1.59551397152181e-63
"ENSMUSG00000047844",324.184990539449,-2.6139448491455,0.15324882550774,-17.0568670949683,3.10781880843572e-65,2.71620224646365e-63
"ENSMUSG00000031442",198.343051564156,2.85809633727831,0.167862338737619,17.0264298637333,5.2299184466779e-65,4.54792656883222e-63
"ENSMUSG00000023830",308.737473567242,2.18134482076233,0.128186335868741,17.0169839552631,6.14557516228749e-65,5.31745890916925e-63
"ENSMUSG00000041351",1326.01615801046,-1.24066734251375,0.0729689977558446,-17.002663880146,7.84715026958875e-65,6.75596693608126e-63
"ENSMUSG00000036111",6858.19683335054,-1.12687096853474,0.0665099826842889,-16.9428847077557,2.17207249341255e-64,1.86077794547051e-62
"ENSMUSG00000046794",230.256989847014,-3.97270820431583,0.234586327201614,-16.9349520566964,2.48560827197799e-64,2.11888921904331e-62
