ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150681439	150681657	150681442	150681657	150680182	150680249	15	636,716,657	2,1,2	808,639,780	0,7,0	152	149	1	1.0	0.997,0.999,0.997	1.0,0.989,1.0	0.001
16	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150691723	150691952	150691726	150691952	150689946	150690080	16	67,130,81	0,0,0	67,51,110	0,2,0	152	149	1	1.0	1.0,1.0,1.0	1.0,0.962,1.0	0.013
17	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150691723	150691952	150691726	150691952	150690271	150690440	17	2018,2433,1885	48,70,66	2140,2124,2134	56,58,70	152	149	0.959133019179	1.0	0.976,0.971,0.966	0.974,0.973,0.968	-0.001
18	"ENSMUSG00000025271"	"Pfkfb1"	chrX	+	149372791	149373080	149372948	149373080	149371940	149372040	18	12,18,10	25,36,43	16,20,33	25,31,40	298	149	0.0140643602947	0.10602524429876958	0.194,0.2,0.104	0.242,0.244,0.292	-0.093
21	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134614	141134374	141134611	141143382	141143432	21	399,468,427	117,84,117	594,440,795	136,120,144	152	149	0.408329846197	0.9508359067492929	0.77,0.845,0.782	0.811,0.782,0.844	-0.013
22	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141134374	141134611	141143382	141143432	22	1730,1998,1934	117,84,117	2784,2287,3206	136,120,144	298	149	0.203724269218	0.6284899890082927	0.881,0.922,0.892	0.911,0.905,0.918	-0.013
23	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141134374	141134614	141143382	141143432	23	1712,1961,1911	378,422,391	2725,2243,3135	532,395,714	298	149	0.465446236063	1.0	0.694,0.699,0.71	0.719,0.74,0.687	-0.014
25	"ENSMUSG00000046432"	"Bex3"	chrX	+	135172011	135172727	135172016	135172727	135171558	135171631	25	10344,12230,9314	467,565,398	9131,8772,9645	390,380,461	154	149	0.995140540189	1.0	0.955,0.954,0.958	0.958,0.957,0.953	-0.0
27	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973884	132974026	132973962	132974026	132970593	132970656	27	214,287,264	32,48,25	251,279,280	57,46,80	227	149	0.00216805482178	0.030527009944542386	0.814,0.797,0.874	0.743,0.799,0.697	0.082
28	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973884	132974026	132973962	132974026	132973163	132973223	28	296,346,309	108,133,101	207,272,224	67,69,73	227	149	0.147531920257	0.5141355876720282	0.643,0.631,0.668	0.67,0.721,0.668	-0.039
29	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132973884	132974026	132973962	132974026	132973426	132973513	29	224,343,308	162,292,247	196,234,240	262,236,263	227	149	0.00112440474475	0.017853439087733593	0.476,0.435,0.45	0.329,0.394,0.375	0.088
31	"ENSMUSG00000025665"	"Rps6ka6"	chrX	-	110309904	110309981	110309904	110309966	110314374	110314536	31	91,66,78	62,32,45	53,58,97	60,46,61	164	149	0.0888047089638	0.3656537489830371	0.571,0.652,0.612	0.445,0.534,0.591	0.088
32	"ENSMUSG00000025665"	"Rps6ka6"	chrX	-	110372546	110372798	110372546	110372795	110372967	110373152	32	44,70,61	8,9,4	43,62,84	12,2,4	152	149	0.561436409013	1.0	0.844,0.884,0.937	0.778,0.968,0.954	-0.012
33	"ENSMUSG00000025665"	"Rps6ka6"	chrX	-	110372546	110372798	110372546	110372795	110396365	110396497	33	2,4,2	0,0,0	0,7,6	0,0,5	152	149	1	1.0	1.0,1.0,1.0	NA,1.0,0.541	0.23
36	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584365	100584607	100584428	100584607	100582673	100582793	36	204,195,190	62,63,68	203,283,207	82,101,98	212	149	0.107102037726	0.41540874327160765	0.698,0.685,0.663	0.635,0.663,0.598	0.05
41	"ENSMUSG00000035062"	"Zc4h2"	chrX	-	94685769	94685964	94685769	94685932	94686913	94687086	41	0,0,0	36,46,41	0,0,4	41,57,110	181	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.029	-0.01
44	"ENSMUSG00000035476"	"Tab3"	chrX	+	84652995	84653190	84652998	84653190	84619155	84619216	44	46,54,31	3,3,3	19,35,40	8,0,5	152	149	0.192392679906	0.6026801520359963	0.938,0.946,0.91	0.7,1.0,0.887	0.069
45	"ENSMUSG00000035476"	"Tab3"	chrX	+	84652995	84653190	84652998	84653190	84637257	84637360	45	28,62,24	0,0,0	27,27,55	2,0,0	152	149	1	1.0	1.0,1.0,1.0	0.93,1.0,1.0	0.023
50	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351735	73351867	73350450	73350550	50	424,562,562	1,0,0	732,952,1141	0,0,0	298	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
51	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73353995	73354140	73354085	73354140	73353568	73353740	51	4267,5087,4255	0,0,0	4832,5685,5968	0,2,0	239	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
52	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73332056	73332119	73331624	73331705	52	735,994,772	0,0,0	1017,1537,1656	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
53	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332053	73332119	73332056	73332119	73331783	73331825	53	64,55,49	246,224,162	12,28,32	131,158,159	152	149	0.00239515211254	0.03236640394631846	0.203,0.194,0.229	0.082,0.148,0.165	0.077
54	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332534	73332625	73332589	73332625	73332267	73332320	54	33,82,77	0,12,1	109,117,175	5,11,4	204	149	0.698002747796	1.0	1.0,0.833,0.983	0.941,0.886,0.97	0.006
55	"ENSMUSG00000031392"	"Irak1"	chrX	-	73060735	73061117	73060735	73061036	73061506	73061623	55	251,330,209	1,0,2	249,217,213	0,0,0	230	149	1	1.0	0.994,1.0,0.985	1.0,1.0,1.0	-0.007
56	"ENSMUSG00000031392"	"Irak1"	chrX	-	73060735	73061117	73060735	73061036	73061735	73061972	56	541,735,487	26,17,16	462,447,443	5,9,25	230	149	0.43785516316	0.99338214864739	0.931,0.966,0.952	0.984,0.97,0.92	-0.008
58	"ENSMUSG00000031392"	"Irak1"	chrX	-	73066078	73066270	73066078	73066267	73066454	73066558	58	240,245,228	121,126,106	180,138,180	69,75,73	152	149	0.345584807628	0.8602701509137558	0.66,0.656,0.678	0.719,0.643,0.707	-0.025
59	"ENSMUSG00000031392"	"Irak1"	chrX	-	73066454	73066671	73066454	73066558	73066971	73067139	59	63,70,45	0,5,0	67,77,121	4,2,6	262	149	0.13137141994	0.47678441765367147	1.0,0.888,1.0	0.905,0.956,0.92	0.036
63	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258833	72258961	72258846	72258961	72258379	72258426	63	133,153,149	0,2,12	100,185,186	6,5,8	162	149	0.526988619349	1.0	1.0,0.986,0.919	0.939,0.971,0.955	0.013
64	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258833	72258961	72258846	72258961	72258379	72258462	64	238,296,279	12,22,11	321,351,433	15,13,13	162	149	0.0990716945668	0.39481041575993003	0.948,0.925,0.959	0.952,0.961,0.968	-0.016
65	"ENSMUSG00000015217"	"Hmgb3"	chrX	+	70601658	70601813	70601662	70601813	70599533	70599796	65	200,230,187	3,2,6	190,163,170	0,2,3	153	149	0.530201539997	1.0	0.985,0.991,0.968	1.0,0.988,0.982	-0.009
67	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105243722	105243942	105243762	105243942	105243252	105243367	67	0,0,0	1970,2169,1637	1,1,0	1666,1631,1881	189	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
68	"ENSMUSG00000054626"	"Xlr"	chrX	-	52798109	52798235	52798109	52798187	52799590	52799673	68	107,85,91	9,8,12	92,131,140	14,17,30	197	149	0.0349677706091	0.19785216310115492	0.9,0.889,0.852	0.833,0.854,0.779	0.058
69	"ENSMUSG00000054626"	"Xlr"	chrX	-	52798109	52798235	52798109	52798187	52799598	52799663	69	281,380,277	256,292,259	296,354,373	256,275,281	197	149	0.429471794959	0.9807398607580581	0.454,0.496,0.447	0.467,0.493,0.501	-0.021
71	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47667256	47667433	47667256	47667406	47677579	47677626	71	69,73,74	53,104,78	104,141,159	114,110,105	176	149	0.172078780928	0.5637216543489155	0.524,0.373,0.445	0.436,0.52,0.562	-0.059
72	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47667256	47667433	47667256	47667406	47680549	47680638	72	15,6,11	0,0,3	17,19,3	0,7,0	176	149	0.0408348787828	0.2177146055565654	1.0,1.0,0.756	1.0,0.697,1.0	0.02
73	"ENSMUSG00000031095"	"Cul4b"	chrX	-	37634372	37634493	37634372	37634477	37635568	37635761	73	1,0,0	204,191,214	0,0,0	224,198,247	165	149	1	1.0	0.004,0.0,0.0	0.0,0.0,0.0	0.001
74	"ENSMUSG00000016308"	"Ube2a"	chrX	+	36146251	36146340	36146260	36146340	36145309	36145399	74	549,673,518	1,0,0	506,422,496	1,0,1	158	149	1	1.0	0.998,1.0,1.0	0.998,1.0,0.998	0.001
76	"ENSMUSG00000054737"	"Zfp182"	chrX	-	20926741	20926796	20926741	20926762	20928132	20928242	76	0,8,8	0,1,0	4,11,4	0,0,0	183	149	1	1.0	NA,0.867,1.0	1.0,1.0,1.0	-0.067
78	"ENSMUSG00000054737"	"Zfp182"	chrX	-	20926741	20926767	20926741	20926762	20928176	20928291	78	0,2,0	0,0,6	2,2,4	1,1,5	154	149	1	1.0	NA,1.0,0.0	0.659,0.659,0.436	-0.085
79	"ENSMUSG00000054737"	"Zfp182"	chrX	-	20926741	20926796	20926741	20926762	20928176	20928291	79	31,30,55	0,0,6	52,58,42	1,1,5	183	149	0.612820745981	1.0	1.0,1.0,0.882	0.977,0.979,0.872	0.018
80	"ENSMUSG00000054737"	"Zfp182"	chrX	-	20926741	20926796	20926741	20926767	20928176	20928291	80	31,30,55	0,2,0	52,58,42	2,2,4	178	149	0.0211555041844	0.1427504870663166	1.0,0.926,1.0	0.956,0.96,0.898	0.037
81	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725004	20725112	20724632	20724751	81	390,480,412	6,28,7	324,323,333	8,7,5	173	149	0.0813182291601	0.3448530444167999	0.982,0.937,0.981	0.972,0.975,0.983	-0.01
82	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20579075	20579221	20578268	20578399	82	469,553,406	0,0,3	390,374,496	0,4,0	298	149	1	1.0	1.0,1.0,0.985	1.0,0.979,1.0	0.002
84	"ENSMUSG00000008035"	"Mid1ip1"	chrX	+	10584222	10585929	10584225	10585929	10583628	10583943	84	452,577,442	1954,2178,1841	311,307,315	1515,1471,1658	152	149	0.0339626690403	0.19423200374252497	0.185,0.206,0.191	0.168,0.17,0.157	0.029
85	"ENSMUSG00000031169"	"Porcn"	chrX	-	8070434	8070627	8070434	8070556	8071803	8071972	85	73,94,68	3,0,0	74,59,43	2,4,3	220	149	0.00752446318665	0.069266687004726	0.943,1.0,1.0	0.962,0.909,0.907	0.055
86	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009485	8009568	8009896	8009990	86	5946,5714,4664	4315,4355,3576	3770,3686,4167	2918,2745,3058	152	149	0.996019726629	1.0	0.575,0.563,0.561	0.559,0.568,0.572	0.0
87	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009485	8009568	8010811	8010918	87	27,48,30	1,2,5	27,38,31	0,0,0	152	149	0.0047002806191	0.04996260632980564	0.964,0.959,0.855	1.0,1.0,1.0	-0.074
88	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8011193	8011311	88	5185,5622,5070	2,9,4	3816,3426,3938	4,1,0	298	149	1	1.0	0.999,0.997,0.998	0.998,0.999,1.0	-0.001
89	"ENSMUSG00000031166"	"Wdr13"	chrX	-	7997623	7997864	7997623	7997830	7998525	7998605	89	373,514,386	39,42,31	325,340,398	24,43,38	183	149	0.511438604999	1.0	0.886,0.909,0.91	0.917,0.866,0.895	0.009
91	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759106	7758968	7759106	7755850	7756002	91	633,729,567	4,8,1	598,573,687	6,1,1	298	149	0.754389980279	1.0	0.988,0.979,0.996	0.98,0.997,0.997	-0.004
92	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733905	7734062	7722542	7722636	92	924,1039,665	0,0,0	865,810,792	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
93	"ENSMUSG00000097785"	"B230217O12Rik"	chr19	-	57313027	57313229	57313027	57313225	57348445	57349301	93	7,33,23	0,0,3	13,2,10	0,0,3	153	149	0.604620569744	1.0	1.0,1.0,0.882	1.0,1.0,0.764	0.039
95	"ENSMUSG00000024978"	"Gpam"	chr19	-	55063973	55064111	55063973	55064107	55064722	55064800	95	147,107,80	2,9,8	106,93,97	0,0,0	153	149	1.4891667774e-05	0.0007138166411291886	0.986,0.92,0.907	1.0,1.0,1.0	-0.062
96	"ENSMUSG00000025024"	"Smndc1"	chr19	-	53371987	53372166	53371987	53372149	53372884	53373027	96	149,160,125	1073,1207,1009	123,90,120	925,825,1135	166	149	0.238458929764	0.6916715191682619	0.111,0.106,0.1	0.107,0.089,0.087	0.011
97	"ENSMUSG00000025231"	"Sufu"	chr19	+	46441597	46441754	46441600	46441754	46439329	46439402	97	147,149,108	213,222,205	86,113,120	189,181,195	152	149	0.375895551148	0.9060366676389886	0.404,0.397,0.341	0.308,0.38,0.376	0.026
98	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46256829	46256955	46256858	46256955	46256431	46256555	98	517,510,408	4,19,3	470,375,412	12,7,9	178	149	0.50547020408	1.0	0.991,0.957,0.991	0.97,0.978,0.975	0.005
99	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44120524	44120603	44120524	44120587	44121438	44121523	99	116,131,130	61,127,70	149,120,147	63,58,72	165	149	0.0530342716885	0.25885411570534916	0.632,0.482,0.626	0.681,0.651,0.648	-0.08
100	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751311	43751445	43751341	43751445	43749127	43749163	100	162,177,105	41,24,12	96,114,138	17,14,12	179	149	0.143747423237	0.5051041891197765	0.767,0.86,0.879	0.825,0.871,0.905	-0.032
102	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938419	41938522	102	280,335,279	0,0,0	324,292,398	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
103	"ENSMUSG00000025159"	"Mms19"	chr19	-	41939190	41939290	41939190	41939285	41940845	41941001	103	378,434,392	0,0,0	381,349,493	3,2,2	154	149	1	1.0	1.0,1.0,1.0	0.992,0.994,0.996	0.006
104	"ENSMUSG00000025159"	"Mms19"	chr19	-	41942355	41942456	41942355	41942453	41942904	41942986	104	84,70,83	130,151,139	97,86,85	178,139,171	152	149	0.858783290465	1.0	0.388,0.312,0.369	0.348,0.378,0.328	0.005
105	"ENSMUSG00000025159"	"Mms19"	chr19	-	41943857	41944035	41943857	41944012	41944261	41944400	105	19,15,19	358,363,324	14,32,34	326,348,384	172	149	0.0423327987151	0.22223744620549277	0.044,0.035,0.048	0.036,0.074,0.071	-0.018
106	"ENSMUSG00000025159"	"Mms19"	chr19	-	41944261	41944422	41944261	41944400	41944947	41945025	106	9,16,9	213,259,234	5,8,9	195,254,281	171	149	0.0883364313781	0.3646120291081447	0.036,0.051,0.032	0.022,0.027,0.027	0.014
107	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951388	41951517	41951388	41951473	41951839	41951909	107	879,994,751	14,9,4	937,837,914	8,14,20	193	149	0.0925616032895	0.3756433756501194	0.98,0.988,0.993	0.989,0.979,0.972	0.007
108	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952301	41952376	108	884,1058,748	7,3,4	852,727,865	14,9,24	161	149	0.000592751737037	0.010833710704622291	0.992,0.997,0.994	0.983,0.987,0.971	0.014
109	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952756	41952842	109	44,69,49	0,9,0	56,46,39	0,0,0	161	149	0.00926500957009	0.08102498042276643	1.0,0.876,1.0	1.0,1.0,1.0	-0.041
110	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41927158	41927275	41927246	41927275	41926802	41926891	110	71,153,73	306,342,255	68,83,83	209,225,277	237	149	0.838181445712	1.0	0.127,0.22,0.153	0.17,0.188,0.159	-0.006
111	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41928038	41928172	41928126	41928172	41927246	41927275	111	635,662,498	0,2,0	435,438,514	0,1,0	237	149	1	1.0	1.0,0.995,1.0	1.0,0.996,1.0	-0.0
112	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41769596	41769788	41769596	41769743	41770769	41770835	112	317,345,261	27,34,11	293,214,293	22,28,10	194	149	0.884922381372	1.0	0.9,0.886,0.948	0.911,0.854,0.957	0.004
114	"ENSMUSG00000036502"	"Tmem255a"	chrX	-	37313457	37314002	37313457	37313546	37321979	37322069	114	0,1,0	0,0,0	0,0,0	0,0,4	298	149	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
119	"ENSMUSG00000024989"	"Cep55"	chr19	+	38061745	38062869	38061748	38062869	38060212	38060338	119	338,425,347	16,7,9	365,434,513	1,6,6	152	149	0.000763143718855	0.013372339528689782	0.954,0.983,0.974	0.997,0.986,0.988	-0.02
121	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578831	36578928	36576995	36577119	121	43,56,83	47,66,43	59,37,41	59,52,37	152	149	0.371356044846	0.8984464974328392	0.473,0.454,0.654	0.495,0.411,0.521	0.051
122	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578869	36578928	36576995	36577119	122	60,91,105	0,0,2	77,63,62	0,0,0	190	149	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
123	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578831	36578928	36578869	36578928	36576995	36577119	123	64,101,65	0,0,2	77,78,58	0,0,0	187	149	1	1.0	1.0,1.0,0.963	1.0,1.0,1.0	-0.012
124	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36586655	36586823	36586664	36586823	36583785	36583874	124	10,12,3	193,228,223	14,18,8	183,185,241	158	149	0.0401982959577	0.2152239639210471	0.047,0.047,0.013	0.067,0.084,0.03	-0.025
125	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36414702	36414762	36414705	36414762	36414554	36414610	125	296,268,166	15,5,5	228,216,163	9,19,7	152	149	0.0552863103114	0.2658312111230699	0.951,0.981,0.97	0.961,0.918,0.958	0.022
130	"ENSMUSG00000118038"	"Gm9895"	chr19	+	29046392	29046918	29046521	29046918	29044635	29044982	130	5,32,17	1,7,5	2,14,5	0,0,7	278	149	0.285370820879	0.7662152213156626	0.728,0.71,0.646	1.0,1.0,0.277	-0.064
131	"ENSMUSG00000041360"	"Pum3"	chr19	-	27376281	27376504	27376281	27376500	27377078	27377221	131	765,906,557	1,0,0	577,683,793	1,7,0	153	149	1	1.0	0.999,1.0,1.0	0.998,0.99,1.0	0.004
132	"ENSMUSG00000041360"	"Pum3"	chr19	-	27397417	27397521	27397417	27397517	27398696	27398871	132	884,970,781	0,0,0	780,814,812	1,0,0	153	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
134	"ENSMUSG00000024812"	"Tjp2"	chr19	-	24071868	24072954	24071868	24072948	24073947	24074033	134	87,118,82	0,3,0	81,37,60	0,0,0	155	149	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
139	"ENSMUSG00000047368"	"Abhd17b"	chr19	+	21658231	21658411	21658353	21658411	21655716	21656186	139	854,896,769	3,4,0	889,769,941	3,3,9	271	149	1	1.0	0.994,0.992,1.0	0.994,0.993,0.983	0.005
149	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10874866	10875016	149	93,68,72	2,7,6	74,69,74	7,4,2	206	149	0.818179003979	1.0	0.971,0.875,0.897	0.884,0.926,0.964	-0.01
150	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257	150	528,532,483	2283,2231,1918	324,331,362	1244,1151,1357	206	149	0.199850045242	0.620304263820771	0.143,0.147,0.154	0.159,0.172,0.162	-0.016
151	"ENSMUSG00000035735"	"Dagla"	chr19	-	10232170	10232426	10232170	10232313	10233024	10233105	151	3,5,10	92,126,66	2,9,13	52,53,78	262	149	0.0358978634259	0.20132124069205065	0.018,0.022,0.079	0.021,0.088,0.087	-0.026
154	"ENSMUSG00000071647"	"Eml3"	chr19	+	8908407	8908668	8908410	8908668	8908162	8908334	154	198,187,162	135,160,137	147,141,142	127,128,133	152	149	0.288938765521	0.7722766268344035	0.59,0.534,0.537	0.532,0.519,0.511	0.033
155	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8902901	8903262	8903067	8903262	8899169	8899344	155	1232,1447,1121	193,227,186	1046,938,1170	210,167,191	298	149	0.244802161263	0.7015607444174798	0.761,0.761,0.751	0.714,0.737,0.754	0.023
157	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825277	8825346	8824769	8824911	157	670,715,637	3,4,3	753,536,678	1,3,2	298	149	1	1.0	0.991,0.989,0.991	0.997,0.989,0.994	-0.003
158	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7211468	7211521	158	386,447,358	0,2,0	287,264,283	0,0,0	298	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
159	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6966790	6966955	6966790	6966952	6967048	6967233	159	240,320,276	79,105,84	271,214,288	60,54,54	152	149	0.00444202902118	0.04808210832784151	0.749,0.749,0.763	0.816,0.795,0.839	-0.063
160	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969526	6969640	160	1,8,6	495,568,413	6,3,13	457,449,459	169	149	0.530721400092	1.0	0.002,0.012,0.013	0.011,0.006,0.024	-0.005
161	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969916	6969940	161	0,6,1	33,27,35	5,2,6	14,17,25	169	149	0.0161940394879	0.11737790961201126	0.0,0.164,0.025	0.239,0.094,0.175	-0.106
162	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6969526	6969689	6969526	6969640	6969916	6969940	162	81,102,65	151,195,137	50,66,80	178,170,166	198	149	0.0380484531724	0.2069852147419319	0.288,0.282,0.263	0.174,0.226,0.266	0.056
163	"ENSMUSG00000024955"	"Esrra"	chr19	-	6891446	6891660	6891446	6891563	6897430	6897767	163	57,103,84	1062,1269,895	73,76,80	809,763,923	246	149	0.124784752099	0.4592928001286075	0.031,0.047,0.054	0.052,0.057,0.05	-0.009
164	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884433	6884495	6884433	6884488	6884609	6884648	164	1934,2559,1675	0,0,0	1627,1674,1786	0,0,1	156	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
165	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424313	6424158	6424313	6423650	6423783	165	5076,5072,3714	0,1,0	3700,3813,4010	0,3,0	268	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
166	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424554	6424638	6424578	6424638	6424039	6424313	166	1,2,10	1605,1422,1293	7,5,10	1252,1119,1394	173	149	1	1.0	0.001,0.001,0.007	0.005,0.004,0.006	-0.002
167	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424578	6424638	6424583	6424638	6424039	6424317	167	204,230,213	0,0,0	164,128,169	0,0,4	154	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
168	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424748	6424928	6424849	6424928	6424578	6424638	168	3029,2979,2717	12,12,6	2576,2467,2550	7,1,4	250	149	1	1.0	0.993,0.993,0.996	0.995,0.999,0.997	-0.003
170	"ENSMUSG00000024833"	"Pola2"	chr19	-	6011118	6011243	6011118	6011214	6013321	6013426	170	47,41,27	0,2,0	64,47,44	0,0,0	178	149	1	1.0	1.0,0.945,1.0	1.0,1.0,1.0	-0.018
