ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
27	"ENSMUSG00000031387"	"Renbp"	chrX	-	72972721	72974123	72972721	72973868	72974013	72974123	27	27,36,26	403,506,491	33,38,52	457,470,516	294	149	0.075376619911	0.18990439878776993	0.033,0.035,0.026	0.035,0.039,0.049	-0.01
28	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72830789	72832559	72830789	72830912	72832440	72832559	28	641,541,466	3566,4540,3455	447,504,541	2760,2714,3088	1677	149	0.0341056059362	0.1001291226909819	0.016,0.01,0.012	0.014,0.016,0.015	-0.002
29	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72834030	72833405	72833480	72833964	72834030	29	662,804,664	43,45,43	727,659,858	36,55,27	633	149	0.362588017358	0.6184611667310368	0.784,0.808,0.784	0.826,0.738,0.882	-0.023
31	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258833	72258961	31	403,528,636	109,115,131	494,664,885	92,163,160	556	149	0.317455241044	0.5649627171122035	0.498,0.552,0.565	0.59,0.522,0.597	-0.031
32	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258833	72258961	32	169,249,306	214,258,261	173,292,322	313,329,407	520	149	0.0109563478695	0.039994030566579755	0.185,0.217,0.251	0.137,0.203,0.185	0.043
33	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258846	72258961	33	427,566,654	0,2,12	502,686,911	6,5,8	569	149	0.811592579311	1.0	1.0,0.987,0.935	0.956,0.973,0.968	0.008
34	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258846	72258961	34	193,287,324	12,22,11	181,314,348	15,13,13	533	149	0.613211686319	0.889181852217234	0.818,0.785,0.892	0.771,0.871,0.882	-0.01
36	"ENSMUSG00000035967"	"Ints6l"	chrX	+	55538398	55542094	55538398	55538493	55541875	55542094	36	404,425,459	0,2,0	411,543,727	0,4,5	3531	149	0.00308138133421	0.014589564142081832	1.0,0.9,1.0	1.0,0.851,0.86	0.063
38	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145041	52143453	52144367	52145018	52145041	38	467,529,422	9,8,5	498,529,687	2,3,9	800	149	0.0539415580536	0.14500855591216266	0.906,0.925,0.94	0.979,0.97,0.934	-0.037
39	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	39	398,552,361	3,0,5	356,383,472	0,0,6	385	149	0.635139205797	0.9106212709619638	0.981,1.0,0.965	1.0,1.0,0.968	-0.007
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	40	21,23,24	110,148,104	31,34,37	77,86,139	642	149	0.00186847396708	0.009529217232107999	0.042,0.035,0.051	0.085,0.084,0.058	-0.033
43	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	43	92,140,81	500,375,361	170,234,249	406,437,487	1413	149	6.36784736052e-09	2.1049273219496667e-07	0.019,0.038,0.023	0.042,0.053,0.051	-0.022
45	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	45	18,11,13	410,422,304	13,26,27	257,242,263	542	149	0.000104821473324	0.000862241151536129	0.012,0.007,0.012	0.014,0.029,0.027	-0.013
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	46	162,402,307	540,818,434	342,355,502	424,376,465	950	149	2.14820383704e-11	1.217315507656e-09	0.045,0.072,0.1	0.112,0.129,0.145	-0.056
47	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	47	7,2,10	283,280,256	8,5,6	275,207,286	235	149	0.885316555272	1.0	0.015,0.005,0.024	0.018,0.015,0.013	-0.001
48	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	48	51,46,35	142,130,100	18,35,37	119,83,113	295	149	0.225881774097	0.43636251814193183	0.154,0.152,0.15	0.071,0.176,0.142	0.022
50	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	50	1063,1338,1143	6203,6014,5616	1174,1314,1471	3954,3318,4004	774	149	3.00015567944e-11	1.650399816810231e-09	0.032,0.041,0.038	0.054,0.071,0.066	-0.027
51	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	51	45,83,69	574,608,467	47,68,66	414,446,455	234	149	0.314284634945	0.560437635741084	0.048,0.08,0.086	0.067,0.088,0.085	-0.009
52	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	52	2,0,0	1101,1198,806	1,5,1	1075,943,997	236	149	1	1.0	0.001,0.0,0.0	0.001,0.003,0.001	-0.001
54	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	54	36,35,49	4157,4695,3262	40,35,51	3659,3962,4077	241	149	1	1.0	0.005,0.005,0.009	0.007,0.005,0.008	-0.0
56	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	56	151,199,170	1,7,0	191,166,239	6,13,1	2279	149	0.127633847577	0.2837190758716625	0.908,0.65,1.0	0.675,0.455,0.94	0.163
57	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	57	11,13,18	189,323,237	6,8,9	164,136,197	270	149	0.382525469857	0.6399324870616167	0.031,0.022,0.04	0.02,0.031,0.025	0.006
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	58	3,5,6	392,655,355	3,4,3	414,341,378	229	149	1	1.0	0.005,0.005,0.011	0.005,0.008,0.005	0.001
59	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	59	68,112,76	38,89,54	47,96,90	39,51,50	406	149	0.443789425346	0.7117377576303774	0.396,0.316,0.341	0.307,0.409,0.398	-0.02
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	60	81,178,137	2,4,2	79,150,105	4,0,1	319	149	0.369823204008	0.6267296571795349	0.95,0.954,0.97	0.902,1.0,0.98	-0.003
61	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	61	366,484,353	1493,1841,1332	311,393,451	1489,1326,1654	1718	149	1	1.0	0.021,0.022,0.022	0.018,0.025,0.023	-0.0
63	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	63	317,262,275	366,309,271	462,491,497	304,301,333	1250	149	2.02624274803e-07	4.4107845185775004e-06	0.094,0.092,0.108	0.153,0.163,0.151	-0.058
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	64	34,73,50	334,342,257	56,55,64	296,269,344	336	149	0.33362774778	0.5847084239443299	0.043,0.086,0.079	0.077,0.083,0.076	-0.009
76	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	76	31,22,44	813,1057,725	30,44,32	793,650,715	487	149	0.121724869979	0.27313500051856066	0.012,0.006,0.018	0.011,0.02,0.014	-0.003
82	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	82	448,470,444	1,0,1	432,384,487	0,0,0	675	149	1	1.0	0.99,1.0,0.99	1.0,1.0,1.0	-0.007
84	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	84	183,205,169	1916,2477,1922	237,151,249	1635,1808,1947	779	149	0.00679623094875	0.02716970267305431	0.018,0.016,0.017	0.027,0.016,0.024	-0.005
85	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	85	108,221,121	599,671,588	103,139,105	515,404,473	480	149	0.659950035874	0.9327084830048219	0.053,0.093,0.06	0.058,0.096,0.064	-0.004
86	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	86	97,154,62	692,717,597	133,111,138	561,455,606	412	149	0.000201474305257	0.001473900142966168	0.048,0.072,0.036	0.079,0.081,0.076	-0.027
87	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	87	51,55,65	674,670,525	77,75,81	504,428,588	220	149	0.000113268305463	0.0009190178420520682	0.049,0.053,0.077	0.094,0.106,0.085	-0.035
88	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	88	16,56,37	12,21,12	81,67,116	9,13,15	537	149	0.000228175797944	0.0016318905915207	0.27,0.425,0.461	0.714,0.588,0.682	-0.276
89	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	89	27,29,28	1838,2109,1846	14,54,33	1655,1526,1665	252	149	0.140138239491	0.3052431452000427	0.009,0.008,0.009	0.005,0.02,0.012	-0.004
90	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	90	84,47,58	1415,1362,1085	52,24,40	1099,1038,1238	1733	149	1	1.0	0.005,0.003,0.005	0.004,0.002,0.003	0.001
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	91	138,104,129	1428,1433,1184	83,111,105	1209,1195,1215	1024	149	0.378567397683	0.6355166181314802	0.014,0.01,0.016	0.01,0.013,0.012	0.002
93	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	93	70,67,72	650,795,635	65,52,67	684,550,641	329	149	0.83928288013	1.0	0.047,0.037,0.049	0.041,0.041,0.045	0.002
94	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	94	156,205,157	1706,2112,1597	101,92,104	1148,1013,1209	231	149	0.45762602668	0.7296672243178205	0.056,0.059,0.06	0.054,0.055,0.053	0.004
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715017	8715093	8715516	8715618	95	41,110,68	0,0,2	45,72,89	0,0,0	572	149	1	1.0	1.0,1.0,0.899	1.0,1.0,1.0	-0.034
96	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	96	180,160,162	195,249,160	180,307,214	183,157,194	1573	149	0.000183144368787	0.001370703137462453	0.08,0.057,0.088	0.085,0.156,0.095	-0.037
98	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	98	195,160,181	1,2,7	135,167,94	9,2,2	531	149	0.180438445939	0.3687224200271698	0.982,0.957,0.879	0.808,0.959,0.93	0.04
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	99	224,286,209	378,435,339	193,240,307	264,218,284	1055	149	6.37094168895e-05	0.0005758040969506709	0.077,0.085,0.08	0.094,0.135,0.132	-0.04
100	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	100	146,131,110	844,1004,777	206,227,264	866,911,983	386	149	4.99834790113e-07	9.446787475980002e-06	0.063,0.048,0.052	0.084,0.088,0.094	-0.034
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	101	48,70,47	324,347,266	97,99,107	334,312,359	505	149	4.52986826319e-05	0.00043719829037298116	0.042,0.056,0.05	0.079,0.086,0.081	-0.033
102	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	102	117,146,110	3602,4442,3524	56,74,107	3129,2948,3265	227	149	0.0364980190503	0.10593327480452927	0.021,0.021,0.02	0.012,0.016,0.021	0.004
103	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	103	47,93,63	0,5,1	96,77,76	0,3,0	850	149	0.0631085492804	0.16433079571920348	1.0,0.765,0.917	1.0,0.818,1.0	-0.045
104	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	104	41,44,31	289,381,333	56,52,44	252,179,285	351	149	7.64890044193e-05	0.000662197385098678	0.057,0.047,0.038	0.086,0.11,0.062	-0.039
105	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	105	8,28,16	349,414,374	13,24,14	329,336,316	236	149	0.575342727192	0.8561790479680866	0.014,0.041,0.026	0.024,0.043,0.027	-0.004
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	106	20,20,9	311,420,302	2,1,4	375,370,401	236	149	4.56585229736e-07	8.858746033464782e-06	0.039,0.029,0.018	0.003,0.002,0.006	0.025
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	107	124,122,112	210,257,198	206,309,324	173,201,151	666	149	7.77156117238e-16	1.6320278461998e-13	0.117,0.096,0.112	0.21,0.256,0.324	-0.155
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	108	13,14,12	318,324,271	4,12,24	255,248,238	243	149	0.368352029566	0.6250079589118916	0.024,0.026,0.026	0.01,0.029,0.058	-0.007
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	109	30,42,23	209,214,187	71,72,117	197,189,184	404	149	1.94078086935e-12	1.6496637389475e-10	0.05,0.067,0.043	0.117,0.123,0.19	-0.09
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	110	10,11,7	175,204,176	8,14,1	202,174,249	234	149	0.292905437516	0.5291864432854858	0.035,0.033,0.025	0.025,0.049,0.003	0.005
111	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	111	26,15,27	396,524,347	29,26,14	343,368,452	228	149	0.636162281244	0.9117219365881493	0.041,0.018,0.048	0.052,0.044,0.02	-0.003
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	112	411,405,347	155,113,114	363,309,385	91,93,105	379	149	0.136745060958	0.2993742847223176	0.51,0.585,0.545	0.611,0.566,0.59	-0.042
113	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	113	9,12,15	35,32,50	6,30,7	67,57,60	268	149	0.275960850941	0.5059990949457472	0.125,0.173,0.143	0.047,0.226,0.061	0.036
114	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	114	21,32,36	270,267,252	25,24,47	228,196,201	228	149	0.0854497242299	0.20966014811047629	0.048,0.073,0.085	0.067,0.074,0.133	-0.023
116	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	116	1333,1729,1332	2235,2618,1938	1435,1295,1515	1658,1643,1983	1567	149	0.0123125904471	0.043607091166812495	0.054,0.059,0.061	0.076,0.07,0.068	-0.013
117	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	117	40,58,41	463,401,419	61,41,36	319,339,331	230	149	0.103163419018	0.24094424937333334	0.053,0.086,0.06	0.11,0.073,0.066	-0.017
118	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	118	21,38,35	206,234,221	15,26,29	139,155,141	225	149	0.55501312413	0.8356798199679882	0.063,0.097,0.095	0.067,0.1,0.12	-0.011
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	119	61,86,47	191,179,161	42,53,77	121,88,116	552	149	0.014656751893	0.049975744276991405	0.079,0.115,0.073	0.086,0.14,0.152	-0.037
120	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	120	0,5,0	0,2,0	0,4,4	0,0,1	234	149	1	1.0	NA,0.614,NA	NA,1.0,0.718	-0.245
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	121	6,5,0	0,0,0	0,0,2	2,0,1	226	149	1	1.0	1.0,1.0,NA	0.0,NA,0.569	0.716
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	122	1,6,1	0,4,1	5,0,0	0,0,0	436	149	1	1.0	1.0,0.339,0.255	1.0,NA,NA	-0.469
123	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	123	66,49,77	1679,2253,1681	60,68,55	1411,1446,1513	289	149	0.161584490101	0.339127942187284	0.02,0.011,0.023	0.021,0.024,0.018	-0.003
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	124	37,86,79	1715,2444,1618	63,59,78	1419,1329,1375	234	149	0.0129490803661	0.04534705944825	0.014,0.022,0.03	0.027,0.027,0.035	-0.008
125	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	125	3,2,0	201,210,146	1,2,11	189,136,160	310	149	0.971139738817	1.0	0.007,0.005,0.0	0.003,0.007,0.032	-0.01
126	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	126	36,35,36	573,654,489	18,14,16	372,357,384	248	149	0.0399377777997	0.11388008525952795	0.036,0.031,0.042	0.028,0.023,0.024	0.011
127	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	127	4,0,4	223,180,176	11,15,10	129,134,111	234	149	2.09189261469e-08	5.927029074955e-07	0.011,0.0,0.014	0.052,0.067,0.054	-0.049
129	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	129	0,0,1	13,40,21	4,2,0	22,25,21	241	149	0.154020322689	0.32713673323240333	0.0,0.0,0.029	0.101,0.047,0.0	-0.04
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	130	8,13,0	19,18,16	14,9,10	17,24,13	879	149	0.166149223145	0.34606343443853554	0.067,0.109,0.0	0.122,0.06,0.115	-0.04
131	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	131	5,2,12	760,802,643	15,21,9	643,540,664	277	149	0.30522629877	0.5467425422021576	0.004,0.001,0.01	0.012,0.02,0.007	-0.008
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	132	50,56,45	1099,1094,927	54,71,85	820,759,932	408	149	7.11548435963e-05	0.0006287692862346312	0.016,0.018,0.017	0.023,0.033,0.032	-0.012
133	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	133	97,67,46	25,31,29	141,152,175	36,19,16	791	149	0.000443481632073	0.002889104792884325	0.422,0.289,0.23	0.425,0.601,0.673	-0.253
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	134	0,4,0	45,74,63	6,12,19	66,49,64	224	149	7.40595762494e-09	2.4035698837305273e-07	0.0,0.035,0.0	0.057,0.14,0.165	-0.109
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	135	69,140,136	37,25,28	153,105,191	36,30,28	715	149	0.412830363648	0.6766778687894215	0.28,0.539,0.503	0.47,0.422,0.587	-0.052
136	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	136	14,26,17	267,348,325	13,20,23	383,382,431	377	149	0.238693303622	0.4542395292330671	0.02,0.029,0.02	0.013,0.02,0.021	0.005
137	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	137	23,20,23	0,2,0	6,9,42	1,0,3	1878	149	0.0570141928535	0.15170293944995678	1.0,0.442,1.0	0.323,1.0,0.526	0.198
138	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	138	17,33,46	181,196,177	30,12,37	101,103,99	222	149	0.0611469516952	0.16015745968588702	0.059,0.102,0.149	0.166,0.073,0.201	-0.043
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	139	16,23,34	169,236,114	25,21,21	100,110,135	233	149	0.164963663091	0.34419653841897724	0.057,0.059,0.16	0.138,0.109,0.09	-0.02
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	49,30,15	2,19,5	41,38,78	13,9,24	390	149	0.64990592352	0.9235269304115599	0.903,0.376,0.534	0.546,0.617,0.554	0.032
141	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	141	12,10,9	0,1,0	2,11,8	0,3,0	1481	149	0.152883037261	0.32545762851626114	1.0,0.502,1.0	1.0,0.269,1.0	0.078
142	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	142	171,252,139	902,1328,905	157,128,163	825,783,882	269	149	0.948200931872	1.0	0.095,0.095,0.078	0.095,0.083,0.093	-0.001
