ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16	"ENSMUSG00000025151"	"Maged1"	chrX	-	93580899	93581190	93580899	93580962	93581147	93581190	16	82,53,62	3474,3292,3579	139,107,116	4675,4410,5376	298	149	0.0909646542112	0.23208067556827333	0.012,0.008,0.009	0.015,0.012,0.011	-0.003
17	"ENSMUSG00000025151"	"Maged1"	chrX	-	93581281	93581671	93581281	93581361	93581579	93581671	17	1018,1554,1303	3275,2999,3072	2266,2480,2963	3826,3439,3880	298	149	1.12092990445e-09	6.32346806415127e-08	0.135,0.206,0.175	0.228,0.265,0.276	-0.084
20	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351277	73351476	73351735	73351867	20	778,1026,1104	1485,1725,1684	1402,1964,2092	1913,2028,1839	298	149	2.04270098392e-06	4.245473273012678e-05	0.208,0.229,0.247	0.268,0.326,0.363	-0.091
21	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73352681	73353740	73352681	73352781	73353568	73353740	21	172,240,272	3451,4322,3410	356,503,516	4194,4866,5203	298	149	2.0680836027e-06	4.2732378627882557e-05	0.024,0.027,0.038	0.041,0.049,0.047	-0.016
22	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344964	73344183	73344377	73344929	73344964	22	64,94,71	1160,1197,983	98,120,114	1207,935,1149	298	149	0.00113233197231	0.007330251055719017	0.027,0.038,0.035	0.039,0.06,0.047	-0.015
23	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73326355	73327006	73326355	73326722	73326877	73327006	23	13,21,14	579,792,738	26,33,67	675,1124,1125	298	149	0.000459337681992	0.003525887952050903	0.011,0.013,0.009	0.019,0.014,0.029	-0.01
24	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73331783	73331825	73332053	73332119	24	498,769,680	60,55,43	963,1470,1600	12,26,28	298	149	0	0.0	0.806,0.875,0.888	0.976,0.966,0.966	-0.113
25	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73331783	73331825	73332056	73332119	25	502,769,686	246,224,162	959,1470,1603	131,158,159	298	149	5.0010995345e-11	4.677344143582369e-09	0.505,0.632,0.679	0.785,0.823,0.834	-0.209
26	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332625	73332056	73332119	73332534	73332625	26	412,566,518	7,8,2	682,1105,1273	9,15,4	298	149	0.710862480001	0.9870300044930211	0.967,0.973,0.992	0.974,0.974,0.994	-0.003
27	"ENSMUSG00000031387"	"Renbp"	chrX	-	72972721	72974123	72972721	72973868	72974013	72974123	27	27,36,26	403,506,491	33,38,52	457,470,516	294	149	0.075376619911	0.20126860042351163	0.033,0.035,0.026	0.035,0.039,0.049	-0.01
28	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72830789	72832559	72830789	72830912	72832440	72832559	28	79,69,92	3566,4540,3455	67,98,79	2760,2714,3088	298	149	0.0355686132755	0.11307058201491181	0.011,0.008,0.013	0.012,0.018,0.013	-0.004
29	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72834030	72833405	72833480	72833964	72834030	29	315,365,315	43,45,43	304,307,363	36,55,27	298	149	0.601568939528	0.8937380335460978	0.786,0.802,0.786	0.809,0.736,0.871	-0.014
31	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258833	72258961	31	343,410,500	109,115,131	424,537,742	92,163,160	298	149	0.19430404228	0.4059709384262904	0.611,0.641,0.656	0.697,0.622,0.699	-0.037
32	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258833	72258961	32	114,140,181	214,258,261	115,170,197	313,329,407	298	149	0.0270713163381	0.09162996025295943	0.21,0.213,0.257	0.155,0.205,0.195	0.042
33	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258846	72258961	33	367,448,514	0,2,12	432,556,768	6,5,8	298	149	0.82656549326	1.0	1.0,0.991,0.955	0.973,0.982,0.98	0.004
34	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258846	72258961	34	138,178,195	12,22,11	123,189,223	15,13,13	298	149	0.599174612144	0.8924838941994032	0.852,0.802,0.899	0.804,0.879,0.896	-0.009
36	"ENSMUSG00000035967"	"Ints6l"	chrX	+	55538398	55542094	55538398	55538493	55541875	55542094	36	15,27,30	0,2,0	24,36,21	0,4,5	298	149	0.00129935209405	0.008144439757061198	1.0,0.871,1.0	1.0,0.818,0.677	0.125
38	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145041	52143453	52144367	52145018	52145041	38	182,265,185	9,8,5	158,194,256	2,3,9	298	149	0.18921974458	0.397685968206576	0.91,0.943,0.949	0.975,0.97,0.934	-0.026
39	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	39	316,463,298	3,0,5	293,303,388	0,0,6	298	149	0.684679447455	0.9656153794662976	0.981,1.0,0.968	1.0,1.0,0.97	-0.007
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	40	12,23,15	110,148,104	15,18,22	77,86,139	298	149	0.214243862043	0.43609546718260134	0.052,0.072,0.067	0.089,0.095,0.073	-0.022
43	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	43	28,37,20	500,375,361	50,46,61	406,437,487	298	149	0.000668087716101	0.004806444823933106	0.027,0.047,0.027	0.058,0.05,0.059	-0.022
45	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	45	9,0,8	410,422,304	3,13,10	257,242,263	298	149	0.123295574671	0.2884743070314246	0.011,0.0,0.013	0.006,0.026,0.019	-0.009
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	46	72,108,108	540,818,434	96,142,163	424,376,465	298	149	2.82483846314e-08	1.0457787393749542e-06	0.062,0.062,0.111	0.102,0.159,0.149	-0.058
47	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	47	7,2,10	283,280,256	8,5,6	275,207,286	235	149	0.885316555272	1.0	0.015,0.005,0.024	0.018,0.015,0.013	-0.001
48	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	48	51,46,35	142,130,100	18,35,37	119,83,113	295	149	0.225881774097	0.45125566337309614	0.154,0.152,0.15	0.071,0.176,0.142	0.022
50	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	50	257,329,285	6203,6014,5616	268,326,361	3954,3318,4004	298	149	7.72693142803e-09	3.3086161801468213e-07	0.02,0.027,0.025	0.033,0.047,0.043	-0.017
51	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	51	45,83,69	574,608,467	47,68,66	414,446,455	234	149	0.314284634945	0.5790397058551218	0.048,0.08,0.086	0.067,0.088,0.085	-0.009
52	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	52	2,0,0	1101,1198,806	1,5,1	1075,943,997	236	149	1	1.0	0.001,0.0,0.0	0.001,0.003,0.001	-0.001
54	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	54	36,35,49	4157,4695,3262	40,35,51	3659,3962,4077	241	149	1	1.0	0.005,0.005,0.009	0.007,0.005,0.008	-0.0
56	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	56	15,41,37	1,7,0	40,47,33	6,13,1	298	149	0.130858083617	0.30242802422825876	0.882,0.745,1.0	0.769,0.644,0.943	0.09
57	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	57	11,13,18	189,323,237	6,8,9	164,136,197	270	149	0.382525469857	0.6644650634759424	0.031,0.022,0.04	0.02,0.031,0.025	0.006
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	58	3,5,6	392,655,355	3,4,3	414,341,378	229	149	1	1.0	0.005,0.005,0.011	0.005,0.008,0.005	0.001
59	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	59	54,89,66	38,89,54	31,53,66	39,51,50	298	149	0.589557771786	0.8861352532981083	0.415,0.333,0.379	0.284,0.342,0.398	0.034
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	60	77,171,132	2,4,2	68,141,98	4,0,1	298	149	0.402367952142	0.6888322263548496	0.951,0.955,0.971	0.895,1.0,0.98	0.001
61	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	61	66,85,64	1493,1841,1332	68,74,87	1489,1326,1654	298	149	0.421600261877	0.7118134587700038	0.022,0.023,0.023	0.022,0.027,0.026	-0.002
63	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	63	94,82,78	366,309,271	112,136,160	304,301,333	298	149	9.70632247277e-05	0.0009772314466919144	0.114,0.117,0.126	0.156,0.184,0.194	-0.059
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	64	32,63,48	334,342,257	54,53,60	296,269,344	298	149	0.211074073457	0.43132552909031724	0.046,0.084,0.085	0.084,0.09,0.08	-0.013
76	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	76	5,6,23	813,1057,725	11,27,22	793,650,715	298	149	0.158742895678	0.3484695807533119	0.003,0.003,0.016	0.007,0.02,0.015	-0.007
82	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	82	89,79,59	1,0,1	49,68,90	0,0,0	298	149	1	1.0	0.978,1.0,0.967	1.0,1.0,1.0	-0.018
84	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	84	69,86,86	1916,2477,1922	94,66,109	1635,1808,1947	298	149	0.0348295656842	0.11131679536119317	0.018,0.017,0.022	0.028,0.018,0.027	-0.005
85	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	85	43,136,73	599,671,588	60,89,62	515,404,473	298	149	0.286660237063	0.5401858337867985	0.035,0.092,0.058	0.055,0.099,0.062	-0.01
86	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	86	80,118,55	692,717,597	108,72,105	561,455,606	298	149	0.00589933356701	0.027442711383708823	0.055,0.076,0.044	0.088,0.073,0.08	-0.022
87	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	87	51,55,65	674,670,525	77,75,81	504,428,588	220	149	0.000113268305463	0.0011213246730236825	0.049,0.053,0.077	0.094,0.106,0.085	-0.035
88	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	88	13,15,15	12,21,12	28,20,54	9,13,15	298	149	0.00210470244256	0.011835621014016202	0.351,0.263,0.385	0.609,0.435,0.643	-0.229
89	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	89	27,29,28	1838,2109,1846	14,54,33	1655,1526,1665	252	149	0.140138239491	0.3168006777850782	0.009,0.008,0.009	0.005,0.02,0.012	-0.004
90	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	90	12,20,13	1415,1362,1085	9,12,19	1099,1038,1238	298	149	1	1.0	0.004,0.007,0.006	0.004,0.006,0.008	-0.0
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	91	43,39,41	1428,1433,1184	30,45,42	1209,1195,1215	298	149	0.747236153388	1.0	0.015,0.013,0.017	0.012,0.018,0.017	-0.001
93	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	93	68,66,66	650,795,635	62,50,64	684,550,641	298	149	0.840868946481	1.0	0.05,0.04,0.049	0.043,0.043,0.048	0.002
94	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	94	156,205,157	1706,2112,1597	101,92,104	1148,1013,1209	231	149	0.45762602668	0.7488042812250093	0.056,0.059,0.06	0.054,0.055,0.053	0.004
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715017	8715093	8715516	8715618	95	23,61,48	0,0,2	38,40,53	0,0,0	298	149	1	1.0	1.0,1.0,0.923	1.0,1.0,1.0	-0.026
96	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	96	23,22,27	195,249,160	26,33,31	183,157,194	298	149	0.0664320348226	0.18264365598416554	0.056,0.042,0.078	0.066,0.095,0.074	-0.02
98	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	98	95,91,92	1,2,7	75,96,56	9,2,2	298	149	0.256362986819	0.4959793441234219	0.979,0.958,0.868	0.806,0.96,0.933	0.035
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	99	59,82,62	378,435,339	48,53,97	264,218,284	298	149	0.00723097622435	0.03178209493350057	0.072,0.086,0.084	0.083,0.108,0.146	-0.032
100	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	100	103,97,87	844,1004,777	159,158,191	866,911,983	298	149	4.41465142542e-06	8.004934268338103e-05	0.058,0.046,0.053	0.084,0.08,0.089	-0.032
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	101	28,40,24	324,347,266	54,66,55	334,312,359	298	149	0.000198704199999	0.0018200895020526956	0.041,0.054,0.043	0.075,0.096,0.071	-0.035
102	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	102	117,146,110	3602,4442,3524	56,74,107	3129,2948,3265	227	149	0.0364980190503	0.1156095897546936	0.021,0.021,0.02	0.012,0.016,0.021	0.004
103	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	103	12,30,17	0,5,1	25,35,24	0,3,0	298	149	0.0106928864136	0.043882815605005086	1.0,0.75,0.895	1.0,0.854,1.0	-0.07
104	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	104	41,40,28	289,381,333	51,36,35	252,179,285	298	149	0.00569667476641	0.02688709444863365	0.066,0.05,0.04	0.092,0.091,0.058	-0.028
105	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	105	8,28,16	349,414,374	13,24,14	329,336,316	236	149	0.575342727192	0.8719693187378967	0.014,0.041,0.026	0.024,0.043,0.027	-0.004
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	106	20,20,9	311,420,302	2,1,4	375,370,401	236	149	4.56585229736e-07	1.111441031836811e-05	0.039,0.029,0.018	0.003,0.002,0.006	0.025
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	107	47,52,48	210,257,198	77,130,135	173,201,151	298	149	1.13697939952e-11	1.2244923593618423e-09	0.101,0.092,0.108	0.182,0.244,0.309	-0.145
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	108	13,14,12	318,324,271	4,12,24	255,248,238	243	149	0.368352029566	0.6490446767861002	0.024,0.026,0.026	0.01,0.029,0.058	-0.007
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	109	30,39,22	209,214,187	69,70,106	197,189,184	298	149	8.15814082955e-12	9.352913712329258e-10	0.067,0.084,0.056	0.149,0.156,0.224	-0.107
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	110	10,11,7	175,204,176	8,14,1	202,174,249	234	149	0.292905437516	0.5487537822519051	0.035,0.033,0.025	0.025,0.049,0.003	0.005
111	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	111	26,15,27	396,524,347	29,26,14	343,368,452	228	149	0.636162281244	0.9220720830102674	0.041,0.018,0.048	0.052,0.044,0.02	-0.003
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	112	395,402,347	155,113,114	356,305,381	91,93,105	298	149	0.135325038138	0.30949051499570274	0.56,0.64,0.603	0.662,0.621,0.645	-0.042
113	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	113	9,12,15	35,32,50	6,30,7	67,57,60	268	149	0.275960850941	0.5239128548313643	0.125,0.173,0.143	0.047,0.226,0.061	0.036
114	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	114	21,32,36	270,267,252	25,24,47	228,196,201	228	149	0.0854497242299	0.2210249781026671	0.048,0.073,0.085	0.067,0.074,0.133	-0.023
116	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	116	284,397,270	2235,2618,1938	274,304,376	1658,1643,1983	298	149	0.00775464447169	0.03356882637318668	0.06,0.07,0.065	0.076,0.085,0.087	-0.018
117	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	117	40,58,41	463,401,419	61,41,36	319,339,331	230	149	0.103163419018	0.2528570973723945	0.053,0.086,0.06	0.11,0.073,0.066	-0.017
118	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	118	21,38,35	206,234,221	15,26,29	139,155,141	225	149	0.55501312413	0.8542588118601109	0.063,0.097,0.095	0.067,0.1,0.12	-0.011
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	119	16,41,21	191,179,161	18,17,36	121,88,116	298	149	0.0505065595863	0.14877914209944093	0.04,0.103,0.061	0.069,0.088,0.134	-0.029
120	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	120	0,5,0	0,2,0	0,4,4	0,0,1	234	149	1	1.0	NA,0.614,NA	NA,1.0,0.718	-0.245
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	121	6,5,0	0,0,0	0,0,2	2,0,1	226	149	1	1.0	1.0,1.0,NA	0.0,NA,0.569	0.716
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	122	1,5,1	0,4,1	5,0,0	0,0,0	298	149	1	1.0	1.0,0.385,0.333	1.0,NA,NA	-0.427
123	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	123	66,49,77	1679,2253,1681	60,68,55	1411,1446,1513	289	149	0.161584490101	0.35296329306635155	0.02,0.011,0.023	0.021,0.024,0.018	-0.003
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	124	37,86,79	1715,2444,1618	63,59,78	1419,1329,1375	234	149	0.0129490803661	0.050656435416967	0.014,0.022,0.03	0.027,0.027,0.035	-0.008
125	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	125	3,2,0	201,210,146	1,2,11	189,136,160	298	149	0.796392656394	1.0	0.007,0.005,0.0	0.003,0.007,0.033	-0.01
126	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	126	36,35,36	573,654,489	18,14,16	372,357,384	248	149	0.0399377777997	0.12364012395482038	0.036,0.031,0.042	0.028,0.023,0.024	0.011
127	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	127	4,0,4	223,180,176	11,15,10	129,134,111	234	149	2.09189261469e-08	8.16987511275633e-07	0.011,0.0,0.014	0.052,0.067,0.054	-0.049
129	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	129	0,0,1	13,40,21	4,2,0	22,25,21	241	149	0.154020322689	0.34003244424644347	0.0,0.0,0.029	0.101,0.047,0.0	-0.04
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	130	3,2,0	19,18,16	3,2,1	17,24,13	298	149	0.693776432225	0.9741925879603515	0.073,0.053,0.0	0.081,0.04,0.037	-0.011
131	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	131	5,2,12	760,802,643	15,21,9	643,540,664	277	149	0.30522629877	0.5649128639631764	0.004,0.001,0.01	0.012,0.02,0.007	-0.008
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	132	41,41,43	1099,1094,927	44,56,50	820,759,932	298	149	0.00752229803935	0.03284305556738317	0.018,0.018,0.023	0.026,0.036,0.026	-0.01
133	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	133	25,16,21	25,31,29	49,51,61	36,19,16	298	149	8.3853014787e-05	0.0008638075784144871	0.333,0.205,0.266	0.405,0.573,0.656	-0.277
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	134	0,4,0	45,74,63	6,12,19	66,49,64	224	149	7.40595762494e-09	3.209850414516678e-07	0.0,0.035,0.0	0.057,0.14,0.165	-0.109
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	135	27,56,65	37,25,28	61,37,67	36,30,28	298	149	0.765886605628	1.0	0.267,0.528,0.537	0.459,0.381,0.545	-0.018
136	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	136	9,21,16	267,348,325	7,7,17	383,382,431	298	149	0.00997337852749	0.041456593317777145	0.017,0.029,0.024	0.009,0.009,0.019	0.011
137	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	137	4,5,3	0,2,0	0,0,4	1,0,3	298	149	1	1.0	1.0,0.556,1.0	0.0,NA,0.4	0.652
138	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	138	17,33,46	181,196,177	30,12,37	101,103,99	222	149	0.0611469516952	0.17084612132448176	0.059,0.102,0.149	0.166,0.073,0.201	-0.043
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	139	16,23,34	169,236,114	25,21,21	100,110,135	233	149	0.164963663091	0.35858156490851006	0.057,0.059,0.16	0.138,0.109,0.09	-0.02
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	46,26,12	2,19,5	36,25,66	13,9,24	298	149	0.522278774449	0.8184209719540325	0.92,0.406,0.545	0.581,0.581,0.579	0.043
141	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	141	6,0,1	0,1,0	2,5,2	0,3,0	298	149	0.528671313554	0.8245676357580992	1.0,0.0,1.0	1.0,0.455,1.0	-0.152
142	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	142	171,252,139	902,1328,905	157,128,163	825,783,882	269	149	0.948200931872	1.0	0.095,0.095,0.078	0.095,0.083,0.093	-0.001
143	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087103	4087396	4087103	4087191	4087289	4087396	143	19,17,30	2399,2814,2413	24,19,31	2157,1806,2100	247	149	1	1.0	0.005,0.004,0.007	0.007,0.006,0.009	-0.002
