ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
21	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156344378	156344497	156337878	156338074	156355854	156355982
22	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153997028	153997130	153996127	153996663	153998596	153998680
23	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150963992	150964088	150986927	150987329	150961959	150962086	150991765	150992661
24	"ENSMUSG00000041133"	"Smc1a"	chrX	+	150824322	150824464	150829655	150829801	150820586	150820693	150829890	150830044
25	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150587441	150587536	150589715	150589856	150586653	150586798	150618219	150618272
26	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150589715	150589856	150618219	150618288	150586322	150586565	150623051	150623150
27	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150635470	150635548	150636394	150636442	150633712	150633775	150636519	150636588
28	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150636394	150636442	150636519	150636588	150635470	150635548	150637137	150637237
29	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150182670	150182799	150211912	150212012	150164906	150164989	150212832	150212909
30	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873591	149873777	149874671	149874763	149870090	149873410	149879160	149879251
31	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149870089	149873410	149879160	149879251
32	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149872476	149873410	149879424	149879539
33	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149874671	149874763	149879160	149879251	149873600	149873777	149879424	149879539
34	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141115187	141115379	141116665	141116740	141111843	141111958	141121879	141122052
35	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134614	141143382	141143432	141133955	141134133	141173300	141173500
36	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141143382	141143480	141133955	141134133	141173300	141173340
37	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141143382	141143432	141133955	141134133	141173300	141173531
38	"ENSMUSG00000031433"	"Rbm41"	chrX	-	138855655	138855803	138868944	138869348	138790259	138791325	138894046	138894251
39	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366
40	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101
41	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324
42	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843
43	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698536	134698613	134698771	134698843	134698301	134698378	134699139	134699222
44	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236
45	"ENSMUSG00000034755"	"Pcdh11x"	chrX	+	119720836	119720860	119809251	119809397	119636197	119636396	119815394	119816041
46	"ENSMUSG00000025531"	"Chm"	chrX	-	112050410	112050483	112069200	112069267	112025985	112026123	112095137	112095206
47	"ENSMUSG00000031245"	"Hmgn5"	chrX	-	108054159	108054213	108054462	108054492	108051767	108051902	108055027	108055051
48	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103676189	103676216	103617774	103617844	103714269	103714670
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670
51	"ENSMUSG00000025151"	"Maged1"	chrX	-	93583460	93584153	93584856	93584930	93582212	93582887	93585497	93585596
52	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84652995	84653190	84617627	84617771	84657576	84659035
53	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190
54	"ENSMUSG00000035476"	"Tab3"	chrX	+	84657576	84659035	84665159	84665253	84652995	84653190	84667947	84668031
55	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74560694	74560819	74564968	74565035	74557904	74558034	74566865	74566964
56	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829
57	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73350708	73350843	73350184	73350292	73351277	73351476
58	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351476	73350184	73350292	73351735	73351867
59	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351867	73350184	73350292	73352681	73352781
60	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206
61	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73345541	73345627	73344183	73344377	73345967	73346120
62	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345541	73345627	73345967	73346206	73344929	73344970	73346827	73346875
63	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192
64	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825
65	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119
66	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788
67	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788
68	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141
69	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667
70	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270
71	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558
72	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558
73	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558
74	"ENSMUSG00000031392"	"Irak1"	chrX	-	73066078	73066267	73066454	73066671	73065843	73065855	73066971	73067139
75	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966
76	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454
77	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575
78	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693
79	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575
80	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575
81	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832440	72832559	72833405	72833480	72830633	72830912	72833636	72833726
82	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832443	72832559	72833405	72833480	72830667	72830912	72833636	72833726
83	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72833480	72833636	72833726	72830829	72832559	72833964	72834030
84	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417
85	"ENSMUSG00000015214"	"Mtmr1"	chrX	+	70420492	70420516	70422619	70422670	70413404	70413510	70426805	70426881
86	"ENSMUSG00000015214"	"Mtmr1"	chrX	+	70421209	70421236	70422619	70422670	70420492	70420516	70426805	70426881
87	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105246044	105246222	105246442	105246541	105243722	105243942	105246844	105247267
88	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347
89	"ENSMUSG00000025626"	"Phf6"	chrX	+	52005429	52005613	52006042	52006144	52001142	52001313	52020449	52020583
90	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901
91	"ENSMUSG00000025626"	"Phf6"	chrX	+	52034760	52034894	52042328	52042455	52031440	52031545	52042782	52044842
92	"ENSMUSG00000001173"	"Ocrl"	chrX	+	47005351	47005431	47009037	47009076	47001845	47001925	47019247	47019358
93	"ENSMUSG00000001986"	"Gria3"	chrX	+	40743686	40743801	40758377	40758492	40742882	40743130	40761095	40761343
94	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276
95	"ENSMUSG00000085489"	"Gm3669"	chrX	-	29632852	29633016	29633212	29633245	29632181	29632294	29633755	29633842
96	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736
97	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447
98	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741
99	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185
100	"ENSMUSG00000031012"	"Cask"	chrX	-	13453082	13453204	13466595	13466695	13437272	13437350	13474972	13475056
101	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12594252	12594378	12583100	12583295	12610955	12611067
102	"ENSMUSG00000031174"	"Rpgr"	chrX	-	10078963	10079056	10079767	10079893	10078036	10078099	10082790	10082972
103	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067414	8067515	8071803	8071972	8065624	8065701	8072613	8072730
104	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8067896	8067911	8067414	8067515	8069264	8069282
105	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8067896	8067911	8067414	8067515	8069397	8069528
106	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8069264	8069282	8067414	8067515	8069397	8069528
107	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067896	8067911	8069264	8069282	8067414	8067515	8069397	8069528
108	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067896	8067911	8069264	8069282	8067682	8067808	8069397	8069528
109	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067896	8067911	8070030	8070074	8067682	8067808	8071803	8071972
110	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009568	8010086	8010186	8008599	8009194	8010811	8010918
111	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8010086	8010186	8008606	8009194	8010811	8010918
112	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009489	8009568	8010086	8010186	8008597	8009194	8010811	8010918
113	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009489	8009571	8010086	8010186	8008606	8009194	8010811	8010918
114	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010186	8010811	8010918	8009896	8009990	8011193	8011311
115	"ENSMUSG00000031166"	"Wdr13"	chrX	-	7994272	7994453	7995207	7995515	7994049	7994191	7996241	7996372
116	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7660498	7660525	7661230	7661338	7658514	7658576	7665528	7665667
117	"ENSMUSG00000031144"	"Syp"	chrX	+	7506096	7506162	7507335	7507460	7504709	7504967	7510339	7510538
118	"ENSMUSG00000031144"	"Syp"	chrX	+	7506096	7506162	7510339	7510538	7504709	7504967	7511246	7511438
119	"ENSMUSG00000031144"	"Syp"	chrX	+	7507335	7507460	7510339	7510538	7506096	7506162	7511246	7511438
120	"ENSMUSG00000041362"	"Shtn1"	chr19	-	59016586	59016681	59020604	59020686	59010607	59010754	59023475	59023573
121	"ENSMUSG00000041362"	"Shtn1"	chr19	-	59039265	59039326	59049062	59049115	59030293	59030388	59063886	59064501
122	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535165	7535256	7535653	7535749	7534179	7534745	7535841	7535997
123	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56798670	56798797	56801426	56802121	56797624	56797753	56810419	56810622
124	"ENSMUSG00000025076"	"Casp7"	chr19	+	56421673	56421810	56424658	56424834	56392847	56392957	56425150	56425280
125	"ENSMUSG00000024981"	"Acsl5"	chr19	+	55280204	55280321	55282018	55282162	55279849	55279938	55282633	55282735
126	"ENSMUSG00000024975"	"Pdcd4"	chr19	+	53895879	53895986	53897542	53897845	53891729	53891919	53899358	53899453
127	"ENSMUSG00000024975"	"Pdcd4"	chr19	+	53914965	53915076	53915624	53915764	53914636	53914744	53917513	53917623
128	"ENSMUSG00000006435"	"Neurl1a"	chr19	+	47241557	47242247	47245150	47245297	47228788	47229110	47245855	47247874
129	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46578579	46578640	46578922	46578989	46576373	46576449	46579559	46579609
130	"ENSMUSG00000025217"	"Btrc"	chr19	+	45394983	45395025	45459453	45459543	45352190	45352325	45491370	45491602
131	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45459453	45459543	45352189	45352325	45491370	45491602
132	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45444971	45445049	45394983	45395025	45459453	45459543
133	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45459453	45459543	45394983	45395025	45491370	45491602
134	"ENSMUSG00000025217"	"Btrc"	chr19	+	45444971	45445049	45459453	45459543	45352271	45352325	45491370	45491602
135	"ENSMUSG00000025217"	"Btrc"	chr19	+	45444971	45445049	45459453	45459543	45411571	45411679	45491370	45491602
136	"ENSMUSG00000025217"	"Btrc"	chr19	+	45459453	45459543	45491370	45491602	45444971	45445049	45496122	45496309
137	"ENSMUSG00000036097"	"Slf2"	chr19	+	44947443	44947519	44949172	44949314	44940507	44940610	44955405	44955508
138	"ENSMUSG00000036097"	"Slf2"	chr19	+	44949172	44949314	44955405	44955508	44947443	44947519	44955941	44956118
139	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751311	43751445	43753398	43753426	43749127	43749163	43755639	43755745
140	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751341	43751445	43753398	43753426	43749127	43749163	43755639	43755745
141	"ENSMUSG00000018820"	"Zfyve27"	chr19	+	42159984	42160182	42165827	42165898	42159005	42159224	42167727	42167929
142	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41776744	41776825	41780185	41780451	41774996	41775206	41790410	41790486
143	"ENSMUSG00000025019"	"Lcor"	chr19	+	41516459	41516525	41516999	41517079	41471965	41472039	41534313	41534446
144	"ENSMUSG00000025019"	"Lcor"	chr19	+	41516459	41516525	41534313	41534446	41471965	41472039	41540887	41541175
145	"ENSMUSG00000025019"	"Lcor"	chr19	+	41516459	41516525	41544046	41544140	41471965	41472039	41570216	41574975
146	"ENSMUSG00000025019"	"Lcor"	chr19	+	41516999	41517079	41534313	41534446	41516459	41516525	41540887	41541175
147	"ENSMUSG00000025019"	"Lcor"	chr19	+	41516999	41517079	41540887	41541175	41516459	41516525	41544046	41544140
148	"ENSMUSG00000025019"	"Lcor"	chr19	+	41534313	41534446	41540887	41541175	41516999	41517079	41544046	41544140
149	"ENSMUSG00000025019"	"Lcor"	chr19	+	41534313	41534446	41544046	41544140	41516999	41517079	41570216	41574975
150	"ENSMUSG00000025013"	"Tll2"	chr19	-	41108609	41108734	41109774	41109848	41105673	41105789	41116899	41117005
151	"ENSMUSG00000048720"	"Tbc1d12"	chr19	+	38854059	38854183	38871102	38871218	38825022	38825890	38884430	38884513
152	"ENSMUSG00000048720"	"Tbc1d12"	chr19	+	38871102	38871218	38884430	38884513	38854059	38854183	38896215	38896296
153	"ENSMUSG00000048720"	"Tbc1d12"	chr19	+	38887312	38887430	38889752	38889859	38884430	38884513	38896215	38896296
154	"ENSMUSG00000054237"	"Fra10ac1"	chr19	-	38189994	38190037	38195710	38195756	38188007	38188126	38201808	38201893
155	"ENSMUSG00000054237"	"Fra10ac1"	chr19	-	38208079	38208175	38210284	38210361	38207905	38207951	38212409	38212586
156	"ENSMUSG00000054237"	"Fra10ac1"	chr19	-	38208079	38208175	38210284	38210398	38207905	38207951	38212409	38212604
157	"ENSMUSG00000040565"	"Btaf1"	chr19	+	36926467	36926582	36928433	36928577	36922611	36922735	36933770	36933934
158	"ENSMUSG00000040565"	"Btaf1"	chr19	+	36947313	36947438	36950297	36950418	36946455	36946596	36955714	36955819
159	"ENSMUSG00000040565"	"Btaf1"	chr19	+	36960848	36961052	36963854	36964281	36959046	36959221	36965380	36965571
160	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36572608	36572654	36574476	36574586	36564765	36564830	36576286	36576435
161	"ENSMUSG00000013662"	"Atad1"	chr19	-	32684234	32684409	32714627	32714674	32679939	32680038	32717041	32717183
162	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32120145	32120263	32136923	32137763	32106940	32107094	32188227	32188413
163	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32120145	32120263	32136923	32137763	32106940	32107094	32200908	32200990
164	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32200908	32200990	32266940	32267031	32135655	32137763	32329344	32329423
165	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32200908	32200990	32237375	32237497	32136923	32137763	32266940	32267031
166	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32225393	32225436	32237375	32237497	32200908	32200990	32266940	32267031
167	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32225393	32225436	32266940	32267031	32200908	32200990	32329344	32329423
168	"ENSMUSG00000040451"	"Sgms1"	chr19	-	32266940	32267031	32329344	32329423	32225393	32225436	32365619	32365912
169	"ENSMUSG00000024868"	"Dkk1"	chr19	-	30524962	30525112	30526177	30526346	30523262	30524838	30526533	30527065
170	"ENSMUSG00000038658"	"Ric1"	chr19	+	29561574	29561613	29561866	29561977	29557164	29557368	29563180	29563270
171	"ENSMUSG00000024789"	"Jak2"	chr19	+	29268566	29268701	29272255	29272343	29266073	29266201	29273041	29273091
172	"ENSMUSG00000024780"	"Cdc37l1"	chr19	+	28972440	28972722	28984371	28984487	28967751	28968069	28984972	28985095
173	"ENSMUSG00000024780"	"Cdc37l1"	chr19	+	28990187	28990310	28991210	28991353	28989297	28989453	28993405	28993592
174	"ENSMUSG00000100417"	"Gm28578"	chr19	-	45291305	45291389	45298355	45298442	45289581	45289799	45299410	45299529
175	"ENSMUSG00000024878"	"Cbwd1"	chr19	-	24909027	24909084	24915759	24915804	24905690	24905739	24918112	24918199
176	"ENSMUSG00000035171"	"1110059E24Rik"	chr19	-	21587969	21588026	21592766	21592809	21576189	21576232	21596472	21596579
177	"ENSMUSG00000039126"	"Prune2"	chr19	+	17170619	17170793	17176476	17176579	17156153	17156354	17177144	17177276
178	"ENSMUSG00000039126"	"Prune2"	chr19	+	17189041	17189077	17189655	17189694	17185594	17185693	17193689	17193737
179	"ENSMUSG00000039126"	"Prune2"	chr19	+	17189041	17189077	17193689	17193737	17185594	17185693	17198147	17201296
180	"ENSMUSG00000039126"	"Prune2"	chr19	+	17189655	17189694	17193689	17193737	17185594	17185693	17198147	17199173
181	"ENSMUSG00000039126"	"Prune2"	chr19	+	17189655	17189694	17193689	17193737	17189041	17189077	17198147	17201296
182	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16655608	16655767	16657373	16657475	16655217	16655473	16659233	16659590
183	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16727485	16727545	16729482	16729542	16727210	16727291	16731615	16731725
184	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16737304	16737400	16739512	16739555	16736950	16737052	16743860	16743904
185	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12755987	12756024	12756256	12756463	12755305	12755410	12767623	12767652
186	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12756256	12756463	12767623	12767652	12755987	12756024	12772347	12773490
187	"ENSMUSG00000041488"	"Stx3"	chr19	-	11767411	11767457	11769109	11769209	11766920	11766995	11780857	11780941
188	"ENSMUSG00000024729"	"Ms4a20"	chr19	-	11087671	11087725	11089679	11089823	11083040	11083160	11093770	11093880
189	"ENSMUSG00000024729"	"Ms4a20"	chr19	-	11087671	11087725	11093487	11093580	11083040	11083160	11093770	11093880
190	"ENSMUSG00000024729"	"Ms4a20"	chr19	-	11089679	11089823	11093487	11093580	11083040	11083160	11093770	11093880
191	"ENSMUSG00000034445"	"Cyb561a3"	chr19	+	10559661	10559860	10562545	10562754	10557826	10557926	10564054	10564209
192	"ENSMUSG00000024743"	"Syt7"	chr19	+	10399120	10399252	10400148	10400376	10395326	10395406	10403662	10404031
193	"ENSMUSG00000024743"	"Syt7"	chr19	+	10399120	10399252	10400148	10400376	10395326	10395406	10412913	10413049
194	"ENSMUSG00000024743"	"Syt7"	chr19	+	10399120	10399252	10403662	10404031	10395326	10395406	10412913	10413049
195	"ENSMUSG00000024743"	"Syt7"	chr19	+	10399758	10399881	10400148	10400376	10399120	10399252	10403662	10404031
196	"ENSMUSG00000024743"	"Syt7"	chr19	+	10400148	10400376	10403662	10404031	10395326	10395406	10407701	10407824
197	"ENSMUSG00000024743"	"Syt7"	chr19	+	10400148	10400376	10403662	10404031	10395326	10395406	10412913	10413049
198	"ENSMUSG00000024743"	"Syt7"	chr19	+	10400148	10400376	10403662	10404031	10399120	10399252	10412913	10413049
199	"ENSMUSG00000024743"	"Syt7"	chr19	+	10403662	10404031	10407701	10407824	10400148	10400376	10412913	10413049
200	"ENSMUSG00000071647"	"Eml3"	chr19	+	8914492	8914644	8914725	8914851	8913982	8914124	8914926	8915058
201	"ENSMUSG00000071647"	"Eml3"	chr19	+	8914725	8914851	8914926	8915058	8914492	8914644	8915825	8915893
202	"ENSMUSG00000071647"	"Eml3"	chr19	+	8914926	8915058	8915825	8915893	8914725	8914851	8916391	8916480
203	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916780	8916868	8917942	8918041	8916551	8916649	8918266	8918397
204	"ENSMUSG00000071647"	"Eml3"	chr19	+	8917942	8918041	8918266	8918397	8916780	8916868	8918493	8918946
205	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8899169	8899344	8902901	8903262	8897737	8898012	8903445	8903736
206	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8899169	8899344	8903067	8903262	8897847	8898012	8903445	8903736
207	"ENSMUSG00000071659"	"Hnrnpul2"	chr19	+	8800167	8800303	8800593	8800670	8797373	8798177	8800893	8801033
208	"ENSMUSG00000071659"	"Hnrnpul2"	chr19	+	8802223	8802487	8802634	8802757	8801769	8801882	8803335	8803464
209	"ENSMUSG00000071662"	"Polr2g"	chr19	-	8771665	8771731	8774599	8774759	8771499	8771571	8775587	8775697
210	"ENSMUSG00000071662"	"Polr2g"	chr19	-	8771843	8771894	8774599	8774759	8771665	8771731	8775587	8775697
211	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8715516	8715618	8713208	8713269	8716629	8716730
212	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713539	8713661	8715516	8715618	8713245	8713269	8716629	8716730
213	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713539	8713661	8715017	8715093	8713350	8713457	8715211	8715226
214	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715093	8715211	8715358	8713350	8713661	8715516	8715618
215	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715093	8715211	8715226	8713539	8713661	8715516	8715618
216	"ENSMUSG00000010095"	"Slc3a2"	chr19	-	8689197	8689292	8690705	8691116	8687078	8687147	8700347	8700733
217	"ENSMUSG00000024969"	"Mark2"	chr19	-	7259162	7259324	7260090	7260188	7258362	7258620	7260397	7260570
218	"ENSMUSG00000024969"	"Mark2"	chr19	-	7267967	7268147	7318532	7318619	7267701	7267734	7318863	7319007
219	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7211468	7211521	7205716	7205794	7212427	7212523
220	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7211521	7212427	7212523	7207086	7207648	7218302	7218419
221	"ENSMUSG00000024767"	"Otub1"	chr19	-	7177307	7177426	7181422	7181521	7177027	7177112	7181754	7181816
222	"ENSMUSG00000024767"	"Otub1"	chr19	-	7181422	7181521	7181754	7181816	7177307	7177426	7183566	7183681
