ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
207	"ENSMUSG00000031370"	"Zrsr2"	chrX	-	162739467	162739549	162737369	162737478	162740911	162740991	207	1735,1939,2058	0,0,4	1457,1521,1656	0,0,0	231	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
208	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642294	161642442	161640052	161641004	161642868	161642927	208	676,825,829	0,0,3	933,1065,1151	0,0,0	297	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
209	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642294	161642442	161640052	161641004	161646055	161646204	209	376,443,459	5,0,3	517,577,693	1,0,0	297	149	0.922204865469	1.0	0.974,1.0,0.987	0.996,1.0,1.0	-0.012
210	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642868	161642927	161640052	161641004	161646055	161646204	210	157,191,173	5,0,3	200,224,245	1,0,0	208	149	0.691199315135	1.0	0.957,1.0,0.976	0.993,1.0,1.0	-0.02
211	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642868	161642927	161640052	161641004	161655510	161655650	211	1,0,0	1,0,0	0,2,0	0,0,0	208	149	1	1.0	0.417,NA,NA	NA,1.0,NA	-0.583
212	"ENSMUSG00000031357"	"Syap1"	chrX	-	161642868	161642927	161642294	161642442	161646055	161646204	212	449,565,538	0,0,0	611,703,699	0,0,1	208	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
213	"ENSMUSG00000031357"	"Syap1"	chrX	-	161646055	161646204	161640052	161641004	161655510	161655650	213	364,396,348	1,0,0	404,361,498	0,0,0	298	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
214	"ENSMUSG00000031357"	"Syap1"	chrX	-	161646055	161646204	161642868	161642927	161655510	161655650	214	693,780,743	1,4,0	831,877,1014	1,2,5	298	149	1	1.0	0.997,0.99,1.0	0.998,0.995,0.99	0.001
215	"ENSMUSG00000031357"	"Syap1"	chrX	-	161665675	161665742	161661326	161661400	161665963	161666082	215	683,731,836	0,1,0	774,977,1068	0,0,0	216	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
216	"ENSMUSG00000031357"	"Syap1"	chrX	-	161665963	161666082	161661326	161661400	161671064	161671443	216	586,617,640	8,0,0	593,755,747	0,0,0	268	149	0.895631297027	1.0	0.976,1.0,1.0	1.0,1.0,1.0	-0.008
217	"ENSMUSG00000040855"	"Reps2"	chrX	-	161286766	161286903	161254790	161254852	161290602	161290648	217	0,2,0	0,0,0	0,0,1	2,0,0	286	149	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
219	"ENSMUSG00000040855"	"Reps2"	chrX	-	161295674	161295728	161254790	161254852	161297274	161297344	219	4,6,1	6,0,0	1,8,0	0,0,4	203	149	0.746509005957	1.0	0.329,1.0,1.0	1.0,1.0,0.0	0.11
221	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285742	159285900	159285161	159285288	159306267	159306426	221	125,122,147	12,15,6	140,175,205	9,6,18	307	149	0.312947613709	1.0	0.835,0.798,0.922	0.883,0.934,0.847	-0.036
222	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285748	159285900	159285167	159285288	159306267	159306426	222	116,139,172	12,15,6	139,205,177	9,6,18	301	149	0.480000820043	1.0	0.827,0.821,0.934	0.884,0.944,0.83	-0.025
223	"ENSMUSG00000031295"	"Phka2"	chrX	+	159306267	159306426	159285429	159285900	159310725	159310772	223	210,253,285	11,0,0	219,285,351	0,0,0	308	149	0.0528500004814	0.38052256031177334	0.902,1.0,1.0	1.0,1.0,1.0	-0.033
225	"ENSMUSG00000031295"	"Phka2"	chrX	+	159314103	159314184	159312910	159312993	159315974	159316073	225	186,175,214	0,1,0	138,135,155	2,0,0	230	149	1	1.0	1.0,0.991,1.0	0.978,1.0,1.0	0.004
227	"ENSMUSG00000031295"	"Phka2"	chrX	+	159326629	159326683	159324364	159324511	159327207	159327330	227	107,175,203	0,0,1	171,211,221	0,0,0	203	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
228	"ENSMUSG00000031295"	"Phka2"	chrX	+	159335708	159335816	159332170	159332266	159337296	159337375	228	108,123,109	1,0,0	146,147,172	0,0,4	257	149	1	1.0	0.984,1.0,1.0	1.0,1.0,0.961	0.008
230	"ENSMUSG00000031295"	"Phka2"	chrX	+	159365962	159365992	159364156	159364275	159367459	159367513	230	108,128,168	0,2,0	136,168,234	0,0,0	179	149	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
231	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369945	159367459	159367513	159371960	159372014	231	195,265,279	0,0,4	290,398,472	0,0,0	320	149	1	1.0	1.0,1.0,0.97	1.0,1.0,1.0	-0.01
232	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369950	159367459	159367513	159371960	159372014	232	97,131,136	0,0,4	148,240,221	0,0,0	325	149	0.502981153007	1.0	1.0,1.0,0.94	1.0,1.0,1.0	-0.02
233	"ENSMUSG00000031295"	"Phka2"	chrX	+	159371960	159372014	159369774	159369945	159373163	159373364	233	128,178,173	0,7,0	171,255,346	0,0,0	203	149	0.665462232003	1.0	1.0,0.949,1.0	1.0,1.0,1.0	-0.017
234	"ENSMUSG00000031295"	"Phka2"	chrX	+	159373161	159373364	159371960	159372014	159373934	159374137	234	81,92,121	0,7,0	113,166,227	0,4,6	352	149	0.710862130797	1.0	1.0,0.848,1.0	1.0,0.946,0.941	-0.013
235	"ENSMUSG00000031295"	"Phka2"	chrX	+	159373163	159373364	159371960	159372014	159373934	159374137	235	196,228,279	0,7,0	271,399,534	0,4,6	350	149	0.90130697237	1.0	1.0,0.933,1.0	1.0,0.977,0.974	-0.006
237	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158315663	158315831	158334746	158334835	237	1546,1963,1773	8,2,11	1568,2247,2449	5,6,6	226	149	1	1.0	0.992,0.998,0.991	0.995,0.996,0.996	-0.002
238	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158315663	158315831	158336239	158336890	238	555,730,624	2,0,0	583,829,853	0,0,0	226	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
239	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158334746	158335370	158315663	158315831	158336239	158336890	239	1924,2338,2115	2,0,0	2104,2642,3138	0,0,0	773	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
240	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158334746	158335370	158331234	158331311	158336239	158336890	240	2912,3576,3263	3,0,0	3091,4063,4738	2,0,3	773	149	1	1.0	0.995,1.0,1.0	0.997,1.0,0.997	0.0
241	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158338470	158338646	158336239	158336890	158340438	158340553	241	264,334,343	0,0,0	324,454,430	4,0,5	325	149	0.743679939551	1.0	1.0,1.0,1.0	0.974,1.0,0.975	0.017
242	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158340438	158340553	158336239	158336890	158341330	158341394	242	114,193,112	0,0,0	142,173,141	0,0,3	264	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012
243	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158349423	158349538	158342833	158342949	158350914	158351010	243	289,353,289	0,1,0	264,319,397	1,0,0	264	149	1	1.0	1.0,0.995,1.0	0.993,1.0,1.0	0.001
244	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158350914	158351010	158342833	158342949	158357940	158358093	244	115,173,171	0,1,0	147,189,247	0,0,0	245	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
245	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158357940	158358093	158350533	158351010	158375066	158375198	245	355,463,391	0,0,0	342,400,514	0,0,1	302	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
249	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156337878	156338074	156335911	156335987	156338592	156338687	249	990,1216,1102	0,0,2	1292,1369,1659	0,0,0	345	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
250	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156337878	156338074	156341880	156342061	250	713,916,845	0,0,0	1119,1151,1346	1,0,0	244	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
251	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156337878	156338074	156344378	156344497	251	294,412,345	0,0,0	504,472,564	1,0,0	244	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
252	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156337878	156338074	156344378	156344497	252	379,543,371	0,0,0	470,473,517	1,0,0	330	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
253	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156341880	156342061	156338592	156338687	156344378	156344497	253	806,1049,876	8,2,5	1091,1158,1325	7,6,26	330	149	0.0139296225528	0.1344625313066619	0.978,0.996,0.988	0.986,0.989,0.958	0.01
254	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156344378	156344497	156338592	156338687	156351136	156351812	254	21,8,5	0,0,5	7,14,24	0,0,0	268	149	0.0338974253173	0.2706792393211092	1.0,1.0,0.357	1.0,1.0,1.0	-0.214
255	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156344378	156344497	156338592	156338687	156355854	156355982	255	257,355,324	5,3,1	396,356,494	5,3,0	268	149	0.754635824186	1.0	0.966,0.985,0.994	0.978,0.985,1.0	-0.006
256	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156351136	156351812	156338592	156338687	156355854	156355982	256	488,491,575	5,3,1	196,326,302	5,3,0	825	149	0.460396377215	1.0	0.946,0.967,0.99	0.876,0.952,1.0	0.025
257	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156351136	156351812	156344378	156344497	156351929	156352001	257	634,581,692	0,0,0	245,404,382	0,0,5	825	149	0.506488183804	1.0	1.0,1.0,1.0	1.0,1.0,0.932	0.023
258	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156351136	156351812	156344378	156344497	156355854	156355982	258	501,500,571	328,493,390	196,334,310	510,466,578	825	149	0	0.0	0.216,0.155,0.209	0.065,0.115,0.088	0.104
259	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156374349	156374551	156359079	156359183	156381491	156381675	259	1575,1563,1777	1,5,1	1742,1727,2126	0,0,0	351	149	1	1.0	0.999,0.993,0.999	1.0,1.0,1.0	-0.003
260	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156376720	156376869	156374052	156374551	156381491	156381639	260	1040,1239,1041	496,522,665	1224,1277,1387	642,521,684	298	149	0.543750706112	1.0	0.512,0.543,0.439	0.488,0.551,0.503	-0.016
262	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156244956	156245132	156249393	156249487	262	2516,2831,2980	1,0,0	2267,2297,2641	0,0,0	214	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
263	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156244956	156245132	156252983	156253104	263	294,398,433	8,0,2	311,326,392	10,0,4	214	149	0.286969691674	1.0	0.962,1.0,0.993	0.956,1.0,0.986	0.004
264	"ENSMUSG00000071708"	"Sms"	chrX	-	156249393	156249487	156244956	156245132	156252983	156253104	264	702,829,684	8,0,2	519,493,501	10,0,4	243	149	0.743289984159	1.0	0.982,1.0,0.995	0.97,1.0,0.987	0.007
265	"ENSMUSG00000071708"	"Sms"	chrX	-	156249393	156249487	156248819	156248884	156252983	156253104	265	2922,3267,3231	0,5,3	2470,2458,2749	1,0,1	243	149	1	1.0	1.0,0.998,0.998	0.999,1.0,0.999	-0.001
266	"ENSMUSG00000071708"	"Sms"	chrX	-	156252983	156253104	156244956	156245132	156274900	156275040	266	1589,1775,1817	4,0,0	1358,1151,1380	0,0,0	270	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
267	"ENSMUSG00000025287"	"Acot9"	chrX	+	154047031	154047089	154045500	154045670	154052654	154052749	267	1,14,1	961,1199,1092	2,2,0	1084,962,1310	207	149	1	1.0	0.001,0.008,0.001	0.001,0.001,0.0	0.003
268	"ENSMUSG00000025287"	"Acot9"	chrX	+	154056387	154056425	154055967	154056138	154064606	154064690	268	1044,1364,1359	2,0,0	1355,1374,1699	0,0,1	187	149	1	1.0	0.998,1.0,1.0	1.0,1.0,0.999	-0.0
269	"ENSMUSG00000025287"	"Acot9"	chrX	+	154076904	154076972	154045438	154045670	154078158	154078270	269	301,511,399	4,0,2	458,400,448	0,0,0	217	149	1	1.0	0.981,1.0,0.993	1.0,1.0,1.0	-0.009
270	"ENSMUSG00000025287"	"Acot9"	chrX	+	154076904	154076972	154069284	154069361	154078158	154078270	270	927,1312,1141	2,0,0	1260,1084,1422	1,0,1	217	149	1	1.0	0.997,1.0,1.0	0.999,1.0,0.999	-0.0
271	"ENSMUSG00000025287"	"Acot9"	chrX	+	154078417	154078508	154078158	154078270	154078678	154078764	271	824,1126,997	1,3,0	1043,956,1248	3,0,2	240	149	1	1.0	0.998,0.996,1.0	0.995,1.0,0.997	0.001
272	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153996127	153996663	153997028	153997130	272	419,695,653	0,2,0	883,753,1090	0,7,2	190	149	1	1.0	1.0,0.996,1.0	1.0,0.988,0.998	0.003
273	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153996127	153996663	153998596	153998680	273	99,158,128	2,0,0	200,150,217	0,4,2	190	149	0.897643840803	1.0	0.975,1.0,1.0	1.0,0.967,0.988	0.007
274	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996954	153996310	153996663	153997028	153997130	274	103,166,130	0,2,0	208,151,223	0,7,2	211	149	0.467727451331	1.0	1.0,0.983,1.0	1.0,0.938,0.987	0.019
275	"ENSMUSG00000025283"	"Sat1"	chrX	-	153997028	153997130	153996127	153996663	153998596	153998680	275	463,551,614	2,0,0	823,618,935	0,4,2	251	149	1	1.0	0.993,1.0,1.0	1.0,0.989,0.996	0.003
276	"ENSMUSG00000025283"	"Sat1"	chrX	-	153997028	153997130	153996892	153996933	153998596	153998680	276	760,1034,1103	0,0,2	1488,1211,1792	0,0,1	251	149	1	1.0	1.0,1.0,0.997	1.0,1.0,0.999	-0.001
277	"ENSMUSG00000025283"	"Sat1"	chrX	-	153998116	153998226	153997028	153997130	153998596	153998680	277	124,201,118	597,739,825	64,48,62	1130,873,1349	259	149	0	0.0	0.107,0.135,0.076	0.032,0.031,0.026	0.076
279	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152508700	152508837	152506585	152506933	152511857	152511935	279	2067,2316,2320	0,3,0	2063,2307,2474	0,0,0	286	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
280	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152508700	152508837	152506585	152506933	152524035	152524916	280	1005,1067,1093	3,3,0	1129,1218,1359	0,0,1	286	149	1	1.0	0.994,0.995,1.0	1.0,1.0,0.999	-0.003
281	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152509938	152510028	152508700	152508837	152511857	152511935	281	2,0,1	1110,1363,1296	0,0,3	1110,1246,1315	239	149	1	1.0	0.001,0.0,0.0	0.0,0.0,0.001	0.0
282	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152511857	152511935	152506585	152506933	152524035	152524080	282	108,173,122	3,3,0	131,116,127	0,0,1	227	149	0.587767534405	1.0	0.959,0.974,1.0	1.0,1.0,0.988	-0.018
283	"ENSMUSG00000086316"	"Nbdy"	chrX	+	152511857	152511935	152508700	152508837	152524035	152524080	283	1204,1526,1401	47,112,69	1237,1351,1432	176,157,200	227	149	5.99520433298e-15	1.3267454049899605e-12	0.944,0.899,0.93	0.822,0.85,0.825	0.092
285	"ENSMUSG00000041649"	"Klf8"	chrX	+	152091847	152091920	152020743	152021088	152153840	152153914	285	20,22,29	8,13,19	12,9,27	9,9,34	222	149	0.0341956641467	0.2725124346255758	0.627,0.532,0.506	0.472,0.402,0.348	0.148
286	"ENSMUSG00000041649"	"Klf8"	chrX	+	152142837	152142960	152142608	152142705	152143291	152143479	286	10,4,7	1,2,2	13,2,6	7,2,0	272	149	0.567098598786	1.0	0.846,0.523,0.657	0.504,0.354,1.0	0.056
287	"ENSMUSG00000041649"	"Klf8"	chrX	+	152143291	152143479	152020946	152021088	152153840	152153914	287	70,87,77	8,13,19	91,57,114	9,9,34	337	149	0.786439174965	1.0	0.795,0.747,0.642	0.817,0.737,0.597	0.011
288	"ENSMUSG00000041649"	"Klf8"	chrX	+	152153840	152153914	152091847	152091920	152165504	152166066	288	39,50,61	0,2,0	44,47,56	0,0,0	223	149	1	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
289	"ENSMUSG00000041649"	"Klf8"	chrX	+	152153840	152153914	152143291	152143479	152165504	152166066	289	78,120,99	0,0,0	110,90,131	0,1,0	223	149	1	1.0	1.0,1.0,1.0	1.0,0.984,1.0	0.005
291	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150949929	150949959	150927192	150928175	150963992	150964088	291	34,36,36	0,7,1	56,13,34	3,0,5	179	149	0.920174974345	1.0	1.0,0.811,0.968	0.94,1.0,0.85	-0.004
292	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150949929	150949959	150927192	150928175	150985903	150986165	292	81,81,124	3,9,11	133,66,102	9,16,16	179	149	0.0461243407721	0.3427942579479542	0.957,0.882,0.904	0.925,0.774,0.841	0.068
293	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150949929	150949959	150927192	150928175	150991765	150992661	293	31,29,37	4,3,0	49,15,22	0,0,5	179	149	0.532546473952	1.0	0.866,0.889,1.0	1.0,1.0,0.786	-0.01
294	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150963992	150964088	150927309	150928175	150985903	150986165	294	6,8,7	3,9,11	8,2,19	9,16,16	245	149	0.440066955173	1.0	0.549,0.351,0.279	0.351,0.071,0.419	0.113
