ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
69	305,318,370	238,391,373	296,354,373	256,275,281	197	149
71	68,76,98	88,88,114	104,141,159	114,110,105	176	149
72	11,8,20	2,2,0	17,19,3	0,7,0	176	149
73	5,0,0	187,220,224	0,0,0	224,198,247	165	149
74	543,681,620	2,2,0	506,422,496	1,0,1	158	149
76	0,1,0	0,0,0	2,2,4	1,1,5	154	149
77	31,85,37	0,0,0	52,58,42	1,1,5	183	149
78	31,85,37	0,1,0	52,58,42	2,2,4	178	149
79	307,358,350	16,8,4	324,323,333	8,7,5	173	149
80	239,459,372	0,0,1	390,374,496	0,4,0	298	149
82	573,562,608	1943,2266,2183	311,307,315	1515,1471,1658	152	149
83	38,42,46	0,7,3	74,59,43	2,4,3	220	149
84	5307,6690,7113	4625,5668,5478	3770,3686,4167	2918,2745,3058	152	149
85	35,46,41	8,0,4	27,38,31	0,0,0	152	149
86	6996,7464,7818	1,4,4	3816,3426,3938	4,1,0	298	149
87	378,471,438	47,33,37	325,340,398	24,43,38	183	149
89	544,632,649	1,2,0	598,573,687	6,1,1	298	149
90	856,900,1071	5,1,2	865,810,792	1,0,0	298	149
91	11,13,26	0,0,0	13,2,10	0,0,3	153	149
93	135,158,118	1,2,3	106,93,97	0,0,0	153	149
94	131,197,155	969,1082,1184	123,90,120	925,825,1135	166	149
95	98,187,218	200,240,239	86,113,120	189,181,195	152	149
96	394,478,579	8,9,10	470,375,412	12,7,9	178	149
97	150,190,176	110,87,67	149,120,147	63,58,72	165	149
98	149,185,154	14,8,16	96,114,138	17,14,12	179	149
100	224,272,310	0,0,0	324,292,398	0,1,0	298	149
101	301,294,372	2,0,0	381,349,493	3,2,2	154	149
102	140,106,107	99,127,178	97,86,85	178,139,171	152	149
103	13,17,21	297,310,318	14,32,34	326,348,384	172	149
104	8,18,11	233,199,303	5,8,9	195,254,281	171	149
105	664,956,878	12,5,11	937,837,914	8,14,20	193	149
106	647,723,735	4,8,4	852,727,865	14,9,24	161	149
107	57,70,52	316,334,429	68,83,83	209,225,277	237	149
108	467,622,680	0,0,0	435,438,514	0,1,0	237	149
109	244,342,386	42,42,25	293,214,293	22,28,10	194	149
116	405,459,484	13,6,10	365,434,513	1,6,6	152	149
118	65,68,75	56,64,42	59,37,41	59,52,37	152	149
119	90,106,92	0,0,2	77,63,62	0,0,0	190	149
120	81,102,59	0,0,2	77,78,58	0,0,0	187	149
121	7,5,8	153,238,202	14,18,8	183,185,241	158	149
122	151,246,263	5,9,8	228,216,163	9,19,7	152	149
127	19,26,18	1,0,0	2,14,5	0,0,7	278	149
128	623,780,777	3,0,5	577,683,793	1,7,0	153	149
129	788,941,952	0,1,0	780,814,812	1,0,0	153	149
136	887,890,1024	10,6,3	889,769,941	3,3,9	271	149
146	60,71,82	3,5,5	74,69,74	7,4,2	206	149
147	410,489,563	1941,2276,2356	324,331,362	1244,1151,1357	206	149
148	6,6,1	57,76,53	2,9,13	52,53,78	262	149
151	171,180,227	112,128,147	147,141,142	127,128,133	152	149
152	1081,1173,1376	194,174,197	1046,938,1170	210,167,191	298	149
154	537,714,709	4,5,9	753,536,678	1,3,2	298	149
155	183,249,264	40,51,62	271,214,288	60,54,54	152	149
156	5,5,5	439,460,478	6,3,13	457,449,459	169	149
157	3,1,1	8,48,41	5,2,6	14,17,25	169	149
158	68,90,99	138,168,167	50,66,80	178,170,166	198	149
159	72,86,56	860,1130,1115	73,76,80	809,763,923	246	149
160	1687,1903,1916	3,5,0	1627,1674,1786	0,0,1	156	149
161	3824,4462,5487	0,0,0	3700,3813,4010	0,3,0	268	149
162	3,2,9	1373,1713,1892	7,5,10	1252,1119,1394	173	149
163	177,177,236	0,0,0	164,128,169	0,0,4	154	149
164	2642,3101,3700	9,8,5	2576,2467,2550	7,1,4	250	149
166	390,448,435	71,61,82	281,288,254	56,36,33	178	149
167	1901,2377,2271	4,15,3	2073,1866,2067	10,4,6	206	149
168	1541,2098,1933	0,0,0	1722,1457,1631	1,0,7	155	149
170	260,283,292	15,17,26	256,238,255	29,26,21	152	149
171	259,323,375	20,28,25	292,328,333	34,23,31	200	149
172	1583,2076,1798	6,18,26	1469,1319,1589	9,15,9	298	149
173	381,505,508	4,3,1	423,355,340	0,2,0	283	149
174	11,12,9	0,0,0	16,6,8	0,0,4	152	149
175	1,6,14	0,0,0	2,8,2	0,0,4	184	149
176	1,3,12	11,9,7	0,8,2	14,6,8	181	149
177	10,22,14	117,148,102	14,7,8	95,62,77	179	149
178	256,260,336	21,33,19	220,230,232	5,4,15	247	149
180	26,38,30	1253,1588,1526	23,51,47	1195,1142,1118	170	149
181	129,110,111	0,5,7	42,46,38	2,5,0	160	149
182	427,557,479	41,71,55	436,340,393	28,34,41	182	149
183	97,152,144	0,3,3	61,62,55	1,1,0	158	149
184	58,81,79	3,4,6	36,49,32	2,0,1	153	149
185	412,383,383	3,4,1	395,307,435	1,3,3	220	149
186	151,142,150	1,0,4	158,97,198	0,0,0	220	149
187	7,8,21	0,0,1	4,4,13	0,0,0	153	149
188	40,52,51	369,576,527	42,25,30	405,449,507	162	149
189	175,228,230	0,0,1	206,205,185	1,1,0	179	149
190	567,821,798	11,17,22	729,606,756	4,2,13	179	149
191	647,884,796	256,234,251	596,494,646	182,203,192	153	149
192	0,1,3	382,473,564	0,0,0	467,367,378	164	149
193	61,101,78	3,12,9	89,73,60	10,4,13	157	149
194	104,114,77	1,0,4	168,154,163	4,0,0	273	149
195	45,45,23	0,1,0	71,70,59	0,0,0	298	149
196	0,4,1	14,39,16	2,0,4	30,22,50	161	149
197	49,37,26	0,0,0	36,30,28	3,3,1	153	149
198	48,54,30	21,17,22	56,38,37	34,27,49	152	149
199	257,316,298	119,141,149	213,271,282	141,117,124	155	149
200	13,19,15	0,2,0	14,7,11	0,0,0	155	149
201	149,268,287	2,1,4	154,97,132	0,2,0	298	149
202	433,642,652	4,5,10	329,288,321	1,3,11	221	149
203	21,20,14	0,0,0	31,30,49	1,0,0	208	149
205	883,1116,1079	4,12,15	906,856,937	4,8,13	176	149
206	328,496,488	7,12,3	430,396,483	6,3,9	176	149
207	10,7,9	117,213,188	7,8,4	153,172,173	298	149
208	63,99,65	4857,6072,5721	64,40,58	4582,3817,4460	224	149
209	9,8,6	8,29,23	5,7,2	24,18,26	198	149
210	1651,2119,2098	10,12,7	1698,1429,1766	1,2,9	168	149
211	81,72,72	15,23,6	31,28,27	4,5,5	162	149
212	3,9,16	2,0,0	10,5,0	0,0,0	162	149
213	22,25,20	73,106,83	23,18,13	69,60,50	289	149
215	7,5,6	2,0,2	6,4,3	4,6,3	152	149
216	449,526,466	137,200,131	511,495,494	205,144,158	152	149
217	758,938,1074	54,46,84	1070,995,1137	90,67,76	152	149
218	183,325,217	2,1,3	162,179,216	2,0,0	206	149
220	3824,4606,4732	0,0,0	3476,3533,3827	0,2,0	298	149
221	91,104,81	8237,9874,8803	45,17,27	5211,5331,5007	170	149
222	34,27,21	6,1,0	5,16,6	0,0,0	152	149
224	15,27,39	354,448,366	9,14,26	297,303,295	163	149
226	138,237,212	0,6,0	140,129,94	0,0,0	189	149
227	4,1,6	128,161,132	2,6,7	72,54,87	177	149
228	4,10,19	41,26,43	10,10,7	20,34,18	242	149
229	12,10,22	10,7,21	10,12,9	3,2,5	261	149
230	49,26,46	10,7,21	20,36,20	3,2,5	168	149
232	46,68,47	0,0,2	27,65,93	0,0,0	298	149
236	38,52,44	19,14,10	49,37,41	8,6,20	154	149
239	55,83,80	0,0,0	52,71,100	3,0,0	168	149
240	24,33,29	0,0,0	32,12,17	0,2,0	183	149
241	102,149,151	0,0,4	233,146,215	0,0,0	180	149
242	19,7,25	0,0,0	8,9,13	0,0,3	181	149
243	40,27,38	150,260,216	66,53,59	260,236,336	279	149
244	48,54,81	1300,1712,1652	45,46,73	1164,1224,1375	244	149
245	581,818,779	1,0,0	655,642,739	0,0,0	298	149
247	53,59,64	29,34,25	66,64,42	27,19,38	197	149
248	72,80,70	25,21,38	70,95,120	24,30,38	200	149
249	4,3,1	2,2,0	6,3,13	0,0,0	231	149
252	328,274,330	2,2,0	286,292,342	1,0,0	272	149
254	347,411,415	0,2,3	324,261,363	5,2,10	298	149
255	36,20,26	0,0,2	10,19,12	0,0,0	152	149
256	358,385,399	5,16,19	213,178,209	6,15,9	152	149
257	3,0,0	58,51,37	4,0,0	32,52,40	172	149
259	8,11,11	139,174,149	22,14,15	112,93,111	204	149
261	417,472,446	0,0,6	255,280,351	0,1,0	232	149
262	189,166,182	1,2,0	95,105,118	0,0,0	232	149
264	0,2,8	14,29,14	0,3,2	11,7,4	200	149
267	11,14,13	145,157,192	17,7,12	86,104,110	184	149
271	153,112,205	65,36,26	171,190,246	54,36,73	152	149
272	10,2,0	365,432,399	4,0,0	485,493,617	298	149
273	153,233,210	1,0,0	158,112,159	0,2,1	202	149
274	4,5,0	3,1,0	0,6,6	7,0,0	153	149
275	362,436,426	101,164,154	324,340,462	171,151,198	168	149
276	5,5,2	2,1,3	0,0,7	2,4,4	153	149
277	45,74,77	145,240,174	77,54,77	161,223,233	153	149
278	309,407,436	10,8,4	415,455,598	0,2,9	298	149
279	392,446,367	7,7,21	317,358,406	5,3,1	151	149
280	465,638,536	4,15,6	487,530,554	2,0,0	193	149
281	158,130,162	62,56,89	117,142,126	36,48,73	152	149
283	2,8,2	4,8,7	3,2,2	7,12,10	184	149
284	1,7,1	848,1112,1023	5,1,1	837,761,978	173	149
285	11,15,2	1916,2227,2575	6,10,5	1961,1729,1980	159	149
286	0,0,4	0,0,0	2,0,0	8,0,1	245	149
295	610,774,791	1,0,0	829,705,883	1,0,0	152	149
296	228,234,235	634,671,596	216,155,179	567,554,635	152	149
298	85,67,72	22,22,28	80,37,57	10,12,28	152	149
299	71,108,78	89,120,115	43,91,77	72,105,111	191	149
300	112,147,190	12,22,42	152,171,139	35,26,25	167	149
301	80,93,105	0,3,0	88,148,133	0,0,0	298	149
302	0,4,7	445,382,460	1,0,4	285,268,306	164	149
303	546,612,593	12,14,4	466,441,463	11,10,11	154	149
304	14,34,8	359,432,439	15,13,8	330,288,299	197	149
305	3,9,5	0,1,0	5,3,13	0,0,0	288	149
306	5,14,12	0,2,0	9,4,5	0,0,0	152	149
307	0,1,0	0,0,3	3,2,0	0,0,0	151	149
308	138,189,204	0,1,2	158,114,126	0,1,0	151	149
311	7,17,14	63,76,70	12,11,16	82,47,60	170	149
312	0,8,15	4,4,3	9,14,5	8,3,13	170	149
313	8,15,26	4,4,3	21,18,17	8,3,13	188	149
314	8,7,12	0,0,1	12,7,12	0,3,0	167	149
315	239,238,306	112,114,155	241,263,281	148,151,192	152	149
316	349,378,359	0,0,1	508,388,523	0,0,0	298	149
317	169,284,299	133,168,156	236,200,219	197,147,172	170	149
318	259,342,325	1,4,1	317,311,349	3,0,5	158	149
319	1,2,10	294,387,390	0,0,0	414,396,363	162	149
320	1309,1342,1275	0,3,0	1037,905,1044	0,1,0	298	149
321	666,774,884	0,0,3	707,789,736	0,0,0	298	149
322	472,611,583	0,0,0	399,414,400	0,1,0	298	149
324	992,952,912	15,3,2	533,529,606	0,1,0	191	149
325	3881,4066,3901	15,7,35	2502,2412,2653	5,10,11	191	149
326	2341,2321,2220	164,217,176	1402,1462,1500	61,57,55	189	149
327	46,32,52	362,424,337	13,26,26	310,275,314	152	149
328	2,0,0	23,7,18	0,3,1	9,3,16	152	149
329	758,901,982	3,5,13	802,753,918	2,12,1	298	149
330	413,520,518	0,0,1	473,411,534	0,0,0	298	149
331	854,1031,1125	92,108,157	489,478,516	80,48,109	173	149
332	815,1115,1156	0,0,0	1047,1003,1022	1,0,1	298	149
333	1394,1864,1743	0,2,0	1795,1566,1727	2,0,0	294	149
337	9,8,10	1107,1248,1358	7,7,4	1174,1051,1238	168	149
346	127,176,159	49,67,70	181,232,225	63,89,81	152	149
347	491,557,614	3,0,3	619,611,651	0,0,0	298	149
348	0,1,0	509,652,601	7,1,1	512,420,562	262	149
349	804,987,1075	6,3,4	762,683,908	6,3,3	298	149
350	2037,2302,2190	22,57,36	1430,1362,1502	34,31,40	160	149
351	183,175,148	546,603,544	112,101,100	463,369,496	152	149
352	7,1,0	0,3,0	1,3,0	0,5,0	152	149
353	5,0,0	4,0,0	1,4,0	0,1,0	152	149
354	93,186,136	0,0,0	77,72,68	0,1,0	183	149
355	0,7,3	365,472,476	0,4,6	281,212,238	185	149
356	4243,5295,4743	81,104,105	4610,3979,4476	17,44,16	268	149
358	802,991,935	3,1,2	495,513,504	3,6,0	153	149
359	21,28,10	500,589,622	33,21,25	405,384,463	231	149
360	49592,54699,64893	0,0,0	64485,53146,59961	3,1,0	298	149
361	96,104,120	0,1,0	130,91,87	0,0,5	217	149
364	332,505,411	69,85,85	437,440,546	87,89,104	158	149
365	313,392,304	155,188,211	298,288,347	123,147,117	181	149
366	10,24,42	0,0,2	22,28,11	3,0,0	181	149
367	88,126,143	0,1,1	122,110,157	1,2,12	298	149
368	668,781,750	0,0,2	786,648,658	1,0,0	178	149
369	744,904,875	248,285,286	725,608,698	257,202,276	152	149
370	484,517,639	554,657,696	400,346,370	703,638,744	152	149
371	1395,1524,1857	83,85,69	1502,1421,1473	62,68,70	170	149
372	16,5,14	0,0,0	9,14,21	0,2,0	212	149
373	125,133,121	0,0,0	70,80,65	0,2,0	292	149
374	1081,1334,1381	1,0,0	764,723,801	0,0,0	160	149
377	10,11,6	0,1,0	11,8,8	0,0,2	187	149
378	0,0,0	3,0,8	2,0,0	6,0,0	168	149
382	437,667,575	0,0,0	566,446,619	0,0,1	298	149
383	995,1197,1123	0,5,1	825,836,948	1,0,0	298	149
384	890,1173,1137	1,0,16	883,840,1114	0,0,0	298	149
385	1015,1391,1344	0,0,1	1246,1011,1140	0,0,0	298	149
386	28,45,47	2705,3180,3635	38,32,44	3518,3109,3751	164	149
388	298,311,410	249,241,330	266,343,392	371,287,309	152	149
389	1024,1029,1232	2,0,4	870,956,1137	6,1,14	298	149
391	6984,7559,7694	5,2,0	5108,5100,6380	0,4,0	298	149
393	96,98,141	6,19,0	93,118,126	0,0,0	214	149
394	247,305,266	782,753,921	247,346,332	559,594,714	298	149
395	5,0,0	46,91,46	5,0,3	55,81,62	185	149
396	8,2,5	561,775,721	2,11,1	430,347,412	202	149
398	62,31,52	16,32,26	55,78,93	13,14,11	152	149
400	1,5,7	0,0,0	5,7,5	0,0,3	162	149
401	1,1,0	3,2,0	4,0,4	0,0,0	162	149
402	2,9,0	1376,1593,1536	5,8,5	1327,1352,1531	169	149
403	43,38,25	2,4,0	27,53,25	2,0,4	201	149
404	656,708,632	0,3,3	380,405,484	0,0,0	152	149
406	191,266,253	29,33,41	238,215,282	51,51,70	154	149
407	27,38,18	154,132,161	36,37,27	148,132,179	210	149
408	3471,4621,3861	32,31,28	2979,2967,3233	8,3,5	298	149
409	52,98,77	0,0,1	72,83,93	0,2,0	298	149
410	3875,4978,4726	3,1,1	2910,2628,2838	0,0,0	155	149
411	28,43,32	900,1143,1226	36,59,45	823,716,756	298	149
412	9,18,4	105,142,108	15,9,15	70,73,59	164	149
413	136,193,161	7,14,29	64,95,96	3,2,6	153	149
415	4,5,0	0,0,0	0,18,0	0,2,0	165	149
417	1126,1613,1405	20,37,17	1261,1336,1422	13,8,26	298	149
418	389,589,549	0,0,3	519,542,657	0,0,2	298	149
419	20,30,52	2,7,0	59,70,80	7,5,6	154	149
420	36,60,76	0,0,0	96,93,55	1,0,0	298	149
421	287,384,372	96,127,160	218,263,321	135,123,179	178	149
422	87,91,99	71,70,86	96,70,96	34,39,49	207	149
423	43,45,64	496,734,602	39,54,49	362,339,391	172	149
424	430,633,593	6,10,15	401,402,339	11,7,8	239	149
425	383,541,512	2,0,0	351,395,313	0,0,0	298	149
426	5,12,9	138,208,163	1,2,5	133,88,93	163	149
431	441,631,540	1,7,1	305,251,218	10,0,1	154	149
433	160,212,230	54,82,96	188,188,227	98,82,85	298	149
434	158,209,168	72,117,71	218,207,243	64,65,117	155	149
435	104,160,153	180,170,181	85,122,138	261,250,389	162	149
436	167,175,208	0,2,0	134,86,104	0,0,0	153	149
442	31,61,73	0,0,3	57,44,63	0,0,0	298	149
443	173,171,227	0,0,4	132,107,145	0,0,0	298	149
444	179,174,248	0,0,1	141,109,124	0,0,0	298	149
445	26,25,32	2,0,0	23,26,27	0,0,0	298	149
447	29,32,35	0,0,3	32,32,25	4,1,3	249	149
448	197,232,254	13,6,10	209,168,235	5,4,4	298	149
449	508,712,621	3,6,4	395,392,430	16,4,3	223	149
450	211,300,272	0,0,2	128,130,170	0,0,0	298	149
451	283,416,409	1,4,0	304,239,260	2,0,0	225	149
452	352,509,421	0,4,0	292,275,311	0,4,0	298	149
453	360,479,459	0,1,0	266,278,348	1,0,0	279	149
454	375,494,509	2,1,0	327,290,305	0,0,2	152	149
455	17,29,19	5,10,4	22,2,31	8,12,4	173	149
456	2116,2463,2950	2,0,0	1902,1751,1971	0,0,0	298	149
457	20,38,35	81,92,97	32,25,40	44,38,62	211	149
458	1014,1458,1375	0,1,2	1023,881,1113	0,3,0	291	149
459	127,198,160	0,1,3	288,274,352	0,0,4	298	149
460	2,12,4	365,449,449	1,3,6	291,315,329	166	149
461	17,28,15	154,196,162	16,35,29	119,83,135	197	149
463	299,303,350	4,5,0	194,138,186	0,0,1	174	149
464	107,149,131	0,2,0	172,201,227	0,1,1	202	149
469	957,1058,1156	136,178,147	923,976,914	135,147,125	152	149
470	214,280,275	62,58,46	92,126,140	36,32,21	152	149
471	36,23,35	546,548,727	16,13,5	396,476,455	244	149
472	1,5,8	583,715,784	2,5,2	493,423,486	163	149
473	172,233,197	3,0,5	129,163,139	1,4,1	180	149
474	999,1152,1252	3,0,5	872,805,826	1,4,1	221	149
475	290,370,335	3,0,5	264,270,239	1,4,1	252	149
476	829,921,1066	2,2,11	746,644,687	3,2,0	190	149
477	120,139,149	2,2,11	138,109,100	3,2,0	221	149
478	5,8,5	714,790,922	9,20,15	617,555,602	180	149
479	305,377,348	1,0,0	262,253,231	0,0,0	221	149
480	288,369,334	1,0,0	258,270,239	0,0,0	252	149
481	3,7,4	20,15,18	3,20,15	7,3,7	180	149
482	49,40,78	1017,1219,1171	19,29,36	773,640,692	166	149
483	6,6,5	23,21,20	9,0,3	23,23,14	175	149
484	49,48,59	0,2,0	49,28,45	0,1,0	259	149
485	687,748,759	1,0,0	521,523,664	0,0,0	295	149
486	19,19,26	14,37,31	30,18,17	38,17,30	152	149
487	60,71,68	640,787,814	65,126,68	686,656,721	186	149
488	332,383,412	366,353,382	215,238,211	357,373,385	152	149
489	100,88,78	3,5,2	61,38,66	4,0,0	154	149
490	647,721,757	22,32,30	469,529,509	53,30,55	154	149
491	138,185,134	20,22,12	176,133,152	19,7,14	175	149
492	124,177,188	19,51,45	169,135,145	58,60,56	152	149
493	313,384,336	24,12,11	331,242,252	17,25,40	242	149
494	1039,1347,1379	0,0,1	945,979,1038	2,0,1	158	149
495	134,176,177	0,0,2	185,136,115	0,0,0	298	149
496	60,67,64	5,6,5	100,72,78	5,10,3	153	149
497	18,11,10	0,0,0	0,10,8	1,0,0	153	149
498	4,5,4	0,0,2	1,1,7	0,0,4	153	149
499	191,236,256	53,70,36	116,162,179	47,39,101	235	149
500	3,2,3	2,1,0	2,0,2	4,4,3	173	149
510	0,0,0	0,1,2	2,0,4	1,0,0	167	149
511	9,7,26	53,106,96	20,11,10	103,94,97	167	149
518	309,321,415	38,116,101	314,345,394	44,51,45	222	149
522	10,22,13	2,4,1	26,10,9	0,0,0	173	149
523	1,0,0	0,1,0	1,9,5	0,0,0	154	149
524	11,12,16	0,0,2	23,39,16	1,2,1	172	149
525	8,17,5	243,264,217	2,10,9	117,152,128	152	149
526	18,18,18	390,504,384	9,6,3	316,365,361	152	149
527	43,14,79	13,1,1	45,36,64	0,0,0	298	149
528	11,5,15	0,2,1	7,1,0	2,2,0	175	149
529	2,0,3	8,3,10	2,6,2	0,3,2	298	149
530	0,0,1	5,2,0	1,0,0	0,1,0	152	149
532	2,5,19	83,130,109	13,0,6	95,94,59	165	149
533	30,94,28	5,1,0	13,42,20	3,2,0	155	149
534	80,99,129	0,0,0	98,89,109	1,0,0	164	149
540	43,59,53	0,1,0	92,57,98	0,0,0	298	149
541	104,104,110	1,0,2	96,70,60	0,2,0	152	149
542	155,187,172	0,0,0	144,119,113	2,0,0	155	149
544	676,765,970	3,0,3	566,552,604	0,9,0	260	149
546	256,282,370	9,3,16	241,236,243	0,11,3	152	149
548	785,1011,960	6,0,3	449,494,650	0,1,2	294	149
549	746,857,963	12,26,8	543,594,758	3,10,22	270	149
550	4,15,8	187,194,163	11,14,27	167,141,154	298	149
551	391,453,515	0,4,0	243,294,319	0,0,0	298	149
552	294,364,389	131,230,111	329,280,343	110,128,101	215	149
553	440,617,518	0,1,0	520,534,615	0,0,1	298	149
554	5400,6202,6787	7,7,9	5035,5443,6659	4,5,3	170	149
562	35,13,29	0,0,0	10,12,20	0,2,0	153	149
565	529,460,571	21,18,27	610,611,737	23,7,12	234	149
566	3030,3230,3699	874,791,808	3542,3444,4249	564,617,682	201	149
567	184,162,201	2,4,5	88,125,138	0,1,2	154	149
568	31,14,6	4,0,0	6,20,36	0,0,0	152	149
571	4,4,3	208,275,269	7,7,12	167,229,230	165	149
573	24,51,58	1,5,4	39,21,21	1,4,9	251	149
574	39,74,87	1,5,4	50,35,32	1,4,9	260	149
575	16,24,29	1,1,0	17,15,14	6,1,3	158	149
576	7,3,0	0,0,0	3,1,6	0,0,2	154	149
577	187,161,175	4,9,1	107,126,135	7,2,4	154	149
578	388,500,613	3,3,3	566,550,725	3,6,2	298	149
579	134,188,164	7,1,3	127,101,131	2,2,4	202	149
580	414,513,486	44,57,52	392,379,484	29,39,33	202	149
581	286,290,330	0,2,0	300,409,421	0,1,2	249	149
583	0,0,3	0,6,0	0,0,1	0,0,1	251	149
584	3,9,5	0,0,0	0,2,5	3,0,0	152	149
585	4,21,9	3,0,0	8,3,5	0,0,0	152	149
586	6,3,7	0,0,7	9,4,4	0,0,0	152	149
588	809,967,964	2,1,0	889,888,1114	2,4,0	176	149
590	348,401,407	7,35,6	376,321,338	11,14,31	155	149
591	0,0,1	3,2,2	2,0,1	9,1,8	298	149
592	957,1307,1170	2846,3261,2912	1051,1109,1421	3769,4191,5147	152	149
593	8,17,4	38,30,17	7,15,11	42,44,28	152	149
594	72,80,75	2,1,0	37,48,69	0,5,0	298	149
595	355,346,288	5,11,5	253,321,364	0,2,6	298	149
596	1881,2407,2073	2,3,1	2421,2686,3517	0,1,1	298	149
598	57,75,94	707,923,930	112,106,104	578,575,586	298	149
600	7393,7341,6674	161,137,134	4210,4779,5874	76,59,110	272	149
601	20,13,5	6,9,12	9,7,8	4,9,7	209	149
603	235,256,331	1,0,4	223,245,254	0,1,3	151	149
604	0,0,3	0,0,2	2,0,0	0,9,0	236	149
607	12,12,19	55,50,76	27,19,18	70,91,109	193	149
609	1,3,14	3400,4041,4107	8,2,6	2686,2494,2737	209	149
610	2730,3422,3699	129,121,171	2512,2298,2710	94,100,127	179	149
611	15,8,10	1249,1519,1739	10,2,14	1254,1246,1308	231	149
612	1,9,7	0,0,4	2,1,0	0,2,4	152	149
613	726,885,1056	1595,1970,2304	609,616,644	1669,1516,1671	152	149
614	3123,3253,3757	34,36,85	2490,2344,2498	26,67,65	170	149
615	4,4,6	4992,5507,6580	9,6,9	4246,3745,4109	241	149
617	241,261,296	509,565,624	196,155,228	542,460,479	176	149
618	244,269,297	50,53,61	200,159,234	54,53,41	179	149
619	512,573,625	50,53,61	546,464,485	54,53,41	152	149
620	313,421,382	150,147,150	329,228,251	162,147,140	152	149
621	38,69,38	7,0,0	46,47,36	0,9,2	157	149
622	38,34,22	96,115,102	17,22,21	86,129,91	169	149
623	132,164,145	1,0,0	186,114,150	0,0,0	153	149
624	72,89,110	28,25,24	96,49,111	18,18,17	265	149
625	208,260,359	2,1,5	259,215,285	1,0,5	154	149
626	0,0,3	331,377,468	3,0,0	328,251,344	172	149
627	70,72,91	140,180,152	55,112,103	241,157,268	264	149
628	1384,1869,1668	0,0,0	1222,1114,1296	0,0,1	243	149
629	1733,1981,1795	13,1,2	1492,1288,1578	3,1,4	156	149
630	178,199,162	3,16,5	172,124,114	1,3,7	152	149
631	3,7,6	188,225,285	7,9,12	191,187,228	162	149
632	6,15,6	5,0,0	5,5,2	1,0,0	153	149
633	92,88,85	12,18,13	66,76,93	3,10,6	153	149
638	70,83,76	263,282,272	101,74,104	257,203,302	158	149
639	329,481,544	315,451,390	273,233,271	267,320,284	158	149
640	658,783,832	5,4,2	534,497,634	0,1,14	152	149
642	14,14,13	264,418,317	9,20,13	290,238,314	203	149
643	134,198,167	0,5,0	236,329,399	4,0,0	298	149
645	302,334,275	3,4,0	295,374,396	0,1,0	298	149
