ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16	"ENSMUSG00000025151"	"Maged1"	chrX	-	93580899	93581190	93580899	93580962	93581147	93581190	16	64,71,127	4192,4041,5093	144,107,121	4675,4410,5376	334	149	0.36531511165	0.6134762666144897	0.007,0.008,0.011	0.014,0.011,0.01	-0.003
17	"ENSMUSG00000025151"	"Maged1"	chrX	-	93581281	93581671	93581281	93581361	93581579	93581671	17	1354,1450,1548	3722,3700,4667	2579,2813,3341	3826,3439,3880	367	149	0	0.0	0.129,0.137,0.119	0.215,0.249,0.259	-0.113
20	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351277	73351476	73351735	73351867	20	1351,1641,1603	1578,1868,1882	1836,2612,2734	1913,2028,1839	408	149	0.000199002834255	0.0011818264345574256	0.238,0.243,0.237	0.26,0.32,0.352	-0.071
21	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73352681	73353740	73352681	73352781	73353568	73353740	21	550,651,599	2994,3684,3847	957,1269,1276	4194,4866,5203	936	149	5.89921375802e-05	0.0004007666619321542	0.028,0.027,0.024	0.035,0.04,0.038	-0.011
22	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344964	73344183	73344377	73344929	73344964	22	288,296,244	942,1448,1312	288,259,302	1207,935,1149	701	149	0.179507212272	0.35359273499157823	0.061,0.042,0.038	0.048,0.056,0.053	-0.005
23	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73326355	73327006	73326355	73326722	73326877	73327006	23	34,22,23	612,746,737	26,33,67	675,1124,1125	304	149	0.440793664987	0.7039745664774573	0.027,0.014,0.015	0.019,0.014,0.028	-0.002
24	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73331783	73331825	73332053	73332119	24	622,622,654	36,36,64	1092,1669,1819	12,26,28	377	149	0	0.0	0.872,0.872,0.802	0.973,0.962,0.963	-0.117
25	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73331783	73331945	73332053	73332119	25	410,375,435	0,0,2	714,1073,1126	0,0,0	257	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
26	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73332119	73331783	73331825	73332056	73332119	26	623,631,654	192,297,266	1092,1671,1823	131,158,159	380	149	0	0.0	0.56,0.454,0.491	0.766,0.806,0.818	-0.295
27	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332625	73332056	73332119	73332534	73332625	27	716,842,823	2,2,3	1320,2065,2387	9,15,4	564	149	0.100009676946	0.22075982228018584	0.99,0.991,0.986	0.975,0.973,0.994	0.008
28	"ENSMUSG00000031387"	"Renbp"	chrX	-	72972721	72974123	72972721	72973868	72974013	72974123	28	37,24,40	422,428,534	33,38,52	457,470,516	294	149	0.337780380725	0.5739546308197893	0.043,0.028,0.037	0.035,0.039,0.049	-0.005
29	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72830789	72832559	72830789	72830912	72832440	72832559	29	575,701,578	3661,4193,3640	447,504,541	2760,2714,3088	1677	149	0.431771025993	0.6932688765608285	0.014,0.015,0.014	0.014,0.016,0.015	-0.001
30	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72834030	72833405	72833480	72833964	72834030	30	648,755,798	61,38,52	727,659,858	36,55,27	633	149	0.141576000988	0.29405507559001504	0.714,0.824,0.783	0.826,0.738,0.882	-0.042
32	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258833	72258961	32	568,700,601	128,142,159	494,664,885	92,163,160	556	149	0.280447939892	0.49849690802408525	0.543,0.569,0.503	0.59,0.522,0.597	-0.031
33	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258833	72258961	33	286,360,265	271,310,272	173,292,322	313,329,407	520	149	0.000590254763678	0.003050783627252141	0.232,0.25,0.218	0.137,0.203,0.185	0.058
34	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258426	72258846	72258961	34	586,728,625	2,19,9	502,686,911	6,5,8	569	149	0.0654803975094	0.15880878016647587	0.987,0.909,0.948	0.956,0.973,0.968	-0.018
35	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258961	72258379	72258462	72258846	72258961	35	304,388,289	21,24,25	181,314,348	15,13,13	533	149	0.0891103602307	0.20268792780438866	0.802,0.819,0.764	0.771,0.871,0.882	-0.046
37	"ENSMUSG00000035967"	"Ints6l"	chrX	+	55538398	55542094	55538398	55538493	55541875	55542094	37	480,712,633	0,14,0	411,543,727	0,4,5	3531	149	0.827878328866	1.0	1.0,0.682,1.0	1.0,0.851,0.86	-0.01
39	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145041	52143453	52144367	52145018	52145041	39	365,413,449	11,6,11	498,529,687	2,3,9	800	149	0.00108990800044	0.005209110023226564	0.861,0.928,0.884	0.979,0.97,0.934	-0.07
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	40	329,426,374	1,10,1	356,383,472	0,0,6	385	149	0.0942737411495	0.2112179322318904	0.992,0.943,0.993	1.0,1.0,0.968	-0.013
41	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	41	29,28,27	98,103,108	31,34,37	77,86,139	642	149	0.223567277728	0.41789256133941427	0.064,0.059,0.055	0.085,0.084,0.058	-0.016
44	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	44	115,125,125	524,485,525	170,234,249	406,437,487	1413	149	8.97126817279e-11	2.1743201983647115e-09	0.023,0.026,0.024	0.042,0.053,0.051	-0.024
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	46	29,25,8	227,373,303	13,26,27	257,242,263	542	149	0.275401881983	0.49199014705428734	0.034,0.018,0.007	0.014,0.029,0.027	-0.004
47	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	47	219,294,188	348,533,453	342,355,502	424,376,465	950	149	1.27206415401e-08	2.064657973047e-07	0.09,0.08,0.061	0.112,0.129,0.145	-0.052
48	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	48	6,8,16	298,232,375	8,5,6	275,207,286	235	149	0.291299620366	0.5127044839317184	0.013,0.021,0.026	0.018,0.015,0.013	0.005
49	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	49	51,37,68	105,175,146	18,35,37	119,83,113	295	149	0.166259468791	0.33242626229281885	0.197,0.096,0.19	0.071,0.176,0.142	0.031
51	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	51	1333,1422,1607	8081,7825,7930	1174,1314,1471	3954,3318,4004	774	149	2.28705943073e-14	9.322366111396033e-13	0.031,0.034,0.038	0.054,0.071,0.066	-0.029
52	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	52	68,124,121	584,602,768	47,68,66	414,446,455	234	149	0.237982297248	0.4395687436810381	0.069,0.116,0.091	0.067,0.088,0.085	0.012
53	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	53	1,1,4	1016,1074,1212	1,5,1	1075,943,997	236	149	1	1.0	0.001,0.001,0.002	0.001,0.003,0.001	-0.0
55	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	55	51,74,37	3402,3603,4118	40,35,51	3659,3962,4077	241	149	0.757152270118	1.0	0.009,0.013,0.006	0.007,0.005,0.008	0.003
57	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	57	234,178,209	9,6,4	191,166,239	6,13,1	2279	149	0.945160894807	1.0	0.63,0.66,0.774	0.675,0.455,0.94	-0.002
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	58	8,6,7	147,212,166	6,8,9	164,136,197	270	149	0.653896024686	0.9110070857951182	0.029,0.015,0.023	0.02,0.031,0.025	-0.003
59	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	59	5,5,1	340,434,432	3,4,3	414,341,378	229	149	1	1.0	0.009,0.007,0.002	0.005,0.008,0.005	0.0
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	60	89,148,91	33,47,33	47,96,90	39,51,50	406	149	0.00182815717278	0.008176558327633242	0.497,0.536,0.503	0.307,0.409,0.398	0.141
61	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	61	105,168,111	3,0,0	79,150,105	4,0,1	319	149	0.883890086048	1.0	0.942,1.0,1.0	0.902,1.0,0.98	0.02
62	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	62	434,581,430	1370,1692,1670	311,393,451	1489,1326,1654	1718	149	0.079246891078	0.1843151503836991	0.027,0.029,0.022	0.018,0.025,0.023	0.004
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	64	230,246,264	241,300,341	462,491,497	304,301,333	1250	149	5.80941383888e-09	1.0165057287835393e-07	0.102,0.089,0.084	0.153,0.163,0.151	-0.064
65	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	65	51,93,30	220,257,322	56,55,64	296,269,344	336	149	0.486147667142	0.7516665931515827	0.093,0.138,0.04	0.077,0.083,0.076	0.012
77	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	77	21,14,23	909,1152,1133	30,44,32	793,650,715	487	149	0.00639721252733	0.023343643271142127	0.007,0.004,0.006	0.011,0.02,0.014	-0.009
83	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	83	399,482,600	2,1,10	432,384,487	0,0,0	675	149	0.00386090413485	0.01533672550576628	0.978,0.991,0.93	1.0,1.0,1.0	-0.034
85	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	85	289,262,277	2911,2941,2708	237,151,249	1635,1808,1947	779	149	0.061129429084	0.1508055447897579	0.019,0.017,0.019	0.027,0.016,0.024	-0.004
86	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	86	137,144,168	714,825,781	103,139,105	515,404,473	480	149	0.0273875009232	0.0780913877675027	0.056,0.051,0.063	0.058,0.096,0.064	-0.016
87	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	87	88,151,98	534,804,834	133,111,138	561,455,606	412	149	0.000293084463081	0.0016793833371749952	0.056,0.064,0.041	0.079,0.081,0.076	-0.025
88	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	88	97,136,115	501,631,658	77,75,81	504,428,588	220	149	0.0548522716309	0.13836504805909866	0.116,0.127,0.106	0.094,0.106,0.085	0.021
89	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	89	36,37,40	11,26,18	81,67,116	9,13,15	537	149	2.17974498397e-05	0.00017034303393247035	0.476,0.283,0.381	0.714,0.588,0.682	-0.281
90	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	90	35,46,23	1937,1997,2155	14,54,33	1655,1526,1665	252	149	0.424923140239	0.6853414136858332	0.011,0.013,0.006	0.005,0.02,0.012	-0.002
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	91	46,31,71	981,1155,1194	52,24,40	1099,1038,1238	1733	149	1	1.0	0.004,0.002,0.005	0.004,0.002,0.003	0.001
92	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	92	124,119,167	997,1285,1207	83,111,105	1209,1195,1215	1024	149	0.00225044737508	0.00972572859567706	0.018,0.013,0.02	0.01,0.013,0.012	0.005
94	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	94	28,49,69	559,701,693	65,52,67	684,550,641	329	149	0.0460324744501	0.11930526434429821	0.022,0.031,0.043	0.041,0.041,0.045	-0.01
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	95	198,218,207	1768,2107,1999	101,92,104	1148,1013,1209	231	149	0.0853979739091	0.19598370595773623	0.067,0.063,0.063	0.054,0.055,0.053	0.01
96	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	96	185,258,310	176,190,236	180,307,214	183,157,194	1573	149	0.717964310058	0.9667184610277951	0.091,0.114,0.111	0.085,0.156,0.095	-0.007
98	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	98	168,244,291	2,13,17	135,167,94	9,2,2	531	149	0.260864269503	0.47092105420596936	0.959,0.84,0.828	0.808,0.959,0.93	-0.023
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	99	187,238,236	380,466,459	193,240,307	264,218,284	1055	149	3.17002246675e-09	5.8014645858327804e-08	0.065,0.067,0.068	0.094,0.135,0.132	-0.054
100	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	100	79,156,136	732,754,838	206,227,264	866,911,983	386	149	1.22885940257e-05	0.00010109905222519702	0.04,0.074,0.059	0.084,0.088,0.094	-0.031
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	101	53,27,39	270,293,292	97,99,107	334,312,359	505	149	2.55897656398e-08	3.856743249998429e-07	0.055,0.026,0.038	0.079,0.086,0.081	-0.042
102	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	102	197,173,195	4014,4397,4387	56,74,107	3129,2948,3265	227	149	5.50862723769e-07	6.39464268660001e-06	0.031,0.025,0.028	0.012,0.016,0.021	0.012
103	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	103	80,120,57	2,3,5	96,77,76	0,3,0	850	149	0.00374078053553	0.014942293742701682	0.875,0.875,0.666	1.0,0.818,1.0	-0.134
104	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	104	46,39,46	391,462,426	56,52,44	252,179,285	351	149	1.42798398473e-06	1.5021051475737564e-05	0.048,0.035,0.044	0.086,0.11,0.062	-0.044
105	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	105	12,17,40	353,384,427	13,24,14	329,336,316	236	149	0.516353812819	0.7840431614734317	0.021,0.027,0.056	0.024,0.043,0.027	0.003
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	106	20,12,9	314,369,416	2,1,4	375,370,401	236	149	0.000144775881541	0.0008984620883867941	0.039,0.02,0.013	0.003,0.002,0.006	0.02
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	107	64,77,104	178,201,213	206,309,324	173,201,151	666	149	0	0.0	0.074,0.079,0.098	0.21,0.256,0.324	-0.18
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	108	13,16,25	224,273,302	4,12,24	255,248,238	243	149	0.306197347426	0.5336879908732081	0.034,0.035,0.048	0.01,0.029,0.058	0.007
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	109	24,45,44	221,247,290	71,72,117	197,189,184	404	149	3.67483821151e-14	1.41738114674047e-12	0.039,0.063,0.053	0.117,0.123,0.19	-0.092
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	110	0,8,18	166,218,205	8,14,1	202,174,249	234	149	0.605639409184	0.8679359393163427	0.0,0.023,0.053	0.025,0.049,0.003	-0.0
111	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	111	12,19,44	292,381,341	29,26,14	343,368,452	228	149	0.282529197671	0.5014508817644121	0.026,0.032,0.078	0.052,0.044,0.02	0.007
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	112	278,413,385	162,160,181	363,309,385	91,93,105	379	149	1.82932686832e-05	0.00014549435646704745	0.403,0.504,0.455	0.611,0.566,0.59	-0.135
113	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	113	23,21,41	36,76,47	6,30,7	67,57,60	268	149	0.00181211106949	0.008114909371111898	0.262,0.133,0.327	0.047,0.226,0.061	0.129
114	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	114	39,37,38	208,325,283	25,24,47	228,196,201	228	149	0.651922007214	0.9099004824422637	0.109,0.069,0.081	0.067,0.074,0.133	-0.005
116	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	116	1433,1750,1525	1643,1967,1922	1435,1295,1515	1658,1643,1983	1567	149	0.52998587156	0.7950896366732413	0.077,0.078,0.07	0.076,0.07,0.068	0.004
117	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	117	49,70,55	430,396,402	61,41,36	319,339,331	230	149	0.890787983676	1.0	0.069,0.103,0.081	0.11,0.073,0.066	0.001
118	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	118	57,63,74	169,163,218	15,26,29	139,155,141	225	149	2.10846266391e-06	2.167064634798043e-05	0.183,0.204,0.184	0.067,0.1,0.12	0.095
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	119	59,35,45	164,184,205	42,53,77	121,88,116	552	149	2.28489058907e-06	2.3283814042596847e-05	0.089,0.049,0.056	0.086,0.14,0.152	-0.061
120	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	120	4,0,0	0,0,1	0,4,4	0,0,1	234	149	1	1.0	1.0,NA,0.0	NA,1.0,0.718	-0.359
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	121	2,0,0	0,2,2	0,0,2	2,0,1	226	149	1	1.0	1.0,0.0,0.0	0.0,NA,0.569	0.049
123	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	123	40,86,106	1876,2230,2004	60,68,55	1411,1446,1513	289	149	0.424605365089	0.6853414136858332	0.011,0.019,0.027	0.021,0.024,0.018	-0.002
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	124	77,89,84	1876,2167,1885	63,59,78	1419,1329,1375	234	149	0.30180493381	0.5280850232080342	0.025,0.025,0.028	0.027,0.027,0.035	-0.004
125	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	125	0,0,0	159,188,206	1,2,11	189,136,160	310	149	0.972678231143	1.0	0.0,0.0,0.0	0.003,0.007,0.032	-0.014
126	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	126	31,37,43	428,452,453	18,14,16	372,357,384	248	149	0.000377535055752	0.0020963130727282104	0.042,0.047,0.054	0.028,0.023,0.024	0.023
127	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	127	13,1,23	213,261,324	11,15,10	129,134,111	234	149	0.00619352020334	0.02269270374809048	0.037,0.002,0.043	0.052,0.067,0.054	-0.03
129	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	129	2,0,0	16,25,27	4,2,0	22,25,21	241	149	0.115889936765	0.25011865413721723	0.072,0.0,0.0	0.101,0.047,0.0	-0.025
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	130	1,10,11	9,21,22	14,9,10	17,24,13	879	149	0.246074579553	0.45068647473469425	0.018,0.075,0.078	0.122,0.06,0.115	-0.042
131	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	131	9,5,10	687,626,833	15,21,9	643,540,664	277	149	0.302285141008	0.52840974697646	0.007,0.004,0.006	0.012,0.02,0.007	-0.007
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	132	50,53,71	774,957,1112	54,71,85	820,759,932	408	149	0.0218651362323	0.0654676491362772	0.023,0.02,0.023	0.023,0.033,0.032	-0.007
133	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	133	75,73,50	30,33,22	141,152,175	36,19,16	791	149	5.56240068518e-05	0.0003800444049093459	0.32,0.294,0.3	0.425,0.601,0.673	-0.262
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	134	5,1,2	55,60,46	6,12,19	66,49,64	224	149	2.80180404966e-05	0.00021025253401946484	0.057,0.011,0.028	0.057,0.14,0.165	-0.089
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	135	86,148,95	49,37,26	153,105,191	36,30,28	715	149	0.059199531637	0.14725986129120597	0.268,0.455,0.432	0.47,0.422,0.587	-0.108
136	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	136	23,27,36	253,326,317	13,20,23	383,382,431	377	149	0.000193518606369	0.0011588501519959984	0.035,0.032,0.043	0.013,0.02,0.021	0.019
137	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	137	23,16,13	0,0,2	6,9,42	1,0,3	1878	149	0.0727187815842	0.1727432248625996	1.0,1.0,0.34	0.323,1.0,0.526	0.164
138	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	138	46,33,48	160,198,218	30,12,37	101,103,99	222	149	0.50297848806	0.7693747704354883	0.162,0.101,0.129	0.166,0.073,0.201	-0.016
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	139	25,28,39	154,217,221	25,21,21	100,110,135	233	149	0.27798486987	0.49510016297104764	0.094,0.076,0.101	0.138,0.109,0.09	-0.022
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	16,24,39	1,12,12	41,38,78	13,9,24	390	149	0.870069846077	1.0	0.859,0.433,0.554	0.546,0.617,0.554	0.043
141	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	141	14,14,0	0,0,0	2,11,8	0,3,0	1481	149	1	1.0	1.0,1.0,NA	1.0,0.269,1.0	0.244
142	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	142	96,121,103	727,1002,959	157,128,163	825,783,882	269	149	0.00030036151089	0.0017183361077550718	0.068,0.063,0.056	0.095,0.083,0.093	-0.028
143	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087103	4087396	4087103	4087191	4087289	4087396	143	14,25,29	2372,2846,2704	24,19,31	2157,1806,2100	247	149	1	1.0	0.004,0.005,0.006	0.007,0.006,0.009	-0.002
144	"ENSMUSG00000024871"	"Doc2g"	chr19	+	4054322	4054648	4054322	4054432	4054512	4054648	144	3,7,5	31,24,26	2,3,2	29,20,47	229	149	0.0290853961556	0.08195547212108185	0.059,0.16,0.111	0.043,0.089,0.027	0.057
