ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
36	"ENSMUSG00000031297"	"Slc7a3"	chrX	-	100123706	100124477	100124313	100124477	100123305	100123414	36	675,674,688	1,0,4	536,560,576	2,0,0	298	149	1	1.0	0.997,1.0,0.989	0.993,1.0,1.0	-0.002
38	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351277	73351476	73352681	73352781	38	2346,2840,2855	0,2,0	3195,3965,4062	0,0,7	298	149	1	1.0	1.0,0.999,1.0	1.0,1.0,0.997	0.001
39	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73344929	73344964	73345541	73345627	39	863,1384,1233	35,42,38	1173,887,1018	43,27,30	155	149	0.874267835735	1.0	0.96,0.969,0.969	0.963,0.969,0.97	-0.001
40	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73331945	73331783	73331825	73332053	73332119	40	212,247,221	36,36,64	378,596,693	12,26,28	269	149	1.11022302463e-16	1.4015455462929119e-14	0.765,0.792,0.657	0.946,0.927,0.932	-0.197
41	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332625	73332056	73332119	73332710	73332788	41	172,202,208	90,121,140	442,749,852	29,52,30	298	149	0	0.0	0.489,0.455,0.426	0.884,0.878,0.934	-0.442
42	"ENSMUSG00000031387"	"Renbp"	chrX	-	72973792	72973868	72973834	72973868	72973286	72973459	42	140,104,177	5,2,1	145,107,137	1,1,0	191	149	0.480122709117	0.9987781166676212	0.956,0.976,0.993	0.991,0.988,1.0	-0.018
43	"ENSMUSG00000031387"	"Renbp"	chrX	-	72973792	72973868	72973834	72973868	72973610	72973686	43	537,496,638	48,62,53	646,569,620	32,50,39	191	149	0.00758585975949	0.044917398500845106	0.897,0.862,0.904	0.94,0.899,0.925	-0.034
44	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72834030	72833405	72833480	72834259	72834432	44	1532,1942,1982	7,0,0	1610,1260,1539	0,0,0	298	149	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
45	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723524	72723662	72723524	72723653	72723737	72723840	45	198,285,229	2,0,1	242,170,198	1,6,0	158	149	0.9203686639	1.0	0.989,1.0,0.995	0.996,0.964,1.0	0.008
46	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723524	72723677	72723524	72723653	72723737	72723840	46	1,0,5	2,0,1	2,0,1	1,6,0	173	149	1	1.0	0.301,NA,0.812	0.633,0.0,1.0	0.012
48	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72257954	72258191	72257954	72258087	72258379	72258462	48	38,13,32	432,533,522	29,26,42	429,555,655	253	149	0.727156780903	1.0	0.049,0.014,0.035	0.038,0.027,0.036	-0.001
49	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258833	72258961	49	553,650,608	128,142,159	634,701,970	92,163,160	185	149	0.0129636218236	0.0685313073287799	0.777,0.787,0.755	0.847,0.776,0.83	-0.045
50	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258846	72258961	50	303,364,361	2,19,9	336,385,576	6,5,8	185	149	0.0219115135295	0.10367726641544527	0.992,0.939,0.97	0.978,0.984,0.983	-0.015
51	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72259646	72259715	51	286,340,338	8,0,0	322,376,567	4,0,9	185	149	0.795352956504	1.0	0.966,1.0,1.0	0.985,1.0,0.981	0.0
52	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72261328	72261446	52	283,340,336	0,0,2	321,372,563	0,0,0	185	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
53	"ENSMUSG00000073131"	"Vma21"	chrX	+	70860395	70860673	70860395	70860546	70863673	70863783	53	34,17,37	720,702,670	8,16,8	514,564,652	276	149	0.000107750792225	0.001504696903814602	0.025,0.013,0.029	0.008,0.015,0.007	0.012
62	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20584232	20584511	62	364,539,468	0,0,1	464,448,551	0,0,0	298	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
63	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20511675	20511836	20511675	20511833	20512007	20512105	63	101,119,136	110,116,155	71,81,99	116,55,93	152	149	0.836355647208	1.0	0.474,0.501,0.462	0.375,0.591,0.511	-0.013
64	"ENSMUSG00000031012"	"Cask"	chrX	-	13652157	13652288	13652175	13652288	13580904	13581010	64	38,53,53	371,370,403	24,39,28	257,252,276	167	149	0.575473501818	1.0	0.084,0.113,0.105	0.077,0.121,0.083	0.007
65	"ENSMUSG00000031169"	"Porcn"	chrX	-	8064444	8065391	8065305	8065391	8064213	8064324	65	9,3,6	12,31,19	6,15,7	28,22,11	298	149	0.249377583193	0.6504426880637255	0.273,0.046,0.136	0.097,0.254,0.241	-0.046
66	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009489	8009571	8008606	8009194	66	3292,3782,3808	4244,4993,4881	2210,2106,2437	2426,2555,2646	153	149	0.104732099335	0.3421682251565838	0.43,0.425,0.432	0.47,0.445,0.473	-0.034
67	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010811	8010918	8009489	8009568	67	172,154,245	8,0,4	134,124,179	0,0,0	298	149	0.00445841288913	0.03006570743182538	0.915,1.0,0.968	1.0,1.0,1.0	-0.039
68	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010811	8010918	8009896	8009990	68	10349,11323,12337	0,0,0	6674,5904,7078	3,0,0	298	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
69	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7750571	7750747	7750571	7750672	7751987	7752170	69	4,1,5	846,935,990	2,5,4	771,743,777	224	149	1	1.0	0.003,0.001,0.003	0.002,0.004,0.003	-0.001
70	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7751987	7752170	7751987	7752131	7755850	7756002	70	708,752,805	4,0,7	508,623,575	0,0,1	188	149	1	1.0	0.993,1.0,0.989	1.0,1.0,0.998	-0.005
71	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759654	7758378	7759106	7760429	7760703	71	64,80,99	31,67,52	110,126,126	60,42,49	298	149	0.0571756219366	0.2166221642639971	0.508,0.374,0.488	0.478,0.6,0.562	-0.09
72	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733905	7734077	7733905	7734062	7734161	7734310	72	24,1,9	432,506,598	4,13,8	535,415,464	164	149	0.391078663935	0.8828642799562662	0.048,0.002,0.013	0.007,0.028,0.015	0.004
74	"ENSMUSG00000031148"	"Gpkow"	chrX	+	7571538	7571671	7571538	7571611	7572249	7572388	74	213,288,401	0,2,2	227,251,294	0,0,0	209	149	1	1.0	1.0,0.99,0.993	1.0,1.0,1.0	-0.006
75	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535841	7535997	7535165	7535256	75	2755,3465,3903	0,0,0	3582,3580,3920	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
76	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56790316	56790421	76	93,115,93	0,5,0	99,83,106	0,0,0	232	149	0.494563782886	1.0	1.0,0.937,1.0	1.0,1.0,1.0	-0.021
77	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56795397	56795517	77	272,417,367	45,36,35	297,345,353	4,28,10	232	149	7.8752421917e-07	2.0372347833610823e-05	0.795,0.882,0.871	0.979,0.888,0.958	-0.092
81	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46295209	46295308	81	215,243,229	6,0,3	231,161,252	0,0,5	298	149	0.233110122302	0.6177124651428313	0.947,1.0,0.974	1.0,1.0,0.962	-0.014
82	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	82	268,297,304	423,488,532	201,202,204	396,345,458	161	149	0.101518213473	0.3351375331807406	0.37,0.36,0.346	0.32,0.351,0.292	0.038
83	"ENSMUSG00000038754"	"Elovl3"	chr19	+	46120335	46120706	46120335	46120612	46121562	46121694	83	4,6,6	4,7,10	4,1,0	0,0,0	243	149	1	1.0	0.38,0.345,0.269	1.0,1.0,NA	-0.669
84	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45767025	45767123	45762100	45762199	84	30,41,36	2,1,1	22,34,41	0,0,0	298	149	0.205805341361	0.5648014411611444	0.882,0.953,0.947	1.0,1.0,1.0	-0.073
85	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45767025	45767123	45764486	45764658	85	1111,1320,1224	0,0,2	1151,1154,1332	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
86	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45394983	45395025	86	22,25,24	2,2,0	16,20,15	0,0,3	281	149	0.538277289475	1.0	0.854,0.869,1.0	1.0,1.0,0.726	-0.001
87	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45411571	45411679	87	27,29,24	7,5,2	29,27,34	0,2,5	281	149	0.0626276575327	0.2326398518717739	0.672,0.755,0.864	1.0,0.877,0.783	-0.123
88	"ENSMUSG00000036097"	"Slf2"	chr19	+	44929897	44931378	44929897	44930865	44931887	44931958	88	109,172,102	105,117,130	140,198,214	102,86,98	298	149	0.0013660354835	0.011620506700609164	0.342,0.424,0.282	0.407,0.535,0.522	-0.139
90	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44115804	44115923	44115855	44115923	44113246	44113331	90	220,218,265	2,0,2	176,149,168	0,0,0	200	149	1	1.0	0.988,1.0,0.99	1.0,1.0,1.0	-0.007
92	"ENSMUSG00000049164"	"Zfp518a"	chr19	+	40883148	40883234	40883148	40883230	40885527	40885609	92	5,0,5	0,0,0	3,4,8	1,0,0	153	149	1	1.0	1.0,NA,1.0	0.745,1.0,1.0	0.085
93	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	93	302,293,308	56,64,55	215,287,320	28,26,44	211	149	0.00155866504019	0.012979279332030714	0.792,0.764,0.798	0.844,0.886,0.837	-0.071
94	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	94	252,244,270	56,64,55	211,255,293	28,26,44	235	149	0.000218789539627	0.002666022343871861	0.74,0.707,0.757	0.827,0.861,0.809	-0.098
95	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	95	80,87,96	130,136,134	82,72,106	86,104,133	173	149	0.147864272346	0.443889638769	0.346,0.355,0.382	0.451,0.374,0.407	-0.05
96	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	96	7,15,10	30,18,11	17,9,16	19,17,25	218	149	0.544027097046	1.0	0.138,0.363,0.383	0.379,0.266,0.304	-0.022
98	"ENSMUSG00000024776"	"Stambpl1"	chr19	+	34169628	34170031	34169628	34169995	34197586	34197666	98	167,228,193	125,137,122	160,136,161	161,132,175	185	149	0.000304284139322	0.0034175115434171956	0.518,0.573,0.56	0.445,0.453,0.426	0.109
99	"ENSMUSG00000097855"	"A930007I19Rik"	chr19	-	29498173	29498369	29498247	29498369	29487548	29487729	99	0,4,8	0,4,0	11,3,10	0,0,0	223	149	1	1.0	NA,0.401,1.0	1.0,1.0,1.0	-0.299
100	"ENSMUSG00000059363"	"Fxn"	chr19	-	24249667	24249831	24249710	24249831	24244665	24244763	100	3,3,4	358,424,448	4,8,2	301,341,325	192	149	0.927608519242	1.0	0.006,0.005,0.007	0.01,0.018,0.005	-0.005
102	"ENSMUSG00000052387"	"Trpm3"	chr19	+	22903259	22903470	22903259	22903434	22955655	22955806	102	0,4,2	8,32,12	0,6,3	16,14,28	185	149	0.399300505973	0.8939776036030552	0.0,0.091,0.118	0.0,0.257,0.079	-0.042
104	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16722149	16722321	16722187	16722321	16720359	16720422	104	94,158,118	4,0,2	156,149,218	0,1,2	187	149	0.573077544108	1.0	0.949,1.0,0.979	1.0,0.992,0.989	-0.018
111	"ENSMUSG00000048832"	"Vps37c"	chr19	+	10666114	10666347	10666114	10666343	10683573	10683672	111	92,129,88	198,205,213	82,51,51	126,84,126	153	149	0.586656708351	1.0	0.312,0.38,0.287	0.388,0.372,0.283	-0.021
112	"ENSMUSG00000034445"	"Cyb561a3"	chr19	+	10554814	10555257	10554814	10554927	10556345	10556438	112	99,114,126	6,1,0	87,99,109	0,2,0	298	149	0.113075449138	0.3601070812104218	0.892,0.983,1.0	1.0,0.961,1.0	-0.029
113	"ENSMUSG00000035735"	"Dagla"	chr19	-	10248351	10248563	10248374	10248563	10247080	10247182	113	200,206,211	2,0,3	165,145,131	4,0,0	172	149	1	1.0	0.989,1.0,0.984	0.973,1.0,1.0	0.0
114	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855491	9855612	9853953	9854180	114	713,836,784	10,11,10	513,444,460	0,3,2	298	149	0.00174296091656	0.01413745148847169	0.973,0.974,0.975	1.0,0.987,0.991	-0.019
115	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867366	8867464	115	41,32,41	1190,1437,1372	40,36,72	971,882,1047	298	149	0.000167441728065	0.0021308310232787905	0.017,0.011,0.015	0.02,0.02,0.033	-0.01
116	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823829	8823927	116	801,1038,942	0,0,1	973,933,918	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
117	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715017	8715093	117	2482,3016,2978	1,0,3	1688,1696,1802	3,5,0	298	149	1	1.0	0.999,1.0,0.998	0.996,0.994,1.0	0.002
118	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715211	8715358	118	100,120,107	0,0,2	50,47,57	0,0,0	298	149	1	1.0	1.0,1.0,0.964	1.0,1.0,1.0	-0.012
119	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8715516	8715618	119	3388,4035,4112	11,28,37	2351,2325,2540	0,2,0	281	149	0.267186728377	0.6800333183530743	0.994,0.987,0.983	1.0,0.998,1.0	-0.011
121	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7212427	7212523	7207552	7207648	121	382,492,504	0,0,2	289,250,316	1,6,0	298	149	0.652331609737	1.0	1.0,1.0,0.992	0.993,0.954,1.0	0.015
122	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6942874	6942952	6942876	6942952	6942664	6942765	122	22,5,8	881,948,1048	3,4,12	1132,1022,1029	151	149	0.646642077295	1.0	0.024,0.005,0.007	0.003,0.004,0.011	0.006
123	"ENSMUSG00000118668"	"Rps6ka4"	chr19	-	6817701	6817773	6817747	6817773	6816827	6817046	123	290,398,435	19,23,29	347,254,298	20,26,19	195	149	0.501849571159	1.0	0.921,0.93,0.92	0.93,0.882,0.923	0.012
124	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424317	6424039	6424313	6424578	6424638	124	152,158,212	1373,1713,1892	144,111,141	1252,1119,1394	153	149	0.995843242249	1.0	0.097,0.082,0.098	0.101,0.088,0.09	-0.001
125	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6174182	6174218	6172069	6172185	125	434,459,429	2,4,6	283,196,307	0,0,0	298	149	0.449673460696	0.9595466138989697	0.991,0.983,0.973	1.0,1.0,1.0	-0.018
126	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494532	10494750	10494683	10494750	10494343	10494453	126	557,775,682	162,160,181	675,651,823	91,93,105	298	149	4.20057439943e-08	1.4707184301324526e-06	0.632,0.708,0.653	0.788,0.778,0.797	-0.123
127	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	127	2,2,2	122,122,110	7,0,6	102,86,93	153	149	0.0223747450383	0.1055526088802314	0.016,0.016,0.017	0.063,0.0,0.059	-0.024
130	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852265	5852699	5852425	5852699	5851805	5852089	130	2149,2263,2326	1,5,2	2610,4165,4700	1,3,1	298	149	1	1.0	0.999,0.996,0.998	0.999,0.999,1.0	-0.002
131	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852182	5852699	5852390	5852699	5851805	5852099	131	2456,2610,2663	9,13,5	3080,5191,5814	18,25,12	298	149	1	1.0	0.993,0.99,0.996	0.988,0.99,0.996	0.002
133	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5769975	5770435	5767066	5767224	133	82,173,131	13,41,39	114,96,117	62,55,82	298	149	2.97935934035e-07	8.176398328821392e-06	0.759,0.678,0.627	0.479,0.466,0.416	0.234
134	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5770212	5770435	5767066	5767224	134	53,90,64	3,8,1	63,59,99	0,1,3	298	149	0.00889518157209	0.05113514215212394	0.898,0.849,0.97	1.0,0.967,0.943	-0.064
135	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5769975	5770435	5770212	5770435	5767066	5767224	135	62,95,88	3,8,1	112,99,160	0,1,3	298	149	0.00171828051919	0.014048946421149325	0.912,0.856,0.978	1.0,0.98,0.964	-0.066
137	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101585	5101658	137	418,556,520	11,22,8	393,326,389	0,5,7	298	149	0.0011929696823	0.010400586511985636	0.95,0.927,0.97	1.0,0.97,0.965	-0.029
138	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883475	138	85,114,111	1,0,4	73,87,74	0,0,0	216	149	0.499074695959	1.0	0.983,1.0,0.95	1.0,1.0,1.0	-0.022
139	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883546	139	273,262,247	5,3,1	239,228,245	1,2,3	170	149	0.897481933943	1.0	0.98,0.987,0.995	0.995,0.99,0.986	-0.003
140	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883546	140	343,351,345	0,0,2	309,294,308	0,0,0	216	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
141	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883546	141	75,92,99	0,0,2	71,68,66	0,0,0	195	149	1	1.0	1.0,1.0,0.974	1.0,1.0,1.0	-0.009
143	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674179	143	10,12,15	11,17,22	21,12,16	4,2,13	174	149	0.00118459468413	0.010384946730873	0.438,0.377,0.369	0.818,0.837,0.513	-0.328
144	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674209	144	110,98,130	492,679,684	111,109,107	614,499,662	174	149	0.93403087459	1.0	0.161,0.11,0.14	0.134,0.158,0.122	-0.001
145	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337850	4338013	4337380	4337494	145	758,825,961	1,0,0	779,714,748	0,0,0	298	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
146	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341617	4341669	4340799	4340899	146	837,1087,1139	1,4,0	874,850,939	0,0,0	298	149	1	1.0	0.998,0.993,1.0	1.0,1.0,1.0	-0.003
147	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4315130	4315177	4313935	4314136	147	69,84,63	0,0,0	137,110,130	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.97	0.01
148	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100453217	100453386	100453238	100453386	100452759	100452911	148	184,259,217	19,15,24	317,344,386	19,36,45	170	149	0.639080382207	1.0	0.895,0.938,0.888	0.936,0.893,0.883	0.003
150	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460514	100460587	150	330,312,334	0,0,1	338,343,393	0,0,0	298	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
151	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460892	100460936	151	463,467,530	14,26,19	499,544,563	23,24,18	298	149	0.958879751179	1.0	0.943,0.9,0.933	0.916,0.919,0.94	0.0
152	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247475	4247585	4247111	4247249	152	280,345,348	0,0,0	202,186,181	1,0,0	287	149	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
153	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177548	4177638	153	280,418,417	809,1016,993	366,356,378	829,790,822	160	149	0.152844722387	0.4537892228159662	0.244,0.277,0.281	0.291,0.296,0.3	-0.028
154	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638	154	33,34,18	4,12,15	19,29,19	4,8,13	160	149	0.977432799158	1.0	0.885,0.725,0.528	0.816,0.771,0.576	-0.008
155	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4181227	4181281	155	371,535,590	20,1,17	570,516,625	6,6,10	298	149	0.0110013548771	0.060699783203020274	0.903,0.996,0.946	0.979,0.977,0.969	-0.027
156	"ENSMUSG00000059734"	"Ndufs8"	chr19	-	3962466	3962734	3962469	3962734	3961688	3961746	156	113,155,148	36,24,19	106,116,133	23,12,20	152	149	0.329865614148	0.7946991437031206	0.755,0.864,0.884	0.819,0.905,0.867	-0.029
157	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905176	157	15,25,6	2,0,0	6,7,21	0,0,0	153	149	1	1.0	0.88,1.0,1.0	1.0,1.0,1.0	-0.04
