ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285742	159285900	159306267	159306426	159285161	159285288	159310725	159310773	15	33,14,8	117,155,145	27,20,52	108,131,209	298	298	0.0168806234713	0.12420699780855388	0.22,0.083,0.052	0.2,0.132,0.199	-0.059
16	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285748	159285900	159306267	159306426	159285167	159285288	159310725	159310772	16	24,31,33	117,155,145	26,50,24	108,131,209	298	298	0.765829886637	0.9730432294996502	0.17,0.167,0.185	0.194,0.276,0.103	-0.017
17	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369945	159371960	159372014	159367459	159367513	159373163	159373364	17	78,116,115	24,38,29	119,158,187	18,53,75	298	203	0.980492597109	1.0	0.689,0.675,0.73	0.818,0.67,0.629	-0.008
18	"ENSMUSG00000031295"	"Phka2"	chrX	+	159371960	159372014	159373163	159373364	159369774	159369945	159373934	159374137	18	20,53,38	43,81,94	25,50,76	85,127,174	203	298	0.156212390036	0.4741664243530287	0.406,0.49,0.372	0.302,0.366,0.391	0.07
19	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158334746	158335370	158315663	158315831	158336239	158336890	19	555,730,624	304,413,315	583,829,853	321,385,502	226	298	0.898207426328	1.0	0.707,0.7,0.723	0.705,0.74,0.691	-0.002
20	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158350914	158351010	158357940	158358093	158342833	158342949	158375066	158375390	20	0,1,0	139,146,106	1,0,1	80,80,126	245	298	1	1.0	0.0,0.008,0.0	0.015,0.0,0.01	-0.006
21	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156337878	156338074	156338592	156338687	156335911	156335987	156341880	156342061	21	282,354,364	455,508,497	440,507,554	477,568,688	244	298	0.0131798898947	0.10390940096075164	0.431,0.46,0.472	0.53,0.522,0.496	-0.062
22	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156341880	156342061	156337878	156338074	156344378	156344497	22	309,429,290	294,412,345	366,377,383	504,472,564	298	244	0.0046415990131	0.050918589387557965	0.463,0.46,0.408	0.373,0.395,0.357	0.069
23	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156344378	156344497	156337878	156338074	156351136	156351812	23	13,6,1	286,410,345	1,8,3	497,466,538	268	244	0.180745405152	0.5084765827328754	0.04,0.013,0.003	0.002,0.015,0.005	0.011
24	"ENSMUSG00000046873"	"Mbtps2"	chrX	-	156338592	156338687	156344378	156344497	156337878	156338074	156355854	156355982	24	249,353,319	291,413,341	390,350,468	502,469,538	268	244	0.324431952304	0.6697748303605371	0.438,0.438,0.46	0.414,0.405,0.442	0.025
25	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156249393	156249487	156244956	156245132	156252983	156253104	25	702,829,684	294,398,433	519,493,501	311,326,392	243	214	0.00619716924695	0.06213525412117903	0.678,0.647,0.582	0.595,0.571,0.53	0.07
26	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153997028	153997130	153996127	153996663	153998596	153998680	26	463,551,614	99,158,128	823,618,935	200,150,217	251	190	0.886946721784	1.0	0.78,0.725,0.784	0.757,0.757,0.765	0.003
27	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150963992	150964088	150986927	150987329	150961959	150962086	150991765	150992661	27	150,134,166	95,125,128	128,150,121	133,136,163	245	298	0.0167077915407	0.12355574465245847	0.658,0.566,0.612	0.539,0.573,0.474	0.083
28	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150587441	150587536	150589715	150589856	150586653	150586798	150618219	150618272	28	37,42,63	1254,1507,1582	33,23,24	1063,1004,1166	244	290	0.0801470178966	0.3266062624415678	0.034,0.032,0.045	0.036,0.027,0.024	0.008
29	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150589715	150589856	150618219	150618288	150586322	150586565	150623051	150623150	29	1237,1528,1621	494,584,662	1108,1058,1189	466,470,530	290	218	0.295898913882	0.639493291126775	0.653,0.663,0.648	0.641,0.629,0.628	0.022
30	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150661713	150661905	150664073	150664196	150659808	150659903	150665487	150665725	30	1090,1217,1383	471,559,662	1015,996,1129	494,470,524	298	272	0.691439269766	0.9337844094785862	0.679,0.665,0.656	0.652,0.659,0.663	0.009
31	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150704041	150704157	150704257	150704414	150702571	150703181	150705327	150705460	31	564,769,758	1325,1563,1705	610,627,745	1521,1660,1809	265	298	0.136629865969	0.4383711044168248	0.324,0.356,0.333	0.311,0.298,0.317	0.029
32	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150182670	150182799	150211912	150212012	150164906	150164989	150212832	150212909	32	101,153,143	79,100,127	150,155,208	112,78,75	278	249	0.02138856216	0.14429293660754616	0.534,0.578,0.502	0.545,0.64,0.713	-0.095
33	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873591	149873777	149874671	149874763	149870090	149873410	149879160	149879251	33	740,1043,975	348,375,413	438,378,605	197,132,204	241	298	0.332961115779	0.6795030172194992	0.724,0.775,0.745	0.733,0.78,0.786	-0.018
34	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149870089	149873410	149879160	149879251	34	740,1043,975	1546,1795,1785	438,378,605	978,943,1135	241	298	0.0963176402086	0.3635889418595309	0.372,0.418,0.403	0.356,0.331,0.397	0.036
35	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149874671	149874763	149879160	149879251	149873600	149873777	149879424	149879539	35	1178,1524,1453	1423,1472,1529	828,647,851	880,802,901	240	241	0.640631486856	0.9055422054412889	0.454,0.51,0.488	0.486,0.448,0.487	0.01
36	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134611	141143382	141143432	141133955	141134133	141173300	141173500	36	470,512,519	1450,1597,1718	699,679,804	2562,2351,3136	199	298	0.104102237064	0.3797214244542845	0.327,0.324,0.311	0.29,0.302,0.277	0.031
37	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134614	141143382	141143432	141133955	141134133	141173300	141173500	37	470,512,519	1450,1597,1717	699,679,804	2565,2351,3136	199	298	0.1027278664	0.376423275555405	0.327,0.324,0.312	0.29,0.302,0.277	0.031
38	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141143382	141143480	141133955	141134133	141173300	141173340	38	0,0,0	1452,1601,1717	2,0,0	2564,2351,3136	247	298	1	1.0	0.0,0.0,0.0	0.001,0.0,0.0	-0.0
39	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141134374	141134904	141143382	141143432	141133955	141134133	141173300	141173531	39	470,512,519	1452,1601,1717	699,679,804	2564,2351,3136	199	298	0.106080882002	0.3844663487607023	0.326,0.324,0.312	0.29,0.302,0.277	0.031
40	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366	40	36,33,20	44,60,74	40,51,68	38,55,57	298	247	0.00201670266019	0.028143291408937184	0.404,0.313,0.183	0.466,0.435,0.497	-0.166
41	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101	41	1051,1038,1457	3786,3279,4072	1226,1484,1589	3078,3717,3893	239	226	0.00514402088176	0.054604618561517035	0.208,0.23,0.253	0.274,0.274,0.278	-0.045
42	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324	42	386,423,310	211,248,176	404,385,472	110,120,131	230	201	1.12864351198e-09	1.8977863118653868e-07	0.615,0.598,0.606	0.762,0.737,0.759	-0.146
43	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134652693	134652766	134698771	134698843	43	2,0,0	139,155,174	7,8,2	211,240,272	226	226	0.0355521111644	0.200031817999589	0.014,0.0,0.0	0.032,0.032,0.007	-0.019
44	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843	44	18,15,19	139,155,177	12,31,31	211,241,272	226	226	0.785366295445	0.9803748785785517	0.115,0.088,0.097	0.054,0.114,0.102	0.01
45	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698536	134698613	134698771	134698843	134698301	134698378	134699139	134699222	45	78,64,53	164,133,135	79,59,50	189,256,223	226	221	0.00368066274983	0.04329421768922742	0.317,0.32,0.277	0.29,0.184,0.18	0.087
48	"ENSMUSG00000063663"	"Brwd3"	chrX	-	107868411	107868510	107868950	107869101	107849042	107849203	107876819	107876879	48	115,114,119	33,40,65	100,164,123	42,78,84	298	248	0.122063608123	0.413339857549558	0.744,0.703,0.604	0.665,0.636,0.549	0.067
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	49	190,258,292	121,120,132	229,276,274	119,140,95	244	270	0.374390953179	0.7181273511671272	0.635,0.704,0.71	0.68,0.686,0.761	-0.026
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103676189	103676216	103617774	103617844	103714269	103714670	50	50,54,68	121,119,130	52,42,42	119,146,94	176	270	0.244910275581	0.5860860827159636	0.388,0.41,0.445	0.401,0.306,0.407	0.043
51	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	51	38,50,70	101,90,94	45,38,40	79,71,89	176	244	0.767330032175	0.9733185049607351	0.343,0.435,0.508	0.441,0.426,0.384	0.012
52	"ENSMUSG00000031320"	"Rps4x"	chrX	-	101229108	101229266	101230001	101230173	101228546	101228737	101230960	101231058	52	41663,47034,48432	12315,16110,16822	52590,47269,59849	18310,17076,21257	298	298	0.334196673848	0.6809406602421406	0.772,0.745,0.742	0.742,0.735,0.738	0.015
53	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584365	100584607	100586069	100586288	100582673	100582793	100586656	100586875	53	141,172,216	290,321,403	150,194,132	292,360,324	298	298	0.541801112422	0.8439261974354524	0.327,0.349,0.349	0.339,0.35,0.289	0.016
54	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584428	100584607	100586069	100586288	100582673	100582793	100586656	100586875	54	90,81,62	290,321,403	82,101,98	292,360,324	298	298	0.112452223694	0.3955663575385247	0.237,0.201,0.133	0.219,0.219,0.232	-0.033
55	"ENSMUSG00000015668"	"Pdzd11"	chrX	-	99667188	99667249	99667467	99667566	99666488	99667033	99668138	99668195	55	516,588,461	115,154,192	325,296,337	116,87,108	248	210	0.46460544786	0.7897676630261884	0.792,0.764,0.67	0.703,0.742,0.725	0.019
56	"ENSMUSG00000025151"	"Maged1"	chrX	-	93583460	93584153	93584856	93584930	93582212	93582887	93585497	93585596	56	8133,8188,10063	3895,4422,5514	9010,7931,9301	5042,4851,5270	223	298	0.210643247528	0.5476724435728	0.736,0.712,0.709	0.705,0.686,0.702	0.021
57	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	57	15,19,20	1,0,1	14,24,38	2,0,0	210	252	1	1.0	0.947,1.0,0.96	0.894,1.0,1.0	0.004
58	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74560694	74560819	74564968	74565035	74557904	74558034	74566865	74566964	58	5178,6306,6074	1623,1780,2009	7077,7900,8755	2249,2771,2842	274	216	0.402716501045	0.741724394185413	0.716,0.736,0.704	0.713,0.692,0.708	0.014
59	"ENSMUSG00000031197"	"Vbp1"	chrX	+	74564968	74565035	74566865	74566964	74560694	74560819	74574690	74574829	59	814,977,928	2038,2281,2394	928,972,1275	2899,3172,3894	216	248	0.00571268040675	0.05901140825222637	0.314,0.33,0.308	0.269,0.26,0.273	0.05
60	"ENSMUSG00000031201"	"Brcc3"	chrX	+	74490761	74490893	74491408	74491452	74481541	74481597	74493574	74493751	60	275,343,326	41,31,17	196,220,312	25,26,31	281	193	0.344378477963	0.6897182948180406	0.822,0.884,0.929	0.843,0.853,0.874	0.022
61	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73350708	73350843	73350184	73350292	73351277	73351476	61	2112,2407,2139	1932,2365,2273	2235,2526,2654	2328,2803,2910	249	284	0.269521493883	0.6139200450272998	0.555,0.537,0.518	0.523,0.507,0.51	0.023
62	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73342325	73342388	73343855	73343930	73341228	73341355	73344183	73344377	62	4,7,7	2484,2706,2357	6,4,7	2054,1922,2129	212	224	1	1.0	0.002,0.003,0.003	0.003,0.002,0.003	0.0
63	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345541	73345627	73341228	73341355	73345967	73346206	63	4,4,7	496,650,581	2,5,18	472,370,397	260	235	0.0629362500676	0.28481706328276707	0.007,0.006,0.011	0.004,0.012,0.039	-0.01
64	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	64	1545,1667,1429	302,456,380	1294,1218,1440	319,223,260	260	210	0.0533388347801	0.2567800657449745	0.805,0.747,0.752	0.766,0.815,0.817	-0.031
65	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	65	795,1169,1056	267,326,308	896,693,754	264,220,258	298	197	0.58674032613	0.8723961735204582	0.663,0.703,0.694	0.692,0.676,0.659	0.011
66	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	66	289,405,353	229,337,315	347,437,505	275,456,514	235	230	0.217626336084	0.5565179080562423	0.553,0.54,0.523	0.553,0.484,0.49	0.03
67	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119	67	0,0,0	59,72,58	0,1,0	30,36,17	230	191	1	1.0	0.0,0.0,0.0	0.0,0.023,0.0	-0.008
68	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332053	73332119	73332710	73332788	73331783	73331825	73332904	73333091	68	17,20,37	282,310,336	3,14,18	308,547,544	215	227	6.95888747737e-08	6.60901007920223e-06	0.06,0.064,0.104	0.01,0.026,0.034	0.053
69	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332119	73332710	73332788	73331783	73331825	73332904	73332954	69	63,132,100	282,310,336	51,51,77	308,547,544	212	227	3.00383606877e-09	4.220595418818342e-07	0.193,0.313,0.242	0.151,0.091,0.132	0.125
70	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	70	231,282,262	19,21,28	170,223,226	76,110,173	202	185	0	0.0	0.918,0.925,0.896	0.672,0.65,0.545	0.291
71	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	71	231,282,262	32,49,46	170,223,226	140,196,270	202	240	0	0.0	0.896,0.872,0.871	0.591,0.575,0.499	0.325
72	"ENSMUSG00000001964"	"Emd"	chrX	+	73299058	73299136	73299348	73299482	73298813	73298921	73300483	73300530	72	715,916,875	2881,3267,3584	544,441,494	1894,2050,2094	227	283	0.575362960427	0.8644350205214206	0.236,0.259,0.233	0.264,0.211,0.227	0.009
73	"ENSMUSG00000001964"	"Emd"	chrX	+	73299348	73299482	73300483	73300530	73299058	73299136	73300612	73300929	73	1539,2005,2245	610,692,816	1195,1186,1312	489,458,497	283	196	0.496057685976	0.81149341069471	0.636,0.667,0.656	0.629,0.642,0.646	0.014
74	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	74	226,211,236	356,381,422	152,172,195	246,257,269	215	298	0.195742023465	0.529742990680872	0.468,0.434,0.437	0.461,0.481,0.501	-0.035
75	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	75	460,583,670	321,317,340	428,439,557	212,198,207	298	215	0.00782148694068	0.0736873347178246	0.508,0.57,0.587	0.593,0.615,0.66	-0.068
76	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	76	5,1,8	307,347,407	5,5,5	287,267,312	214	264	0.504279017419	0.8181572100073843	0.02,0.004,0.024	0.021,0.023,0.019	-0.005
77	"ENSMUSG00000031392"	"Irak1"	chrX	-	73066078	73066267	73066454	73066671	73065843	73065855	73066971	73067139	77	19,26,27	365,458,512	28,25,31	322,325,451	298	298	0.0567038423337	0.26679417927374355	0.049,0.054,0.05	0.08,0.071,0.064	-0.021
78	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	78	317,373,463	100,136,114	431,405,515	128,105,116	298	281	0.169664363913	0.49300556935877854	0.749,0.721,0.793	0.76,0.784,0.807	-0.029
79	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72842363	72842454	79	109,136,183	158,191,177	124,118,120	142,138,157	248	212	0.832128132621	1.0	0.371,0.378,0.469	0.427,0.422,0.395	-0.009
80	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72840435	72840498	72841799	72841898	72839981	72840083	72867887	72868575	80	1,2,0	157,195,170	3,0,1	145,143,154	248	212	1	1.0	0.005,0.009,0.0	0.017,0.0,0.006	-0.003
81	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	81	125,149,130	117,85,141	151,157,149	163,89,103	240	248	0.610853565654	0.8887107766289392	0.525,0.644,0.488	0.489,0.646,0.599	-0.026
82	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	82	148,174,233	115,83,136	178,177,162	159,84,112	298	248	0.536516161069	0.8393908273466647	0.517,0.636,0.588	0.482,0.637,0.546	0.025
83	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	83	151,178,236	174,238,294	184,181,162	244,221,270	298	240	0.333500569619	0.6801617979085753	0.411,0.376,0.393	0.378,0.397,0.326	0.026
84	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832440	72832559	72833405	72833480	72830633	72830912	72833636	72833726	84	3429,3940,3391	1493,1761,1521	2532,2527,2847	1036,1007,1203	268	224	0.362053966501	0.7072659788092625	0.657,0.652,0.651	0.671,0.677,0.664	-0.017
85	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832443	72832559	72833405	72833480	72830667	72830912	72833636	72833726	85	1327,1423,1304	1493,1761,1521	1074,967,1103	1036,1007,1203	265	224	0.137266147158	0.4396168424006302	0.429,0.406,0.42	0.467,0.448,0.437	-0.032
86	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72833480	72833636	72833726	72830829	72832559	72833964	72834030	86	1735,1874,1593	850,1021,1070	1233,1188,1337	817,680,882	224	239	0.212150593147	0.5495021802799946	0.685,0.662,0.614	0.617,0.651,0.618	0.025
87	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	87	1512,1442,1525	569,790,773	1128,1018,1312	678,471,571	239	215	0.621017176347	0.8943798340060628	0.705,0.622,0.64	0.599,0.66,0.674	0.011
88	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72719243	72719375	72720255	72720505	72716755	72717656	72720926	72721059	88	100,127,125	174,144,201	84,124,128	159,126,152	281	298	0.512273591787	0.8235409068067935	0.379,0.483,0.397	0.359,0.511,0.472	-0.028
89	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	89	277,287,278	167,197,162	285,248,270	142,132,177	284	253	0.350018759374	0.6956292220304434	0.596,0.565,0.605	0.641,0.626,0.576	-0.026
92	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	92	247,363,345	733,832,799	309,350,323	737,911,881	184	267	0.76550139531	0.9728345696561356	0.328,0.388,0.385	0.378,0.358,0.347	0.006
93	"ENSMUSG00000025626"	"Phf6"	chrX	+	52005429	52005613	52006042	52006144	52001142	52001313	52020449	52020583	93	224,308,313	187,198,224	192,131,218	175,141,225	298	251	0.00475793759276	0.051642503586179174	0.502,0.567,0.541	0.48,0.439,0.449	0.081
94	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901	94	128,103,130	166,205,186	95,94,106	132,158,159	251	283	0.922376147323	1.0	0.465,0.362,0.441	0.448,0.401,0.429	-0.003
95	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47677579	47677626	47680549	47680638	47667256	47667406	47683240	47683329	95	3,9,4	5,26,28	8,21,0	18,18,15	238	196	0.467142351826	0.791587494247362	0.331,0.222,0.105	0.268,0.49,0.0	-0.033
97	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276	97	1735,2512,2106	268,399,350	1989,1839,2075	240,249,340	298	195	0.155335472349	0.4734846775285863	0.809,0.805,0.797	0.844,0.829,0.8	-0.021
98	"ENSMUSG00000031093"	"Dock11"	chrX	+	35310706	35310922	35311010	35311068	35308518	35308632	35316133	35316240	98	63,63,84	35,18,32	53,84,123	27,41,55	298	207	0.417515615685	0.7543500946115679	0.556,0.709,0.646	0.577,0.587,0.608	0.046
100	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736	100	244,298,298	333,390,303	270,261,276	291,296,334	281	284	0.524504221936	0.8330504497363815	0.425,0.436,0.498	0.484,0.471,0.455	-0.017
101	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447	101	12,11,4	333,390,303	8,3,5	291,296,334	257	284	0.165055685674	0.4860683801200741	0.038,0.03,0.014	0.029,0.011,0.016	0.009
102	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20501969	20502153	20503664	20503895	20486212	20486353	20505671	20505741	102	1082,1167,1343	120,190,176	698,699,743	121,73,148	298	298	0.160601537352	0.4798013962528769	0.9,0.86,0.884	0.852,0.905,0.834	0.018
103	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	103	288,360,390	262,320,281	231,214,192	359,268,307	218	185	1.38006550743e-07	1.2308984269312616e-05	0.483,0.488,0.541	0.353,0.404,0.347	0.136
104	"ENSMUSG00000031012"	"Cask"	chrX	-	13453082	13453204	13466595	13466695	13437272	13437350	13474972	13475056	104	352,447,450	552,673,675	246,313,360	467,438,424	249	271	0.717825950295	0.9490866875334815	0.41,0.42,0.42	0.364,0.437,0.48	-0.01
105	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8067896	8067911	8067414	8067515	8069264	8069282	105	0,2,3	31,30,8	2,0,0	27,22,25	164	275	0.0787990715994	0.32290933975031794	0.0,0.101,0.386	0.11,0.0,0.0	0.126
107	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067682	8067808	8069264	8069282	8067414	8067515	8069397	8069528	107	3,3,1	31,30,8	2,1,1	27,22,25	167	275	0.185270568046	0.5149919285766456	0.137,0.141,0.171	0.109,0.07,0.062	0.069
109	"ENSMUSG00000031169"	"Porcn"	chrX	-	8067896	8067911	8069264	8069282	8067682	8067808	8069397	8069528	109	3,1,1	3,8,5	2,1,1	3,1,4	167	164	0.850260080999	1.0	0.495,0.109,0.164	0.396,0.495,0.197	-0.107
111	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009568	8009896	8009990	8007022	8007447	8010086	8010186	111	6816,7007,7878	0,0,2	4354,3746,4583	1,0,0	243	232	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
