"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant"
"chrX:150710626:150710785:150707757:150711148:SE","SE","ENSMUSG00000025261","Huwe1",159,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134644190:134644271:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",81,"Regular (>50bp)",-0.023,1,FALSE
"chrX:134644311:134644363:134643727:134645247:SE","SE","ENSMUSG00000043384","Gprasp1",52,"Regular (>50bp)",0.109,0.00646971334921933,TRUE
"chrX:134645247:134645324:134643727:134649404:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.001,1,FALSE
"chrX:134698301:134698378:134697786:134698536:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.004,1,FALSE
"chrX:134698301:134698378:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.016,1,FALSE
"chrX:134698536:134698613:134697786:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",0.002,1,FALSE
"chrX:134698536:134698613:134698378:134698771:SE","SE","ENSMUSG00000043384","Gprasp1",77,"Regular (>50bp)",-0.005,1,FALSE
"chrX:134698771:134698843:134698613:134699139:SE","SE","ENSMUSG00000043384","Gprasp1",72,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132961392:132961471:132960171:132961693:SE","SE","ENSMUSG00000031256","Cstf2",79,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132961693:132961863:132960171:132962442:SE","SE","ENSMUSG00000031256","Cstf2",170,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132962442:132962579:132961863:132963116:SE","SE","ENSMUSG00000031256","Cstf2",137,"Regular (>50bp)",-0.003,1,FALSE
"chrX:132962442:132962579:132961863:132967009:SE","SE","ENSMUSG00000031256","Cstf2",137,"Regular (>50bp)",-0.001,1,FALSE
"chrX:132963116:132963236:132962579:132967009:SE","SE","ENSMUSG00000031256","Cstf2",120,"Regular (>50bp)",0.003,1,FALSE
"chrX:132963346:132963484:132963236:132967009:SE","SE","ENSMUSG00000031256","Cstf2",138,"Regular (>50bp)",-0.004,1,FALSE
"chrX:132973163:132973223:132970656:132973884:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",0.19,4.26278819386534e-10,TRUE
"chrX:132973163:132973223:132970656:132973962:SE","SE","ENSMUSG00000031256","Cstf2",60,"Regular (>50bp)",0.12,2.35174732283403e-05,TRUE
"chrX:132973426:132973513:132973223:132973884:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.129,0.107042587510051,FALSE
"chrX:132973426:132973513:132973223:132973962:SE","SE","ENSMUSG00000031256","Cstf2",87,"Regular (>50bp)",-0.098,0.00189143566724418,FALSE
"chrX:104433475:104433533:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",58,"Regular (>50bp)",0.081,0.630858701766523,FALSE
"chrX:104433475:104433549:104431542:104435081:SE","SE","ENSMUSG00000087620","5330434G04Rik",74,"Regular (>50bp)",0.124,0.00542655501915266,TRUE
"chrX:102540043:102540136:102537306:102546465:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",0.025,1,FALSE
"chrX:102540043:102540136:102537306:102568472:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.054,1,FALSE
"chrX:102540043:102540136:102537553:102546465:SE","SE","ENSMUSG00000097571","Jpx",93,"Regular (>50bp)",-0.093,0.595459017488916,FALSE
"chrX:102546465:102546536:102540136:102568472:SE","SE","ENSMUSG00000097571","Jpx",71,"Regular (>50bp)",0.249,0.236811497738127,FALSE
"chrX:102546465:102546798:102540136:102561916:SE","SE","ENSMUSG00000097571","Jpx",333,"Regular (>50bp)",-0.242,0.000157722686902773,TRUE
"chrX:102568472:102568602:102540136:102573250:SE","SE","ENSMUSG00000097571","Jpx",130,"Regular (>50bp)",0.075,1,FALSE
"chrX:100584365:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",242,"Regular (>50bp)",0.005,1,FALSE
"chrX:100584428:100584607:100582793:100586069:SE","SE","ENSMUSG00000031314","Taf1",179,"Regular (>50bp)",0.006,1,FALSE
"chrX:100605679:100605893:100603550:100606419:SE","SE","ENSMUSG00000031314","Taf1",214,"Regular (>50bp)",-0.001,1,FALSE
"chrX:100621977:100622062:100621898:100633553:SE","SE","ENSMUSG00000031314","Taf1",85,"Regular (>50bp)",-0.002,1,FALSE
"chrX:100634339:100634345:100634195:100637545:SE","SE","ENSMUSG00000031314","Taf1",6,"Microexon (0-30bp)",0.201,5.80152882256624e-11,TRUE
"chrX:84619155:84619216:84617771:84637257:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",-0.105,0.00789784768877363,TRUE
"chrX:84619155:84619216:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",61,"Regular (>50bp)",0.056,1,FALSE
"chrX:84637257:84637360:84617771:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",0.106,1,FALSE
"chrX:84637257:84637360:84619216:84652995:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.14,0.240652582899325,FALSE
"chrX:84637257:84637360:84619216:84652998:SE","SE","ENSMUSG00000035476","Tab3",103,"Regular (>50bp)",-0.036,1,FALSE
"chrX:84652995:84653190:84619216:84657576:SE","SE","ENSMUSG00000035476","Tab3",195,"Regular (>50bp)",-0.009,1,FALSE
"chrX:84652998:84653190:84619216:84657576:SE","SE","ENSMUSG00000035476","Tab3",192,"Regular (>50bp)",-0.013,1,FALSE
"chrX:84659979:84660140:84659035:84667947:SE","SE","ENSMUSG00000035476","Tab3",161,"Regular (>50bp)",0.031,1,FALSE
"chrX:84665159:84665253:84660140:84667947:SE","SE","ENSMUSG00000035476","Tab3",94,"Regular (>50bp)",-0.052,1,FALSE
"chrX:73326323:73326471:73325646:73326877:SE","SE","ENSMUSG00000009995","Tafazzin",148,"Regular (>50bp)",-0.035,1,FALSE
"chrX:73327537:73327623:73327299:73331624:SE","SE","ENSMUSG00000009995","Tafazzin",86,"Regular (>50bp)",-0.001,1,FALSE
"chrX:73327537:73327623:73327299:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",86,"Regular (>50bp)",-0.009,1,FALSE
"chrX:73331624:73331705:73327299:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",81,"Regular (>50bp)",-0.008,1,FALSE
"chrX:73331624:73331705:73327623:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",81,"Regular (>50bp)",-0.005,1,FALSE
"chrX:73331627:73331705:73327623:73331783:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.01,1,FALSE
"chrX:73331783:73331825:73331705:73332056:SE","SE","ENSMUSG00000009995","Tafazzin",42,"Small (30-50bp)",0.002,1,FALSE
"chrX:73331783:73331945:73331705:73332056:SE","SE","ENSMUSG00000009995","Tafazzin",162,"Regular (>50bp)",0.001,1,FALSE
"chrX:73332267:73332320:73332119:73332534:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.043,0.301793472289884,FALSE
"chrX:73332267:73332320:73332119:73332589:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.043,0.106974479234515,FALSE
"chrX:73332267:73332320:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",-0.017,1,FALSE
"chrX:73332267:73332320:73332119:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",-0.015,1,FALSE
"chrX:73332534:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",91,"Regular (>50bp)",-0.351,0.00016329618048729,TRUE
"chrX:73332534:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",91,"Regular (>50bp)",-0.346,1.28203538694441e-10,TRUE
"chrX:73332589:73332625:73332119:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",36,"Small (30-50bp)",-0.365,0.000452701285271854,TRUE
"chrX:73332589:73332625:73332320:73332710:SE","SE","ENSMUSG00000009995","Tafazzin",36,"Small (30-50bp)",-0.314,3.98683260318424e-10,TRUE
"chrX:73332710:73332788:73332119:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.005,1,FALSE
"chrX:73332710:73332788:73332320:73332904:SE","SE","ENSMUSG00000009995","Tafazzin",78,"Regular (>50bp)",-0.004,1,FALSE
"chrX:13391063:13391090:13388586:13392236:SE","SE","ENSMUSG00000031012","Cask",27,"Microexon (0-30bp)",0.022,0.0134963564687648,FALSE
"chrX:13410752:13410868:13404080:13415403:SE","SE","ENSMUSG00000031012","Cask",116,"Regular (>50bp)",0.01,1,FALSE
"chrX:13417185:13417221:13415600:13418611:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.07,0.2055903003081,FALSE
"chrX:13417185:13417221:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.059,9.10968246513015e-06,FALSE
"chrX:13418611:13418680:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.095,1.53545278769916e-05,FALSE
"chrX:13418611:13418680:13417221:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.108,0.00985058287082485,TRUE
"chrX:13453082:13453204:13437350:13466595:SE","SE","ENSMUSG00000031012","Cask",122,"Regular (>50bp)",0.001,1,FALSE
"chrX:13462924:13462942:13453204:13466595:SE","SE","ENSMUSG00000031012","Cask",18,"Microexon (0-30bp)",0.169,0,TRUE
"chrX:13466595:13466695:13453204:13474972:SE","SE","ENSMUSG00000031012","Cask",100,"Regular (>50bp)",0.001,1,FALSE
"chrX:13486888:13487064:13480831:13543823:SE","SE","ENSMUSG00000031012","Cask",176,"Regular (>50bp)",-0.003,1,FALSE
"chrX:13492433:13492536:13487064:13543823:SE","SE","ENSMUSG00000031012","Cask",103,"Regular (>50bp)",-0.001,1,FALSE
"chrX:13549209:13549287:13543896:13580904:SE","SE","ENSMUSG00000031012","Cask",78,"Regular (>50bp)",0,1,FALSE
"chrX:13652157:13652288:13581010:13712246:SE","SE","ENSMUSG00000031012","Cask",131,"Regular (>50bp)",-0.012,1,FALSE
"chrX:13652175:13652288:13581010:13712246:SE","SE","ENSMUSG00000031012","Cask",113,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45394983:45395025:45352325:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.035,1,FALSE
"chr19:45394983:45395025:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.152,0.000812282191415622,TRUE
"chr19:45394983:45395025:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.042,1,FALSE
"chr19:45394983:45395025:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.038,1,FALSE
"chr19:45394983:45395025:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.024,1,FALSE
"chr19:45394983:45395025:45352581:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.03,0.987687975354697,FALSE
"chr19:45394983:45395025:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.059,1,FALSE
"chr19:45394983:45395025:45352713:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.036,1,FALSE
"chr19:45394983:45395025:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.275,6.97195304985411e-06,TRUE
"chr19:45411571:45411679:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.022,0.960747209502198,FALSE
"chr19:45411571:45411679:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.005,1,FALSE
"chr19:45411571:45411679:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.01,1,FALSE
"chr19:45411571:45411679:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.007,1,FALSE
"chr19:45411571:45411679:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.011,1,FALSE
"chr19:45411571:45411679:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.065,9.22819744197948e-05,FALSE
"chr19:45411571:45411679:45352713:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.131,1,FALSE
"chr19:45411571:45411679:45395025:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.011,1,FALSE
"chr19:45411571:45411679:45395025:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.064,0.206850068464569,FALSE
"chr19:45411571:45411679:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.045,0.610636832486816,FALSE
"chr19:45411571:45411679:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.016,0.987687975354697,FALSE
"chr19:45438918:45438962:45411679:45459453:SE","SE","ENSMUSG00000025217","Btrc",44,"Small (30-50bp)",0.012,1,FALSE
"chr19:45440739:45440947:45411679:45444971:SE","SE","ENSMUSG00000025217","Btrc",208,"Regular (>50bp)",0.001,1,FALSE
"chr19:45444971:45445049:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.003,1,FALSE
"chr19:45444971:45445049:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.018,1,FALSE
"chr19:45444971:45445049:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.049,0.0607033622098206,FALSE
"chr19:45444971:45445049:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.037,0.844400303475549,FALSE
"chr19:45444971:45445049:45411679:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.015,1,FALSE
"chr19:45444971:45445049:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.042,0.311965759259757,FALSE
"chr19:45459453:45459543:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.001,1,FALSE
"chr19:45459453:45459543:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45459453:45459543:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.054,0.130166073840524,FALSE
"chr19:45459453:45459543:45445049:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.017,1,FALSE
"chr19:45491370:45491602:45459543:45496122:SE","SE","ENSMUSG00000025217","Btrc",232,"Regular (>50bp)",-0.001,1,FALSE
"chr19:45502446:45502565:45501963:45504296:SE","SE","ENSMUSG00000025217","Btrc",119,"Regular (>50bp)",-0.002,1,FALSE
"chr19:42159984:42160182:42159224:42165827:SE","SE","ENSMUSG00000018820","Zfyve27",198,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42165827:42165898:42160182:42167727:SE","SE","ENSMUSG00000018820","Zfyve27",71,"Regular (>50bp)",0.009,0.975845465727342,FALSE
"chr19:42167727:42167929:42160182:42169940:SE","SE","ENSMUSG00000018820","Zfyve27",202,"Regular (>50bp)",0.001,1,FALSE
"chr19:42169940:42170036:42167929:42171097:SE","SE","ENSMUSG00000018820","Zfyve27",96,"Regular (>50bp)",0.002,1,FALSE
"chr19:42174058:42174079:42172628:42174243:SE","SE","ENSMUSG00000018820","Zfyve27",21,"Microexon (0-30bp)",0.131,0.0409838238074037,TRUE
"chr19:42177635:42177682:42174388:42177960:SE","SE","ENSMUSG00000018820","Zfyve27",47,"Small (30-50bp)",-0.003,1,FALSE
"chr19:41516459:41516525:41472039:41516999:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",-0.003,1,FALSE
"chr19:41516459:41516525:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",0.065,0.97357137067086,FALSE
"chr19:41516459:41516525:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",0.051,0.929030789872527,FALSE
"chr19:41516459:41516525:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",66,"Regular (>50bp)",0.033,1,FALSE
"chr19:41516999:41517079:41472039:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",-0.001,1,FALSE
"chr19:41516999:41517079:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.214,0.00218961741970944,TRUE
"chr19:41516999:41517079:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0.049,1,FALSE
"chr19:41516999:41517079:41516525:41534313:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",-0.002,1,FALSE
"chr19:41516999:41517079:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",0,1,FALSE
"chr19:41516999:41517079:41516525:41570216:SE","SE","ENSMUSG00000025019","Lcor",80,"Regular (>50bp)",-0.016,1,FALSE
"chr19:41534313:41534446:41472039:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0.005,1,FALSE
"chr19:41534313:41534446:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.003,1,FALSE
"chr19:41534313:41534446:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.041,1,FALSE
"chr19:41534313:41534446:41516525:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",0,1,FALSE
"chr19:41534313:41534446:41516525:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.29,0.0138392517594589,TRUE
"chr19:41534313:41534446:41517079:41540887:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.05,1.92714161147698e-07,FALSE
"chr19:41534313:41534446:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.032,0.509650076930409,FALSE
"chr19:41534313:41534446:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",133,"Regular (>50bp)",-0.033,0.455739644423703,FALSE
"chr19:41540887:41541175:41472039:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",0,1,FALSE
"chr19:41540887:41541175:41517079:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",-0.024,0.911454219324872,FALSE
"chr19:41540887:41541175:41534446:41544046:SE","SE","ENSMUSG00000025019","Lcor",288,"Regular (>50bp)",0.01,1,FALSE
"chr19:41544046:41544140:41472039:41546749:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.049,0.0333520637181057,FALSE
"chr19:41544046:41544140:41472039:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.019,1,FALSE
"chr19:41544046:41544140:41517079:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",-0.067,1,FALSE
"chr19:41544046:41544140:41534446:41570216:SE","SE","ENSMUSG00000025019","Lcor",94,"Regular (>50bp)",0.021,1,FALSE
"chr19:32102625:32102792:32101924:32106940:SE","SE","ENSMUSG00000040451","Sgms1",167,"Regular (>50bp)",0.002,1,FALSE
"chr19:32120145:32120263:32107094:32136923:SE","SE","ENSMUSG00000040451","Sgms1",118,"Regular (>50bp)",-0.002,1,FALSE
"chr19:32120145:32120263:32107094:32200908:SE","SE","ENSMUSG00000040451","Sgms1",118,"Regular (>50bp)",0.031,1,FALSE
"chr19:32133969:32134047:32120263:32136923:SE","SE","ENSMUSG00000040451","Sgms1",78,"Regular (>50bp)",-0.009,0.810798486512874,FALSE
