"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr10:69817945:69817991:69816224:69821912:SE","SE","ENSMUSG00000069601","Ank3",46,"Small (30-50bp)",-0.124,0.0266382038889151,TRUE,"Exclusion (dPSI < 0)"
"chr10:69837752:69838061:69835328:69838340:SE","SE","ENSMUSG00000069601","Ank3",309,"Regular (>50bp)",-0.283,0,TRUE,"Exclusion (dPSI < 0)"
"chr11:93971565:93971580:93970036:93972165:SE","SE","ENSMUSG00000020859","Spag9",15,"Microexon (0-30bp)",0.168,0.0320554566746996,TRUE,"Inclusion (dPSI > 0)"
"chr2:30236070:30236085:30235951:30236364:SE","SE","ENSMUSG00000026860","Sh3glb2",15,"Microexon (0-30bp)",-0.128,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:30238566:30238629:30237116:30240299:SE","SE","ENSMUSG00000026860","Sh3glb2",63,"Regular (>50bp)",0.109,6.62958453222306e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:115789214:115789323:115787628:115789877:SE","SE","ENSMUSG00000041609","Bicdl1",109,"Regular (>50bp)",0.102,0.00129288026233258,TRUE,"Inclusion (dPSI > 0)"
"chr5:115799433:115799577:115794090:115800758:SE","SE","ENSMUSG00000041609","Bicdl1",144,"Regular (>50bp)",-0.109,0.00612145755105127,TRUE,"Exclusion (dPSI < 0)"
"chr19:40287906:40288097:40287906:40287965:40288686:40288746:A3SS","A3SS","ENSMUSG00000025006","Sorbs1",191,"Regular (>50bp)",-0.133,3.51131047581848e-07,TRUE,"Exclusion (dPSI < 0)"
"chr3:148526608:148526690:148526608:148526661:148528590:148528687:A3SS","A3SS","ENSMUSG00000028184","Adgrl2",82,"Regular (>50bp)",-0.177,0.0012567052559445,TRUE,"Exclusion (dPSI < 0)"
"chr3:126770493:126770596:126770493:126770581:126775448:126775593:A3SS","A3SS","ENSMUSG00000032826","Ank2",103,"Regular (>50bp)",-0.118,0.0236707118722263,TRUE,"Exclusion (dPSI < 0)"
"chr7:24617944:24618776:24618608:24618776:24617319:24617425:A3SS","A3SS","ENSMUSG00000040940","Arhgef1",832,"Regular (>50bp)",-0.247,0.00019458006140348,TRUE,"Exclusion (dPSI < 0)"
"chr10:69837752:69838431:69838340:69838431:69835184:69835328:A3SS","A3SS","ENSMUSG00000069601","Ank3",679,"Regular (>50bp)",-0.261,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:31615683:31615828:31615683:31615783:31624431:31624552:A5SS","A5SS","ENSMUSG00000022770","Dlg1",145,"Regular (>50bp)",0.153,1.82865756724972e-10,TRUE,"Inclusion (dPSI > 0)"
"chr4:155070671:155071473:155071175:155071473:155069822:155069849:A5SS","A5SS","ENSMUSG00000029055","Plch2",802,"Regular (>50bp)",-0.138,0.0341534467438212,TRUE,"Exclusion (dPSI < 0)"
"chr1:37419002:37419258:37419002:37419141:37422419:37422452:A5SS","A5SS","ENSMUSG00000026113","Inpp4a",256,"Regular (>50bp)",-0.137,0.00488567103936146,TRUE,"Exclusion (dPSI < 0)"
"chr2:90988749:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",84,"Regular (>50bp)",0.181,1.99055966154638e-09,TRUE,"Inclusion (dPSI > 0)"
"chr2:90988752:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",81,"Regular (>50bp)",0.149,0.00122673365236356,TRUE,"Inclusion (dPSI > 0)"
"chrX:13417185:13417221:13418611:13418680:13415600:13421116:MXE","MXE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.136,1.23089842693126e-05,TRUE,"Inclusion (dPSI > 0)"
"chr14:45860297:45860399:45866310:45866331:45858297:45867036:MXE","MXE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",-0.127,6.36088685010611e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106075387:106075445:106064607:106077926:MXE","MXE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",0.173,1.11932780992581e-06,TRUE,"Inclusion (dPSI > 0)"
"chr9:86680590:86680752:86680882:86680897:86674294:86686507:MXE","MXE","ENSMUSG00000033419","Snap91",162,"Regular (>50bp)",-0.145,0.0336608213802321,TRUE,"Exclusion (dPSI < 0)"
"chr16:18170649:18170701:18207024:18207255:18166320:18214823:MXE","MXE","ENSMUSG00000118669","Arvcf",52,"Regular (>50bp)",0.123,0.006616656726485,TRUE,"Inclusion (dPSI > 0)"
"chr4:155067823:155069849:155069422:155069822:RI","RI","ENSMUSG00000029055","Plch2",2026,"Regular (>50bp)",-0.301,0.00253887186183368,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155070671:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.241,0.013783735280543,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155071175:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.205,0.00590078800165802,TRUE,"Exclusion (dPSI < 0)"
"chr4:156252233:156253026:156252266:156253002:RI","RI","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.154,0.000233047696470748,TRUE,"Exclusion (dPSI < 0)"
"chr2:30235710:30236465:30235951:30236364:RI","RI","ENSMUSG00000026860","Sh3glb2",755,"Regular (>50bp)",-0.404,0,TRUE,"Exclusion (dPSI < 0)"
