"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr4:125001309-125001339|up:124996631-124996824|down:125001444-125001502","Meaf6","chr4","+",125001309,125001339,30,124996631,124996824,125001444,125001502,2.02282635086675e-13,-0.103
"chr4:125001309-125001339|up:124996631-124996824|down:125002115-125002149","Meaf6","chr4","+",125001309,125001339,30,124996631,124996824,125002115,125002149,0.000996979237635412,-0.129
"chr4:156254002-156254014|up:156253676-156253793|down:156254226-156254338","Agrn","chr4","-",156254002,156254014,12,156253676,156253793,156254226,156254338,2.71957764949863e-11,-0.114
"chr5:23968331-23968349|up:23967360-23967472|down:23973765-23973910","Pus7","chr5","-",23968331,23968349,18,23967360,23967472,23973765,23973910,1.18875685550730e-12,-0.241
"chr5:48378308-48378332|up:48377258-48377422|down:48381994-48382145","Slit2","chr5","+",48378308,48378332,24,48377258,48377422,48381994,48382145,0.00109996440603661,-0.22
"chr6:31305266-31305295|up:31261937-31262055|down:31312925-31312997","2210408F21Rik","chr6","+",31305266,31305295,29,31261937,31262055,31312925,31312997,0.0156336776689927,-0.202
"chr6:51441407-51441431|up:51441068-51441191|down:51442158-51442221","Hnrnpa2b1","chr6","-",51441407,51441431,24,51441068,51441191,51442158,51442221,6.62101601546216e-05,-0.109
"chr6:83029678-83029707|up:83029453-83029523|down:83030018-83030051","Htra2","chr6","-",83029678,83029707,29,83029453,83029523,83030018,83030051,0.000580175684369423,-0.108
"chr6:83163409-83163427|up:83160917-83160938|down:83164745-83164766","Dctn1","chr6","+",83163409,83163427,18,83160917,83160938,83164745,83164766,0.0107254087596252,0.142
"chr6:83174300-83174315|up:83172922-83173089|down:83174472-83174606","Dctn1","chr6","+",83174300,83174315,15,83172922,83173089,83174472,83174606,2.90781419855577e-06,-0.134
"chr6:119905083-119905110|up:119904007-119904195|down:119906786-119906828","Wnk1","chr6","-",119905083,119905110,27,119904007,119904195,119906786,119906828,0.000204056324386081,-0.124
"chr6:125128757-125128766|up:125128347-125128488|down:125129576-125129734","Iffo1","chr6","+",125128757,125128766,9,125128347,125128488,125129576,125129734,4.14906097984441e-11,0.212
"chr6:140482731-140482749|up:140482373-140482489|down:140489445-140489913","Plekha5","chr6","+",140482731,140482749,18,140482373,140482489,140489445,140489913,9.72253761539212e-06,0.108
"chr7:28816632-28816653|up:28815537-28815612|down:28816758-28816863","Ryr1","chr7","-",28816632,28816653,21,28815537,28815612,28816758,28816863,0.0417691578307347,-0.234
"chr7:44247013-44247043|up:44244584-44245692|down:44247807-44247999","Kcnc3","chr7","+",44247013,44247043,30,44244584,44245692,44247807,44247999,0.00216674875329145,0.435
"chr7:96503923-96503944|up:96501539-96501789|down:96512656-96512889","Tenm4","chr7","+",96503923,96503944,21,96501539,96501789,96512656,96512889,0.00293531458603236,-0.12
"chr7:105217825-105217838|up:105216784-105216960|down:105218446-105218504","Apbb1","chr7","-",105217825,105217838,13,105216784,105216960,105218446,105218504,0.00420325618263272,0.122
"chr7:144042427-144042454|up:144038769-144038948|down:144042933-144042996","Ppfia1","chr7","-",144042427,144042454,27,144038769,144038948,144042933,144042996,0.000102816352853368,-0.354
"chr7:144042427-144042454|up:144038769-144038948|down:144045188-144045389","Ppfia1","chr7","-",144042427,144042454,27,144038769,144038948,144045188,144045389,0.000196634476677858,-0.242
"chr8:13988921-13988948|up:13985145-13985289|down:13989562-13990521","Fbxo25","chr8","+",13988921,13988948,27,13985145,13985289,13989562,13990521,1.79479908582424e-09,-0.151
"chr8:72119284-72119314|up:72118622-72118722|down:72124269-72124380","Unc13a","chr8","-",72119284,72119314,30,72118622,72118722,72124269,72124380,5.14325206225925e-07,0.148
"chr8:84652890-84652905|up:84649627-84649737|down:84656092-84656893","Adgrl1","chr8","+",84652890,84652905,15,84649627,84649737,84656092,84656893,0.00951857003732209,-0.112
"chr8:120884206-120884236|up:120883035-120883113|down:120886697-120886778","6430548M08Rik","chr8","+",120884206,120884236,30,120883035,120883113,120886697,120886778,0.0274146668240237,-0.121
"chr9:24397000-24397025|up:24393224-24393362|down:24414134-24414436","Dpy19l1","chr9","-",24397000,24397025,25,24393224,24393362,24414134,24414436,0.0479411271145908,0.247
"chr9:49453187-49453202|up:49448289-49448337|down:49454310-49454330","Ncam1","chr9","-",49453187,49453202,15,49448289,49448337,49454310,49454330,0.000287700601354647,-0.445
"chr9:86388923-86388953|up:86388436-86388572|down:86389556-86389790","Dop1a","chr9","+",86388923,86388953,30,86388436,86388572,86389556,86389790,0.0430694033484026,-0.147
"chr9:113689187-113689205|up:113687648-113687672|down:113691253-113691355","Clasp2","chr9","+",113689187,113689205,18,113687648,113687672,113691253,113691355,0.000383058860733669,0.156
"chr9:113707817-113707841|up:113705311-113705418|down:113709009-113709254","Clasp2","chr9","+",113707817,113707841,24,113705311,113705418,113709009,113709254,1.23075016092454e-05,-0.116
"chrX:72899257-72899269|up:72897560-72898872|down:72899364-72899437","L1cam","chrX","-",72899257,72899269,12,72897560,72898872,72899364,72899437,0,-0.15
