"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0000670","1810030O07Rik",180,"gene_size",2,TRUE,9081,"1810030O07Rik","chrX",12528888,12529068,180,"-",-0.05,0.00202350404813123
"MmuEX0000688","1810055G02Rik",219,"gene_size",2,FALSE,4492,"1810055G02Rik","chr19",3764403,3764625,222,"+",-0.042,0.00474148457908166
"MmuEX0000688","1810055G02Rik",219,"gene_size",2,TRUE,4493,"1810055G02Rik","chr19",3764406,3764625,219,"+",-0.06,0.00475453333904084
"MmuEX0000701","2010001A14Rik",148,"gene_size",2,FALSE,27059,"2010001A14Rik","chr11",57686851,57686999,148,"-",-0.033,0.224032495268876
"MmuEX0000701","2010001A14Rik",148,"gene_size",2,TRUE,27060,"2010001A14Rik","chr11",57686851,57686999,148,"-",0.04,0.509303044655823
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,48171,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.057,1
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,48172,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.03,0.0585965308746176
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,TRUE,48173,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.07,1
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,48174,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.01,1
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,48175,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.02,1
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,48176,"2210408F21Rik","chr6",31221039,31221293,254,"+",0.048,0.505155256537467
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48180,"2210408F21Rik","chr6",31254782,31254890,108,"+",0.008,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48181,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.001,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48182,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.001,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,TRUE,48183,"2210408F21Rik","chr6",31254782,31254890,108,"+",0.021,0.136453450694497
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48184,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.019,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48185,"2210408F21Rik","chr6",31254782,31254890,108,"+",0.017,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48231,"2210408F21Rik","chr6",31314164,31314274,110,"+",-0.008,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48232,"2210408F21Rik","chr6",31314164,31314274,110,"+",0.003,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",9,FALSE,48233,"2210408F21Rik","chr6",31314164,31314274,110,"+",-0.002,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48186,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.002,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48187,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.012,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48188,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.004,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,TRUE,48189,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.058,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48190,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.002,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48191,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.031,0.188864737686406
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,48193,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.031,0.718207910049209
"MmuEX0000800","2210408F21Rik",29,"gene_size",2,FALSE,48217,"2210408F21Rik","chr6",31305266,31305295,29,"+",0.024,1
"MmuEX0000800","2210408F21Rik",29,"gene_size",2,TRUE,48218,"2210408F21Rik","chr6",31305266,31305295,29,"+",-0.202,0.0156336776689927
"MmuEX0000903","2310033P09Rik",83,"gene_size",2,TRUE,50966,"2310033P09Rik","chr11",59099794,59099877,83,"+",0.667,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",2,FALSE,50967,"2310033P09Rik","chr11",59099794,59099877,83,"+",0,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,FALSE,29002,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.003,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,TRUE,29003,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.013,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,TRUE,29004,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.01,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,FALSE,29005,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.006,1
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,55414,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.015,1
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,TRUE,55415,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.06,0.665432588654612
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,55416,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.023,1
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,55417,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.041,0.283803941152697
"MmuEX0000986","2410002F23Rik",166,"gene_size",5,FALSE,55418,"2410002F23Rik","chr7",43896674,43896840,166,"+",-0.014,1
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,TRUE,55420,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.033,0.770993638542315
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,55421,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.033,1
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,55422,"2410002F23Rik","chr7",43897333,43897483,150,"+",0.004,1
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,TRUE,18334,"2410004B18Rik","chr3",145646949,145647041,92,"+",0.011,0.892194582934305
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,FALSE,18335,"2410004B18Rik","chr3",145646949,145647041,92,"+",0.005,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,69583,"2410006H16Rik","chr11",62494060,62494108,48,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,69584,"2410006H16Rik","chr11",62494060,62494108,48,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,TRUE,69586,"2410006H16Rik","chr11",62494422,62494472,50,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,69587,"2410006H16Rik","chr11",62494422,62494472,50,"+",0,1
"MmuEX0001151","2610318N02Rik",143,"gene_size",2,TRUE,52933,"2610318N02Rik","chr16",16941375,16941518,143,"-",-0.02,1
"MmuEX0001151","2610318N02Rik",143,"gene_size",2,FALSE,52934,"2610318N02Rik","chr16",16941375,16941518,143,"-",0.015,0.116571008703504
"MmuEX0001178","2700049A03Rik",73,"gene_size_contained",3,FALSE,12504,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.001,1
"MmuEX0001178","2700049A03Rik",73,"gene_size_contained",3,FALSE,12505,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.015,1
"MmuEX0001178","2700049A03Rik",73,"gene_size_contained",3,TRUE,12511,"2700049A03Rik","chr12",71207897,71207970,73,"+",-0.002,1
"MmuEX0001179","2700049A03Rik",175,"gene_size",2,TRUE,12506,"2700049A03Rik","chr12",71195017,71195192,175,"+",-0.01,1
"MmuEX0001179","2700049A03Rik",175,"gene_size",2,FALSE,12507,"2700049A03Rik","chr12",71195017,71195192,175,"+",-0.006,1
"MmuEX0001183","2700049A03Rik",175,"gene_size",2,TRUE,12506,"2700049A03Rik","chr12",71195017,71195192,175,"+",-0.01,1
"MmuEX0001183","2700049A03Rik",175,"gene_size",2,FALSE,12507,"2700049A03Rik","chr12",71195017,71195192,175,"+",-0.006,1
"MmuEX0001185","2700049A03Rik",70,"gene_size_contained",3,FALSE,12504,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.001,1
"MmuEX0001185","2700049A03Rik",70,"gene_size_contained",3,TRUE,12505,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.015,1
"MmuEX0001185","2700049A03Rik",70,"gene_size_contained",3,FALSE,12511,"2700049A03Rik","chr12",71207897,71207970,73,"+",-0.002,1
"MmuEX0001188","2700049A03Rik",119,"gene_size",2,TRUE,12508,"2700049A03Rik","chr12",71198158,71198274,116,"+",-0.008,1
"MmuEX0001188","2700049A03Rik",119,"gene_size",2,FALSE,12510,"2700049A03Rik","chr12",71203820,71203944,124,"+",-0.006,1
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,FALSE,2795,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.024,0.218196460840093
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,TRUE,2796,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.032,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12716,"2700097O09Rik","chr12",55100085,55100192,107,"-",1,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12717,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.03,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,FALSE,12718,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",4,TRUE,12719,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.14,9.99404477480686e-05
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,TRUE,12716,"2700097O09Rik","chr12",55100085,55100192,107,"-",1,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12717,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.03,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12718,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",4,FALSE,12719,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.14,9.99404477480686e-05
"MmuEX0001244","2810408I11Rik",72,"gene_size",2,TRUE,31329,"2810408I11Rik","chr1",64724990,64725062,72,"-",-0.464,1
"MmuEX0001244","2810408I11Rik",72,"gene_size",2,FALSE,31330,"2810408I11Rik","chr1",64724990,64725062,72,"-",0.002,1
"MmuEX0001249","2810429I04Rik",53,"gene_size",5,TRUE,50617,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.112,0.0446170961073336
"MmuEX0001249","2810429I04Rik",53,"gene_size",5,FALSE,50618,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.175,1
"MmuEX0001249","2810429I04Rik",53,"gene_size",5,FALSE,50619,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.095,6.59392139091933e-06
"MmuEX0001249","2810429I04Rik",53,"gene_size",5,FALSE,50620,"2810429I04Rik","chr13",3529521,3529574,53,"+",-0.191,1
"MmuEX0001249","2810429I04Rik",53,"gene_size",5,FALSE,50621,"2810429I04Rik","chr13",3529521,3529574,53,"+",-0.018,1
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,TRUE,9699,"4833420G17Rik","chr13",119601100,119601226,126,"+",-0.053,0.0174693404121593
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9700,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.026,1
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9701,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.091,0.258678170490688
"MmuEX0001374","4833420G17Rik",126,"gene_size",4,FALSE,9702,"4833420G17Rik","chr13",119601100,119601226,126,"+",-0.029,1
"MmuEX0001375","4833420G17Rik",294,"gene_size",2,FALSE,9705,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.01,1
"MmuEX0001375","4833420G17Rik",294,"gene_size",2,TRUE,9706,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.013,0.991822016614112
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,TRUE,9709,"4833420G17Rik","chr13",119603402,119603492,90,"+",-0.009,1
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,FALSE,9710,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.003,1
"MmuEX0001378","4833420G17Rik",95,"gene_size",3,FALSE,9712,"4833420G17Rik","chr13",119617470,119617566,96,"+",-0.004,1
"MmuEX0001380","4833420G17Rik",90,"gene_size",2,TRUE,9709,"4833420G17Rik","chr13",119603402,119603492,90,"+",-0.009,1
"MmuEX0001380","4833420G17Rik",90,"gene_size",2,FALSE,9710,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.003,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10812,"4833439L19Rik","chr13",54701010,54701117,107,"-",-0.006,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10813,"4833439L19Rik","chr13",54701010,54701117,107,"-",-0.004,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,TRUE,10838,"4833439L19Rik","chr13",54712322,54712434,112,"-",-0.008,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10839,"4833439L19Rik","chr13",54712322,54712434,112,"-",0.004,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10840,"4833439L19Rik","chr13",54712322,54712434,112,"-",-0.001,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10841,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.002,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10842,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.008,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10843,"4833439L19Rik","chr13",54712327,54712434,107,"-",0,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10844,"4833439L19Rik","chr13",54712327,54712434,107,"-",0.005,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",10,FALSE,10845,"4833439L19Rik","chr13",54712327,54712434,107,"-",0,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10824,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.001,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10825,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.21,0.0673475433924671
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,TRUE,10826,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.047,0.0130381047166104
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10827,"4833439L19Rik","chr13",54709505,54709684,179,"-",0.001,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10828,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.006,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10829,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.002,1
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,FALSE,2117,"4930503L19Rik","chr18",70589544,70589615,71,"-",0.002,1
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,TRUE,2118,"4930503L19Rik","chr18",70589544,70589615,71,"-",-0.016,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,TRUE,62694,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.006,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,62695,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.002,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,62699,"4931406C07Rik","chr9",15209138,15209237,99,"-",0.01,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",4,FALSE,62700,"4931406C07Rik","chr9",15209138,15209237,99,"-",0,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,62694,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.006,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,62695,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.002,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,TRUE,62699,"4931406C07Rik","chr9",15209138,15209237,99,"-",0.01,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",4,FALSE,62700,"4931406C07Rik","chr9",15209138,15209237,99,"-",0,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,62696,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.003,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,TRUE,62697,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.451,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,62698,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.006,1
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,TRUE,44618,"4933431E20Rik","chr3",107801366,107801524,158,"-",-0.022,1
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,FALSE,44619,"4933431E20Rik","chr3",107801366,107801524,158,"-",0.007,1
"MmuEX0001986","5530601H04Rik",119,"gene_size",3,FALSE,48042,"5530601H04Rik","chrX",104107912,104108035,123,"-",-0.001,1
"MmuEX0001986","5530601H04Rik",119,"gene_size",3,TRUE,48046,"5530601H04Rik","chrX",104110364,104110483,119,"-",-0.053,0.543476271725027
"MmuEX0001986","5530601H04Rik",119,"gene_size",3,FALSE,48047,"5530601H04Rik","chrX",104110364,104110483,119,"-",-0.012,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,48038,"5530601H04Rik","chrX",104091514,104091616,102,"-",0.026,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,TRUE,48039,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.043,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,48040,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.034,1
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,FALSE,48036,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.005,1
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,TRUE,48037,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.069,0.265401175709299
"MmuEX0001991","5530601H04Rik",65,"gene_size",2,TRUE,48049,"5530601H04Rik","chrX",104113216,104113281,65,"-",-0.053,0.0582241505659007
"MmuEX0001991","5530601H04Rik",65,"gene_size",2,FALSE,48050,"5530601H04Rik","chrX",104113216,104113281,65,"-",-0.009,1
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,TRUE,7962,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.011,1
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,FALSE,7963,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.004,1
"MmuEX0002359","9430015G10Rik",135,"gene_size_contained",2,FALSE,19055,"9430015G10Rik","chr4",156201172,156201305,133,"+",-0.025,1
"MmuEX0002359","9430015G10Rik",135,"gene_size_contained",2,TRUE,19059,"9430015G10Rik","chr4",156207991,156208126,135,"+",-0.001,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,TRUE,19056,"9430015G10Rik","chr4",156201466,156201560,94,"+",0.002,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,FALSE,19058,"9430015G10Rik","chr4",156206389,156206485,96,"+",-0.016,1
"MmuEX0002362","9430015G10Rik",133,"gene_size_contained",2,TRUE,19055,"9430015G10Rik","chr4",156201172,156201305,133,"+",-0.025,1
"MmuEX0002362","9430015G10Rik",133,"gene_size_contained",2,FALSE,19059,"9430015G10Rik","chr4",156207991,156208126,135,"+",-0.001,1
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,FALSE,19056,"9430015G10Rik","chr4",156201466,156201560,94,"+",0.002,1
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,TRUE,19058,"9430015G10Rik","chr4",156206389,156206485,96,"+",-0.016,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,19060,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.001,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,TRUE,19061,"9430015G10Rik","chr4",156208432,156208458,26,"+",-0.015,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,19063,"9430015G10Rik","chr4",156208548,156208579,31,"+",-0.019,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",4,FALSE,19064,"9430015G10Rik","chr4",156208548,156208579,31,"+",-0.001,1
"MmuEX0002365","9430015G10Rik",31,"gene_size_contained",4,FALSE,19060,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.001,1
"MmuEX0002365","9430015G10Rik",31,"gene_size_contained",4,FALSE,19061,"9430015G10Rik","chr4",156208432,156208458,26,"+",-0.015,1
"MmuEX0002365","9430015G10Rik",31,"gene_size_contained",4,TRUE,19063,"9430015G10Rik","chr4",156208548,156208579,31,"+",-0.019,1
"MmuEX0002365","9430015G10Rik",31,"gene_size_contained",4,FALSE,19064,"9430015G10Rik","chr4",156208548,156208579,31,"+",-0.001,1
"MmuEX0002372","9430038I01Rik",163,"gene_size",2,TRUE,15843,"9430038I01Rik","chr7",136978683,136978846,163,"-",-0.134,0.104422037810573
"MmuEX0002372","9430038I01Rik",163,"gene_size",2,FALSE,15844,"9430038I01Rik","chr7",136978683,136978846,163,"-",0.032,1
