ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
101	"ENSMUSG00000025193"	"Cutc"	chr19	+	43751311	43751445	43751341	43751445	43749127	43749163	101	149,185,154	14,8,16	162,177,105	41,24,12	179	149	0.000529998610963	0.015046230836636086	0.899,0.951,0.889	0.767,0.86,0.879	0.078
103	"ENSMUSG00000025159"	"Mms19"	chr19	-	41939190	41939290	41939190	41939285	41940845	41941001	103	301,294,372	2,0,0	378,434,392	0,0,0	154	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
104	"ENSMUSG00000025159"	"Mms19"	chr19	-	41942355	41942456	41942355	41942453	41942904	41942986	104	140,106,107	99,127,178	84,70,83	130,151,139	152	149	0.0227619738422	0.1940679977584974	0.581,0.45,0.371	0.388,0.312,0.369	0.111
105	"ENSMUSG00000025159"	"Mms19"	chr19	-	41943857	41944035	41943857	41944012	41944261	41944400	105	13,17,21	297,310,318	19,15,19	358,363,324	172	149	0.727468786261	1.0	0.037,0.045,0.054	0.044,0.035,0.048	0.003
106	"ENSMUSG00000025159"	"Mms19"	chr19	-	41944261	41944422	41944261	41944400	41944947	41945025	106	8,18,11	233,199,303	9,16,9	213,259,234	171	149	0.840541493798	1.0	0.029,0.073,0.031	0.036,0.051,0.032	0.005
107	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951388	41951517	41951388	41951473	41951839	41951909	107	664,956,878	12,5,11	879,994,751	14,9,4	193	149	0.779330683577	1.0	0.977,0.993,0.984	0.98,0.988,0.993	-0.002
108	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952301	41952376	108	647,723,735	4,8,4	884,1058,748	7,3,4	161	149	1	1.0	0.993,0.988,0.994	0.992,0.997,0.994	-0.003
109	"ENSMUSG00000025159"	"Mms19"	chr19	-	41951839	41951909	41951839	41951897	41952756	41952842	109	62,40,49	0,0,0	44,69,49	0,9,0	161	149	0.00910167170933	0.1092002811117495	1.0,1.0,1.0	1.0,0.876,1.0	0.041
110	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41927158	41927275	41927246	41927275	41926802	41926891	110	57,70,52	316,334,429	71,153,73	306,342,255	237	149	2.54413720224e-06	0.0002842937997056272	0.102,0.116,0.071	0.127,0.22,0.153	-0.07
111	"ENSMUSG00000025157"	"Zdhhc16"	chr19	+	41928038	41928172	41928126	41928172	41927246	41927275	111	467,622,680	0,0,0	635,662,498	0,2,0	237	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
112	"ENSMUSG00000025154"	"Arhgap19"	chr19	-	41769596	41769788	41769596	41769743	41770769	41770835	112	244,342,386	42,42,25	317,345,261	27,34,11	194	149	0.0354092887805	0.25545272620217857	0.817,0.862,0.922	0.9,0.886,0.948	-0.044
119	"ENSMUSG00000024989"	"Cep55"	chr19	+	38061745	38062869	38061748	38062869	38060212	38060338	119	405,459,484	13,6,10	338,425,347	16,7,9	152	149	0.292427684678	0.8731268902381216	0.968,0.987,0.979	0.954,0.983,0.974	0.008
121	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578831	36578928	36576995	36577119	121	65,68,75	56,64,42	43,56,83	47,66,43	152	149	0.634635452103	1.0	0.532,0.51,0.636	0.473,0.454,0.654	0.032
122	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578828	36578928	36578869	36578928	36576995	36577119	122	90,106,92	0,0,2	60,91,105	0,0,2	190	149	1	1.0	1.0,1.0,0.973	1.0,1.0,0.976	-0.001
123	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36578831	36578928	36578869	36578928	36576995	36577119	123	81,102,59	0,0,2	64,101,65	0,0,2	187	149	1	1.0	1.0,1.0,0.959	1.0,1.0,0.963	-0.001
124	"ENSMUSG00000041180"	"Hectd2"	chr19	+	36586655	36586823	36586664	36586823	36583785	36583874	124	7,5,8	153,238,202	10,12,3	193,228,223	158	149	0.664111903006	1.0	0.041,0.019,0.036	0.047,0.047,0.013	-0.004
125	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36414702	36414762	36414705	36414762	36414554	36414610	125	151,246,263	5,9,8	296,268,166	15,5,5	152	149	0.944753178133	1.0	0.967,0.964,0.97	0.951,0.981,0.97	-0.0
130	"ENSMUSG00000118038"	"Gm9895"	chr19	+	29046392	29046918	29046521	29046918	29044635	29044982	130	19,26,18	1,0,0	5,32,17	1,7,5	278	149	7.59301343689e-07	0.00011077362936262856	0.911,1.0,1.0	0.728,0.71,0.646	0.276
131	"ENSMUSG00000041360"	"Pum3"	chr19	-	27376281	27376504	27376281	27376500	27377078	27377221	131	623,780,777	3,0,5	765,906,557	1,0,0	153	149	1	1.0	0.995,1.0,0.993	0.999,1.0,1.0	-0.004
132	"ENSMUSG00000041360"	"Pum3"	chr19	-	27397417	27397521	27397417	27397517	27398696	27398871	132	788,941,952	0,1,0	884,970,781	0,0,0	153	149	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
134	"ENSMUSG00000024812"	"Tjp2"	chr19	-	24071868	24072954	24071868	24072948	24073947	24074033	134	64,80,113	0,0,0	87,118,82	0,3,0	155	149	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
139	"ENSMUSG00000047368"	"Abhd17b"	chr19	+	21658231	21658411	21658353	21658411	21655716	21656186	139	887,890,1024	10,6,3	854,896,769	3,4,0	271	149	0.980430617241	1.0	0.98,0.988,0.995	0.994,0.992,1.0	-0.008
149	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10874866	10875016	149	60,71,82	3,5,5	93,68,72	2,7,6	206	149	0.867309799365	1.0	0.935,0.911,0.922	0.971,0.875,0.897	0.008
150	"ENSMUSG00000024735"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257	150	410,489,563	1941,2276,2356	528,532,483	2283,2231,1918	206	149	0.378704337941	1.0	0.133,0.135,0.147	0.143,0.147,0.154	-0.01
151	"ENSMUSG00000035735"	"Dagla"	chr19	-	10232170	10232426	10232170	10232313	10233024	10233105	151	6,6,1	57,76,53	3,5,10	92,126,66	262	149	0.845740303812	1.0	0.056,0.043,0.011	0.018,0.022,0.079	-0.003
154	"ENSMUSG00000071647"	"Eml3"	chr19	+	8908407	8908668	8908410	8908668	8908162	8908334	154	171,180,227	112,128,147	198,187,162	135,160,137	152	149	0.180021760801	0.6811774407253977	0.599,0.58,0.602	0.59,0.534,0.537	0.04
155	"ENSMUSG00000071649"	"B3gat3"	chr19	+	8902901	8903262	8903067	8903262	8899169	8899344	155	1081,1173,1376	194,174,197	1232,1447,1121	193,227,186	298	149	0.830608095318	1.0	0.736,0.771,0.777	0.761,0.761,0.751	0.004
157	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825277	8825346	8824769	8824911	157	537,714,709	4,5,9	670,715,637	3,4,3	298	149	0.1650379779	0.6515340777224192	0.985,0.986,0.975	0.991,0.989,0.991	-0.008
158	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7211468	7211521	158	390,506,521	0,0,0	386,447,358	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
159	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6966790	6966955	6966790	6966952	6967048	6967233	159	183,249,264	40,51,62	240,320,276	79,105,84	152	149	0.00601010657103	0.08177481790427348	0.818,0.827,0.807	0.749,0.749,0.763	0.064
160	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969526	6969640	160	5,5,5	439,460,478	1,8,6	495,568,413	169	149	1	1.0	0.01,0.009,0.009	0.002,0.012,0.013	0.0
161	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6968085	6968199	6968085	6968179	6969916	6969940	161	3,1,1	8,48,41	0,6,1	33,27,35	169	149	0.485897303488	1.0	0.248,0.018,0.021	0.0,0.164,0.025	0.033
162	"ENSMUSG00000024963"	"Dnajc4"	chr19	-	6969526	6969689	6969526	6969640	6969916	6969940	162	68,90,99	138,168,167	81,102,65	151,195,137	198	149	0.685570568887	1.0	0.271,0.287,0.308	0.288,0.282,0.263	0.011
163	"ENSMUSG00000024955"	"Esrra"	chr19	-	6891446	6891660	6891446	6891563	6897430	6897767	163	72,86,56	860,1130,1115	57,103,84	1062,1269,895	246	149	0.48951266259	1.0	0.048,0.044,0.03	0.031,0.047,0.054	-0.003
164	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884433	6884495	6884433	6884488	6884609	6884648	164	1687,1903,1916	3,5,0	1934,2559,1675	0,0,0	156	149	1	1.0	0.998,0.997,1.0	1.0,1.0,1.0	-0.002
165	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424313	6424158	6424313	6423650	6423783	165	3824,4462,5487	0,0,0	5076,5072,3714	0,1,0	268	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
166	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424554	6424638	6424578	6424638	6424039	6424313	166	3,2,9	1373,1713,1892	1,2,10	1605,1422,1293	173	149	1	1.0	0.002,0.001,0.004	0.001,0.001,0.007	-0.001
167	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424748	6424928	6424849	6424928	6424578	6424638	167	2642,3101,3700	9,8,5	3029,2979,2717	12,12,6	250	149	1	1.0	0.994,0.996,0.998	0.993,0.993,0.996	0.002
169	"ENSMUSG00000024833"	"Pola2"	chr19	-	6011118	6011243	6011118	6011214	6013321	6013426	169	45,64,62	0,0,0	47,41,27	0,2,0	178	149	1	1.0	1.0,1.0,1.0	1.0,0.945,1.0	0.018
170	"ENSMUSG00000024833"	"Pola2"	chr19	-	6011118	6011243	6011118	6011214	6013853	6014197	170	390,448,435	71,61,82	340,287,291	83,81,65	178	149	0.00292867476949	0.04977799316945463	0.821,0.86,0.816	0.774,0.748,0.789	0.062
171	"ENSMUSG00000024826"	"Dpf2"	chr19	-	5952390	5952519	5952390	5952462	5952658	5952796	171	1901,2377,2271	4,15,3	2653,3233,2215	8,9,3	206	149	1	1.0	0.997,0.991,0.998	0.996,0.996,0.998	-0.001
172	"ENSMUSG00000024826"	"Dpf2"	chr19	-	5954267	5954346	5954267	5954340	5954481	5954574	172	1541,2098,1933	0,0,0	1941,2469,1674	0,0,10	155	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
