ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
31	"ENSMUSG00000025592"	"Dach2"	chrX	+	112724539	112724718	112724539	112724688	112724813	112724961	31	5,8,11	31,26,24	5,4,8	36,63,16	179	149	0.122638144089	0.48740031071846146	0.118,0.204,0.276	0.104,0.05,0.294	0.05
34	"ENSMUSG00000097571"	"Jpx"	chrX	+	102546465	102546798	102546465	102546536	102561916	102561963	34	11,26,22	0,1,4	33,44,15	1,0,2	298	149	0.11388934964	0.4618793317390113	1.0,0.929,0.733	0.943,1.0,0.789	-0.023
36	"ENSMUSG00000031297"	"Slc7a3"	chrX	-	100123706	100124477	100124313	100124477	100123305	100123414	36	675,674,688	1,0,4	535,689,577	0,5,0	298	149	1	1.0	0.997,1.0,0.989	1.0,0.986,1.0	0.0
38	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351277	73351476	73352681	73352781	38	2346,2840,2855	0,2,0	2412,2983,2757	0,0,1	298	149	1	1.0	1.0,0.999,1.0	1.0,1.0,0.999	0.0
39	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73344929	73344964	73345541	73345627	39	863,1384,1233	35,42,38	1187,1201,911	26,17,47	155	149	0.239878928719	0.7646861246745761	0.96,0.969,0.969	0.978,0.985,0.949	-0.005
40	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331783	73331945	73331783	73331825	73332053	73332119	40	212,247,221	36,36,64	204,288,286	60,55,43	269	149	0.843245871885	1.0	0.765,0.792,0.657	0.653,0.744,0.787	0.01
41	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332625	73332056	73332119	73332710	73332788	41	172,202,208	90,121,140	144,282,303	67,64,38	298	149	0.000145682798108	0.005437149947777885	0.489,0.455,0.426	0.518,0.688,0.799	-0.212
42	"ENSMUSG00000031387"	"Renbp"	chrX	-	72973792	72973868	72973834	72973868	72973286	72973459	42	140,104,177	5,2,1	96,143,107	0,7,0	191	149	0.953822200892	1.0	0.956,0.976,0.993	1.0,0.941,1.0	-0.005
43	"ENSMUSG00000031387"	"Renbp"	chrX	-	72973792	72973868	72973834	72973868	72973610	72973686	43	537,496,638	48,62,53	501,728,574	49,79,59	191	149	0.684529472642	1.0	0.897,0.862,0.904	0.889,0.878,0.884	0.004
44	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72834030	72833405	72833480	72834259	72834432	44	1532,1942,1982	7,0,0	1824,2081,1566	0,12,2	298	149	1	1.0	0.991,1.0,1.0	1.0,0.989,0.997	0.002
45	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723524	72723662	72723524	72723653	72723737	72723840	45	198,285,229	2,0,1	231,266,186	0,0,1	158	149	1	1.0	0.989,1.0,0.995	1.0,1.0,0.994	-0.003
46	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72723524	72723677	72723524	72723653	72723737	72723840	46	1,0,5	2,0,1	4,7,0	0,0,1	173	149	1	1.0	0.301,NA,0.812	1.0,1.0,0.0	-0.11
48	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72257954	72258191	72257954	72258087	72258379	72258462	48	38,13,32	432,533,522	27,16,30	337,412,449	253	149	0.668399840742	1.0	0.049,0.014,0.035	0.045,0.022,0.038	-0.002
49	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258833	72258961	49	553,650,608	128,142,159	448,537,591	109,115,131	185	149	0.671081563722	1.0	0.777,0.787,0.755	0.768,0.79,0.784	-0.008
50	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258846	72258961	50	303,364,361	2,19,9	246,301,341	0,2,12	185	149	0.034947957059	0.21210470387022992	0.992,0.939,0.97	1.0,0.992,0.958	-0.016
51	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72259646	72259715	51	286,340,338	8,0,0	234,279,330	4,4,4	185	149	0.532372935566	1.0	0.966,1.0,1.0	0.979,0.983,0.985	0.006
52	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72261328	72261446	52	283,340,336	0,0,2	234,283,330	0,0,0	185	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
53	"ENSMUSG00000073131"	"Vma21"	chrX	+	70860395	70860673	70860395	70860546	70863673	70863783	53	34,17,37	720,702,670	36,26,36	598,623,639	276	149	0.191980611885	0.6610403465435791	0.025,0.013,0.029	0.031,0.022,0.03	-0.005
62	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20584232	20584511	62	364,539,468	0,0,1	560,883,447	1,0,0	298	149	1	1.0	1.0,1.0,0.996	0.996,1.0,1.0	0.0
63	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20511675	20511836	20511675	20511833	20512007	20512105	63	101,119,136	110,116,155	105,99,128	118,159,113	152	149	0.578287607612	1.0	0.474,0.501,0.462	0.466,0.379,0.526	0.022
64	"ENSMUSG00000031012"	"Cask"	chrX	-	13652157	13652288	13652175	13652288	13580904	13581010	64	38,53,53	371,370,403	39,60,30	347,449,339	167	149	0.476857462341	1.0	0.084,0.113,0.105	0.091,0.107,0.073	0.01
65	"ENSMUSG00000031169"	"Porcn"	chrX	-	8064444	8065391	8065305	8065391	8064213	8064324	65	9,3,6	12,31,19	12,19,9	20,34,16	298	149	0.0551012522046	0.28597767557249715	0.273,0.046,0.136	0.231,0.218,0.22	-0.071
66	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8009485	8009571	8009489	8009571	8008606	8009194	66	3292,3782,3808	4244,4993,4881	2871,2860,2471	3844,4127,3212	153	149	0.577658961932	1.0	0.43,0.425,0.432	0.421,0.403,0.428	0.012
67	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010811	8010918	8009489	8009568	67	172,154,245	8,0,4	135,145,122	1,2,5	298	149	0.874693906896	1.0	0.915,1.0,0.968	0.985,0.973,0.924	0.0
68	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010811	8010918	8009896	8009990	68	10349,11323,12337	0,0,0	9393,9362,8684	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
69	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7750571	7750747	7750571	7750672	7751987	7752170	69	4,1,5	846,935,990	0,2,1	846,940,832	224	149	1	1.0	0.003,0.001,0.003	0.0,0.001,0.001	0.002
70	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7751987	7752170	7751987	7752131	7755850	7756002	70	708,752,805	4,0,7	625,785,663	1,1,2	188	149	1	1.0	0.993,1.0,0.989	0.998,0.998,0.996	-0.003
71	"ENSMUSG00000031156"	"Slc35a2"	chrX	+	7758378	7759654	7758378	7759106	7760429	7760703	71	64,80,99	31,67,52	89,118,109	49,47,43	298	149	0.0950729577517	0.41160252509302653	0.508,0.374,0.488	0.476,0.557,0.559	-0.074
72	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733905	7734077	7733905	7734062	7734161	7734310	72	24,1,9	432,506,598	6,21,12	581,589,460	164	149	0.784334514888	1.0	0.048,0.002,0.013	0.009,0.031,0.023	0.0
74	"ENSMUSG00000031148"	"Gpkow"	chrX	+	7571538	7571671	7571538	7571611	7572249	7572388	74	213,288,401	0,2,2	342,328,244	0,8,0	209	149	0.868068172453	1.0	1.0,0.99,0.993	1.0,0.967,1.0	0.005
75	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56790316	56790421	75	93,115,93	0,5,0	64,135,79	1,0,0	232	149	0.493016909233	1.0	1.0,0.937,1.0	0.976,1.0,1.0	-0.013
76	"ENSMUSG00000035173"	"Ccdc186"	chr19	-	56796409	56796622	56796492	56796622	56795397	56795517	76	272,417,367	45,36,35	343,424,281	32,27,23	232	149	0.0442045764593	0.24704347635687968	0.795,0.882,0.871	0.873,0.91,0.887	-0.041
80	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578922	46578989	80	97,75,114	0,0,0	79,101,53	0,8,0	298	149	0.0118290075563	0.09873724302135244	1.0,1.0,1.0	1.0,0.863,1.0	0.046
81	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46295209	46295308	81	215,243,229	6,0,3	249,450,258	0,0,0	298	149	0.250256341228	0.7835895274516066	0.947,1.0,0.974	1.0,1.0,1.0	-0.026
82	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46268976	46269182	46268976	46269170	46271473	46271624	82	268,297,304	423,488,532	256,344,210	451,536,378	161	149	0.821858226553	1.0	0.37,0.36,0.346	0.344,0.373,0.34	0.006
83	"ENSMUSG00000038754"	"Elovl3"	chr19	+	46120335	46120706	46120335	46120612	46121562	46121694	83	4,6,6	4,7,10	7,2,4	0,13,3	243	149	0.49067696266	1.0	0.38,0.345,0.269	1.0,0.086,0.45	-0.181
84	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45767025	45767123	45764486	45764658	84	1111,1320,1224	0,0,2	1177,1540,1042	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
85	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45394983	45395025	85	22,25,24	2,2,0	15,17,13	5,1,0	281	149	0.263861178024	0.811323148715841	0.854,0.869,1.0	0.614,0.9,1.0	0.07
86	"ENSMUSG00000025217"	"Btrc"	chr19	+	45352525	45352713	45352525	45352581	45411571	45411679	86	27,29,24	7,5,2	26,37,19	8,4,0	281	149	0.551963098716	1.0	0.672,0.755,0.864	0.633,0.831,1.0	-0.058
87	"ENSMUSG00000036097"	"Slf2"	chr19	+	44929897	44931378	44929897	44930865	44931887	44931958	87	109,172,102	105,117,130	77,153,178	69,95,64	298	149	0.0358108571815	0.2157347499319692	0.342,0.424,0.282	0.358,0.446,0.582	-0.113
89	"ENSMUSG00000025200"	"Cwf19l1"	chr19	-	44115804	44115923	44115855	44115923	44113246	44113331	89	220,218,265	2,0,2	190,176,176	3,0,0	200	149	1	1.0	0.988,1.0,0.99	0.979,1.0,1.0	-0.0
92	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	92	302,293,308	56,64,55	233,292,271	45,23,19	211	149	0.00108305890571	0.01968770473198704	0.792,0.764,0.798	0.785,0.9,0.91	-0.08
93	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	93	252,244,270	56,64,55	195,286,244	45,23,19	235	149	0.000976114718384	0.018427002852284	0.74,0.707,0.757	0.733,0.887,0.891	-0.102
94	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	94	80,87,96	130,136,134	63,106,71	101,112,98	173	149	0.318828772585	0.8980009785387206	0.346,0.355,0.382	0.349,0.449,0.384	-0.033
95	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	95	7,15,10	30,18,11	16,21,5	28,28,22	218	149	0.869311228354	1.0	0.138,0.363,0.383	0.281,0.339,0.134	0.043
97	"ENSMUSG00000024776"	"Stambpl1"	chr19	+	34169628	34170031	34169628	34169995	34197586	34197666	97	167,228,193	125,137,122	205,224,154	133,180,128	185	149	0.239690650326	0.7646861246745761	0.518,0.573,0.56	0.554,0.501,0.492	0.035
98	"ENSMUSG00000097855"	"A930007I19Rik"	chr19	-	29498173	29498369	29498247	29498369	29487548	29487729	98	0,4,8	0,4,0	1,10,4	0,4,0	223	149	1	1.0	NA,0.401,1.0	1.0,0.626,1.0	-0.175
99	"ENSMUSG00000059363"	"Fxn"	chr19	-	24249667	24249831	24249710	24249831	24244665	24244763	99	3,3,4	358,424,448	3,10,4	437,394,354	192	149	0.887189702202	1.0	0.006,0.005,0.007	0.005,0.019,0.009	-0.005
101	"ENSMUSG00000052387"	"Trpm3"	chr19	+	22903259	22903470	22903259	22903434	22955655	22955806	101	0,4,2	8,32,12	3,3,1	19,34,7	185	149	0.673030846725	1.0	0.0,0.091,0.118	0.113,0.066,0.103	-0.024
103	"ENSMUSG00000046230"	"Vps13a"	chr19	-	16722149	16722321	16722187	16722321	16720359	16720422	103	94,158,118	4,0,2	108,113,108	6,0,0	187	149	0.884897798112	1.0	0.949,1.0,0.979	0.935,1.0,1.0	-0.002
110	"ENSMUSG00000048832"	"Vps37c"	chr19	+	10666114	10666347	10666114	10666343	10683573	10683672	110	92,129,88	198,205,213	79,98,80	155,209,118	153	149	0.593222545583	1.0	0.312,0.38,0.287	0.332,0.313,0.398	-0.021
111	"ENSMUSG00000034445"	"Cyb561a3"	chr19	+	10554814	10555257	10554814	10554927	10556345	10556438	111	99,114,126	6,1,0	94,114,83	0,0,0	298	149	0.136351371082	0.5196395562244764	0.892,0.983,1.0	1.0,1.0,1.0	-0.042
112	"ENSMUSG00000035735"	"Dagla"	chr19	-	10248351	10248563	10248374	10248563	10247080	10247182	112	200,206,211	2,0,3	191,290,222	0,6,0	172	149	1	1.0	0.989,1.0,0.984	1.0,0.977,1.0	-0.001
113	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855491	9855612	9853953	9854180	113	713,836,784	10,11,10	556,806,570	14,18,4	298	149	0.211744190874	0.7073388763044013	0.973,0.974,0.975	0.952,0.957,0.986	0.009
114	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867366	8867464	114	41,32,41	1190,1437,1372	35,30,33	1128,1087,999	298	149	0.742180569768	1.0	0.017,0.011,0.015	0.015,0.014,0.016	-0.001
115	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823829	8823927	115	801,1038,942	0,0,1	1142,1073,933	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
116	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715017	8715093	116	2482,3016,2978	1,0,3	2827,3173,2526	3,10,13	298	149	1	1.0	0.999,1.0,0.998	0.998,0.994,0.99	0.005
117	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8715211	8715358	117	100,120,107	0,0,2	90,116,90	0,4,0	298	149	0.447859959	1.0	1.0,1.0,0.964	1.0,0.935,1.0	0.01
118	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715211	8715358	8715211	8715226	8715516	8715618	118	3388,4035,4112	11,28,37	3854,4394,3347	13,32,13	281	149	0.401224371512	1.0	0.994,0.987,0.983	0.994,0.986,0.993	-0.003
119	"ENSMUSG00000010095"	"Slc3a2"	chr19	-	8690093	8690267	8690229	8690267	8689197	8689292	119	18796,23565,22907	0,0,0	22022,24792,19474	0,1,0	285	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
120	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7212427	7212523	7207552	7207648	120	382,492,504	0,0,2	371,468,367	3,3,1	298	149	1	1.0	1.0,1.0,0.992	0.984,0.987,0.995	0.009
121	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6942874	6942952	6942876	6942952	6942664	6942765	121	22,5,8	881,948,1048	1,5,10	952,1112,1019	151	149	0.610367145888	1.0	0.024,0.005,0.007	0.001,0.004,0.01	0.007
122	"ENSMUSG00000118668"	"Rps6ka4"	chr19	-	6817701	6817773	6817747	6817773	6816827	6817046	122	290,398,435	19,23,29	379,375,379	32,21,20	195	149	0.926212964874	1.0	0.921,0.93,0.92	0.9,0.932,0.935	0.001
123	"ENSMUSG00000024949"	"Sf1"	chr19	+	6424039	6424317	6424039	6424313	6424578	6424638	123	152,158,212	1373,1713,1892	180,201,177	1605,1422,1293	153	149	0.0425139099455	0.2396574055434696	0.097,0.082,0.098	0.098,0.121,0.118	-0.02
124	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6174182	6174218	6172069	6172185	124	434,459,429	2,4,6	379,486,350	0,0,0	298	149	0.447436619288	1.0	0.991,0.983,0.973	1.0,1.0,1.0	-0.018
125	"ENSMUSG00000024826"	"Dpf2"	chr19	-	5954174	5954346	5954267	5954346	5953758	5953800	125	42,60,46	335,493,473	40,52,57	497,580,368	242	149	0.548080239454	1.0	0.072,0.07,0.056	0.047,0.052,0.087	0.004
126	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494532	10494750	10494683	10494750	10494343	10494453	126	557,775,682	162,160,181	775,912,667	155,113,114	298	149	0.000148214190903	0.00546876679388683	0.632,0.708,0.653	0.714,0.801,0.745	-0.089
127	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	127	2,2,2	122,122,110	4,0,8	96,128,87	153	149	0.0586987284737	0.2982703777059529	0.016,0.016,0.017	0.039,0.0,0.082	-0.024
129	"ENSMUSG00000092341"	"Malat1"	chr19	-	5850728	5852699	5851860	5852699	5850556	5850604	129	3032,4250,3178	0,0,0	2382,3781,4028	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
130	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852265	5852699	5852425	5852699	5851805	5852089	130	2149,2263,2326	1,5,2	1801,2846,2982	4,4,0	298	149	1	1.0	0.999,0.996,0.998	0.996,0.997,1.0	0.0
131	"ENSMUSG00000092341"	"Malat1"	chr19	-	5852182	5852699	5852390	5852699	5851805	5852099	131	2456,2610,2663	9,13,5	2215,3496,3403	5,5,5	298	149	1	1.0	0.993,0.99,0.996	0.996,0.997,0.997	-0.004
133	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5769975	5770435	5767066	5767224	133	82,173,131	13,41,39	86,107,122	38,52,51	298	149	0.00079653840879	0.016369368438867913	0.759,0.678,0.627	0.531,0.507,0.545	0.16
134	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5770212	5770435	5767066	5767224	134	53,90,64	3,8,1	48,76,76	4,6,0	298	149	0.770132690893	1.0	0.898,0.849,0.97	0.857,0.864,1.0	-0.001
135	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5769975	5770435	5770212	5770435	5767066	5767224	135	62,95,88	3,8,1	81,109,108	4,6,0	298	149	0.387230783975	1.0	0.912,0.856,0.978	0.91,0.901,1.0	-0.022
137	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101585	5101658	137	418,556,520	11,22,8	579,674,498	11,18,3	298	149	0.0990276398056	0.42532109318622113	0.95,0.927,0.97	0.963,0.949,0.988	-0.018
138	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883475	138	85,114,111	1,0,4	81,92,72	0,5,0	216	149	0.899002465488	1.0	0.983,1.0,0.95	1.0,0.927,1.0	0.002
139	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884221	4884338	4883368	4883546	139	273,262,247	5,3,1	273,290,250	2,5,7	170	149	0.282042730873	0.8440486148798443	0.98,0.987,0.995	0.992,0.981,0.969	0.007
140	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884200	4884338	4884267	4884338	4883368	4883546	140	343,351,345	0,0,2	344,367,306	0,2,3	216	149	1	1.0	1.0,1.0,0.992	1.0,0.992,0.986	0.005
141	"ENSMUSG00000034108"	"Ccs"	chr19	-	4884221	4884338	4884267	4884338	4883368	4883546	141	75,92,99	0,0,2	73,82,63	0,2,3	195	149	0.523270068158	1.0	1.0,1.0,0.974	1.0,0.969,0.941	0.021
143	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4672618	4673270	143	10,12,14	0,0,0	15,14,9	0,1,0	174	149	1	1.0	1.0,1.0,1.0	1.0,0.923,1.0	0.026
144	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674179	144	10,12,15	11,17,22	15,16,9	16,23,9	174	149	0.720778274932	1.0	0.438,0.377,0.369	0.445,0.373,0.461	-0.032
145	"ENSMUSG00000024889"	"Rce1"	chr19	-	4674687	4674791	4674712	4674791	4674041	4674209	145	110,98,130	492,679,684	136,131,85	839,849,691	174	149	0.0600882578398	0.30249081117183035	0.161,0.11,0.14	0.122,0.117,0.095	0.026
146	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337850	4338013	4337380	4337494	146	758,825,961	1,0,0	1036,1005,769	0,2,0	298	149	1	1.0	0.997,1.0,1.0	1.0,0.996,1.0	0.0
147	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341617	4341669	4340799	4340899	147	837,1087,1139	1,4,0	1152,1240,924	2,0,1	298	149	1	1.0	0.998,0.993,1.0	0.997,1.0,0.998	-0.001
148	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100453217	100453386	100453238	100453386	100452759	100452911	148	184,259,217	19,15,24	222,262,206	19,20,35	170	149	0.319707154663	0.8980009785387206	0.895,0.938,0.888	0.911,0.92,0.838	0.017
150	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100461878	100462558	100462400	100462558	100460892	100460936	150	463,467,530	14,26,19	442,519,472	18,19,19	298	149	0.886940384865	1.0	0.943,0.9,0.933	0.925,0.932,0.925	-0.002
151	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247475	4247585	4247111	4247249	151	280,345,348	0,0,0	298,379,298	1,10,3	287	149	0.0291404983028	0.18480312107263985	1.0,1.0,1.0	0.994,0.952,0.981	0.024
152	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177548	4177638	152	280,418,417	809,1016,993	398,610,434	1049,1387,937	160	149	0.382467758325	0.999897593624215	0.244,0.277,0.281	0.261,0.291,0.301	-0.017
153	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638	153	33,34,18	4,12,15	30,36,27	13,30,8	160	149	0.356852390067	0.9583951286580222	0.885,0.725,0.528	0.682,0.528,0.759	0.056
154	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4181227	4181281	154	371,535,590	20,1,17	619,819,486	9,3,0	298	149	3.49016820356e-06	0.00026982324183236477	0.903,0.996,0.946	0.972,0.993,1.0	-0.04
155	"ENSMUSG00000059734"	"Ndufs8"	chr19	-	3962466	3962734	3962469	3962734	3961688	3961746	155	113,155,148	36,24,19	107,156,136	21,29,12	152	149	0.335645495415	0.9259481084218395	0.755,0.864,0.884	0.833,0.841,0.917	-0.029
156	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905176	156	15,25,6	2,0,0	13,5,8	0,0,0	153	149	1	1.0	0.88,1.0,1.0	1.0,1.0,1.0	-0.04
157	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905189	157	79,70,69	1,5,13	50,42,45	5,5,0	153	149	0.4557499045	1.0	0.987,0.932,0.838	0.907,0.891,1.0	-0.014
158	"ENSMUSG00000033016"	"Nfatc1"	chr18	-	80678616	80679291	80678905	80679291	80649419	80651240	158	43,85,24	16,14,15	35,57,27	14,22,14	298	149	0.438530965207	1.0	0.573,0.752,0.444	0.556,0.564,0.491	0.053
