ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
210	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177638	4177575	4177638	4177055	4177131
216	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905115	88905189	88905115	88905176	88905336	88905457
218	"ENSMUSG00000024515"	"Smad4"	chr18	-	73781955	73782124	73781955	73782033	73782933	73782980
220	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600405	70601588	70600405	70600556	70602519	70602848
221	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69697104	69697234	69697107	69697234	69598421	69598518
226	"ENSMUSG00000024587"	"Nars"	chr18	-	64634373	64634946	64634373	64634505	64636578	64636692
228	"ENSMUSG00000024587"	"Nars"	chr18	-	64648396	64648479	64648396	64648476	64649557	64649599
238	"ENSMUSG00000025094"	"Slc18a2"	chr19	+	59261598	59263108	59263047	59263108	59261313	59261372
241	"ENSMUSG00000054477"	"Kcnn2"	chr18	+	45788264	45788406	45788265	45788406	45694287	45694383
245	"ENSMUSG00000052102"	"Gnpda1"	chr18	-	38463538	38463713	38463538	38463694	38466206	38466389
247	"ENSMUSG00000044024"	"Rell2"	chr18	+	38090511	38090827	38090641	38090827	38090141	38090208
248	"ENSMUSG00000024454"	"Hdac3"	chr18	-	38076730	38077262	38076730	38076804	38077944	38078078
249	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993575	37993467	37993566	38022750	38022865
256	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35551109	35551248
257	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35571319	35571433
258	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34927502	34928833	34928727	34928833	34926056	34926224
259	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34895547	34895777
260	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34896125	34896183
265	"ENSMUSG00000036501"	"Fam13b"	chr18	-	34627651	34627829	34627651	34627746	34630386	34630956
266	"ENSMUSG00000036501"	"Fam13b"	chr18	-	34627651	34627829	34627651	34627746	34632738	34632905
268	"ENSMUSG00000024382"	"Ercc3"	chr18	+	32378541	32378972	32378804	32378972	32377851	32377901
280	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4383184	4383413	4383188	4383413	4379568	4379741
282	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4386952	4387179	4387127	4387179	4386170	4386382
305	"ENSMUSG00000024073"	"Birc6"	chr17	+	74925430	74926833	74926701	74926833	74922214	74922325
309	"ENSMUSG00000024059"	"Clip4"	chr17	+	72141039	72141302	72141178	72141302	72135501	72135645
311	"ENSMUSG00000024052"	"Lpin2"	chr17	+	71536302	71536410	71536304	71536410	71521958	71522159
315	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731602	5731459	5731581	5733304	5733440
317	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731620	5731459	5731581	5733334	5733440
318	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5731459	5731620	5731459	5731602	5733334	5733440
320	"ENSMUSG00000005823"	"Gpr108"	chr17	-	57544205	57544497	57544205	57544323	57544850	57544926
324	"ENSMUSG00000007670"	"Khsrp"	chr17	-	57330504	57330936	57330504	57330593	57331010	57331171
325	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075033	57075902	57075347	57075902	57074782	57074935
327	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	57028034	57028127	57028076	57028127	57024786	57024837
328	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	57028034	57028127	57028076	57028127	57024797	57024942
331	"ENSMUSG00000042625"	"Safb2"	chr17	-	56873878	56874018	56873878	56874015	56875894	56876022
333	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56735851	56736157	56735851	56735966	56741880	56742014
335	"ENSMUSG00000001229"	"Dpp9"	chr17	-	56512452	56512870	56512452	56512621	56513776	56513889
336	"ENSMUSG00000019578"	"Ubxn6"	chr17	-	56376690	56377985	56376690	56376775	56379400	56379529
337	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56319270	56319492	56319415	56319492	56318865	56318962
350	"ENSMUSG00000094707"	"A830019P07Rik"	chr19	-	35900886	35900947	35900886	35900944	35901769	35901978
351	"ENSMUSG00000023977"	"Ubr2"	chr17	-	47291245	47292368	47291245	47291344	47293191	47293299
356	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46574614	46574739	46574614	46574736	46582725	46582855
357	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46574614	46574739	46574614	46574736	46593271	46593365
359	"ENSMUSG00000071074"	"Yipf3"	chr17	+	46562039	46562413	46562289	46562413	46561719	46561851
363	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45903104	45903187	45903104	45903183	45904257	45904560
370	"ENSMUSG00000024457"	"Trim26"	chr17	+	37148356	37148464	37148388	37148464	37148075	37148175
371	"ENSMUSG00000092368"	"A930015D03Rik"	chr17	+	36323609	36325082	36324123	36325082	36318291	36318563
377	"ENSMUSG00000007029"	"Vars"	chr17	+	35232097	35232366	35232240	35232366	35231705	35231796
386	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34431203	34431332	34428063	34428269
387	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418544	34418656	34417343	34417519
388	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419684	34419889	34418544	34418656
389	"ENSMUSG00000024327"	"Slc39a7"	chr17	-	34249063	34249395	34249063	34249228	34249539	34249708
393	"ENSMUSG00000002308"	"Cd320"	chr17	+	34066468	34067152	34066990	34067152	34064989	34065115
395	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885467	33885503	33887958	33888052
409	"ENSMUSG00000024019"	"Cmtr1"	chr17	+	29882105	29882280	29882145	29882280	29879780	29880132
413	"ENSMUSG00000024011"	"Pi16"	chr17	+	29545247	29546944	29546811	29546944	29544846	29544956
414	"ENSMUSG00000064147"	"Rab44"	chr17	+	29358088	29359524	29359301	29359524	29356952	29357057
415	"ENSMUSG00000023067"	"Cdkn1a"	chr17	+	29317370	29317811	29317376	29317811	29312742	29312835
423	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28818444	28819430	28818444	28818843	28821661	28821827
424	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28625058	28625244	28625058	28625129	28629483	28629567
430	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28421322	28421088	28421322	28419981	28420107
433	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28066926	28070942	28070611	28070942	28064156	28064246
442	"ENSMUSG00000003680"	"Taf6l"	chr19	-	8762485	8762542	8762485	8762538	8763408	8763621
443	"ENSMUSG00000003680"	"Taf6l"	chr19	-	8762485	8762542	8762485	8762538	8763573	8763680
444	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27141649	27142276	27141878	27142276	27140780	27140834
450	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26338006	26338509	26338372	26338509	26337835	26337926
451	"ENSMUSG00000037326"	"Capn15"	chr17	-	26178780	26179537	26178780	26178959	26179623	26179785
452	"ENSMUSG00000037326"	"Capn15"	chr17	-	26179038	26179537	26179038	26179205	26179623	26179785
453	"ENSMUSG00000037326"	"Capn15"	chr17	-	26181644	26182119	26181644	26181868	26183000	26184501
455	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150435	26150647	26150435	26150547	26151078	26151205
458	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26073503	26074208	26073503	26073739	26074274	26074405
460	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060532	26060829	26060532	26060641	26060963	26061065
461	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26061153	26061392	26061153	26061262	26062080	26062134
464	"ENSMUSG00000039615"	"Stub1"	chr17	-	26050282	26050605	26050282	26050339	26050769	26050935
465	"ENSMUSG00000039615"	"Stub1"	chr17	-	26051019	26051280	26051019	26051218	26052059	26052378
466	"ENSMUSG00000002274"	"Metrn"	chr17	-	26013840	26014407	26013840	26014265	26015214	26015323
467	"ENSMUSG00000061046"	"Haghl"	chr17	-	26002476	26002860	26002476	26002556	26003048	26003152
477	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25137061	25137113	25137061	25137110	25139445	25139469
487	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103374	25103529	25103374	25103457	25104692	25104811
488	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103374	25103560	25103374	25103457	25104692	25104811
489	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103374	25103560	25103374	25103529	25104692	25104811
491	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897687	24897569	24897687	24896383	24896595
492	"ENSMUSG00000002504"	"Nherf2"	chr17	-	24860792	24861344	24860792	24860946	24866500	24866701
493	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24815828	24816037	24815828	24815927	24816178	24816257
494	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24816019	24816257	24816019	24816111	24816865	24817005
498	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24733686	24733803	24737715	24737773
499	"ENSMUSG00000052752"	"Traf7"	chr17	-	24737715	24737773	24737715	24737768	24738087	24738220
505	"ENSMUSG00000024130"	"Abca3"	chr17	+	24585059	24585907	24585741	24585907	24583666	24583931
506	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24402667	24402826	24402667	24402822	24403354	24403372
508	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24402667	24402826	24402667	24402822	24408917	24409027
510	"ENSMUSG00000049620"	"Prss33"	chr17	-	24054249	24054297	24054249	24054273	24054495	24054571
511	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954536	23954694	23953939	23954046
521	"ENSMUSG00000071266"	"Zfp946"	chr17	+	22670059	22670133	22670077	22670133	22663148	22663272
534	"ENSMUSG00000080316"	"Spaca6"	chr17	+	18058348	18058771	18058577	18058771	18056982	18057006
538	"ENSMUSG00000014767"	"Tbp"	chr17	+	15723223	15723390	15723226	15723390	15721573	15721619
539	"ENSMUSG00000116953"	"9030025P20Rik"	chr17	+	15206035	15207094	15206979	15207094	15205079	15205177
545	"ENSMUSG00000046962"	"Zbtb21"	chr16	-	97757957	97758100	97757957	97758094	97763712	97763822
552	"ENSMUSG00000022948"	"Setd4"	chr16	-	93387143	93388191	93387143	93387174	93393185	93393223
554	"ENSMUSG00000022948"	"Setd4"	chr16	-	93400024	93400099	93400024	93400084	93400861	93400951
557	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91599922	91600019	91599925	91600019	91590494	91590655
558	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91599922	91600019	91599925	91600019	91598525	91598594
563	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90516199	90517638	90516199	90516866	90518523	90518646
565	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90039414	90039846	90039414	90039606	90039931	90040097
578	"ENSMUSG00000055447"	"Cd47"	chr16	+	49731231	49731444	49731236	49731444	49727143	49727175
589	"ENSMUSG00000022827"	"Rabl3"	chr16	+	37383977	37384128	37384030	37384128	37377182	37377312
591	"ENSMUSG00000022837"	"Iqcb1"	chr16	+	36652190	36652353	36652290	36652353	36649365	36649435
594	"ENSMUSG00000086324"	"Gm15564"	chr16	-	35787856	35787890	35787856	35787887	35802094	35802165
595	"ENSMUSG00000086324"	"Gm15564"	chr16	-	35787856	35787890	35787856	35787887	35803421	35803616
602	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927334	22927383	22927337	22927383	22926520	22926630
603	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22929093	22928983	22929093	22927337	22927383
604	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22929093	22928983	22929093	22927468	22927601
605	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929875	22930013	22928983	22929093
621	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20500483	20500672	20500486	20500672	20499932	20500066
630	"ENSMUSG00000046613"	"Vwa5b2"	chr16	+	20408906	20409031	20408914	20409031	20408333	20408396
632	"ENSMUSG00000046613"	"Vwa5b2"	chr16	+	20422597	20422735	20422601	20422735	20420585	20420939
644	"ENSMUSG00000000884"	"Gnb1l"	chr16	+	18371116	18371332	18371158	18371332	18367684	18367809
653	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17343102	17343208	17343116	17343208	17342171	17342335
656	"ENSMUSG00000038344"	"Txlng"	chrX	-	161569612	161570674	161569612	161569687	161573607	161573802
660	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14283967	14284962	14284860	14284962	14282906	14283106
664	"ENSMUSG00000041168"	"Lonp1"	chr17	-	56925317	56927069	56925317	56925456	56927513	56927575
667	"ENSMUSG00000062203"	"Gspt1"	chr16	-	11056735	11056963	11056735	11056960	11058668	11058704
672	"ENSMUSG00000005983"	"1700037C18Rik"	chr16	-	3715092	3715209	3715092	3715177	3724704	3725058
674	"ENSMUSG00000060992"	"Copz1"	chr15	+	103199101	103199847	103199755	103199847	103197527	103197596
675	"ENSMUSG00000009575"	"Cbx5"	chr15	-	103123448	103123552	103123448	103123548	103148159	103148243
678	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40903074	40903505	40903074	40903497	40911244	40911347
684	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247251	102247333	102247251	102247322	102247620	102247853
685	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247620	102247688	102247965	102248056
687	"ENSMUSG00000001285"	"Myg1"	chr15	+	102242616	102242796	102242636	102242796	102240864	102241153
688	"ENSMUSG00000058290"	"Espl1"	chr15	+	102205165	102205284	102205194	102205284	102204739	102205074
689	"ENSMUSG00000056185"	"Snx32"	chr19	-	5546343	5547053	5546343	5546430	5547317	5547393
691	"ENSMUSG00000046897"	"Zfp740"	chr15	+	102116670	102116796	102116706	102116796	102113005	102113521
697	"ENSMUSG00000037353"	"Letmd1"	chr15	+	100373382	100374767	100374670	100374767	100372903	100373090
701	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99532122	99535655	99532122	99532176	99537494	99537700
704	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99540763	99540852	99540763	99540848	99541302	99541404
705	"ENSMUSG00000023015"	"Racgap1"	chr15	-	99537494	99537700	99537494	99537686	99549387	99549493
706	"ENSMUSG00000023011"	"Faim2"	chr15	-	99410661	99418236	99410661	99410749	99419049	99419153
710	"ENSMUSG00000022999"	"Lmbr1l"	chr15	-	98806400	98806640	98806400	98806477	98806729	98806802
711	"ENSMUSG00000067713"	"Prkag1"	chr15	-	98713063	98713240	98713063	98713118	98713377	98713436
717	"ENSMUSG00000033228"	"Scaf11"	chr15	-	96332800	96332878	96332800	96332877	96336062	96336231
722	"ENSMUSG00000008690"	"Ncaph2"	chr15	+	89247807	89248037	89247968	89248037	89244558	89244660
730	"ENSMUSG00000062906"	"Hdac10"	chr15	-	89008377	89008791	89008377	89008456	89008915	89009007
735	"ENSMUSG00000022437"	"Samm50"	chr15	+	84084493	84084918	84084830	84084918	84082774	84082862
736	"ENSMUSG00000022437"	"Samm50"	chr15	+	84084493	84084918	84084830	84084918	84083973	84084080
745	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8542108	8542167	8539431	8539513
751	"ENSMUSG00000022391"	"Rangap1"	chr15	-	81608686	81608833	81608686	81608826	81613912	81614204
758	"ENSMUSG00000053411"	"Cbx7"	chr15	-	79802953	79803305	79802953	79803026	79807672	79807738
760	"ENSMUSG00000042524"	"Sun2"	chr15	-	79612063	79612782	79612063	79612285	79613233	79613277
762	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79325420	79326018
763	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79325960	79326018
764	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79326292	79326337
765	"ENSMUSG00000022433"	"Csnk1e"	chr15	-	79322971	79323059	79322971	79323055	79339690	79339767
770	"ENSMUSG00000073436"	"Eme2"	chr17	-	25113544	25113729	25113544	25113681	25113828	25114033
771	"ENSMUSG00000005354"	"Txn2"	chr15	-	77799246	77800057	77799246	77799436	77808742	77808866
775	"ENSMUSG00000033565"	"Rbfox2"	chr15	-	77001120	77001267	77001120	77001264	77115586	77115637
779	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76507694	76507370	76507472	76508285	76508375
780	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76508375	76507370	76507694	76508647	76508685
784	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76481630	76481787	76481630	76481772	76481845	76481930
790	"ENSMUSG00000022553"	"Maf1"	chr15	+	76236619	76236752	76236666	76236752	76236195	76236241
791	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76231794	76231458	76231587	76231863	76232017
792	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76231794	76231458	76231587	76232095	76232204
793	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76232017	76231458	76231587	76232095	76232204
794	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76231458	76232017	76231458	76231794	76232095	76232204
799	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76232285	76232635	76232285	76232427	76234254	76234429
800	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76216359	76216831	76216683	76216831	76216095	76216275
801	"ENSMUSG00000022562"	"Oplah"	chr15	-	76181818	76181968	76181818	76181907	76182105	76182240
807	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798138	75798306	75798138	75798290	75798591	75798721
809	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75798972	75798815	75798944	75800277	75800392
811	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798972	75800277	75800392
813	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798944	75800740	75800898
814	"ENSMUSG00000022570"	"Gfus"	chr15	-	75798815	75799047	75798815	75798972	75800740	75800898
826	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66504554	66504750	66504668	66504750	66502715	66502815
837	"ENSMUSG00000022351"	"Sqle"	chr15	+	59194684	59194781	59194715	59194781	59189644	59189897
852	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36484126	36486273	36484126	36484285	36496022	36496139
853	"ENSMUSG00000101892"	"9130401M01Rik"	chr15	-	57888669	57889832	57888669	57888802	57892009	57892440
871	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123192042	123192327
872	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123200709	123200797
873	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123209151	123209368
894	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71955767	71955854	71955771	71955854	71950142	71950231
898	"ENSMUSG00000013539"	"Tango2"	chr16	-	18121546	18121719	18121546	18121700	18123862	18123985
900	"ENSMUSG00000013539"	"Tango2"	chr16	-	18121546	18121719	18121546	18121700	18130502	18130622
901	"ENSMUSG00000013539"	"Tango2"	chr16	-	18156472	18156941	18156472	18156587	18161661	18161770
923	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55798531	55798899	55798692	55798899	55798385	55798432
925	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55340659	55340964	55340659	55340715	55341268	55341349
929	"ENSMUSG00000059674"	"Cdh24"	chr14	-	54871106	54871228	54871106	54871224	54873789	54873926
944	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52224388	52224679	52224572	52224679	52222761	52222883
947	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52242056	52242199	52242068	52242199	52241110	52241215
952	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4765512	4765622	4768476	4768632
954	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52126198	52127092	52126984	52127092	52125429	52125503
965	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29552487	29552816	29552487	29552563	29552931	29552979
967	"ENSMUSG00000055128"	"Cgrrf1"	chr14	+	47083197	47083508	47083330	47083508	47077613	47077753
985	"ENSMUSG00000021916"	"Glt8d1"	chr14	+	30726651	30726747	30726674	30726747	30723360	30723385
993	"ENSMUSG00000048502"	"Duxbl1"	chr14	+	25983852	25983969	25983911	25983969	25979506	25980098
994	"ENSMUSG00000048502"	"Duxbl1"	chr14	+	25983852	25983969	25983911	25983969	25980462	25980752
995	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61106664	61106788	61106664	61106785	61108756	61108890
996	"ENSMUSG00000074733"	"Zfp950"	chr19	-	61106664	61106788	61106664	61106785	61115444	61115505
1018	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119601815	119602840	119602546	119602840	119601100	119601226
1020	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119602546	119602840	119602609	119602840	119601100	119601226
1024	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4212601	4212722	4212601	4212717	4212820	4212861
1025	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4212601	4212722	4212601	4212717	4213166	4213299
1027	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8720443	8720787	8720716	8720787	8720217	8720288
1029	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7806156	7806283	7806156	7806203	7808082	7808151
1031	"ENSMUSG00000021692"	"Dimt1"	chr13	+	107085208	107086293	107086199	107086293	107084093	107084167
1036	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961434	103961227	103961356	103970005	103971536
1039	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100623032	100622578	100622633	100625356	100625443
1056	"ENSMUSG00000021621"	"Zcchc9"	chr13	-	91946941	91949135	91946941	91947010	91953869	91954279
1057	"ENSMUSG00000021621"	"Zcchc9"	chr13	-	91948729	91949135	91948729	91948822	91953869	91954279
1058	"ENSMUSG00000021549"	"Rasa1"	chr13	-	85378506	85378594	85378506	85378529	85381707	85381864
1059	"ENSMUSG00000021548"	"Ccnh"	chr13	+	85350451	85350615	85350559	85350615	85338872	85338995
