ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSMUSG00000031295"	"Phka2"	chrX	+	159285748	159285900	159306267	159306426	159285167	159285288	159310725	159310772	15	24,31,33	117,155,145	20,26,35	97,136,128	298	298	0.764310753216	0.9993891803475174	0.17,0.167,0.185	0.171,0.16,0.215	-0.008
16	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369945	159371960	159372014	159367459	159367513	159373163	159373364	16	78,116,115	24,38,29	90,98,69	30,43,32	298	203	0.0761626648944	0.4099343434022118	0.689,0.675,0.73	0.671,0.608,0.595	0.073
17	"ENSMUSG00000031295"	"Phka2"	chrX	+	159371960	159372014	159373163	159373364	159369774	159369945	159373934	159374137	17	20,53,38	43,81,94	36,55,48	67,114,81	203	298	0.788258413279	1.0	0.406,0.49,0.372	0.441,0.415,0.465	-0.018
18	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158331234	158331311	158334746	158335370	158315663	158315831	158336239	158336890	18	555,730,624	304,413,315	483,694,636	214,356,339	226	298	0.415216522289	0.8201682907191842	0.707,0.7,0.723	0.748,0.72,0.712	-0.017
19	"ENSMUSG00000044150"	"Bclaf3"	chrX	+	158338470	158338646	158340438	158340553	158336239	158336890	158341330	158341394	19	126,123,170	114,193,112	132,160,242	106,142,145	298	264	0.173685156564	0.5845837396544479	0.495,0.361,0.574	0.525,0.5,0.597	-0.064
20	"ENSMUSG00000071708"	"Sms"	chrX	-	156248819	156248884	156249393	156249487	156244956	156245132	156252983	156253104	20	702,829,684	294,398,433	480,721,584	432,432,324	243	214	0.0317228391057	0.26504221833083375	0.678,0.647,0.582	0.495,0.595,0.614	0.068
21	"ENSMUSG00000025283"	"Sat1"	chrX	-	153996892	153996933	153997028	153997130	153996127	153996663	153998596	153998680	21	463,551,614	99,158,128	678,649,677	119,162,119	251	190	0.138815118064	0.5404929065045105	0.78,0.725,0.784	0.812,0.752,0.812	-0.029
22	"ENSMUSG00000041115"	"Iqsec2"	chrX	+	150963992	150964088	150986927	150987329	150961959	150962086	150991765	150992661	22	150,134,166	95,125,128	144,173,94	156,178,110	245	298	0.0105178777544	0.14006554108148167	0.658,0.566,0.612	0.529,0.542,0.51	0.085
23	"ENSMUSG00000041133"	"Smc1a"	chrX	+	150824322	150824464	150829655	150829801	150820586	150820693	150829890	150830044	23	1904,2187,2187	1714,1851,1956	1699,1718,1488	1532,1467,1404	291	295	0.809145861652	1.0	0.53,0.545,0.531	0.529,0.543,0.518	0.005
24	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150589715	150589856	150618219	150618288	150586322	150586565	150623051	150623150	24	1237,1528,1621	494,584,662	1184,1595,1112	500,677,514	290	218	0.304306177017	0.7291780114962793	0.653,0.663,0.648	0.64,0.639,0.619	0.022
25	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150635470	150635548	150636394	150636442	150633712	150633775	150636519	150636588	25	454,502,474	300,353,324	459,515,401	246,345,310	227	197	0.685537634782	0.9677877322678329	0.568,0.552,0.559	0.618,0.564,0.529	-0.011
26	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150636394	150636442	150636519	150636588	150635470	150635548	150637137	150637237	26	514,708,677	227,283,241	487,628,567	210,266,215	197	218	0.744065957182	0.9906327564171522	0.715,0.735,0.757	0.72,0.723,0.745	0.006
27	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150661713	150661905	150664073	150664196	150659808	150659903	150665487	150665725	27	1090,1217,1383	471,559,662	1039,1237,974	474,532,455	298	272	0.885131192698	1.0	0.679,0.665,0.656	0.667,0.68,0.661	-0.003
28	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150664073	150664196	150665487	150665725	150663495	150663712	150666074	150666305	28	561,617,806	956,1109,1328	698,869,619	1056,1092,926	272	298	0.0348330763611	0.28009644535296996	0.391,0.379,0.399	0.42,0.466,0.423	-0.047
29	"ENSMUSG00000025261"	"Huwe1"	chrX	+	150704041	150704157	150704257	150704414	150702571	150703181	150705327	150705460	29	564,769,758	1325,1563,1705	569,657,520	1464,1612,1218	265	298	0.234055129911	0.6595467920080617	0.324,0.356,0.333	0.304,0.314,0.324	0.024
30	"ENSMUSG00000025262"	"Fam120c"	chrX	+	150182670	150182799	150211912	150212012	150164906	150164989	150212832	150212909	30	101,153,143	79,100,127	233,193,144	99,129,63	278	249	0.00452914478651	0.08636584327351673	0.534,0.578,0.502	0.678,0.573,0.672	-0.103
31	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873591	149873777	149874671	149874763	149870090	149873410	149879160	149879251	31	740,1043,975	348,375,413	863,868,670	451,434,333	241	298	0.0362932230989	0.28547093102929316	0.724,0.775,0.745	0.703,0.712,0.713	0.039
32	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149870089	149873410	149879160	149879251	32	740,1043,975	1546,1795,1785	863,868,670	1759,1768,1370	241	298	0.332875313968	0.7516588576160298	0.372,0.418,0.403	0.378,0.378,0.377	0.02
33	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149873600	149873777	149874671	149874763	149872476	149873410	149879424	149879539	33	129,141,153	1546,1795,1784	176,123,104	1765,1768,1369	241	298	0.921888196989	1.0	0.094,0.089,0.096	0.11,0.079,0.086	0.001
34	"ENSMUSG00000025264"	"Tsr2"	chrX	-	149874671	149874763	149879160	149879251	149873600	149873777	149879424	149879539	34	1178,1524,1453	1423,1472,1529	1335,1345,1177	1482,1708,1214	240	241	0.508415369301	0.8761571380845512	0.454,0.51,0.488	0.475,0.442,0.493	0.014
35	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141115187	141115379	141116665	141116740	141111843	141111958	141121879	141122052	35	734,740,816	1324,1456,1541	812,1038,863	1536,2015,1576	224	298	1	1.0	0.424,0.403,0.413	0.413,0.407,0.421	-0.0
36	"ENSMUSG00000031433"	"Rbm41"	chrX	-	138855655	138855803	138868944	138869348	138790259	138791325	138894046	138894251	36	100,92,88	5,0,7	64,87,73	3,9,7	298	297	0.0622367804179	0.3725176132621079	0.952,1.0,0.926	0.955,0.906,0.912	0.035
37	"ENSMUSG00000087368"	"BC065397"	chrX	+	135661166	135661324	135662739	135662837	135660604	135660667	135689269	135689366	37	36,33,20	44,60,74	44,44,39	37,62,43	298	247	0.0221132715702	0.21591839865360515	0.404,0.313,0.183	0.496,0.37,0.429	-0.132
38	"ENSMUSG00000031422"	"Morf4l2"	chrX	-	135636294	135636371	135640553	135640643	135633701	135635250	135641958	135642101	38	1051,1038,1457	3786,3279,4072	1088,1075,884	2663,2962,2543	239	226	0.0589424423327	0.3603055552372982	0.208,0.23,0.253	0.279,0.256,0.247	-0.03
39	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134644190	134644271	134644311	134644363	134643481	134643727	134645247	134645324	39	386,423,310	211,248,176	373,453,330	182,206,185	230	201	0.230596310749	0.656903175145105	0.615,0.598,0.606	0.642,0.658,0.609	-0.03
40	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134652693	134652766	134698771	134698843	40	2,0,0	139,155,174	8,8,2	179,193,132	226	226	0.00121576066481	0.03800005648191256	0.014,0.0,0.0	0.043,0.04,0.015	-0.028
41	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698301	134698378	134698536	134698613	134697697	134697786	134698771	134698843	41	18,15,19	139,155,177	26,29,14	180,195,132	226	226	0.31323628607	0.7347866077746078	0.115,0.088,0.097	0.126,0.129,0.096	-0.017
42	"ENSMUSG00000043384"	"Gprasp1"	chrX	+	134698536	134698613	134698771	134698843	134698301	134698378	134699139	134699222	42	78,64,53	164,133,135	29,28,44	147,116,109	226	221	0.00397727801008	0.08032682761802262	0.317,0.32,0.277	0.162,0.191,0.283	0.093
43	"ENSMUSG00000031256"	"Cstf2"	chrX	+	132961693	132961863	132962442	132962579	132960082	132960171	132963116	132963236	43	9,8,2	1408,1517,1708	9,8,20	1247,1525,1329	298	286	0.895112374349	1.0	0.006,0.005,0.001	0.007,0.005,0.014	-0.005
46	"ENSMUSG00000031245"	"Hmgn5"	chrX	-	108054159	108054213	108054462	108054492	108051767	108051902	108055027	108055051	46	19,15,15	46,31,39	6,13,8	20,32,47	179	203	0.126258672422	0.521489223625778	0.319,0.354,0.304	0.254,0.315,0.162	0.082
47	"ENSMUSG00000031245"	"Hmgn5"	chrX	-	108054462	108054492	108055027	108055051	108054159	108054213	108056857	108057010	47	18,16,13	32,38,33	15,18,31	11,31,40	173	179	0.0508932814546	0.3363047008642351	0.368,0.303,0.29	0.585,0.375,0.445	-0.148
48	"ENSMUSG00000063663"	"Brwd3"	chrX	-	107868411	107868510	107868950	107869101	107849042	107849203	107876819	107876879	48	115,114,119	33,40,65	67,120,95	31,31,45	298	248	0.931672810369	1.0	0.744,0.703,0.604	0.643,0.763,0.637	0.003
49	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103631906	103632027	103641697	103641792	103617774	103617844	103676189	103676216	49	190,258,292	121,120,132	213,275,219	122,187,149	244	270	0.0494196466843	0.33139202794330247	0.635,0.704,0.71	0.659,0.619,0.619	0.051
50	"ENSMUSG00000033906"	"Zdhhc15"	chrX	-	103641697	103641792	103676189	103676216	103631906	103632027	103714269	103714670	50	38,50,70	101,90,94	35,92,56	67,94,99	176	244	0.332021097385	0.7511932490549671	0.343,0.435,0.508	0.42,0.576,0.44	-0.05
51	"ENSMUSG00000031320"	"Rps4x"	chrX	-	101229108	101229266	101230001	101230173	101228546	101228737	101230960	101231058	51	41663,47034,48432	12315,16110,16822	45186,50138,41912	16019,16544,12910	298	298	0.926724135758	1.0	0.772,0.745,0.742	0.738,0.752,0.765	0.001
52	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584365	100584607	100586069	100586288	100582673	100582793	100586656	100586875	52	141,172,216	290,321,403	147,136,120	285,243,227	298	298	0.828161757613	1.0	0.327,0.349,0.349	0.34,0.359,0.346	-0.007
53	"ENSMUSG00000031314"	"Taf1"	chrX	+	100584428	100584607	100586069	100586288	100582673	100582793	100586656	100586875	53	90,81,62	290,321,403	62,63,68	285,243,227	298	298	0.490623510214	0.8648632489341597	0.237,0.201,0.133	0.179,0.206,0.231	-0.015
54	"ENSMUSG00000015668"	"Pdzd11"	chrX	-	99667188	99667249	99667467	99667566	99666488	99667033	99668138	99668195	54	516,588,461	115,154,192	431,548,377	212,181,150	248	210	0.0192065229186	0.19837953793811358	0.792,0.764,0.67	0.633,0.719,0.68	0.065
55	"ENSMUSG00000025151"	"Maged1"	chrX	-	93583460	93584153	93584856	93584930	93582212	93582887	93585497	93585596	55	8133,8188,10063	3895,4422,5514	7258,7010,6962	4055,4273,3494	223	298	0.456511203395	0.8464742790847639	0.736,0.712,0.709	0.705,0.687,0.727	0.013
56	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84652995	84653190	84617627	84617771	84657576	84659035	56	15,19,20	63,77,68	15,18,26	77,92,48	210	298	0.830552702793	1.0	0.253,0.259,0.294	0.217,0.217,0.435	-0.021
57	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84637257	84637360	84617755	84617771	84652998	84653190	57	15,19,20	1,0,1	17,18,28	6,0,0	210	252	1	1.0	0.947,1.0,0.96	0.773,1.0,1.0	0.045
58	"ENSMUSG00000035476"	"Tab3"	chrX	+	84619155	84619216	84652998	84653190	84617755	84617771	84657576	84657589	58	15,19,20	51,64,69	15,18,26	77,84,45	210	298	0.972465573377	1.0	0.294,0.296,0.291	0.217,0.233,0.451	-0.007
59	"ENSMUSG00000031201"	"Brcc3"	chrX	+	74490761	74490893	74491408	74491452	74481541	74481597	74493574	74493751	59	275,343,326	41,31,17	222,247,276	18,46,15	281	193	0.698447846345	0.9728812157062308	0.822,0.884,0.929	0.894,0.787,0.927	0.009
60	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351476	73350184	73350292	73351735	73351867	60	2097,2399,2120	1578,1868,1882	1758,2643,2083	1481,1725,1686	249	298	0.538305386518	0.8941935074071742	0.614,0.606,0.574	0.587,0.647,0.597	-0.012
61	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73350450	73350550	73351277	73351867	73350184	73350292	73352681	73352781	61	2097,2399,2120	1646,2021,2049	1757,2643,2084	1906,2323,2049	249	298	0.140249810502	0.5427180134115652	0.604,0.587,0.553	0.525,0.577,0.549	0.031
62	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73342325	73342388	73343855	73343930	73341228	73341355	73344183	73344377	62	4,7,7	2484,2706,2357	7,7,2	2447,2801,2089	212	224	1	1.0	0.002,0.003,0.003	0.003,0.003,0.001	0.0
63	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345541	73345627	73341228	73341355	73345967	73346206	63	4,4,7	496,650,581	8,3,2	465,553,453	260	235	1	1.0	0.007,0.006,0.011	0.015,0.005,0.004	0.0
64	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344294	73345566	73345627	73343855	73343930	73345967	73346206	64	1545,1667,1429	302,456,380	1562,1717,1380	295,360,296	260	210	0.0646835544592	0.3812465500748484	0.805,0.747,0.752	0.81,0.794,0.79	-0.03
65	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73345541	73345627	73344183	73344377	73345967	73346120	65	313,408,389	500,659,590	300,393,289	467,557,459	190	235	0.700230702511	0.9735905458637182	0.436,0.434,0.449	0.443,0.466,0.438	-0.009
66	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345541	73345627	73345967	73346206	73344929	73344970	73346827	73346875	66	546,862,753	908,1153,1083	703,645,561	1164,1235,822	235	298	0.157092525559	0.5657335305361351	0.433,0.487,0.469	0.434,0.398,0.464	0.031
67	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73345967	73346206	73346827	73346875	73345541	73345627	73346963	73347192	67	795,1169,1056	267,326,308	932,1071,785	365,316,291	298	197	0.119038502375	0.5063141370763843	0.663,0.703,0.694	0.628,0.691,0.641	0.033
68	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73327537	73327623	73331624	73331705	73327253	73327299	73331783	73331825	68	289,405,353	229,337,315	301,319,348	313,374,268	235	230	0.187883683888	0.6022988667294071	0.553,0.54,0.523	0.485,0.455,0.56	0.039
69	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73331624	73331705	73331783	73331825	73327253	73327299	73332056	73332119	69	0,0,0	59,72,58	2,0,2	57,27,38	230	191	0.44446176979	0.8387855862409492	0.0,0.0,0.0	0.028,0.0,0.042	-0.023
70	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332053	73332119	73332710	73332788	73331783	73331825	73332904	73333091	70	17,20,37	282,310,336	20,17,7	320,400,336	215	227	0.00168109005796	0.045630736357928615	0.06,0.064,0.104	0.062,0.043,0.022	0.034
71	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332056	73332119	73332710	73332788	73331783	73331825	73332904	73332954	71	63,132,100	282,310,336	94,85,66	320,400,336	212	227	0.042844094444	0.3098731327989204	0.193,0.313,0.242	0.239,0.185,0.174	0.05
72	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332589	73332625	73332053	73332119	73332710	73332788	72	231,282,262	19,21,28	268,327,253	13,46,54	202	185	0.0493992398287	0.33139202794330247	0.918,0.925,0.896	0.95,0.867,0.811	0.037
73	"ENSMUSG00000009995"	"Tafazzin"	chrX	+	73332267	73332320	73332534	73332625	73332056	73332119	73332710	73332788	73	231,282,262	32,49,46	268,327,253	29,82,88	202	240	0.0635783326026	0.3772802100989015	0.896,0.872,0.871	0.917,0.826,0.774	0.041
74	"ENSMUSG00000001964"	"Emd"	chrX	+	73299058	73299136	73299348	73299482	73298813	73298921	73300483	73300530	74	715,916,875	2881,3267,3584	843,961,703	3529,3823,2674	227	283	0.777874844916	1.0	0.236,0.259,0.233	0.229,0.239,0.247	0.004
75	"ENSMUSG00000001964"	"Emd"	chrX	+	73299348	73299482	73300483	73300530	73299058	73299136	73300612	73300929	75	1539,2005,2245	610,692,816	2033,1977,1691	743,813,661	283	196	0.528895171029	0.8890140163696346	0.636,0.667,0.656	0.655,0.627,0.639	0.013
76	"ENSMUSG00000031392"	"Irak1"	chrX	-	73061735	73061972	73063505	73063571	73060735	73061117	73063933	73064141	76	226,211,236	356,381,422	161,228,196	321,462,315	215	298	0.443284430363	0.8384167655750198	0.468,0.434,0.437	0.41,0.406,0.463	0.02
77	"ENSMUSG00000031392"	"Irak1"	chrX	-	73063505	73063571	73063933	73064141	73061735	73061972	73064548	73064667	77	460,583,670	321,317,340	731,682,530	287,415,243	298	215	0.117431748011	0.5035452051900249	0.508,0.57,0.587	0.648,0.542,0.611	-0.045
78	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066078	73066270	78	77,109,112	307,347,407	77,145,122	365,434,370	214	264	0.784660556995	1.0	0.236,0.279,0.253	0.207,0.292,0.289	-0.007
79	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065454	73065569	73065790	73065855	73064548	73064667	73066454	73066558	79	5,1,8	307,347,407	6,17,12	365,434,370	214	264	0.00509274680565	0.09215678669362824	0.02,0.004,0.024	0.02,0.046,0.038	-0.019
80	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066267	73065454	73065569	73066454	73066558	80	57,134,107	346,567,492	121,128,106	518,578,485	298	214	0.547912209948	0.8989647089676323	0.106,0.145,0.135	0.144,0.137,0.136	-0.01
81	"ENSMUSG00000031392"	"Irak1"	chrX	-	73065790	73065855	73066078	73066270	73065454	73065569	73066454	73066558	81	163,263,231	346,567,492	240,246,228	518,578,485	298	214	0.751521543445	0.993836204997313	0.253,0.25,0.252	0.25,0.234,0.252	0.006
82	"ENSMUSG00000031387"	"Renbp"	chrX	-	72969821	72969953	72971418	72971594	72965956	72966044	72971884	72971966	82	317,373,463	100,136,114	411,547,368	85,96,92	298	281	0.00152670269824	0.04266494781830305	0.749,0.721,0.793	0.82,0.843,0.79	-0.063
83	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72842363	72842454	72840435	72840498	72843439	72843693	83	125,149,130	117,85,141	134,138,114	159,119,107	240	248	0.322131950067	0.741386746605273	0.525,0.644,0.488	0.465,0.545,0.524	0.041
84	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72841799	72841898	72843439	72843693	72840435	72840498	72867887	72868575	84	148,174,233	115,83,136	220,233,172	155,116,107	298	248	0.983765360368	1.0	0.517,0.636,0.588	0.542,0.626,0.572	0.0
85	"ENSMUSG00000002006"	"Pdzd4"	chrX	-	72842363	72842454	72843439	72843693	72841799	72841898	72867887	72868575	85	151,178,236	174,238,294	224,236,173	240,265,174	298	240	0.177754627134	0.5893389899641033	0.411,0.376,0.393	0.429,0.418,0.445	-0.037
86	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832440	72832559	72833405	72833480	72830633	72830912	72833636	72833726	86	3429,3940,3391	1493,1761,1521	3332,4141,3157	1553,1917,1535	268	224	0.476257368805	0.8579838952048381	0.657,0.652,0.651	0.642,0.644,0.632	0.014
87	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72832443	72832559	72833405	72833480	72830667	72830912	72833636	72833726	87	1327,1423,1304	1493,1761,1521	1214,1582,1145	1553,1917,1535	265	224	0.352118668473	0.7677053060135777	0.429,0.406,0.42	0.398,0.411,0.387	0.02
88	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833405	72833480	72833636	72833726	72830829	72832559	72833964	72834030	88	1735,1874,1593	850,1021,1070	1563,1988,1472	1044,1055,878	224	239	0.54409037635	0.8980578135099069	0.685,0.662,0.614	0.615,0.668,0.641	0.012
89	"ENSMUSG00000002014"	"Ssr4"	chrX	+	72833636	72833726	72833964	72834030	72833405	72833480	72834259	72834417	89	1512,1442,1525	569,790,773	1411,1886,1281	655,837,586	239	215	0.700224494664	0.9735905458637182	0.705,0.622,0.64	0.66,0.67,0.663	-0.009
90	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72719243	72719375	72720255	72720505	72716755	72717656	72720926	72721059	90	100,127,125	174,144,201	138,117,146	161,175,182	281	298	0.356219008508	0.772103420768918	0.379,0.483,0.397	0.476,0.415,0.46	-0.031
91	"ENSMUSG00000019558"	"Slc6a8"	chrX	+	72722241	72722376	72722471	72722575	72720664	72721059	72722669	72722794	91	277,287,278	167,197,162	273,337,217	197,163,154	284	253	0.974666167088	1.0	0.596,0.565,0.605	0.552,0.648,0.557	0.003
94	"ENSMUSG00000062070"	"Pgk1"	chrX	+	105246044	105246222	105246442	105246541	105243722	105243942	105246844	105247267	94	826,1313,1246	2517,2980,2833	1253,1267,860	2498,3097,1895	298	248	0.154144360871	0.5626124763395854	0.215,0.268,0.268	0.295,0.254,0.274	-0.024
95	"ENSMUSG00000031125"	"3830403N18Rik"	chrX	+	55184104	55184139	55192435	55192553	55183770	55183834	55193247	55193347	95	247,363,345	733,832,799	233,299,270	749,902,813	184	267	0.0342278960919	0.27719465314682185	0.328,0.388,0.385	0.311,0.325,0.325	0.047
96	"ENSMUSG00000025626"	"Phf6"	chrX	+	52006042	52006144	52020449	52020583	52005429	52005613	52020857	52020901	96	128,103,130	166,205,186	88,119,97	207,165,149	251	283	0.523438153872	0.8862750774260129	0.465,0.362,0.441	0.324,0.448,0.423	0.024
97	"ENSMUSG00000025626"	"Phf6"	chrX	+	52034760	52034894	52042328	52042455	52031440	52031545	52042782	52044842	97	261,238,208	264,282,299	179,241,180	223,232,265	283	276	0.957306139217	1.0	0.491,0.451,0.404	0.439,0.503,0.398	0.002
98	"ENSMUSG00000036916"	"Zfp280c"	chrX	-	47677579	47677626	47680549	47680638	47667256	47667406	47683240	47683329	98	3,9,4	5,26,28	12,0,14	14,12,12	238	196	0.261010315119	0.6883828534031089	0.331,0.222,0.105	0.414,0.0,0.49	-0.082
99	"ENSMUSG00000001173"	"Ocrl"	chrX	+	47005351	47005431	47009037	47009076	47001845	47001925	47019247	47019358	99	33,46,32	19,31,20	46,43,19	12,27,19	229	188	0.650266682112	0.9510358322749702	0.588,0.549,0.568	0.759,0.567,0.451	-0.024
101	"ENSMUSG00000095698"	"Rhox2d"	chrX	+	36675331	36675743	36677299	36677345	36675080	36675168	36679137	36679276	101	1735,2512,2106	268,399,350	2000,2672,2029	289,399,316	298	195	0.497152204544	0.8688676698638669	0.809,0.805,0.797	0.819,0.814,0.808	-0.01
102	"ENSMUSG00000031093"	"Dock11"	chrX	+	35310706	35310922	35311010	35311068	35308518	35308632	35316133	35316240	102	63,63,84	35,18,32	48,53,72	16,17,33	298	207	0.785321419305	1.0	0.556,0.709,0.646	0.676,0.684,0.602	-0.017
104	"ENSMUSG00000001127"	"Araf"	chrX	+	20724980	20725112	20725923	20726058	20724632	20724751	20726217	20726736	104	244,298,298	333,390,303	334,379,342	324,553,276	281	284	0.290702928444	0.7160910608175475	0.425,0.436,0.498	0.51,0.409,0.556	-0.039
105	"ENSMUSG00000001127"	"Araf"	chrX	+	20725004	20725112	20725923	20726058	20724632	20724751	20726217	20726447	105	12,11,4	333,390,303	5,20,6	324,553,276	257	284	0.90204858753	1.0	0.038,0.03,0.014	0.017,0.038,0.023	0.001
106	"ENSMUSG00000031012"	"Cask"	chrX	-	13417185	13417221	13418611	13418680	13415403	13415600	13421116	13421185	106	288,360,390	262,320,281	283,339,226	382,429,361	218	185	8.40952492642e-07	0.00014031539678700192	0.483,0.488,0.541	0.386,0.401,0.347	0.126
107	"ENSMUSG00000064127"	"Med14"	chrX	-	12585829	12585989	12594252	12594378	12583100	12583295	12610955	12611067	107	197,166,269	560,553,667	225,225,162	514,603,484	275	298	0.451730034784	0.8439533961237056	0.276,0.245,0.304	0.322,0.288,0.266	-0.017
108	"ENSMUSG00000031174"	"Rpgr"	chrX	-	10065149	10065274	10068248	10068404	10062210	10062393	10072361	10072520	108	30,60,62	68,64,94	51,64,54	70,79,65	298	274	0.381660333549	0.7941166595354766	0.289,0.463,0.378	0.401,0.427,0.433	-0.044
