ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52144732	52145041	52144732	52144782	52145018	52145041	40	329,426,374	1,10,1	398,552,361	3,0,5	385	149	0.213304731804	0.49338668118300383	0.992,0.943,0.993	0.981,1.0,0.965	-0.006
41	"ENSMUSG00000087365"	"C430049B03Rik"	chrX	-	52143453	52145646	52143453	52145041	52145534	52145646	41	29,28,27	98,103,108	21,23,24	110,148,104	642	149	0.0630642020764	0.21950959740080267	0.064,0.059,0.055	0.042,0.035,0.051	0.017
44	"ENSMUSG00000036932"	"Aifm1"	chrX	-	47572031	47573512	47572031	47572139	47573403	47573512	44	115,125,125	524,485,525	92,140,81	500,375,361	1413	149	0.646143373033	0.9731204696824629	0.023,0.026,0.024	0.019,0.038,0.023	-0.002
46	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	46	29,25,8	227,373,303	18,11,13	410,422,304	542	149	0.00542367014558	0.035823985806180146	0.034,0.018,0.007	0.012,0.007,0.012	0.009
47	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	47	219,294,188	348,533,453	162,402,307	540,818,434	950	149	0.393211170185	0.7323051329270129	0.09,0.08,0.061	0.045,0.072,0.1	0.005
48	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	48	6,8,16	298,232,375	7,2,10	283,280,256	235	149	0.210423714741	0.4886787368965315	0.013,0.021,0.026	0.015,0.005,0.024	0.005
49	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	49	51,37,68	105,175,146	51,46,35	142,130,100	295	149	0.827914831282	1.0	0.197,0.096,0.19	0.154,0.152,0.15	0.009
51	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	51	1333,1422,1607	8081,7825,7930	1063,1338,1143	6203,6014,5616	774	149	0.355931446777	0.6880579546309796	0.031,0.034,0.038	0.032,0.041,0.038	-0.003
52	"ENSMUSG00000039231"	"Suv39h1"	chrX	-	7929934	7930296	7929934	7930064	7930149	7930296	52	68,124,121	584,602,768	45,83,69	574,608,467	234	149	0.0214143354662	0.10126962570599556	0.069,0.116,0.091	0.048,0.08,0.086	0.021
53	"ENSMUSG00000031154"	"Otud5"	chrX	+	7733753	7734062	7733753	7733818	7733905	7734062	53	1,1,4	1016,1074,1212	2,0,0	1101,1198,806	236	149	1	1.0	0.001,0.001,0.002	0.001,0.0,0.0	0.001
55	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	55	51,74,37	3402,3603,4118	36,35,49	4157,4695,3262	241	149	0.757037029605	1.0	0.009,0.013,0.006	0.005,0.005,0.009	0.003
57	"ENSMUSG00000025036"	"Sfxn2"	chr19	+	46576373	46578640	46576373	46576449	46578579	46578640	57	234,178,209	9,6,4	151,199,170	1,7,0	2279	149	0.0590116353216	0.20985141576470553	0.63,0.66,0.774	0.908,0.65,1.0	-0.165
58	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46294721	46294965	46294721	46294803	46294924	46294965	58	8,6,7	147,212,166	11,13,18	189,323,237	270	149	0.165505444013	0.4180149926242991	0.029,0.015,0.023	0.031,0.022,0.04	-0.009
59	"ENSMUSG00000025225"	"Nfkb2"	chr19	+	46297303	46297735	46297303	46297513	46297593	46297735	59	5,5,1	340,434,432	3,5,6	392,655,355	229	149	1	1.0	0.009,0.007,0.002	0.005,0.005,0.011	-0.001
60	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46292019	46294075	46292019	46293289	46293546	46294075	60	89,148,91	33,47,33	68,112,76	38,89,54	406	149	2.48876414538e-05	0.0006034835474669759	0.497,0.536,0.503	0.396,0.316,0.341	0.161
61	"ENSMUSG00000118087"	"4833438C02Rik"	chr19	-	46293546	46294075	46293546	46293630	46293800	46294075	61	105,168,111	3,0,0	81,178,137	2,4,2	319	149	0.0656390653707	0.22517631274437935	0.942,1.0,1.0	0.95,0.954,0.97	0.023
62	"ENSMUSG00000025220"	"Oga"	chr19	-	45765325	45767123	45765325	45765456	45767025	45767123	62	434,581,430	1370,1692,1670	366,484,353	1493,1841,1332	1718	149	0.0806492010161	0.2569537594983856	0.027,0.029,0.022	0.021,0.022,0.022	0.004
64	"ENSMUSG00000025159"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935355	41935542	64	230,246,264	241,300,341	317,262,275	366,309,271	1250	149	0.509420919087	0.8544743642810265	0.102,0.089,0.084	0.094,0.092,0.108	-0.006
65	"ENSMUSG00000025159"	"Mms19"	chr19	-	41937893	41938276	41937893	41938020	41938207	41938276	65	51,93,30	220,257,322	34,73,50	334,342,257	336	149	0.107215429906	0.31264677017786763	0.093,0.138,0.04	0.043,0.086,0.079	0.021
77	"ENSMUSG00000024695"	"Zfp91"	chr19	-	12753358	12753826	12753358	12753437	12753775	12753826	77	21,14,23	909,1152,1133	31,22,44	813,1057,725	487	149	0.279178420396	0.5881467247176373	0.007,0.004,0.006	0.012,0.006,0.018	-0.006
83	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	83	399,482,600	2,1,10	448,470,444	1,0,1	675	149	0.00659995174124	0.04227947808705695	0.978,0.991,0.93	0.99,1.0,0.99	-0.027
85	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	85	289,262,277	2911,2941,2708	183,205,169	1916,2477,1922	779	149	0.392422186723	0.7313449641334522	0.019,0.017,0.019	0.018,0.016,0.017	0.001
86	"ENSMUSG00000024660"	"Incenp"	chr19	-	9855040	9855612	9855040	9855160	9855491	9855612	86	137,144,168	714,825,781	108,221,121	599,671,588	480	149	0.070656184189	0.23637110506931203	0.056,0.051,0.063	0.053,0.093,0.06	-0.012
87	"ENSMUSG00000071646"	"Mta2"	chr19	+	8923630	8924114	8923630	8923748	8924011	8924114	87	88,151,98	534,804,834	97,154,62	692,717,597	412	149	0.906470744532	1.0	0.056,0.064,0.041	0.048,0.072,0.036	0.002
88	"ENSMUSG00000071647"	"Eml3"	chr19	+	8916391	8916649	8916391	8916480	8916551	8916649	88	97,136,115	501,631,658	51,55,65	674,670,525	220	149	3.16702164493e-09	3.575765375978778e-07	0.116,0.127,0.106	0.049,0.053,0.077	0.057
89	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867000	8867091	89	36,37,40	11,26,18	16,56,37	12,21,12	537	149	0.737428048317	1.0	0.476,0.283,0.381	0.27,0.425,0.461	-0.005
90	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8849371	8849651	8849371	8849478	8849581	8849651	90	35,46,23	1937,1997,2155	27,29,28	1838,2109,1846	252	149	0.62899600138	0.9584403883470459	0.011,0.013,0.006	0.009,0.008,0.009	0.001
91	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8817898	8820454	8817898	8818788	8820372	8820454	91	46,31,71	981,1155,1194	84,47,58	1415,1362,1085	1733	149	1	1.0	0.004,0.002,0.005	0.005,0.003,0.005	-0.001
92	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8822534	8823688	8822534	8822678	8823553	8823688	92	124,119,167	997,1285,1207	138,104,129	1428,1433,1184	1024	149	0.0313715983903	0.13334774704018107	0.018,0.013,0.02	0.014,0.01,0.016	0.004
94	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8825030	8825346	8825030	8825097	8825277	8825346	94	28,49,69	559,701,693	70,67,72	650,795,635	329	149	0.0245802873208	0.11213204304299293	0.022,0.031,0.043	0.047,0.037,0.049	-0.012
95	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8713350	8713661	8713350	8713457	8713539	8713661	95	198,218,207	1768,2107,1999	156,205,157	1706,2112,1597	231	149	0.310374629482	0.6282260707666476	0.067,0.063,0.063	0.056,0.059,0.06	0.006
96	"ENSMUSG00000042729"	"Wdr74"	chr19	+	8715017	8715618	8715017	8715093	8715516	8715618	96	110,106,67	0,0,0	41,110,68	0,0,2	572	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.899	0.034
97	"ENSMUSG00000024759"	"Atl3"	chr19	+	7507884	7509812	7507884	7507956	7509380	7509812	97	185,258,310	176,190,236	180,160,162	195,249,160	1573	149	0.000636342241435	0.007538047600998869	0.091,0.114,0.111	0.08,0.057,0.088	0.03
99	"ENSMUSG00000024764"	"Naa40"	chr19	-	7207086	7207648	7207086	7207170	7207552	7207648	99	168,244,291	2,13,17	195,160,181	1,2,7	531	149	0.00717547136924	0.0446982380294209	0.959,0.84,0.828	0.982,0.957,0.879	-0.064
100	"ENSMUSG00000024764"	"Naa40"	chr19	-	7211468	7212523	7211468	7211521	7212427	7212523	100	187,238,236	380,466,459	224,286,209	378,435,339	1055	149	0.0518797760174	0.19303978450140702	0.065,0.067,0.068	0.077,0.085,0.08	-0.014
101	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6931748	6932130	6931748	6931835	6932072	6932130	101	79,156,136	732,754,838	146,131,110	844,1004,777	386	149	0.571818492229	0.9085225208546073	0.04,0.074,0.059	0.063,0.048,0.052	0.003
102	"ENSMUSG00000024960"	"Plcb3"	chr19	-	6932574	6933274	6932574	6932725	6933081	6933274	102	53,27,39	270,293,292	48,70,47	324,347,266	505	149	0.118223810882	0.3326655986889922	0.055,0.026,0.038	0.042,0.056,0.05	-0.01
103	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	103	197,173,195	4014,4397,4387	117,146,110	3602,4442,3524	227	149	0.0031203314127	0.024349368021782076	0.031,0.025,0.028	0.021,0.021,0.02	0.007
104	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6884609	6885484	6884609	6884648	6885349	6885484	104	80,120,57	2,3,5	47,93,63	0,5,1	850	149	0.324092797979	0.6465749746538525	0.875,0.875,0.666	1.0,0.765,0.917	-0.089
105	"ENSMUSG00000024787"	"Snx15"	chr19	-	6173859	6174218	6173859	6173980	6174182	6174218	105	46,39,46	391,462,426	41,44,31	289,381,333	351	149	0.466944633079	0.8148984180663663	0.048,0.035,0.044	0.057,0.047,0.038	-0.005
106	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	106	12,17,40	353,384,427	8,28,16	349,414,374	236	149	0.203251743819	0.47871483078099547	0.021,0.027,0.056	0.014,0.041,0.026	0.008
107	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	107	20,12,9	314,369,416	20,20,9	311,420,302	236	149	0.306242698032	0.6240580191706802	0.039,0.02,0.013	0.039,0.029,0.018	-0.005
108	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	108	64,77,104	178,201,213	124,122,112	210,257,198	666	149	0.0341360314242	0.14274708511068818	0.074,0.079,0.098	0.117,0.096,0.112	-0.025
109	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	109	13,16,25	224,273,302	13,14,12	318,324,271	243	149	0.0444886951811	0.17246529580398529	0.034,0.035,0.048	0.024,0.026,0.026	0.014
110	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	110	24,45,44	221,247,290	30,42,23	209,214,187	404	149	0.832794752261	1.0	0.039,0.063,0.053	0.05,0.067,0.043	-0.002
111	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	111	0,8,18	166,218,205	10,11,7	175,204,176	234	149	0.689489860234	0.999411787594942	0.0,0.023,0.053	0.035,0.033,0.025	-0.006
112	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	112	12,19,44	292,381,341	26,15,27	396,524,347	228	149	0.116001994357	0.3287178083230125	0.026,0.032,0.078	0.041,0.018,0.048	0.01
113	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494683	10494750	113	278,413,385	162,160,181	411,405,347	155,113,114	379	149	0.00314805289355	0.02451274806981929	0.403,0.504,0.455	0.51,0.585,0.545	-0.093
114	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5934372	5935794	5934372	5934631	5934750	5935794	114	23,21,41	36,76,47	9,12,15	35,32,50	268	149	0.0324965107076	0.13732151249889918	0.262,0.133,0.327	0.125,0.173,0.143	0.094
115	"ENSMUSG00000024941"	"Scyl1"	chr19	-	5808827	5809174	5808827	5808888	5808967	5809174	115	39,37,38	208,325,283	21,32,36	270,267,252	228	149	0.186492969997	0.45157354884239387	0.109,0.069,0.081	0.048,0.073,0.085	0.018
117	"ENSMUSG00000024944"	"Arl2"	chr19	-	6186008	6187670	6186008	6186089	6187507	6187670	117	1433,1750,1525	1643,1967,1922	1333,1729,1332	2235,2618,1938	1567	149	0.00159944685713	0.01487840265173684	0.077,0.078,0.07	0.054,0.059,0.061	0.017
118	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	118	49,70,55	430,396,402	40,58,41	463,401,419	230	149	0.0645618901672	0.22278450012527987	0.069,0.103,0.081	0.053,0.086,0.06	0.018
119	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	119	57,63,74	169,163,218	21,38,35	206,234,221	225	149	5.44772738031e-09	5.467399729183341e-07	0.183,0.204,0.184	0.063,0.097,0.095	0.105
120	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	120	59,35,45	164,184,205	61,86,47	191,179,161	552	149	0.0137027002894	0.07237990664561726	0.089,0.049,0.056	0.079,0.115,0.073	-0.024
121	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516047	5516339	5516047	5516173	5516258	5516339	121	4,0,0	0,0,1	0,5,0	0,2,0	234	149	1	1.0	1.0,NA,0.0	NA,0.614,NA	-0.114
122	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516258	5516513	5516258	5516339	5516416	5516513	122	2,0,0	0,2,2	6,5,0	0,0,0	226	149	1	1.0	1.0,0.0,0.0	1.0,1.0,NA	-0.667
123	"ENSMUSG00000024910"	"Ctsw"	chr19	-	5516608	5517164	5516608	5516763	5517050	5517164	123	5,2,1	0,0,0	1,6,1	0,4,1	436	149	0.000518141692459	0.0063675031797767595	1.0,1.0,1.0	1.0,0.339,0.255	0.469
124	"ENSMUSG00000024914"	"Drap1"	chr19	-	5473358	5473681	5473358	5473447	5473587	5473681	124	40,86,106	1876,2230,2004	66,49,77	1679,2253,1681	289	149	0.544623913032	0.886762594765487	0.011,0.019,0.027	0.02,0.011,0.023	0.001
125	"ENSMUSG00000024914"	"Drap1"	chr19	-	5474209	5474461	5474209	5474303	5474388	5474461	125	77,89,84	1876,2167,1885	37,86,79	1715,2444,1618	234	149	0.132158099951	0.3595536258456047	0.025,0.025,0.028	0.014,0.022,0.03	0.004
126	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5192271	5192698	5192271	5192382	5192543	5192698	126	0,0,0	159,188,206	3,2,0	201,210,146	310	149	1	1.0	0.0,0.0,0.0	0.007,0.005,0.0	-0.004
127	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	127	31,37,43	428,452,453	36,35,36	573,654,489	248	149	0.0838690534763	0.26580604404374725	0.042,0.047,0.054	0.036,0.031,0.042	0.011
128	"ENSMUSG00000080268"	"Brms1"	chr19	+	5096677	5096939	5096677	5096757	5096842	5096939	128	13,1,23	213,261,324	4,0,4	223,180,176	234	149	0.000504527411029	0.006264115244150436	0.037,0.002,0.043	0.011,0.0,0.014	0.019
130	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4906097	4906336	4906097	4906182	4906274	4906336	130	2,0,0	16,25,27	0,0,1	13,40,21	241	149	1	1.0	0.072,0.0,0.0	0.0,0.0,0.029	0.014
131	"ENSMUSG00000083282"	"Ctsf"	chr19	+	4908619	4909550	4908619	4908700	4909430	4909550	131	1,10,11	9,21,22	8,13,0	19,18,16	879	149	0.824740245892	1.0	0.018,0.075,0.078	0.067,0.109,0.0	-0.002
132	"ENSMUSG00000024858"	"Grk2"	chr19	-	4337585	4338013	4337585	4337722	4337850	4338013	132	9,5,10	687,626,833	5,2,12	760,802,643	277	149	1	1.0	0.007,0.004,0.006	0.004,0.001,0.01	0.001
133	"ENSMUSG00000024858"	"Grk2"	chr19	-	4341266	4341669	4341266	4341358	4341617	4341669	133	50,53,71	774,957,1112	50,56,45	1099,1094,927	408	149	0.10081415593	0.2990488878284811	0.023,0.02,0.023	0.016,0.018,0.017	0.005
134	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4314341	4315177	4314341	4314488	4315130	4315177	134	75,73,50	30,33,22	97,67,46	25,31,29	791	149	0.917119566915	1.0	0.32,0.294,0.3	0.422,0.289,0.23	-0.009
135	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4316402	4316665	4316402	4316474	4316549	4316665	135	5,1,2	55,60,46	0,4,0	45,74,63	224	149	0.152411880481	0.3953080575576834	0.057,0.011,0.028	0.0,0.035,0.0	0.02
136	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4317774	4318610	4317774	4318006	4318572	4318610	136	86,148,95	49,37,26	69,140,136	37,25,28	715	149	0.437717149135	0.7825759418044398	0.268,0.455,0.432	0.28,0.539,0.503	-0.056
137	"ENSMUSG00000031310"	"Zmym3"	chrX	-	100459366	100460067	100459366	100459544	100459772	100460067	137	23,27,36	253,326,317	14,26,17	267,348,325	377	149	0.0158549932652	0.08068181784108112	0.035,0.032,0.043	0.02,0.029,0.02	0.014
138	"ENSMUSG00000040663"	"Clcf1"	chr19	+	4270231	4273544	4270231	4270398	4272127	4273544	138	23,16,13	0,0,2	23,20,23	0,2,0	1878	149	0.878220798917	1.0	1.0,1.0,0.34	1.0,0.442,1.0	-0.034
139	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	139	46,33,48	160,198,218	17,33,46	181,196,177	222	149	0.138212034659	0.37099560269165455	0.162,0.101,0.129	0.059,0.102,0.149	0.027
140	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	140	25,28,39	154,217,221	16,23,34	169,236,114	233	149	0.677437709732	0.993337031356216	0.094,0.076,0.101	0.057,0.059,0.16	-0.002
141	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	141	16,24,39	1,12,12	49,30,15	2,19,5	390	149	0.804701305151	1.0	0.859,0.433,0.554	0.903,0.376,0.534	0.011
142	"ENSMUSG00000024842"	"Cabp4"	chr19	-	4187105	4188691	4187105	4187215	4188547	4188691	142	14,14,0	0,0,0	12,10,9	0,1,0	1481	149	1	1.0	1.0,1.0,NA	1.0,0.502,1.0	0.166
143	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	143	96,121,103	727,1002,959	171,252,139	902,1328,905	269	149	0.000300509629972	0.004325662522266279	0.068,0.063,0.056	0.095,0.095,0.078	-0.027
