"gene_id_clean","gene_symbol","log2FoldChange","padj"
"ENSMUSG00000022671","Mzt2",-0.332241858221899,0.000276471911737102
"ENSMUSG00000017721","Pigt",0.267444586982992,0.00027861015040291
"ENSMUSG00000046598","Bdh1",-0.306362996905811,0.000279106512804929
"ENSMUSG00000034342","Cbl",0.223121678666266,0.00028064529660443
"ENSMUSG00000022218","Tgm1",3.48924212243018,0.000282048643485084
"ENSMUSG00000026526","Fh1",-0.22286916081786,0.000282755418831782
"ENSMUSG00000029173","Sepsecs",0.293901380162982,0.000282755418831782
"ENSMUSG00000032393","Dpp8",0.181031994984579,0.000282755418831782
"ENSMUSG00000021118","Plek2",0.643966439539741,0.000283249938407209
"ENSMUSG00000074136","4930513N10Rik",1.07931602636015,0.000283385322980604
"ENSMUSG00000018042","Cyb5r3",0.203623736086977,0.000284156817613641
"ENSMUSG00000047842","Diras2",-0.282087331579043,0.000285275333386571
"ENSMUSG00000054836","Elp6",0.296783665078521,0.000287224874039682
"ENSMUSG00000024854","Pold4",-0.482017664745687,0.000287251941370995
"ENSMUSG00000120507","ENSMUSG00000120507",-0.722441316893663,0.0002879211787268
"ENSMUSG00000039637","Coro7",-0.273610206971589,0.000289063687112012
"ENSMUSG00000019774","Mtrf1l",0.304130915270688,0.000292864734376325
"ENSMUSG00000033389","Arhgap44",1.6626902166718,0.000293444236296623
"ENSMUSG00000030557","Mef2a",0.196820039129407,0.000294263329588242
"ENSMUSG00000100255","ENSMUSG00000100255",-1.72752685379886,0.000295130405558265
"ENSMUSG00000034449","Dhrs11",-0.38930049604087,0.000296583230074128
"ENSMUSG00000058254","Tspan7",0.230175136924285,0.000297229760040185
"ENSMUSG00000046404","Yod1",-0.346369138918047,0.000297768121655965
"ENSMUSG00000062380","Tubb3",-0.343006619296709,0.000297959021515108
"ENSMUSG00000020692","Nle1",-0.286923166182055,0.000298009891320161
"ENSMUSG00000022518","4930562C15Rik",-0.754810049720803,0.000299278135694222
"ENSMUSG00000029510","Gpc2",5.63694859393306,0.000300771871326456
"ENSMUSG00000052738","Suclg1",0.193720903119957,0.000302278936691065
"ENSMUSG00000085584","Rtl9",-1.77666439739336,0.000302279493943742
"ENSMUSG00000048142","Nat8l",-0.396005270233923,0.000302622777891098
"ENSMUSG00000009090","Ap1b1",-0.256069424766747,0.000302622777891098
"ENSMUSG00000085395","Gm13056",3.61893967853969,0.000303070373102503
"ENSMUSG00000029213","Commd8",0.287633861958345,0.000305902400935807
"ENSMUSG00000024997","Prdx3",-0.232927328811932,0.000310695920873155
"ENSMUSG00000050621","Rps27rt",-0.64077131990634,0.000311328725210899
"ENSMUSG00000035960","Apex1",0.459899552586939,0.000314905275962994
"ENSMUSG00000048388","Fam171b",0.24913147055531,0.000315641548595598
"ENSMUSG00000029504","Ddx51",0.287355221403828,0.000316069116364567
"ENSMUSG00000003934","Efnb3",0.958248102798008,0.000316102480253758
"ENSMUSG00000089830","ENSMUSG00000089830",-5.58088579383667,0.000316528498260786
"ENSMUSG00000035456","Prdm8",0.592429779268216,0.000317873884875155
"ENSMUSG00000038503","Mesd",0.258948202931149,0.000318303908359632
"ENSMUSG00000032041","Tirap",0.452240319412395,0.000319355666003518
"ENSMUSG00000057604","Lmcd1",1.26697857720304,0.000319859111914747
"ENSMUSG00000025558","Dock9",0.237934029544414,0.000320136417563657
"ENSMUSG00000036992","Nxt1",0.279937958009503,0.000320291801396772
"ENSMUSG00000040029","Ipo8",0.288408764747064,0.000321434824816927
"ENSMUSG00000074217","Misp3",0.603682864291709,0.000321702210363241
"ENSMUSG00000042605","Atxn2",0.188702476472596,0.00032296518922298
"ENSMUSG00000023791","Pigx",-0.25448483152988,0.000325184261688694
"ENSMUSG00000068823","Csde1",-0.213852045052453,0.000326239142859556
"ENSMUSG00000057176","Cfap119",-0.677494111729142,0.000327034167992401
"ENSMUSG00000026705","Klhl20",0.209840492960896,0.000327137276185908
"ENSMUSG00000050555","Hyls1",0.288786540569989,0.00032810210890858
"ENSMUSG00000020776","Fbf1",-0.234261640362907,0.000331182748903504
"ENSMUSG00000010307","Tmem86a",-0.558079328775954,0.000331211102887253
"ENSMUSG00000106032","ENSMUSG00000106032",0.588770214309931,0.000332737208144009
"ENSMUSG00000015714","Cers2",0.220640062350392,0.00033277680628253
"ENSMUSG00000021816","Ppp3cb",0.20458921397295,0.000333323476347582
"ENSMUSG00000032239","Rp9",-0.295996399718689,0.000333356939023194
"ENSMUSG00000089940","ENSMUSG00000089940",-0.850990568250114,0.000333356939023194
"ENSMUSG00000021024","Psma6",0.244137442039866,0.000334329368413731
"ENSMUSG00000026174","Cnot9",0.279748019472181,0.000335591523447493
"ENSMUSG00000039367","Sec24c",0.225251310772643,0.000335798815296681
"ENSMUSG00000004568","Arhgef18",-0.249832892694575,0.000336476720330615
"ENSMUSG00000020349","Ppp2ca",0.222687612432433,0.000336746807241809
"ENSMUSG00000039901","Armh3",-0.362804949529943,0.000336851631361028
"ENSMUSG00000033732","Sf3b3",0.237758494781965,0.000337367648020098
"ENSMUSG00000026127","Imp4",0.243792633571672,0.000338168724206871
"ENSMUSG00000024413","Npc1",-0.28213028124268,0.000339376794696102
"ENSMUSG00000032965","Ift57",-0.301316817915586,0.000340957979329187
"ENSMUSG00000057778","Cyb5d2",-0.672582195217182,0.00034180832932121
"ENSMUSG00000069806","Cacng7",-0.206289344257478,0.000342226911974676
"ENSMUSG00000031246","Sh3bgrl",0.748292194875287,0.000342226911974676
"ENSMUSG00000001229","Dpp9",0.270857149278555,0.000342982669820153
"ENSMUSG00000074715","Ccl28",-0.628259306783545,0.000343929608084223
"ENSMUSG00000022323","Rida",0.545764833844821,0.000344393896993896
"ENSMUSG00000028617","Lrrc42",-0.223604347585717,0.000344618962452299
"ENSMUSG00000114554","ENSMUSG00000114554",-1.94660649324807,0.000346857541975795
"ENSMUSG00000120826","ENSMUSG00000120826",-0.793924845955957,0.000347097451845241
"ENSMUSG00000055197","Fev",0.420646347488783,0.000350284937475377
"ENSMUSG00000063681","Crb1",0.35130410306575,0.00035252437038662
"ENSMUSG00000028609","Magoh",0.391160293892462,0.000352672950219906
"ENSMUSG00000091264","Smim13",-0.3196805125201,0.000352948925928377
"ENSMUSG00000047996","Prrg1",3.41187568724266,0.000353043641976875
"ENSMUSG00000098183","ENSMUSG00000098183",0.805680306110631,0.000354122653243259
"ENSMUSG00000079179","ENSMUSG00000079179",0.252927459194061,0.000355113287092943
"ENSMUSG00000006273","Atp6v1b2",0.218425651881545,0.0003552953049192
"ENSMUSG00000087222","E030042O20Rik",-1.03873857574732,0.00035627439375632
"ENSMUSG00000021260","Hhipl1",0.394823272650886,0.000356711289554028
"ENSMUSG00000120315","ENSMUSG00000120315",0.881424394993846,0.000358116881143018
"ENSMUSG00000042105","Inpp5f",0.171648554845731,0.000358306690522778
"ENSMUSG00000028777","Gnat3",2.58925626542195,0.000358901277235372
"ENSMUSG00000034800","Zfp661",-0.302476866330447,0.000359332777837856
"ENSMUSG00000029503","P2rx2",1.62002471512768,0.000359332777837856
"ENSMUSG00000022235","Cmbl",-0.23945238192984,0.000359332777837856
"ENSMUSG00000022471","Xrcc6",-0.328384063745797,0.000361524748913139
"ENSMUSG00000037103","Dcaf15",0.209433102137192,0.000363588901871244
"ENSMUSG00000038167","Plekhg6",-0.355805871432998,0.000363846397899495
"ENSMUSG00000060176","Kif27",-2.44214777498089,0.000364149245536411
"ENSMUSG00000037239","Spred3",-0.27378830219919,0.000365436101003177
"ENSMUSG00000034522","Zfp395",0.30677340878256,0.000367289139760464
"ENSMUSG00000023036","Pcdhgc4",-0.867870285761201,0.000367289139760464
"ENSMUSG00000039680","Mrps6",0.326928943497916,0.000369994819109361
"ENSMUSG00000022604","Cep97",0.278424248933423,0.000371496649413563
"ENSMUSG00000097324","ENSMUSG00000097324",-1.82844976830962,0.000371496649413563
"ENSMUSG00000079396","Gm3411",1.20831066987763,0.00037256339430265
"ENSMUSG00000031997","Trpc6",0.809206845171611,0.000373047615581981
"ENSMUSG00000028675","Pnrc2",-0.249282678349243,0.000375317736675149
"ENSMUSG00000034573","Ptpn13",-0.22030882278339,0.000376745927409609
"ENSMUSG00000036686","Cc2d1a",-0.261823724704624,0.00037715975623854
"ENSMUSG00000019850","Tnfaip3",0.509829506403434,0.000378514278550809
"ENSMUSG00000021257","Angel1",-0.290694315280343,0.000379458934046233
"ENSMUSG00000028906","Epb41",-0.243657974444202,0.000379505979719353
"ENSMUSG00000022193","Psmb5",0.314219215322524,0.000380792037260331
"ENSMUSG00000042303","Sgsm3",-0.203844230206759,0.000380792037260331
"ENSMUSG00000020639","Pfn4",-0.899597026610988,0.000381069793704789
"ENSMUSG00000090000","Ier3ip1",0.257479392186426,0.000381138778381587
"ENSMUSG00000043671","Dpy19l3",-0.324835076652223,0.000381462451388117
"ENSMUSG00000037605","Adgrl3",2.01029517344985,0.00038151761467918
"ENSMUSG00000037580","Gch1",-0.233347061144518,0.000382554826966818
"ENSMUSG00000015806","Qdpr",-0.307549062890113,0.000382780984592582
"ENSMUSG00000108348","Pnma8c",-0.379070951301075,0.000384034840282906
"ENSMUSG00000099561","ENSMUSG00000099561",-1.26408916513166,0.00038676741701438
"ENSMUSG00000033970","Rfc3",0.273769614973542,0.000388609741100271
"ENSMUSG00000025746","Il6",1.09094700085983,0.000388933355653246
"ENSMUSG00000120731","ENSMUSG00000120731",1.32292403668018,0.000389870275382325
"ENSMUSG00000036036","Zfp57",0.328149373576909,0.000390459580088674
"ENSMUSG00000024245","Tmem178",0.981408160917516,0.000390884409710031
"ENSMUSG00000039942","Ptger4",-0.415935942731563,0.000391678718691478
"ENSMUSG00000041471","Shld2",0.413865052129853,0.000392795421319241
"ENSMUSG00000019797","Mtres1",-0.266982666054719,0.000393700013369575
"ENSMUSG00000045867","Cradd",-0.464112101828647,0.000396861095137245
"ENSMUSG00000041124","Msantd4",0.24557933339272,0.000397227570533499
"ENSMUSG00000020673","Tpo",-1.91228617547697,0.00039741875135181
"ENSMUSG00000024038","Ndufv3",-0.252648758438775,0.00039741875135181
"ENSMUSG00000020929","Eftud2",-0.191454446488084,0.000399875533602512
"ENSMUSG00000030884","Uqcrc2",-0.216494777915842,0.000402794905141519
"ENSMUSG00000034120","Srsf2",0.251779519323824,0.000402988915680914
"ENSMUSG00000040329","Il7",2.53742959383644,0.000403200361047659
"ENSMUSG00000027620","Rbm39",0.336402686184356,0.000404341693581219
"ENSMUSG00000020903","Stx8",-0.271756546744149,0.000404341693581219
"ENSMUSG00000030652","Coq7",0.315467204569011,0.000404979793561264
"ENSMUSG00000120113","Fam120aos",0.450330937940463,0.000406103360265323
"ENSMUSG00000021540","Smad5",0.246713238791229,0.0004069227151092
"ENSMUSG00000021822","Plau",-1.74221403772149,0.000409676567887457
"ENSMUSG00000090722","ENSMUSG00000090722",2.52567583909008,0.000410690713429635
"ENSMUSG00000020186","Csrp2",-0.245966954238102,0.000412700182071386
"ENSMUSG00000020850","Prpf8",0.265255042295198,0.000413770086020815
"ENSMUSG00000110281","Gm2516",2.53446688940632,0.000413806877149403
"ENSMUSG00000033107","Rnf125",0.399034581885151,0.00041461203313654
"ENSMUSG00000022119","Rbm26",0.320652453285334,0.000414754978078425
"ENSMUSG00000042121","Ssh1",-0.282082052184331,0.000415964356279619
"ENSMUSG00000029055","Plch2",-0.587329541156332,0.000416406622549582
"ENSMUSG00000040396","Abhd13",0.203537865469397,0.000416937975581493
"ENSMUSG00000010376","Nedd8",0.325908165579784,0.000417752306037113
"ENSMUSG00000039474","Wfs1",-0.420570207483615,0.000421419357647404
"ENSMUSG00000031358","Msl3",-0.257084156535103,0.000421419357647404
"ENSMUSG00000045657","Pcdhb10",-0.510205236800881,0.000421748644873494
"ENSMUSG00000063632","Sox11",0.200044672289799,0.000423526679986017
"ENSMUSG00000029672","Fam3c",0.198846217381031,0.000426111536743198
"ENSMUSG00000078870","Gm14410",-0.53118979658677,0.000430628418098411
"ENSMUSG00000120722","ENSMUSG00000120722",-1.70188817968116,0.000430779376677906
"ENSMUSG00000029911","Ssbp1",0.280292080540567,0.000434502563894375
"ENSMUSG00000014077","Chp1",-0.235982054683472,0.000435681483937085
"ENSMUSG00000059839","Zfp874b",0.444631849923959,0.000436945474937232
"ENSMUSG00000036218","Pdzrn4",-1.37755882140012,0.000438326004760804
"ENSMUSG00000031637","Lrp2bp",-0.758491455939596,0.000438872577111049
"ENSMUSG00000086386","Gm12108",-1.98409951555568,0.000439472513765371
"ENSMUSG00000024182","Axin1",0.228467950572752,0.000440670853616349
"ENSMUSG00000022043","Trim35",0.257811550349623,0.000441036398730482
"ENSMUSG00000024191","Bnip1",-0.250842838929529,0.000441534481109562
"ENSMUSG00000032718","Mansc1",-3.82034228054555,0.000442595210972762
"ENSMUSG00000024639","Gnaq",-0.220985366074088,0.000442859905763203
"ENSMUSG00000039278","Pcsk1n",-0.249589061257653,0.000444603168822625
"ENSMUSG00000046671","Mtfr1l",-0.228400431768875,0.000444939354578823
"ENSMUSG00000029836","Cbx3",0.284499411211074,0.000446677241101927
"ENSMUSG00000030868","Dctn5",0.194353202599101,0.000447143549722443
"ENSMUSG00000026062","Slc9a2",-3.54444640992065,0.00044715278525707
"ENSMUSG00000034320","Slc26a2",0.300239054034087,0.000449619267015619
"ENSMUSG00000029270","Dipk1a",0.384834256848449,0.000449724605911962
"ENSMUSG00000025377","Tepsin",0.371607215630258,0.000451571596111426
"ENSMUSG00000078813","Leng1",-0.337725618103474,0.000453822187868877
"ENSMUSG00000032498","Mlh1",0.219349826476071,0.000453897067056718
"ENSMUSG00000044042","Fmn1",-0.419004912120864,0.000454411062723322
"ENSMUSG00000027803","Wwtr1",0.688817876947251,0.000458191441593352
"ENSMUSG00000029600","Rita1",-0.278013331210095,0.000458550333430577
"ENSMUSG00000026960","Arl6ip6",0.280010091222733,0.000459893790007853
"ENSMUSG00000018415","Gid4",-0.191523349668097,0.000460090206964748
"ENSMUSG00000028128","F3",-0.304642682412753,0.000460621122526182
"ENSMUSG00000022807","Osbpl11",0.256789141119373,0.000464299864617632
"ENSMUSG00000049488","Tmem67",-0.400046646987476,0.000464391613893021
"ENSMUSG00000037363","Letm2",-0.298671350416349,0.000464615144665399
"ENSMUSG00000056043","Rgs9bp",0.381264725173207,0.00046465391388997
"ENSMUSG00000019802","Sec63",0.180400729386662,0.000469691361851343
"ENSMUSG00000044860","Gm1123",-2.27135267919944,0.000471811065462714
"ENSMUSG00000018334","Ksr1",-0.347929529363779,0.00047329451552558
"ENSMUSG00000031922","Cep57",0.275246626478315,0.000476807786155062
"ENSMUSG00000009555","Cdk9",-0.202105407835235,0.000477616904282924
"ENSMUSG00000098072","ENSMUSG00000098072",-2.34417332507832,0.000478491617791232
"ENSMUSG00000043747","Grep1",-0.69013692556476,0.000478634771047053
"ENSMUSG00000039954","Stk32a",-0.255926741811649,0.000478680309537774
"ENSMUSG00000026822","Lcn2",1.92349409251302,0.000480377703357993
"ENSMUSG00000030521","Mphosph10",0.322516566372955,0.000483032765364033
"ENSMUSG00000097746","Gm6225",1.50484723993918,0.000483743357224914
"ENSMUSG00000043144","Aqp6",-1.18199902284974,0.000484108160144309
"ENSMUSG00000091585","LOC108168685",4.03630711312979,0.000484108160144309
"ENSMUSG00000024026","Glo1",-0.206624544198845,0.000484317998777384
"ENSMUSG00000030795","Fus",0.217512669855699,0.000486272078103589
"ENSMUSG00000027615","Hps3",-0.255538263250781,0.000488621245659751
"ENSMUSG00000020641","Rsad2",0.945746311144305,0.000489650628001433
"ENSMUSG00000040146","Rgl3",-0.247794126820683,0.000490802575672696
"ENSMUSG00000035954","Dock4",0.207701370481544,0.000490864072940433
"ENSMUSG00000041608","Entpd3",-0.195424859320703,0.000493215269466053
"ENSMUSG00000041355","Ssr2",0.206107490439257,0.00049490421420377
"ENSMUSG00000031503","Col4a2",-0.216323295553066,0.000498160704504004
"ENSMUSG00000075327","Zbtb2",0.35161535134045,0.000498793207655614
"ENSMUSG00000038160","Atg5",0.2847876140597,0.000498890507697569
"ENSMUSG00000058594","Fbh1",-0.194461173722033,0.000500877683816334
"ENSMUSG00000086384","ENSMUSG00000086384",0.84604202282138,0.000501191709241767
"ENSMUSG00000039294","Cybc1",0.210867170908408,0.000502168056205641
"ENSMUSG00000042419","Nfkbil1",-0.399072082663479,0.000502369272363935
"ENSMUSG00000022781","Pak2",0.246153315778836,0.000503156575535844
"ENSMUSG00000027612","Mmp24",-0.399487220528788,0.000503319353683256
"ENSMUSG00000044244","Il20rb",0.910446577505829,0.000503853164659053
"ENSMUSG00000111994","A330049N07Rik",4.08482936944072,0.000503995596038493
"ENSMUSG00000020738","Sumo2",0.259538993068336,0.000504059293802883
"ENSMUSG00000075224","Lrrc55",0.423694170075483,0.000504922924069584
"ENSMUSG00000030706","Mrpl48",-0.245498842789484,0.000505235429577638
"ENSMUSG00000027985","Lef1",-0.308372619729221,0.000507042006621275
"ENSMUSG00000006800","Sulf2",-1.26840039829636,0.000509580575019159
"ENSMUSG00000032105","Nherf4",-1.32768395293485,0.000509758288102681
"ENSMUSG00000047617","Paxx",-0.340021324215734,0.000510632936420436
"ENSMUSG00000029598","Plbd2",-0.211955962348017,0.000512555359203806
"ENSMUSG00000062054","Iah1",-0.374600108538787,0.000512598941157923
"ENSMUSG00000017667","Zfp334",-0.2397389129278,0.000513813859864844
"ENSMUSG00000023909","Paqr4",0.300338766731553,0.000514530314269432
"ENSMUSG00000024403","Atp6v1g2",0.497921759473675,0.000516258311582556
"ENSMUSG00000053964","Lgals4",-0.717517983835983,0.00051627155811988
"ENSMUSG00000019210","Atp6v1e1",0.246766146280891,0.000516351445669989
"ENSMUSG00000087260","Lamtor5",-0.241903341964262,0.000518549716453212
"ENSMUSG00000078945","Naip2",0.28452766702245,0.000521049262786563
"ENSMUSG00000037646","Vps13b",0.299855480867244,0.000522595135396669
"ENSMUSG00000024542","Cep192",0.3492585376395,0.000523975980365779
"ENSMUSG00000040188","Scamp2",0.325830564123601,0.000528660945172242
"ENSMUSG00000121404","ENSMUSG00000121404",-3.20045100997347,0.000528698510161987
"ENSMUSG00000093682","ENSMUSG00000093682",-1.09041426631936,0.000529340421592375
"ENSMUSG00000037731","Themis2",-1.52604180258338,0.000530996698623853
"ENSMUSG00000044783","A730008H23Rik",0.241899617855395,0.000533522128003871
"ENSMUSG00000060034","Ctf2",1.18187955261664,0.000533522128003871
"ENSMUSG00000024841","Eif1ad",0.322707072217366,0.000540567361463516
"ENSMUSG00000053536","Cstf2t",0.236680448862729,0.000541605087488265
"ENSMUSG00000103800","Pcdha8",-0.280498724900527,0.00054528098124303
"ENSMUSG00000067919","Rex2",0.956169796962829,0.000546110687534058
"ENSMUSG00000017344","Vtn",1.58838467398103,0.000546884497291668
"ENSMUSG00000025223","Ldb1",0.20267256649013,0.000548361289406322
"ENSMUSG00000040007","Bahd1",-0.223423986392956,0.00054895837821912
"ENSMUSG00000030741","Spns1",-0.235417567388104,0.00055119253943754
"ENSMUSG00000019158","Tmem160",-0.299975388950155,0.000551434919915459
"ENSMUSG00000003436","Dll3",1.11511054255947,0.000553106992259452
"ENSMUSG00000022257","Laptm4b",0.182024291812285,0.000554142941023587
"ENSMUSG00000011179","Odc1",0.243172095730288,0.000555241561127895
"ENSMUSG00000031197","Vbp1",-0.230407688660447,0.000556819052899278
"ENSMUSG00000022089","Bin3",0.289767559331692,0.000557635157186977
"ENSMUSG00000020516","Rps6kb1",0.280037626471826,0.000558366234287857
"ENSMUSG00000025551","Fgf14",-0.723754191777143,0.000558366234287857
"ENSMUSG00000038069","Cdkn2aip",-0.237647889977189,0.000560294343352584
"ENSMUSG00000093445","Lrch4",-0.265524284367408,0.000561565230525491
"ENSMUSG00000058773","H1f5",0.910238657430113,0.000563232960715922
"ENSMUSG00000020132","Rab21",0.211853104776526,0.000564095293748333
"ENSMUSG00000046841","Ckap4",0.235112679825178,0.000565279889017189
"ENSMUSG00000096472","Cdkn2d",-0.242494096335366,0.000565886444986251
"ENSMUSG00000034863","Ano8",-0.19776856529263,0.000567919072131813
"ENSMUSG00000062257","Opcml",-5.48018455342319,0.00056817912280658
"ENSMUSG00000024319","Vps52",-0.197480218676476,0.000568435982309997
"ENSMUSG00000095193","Gm20939",0.843160117463416,0.000568435982309997
"ENSMUSG00000040018","Cox15",-0.212794278882788,0.000568435982309997
"ENSMUSG00000068859","Sp9",-0.229005869391363,0.000568946205375349
"ENSMUSG00000061111","Mcrip1",-0.268451749072227,0.000569708178662481
"ENSMUSG00000025156","Gps1",0.197525272368211,0.000570367068326793
"ENSMUSG00000057132","Rpgrip1",1.05764827669933,0.000571221294025341
"ENSMUSG00000105245","ENSMUSG00000105245",1.22483455339907,0.000571462480048595
"ENSMUSG00000058833","Rex1bd",0.199423646459642,0.000571491283096251
"ENSMUSG00000092192","Dnaaf4",-1.31205488837768,0.000572128267322561
"ENSMUSG00000086193","ENSMUSG00000086193",-0.636362610040115,0.000572528005219123
"ENSMUSG00000024018","Ccdc167",-0.395035847127175,0.000573047281165834
"ENSMUSG00000028914","Casp9",-0.272944767486842,0.000573085590973806
"ENSMUSG00000110673","ENSMUSG00000110673",0.802208270966299,0.000573159771361364
"ENSMUSG00000035367","Rmi1",0.328112429393045,0.000578947091009064
"ENSMUSG00000031832","Taf1c",0.265302961967843,0.000580002054684154
"ENSMUSG00000028573","Fggy",-0.277975188787766,0.000580712557778044
"ENSMUSG00000020290","Xpo1",0.278802972977512,0.000581823702151035
"ENSMUSG00000102543","Pcdhgc5",-0.892731141767803,0.000584846374439345
"ENSMUSG00000090659","Zfp493",1.91671518265834,0.000587041850826911
"ENSMUSG00000031651","Triml1",5.55073223564192,0.000587869647742673
"ENSMUSG00000039552","Rsph4a",2.95287109466174,0.00058998602436661
"ENSMUSG00000036478","Btg1",0.306346811054144,0.00059044113481805
"ENSMUSG00000042688","Mapk6",0.210153424449706,0.000590459991630329
"ENSMUSG00000024231","Cul2",0.207808419068489,0.000590459991630329
"ENSMUSG00000108228","6430584L05Rik",0.505443130252669,0.000591413319504179
"ENSMUSG00000028710","Atpaf1",0.266005537046671,0.000591783828091422
"ENSMUSG00000087004","ENSMUSG00000087004",-3.57028315786892,0.000593049616998977
"ENSMUSG00000031516","Dctn6",-0.249620120179516,0.000595071503775103
"ENSMUSG00000028439","Fam219a",-0.239999127979596,0.000595475811833144
"ENSMUSG00000024486","Hbegf",0.339052528361113,0.000595634936601735
"ENSMUSG00000046862","Pramel12",0.268956834692743,0.000596055209561617
"ENSMUSG00000004263","Atn1",0.246812063520744,0.000597933318638391
"ENSMUSG00000108634","ENSMUSG00000108634",0.619490216912326,0.00059842572468073
"ENSMUSG00000034371","Tkfc",-0.294108719439781,0.000598605941410453
"ENSMUSG00000033036","Ppihl",1.09441138191577,0.000598822866486901
"ENSMUSG00000056310","Tyw1",-0.211920833740454,0.000603462203604234
"ENSMUSG00000115222","ENSMUSG00000115222",0.862324061511028,0.000604067043461839
"ENSMUSG00000053684","Kics2",-0.267172599404893,0.00060473234096456
"ENSMUSG00000055707","Klhl26",-0.295555543048751,0.0006047746584734
"ENSMUSG00000120006","ENSMUSG00000120006",-0.66981286214448,0.000605804827186496
"ENSMUSG00000053093","Myh7",1.79804132241659,0.000607151192149749
"ENSMUSG00000110080","Gm6145",1.08646010114363,0.000607481694112696
"ENSMUSG00000040888","Gfer",-0.271477561682046,0.000608746812361594
"ENSMUSG00000026604","Ptpn14",-1.99884241602873,0.000609076514718649
"ENSMUSG00000030256","Bhlhe41",0.313595509879861,0.000612505144023541
"ENSMUSG00000032870","Smap2",-0.243372725754241,0.000614513270187307
"ENSMUSG00000021824","Ap3m1",0.295851950423733,0.000614814473761941
"ENSMUSG00000025027","Xpnpep1",-0.223154518418821,0.000615477775157994
"ENSMUSG00000007946","Phox2a",-0.260296150732331,0.000616603663856314
"ENSMUSG00000020883","Fbxl20",-0.583076343083962,0.000620277077186043
"ENSMUSG00000006315","Tmem147",-0.254809459538097,0.000622497784903762
"ENSMUSG00000031893","Tsnaxip1",1.49899902735839,0.000622497784903762
"ENSMUSG00000030876","Mettl9",-0.195614671147167,0.000622756608681843
"ENSMUSG00000058385","H2bc8",2.2063262155452,0.00062780780011027
"ENSMUSG00000121063","ENSMUSG00000121063",-0.493050840332045,0.000628261918265832
"ENSMUSG00000091881","ENSMUSG00000091881",-1.16676534991275,0.000629393502834511
"ENSMUSG00000021243","Fcf1",0.249479903303537,0.000629545838832639
"ENSMUSG00000008734","Gprc5b",0.402857612202092,0.000630261625874474
"ENSMUSG00000087057","Gm11730",2.17022825329214,0.000630429264584201
"ENSMUSG00000095253","Zfp799",0.373628858228461,0.000630429264584201
"ENSMUSG00000113035","5830428M24Rik",-1.19996916056993,0.000630958036229509
"ENSMUSG00000075591","Gm10874",-0.43729444615308,0.000631155739349671
"ENSMUSG00000056919","Cep162",0.355368456794564,0.000632220740037009
"ENSMUSG00000091144","Phf11c",1.08967213492537,0.000634185207707062
"ENSMUSG00000051627","H1f4",1.20848350611824,0.000634369129976563
"ENSMUSG00000047945","Marcksl1",0.19869563926637,0.000636608120371553
"ENSMUSG00000022557","Bop1",0.255041471371788,0.000636608120371553
"ENSMUSG00000074886","Grk6",0.195752684453551,0.000637962081630499
"ENSMUSG00000120125","ENSMUSG00000120125",-1.47007005729891,0.00063885009223706
"ENSMUSG00000030060","Hmces",-0.251531265277859,0.000639284998196338
"ENSMUSG00000032002","Dcun1d5",0.261672410775679,0.000639644050423582
"ENSMUSG00000021194","Chga",0.274833363718453,0.000640013754520637
"ENSMUSG00000026361","Cdc73",0.199066645621314,0.000641367389988079
"ENSMUSG00000096620","Gm5169",-4.96260801069581,0.000642971824373241
"ENSMUSG00000015575","Atp6v0e",0.212677151105535,0.000649019984481553
"ENSMUSG00000097787","Sgms1os1",-0.8281992195023,0.000649076079161879
"ENSMUSG00000120280","ENSMUSG00000120280",0.763649566331473,0.000649099708218218
"ENSMUSG00000001774","Chordc1",0.257275766858131,0.00065037763546412
"ENSMUSG00000085368","ENSMUSG00000085368",-1.02772625224222,0.000651522303675341
"ENSMUSG00000026615","Eprs1",-0.203706451593133,0.000652943236501656
"ENSMUSG00000045316","Fahd1",-0.438881859859973,0.000653623621863414
"ENSMUSG00000031691","Tnpo2",-0.186395409814032,0.000653697065257211
"ENSMUSG00000079629","Rhox2g",-0.235721133563592,0.000655503578318024
"ENSMUSG00000084845","Tmem240",-0.627622248959005,0.000656451753144517
"ENSMUSG00000085609","ENSMUSG00000085609",1.0174023068637,0.000657725168023095
"ENSMUSG00000054514","Atad3aos",-0.868535960920268,0.000661070343326713
"ENSMUSG00000001901","Kcnh6",-0.736341253897425,0.000661113041609472
"ENSMUSG00000039329","Tex19.1",2.18177517351944,0.000661193080810003
"ENSMUSG00000011752","Pgam1",-0.249029990675166,0.000661504450117204
"ENSMUSG00000079429","Mroh2a",-0.337807802649951,0.000666035993293333
"ENSMUSG00000025580","Eif4a3",0.214146631282931,0.000669445968129566
"ENSMUSG00000023046","Igfbp6",0.311411369792767,0.000670120460968744
"ENSMUSG00000002797","Ggct",-0.503461888983246,0.00067082800313773
"ENSMUSG00000004665","Cnn2",0.34670568139258,0.000671013795925218
"ENSMUSG00000095930","Nim1k",-0.290412846471834,0.000672751467768914
"ENSMUSG00000097644","ENSMUSG00000097644",-1.03850782202886,0.000673198867769507
"ENSMUSG00000002346","Slc25a42",-0.425357012285352,0.000674012123354451
"ENSMUSG00000019518","Ap4m1",-0.318610491564598,0.000677449515097374
"ENSMUSG00000036057","Ptpn23",0.231470488230947,0.000679063352083125
"ENSMUSG00000006311","Etv2",-0.921151430513118,0.000679356012939105
"ENSMUSG00000034786","Gpsm3",1.37577084302228,0.000679578728780715
