"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0000546","1700037H04Rik",138,"gene_size_contained",5,FALSE,29151,"1700037H04Rik","chr2",130993537,130993680,143,"-",-0.001,1
"MmuEX0000546","1700037H04Rik",138,"gene_size_contained",5,FALSE,29152,"1700037H04Rik","chr2",130993537,130993680,143,"-",0.006,1
"MmuEX0000546","1700037H04Rik",138,"gene_size_contained",5,TRUE,29157,"1700037H04Rik","chr2",130997561,130997699,138,"-",0.002,1
"MmuEX0000547","1700037H04Rik",117,"gene_size",3,TRUE,29154,"1700037H04Rik","chr2",130995513,130995630,117,"-",0.012,1
"MmuEX0000547","1700037H04Rik",117,"gene_size",3,FALSE,29155,"1700037H04Rik","chr2",130995513,130995630,117,"-",-0.006,1
"MmuEX0000547","1700037H04Rik",117,"gene_size",3,FALSE,29156,"1700037H04Rik","chr2",130995513,130995630,117,"-",0.001,1
"MmuEX0000548","1700037H04Rik",139,"gene_size_contained",5,FALSE,29149,"1700037H04Rik","chr2",130993537,130993676,139,"-",-0.002,1
"MmuEX0000548","1700037H04Rik",139,"gene_size_contained",5,TRUE,29150,"1700037H04Rik","chr2",130993537,130993676,139,"-",0.006,1
"MmuEX0000548","1700037H04Rik",139,"gene_size_contained",5,FALSE,29151,"1700037H04Rik","chr2",130993537,130993680,143,"-",-0.001,1
"MmuEX0000548","1700037H04Rik",139,"gene_size_contained",5,FALSE,29152,"1700037H04Rik","chr2",130993537,130993680,143,"-",0.006,1
"MmuEX0000548","1700037H04Rik",139,"gene_size_contained",5,FALSE,29157,"1700037H04Rik","chr2",130997561,130997699,138,"-",0.002,1
"MmuEX0000599","1700086O06Rik",179,"gene_size",5,FALSE,51129,"1700086O06Rik","chr18",38372625,38372804,179,"-",0.093,0.597937774104719
"MmuEX0000599","1700086O06Rik",179,"gene_size",5,FALSE,51130,"1700086O06Rik","chr18",38372625,38372804,179,"-",0.228,0.0218652210658998
"MmuEX0000599","1700086O06Rik",179,"gene_size",5,FALSE,51132,"1700086O06Rik","chr18",38372625,38372804,179,"-",0.184,0.066108452528826
"MmuEX0000599","1700086O06Rik",179,"gene_size",5,FALSE,51133,"1700086O06Rik","chr18",38372625,38372804,179,"-",0.03,1
"MmuEX0000599","1700086O06Rik",179,"gene_size",5,TRUE,51135,"1700086O06Rik","chr18",38372625,38372804,179,"-",0.731,1.78365023538485e-10
"MmuEX0000602","1700088E04Rik",63,"gene_size",5,FALSE,24367,"1700088E04Rik","chr15",79023437,79023500,63,"-",-0.006,1
"MmuEX0000602","1700088E04Rik",63,"gene_size",5,FALSE,24368,"1700088E04Rik","chr15",79023437,79023500,63,"-",0.005,1
"MmuEX0000602","1700088E04Rik",63,"gene_size",5,FALSE,24369,"1700088E04Rik","chr15",79023437,79023500,63,"-",-0.031,1
"MmuEX0000602","1700088E04Rik",63,"gene_size",5,FALSE,24370,"1700088E04Rik","chr15",79023437,79023500,63,"-",0.009,1
"MmuEX0000602","1700088E04Rik",63,"gene_size",5,TRUE,24371,"1700088E04Rik","chr15",79023437,79023500,63,"-",-0.107,1
"MmuEX0000604","1700088E04Rik",183,"gene_size",3,FALSE,24364,"1700088E04Rik","chr15",79020506,79020689,183,"-",0.013,1
"MmuEX0000604","1700088E04Rik",183,"gene_size",3,FALSE,24365,"1700088E04Rik","chr15",79020506,79020689,183,"-",0.045,1
"MmuEX0000604","1700088E04Rik",183,"gene_size",3,TRUE,24366,"1700088E04Rik","chr15",79020506,79020689,183,"-",-0.084,1
"MmuEX0000670","1810030O07Rik",180,"gene_size",2,FALSE,8652,"1810030O07Rik","chrX",12528888,12529068,180,"-",0.005,1
"MmuEX0000670","1810030O07Rik",180,"gene_size",2,TRUE,8653,"1810030O07Rik","chrX",12528888,12529068,180,"-",-0.025,0.215124945167561
"MmuEX0000688","1810055G02Rik",219,"gene_size",2,FALSE,4367,"1810055G02Rik","chr19",3764403,3764625,222,"+",-0.01,1
"MmuEX0000688","1810055G02Rik",219,"gene_size",2,TRUE,4368,"1810055G02Rik","chr19",3764406,3764625,219,"+",-0.017,0.660724476344996
"MmuEX0000701","2010001A14Rik",148,"gene_size",2,FALSE,25909,"2010001A14Rik","chr11",57686851,57686999,148,"-",0.003,1
"MmuEX0000701","2010001A14Rik",148,"gene_size",2,TRUE,25910,"2010001A14Rik","chr11",57686851,57686999,148,"-",0.061,0.0249316195848359
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,46119,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.097,0.514432224569126
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,TRUE,46120,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.032,0.0234894845183569
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,46121,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.143,0.641875889017097
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,46122,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.097,1
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,46124,"2210408F21Rik","chr6",31221039,31221293,254,"+",0.052,0.495952521626301
"MmuEX0000797","2210408F21Rik",254,"gene_size",6,FALSE,46125,"2210408F21Rik","chr6",31221039,31221293,254,"+",-0.19,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46129,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.001,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46130,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.008,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46132,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.004,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46133,"2210408F21Rik","chr6",31254782,31254890,108,"+",0.012,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,TRUE,46134,"2210408F21Rik","chr6",31254782,31254890,108,"+",-0.024,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46135,"2210408F21Rik","chr6",31254782,31254890,108,"+",0.007,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46180,"2210408F21Rik","chr6",31314164,31314274,110,"+",0.035,1
"MmuEX0000798","2210408F21Rik",108,"gene_size_contained",8,FALSE,46181,"2210408F21Rik","chr6",31314164,31314274,110,"+",-0.004,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46136,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.01,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46138,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.005,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46139,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.041,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46140,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.001,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46141,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.032,0.105900225352066
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,FALSE,46142,"2210408F21Rik","chr6",31261937,31262055,118,"+",-0.006,1
"MmuEX0000799","2210408F21Rik",118,"gene_size",7,TRUE,46144,"2210408F21Rik","chr6",31261937,31262055,118,"+",0.057,0.00996964894822994
"MmuEX0000800","2210408F21Rik",29,"gene_size",2,TRUE,46167,"2210408F21Rik","chr6",31305266,31305295,29,"+",0.173,0.380694405482486
"MmuEX0000800","2210408F21Rik",29,"gene_size",2,FALSE,46168,"2210408F21Rik","chr6",31305266,31305295,29,"+",-0.06,1
"MmuEX0000902","2310033P09Rik",46,"gene_size",2,FALSE,48777,"2310033P09Rik","chr11",59099645,59099691,46,"+",0.001,1
"MmuEX0000902","2310033P09Rik",46,"gene_size",2,TRUE,48778,"2310033P09Rik","chr11",59099645,59099691,46,"+",-0.002,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",3,FALSE,48779,"2310033P09Rik","chr11",59099794,59099877,83,"+",-0.002,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",3,TRUE,48780,"2310033P09Rik","chr11",59099794,59099877,83,"+",1,1
"MmuEX0000903","2310033P09Rik",83,"gene_size",3,FALSE,48781,"2310033P09Rik","chr11",59099794,59099877,83,"+",0.001,1
"MmuEX0000904","2310033P09Rik",73,"gene_size",2,TRUE,48782,"2310033P09Rik","chr11",59099953,59100026,73,"+",0.002,1
"MmuEX0000904","2310033P09Rik",73,"gene_size",2,FALSE,48783,"2310033P09Rik","chr11",59099953,59100026,73,"+",-0.001,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,FALSE,27800,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.003,1
"MmuEX0000956","2310057M21Rik",207,"gene_size",2,TRUE,27801,"2310057M21Rik","chr7",130959188,130959395,207,"-",0.013,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,FALSE,27802,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.01,1
"MmuEX0000959","2310057M21Rik",73,"gene_size",2,TRUE,27803,"2310057M21Rik","chr7",130962617,130962690,73,"-",0.021,0.0330682285304188
"MmuEX0000986","2410002F23Rik",166,"gene_size",4,FALSE,52955,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.087,0.00480081864380238
"MmuEX0000986","2410002F23Rik",166,"gene_size",4,FALSE,52956,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.173,1.94081444465673e-08
"MmuEX0000986","2410002F23Rik",166,"gene_size",4,FALSE,52957,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.12,0.00719072453852466
"MmuEX0000986","2410002F23Rik",166,"gene_size",4,TRUE,52958,"2410002F23Rik","chr7",43896674,43896840,166,"+",0.211,0
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,52959,"2410002F23Rik","chr7",43897333,43897483,150,"+",0.002,1
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,FALSE,52960,"2410002F23Rik","chr7",43897333,43897483,150,"+",0.008,1
"MmuEX0000987","2410002F23Rik",150,"gene_size",3,TRUE,52961,"2410002F23Rik","chr7",43897333,43897483,150,"+",-0.21,2.452743615685e-11
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,TRUE,17573,"2410004B18Rik","chr3",145646949,145647041,92,"+",0.012,0.410915461114526
"MmuEX0000997","2410004B18Rik",92,"gene_size",2,FALSE,17574,"2410004B18Rik","chr3",145646949,145647041,92,"+",-0.002,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,66410,"2410006H16Rik","chr11",62494060,62494108,48,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,66411,"2410006H16Rik","chr11",62494060,62494108,48,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,TRUE,66413,"2410006H16Rik","chr11",62494422,62494472,50,"+",0,1
"MmuEX0001002","2410006H16Rik",50,"gene_size_contained",4,FALSE,66414,"2410006H16Rik","chr11",62494422,62494472,50,"+",0,1
"MmuEX0001178","2700049A03Rik",73,"gene_size",2,FALSE,11921,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.003,1
"MmuEX0001178","2700049A03Rik",73,"gene_size",2,TRUE,11922,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.008,1
"MmuEX0001179","2700049A03Rik",175,"gene_size_contained",3,FALSE,11923,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.005,1
"MmuEX0001179","2700049A03Rik",175,"gene_size_contained",3,FALSE,11924,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.002,1
"MmuEX0001179","2700049A03Rik",175,"gene_size_contained",3,TRUE,11927,"2700049A03Rik","chr12",71211157,71211332,175,"+",-0.009,1
"MmuEX0001183","2700049A03Rik",175,"gene_size_contained",3,TRUE,11923,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.005,1
"MmuEX0001183","2700049A03Rik",175,"gene_size_contained",3,FALSE,11924,"2700049A03Rik","chr12",71195017,71195192,175,"+",0.002,1
"MmuEX0001183","2700049A03Rik",175,"gene_size_contained",3,FALSE,11927,"2700049A03Rik","chr12",71211157,71211332,175,"+",-0.009,1
"MmuEX0001185","2700049A03Rik",70,"gene_size",2,FALSE,11921,"2700049A03Rik","chr12",71188823,71188893,70,"+",-0.003,1
"MmuEX0001185","2700049A03Rik",70,"gene_size",2,TRUE,11922,"2700049A03Rik","chr12",71188823,71188893,70,"+",0.008,1
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,FALSE,2740,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.014,0.482357065842646
"MmuEX0001195","2700062C07Rik",23,"gene_size",2,TRUE,2741,"2700062C07Rik","chr18",24604118,24604141,23,"+",-0.102,0.0216985677542389
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",3,FALSE,12141,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.03,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",3,FALSE,12142,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.008,1
"MmuEX0001211","2700097O09Rik",111,"gene_size_contained",3,TRUE,12143,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",3,TRUE,12141,"2700097O09Rik","chr12",55100085,55100192,107,"-",0.03,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",3,FALSE,12142,"2700097O09Rik","chr12",55104026,55104137,111,"-",-0.008,1
"MmuEX0001212","2700097O09Rik",107,"gene_size_contained",3,FALSE,12143,"2700097O09Rik","chr12",55104026,55104137,111,"-",0.009,1
"MmuEX0001249","2810429I04Rik",53,"gene_size",2,FALSE,48444,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.173,0.110472211484625
"MmuEX0001249","2810429I04Rik",53,"gene_size",2,TRUE,48445,"2810429I04Rik","chr13",3529521,3529574,53,"+",0.068,0.00201543792608836
"MmuEX0001293","3110009E18Rik",78,"gene_size",2,FALSE,63873,"3110009E18Rik","chr1",120099130,120099212,82,"+",0.003,1
"MmuEX0001293","3110009E18Rik",78,"gene_size",2,TRUE,63874,"3110009E18Rik","chr1",120099130,120099212,82,"+",0.065,0.500029836589038
"MmuEX0001374","4833420G17Rik",126,"gene_size",3,TRUE,9226,"4833420G17Rik","chr13",119601100,119601226,126,"+",-0.07,0.00167682594581168
"MmuEX0001374","4833420G17Rik",126,"gene_size",3,FALSE,9227,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.026,0.988921564681347
"MmuEX0001374","4833420G17Rik",126,"gene_size",3,FALSE,9228,"4833420G17Rik","chr13",119601100,119601226,126,"+",0.066,1
"MmuEX0001375","4833420G17Rik",294,"gene_size",3,TRUE,9232,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.018,0.198650750732909
"MmuEX0001375","4833420G17Rik",294,"gene_size",3,FALSE,9233,"4833420G17Rik","chr13",119602546,119602840,294,"+",0,1
"MmuEX0001375","4833420G17Rik",294,"gene_size",3,FALSE,9234,"4833420G17Rik","chr13",119602546,119602840,294,"+",-0.013,1
"MmuEX0001378","4833420G17Rik",95,"gene_size_contained",4,FALSE,9238,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.002,1
"MmuEX0001378","4833420G17Rik",95,"gene_size_contained",4,FALSE,9239,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.003,1
"MmuEX0001378","4833420G17Rik",95,"gene_size_contained",4,TRUE,9242,"4833420G17Rik","chr13",119615963,119616058,95,"+",-0.009,1
"MmuEX0001378","4833420G17Rik",95,"gene_size_contained",4,FALSE,9243,"4833420G17Rik","chr13",119617470,119617566,96,"+",-0.003,1
"MmuEX0001379","4833420G17Rik",96,"gene_size_contained",2,FALSE,9242,"4833420G17Rik","chr13",119615963,119616058,95,"+",-0.009,1
"MmuEX0001379","4833420G17Rik",96,"gene_size_contained",2,TRUE,9243,"4833420G17Rik","chr13",119617470,119617566,96,"+",-0.003,1
"MmuEX0001380","4833420G17Rik",90,"gene_size_contained",3,FALSE,9238,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.002,1
"MmuEX0001380","4833420G17Rik",90,"gene_size_contained",3,TRUE,9239,"4833420G17Rik","chr13",119603402,119603492,90,"+",0.003,1
"MmuEX0001380","4833420G17Rik",90,"gene_size_contained",3,FALSE,9242,"4833420G17Rik","chr13",119615963,119616058,95,"+",-0.009,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10341,"4833439L19Rik","chr13",54701010,54701117,107,"-",-0.002,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10360,"4833439L19Rik","chr13",54712322,54712434,112,"-",0.006,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10361,"4833439L19Rik","chr13",54712322,54712434,112,"-",0,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,TRUE,10362,"4833439L19Rik","chr13",54712327,54712434,107,"-",0.01,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10363,"4833439L19Rik","chr13",54712327,54712434,107,"-",-0.004,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10364,"4833439L19Rik","chr13",54712327,54712434,107,"-",0.006,1
"MmuEX0001385","4833439L19Rik",107,"gene_size_contained",7,FALSE,10365,"4833439L19Rik","chr13",54712327,54712434,107,"-",0,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10347,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.001,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,TRUE,10348,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.079,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10349,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.047,0.0585501865977809
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10350,"4833439L19Rik","chr13",54709505,54709684,179,"-",0.002,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10351,"4833439L19Rik","chr13",54709505,54709684,179,"-",0.002,1
"MmuEX0001387","4833439L19Rik",179,"gene_size",6,FALSE,10352,"4833439L19Rik","chr13",54709505,54709684,179,"-",-0.006,1
"MmuEX0001617","4930503L19Rik",464,"gene_size",2,FALSE,2117,"4930503L19Rik","chr18",70601124,70601588,464,"-",-0.01,1
"MmuEX0001617","4930503L19Rik",464,"gene_size",2,TRUE,2118,"4930503L19Rik","chr18",70601124,70601588,464,"-",-0.156,0.371752103483717
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,TRUE,2105,"4930503L19Rik","chr18",70589544,70589615,71,"-",0.002,1
"MmuEX0001621","4930503L19Rik",71,"gene_size",2,FALSE,2106,"4930503L19Rik","chr18",70589544,70589615,71,"-",0,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",5,TRUE,59815,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.008,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",5,FALSE,59816,"4931406C07Rik","chr9",15205727,15205829,102,"-",-0.001,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",5,FALSE,59820,"4931406C07Rik","chr9",15209138,15209237,99,"-",0.007,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",5,FALSE,59821,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.5,1
"MmuEX0001746","4931406C07Rik",102,"gene_size_contained",5,FALSE,59822,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.002,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",5,FALSE,59815,"4931406C07Rik","chr9",15205727,15205829,102,"-",0.008,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",5,FALSE,59816,"4931406C07Rik","chr9",15205727,15205829,102,"-",-0.001,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",5,FALSE,59820,"4931406C07Rik","chr9",15209138,15209237,99,"-",0.007,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",5,TRUE,59821,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.5,1
"MmuEX0001747","4931406C07Rik",99,"gene_size_contained",5,FALSE,59822,"4931406C07Rik","chr9",15209138,15209237,99,"-",-0.002,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,59817,"4931406C07Rik","chr9",15205981,15206055,74,"-",-0.001,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,TRUE,59818,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.237,1
"MmuEX0001748","4931406C07Rik",74,"gene_size",3,FALSE,59819,"4931406C07Rik","chr9",15205981,15206055,74,"-",0.017,0.241037314075557
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,FALSE,42675,"4933431E20Rik","chr3",107801366,107801524,158,"-",-0.004,1
"MmuEX0001896","4933431E20Rik",158,"gene_size",2,TRUE,42676,"4933431E20Rik","chr3",107801366,107801524,158,"-",0.022,0.929733947809686
"MmuEX0001986","5530601H04Rik",119,"gene_size",2,FALSE,46000,"5530601H04Rik","chrX",104107912,104108035,123,"-",-0.004,1
"MmuEX0001986","5530601H04Rik",119,"gene_size",2,TRUE,46001,"5530601H04Rik","chrX",104107912,104108035,123,"-",0.009,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,45996,"5530601H04Rik","chrX",104091514,104091616,102,"-",0.035,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,FALSE,45997,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.007,1
"MmuEX0001987","5530601H04Rik",102,"gene_size",3,TRUE,45998,"5530601H04Rik","chrX",104091514,104091616,102,"-",-0.152,0.00153005722243431
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,FALSE,45994,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.005,1
"MmuEX0001988","5530601H04Rik",110,"gene_size",2,TRUE,45995,"5530601H04Rik","chrX",104087607,104087717,110,"-",0.09,0.0831616435483868
"MmuEX0001991","5530601H04Rik",65,"gene_size",3,FALSE,46007,"5530601H04Rik","chrX",104113216,104113281,65,"-",0.011,1
"MmuEX0001991","5530601H04Rik",65,"gene_size",3,FALSE,46008,"5530601H04Rik","chrX",104113216,104113281,65,"-",-0.006,1
"MmuEX0001991","5530601H04Rik",65,"gene_size",3,TRUE,46009,"5530601H04Rik","chrX",104113216,104113281,65,"-",-0.012,1
"MmuEX0001992","5530601H04Rik",33,"gene_size",2,TRUE,46005,"5530601H04Rik","chrX",104112719,104112752,33,"-",0.03,0.312829120966573
"MmuEX0001992","5530601H04Rik",33,"gene_size",2,FALSE,46006,"5530601H04Rik","chrX",104112719,104112752,33,"-",0.023,1
"MmuEX0002251","8030462N17Rik",127,"gene_size",2,FALSE,10871,"8030462N17Rik","chr18",77730763,77730890,127,"-",-0.003,1
"MmuEX0002251","8030462N17Rik",127,"gene_size",2,TRUE,10872,"8030462N17Rik","chr18",77730763,77730890,127,"-",-0.008,1
"MmuEX0002252","8030462N17Rik",168,"gene_size",2,TRUE,10873,"8030462N17Rik","chr18",77740824,77740992,168,"-",-0.052,0.0855822935511663
"MmuEX0002252","8030462N17Rik",168,"gene_size",2,FALSE,10874,"8030462N17Rik","chr18",77740824,77740992,168,"-",-0.045,0.166122270310186
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,FALSE,7611,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.001,1
"MmuEX0002330","9130401M01Rik",96,"gene_size",2,TRUE,7612,"9130401M01Rik","chr15",57895379,57895475,96,"-",-0.003,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,TRUE,18267,"9430015G10Rik","chr4",156201466,156201560,94,"+",0,1
"MmuEX0002360","9430015G10Rik",94,"gene_size_contained",2,FALSE,18268,"9430015G10Rik","chr4",156206389,156206485,96,"+",0.017,0.835441595798463
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,FALSE,18267,"9430015G10Rik","chr4",156201466,156201560,94,"+",0,1
"MmuEX0002363","9430015G10Rik",96,"gene_size_contained",2,TRUE,18268,"9430015G10Rik","chr4",156206389,156206485,96,"+",0.017,0.835441595798463
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",2,TRUE,18269,"9430015G10Rik","chr4",156208432,156208458,26,"+",0.006,1
"MmuEX0002364","9430015G10Rik",26,"gene_size_contained",2,FALSE,18271,"9430015G10Rik","chr4",156208548,156208579,31,"+",0.004,1
