"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant"
"chrX:13417185:13417221:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.059,9.10968246513015e-06,FALSE
"chrX:13418611:13418680:13415600:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.095,1.53545278769916e-05,FALSE
"chrX:13418611:13418680:13417221:13421116:SE","SE","ENSMUSG00000031012","Cask",69,"Regular (>50bp)",0.108,0.00985058287082485,TRUE
"chrX:13453082:13453204:13437350:13466595:SE","SE","ENSMUSG00000031012","Cask",122,"Regular (>50bp)",0.001,1,FALSE
"chrX:13462924:13462942:13453204:13466595:SE","SE","ENSMUSG00000031012","Cask",18,"Microexon (0-30bp)",0.169,0,TRUE
"chrX:13466595:13466695:13453204:13474972:SE","SE","ENSMUSG00000031012","Cask",100,"Regular (>50bp)",0.001,1,FALSE
"chrX:13486888:13487064:13480831:13543823:SE","SE","ENSMUSG00000031012","Cask",176,"Regular (>50bp)",-0.003,1,FALSE
"chrX:13492433:13492536:13487064:13543823:SE","SE","ENSMUSG00000031012","Cask",103,"Regular (>50bp)",-0.001,1,FALSE
"chrX:13549209:13549287:13543896:13580904:SE","SE","ENSMUSG00000031012","Cask",78,"Regular (>50bp)",0,1,FALSE
"chrX:13652157:13652288:13581010:13712246:SE","SE","ENSMUSG00000031012","Cask",131,"Regular (>50bp)",-0.012,1,FALSE
"chrX:13652175:13652288:13581010:13712246:SE","SE","ENSMUSG00000031012","Cask",113,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45394983:45395025:45352325:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.035,1,FALSE
"chr19:45394983:45395025:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.152,0.000812282191415622,TRUE
"chr19:45394983:45395025:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.042,1,FALSE
"chr19:45394983:45395025:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.038,1,FALSE
"chr19:45394983:45395025:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",0.024,1,FALSE
"chr19:45394983:45395025:45352581:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.03,0.987687975354697,FALSE
"chr19:45394983:45395025:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.059,1,FALSE
"chr19:45394983:45395025:45352713:45411571:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.036,1,FALSE
"chr19:45394983:45395025:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",42,"Small (30-50bp)",-0.275,6.97195304985411e-06,TRUE
"chr19:45411571:45411679:45352325:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.022,0.960747209502198,FALSE
"chr19:45411571:45411679:45352325:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.005,1,FALSE
"chr19:45411571:45411679:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.01,1,FALSE
"chr19:45411571:45411679:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.007,1,FALSE
"chr19:45411571:45411679:45352581:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.011,1,FALSE
"chr19:45411571:45411679:45352713:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.065,9.22819744197948e-05,FALSE
"chr19:45411571:45411679:45352713:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.131,1,FALSE
"chr19:45411571:45411679:45395025:45425775:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.011,1,FALSE
"chr19:45411571:45411679:45395025:45444971:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",0.064,0.206850068464569,FALSE
"chr19:45411571:45411679:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.045,0.610636832486816,FALSE
"chr19:45411571:45411679:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",108,"Regular (>50bp)",-0.016,0.987687975354697,FALSE
"chr19:45438918:45438962:45411679:45459453:SE","SE","ENSMUSG00000025217","Btrc",44,"Small (30-50bp)",0.012,1,FALSE
"chr19:45440739:45440947:45411679:45444971:SE","SE","ENSMUSG00000025217","Btrc",208,"Regular (>50bp)",0.001,1,FALSE
"chr19:45444971:45445049:45352325:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.003,1,FALSE
"chr19:45444971:45445049:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.018,1,FALSE
"chr19:45444971:45445049:45395025:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.049,0.0607033622098206,FALSE
"chr19:45444971:45445049:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.037,0.844400303475549,FALSE
"chr19:45444971:45445049:45411679:45459453:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",-0.015,1,FALSE
"chr19:45444971:45445049:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",78,"Regular (>50bp)",0.042,0.311965759259757,FALSE
"chr19:45459453:45459543:45352325:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.001,1,FALSE
"chr19:45459453:45459543:45395025:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.004,1,FALSE
"chr19:45459453:45459543:45411679:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",0.054,0.130166073840524,FALSE
"chr19:45459453:45459543:45445049:45491370:SE","SE","ENSMUSG00000025217","Btrc",90,"Regular (>50bp)",-0.017,1,FALSE
"chr19:45491370:45491602:45459543:45496122:SE","SE","ENSMUSG00000025217","Btrc",232,"Regular (>50bp)",-0.001,1,FALSE
"chr19:45502446:45502565:45501963:45504296:SE","SE","ENSMUSG00000025217","Btrc",119,"Regular (>50bp)",-0.002,1,FALSE
"chr19:42159984:42160182:42159224:42165827:SE","SE","ENSMUSG00000018820","Zfyve27",198,"Regular (>50bp)",-0.001,1,FALSE
"chr19:42165827:42165898:42160182:42167727:SE","SE","ENSMUSG00000018820","Zfyve27",71,"Regular (>50bp)",0.009,0.975845465727342,FALSE
"chr19:42167727:42167929:42160182:42169940:SE","SE","ENSMUSG00000018820","Zfyve27",202,"Regular (>50bp)",0.001,1,FALSE
"chr19:42169940:42170036:42167929:42171097:SE","SE","ENSMUSG00000018820","Zfyve27",96,"Regular (>50bp)",0.002,1,FALSE
"chr19:42174058:42174079:42172628:42174243:SE","SE","ENSMUSG00000018820","Zfyve27",21,"Microexon (0-30bp)",0.131,0.0409838238074037,TRUE
"chr19:42177635:42177682:42174388:42177960:SE","SE","ENSMUSG00000018820","Zfyve27",47,"Small (30-50bp)",-0.003,1,FALSE
"chr19:16977302:16977407:16933656:16980985:SE","SE","ENSMUSG00000039126","Prune2",105,"Regular (>50bp)",-0.003,1,FALSE
"chr19:16977302:16977407:16933656:16993571:SE","SE","ENSMUSG00000039126","Prune2",105,"Regular (>50bp)",-0.005,1,FALSE
"chr19:16980985:16981188:16977407:16993571:SE","SE","ENSMUSG00000039126","Prune2",203,"Regular (>50bp)",-0.003,1,FALSE
"chr19:16983985:16984149:16981188:16993571:SE","SE","ENSMUSG00000039126","Prune2",164,"Regular (>50bp)",-0.003,1,FALSE
"chr19:17095406:17101956:17091106:17102301:SE","SE","ENSMUSG00000039126","Prune2",6550,"Regular (>50bp)",0.001,1,FALSE
"chr19:17170619:17170793:17156354:17176476:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.005,1,FALSE
"chr19:17170619:17170793:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",174,"Regular (>50bp)",0.008,1,FALSE
"chr19:17176476:17176579:17156354:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",0.008,1,FALSE
"chr19:17176476:17176579:17170793:17177144:SE","SE","ENSMUSG00000039126","Prune2",103,"Regular (>50bp)",-0.001,1,FALSE
"chr19:17189041:17189077:17185693:17189655:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.017,1,FALSE
"chr19:17189041:17189077:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.028,0.76716048037201,FALSE
"chr19:17189041:17189077:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",36,"Small (30-50bp)",0.092,0.521962018980933,FALSE
"chr19:17189655:17189694:17185693:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.113,0.0330137103152969,TRUE
"chr19:17189655:17189694:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.038,0.89892362264764,FALSE
"chr19:17189655:17189694:17189077:17193689:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.116,0.00583089718009933,TRUE
"chr19:17189655:17189694:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.089,0.128242629807748,FALSE
"chr19:17193689:17193737:17185693:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.118,0.0452451347637844,TRUE
"chr19:17193689:17193737:17189077:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.01,0.534689415875486,FALSE
"chr19:17193689:17193737:17189694:17198147:SE","SE","ENSMUSG00000039126","Prune2",48,"Small (30-50bp)",0.009,1,FALSE
"chr19:5701663:5701742:5701590:5701933:SE","SE","ENSMUSG00000056917","Sipa1",79,"Regular (>50bp)",0,1,FALSE
"chr19:5705715:5705819:5705443:5706181:SE","SE","ENSMUSG00000056917","Sipa1",104,"Regular (>50bp)",-0.002,1,FALSE
"chr19:5710341:5710426:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",85,"Regular (>50bp)",-0.038,1,FALSE
"chr19:5710341:5711109:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",768,"Regular (>50bp)",-0.032,1,FALSE
"chr19:5710341:5711139:5709751:5713631:SE","SE","ENSMUSG00000056917","Sipa1",798,"Regular (>50bp)",-0.014,1,FALSE
"chr19:5711623:5711651:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",0.295,6.66291490053471e-05,TRUE
"chr19:5711623:5711651:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",28,"Microexon (0-30bp)",0.033,0.663190363648677,FALSE
"chr19:5711623:5711654:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",0.214,1,FALSE
"chr19:5711623:5711654:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",31,"Small (30-50bp)",0.09,0.14684701233851,FALSE
"chr19:5711623:5711686:5711139:5712615:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",0.266,0.000136639824794856,TRUE
"chr19:5711623:5711686:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",63,"Regular (>50bp)",0.002,1,FALSE
"chr19:5712615:5712869:5711139:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.023,0.936941435355459,FALSE
"chr19:5712615:5712869:5711651:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.042,1,FALSE
"chr19:5712615:5712869:5711654:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.017,1,FALSE
"chr19:5712615:5712869:5711686:5713631:SE","SE","ENSMUSG00000056917","Sipa1",254,"Regular (>50bp)",0.089,0.849341902014564,FALSE
"chr18:46887437:46887529:46875148:46912254:SE","SE","ENSMUSG00000024480","Ap3s1",92,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46890448:46890502:46887529:46891069:SE","SE","ENSMUSG00000024480","Ap3s1",54,"Regular (>50bp)",-0.004,1,FALSE
"chr18:46891069:46891181:46887529:46912254:SE","SE","ENSMUSG00000024480","Ap3s1",112,"Regular (>50bp)",-0.01,0.0137354050281744,FALSE
"chr18:46891069:46891181:46887529:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",112,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46912254:46912326:46887529:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",72,"Regular (>50bp)",-0.001,1,FALSE
"chr18:46912254:46912326:46891181:46913727:SE","SE","ENSMUSG00000024480","Ap3s1",72,"Regular (>50bp)",0.002,1,FALSE
"chr18:46913727:46913835:46891181:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",108,"Regular (>50bp)",-0.003,1,FALSE
"chr18:46916825:46916866:46913835:46921723:SE","SE","ENSMUSG00000024480","Ap3s1",41,"Small (30-50bp)",-0.757,0.000578400887225834,TRUE
"chr18:46916825:46916866:46913835:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",41,"Small (30-50bp)",0,1,FALSE
"chr18:46921723:46921771:46913835:46922963:SE","SE","ENSMUSG00000024480","Ap3s1",48,"Small (30-50bp)",0.024,1.80701390240478e-07,FALSE
"chr18:36662739:36662789:36662382:36662925:SE","SE","ENSMUSG00000024485","Slc4a9",50,"Small (30-50bp)",0.264,0.000194381456300803,TRUE
"chr18:36662925:36663083:36662382:36663328:SE","SE","ENSMUSG00000024485","Slc4a9",158,"Regular (>50bp)",-0.083,1,FALSE
"chr18:32547997:32548090:32547343:32552895:SE","SE","ENSMUSG00000024381","Bin1",93,"Regular (>50bp)",0.011,1,FALSE
"chr18:32552895:32552981:32547343:32553121:SE","SE","ENSMUSG00000024381","Bin1",86,"Regular (>50bp)",0,1,FALSE
"chr18:32554930:32555013:32553197:32557872:SE","SE","ENSMUSG00000024381","Bin1",83,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32562248:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32562752:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32559276:32559405:32558020:32565035:SE","SE","ENSMUSG00000024381","Bin1",129,"Regular (>50bp)",0.006,1,FALSE
"chr18:32562248:32562356:32558020:32562752:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.001,1,FALSE
"chr18:32562248:32562356:32559405:32562752:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",0.065,1.39864747015665e-05,FALSE
"chr18:32562752:32562776:32559405:32564723:SE","SE","ENSMUSG00000024381","Bin1",24,"Microexon (0-30bp)",0.14,0.0132226098273639,TRUE
"chr18:32562752:32562776:32559405:32565035:SE","SE","ENSMUSG00000024381","Bin1",24,"Microexon (0-30bp)",0.158,0.00216435526037455,TRUE
"chr18:32563802:32563910:32562776:32564723:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.062,0.0700183553683899,FALSE
"chr18:32563802:32563910:32562776:32565035:SE","SE","ENSMUSG00000024381","Bin1",108,"Regular (>50bp)",-0.011,1,FALSE
"chr18:32564723:32564795:32558020:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.004,1,FALSE
"chr18:32564723:32564795:32559405:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.007,1,FALSE
"chr18:32564723:32564795:32562776:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.007,0.704547077425064,FALSE
"chr18:32564723:32564795:32563910:32565035:SE","SE","ENSMUSG00000024381","Bin1",72,"Regular (>50bp)",0.001,1,FALSE
"chr18:32565035:32565146:32558020:32565376:SE","SE","ENSMUSG00000024381","Bin1",111,"Regular (>50bp)",-0.002,1,FALSE
"chr18:24604118:24604141:24604037:24606006:SE","SE","ENSMUSG00000024273","2700062C07Rik",23,"Microexon (0-30bp)",-0.014,0.482357065842646,FALSE
"chr18:24604118:24604141:24604037:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",23,"Microexon (0-30bp)",-0.102,0.0216985677542389,TRUE
"chr18:24604118:24604203:24604037:24606006:SE","SE","ENSMUSG00000024273","2700062C07Rik",85,"Regular (>50bp)",-0.046,1,FALSE
"chr18:24606006:24606206:24604037:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",200,"Regular (>50bp)",-0.011,1,FALSE
"chr18:24606006:24606206:24604141:24608581:SE","SE","ENSMUSG00000024273","2700062C07Rik",200,"Regular (>50bp)",0.012,0.590839263847186,FALSE
"chr18:20953934:20954080:20952370:20958023:SE","SE","ENSMUSG00000033382","Trappc8",146,"Regular (>50bp)",-0.002,1,FALSE
"chr18:20958023:20958125:20954080:20961525:SE","SE","ENSMUSG00000033382","Trappc8",102,"Regular (>50bp)",-0.001,1,FALSE
"chr18:20964506:20964565:20961705:20964666:SE","SE","ENSMUSG00000033382","Trappc8",59,"Regular (>50bp)",-0.001,1,FALSE
"chr18:20977180:20977307:20974739:20978634:SE","SE","ENSMUSG00000033382","Trappc8",127,"Regular (>50bp)",-0.009,1,FALSE
"chr18:20978634:20978709:20974739:20979505:SE","SE","ENSMUSG00000033382","Trappc8",75,"Regular (>50bp)",-0.019,1,FALSE
"chr18:20988001:20988133:20985911:20993489:SE","SE","ENSMUSG00000033382","Trappc8",132,"Regular (>50bp)",0.004,1,FALSE
"chr18:20988877:20988895:20988133:20993489:SE","SE","ENSMUSG00000033382","Trappc8",18,"Microexon (0-30bp)",0.11,7.28534664518961e-06,TRUE
"chr18:20993489:20993595:20988133:20995951:SE","SE","ENSMUSG00000033382","Trappc8",106,"Regular (>50bp)",0.002,1,FALSE
"chr18:21018119:21018314:21007761:21028967:SE","SE","ENSMUSG00000033382","Trappc8",195,"Regular (>50bp)",0.002,1,FALSE
"chr17:25119761:25119829:25119620:25119912:SE","SE","ENSMUSG00000024163","Mapk8ip3",68,"Regular (>50bp)",0,1,FALSE
"chr17:25119912:25119993:25119829:25120079:SE","SE","ENSMUSG00000024163","Mapk8ip3",81,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25121251:25121417:25120761:25121977:SE","SE","ENSMUSG00000024163","Mapk8ip3",166,"Regular (>50bp)",-0.002,1,FALSE
"chr17:25122898:25123025:25122358:25123622:SE","SE","ENSMUSG00000024163","Mapk8ip3",127,"Regular (>50bp)",0,1,FALSE
"chr17:25125120:25125202:25124272:25125782:SE","SE","ENSMUSG00000024163","Mapk8ip3",82,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25125147:25125202:25124272:25125782:SE","SE","ENSMUSG00000024163","Mapk8ip3",55,"Regular (>50bp)",-0.005,1,FALSE
"chr17:25127384:25127402:25126360:25128123:SE","SE","ENSMUSG00000024163","Mapk8ip3",18,"Microexon (0-30bp)",0.149,0,TRUE
"chr17:25128123:25128135:25127402:25131721:SE","SE","ENSMUSG00000024163","Mapk8ip3",12,"Microexon (0-30bp)",-0.001,1,FALSE
"chr17:25136968:25137110:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",142,"Regular (>50bp)",-0.01,1,FALSE
"chr17:25136968:25137113:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",145,"Regular (>50bp)",-0.006,1,FALSE
"chr17:25137061:25137110:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",49,"Small (30-50bp)",-0.004,1,FALSE
"chr17:25137061:25137113:25133679:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",52,"Regular (>50bp)",-0.003,1,FALSE
"chr17:25139445:25139469:25137113:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",-0.023,0.3776722198361,FALSE
"chr17:25139445:25139469:25137113:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",0.005,1,FALSE
"chr17:25139445:25139469:25137110:25142789:SE","SE","ENSMUSG00000024163","Mapk8ip3",24,"Microexon (0-30bp)",-0.005,1,FALSE
"chr17:25142789:25142881:25137113:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",92,"Regular (>50bp)",0.003,1,FALSE
"chr17:25142789:25142881:25139469:25143120:SE","SE","ENSMUSG00000024163","Mapk8ip3",92,"Regular (>50bp)",-0.001,1,FALSE
"chr17:25146802:25146923:25143191:25155510:SE","SE","ENSMUSG00000024163","Mapk8ip3",121,"Regular (>50bp)",0.001,1,FALSE
"chr17:22511388:22511436:22508876:22528485:SE","SE","ENSMUSG00000117284","Gm7072",48,"Small (30-50bp)",0.076,0.00298243102149383,FALSE
"chr17:22528485:22528578:22511436:22532217:SE","SE","ENSMUSG00000117284","Gm7072",93,"Regular (>50bp)",0.031,0.210044281239328,FALSE
"chr16:43712515:43712554:43710401:43718452:SE","SE","ENSMUSG00000022701","Ccdc191",39,"Small (30-50bp)",0.186,7.85526742502879e-05,TRUE
"chr16:43712515:43712554:43710401:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",39,"Small (30-50bp)",0.076,1,FALSE
"chr16:43718452:43718594:43710401:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",0.018,0.807575019242147,FALSE
"chr16:43718452:43718594:43712554:43725708:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",-0.006,1,FALSE
"chr16:43718452:43718594:43712554:43725713:SE","SE","ENSMUSG00000022701","Ccdc191",142,"Regular (>50bp)",0.024,1,FALSE
"chr16:43751556:43751747:43735966:43759276:SE","SE","ENSMUSG00000022701","Ccdc191",191,"Regular (>50bp)",0.017,0.916357436094478,FALSE
"chr16:43762150:43762192:43759526:43763866:SE","SE","ENSMUSG00000022701","Ccdc191",42,"Small (30-50bp)",-0.002,1,FALSE
"chr16:43779578:43779731:43777324:43780380:SE","SE","ENSMUSG00000022701","Ccdc191",153,"Regular (>50bp)",-0.006,1,FALSE
"chr16:42827380:42827449:42696287:42845300:SE","SE","ENSMUSG00000022708","Zbtb20",69,"Regular (>50bp)",-0.016,1,FALSE
"chr16:42892786:42892832:42845350:42967259:SE","SE","ENSMUSG00000022708","Zbtb20",46,"Small (30-50bp)",0.094,0.900211108072781,FALSE
"chr16:42892786:42892832:42845350:43122931:SE","SE","ENSMUSG00000022708","Zbtb20",46,"Small (30-50bp)",0.098,1,FALSE
"chr16:42967259:42967306:42845350:43013827:SE","SE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",0.11,1,FALSE
"chr16:42967259:42967306:42845350:43122931:SE","SE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",-0.059,1,FALSE
"chr16:42967259:42967306:42892832:43013827:SE","SE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",0.038,0.790831102211879,FALSE
"chr16:42967259:42967306:42892832:43053121:SE","SE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",-0.053,1,FALSE
"chr16:42967259:42967306:42892832:43122931:SE","SE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",-0.077,0.891070230753012,FALSE
"chr16:43013827:43013901:42967306:43053121:SE","SE","ENSMUSG00000022708","Zbtb20",74,"Regular (>50bp)",0.351,0.0249316195848359,TRUE
"chr16:43013827:43013901:42967306:43122931:SE","SE","ENSMUSG00000022708","Zbtb20",74,"Regular (>50bp)",0.108,1,FALSE
"chr16:43053121:43053183:42967306:43122931:SE","SE","ENSMUSG00000022708","Zbtb20",62,"Regular (>50bp)",0.014,1,FALSE
